,dates,nzd0102-0000,nzd0102-0001,nzd0102-0002,nzd0102-0003,nzd0102-0004,nzd0102-0005,nzd0102-0006
0,1999-08-26 22:04:44+00:00,182.23472971373474,161.88738039053274,165.20732511002427,158.53792580100549,151.779932607881,150.7735229559494,145.93953465078962
1,1999-09-27 22:04:48+00:00,164.62842685989233,148.16795325075685,146.73609917164043,152.13942884889292,144.74440689169438,140.86376094737818,134.842975878471
2,1999-11-14 22:04:42+00:00,161.0801866701063,142.2796866528554,137.89842183658456,148.12999897299687,155.8971474498899,153.0400142336056,138.13450971242258
3,2000-02-18 22:04:29+00:00,169.89671338275303,156.29171380463035,158.06840503954658,160.82483940488456,161.0116953342297,153.01755907682428,146.87510789739542
4,2000-03-05 22:04:24+00:00,172.41740893542863,159.43063428340028,155.18762163601428,160.5809736365607,164.0194750378393,157.92183303350964,147.3090943349951
5,2000-05-24 22:03:46+00:00,176.56442273779246,160.57777951043582,160.43539608721403,166.17243795618825,167.13972053561662,161.04367981710914,151.00860182919013
6,2000-08-12 22:02:54+00:00,183.19271708870394,152.25450320546187,152.12788952311175,144.84325784943837,137.61278137068916,,
7,2000-09-13 22:02:26+00:00,143.52447144065434,132.9806282391636,125.3138718391543,121.84067203931471,131.10786375124633,136.15641473480093,136.89499398078533
8,2000-10-15 22:01:56+00:00,141.633985156432,125.04256410609601,120.76574823479116,111.06697697631768,122.24880784074392,122.64615572637632,119.72594147550734
9,2000-12-18 22:02:14+00:00,141.91595675993,130.724062337616,130.67750593995055,118.37752055634985,116.95346657451564,127.4342940363359,118.14785084979889
10,2001-01-03 22:02:12+00:00,148.90099595141848,142.66632591692402,153.59763986963853,139.47152688586365,139.03236124233064,153.54635886816493,144.87881118840286
11,2001-03-08 22:02:09+00:00,146.18749914344426,135.70025770766983,132.1798705587986,120.68419552331763,133.80283308767125,128.35198374553693,123.218264195257
12,2001-05-11 22:01:45+00:00,139.49667615451466,126.90107321190176,126.63003939211542,119.55759892722958,117.58440266393126,122.82846678796713,109.51791417613036
13,2001-06-28 22:01:09+00:00,157.88878660109432,144.58115894458513,139.28213935875263,138.9700332629296,149.176700248963,157.4518251557063,147.6125956915214
14,2001-10-02 22:00:04+00:00,,120.73144269379812,128.25293284336328,129.1522904727562,,,
15,2001-11-03 22:00:10+00:00,,,,125.57710611147124,117.48915649465599,120.82528009936144,119.96862547939926
16,2001-12-05 22:00:18+00:00,129.8530231360532,114.82146239431518,122.15871907815566,120.78732568399542,108.85828771973485,121.92055006717459,115.1274267325758
17,2002-01-06 22:00:31+00:00,150.7548375185716,142.35236274099117,144.5166216895136,147.48901242435477,143.27933991889205,146.4268883310629,145.28777229650856
18,2002-01-22 22:00:40+00:00,149.27844030961188,138.68176554272364,146.1268820932092,152.28855568389957,151.87213526628116,155.25026037850938,155.39058382359536
19,2002-03-27 22:00:37+00:00,145.0009479093327,137.21671962616858,137.8505152834222,138.5957570042597,130.18369118356213,135.47001329080527,129.24220840547684
20,2002-07-17 22:00:08+00:00,159.1043743081743,146.23406630150998,143.4275695760524,146.740390618556,162.12340112365084,146.00888113423233,130.02422336020194
21,2002-11-06 21:59:41+00:00,139.7723556572233,123.43779868225946,136.90886652338187,106.40770557929565,101.67466820183724,127.44077084875316,109.37711438858358
22,2003-01-25 22:00:18+00:00,140.75473712239372,151.41461270465152,161.7770610286753,157.66611619363638,151.12051181882757,157.35769097606243,
23,2003-07-21 21:42:09+00:00,,,,,,,
24,2003-08-05 22:00:11+00:00,145.48811536036524,134.7192209833295,124.63202342299243,120.89076396016569,,,
25,2003-08-06 21:42:27+00:00,,,146.4098315027499,145.87037715024775,150.88353759319597,159.038704292325,164.04822317770362
26,2003-11-09 22:00:18+00:00,152.19927129347457,135.74035935984753,141.06600803451428,132.71444511090868,131.48793280727693,141.82145232488134,143.80043773720263
