dates,nzd0102-0000,nzd0102-0001,nzd0102-0002,nzd0102-0003,nzd0102-0004,nzd0102-0005,nzd0102-0006,satname
1999-08-26 22:04:44+00:00,377.98,362.05,365.82,358.97,352.25,351.09,346.67,L7
1999-09-27 22:04:48+00:00,377.38,363.24,365.50,365.26,359.03,355.33,349.81,L7
1999-11-14 22:04:42+00:00,374.45,358.77,359.28,362.71,361.38,357.42,348.83,L7
2000-02-18 22:04:29+00:00,374.48,358.82,359.62,362.75,361.66,356.73,349.10,L7
2000-03-05 22:04:24+00:00,374.19,359.36,358.40,364.61,366.22,359.73,350.53,L7
2000-05-24 22:03:46+00:00,377.61,362.97,362.81,367.17,368.73,361.54,353.08,L7
2000-08-12 22:02:54+00:00,375.48,357.06,356.24,357.62,356.53,352.35,343.58,L7
2000-09-13 22:02:26+00:00,365.15,346.47,343.51,341.64,342.10,343.28,336.79,L7
2000-10-15 22:01:56+00:00,362.27,343.90,341.08,338.10,341.22,341.44,335.20,L7
2000-12-18 22:02:14+00:00,353.52,335.92,332.60,326.32,327.86,332.33,326.79,L7
2001-01-03 22:02:12+00:00,352.65,337.09,336.56,328.93,329.91,336.63,330.38,L7
2001-03-08 22:02:09+00:00,348.71,337.00,336.57,328.34,333.74,338.25,332.71,L7
2001-05-11 22:01:45+00:00,349.25,337.70,339.87,330.56,332.08,337.79,328.70,L7
2001-06-28 22:01:09+00:00,351.08,339.30,340.26,332.29,337.91,343.34,334.09,L7
2001-10-02 22:00:04+00:00,352.89,333.79,335.04,332.68,337.21,343.32,332.45,L7
2001-11-03 22:00:10+00:00,352.89,333.79,335.04,334.52,335.99,340.16,332.18,L7
2001-12-05 22:00:18+00:00,347.73,330.60,334.63,335.69,334.21,340.79,334.88,L7
2002-01-06 22:00:31+00:00,347.59,331.83,338.99,339.90,335.18,339.62,336.46,L7
2002-01-22 22:00:40+00:00,348.65,334.08,340.65,342.38,339.29,343.68,341.26,L7
2002-03-27 22:00:37+00:00,347.59,334.59,339.94,341.80,337.16,341.90,339.14,L7
2002-07-17 22:00:08+00:00,351.57,341.67,342.04,345.32,346.77,345.25,340.23,L7
2002-11-06 21:59:41+00:00,357.01,342.83,348.89,336.53,341.07,345.10,329.41,L7
2003-01-25 22:00:18+00:00,346.66,344.67,358.10,343.01,336.48,350.98,324.45,L7
2003-08-05 22:00:11+00:00,344.52,334.23,326.63,322.24,,,,L7
2003-08-06 21:42:27+00:00,344.52,334.23,330.31,327.26,336.16,346.56,352.25,L5
2003-11-09 22:00:18+00:00,352.06,338.75,336.62,331.90,339.05,348.77,352.09,L7
2003-12-03 21:50:19+00:00,361.08,344.85,343.28,337.17,343.71,355.82,358.50,L5
2003-12-19 21:50:27+00:00,361.57,345.68,343.88,339.33,343.67,353.37,355.94,L5
2004-01-28 22:00:52+00:00,366.18,351.22,349.44,344.88,348.41,356.99,357.40,L7
2004-04-01 22:01:04+00:00,372.85,359.46,361.38,356.14,352.79,359.94,358.05,L7
2004-06-05 21:46:48+00:00,375.17,365.66,364.80,362.18,359.46,359.60,355.66,L5
