,dates,mex0567-0000,mex0567-0001,mex0567-0002,mex0567-0003,mex0567-0004,mex0567-0005,mex0567-0006,mex0567-0007
0,1984-04-13 17:44:20+00:00,,212.51271744217436,222.52927500305591,219.71009300110583,,213.0554775328106,,
1,1984-10-22 17:47:12+00:00,237.1559772187313,244.51433678929652,257.15466847131916,252.44273713206957,247.77210714998324,249.5092715386557,,
2,1984-11-23 17:47:03+00:00,214.47168295113315,230.91780757104598,239.11728245359325,234.12438106742977,224.37841791171797,,,210.04908340712598
3,1986-04-03 17:42:51+00:00,203.0496427718773,198.8419904761097,208.12850962379648,218.97130093092196,243.97564920439197,250.49761478675484,233.99679960221,207.41019814203503
4,1986-04-19 17:42:29+00:00,203.3398883751061,200.88259836488552,223.06608937973192,231.17382833712315,247.09022718702332,244.29178092210532,230.48140163449528,205.87715161821637
5,1986-05-05 17:42:06+00:00,201.53534747450584,207.47867662090164,221.81199790540177,226.27903052529007,243.76187256445832,246.15926100262246,234.21238620754335,214.1223301756812
6,1986-09-10 17:37:51+00:00,238.54106202617248,235.6287224411074,232.31440332254786,243.84661729396672,264.5569895663491,276.6738442595937,282.5609850804848,
7,1986-11-29 17:35:30+00:00,202.00839776955004,207.18774862256186,224.04416977582,236.93982192239923,239.45453363732256,235.86997150829077,229.3884544143533,206.84889917331637
8,1987-02-17 17:38:03+00:00,208.1919451061752,216.19467815414487,231.37343411513538,233.79886525024426,229.28047125177582,232.08408605567072,226.80487118596128,206.9290901429187
9,1987-04-06 17:39:49+00:00,212.08038215238417,202.68363086866404,242.21785604012067,235.71153663822707,225.75961525606846,234.84625023265025,233.50904996347793,215.82652085514593
10,1987-04-22 17:40:20+00:00,207.8757818699399,207.81865902292722,242.04519906430522,243.08592196331446,238.94902113950383,243.94350917942,240.67893473469488,218.7361512558951
11,1987-08-28 17:43:35+00:00,243.2661784019569,243.59067818706953,256.2824951727681,262.3319952198595,260.4535263243896,264.94355667868007,262.5095564614435,247.77809649047907
