dates,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0110,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141,satname
2008-10-29 21:55:24+00:00,364.07,393.72,405.59,393.99,392.99,397.61,390.91,390.16,392.58,397.03,389.26,359.72,389.51,393.95,380.13,372.53,366.94,365.19,363.86,372.92,376.23,388.50,392.65,393.04,393.17,396.56,408.94,405.47,411.24,412.85,408.15,403.33,395.64,392.32,384.05,375.19,372.11,360.66,357.35,358.45,357.87,353.51,350.86,347.77,351.87,352.87,359.82,364.32,363.51,363.49,366.60,350.63,325.42,348.75,346.89,377.37,386.09,388.88,387.98,388.40,391.99,386.78,387.76,382.20,371.91,372.71,367.41,364.04,359.50,350.38,337.96,329.61,351.15,354.09,354.79,354.60,356.90,364.14,356.51,373.17,385.19,363.87,371.21,368.77,372.66,368.83,339.44,345.34,347.30,361.49,361.88,362.67,364.41,364.64,368.48,367.50,369.50,362.88,363.38,365.01,365.85,366.92,369.70,359.70,360.85,358.96,362.26,356.06,361.36,360.38,358.45,355.94,358.08,360.06,367.12,360.19,360.21,359.62,351.32,330.89,323.48,327.36,341.07,349.45,355.77,360.76,358.02,359.70,355.06,362.47,370.58,364.59,377.46,390.10,399.48,390.72,354.98,361.34,373.05,364.79,367.53,366.29,L5
2008-11-13 22:07:07+00:00,367.19,395.64,408.66,393.99,392.99,397.61,390.91,390.16,395.09,399.24,393.94,363.86,390.25,394.43,382.17,373.99,368.34,367.63,367.33,376.12,376.23,388.50,392.65,393.04,393.17,395.64,408.32,406.43,412.39,414.70,410.38,405.71,398.18,392.86,385.82,377.80,375.68,360.66,357.35,358.45,357.87,353.51,352.27,349.20,352.65,354.23,360.08,363.71,361.78,361.33,365.30,352.48,325.62,353.28,346.89,377.37,386.09,388.88,387.98,391.36,390.81,385.33,385.50,381.34,374.20,372.02,365.99,364.03,358.77,352.98,339.44,329.61,351.15,354.09,354.79,354.60,354.95,360.73,355.13,366.88,385.19,363.87,366.63,364.20,367.38,363.68,343.73,347.31,347.30,361.49,361.88,362.67,364.41,365.25,368.18,367.06,367.22,362.47,364.75,365.07,366.10,365.77,368.03,361.91,363.20,359.97,362.26,356.06,361.36,360.38,356.12,354.69,357.41,359.40,365.06,357.56,356.38,356.66,350.12,333.37,329.31,332.49,343.36,349.45,355.77,360.76,358.02,359.01,355.28,358.13,357.93,351.04,372.53,385.29,398.58,385.69,359.69,360.26,369.66,363.42,367.30,366.29,L7
2008-11-29 22:07:19+00:00,368.94,396.19,411.19,400.49,396.24,400.71,393.51,391.18,394.70,399.24,393.94,363.86,390.25,394.43,383.52,374.88,368.61,370.49,369.80,379.42,381.35,389.84,393.19,394.56,393.99,395.64,408.32,406.43,412.39,414.70,410.38,406.15,397.89,392.72,387.53,379.87,377.78,364.17,358.61,356.86,356.16,353.43,352.68,349.20,352.65,354.23,360.08,363.71,360.19,358.87,363.60,358.39,330.47,359.17,360.82,379.89,391.28,396.56,394.68,391.96,390.81,385.33,385.50,381.34,374.20,371.08,364.47,362.39,357.51,354.05,344.67,340.65,355.71,355.60,353.77,353.42,353.03,360.73,355.13,366.88,385.19,365.46,364.92,362.09,365.17,363.39,348.18,350.39,350.47,361.49,363.82,365.19,366.12,363.86,368.18,367.06,367.22,362.47,364.75,363.96,364.59,365.02,365.97,360.70,363.66,362.19,364.12,356.91,360.11,358.87,354.97,354.69,357.41,359.40,365.06,357.56,353.22,353.04,349.81,338.67,334.36,338.05,346.80,351.59,355.87,361.17,359.49,357.59,355.28,358.13,357.93,351.04,372.53,381.29,396.62,384.32,365.91,359.87,371.42,365.28,369.69,370.89,L7
2008-12-15 22:07:29+00:00,369.11,395.73,411.18,401.99,397.05,402.18,395.25,391.18,394.70,399.24,393.94,363.86,390.39,393.68,383.74,375.08,368.51,371.36,372.02,381.13,383.29,389.94,393.23,394.95,393.99,395.64,408.32,406.43,412.39,416.41,411.81,405.53,396.74,392.05,388.04,382.24,378.10,363.35,357.06,355.05,354.29,353.43,352.68,349.20,352.65,354.23,360.08,363.52,359.09,356.10,362.23,360.83,335.43,361.56,362.88,380.73,391.88,398.74,393.33,391.96,390.81,385.33,385.50,380.60,372.20,368.35,361.98,359.09,355.21,354.11,345.98,342.90,357.36,354.49,351.81,351.59,353.03,360.73,355.13,366.88,374.68,364.79,362.48,359.77,362.33,361.30,349.70,351.42,351.01,360.14,363.05,366.39,364.86,363.86,368.18,367.06,367.22,360.32,362.53,362.60,362.78,362.56,363.40,359.86,363.58,362.95,364.25,357.28,358.17,355.52,354.97,354.69,357.41,359.40,365.06,357.56,353.22,353.04,349.81,338.67,334.36,338.05,346.80,351.59,355.16,360.06,359.71,357.59,355.28,358.13,357.93,347.41,368.28,379.52,394.48,382.63,366.08,359.16,371.08,365.87,369.73,371.63,L7
2008-12-31 22:07:37+00:00,369.44,395.84,411.47,404.30,397.82,404.20,396.91,392.27,393.12,397.26,395.29,363.86,390.39,393.68,383.74,375.08,369.04,371.48,373.18,381.70,383.17,389.42,392.78,394.08,393.29,395.60,406.12,406.33,413.19,416.41,411.81,405.53,396.74,391.72,388.19,383.28,378.20,363.03,356.25,353.78,353.00,351.69,351.39,348.67,352.26,352.17,360.08,363.52,359.09,356.10,361.58,361.16,338.47,362.46,362.50,379.66,393.47,400.39,395.76,392.76,390.62,384.60,382.38,380.60,372.20,368.35,361.98,357.66,353.93,353.46,346.34,342.97,356.65,353.90,350.45,349.94,350.59,358.07,354.13,361.56,374.68,364.79,362.48,359.77,359.96,359.20,349.50,351.48,350.12,359.10,362.79,366.45,364.93,362.93,365.01,363.59,363.78,360.32,362.53,362.60,362.78,360.57,361.21,359.35,362.91,363.57,364.00,356.91,356.21,353.01,352.46,352.42,355.64,358.15,365.06,357.56,353.22,353.04,346.28,337.47,334.24,338.40,347.20,351.45,354.34,359.09,358.70,354.76,351.70,348.05,348.11,347.41,368.28,379.52,394.48,382.63,363.81,357.53,370.27,365.90,369.91,372.16,L7
2009-01-16 22:07:42+00:00,369.44,395.84,411.47,404.30,397.82,404.20,398.32,392.68,391.94,397.20,398.91,363.86,390.77,386.17,381.13,373.02,367.90,371.48,373.18,381.70,383.17,389.42,392.06,393.28,393.24,395.87,405.67,407.73,414.80,418.34,413.71,407.42,396.76,389.11,388.48,383.28,378.20,363.03,356.25,350.22,350.37,350.80,350.38,347.65,353.06,356.00,360.21,360.73,357.10,355.26,359.87,361.16,338.47,362.46,362.50,379.66,392.47,401.60,398.28,394.92,389.34,384.47,382.42,382.42,375.79,363.21,355.91,353.01,350.09,353.46,346.34,342.97,356.65,352.02,348.40,344.78,345.31,352.96,349.21,352.53,353.19,358.35,356.60,355.42,355.82,352.61,349.50,351.48,350.12,359.10,364.64,369.19,367.86,362.30,361.42,361.39,362.73,361.71,364.02,364.03,362.67,359.61,355.32,359.35,362.91,363.57,364.00,355.94,350.93,346.54,347.66,348.78,351.62,355.32,359.84,350.85,346.25,344.98,349.42,337.47,334.24,338.40,347.20,351.45,352.45,359.55,359.06,350.98,342.38,335.95,328.39,336.09,365.46,376.25,393.24,380.23,364.44,355.17,370.42,365.90,369.91,372.16,L7
2009-01-17 21:56:56+00:00,369.44,395.84,411.47,404.30,397.82,404.20,398.32,392.68,391.94,397.20,398.91,363.86,390.77,386.17,381.13,373.02,369.59,372.96,376.18,383.79,385.16,390.75,393.59,395.81,395.57,398.14,408.06,410.26,417.33,421.09,416.19,409.44,397.53,389.36,388.18,382.77,379.47,362.63,355.84,350.89,351.43,352.21,350.99,348.36,353.85,359.98,363.56,362.48,358.22,355.57,360.60,364.87,341.49,362.46,369.60,383.31,393.55,403.60,401.85,399.00,389.35,386.06,383.26,384.66,379.08,362.90,354.29,353.33,350.27,355.09,350.69,345.21,359.67,352.63,349.97,344.33,344.28,353.41,352.55,355.88,347.23,355.66,356.40,356.68,357.11,356.07,351.87,354.00,351.90,359.65,367.22,372.93,372.30,362.75,359.29,359.58,361.85,362.88,365.69,365.18,362.51,358.64,355.06,359.36,363.05,364.51,368.70,359.47,349.85,345.38,347.19,350.33,352.33,355.18,361.47,352.62,346.96,344.85,353.09,337.47,331.95,338.24,347.41,353.24,356.70,364.84,364.21,354.53,338.54,330.12,322.95,342.22,370.10,377.56,393.24,380.23,364.44,355.17,370.42,365.90,369.91,372.16,L5
2009-01-25 22:01:34+00:00,369.44,395.84,411.47,409.01,401.40,407.32,401.58,394.61,393.36,399.12,401.22,372.06,391.40,386.17,381.13,373.02,369.59,372.96,376.18,383.79,385.58,391.26,393.87,396.45,396.60,398.68,408.31,411.31,418.09,422.34,416.19,409.44,397.53,389.36,388.18,382.77,379.47,362.97,355.98,351.73,352.53,353.50,352.00,349.30,354.92,360.96,364.76,362.48,358.22,355.57,360.60,364.87,341.49,362.46,370.21,384.52,394.73,405.13,403.45,400.08,390.16,386.15,383.96,386.12,379.08,362.90,354.29,353.33,350.27,355.09,350.69,345.21,361.24,354.55,351.41,345.65,345.16,354.03,354.27,356.84,351.55,358.86,356.40,356.68,357.11,356.07,351.87,354.00,351.90,360.41,367.82,374.40,373.44,363.06,359.05,358.71,361.18,363.00,366.13,365.18,362.51,358.64,355.06,359.36,363.05,364.51,368.70,360.99,350.49,345.60,347.83,351.48,353.33,355.85,361.48,352.45,346.95,344.85,353.09,337.47,331.95,338.24,347.41,353.24,358.93,366.37,365.33,354.34,338.54,326.50,324.24,342.69,368.33,377.07,392.23,380.23,364.44,355.17,370.42,365.90,369.91,372.16,L7
2009-02-02 21:57:22+00:00,370.75,397.89,411.47,411.42,403.70,408.80,403.21,394.87,392.53,398.46,406.34,388.80,397.67,390.42,384.11,375.18,370.89,376.32,382.02,385.06,385.47,391.66,394.53,396.67,396.71,398.21,408.24,414.12,422.96,427.44,420.68,411.63,399.26,389.96,388.78,385.49,380.61,362.64,355.40,351.92,352.94,354.13,352.31,349.36,357.33,364.35,369.22,366.00,360.47,357.21,361.31,365.78,348.62,363.38,372.51,385.39,395.54,406.42,405.97,401.53,390.65,385.77,386.62,389.91,383.46,364.72,354.76,353.23,351.54,356.56,354.61,346.48,361.67,355.30,352.97,347.76,346.20,354.05,357.36,356.50,350.28,357.15,354.92,355.69,356.55,354.73,353.44,352.33,351.95,360.78,368.84,375.76,374.81,364.05,357.93,357.09,361.68,363.47,367.71,368.77,364.75,358.66,353.65,358.96,363.52,365.44,368.21,360.91,350.00,344.39,346.18,349.87,352.88,357.50,362.04,353.39,347.56,346.49,353.26,341.67,334.41,342.01,347.36,353.81,358.54,364.30,362.49,351.85,335.86,323.65,323.15,340.81,365.44,376.19,391.80,378.42,364.85,355.34,372.41,368.18,371.36,372.72,L5
2009-03-21 22:08:11+00:00,374.08,402.93,416.96,418.44,409.32,412.29,406.20,396.06,392.44,398.61,410.51,388.80,396.33,392.41,384.80,376.53,372.49,377.73,386.91,390.38,390.08,393.90,395.62,397.80,396.97,396.82,407.75,417.07,422.58,427.92,422.02,411.82,398.16,390.45,389.74,389.17,383.76,366.11,355.10,350.98,353.07,355.29,353.97,351.06,360.95,364.72,369.57,365.28,359.94,356.82,362.82,366.95,351.10,369.61,377.58,387.82,398.03,411.60,411.65,405.28,391.55,387.18,384.97,389.43,383.69,365.27,355.17,355.62,354.00,357.44,358.20,351.87,365.62,358.68,355.11,349.12,343.88,353.77,359.07,354.43,346.75,356.87,352.22,354.04,355.00,356.40,355.32,355.93,355.24,360.15,370.74,379.51,378.56,363.90,356.61,356.36,359.38,361.27,366.64,368.56,364.11,357.27,355.52,360.23,364.50,368.30,370.58,363.55,349.11,342.72,342.74,349.06,352.28,357.47,359.00,350.44,344.93,344.93,352.63,344.98,336.83,343.59,351.07,356.90,362.18,368.02,365.64,351.12,328.79,316.10,315.43,334.03,362.06,373.36,389.72,373.46,365.75,355.93,373.13,368.57,371.40,377.48,L7
2009-04-15 22:02:09+00:00,374.08,402.93,416.96,418.44,410.60,411.66,404.66,394.52,391.15,398.14,410.66,387.76,396.43,391.16,384.80,376.53,372.49,377.73,386.91,390.38,390.08,394.27,395.67,397.49,397.17,398.09,409.02,416.97,422.67,427.79,421.77,411.82,398.16,390.45,389.74,389.17,383.76,366.11,356.46,352.34,354.58,356.60,354.61,349.90,354.89,363.55,369.18,365.25,359.94,356.82,362.82,366.95,351.10,369.61,377.58,386.63,396.61,410.23,411.19,405.37,391.55,386.29,381.97,387.43,382.85,365.08,355.17,355.62,354.00,357.44,358.20,351.87,363.78,358.05,355.62,350.90,345.50,350.41,357.35,351.74,342.36,355.21,352.22,354.04,355.00,356.40,355.32,355.93,355.24,360.15,370.49,379.18,378.41,364.53,353.39,352.30,354.06,360.43,366.18,368.35,364.11,357.27,355.52,360.23,364.50,368.30,370.58,362.88,349.61,343.36,342.46,348.03,351.50,354.30,356.40,349.08,344.00,344.93,352.63,344.98,336.83,343.59,351.07,356.90,362.18,367.56,364.62,351.20,331.23,311.69,316.57,333.94,360.23,371.87,388.87,371.86,365.75,355.93,373.13,368.57,371.40,377.48,L7
2009-06-02 22:02:15+00:00,372.83,399.91,417.39,425.11,416.93,416.54,408.28,396.09,387.60,397.21,411.82,396.55,399.30,384.51,383.63,376.12,370.91,376.94,390.62,390.72,388.29,393.10,397.15,399.14,400.48,402.04,409.81,418.62,425.36,426.65,421.19,412.57,398.45,389.62,385.84,385.06,379.18,362.71,355.44,354.63,357.65,358.16,354.42,348.82,354.33,364.96,366.14,361.42,364.45,360.20,364.60,369.87,361.10,371.42,376.67,384.42,395.98,410.02,411.58,408.65,392.26,387.19,382.52,386.33,381.70,364.54,354.34,353.43,354.44,356.44,356.13,350.80,361.35,355.75,356.63,351.40,345.04,351.69,359.35,352.53,338.60,350.47,348.52,352.83,353.45,357.95,355.34,356.43,355.62,360.11,369.77,384.35,382.16,365.26,348.38,347.17,352.87,360.33,366.99,372.10,366.04,356.03,353.04,358.31,360.38,364.88,369.43,362.12,348.07,340.89,340.67,348.69,351.67,353.68,355.93,349.88,347.09,348.46,355.30,343.89,331.65,338.85,348.47,354.42,359.78,370.64,367.57,353.47,324.90,301.41,314.09,344.49,361.55,373.41,388.88,363.23,365.65,351.97,376.67,371.86,373.11,375.15,L7
2009-06-09 22:08:25+00:00,372.83,399.91,417.39,425.11,416.93,416.54,408.28,396.09,387.60,397.21,411.82,396.55,399.30,384.51,383.63,376.12,370.91,376.94,390.62,390.72,388.29,393.10,397.15,399.14,400.48,402.04,409.81,418.62,425.36,426.65,421.19,412.57,398.45,389.62,385.84,385.06,379.18,362.71,355.44,354.63,357.65,358.16,354.42,348.82,354.33,364.96,366.14,361.42,364.45,360.20,364.60,369.87,361.10,371.42,376.67,384.42,395.98,410.02,411.58,408.65,392.26,387.19,382.52,386.33,381.70,364.54,354.34,353.43,354.44,356.44,356.13,350.80,361.35,355.75,356.63,351.40,345.04,351.69,359.35,352.53,338.60,350.47,348.52,352.83,353.45,362.35,355.34,356.43,355.62,360.11,369.77,384.35,382.16,365.26,348.38,347.17,352.87,360.33,366.99,372.10,366.04,356.03,353.04,358.31,360.38,364.88,369.43,362.12,348.07,340.89,340.67,348.69,351.67,353.68,355.93,349.88,347.09,348.46,355.30,343.89,331.65,338.85,348.47,354.42,359.78,370.53,368.84,356.77,335.35,314.58,324.31,347.04,362.59,373.04,388.98,363.23,368.29,354.15,377.46,371.86,373.11,375.15,L7
2009-07-20 22:02:06+00:00,374.97,405.01,427.86,433.91,424.50,418.35,409.73,395.92,390.23,399.92,413.80,396.55,404.12,384.93,390.79,383.44,372.86,376.81,392.31,390.36,386.83,393.59,393.78,396.77,398.77,398.27,407.31,414.22,419.60,420.71,416.20,408.13,399.98,390.39,381.63,381.56,376.07,364.29,357.97,358.87,361.67,359.49,356.45,347.56,349.70,355.69,355.27,354.60,360.14,373.55,373.47,368.39,362.97,373.01,377.59,383.02,394.08,406.10,409.76,401.97,392.79,383.50,380.70,379.83,376.52,367.76,363.88,358.91,361.79,356.41,351.55,352.35,359.19,359.08,364.38,358.76,351.29,351.45,349.59,339.24,337.63,351.09,341.42,347.62,349.99,366.37,351.34,352.84,357.43,362.75,368.42,380.88,379.00,366.80,355.42,349.72,352.85,356.99,364.68,372.00,370.57,366.73,356.96,359.50,358.70,360.60,362.53,359.80,354.66,347.07,341.06,345.31,351.80,350.44,348.06,344.40,344.57,350.24,352.06,347.63,336.14,338.93,348.18,352.47,358.14,366.87,359.53,352.51,351.38,335.42,343.05,342.20,355.31,369.92,382.49,355.38,373.61,353.37,381.32,376.59,375.85,376.03,L7
2009-08-05 22:02:01+00:00,366.78,398.50,411.99,415.63,410.05,400.08,396.72,389.29,380.87,395.28,411.57,383.59,382.25,375.56,373.71,371.91,363.70,366.09,377.16,377.20,378.99,386.15,385.94,394.26,397.12,398.04,405.77,405.69,410.62,411.70,410.71,404.63,395.25,386.33,375.97,369.53,365.71,361.13,357.31,353.60,362.94,357.92,354.64,341.72,339.97,346.83,345.71,348.49,355.88,376.09,361.20,355.27,359.71,375.05,366.56,372.88,383.64,399.31,402.69,393.54,390.39,382.24,375.27,371.45,369.72,361.94,356.32,352.25,352.88,348.87,334.38,350.58,346.51,351.26,355.18,356.94,348.67,346.28,335.27,320.12,325.13,344.06,340.37,347.05,348.96,376.19,370.33,359.78,359.98,360.20,363.26,375.78,374.26,363.70,358.99,357.39,353.06,355.36,363.36,369.66,363.44,360.50,356.77,357.57,356.04,357.34,358.96,353.16,352.29,354.21,339.91,339.85,345.27,342.11,341.29,342.00,343.19,343.60,344.33,352.57,351.38,332.66,344.42,345.97,346.81,362.43,361.93,358.20,363.68,360.50,355.91,347.83,357.88,368.93,380.00,346.94,376.76,346.74,379.79,371.30,352.23,340.02,L7
2009-08-21 22:01:59+00:00,366.78,398.50,411.99,415.63,405.66,397.63,393.95,388.83,390.04,394.91,404.98,375.61,381.80,377.92,373.71,371.91,363.70,366.09,377.16,377.20,378.99,386.15,385.87,394.72,398.26,400.06,407.27,407.86,410.53,413.04,411.90,406.20,395.25,386.33,375.97,369.53,365.71,361.13,357.31,355.19,362.91,360.52,358.38,346.88,346.61,348.80,347.12,350.29,359.55,376.09,361.20,355.27,359.71,375.05,366.56,372.88,386.31,397.28,398.26,393.74,391.80,386.19,381.22,374.84,371.77,362.86,356.32,352.25,352.88,348.87,334.38,350.58,346.51,351.26,356.15,357.35,351.28,349.68,340.10,321.86,334.19,350.05,346.31,347.05,348.96,376.19,370.33,359.78,359.98,360.20,363.26,374.35,374.46,366.27,361.27,360.02,360.11,360.68,366.41,371.78,366.99,360.50,356.77,357.57,356.04,357.34,358.96,353.16,352.29,351.70,342.89,345.81,354.40,350.47,351.16,345.32,346.77,347.44,344.33,352.57,351.38,332.66,344.42,345.97,346.81,362.43,360.99,356.01,364.06,363.00,347.50,347.83,352.91,367.58,380.75,347.79,369.46,346.74,379.79,371.30,352.23,340.02,L7
2009-09-06 22:01:59+00:00,373.14,403.46,420.97,420.07,407.44,400.48,397.88,393.23,390.04,394.91,404.98,375.61,381.80,377.92,373.71,382.83,373.24,372.82,381.39,381.62,382.94,389.76,389.50,397.66,399.94,400.06,407.27,407.86,410.53,413.04,411.90,406.20,398.76,389.05,381.00,376.56,372.50,366.96,361.91,360.18,368.39,366.06,358.38,346.88,346.61,348.80,347.12,350.29,359.55,381.71,372.20,365.57,368.44,383.79,374.81,378.71,388.53,398.77,399.33,393.74,391.80,386.19,381.22,374.84,371.77,362.86,356.32,361.43,361.62,357.61,334.38,358.58,352.75,356.62,360.02,360.38,351.42,349.68,340.10,321.86,334.19,350.05,346.31,347.05,348.96,377.82,377.74,366.03,366.52,367.49,368.44,377.10,376.26,369.62,361.27,360.02,360.11,360.68,366.41,371.78,366.99,360.50,366.10,365.74,362.59,363.87,363.67,357.47,356.79,357.65,354.84,345.81,354.40,350.47,351.16,345.32,346.77,347.44,344.33,359.94,357.66,341.62,350.38,350.06,351.71,365.34,363.68,357.29,366.43,363.00,347.50,347.83,352.91,367.58,380.75,347.79,369.46,346.74,382.82,375.99,362.56,364.56,L7
2009-09-13 22:08:09+00:00,373.14,403.46,420.97,425.18,409.24,404.60,405.83,393.23,401.47,405.33,420.13,396.26,390.47,383.89,389.85,391.69,373.24,372.82,381.39,381.62,388.98,394.95,394.28,401.36,403.99,408.71,415.25,417.13,420.31,421.42,416.02,410.69,398.76,389.05,381.00,376.56,372.50,372.49,366.64,365.56,375.01,373.12,367.73,354.14,351.93,354.83,353.07,350.29,369.30,385.09,372.20,365.57,368.44,383.79,384.04,386.29,392.31,401.33,401.57,399.79,397.47,390.26,385.46,378.93,374.98,367.36,367.23,361.43,361.62,357.61,334.38,358.58,362.28,360.92,363.15,363.97,360.39,363.18,340.10,340.05,344.03,355.02,353.19,359.37,348.96,377.82,377.74,366.03,372.65,375.42,374.40,378.64,376.88,372.72,370.79,360.02,360.11,373.69,373.00,377.18,373.55,360.50,366.10,365.74,362.59,367.49,364.84,360.47,361.13,366.02,366.26,359.60,363.17,359.14,358.14,351.48,354.01,355.65,344.33,359.94,357.66,341.62,353.89,352.31,352.93,367.42,365.10,360.34,367.40,366.72,347.50,363.26,360.64,374.71,386.74,356.01,369.46,346.74,382.82,375.99,362.56,378.55,L7
2009-10-15 22:08:08+00:00,378.01,396.54,417.53,421.52,401.49,401.00,411.06,398.17,408.01,409.34,422.62,404.63,391.28,383.99,392.25,393.66,375.33,372.02,375.12,374.76,386.00,393.20,392.95,402.29,405.44,410.24,415.19,418.42,421.44,421.79,413.89,410.10,398.59,387.65,376.97,369.65,367.19,371.16,366.86,366.08,376.19,377.09,371.01,362.35,360.07,357.90,351.42,343.43,365.20,380.68,369.27,362.39,377.18,383.83,384.45,388.26,392.89,397.88,395.00,396.66,395.44,390.36,388.92,380.65,374.74,367.21,366.00,360.75,360.57,355.61,323.29,366.59,365.36,360.84,362.17,363.06,362.35,366.89,348.09,346.55,355.50,358.01,350.88,354.59,342.20,372.45,385.14,364.03,373.40,377.59,374.15,374.89,373.56,373.43,373.29,366.77,370.31,378.75,377.62,377.58,373.05,362.83,368.67,364.21,359.34,365.01,360.75,358.33,362.20,371.13,375.04,367.57,369.42,362.84,362.07,353.89,357.69,354.84,340.86,355.52,352.57,337.25,352.82,349.23,347.64,363.46,364.42,360.20,368.02,370.36,353.54,365.40,366.83,380.17,389.53,356.90,368.17,348.73,387.71,380.67,358.02,378.55,L7
2009-12-27 22:03:02+00:00,378.01,396.54,417.53,421.52,401.49,401.00,411.06,398.15,405.11,405.68,417.55,400.22,391.30,391.77,391.45,392.17,381.60,376.10,374.05,375.33,390.23,397.42,392.95,402.29,406.09,408.18,412.10,414.32,418.36,424.85,416.08,409.42,397.83,388.89,382.12,379.07,375.72,376.87,372.43,366.08,376.19,376.74,369.34,360.78,359.09,358.61,353.96,347.42,362.31,375.22,368.09,364.19,377.18,401.28,389.81,395.28,392.89,397.88,395.47,395.27,392.69,387.01,385.21,381.69,376.12,370.14,374.16,367.89,362.97,360.05,312.27,366.59,371.68,367.35,362.17,363.06,359.44,363.45,346.76,344.65,369.92,358.87,349.04,352.68,330.56,366.51,385.14,378.53,385.31,390.64,391.11,374.89,373.56,373.87,373.55,368.42,371.13,376.98,375.22,374.50,371.63,362.84,371.74,370.66,368.41,373.59,366.97,365.74,362.20,371.13,375.04,358.62,362.23,359.20,359.43,357.13,360.18,353.96,327.47,361.47,352.57,341.95,357.31,353.99,354.63,361.93,361.52,356.27,357.49,357.76,343.66,361.62,364.43,382.60,389.93,362.27,352.61,348.27,380.45,380.67,358.02,378.55,L7
2010-01-12 22:03:17+00:00,380.32,398.77,419.46,421.52,401.49,401.00,411.06,398.15,405.11,404.18,415.41,397.88,392.19,392.19,391.37,392.02,382.61,374.56,368.15,370.71,390.23,397.42,392.95,402.29,406.09,408.18,412.10,411.06,415.29,422.94,415.83,409.10,398.62,390.32,384.09,380.18,375.94,376.87,372.43,366.08,376.19,376.74,369.34,360.78,356.41,357.74,353.94,346.94,359.21,370.78,367.55,361.79,372.05,401.28,389.81,395.28,392.89,397.88,395.47,395.27,392.69,385.46,383.08,380.18,375.88,370.55,374.12,369.30,364.03,356.74,324.17,366.59,371.68,367.35,362.17,363.06,359.44,363.45,346.76,345.71,363.40,359.50,347.96,351.70,333.81,359.88,369.28,371.32,378.40,390.64,391.11,374.89,373.56,373.87,373.55,368.42,371.68,376.02,374.12,372.59,370.08,362.46,369.52,369.05,369.91,373.56,366.97,365.74,362.20,371.13,375.04,358.62,362.23,359.20,358.97,358.16,360.36,353.23,329.33,347.04,341.42,341.50,357.21,352.26,354.63,361.93,361.52,356.27,357.49,357.76,343.66,355.91,364.48,382.20,390.22,363.63,356.03,350.80,379.99,375.45,362.72,378.11,L7
