dates,satname,sar0391-0000,sar0391-0001,sar0391-0002,sar0391-0003,sar0391-0004,sar0391-0005,sar0391-0006,sar0391-0007
1984-06-07 09:34:18+00:00,L5,202.90,205.49,,219.76,212.92,307.99,293.50,247.39
1984-09-11 09:36:14+00:00,L5,176.82,184.95,184.66,185.49,186.64,213.28,197.03,200.47
1984-10-29 09:36:08+00:00,L5,7.84,,,184.03,199.20,226.02,207.64,202.19
1985-07-12 09:36:05+00:00,L5,208.05,210.27,205.77,197.37,202.12,249.52,213.78,216.42
1985-07-28 09:35:58+00:00,L5,268.16,218.21,,268.41,356.08,268.16,277.28,281.13
1985-08-13 09:35:48+00:00,L5,191.65,217.21,199.93,194.16,194.41,252.13,215.98,218.49
1985-08-29 09:35:38+00:00,L5,231.53,234.82,239.96,235.39,221.24,256.92,351.54,253.20
1985-09-14 09:35:25+00:00,L5,362.68,189.11,199.95,480.43,214.31,277.56,654.90,214.56
1985-12-03 09:34:19+00:00,L5,218.63,184.32,195.15,194.89,134.36,178.48,6.06,-47.30
1986-01-20 09:33:24+00:00,L5,143.57,160.76,,170.11,138.54,177.35,9.34,-44.40
1986-02-21 09:32:40+00:00,L5,202.51,214.49,221.69,213.68,178.96,206.82,175.60,220.09
1986-05-12 09:30:53+00:00,L5,272.45,247.08,215.02,218.82,208.21,259.48,224.04,230.40
1986-05-28 09:30:26+00:00,L5,212.48,233.61,199.09,199.17,209.41,257.59,204.42,215.52
1986-07-15 09:28:53+00:00,L5,202.68,201.31,187.64,193.66,196.67,257.93,204.62,206.86
1986-07-31 09:28:19+00:00,L5,206.35,205.95,198.56,195.25,198.77,253.30,213.59,215.26
1986-09-17 09:26:37+00:00,L5,260.37,217.30,214.32,213.78,197.22,254.66,215.93,228.37
1987-01-23 09:26:04+00:00,L5,193.83,174.45,,,21.92,99.87,-12.27,
1987-02-08 09:26:31+00:00,L5,172.31,529.81,,127.94,136.93,170.44,608.20,
1987-03-28 09:28:28+00:00,L5,208.51,205.80,187.35,197.64,192.71,239.90,191.75,202.34
1987-04-29 09:29:30+00:00,L5,225.23,220.82,200.03,188.64,201.00,251.99,216.89,219.23
1987-05-15 09:29:57+00:00,L5,203.86,198.87,184.13,185.48,197.39,236.87,203.18,204.36
1987-05-31 09:30:21+00:00,L5,187.45,197.11,185.49,175.51,194.52,242.58,211.09,206.88
1987-06-16 09:30:43+00:00,L5,178.82,182.98,179.58,175.69,179.86,225.08,199.65,192.48
1987-07-18 09:31:20+00:00,L5,195.64,198.60,184.28,180.26,200.87,249.23,202.10,213.02
1987-08-03 09:31:49+00:00,L5,201.98,200.10,182.20,181.47,164.08,,,
1987-09-04 09:32:43+00:00,L5,225.31,228.50,207.30,209.38,209.41,264.11,211.13,213.75
1987-09-20 09:33:05+00:00,L5,240.85,241.30,200.07,206.38,201.38,256.01,202.70,212.93
1987-10-06 09:33:26+00:00,L5,133.65,160.01,177.20,190.47,176.47,195.70,196.15,194.76
1987-11-07 09:34:02+00:00,L5,222.35,189.71,187.15,204.03,143.94,164.86,189.29,216.40
1988-01-10 09:35:05+00:00,L5,231.83,189.53,171.86,172.65,137.24,177.45,-11.05,
1988-02-11 09:35:41+00:00,L5,180.89,181.27,174.07,168.46,145.42,176.27,12.89,-44.36
1988-03-14 09:36:03+00:00,L5,198.97,205.03,187.65,203.79,184.87,233.09,192.36,199.23
1988-04-15 09:36:14+00:00,L5,226.33,224.49,202.40,211.79,199.67,259.64,209.75,224.74
1988-05-17 09:36:32+00:00,L5,201.74,219.07,,186.78,198.35,251.12,207.28,198.24
1988-06-02 09:36:38+00:00,L5,188.74,181.12,169.91,175.87,177.85,220.34,191.01,187.97
1988-06-18 09:36:43+00:00,L5,210.88,204.40,201.45,203.45,191.01,251.27,213.64,211.92
1988-07-04 09:36:48+00:00,L5,192.05,198.49,184.33,181.09,196.01,256.48,216.00,209.34
1988-07-20 09:36:51+00:00,L5,194.85,203.27,184.43,172.46,197.87,249.49,210.38,212.34
1988-08-05 09:36:52+00:00,L5,158.64,181.93,164.22,,118.50,,,
1988-08-21 09:36:53+00:00,L5,187.93,200.86,178.41,179.19,192.83,255.92,193.13,204.09
1988-09-06 09:36:55+00:00,L5,202.63,207.98,193.47,194.98,195.37,256.48,202.93,208.81
1988-09-22 09:36:50+00:00,L5,217.10,222.33,193.49,200.34,195.40,240.49,197.08,215.84
1988-10-24 09:36:41+00:00,L5,239.49,343.49,185.23,414.24,157.90,181.88,161.78,89.28
1988-12-11 09:36:33+00:00,L5,181.98,181.03,174.13,168.05,140.92,173.21,-8.33,-51.14
1988-12-27 09:36:27+00:00,L5,224.48,178.23,179.38,171.01,136.05,157.97,-5.57,-46.17
1989-01-12 09:36:20+00:00,L5,202.39,183.52,176.63,190.23,134.90,175.33,-6.96,-53.18
1989-01-28 09:36:07+00:00,L5,213.44,193.89,203.00,203.57,151.12,193.03,9.66,-44.98
1989-05-20 09:34:32+00:00,L5,222.04,224.24,200.54,197.26,203.46,258.56,218.78,227.31
1989-06-21 09:33:55+00:00,L5,224.06,227.85,198.09,206.78,201.52,251.56,222.69,235.95
1989-07-23 09:33:21+00:00,L5,207.48,220.85,189.68,192.72,201.04,253.37,211.89,212.87
1989-08-24 09:32:39+00:00,L5,220.04,207.38,187.80,200.36,198.23,255.48,207.46,214.31
1989-09-09 09:32:15+00:00,L5,174.73,204.00,191.53,191.41,200.04,258.69,204.00,202.87
1989-09-25 09:31:52+00:00,L5,201.92,215.52,189.58,194.43,202.85,258.94,188.25,197.14
1989-10-27 09:30:51+00:00,L5,214.11,213.24,192.43,203.38,163.50,194.09,191.39,228.62
1989-11-12 09:30:31+00:00,L5,201.81,181.63,182.09,188.16,144.60,165.50,6.36,-43.20
1989-11-28 09:30:04+00:00,L5,212.61,178.27,177.25,133.20,127.00,164.69,7.45,-44.19
1989-12-30 09:29:08+00:00,L5,201.83,176.71,180.31,167.84,132.23,169.21,6.21,-51.31
1990-01-31 09:28:06+00:00,L5,175.91,176.35,168.85,167.37,135.87,175.76,-6.87,-46.40
1990-03-04 09:27:02+00:00,L5,209.40,211.66,198.91,203.64,169.02,214.01,187.86,214.46
1990-04-21 09:26:22+00:00,L5,205.08,205.79,189.64,202.56,196.90,254.38,212.53,213.26
1990-05-07 09:26:19+00:00,L5,213.02,241.12,205.32,206.65,211.61,269.31,221.38,213.70
1990-05-23 09:26:20+00:00,L5,207.40,224.29,193.21,201.64,201.99,250.10,204.54,211.06
1990-06-24 09:26:18+00:00,L5,198.57,210.55,185.93,187.15,202.24,246.19,203.68,207.61
1990-07-10 09:26:16+00:00,L5,221.62,227.58,201.23,203.64,208.15,267.91,213.00,211.57
1990-07-26 09:26:12+00:00,L5,210.37,216.39,186.22,193.70,211.27,253.64,198.86,207.21
1990-08-11 09:26:07+00:00,L5,203.77,227.98,202.51,205.14,203.91,251.30,211.18,213.45
1990-08-27 09:26:01+00:00,L5,197.66,192.15,184.83,194.36,197.51,257.01,197.08,198.88
1990-09-12 09:25:59+00:00,L5,212.59,208.73,195.19,207.75,196.53,258.54,203.68,212.77
1990-09-28 09:25:50+00:00,L5,,,,26.23,,155.71,190.62,217.32
1990-10-14 09:25:44+00:00,L5,196.35,191.19,186.46,191.35,171.41,193.96,197.44,202.95
