dates,satname,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0037,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052
2006-07-22 21:53:46+00:00,L5,373.24,367.09,353.43,350.38,339.27,335.28,339.83,331.38,327.21,328.88,329.21,340.01,332.97,325.48,319.66,316.00,312.75,309.43,313.92,326.63,334.34,331.24,329.84,325.66,315.66,322.30,322.29,328.84,325.21,327.30,334.49,341.09,336.30,330.97,334.42,335.50,,344.51,344.85,336.86,327.93,316.73,311.15,311.97,314.79,309.66,307.23,310.08,317.51,320.82,329.02,336.96,353.18
2006-07-23 21:44:10+00:00,L7,377.13,371.20,360.21,,,,,339.08,327.67,329.77,332.20,340.06,332.97,321.93,320.00,317.09,,,,,337.87,332.59,328.76,323.56,316.44,318.83,323.06,326.83,331.82,,,,,339.77,336.88,341.98,338.40,351.74,356.79,338.94,327.49,315.38,315.25,,,,,316.11,322.51,323.60,333.79,340.72,359.12
2006-07-30 21:50:20+00:00,L7,,,,,,311.72,310.20,309.28,309.48,308.69,308.11,319.09,310.27,,,,,,291.17,294.47,287.66,286.62,302.50,304.48,301.12,294.37,,,,,,316.04,315.55,317.99,314.83,315.63,,312.94,319.01,,,,,,287.59,286.33,287.77,287.10,297.25,300.18,310.70,315.75,328.94
2006-08-23 21:54:11+00:00,L5,369.84,366.44,362.84,354.29,338.40,334.43,338.54,325.50,323.35,329.78,334.30,339.08,328.49,334.34,327.75,314.39,318.28,323.57,321.19,319.12,313.42,320.25,319.53,317.51,316.44,315.85,320.64,322.06,327.32,341.07,346.43,345.56,338.56,332.63,335.65,331.76,337.04,346.23,352.31,344.51,329.99,319.67,309.41,307.61,308.03,310.39,307.69,304.64,303.65,308.84,320.09,332.73,354.18
2006-09-01 21:48:07+00:00,L5,358.74,357.63,351.91,343.09,327.77,326.38,327.92,324.45,334.57,334.74,336.48,343.40,328.14,328.93,323.79,320.59,319.99,317.84,319.34,318.63,314.95,305.80,313.02,316.73,313.63,311.44,312.89,316.09,328.57,339.13,340.53,341.17,342.57,344.69,341.75,334.29,333.95,336.62,340.22,336.34,327.08,316.00,304.48,307.41,313.08,315.51,308.38,302.60,306.13,313.99,320.96,327.02,341.06
2006-09-08 21:54:23+00:00,L5,364.31,360.35,356.14,342.17,,,,,,,,,,,,,,310.24,313.40,322.06,323.96,292.25,308.30,309.83,302.99,305.79,297.06,299.22,307.06,315.14,323.32,331.68,336.67,352.39,357.29,351.95,328.65,333.31,347.10,337.37,321.23,316.76,307.32,313.96,321.54,309.42,309.90,313.39,316.08,315.12,323.61,331.42,336.99
2006-09-16 21:49:46+00:00,L7,,,,,,323.73,325.61,321.94,324.05,326.11,331.49,335.90,,,,,,308.66,315.51,324.82,319.78,312.95,322.53,319.37,318.98,,,,,,328.59,334.00,341.68,348.67,351.10,338.75,336.64,336.58,,,,,,,303.33,304.29,302.76,306.30,302.26,303.27,310.05,325.95,
2006-10-10 21:54:44+00:00,L5,355.26,339.86,334.98,324.51,316.60,307.24,297.06,298.63,303.01,303.28,305.61,311.69,308.17,309.68,295.81,296.47,290.29,293.37,291.28,293.47,282.65,285.21,293.64,298.76,295.39,307.44,303.37,307.12,309.92,311.22,319.62,313.86,317.05,319.94,312.31,312.82,307.27,305.26,323.58,316.30,299.65,294.23,292.51,285.19,280.06,280.15,284.68,280.51,282.37,283.79,291.52,319.32,332.23
2006-10-18 21:50:11+00:00,L7,,,,,327.87,323.67,324.15,337.87,334.34,336.62,339.65,341.03,,,,,,311.09,318.12,324.64,348.05,349.42,343.53,335.47,,,,,,329.32,338.36,341.82,342.02,341.13,347.12,350.58,367.74,371.14,,,,,,,,,,,,,,,
2006-10-27 21:44:09+00:00,L7,350.62,341.67,342.15,326.30,320.43,310.21,311.82,,,,,319.12,310.27,309.42,301.15,298.93,294.93,295.85,301.67,302.23,,,,,307.95,311.27,307.28,307.48,307.96,309.36,316.46,320.23,325.46,,,,323.22,302.75,319.90,312.70,303.53,300.66,297.74,287.59,291.13,287.96,,,,,297.91,319.92,333.88
2006-11-19 21:50:14+00:00,L7,,,,,,347.97,348.32,347.21,341.58,344.10,347.11,350.30,341.72,,,,,,343.28,343.61,345.84,346.91,348.72,341.18,337.26,335.65,,,,,,,,,,,,,,,,,,,328.88,323.33,312.86,315.62,312.75,322.33,342.32,359.04,387.86
2006-11-27 21:55:11+00:00,L5,336.25,327.24,324.79,308.95,304.79,299.56,316.29,302.78,303.09,308.48,316.19,321.58,315.70,296.91,291.75,285.71,296.15,294.50,299.90,283.45,310.29,315.05,311.26,307.93,305.00,305.34,297.50,295.75,299.14,303.80,289.50,301.09,300.54,307.01,314.04,313.99,312.18,288.86,309.87,306.97,294.75,277.82,279.02,274.99,272.49,269.00,264.08,258.14,274.65,283.58,296.55,311.36,325.91
2006-12-06 21:49:05+00:00,L5,346.07,342.11,338.89,337.65,326.60,317.18,313.65,310.75,311.66,314.06,313.89,313.28,305.80,302.01,295.73,293.54,294.03,305.25,305.69,298.71,307.53,317.37,313.63,310.38,299.67,303.07,305.91,309.95,311.92,316.52,322.64,336.56,335.76,337.85,334.94,,,,,,,,,,,,,,,,,,
2006-12-13 21:55:19+00:00,L5,308.85,306.69,295.77,290.77,284.00,282.66,278.04,270.34,272.69,277.65,280.96,283.26,272.79,,,,,,,,,,,,,,,,271.37,269.83,278.91,278.39,287.79,298.55,297.41,295.84,301.06,291.86,293.10,279.36,265.32,265.82,261.31,253.92,251.34,241.28,235.28,248.40,255.06,260.41,277.21,302.58,311.36
2006-12-21 21:50:50+00:00,L7,372.08,368.91,,,,,,329.45,329.30,330.41,333.66,338.28,332.14,331.35,321.97,,,,,,322.53,323.67,315.56,309.36,310.26,314.92,317.16,321.00,,,,,,337.86,335.06,334.24,335.06,308.29,323.27,317.83,310.63,,,,,,285.45,278.57,282.94,292.37,307.08,327.35,342.13
2007-01-22 21:50:55+00:00,L7,374.31,,,,,,336.07,336.45,331.75,330.48,333.39,333.19,330.59,326.26,,,,,,316.43,322.57,321.70,314.26,203.65,234.29,,,,,,,,321.77,324.35,309.37,316.54,329.41,294.78,278.12,,,,,,,289.92,286.20,285.53,291.51,294.64,309.05,324.53,341.50
2007-01-30 21:55:36+00:00,L5,383.44,383.49,377.67,373.63,361.81,372.37,371.39,363.23,365.31,369.34,362.12,364.09,346.12,348.49,344.18,347.64,344.22,345.31,358.75,363.12,360.08,357.59,358.59,362.94,360.36,343.13,348.63,345.04,353.75,362.50,377.16,389.44,389.23,382.95,393.41,395.61,399.97,407.44,364.87,386.02,371.30,353.50,349.09,348.03,351.78,342.98,337.42,340.21,354.63,340.67,366.25,377.57,398.64
2007-01-31 21:44:48+00:00,L7,387.34,381.10,380.71,377.18,364.09,361.78,359.81,,,,353.93,352.62,345.45,343.32,340.93,342.14,341.48,334.29,332.56,349.11,,,,,348.09,340.64,339.08,338.92,345.99,363.11,372.60,371.85,377.39,,,,383.29,395.28,,367.46,344.89,341.60,333.20,332.90,331.46,327.67,,,,,352.84,352.36,383.35
2007-02-08 21:49:26+00:00,L5,350.14,342.68,343.74,334.50,324.15,319.48,314.61,304.37,302.52,300.22,,,,,,,,,,,,,,,,293.73,294.05,309.58,309.77,313.82,312.81,307.33,311.55,315.70,307.68,305.69,,293.49,304.57,305.83,299.38,292.16,290.21,283.71,277.20,278.36,273.93,272.15,282.20,,,,
2007-03-20 21:45:00+00:00,L7,,,,,360.34,353.15,349.90,342.73,336.68,335.65,341.76,348.14,341.57,,,,,312.41,327.72,335.57,338.14,329.91,330.63,336.36,336.31,330.71,,,,,342.62,349.97,347.09,340.61,343.72,338.74,350.08,353.46,335.24,,,,,,298.15,306.81,302.59,307.60,308.10,315.59,324.67,336.75,337.06
2007-04-21 21:44:57+00:00,L7,,353.01,347.77,345.04,345.16,335.12,323.28,321.70,319.64,326.40,,,,331.53,324.23,312.27,314.80,318.24,319.78,322.25,321.58,326.35,,,,,321.57,326.40,330.92,336.60,338.15,328.43,329.50,327.69,331.79,,,,,334.74,328.28,316.41,310.69,312.37,303.68,305.60,301.92,303.65,,,,,351.51
2007-04-28 21:51:07+00:00,L7,,,,,,,,,,,,,,,,330.28,331.43,332.40,335.50,346.04,349.34,353.50,342.55,,,,,,350.26,349.42,353.28,353.91,376.53,378.38,372.37,375.52,,,,,,327.63,321.02,321.91,319.91,326.27,323.88,325.77,332.91,,,,
2007-05-30 21:50:54+00:00,L7,387.96,382.90,374.95,375.18,374.68,371.17,,,,,,362.97,360.75,351.64,350.36,352.54,350.45,350.55,354.67,,,,,,348.91,348.55,350.57,350.23,358.36,367.81,371.86,372.25,,,,,,385.92,385.00,377.34,357.54,352.04,347.06,344.21,338.59,,,,,,352.97,361.24,396.54
2007-06-24 21:44:43+00:00,L7,363.42,364.91,355.59,343.31,335.34,329.73,325.92,,,,330.46,335.44,333.46,326.59,319.56,305.37,307.44,301.01,304.93,,,,,317.83,318.58,318.84,317.48,325.00,321.55,326.75,324.70,335.26,,,,,344.86,345.17,334.24,329.03,325.45,314.02,310.20,310.69,306.43,,,,,319.53,332.45,346.28,346.86
2007-07-01 21:50:29+00:00,L7,,,,,328.46,321.51,328.15,321.16,317.04,,,,,,,,,294.88,306.08,303.82,312.27,318.55,317.39,315.81,314.47,,,,,,315.16,315.83,316.40,319.02,329.72,332.21,336.55,321.67,,,,,,,569.77,,,,,,,,
2007-08-18 21:50:40+00:00,L7,343.03,337.01,332.70,325.72,319.21,311.94,,,,,,324.69,317.94,312.96,302.23,299.97,296.51,289.15,292.14,,,,,305.83,302.11,302.20,296.82,304.11,306.89,310.51,315.23,,,,,,306.44,307.41,312.68,315.23,310.90,304.50,300.15,289.20,,,,,,297.24,306.90,321.25,331.04
2007-09-03 21:50:32+00:00,L7,,,,,,,,,,,,,324.89,313.39,304.08,295.96,296.51,293.04,295.88,295.27,,,,,,,,,,,,,,,,,,305.84,312.24,311.71,305.39,304.55,291.79,285.35,284.56,,,,,,299.22,314.03,326.79
2007-09-12 21:44:17+00:00,L7,381.01,,,,340.76,331.29,335.43,329.16,323.64,335.48,340.82,347.45,340.26,,,,,321.54,324.90,326.11,315.12,316.42,320.29,321.12,323.56,325.26,,,,,341.01,345.55,341.77,342.19,341.27,345.31,339.32,343.47,344.71,,,,,312.23,310.41,311.62,306.53,308.41,303.45,311.52,321.79,336.77,353.31
2007-09-28 21:44:13+00:00,L7,379.74,369.80,362.38,,,,,331.22,325.11,335.86,345.10,351.22,345.88,337.29,325.22,324.87,,,,,319.26,322.38,327.39,329.30,324.45,324.71,325.20,327.48,331.41,,,,,337.27,342.10,340.51,337.53,340.52,348.98,343.73,331.33,321.03,,,,,306.76,308.09,305.88,313.27,326.65,342.63,355.63
2007-10-21 21:50:07+00:00,L7,,365.38,361.26,353.95,341.81,332.92,328.55,332.93,,,,,,326.95,330.04,328.36,322.39,320.17,325.67,324.94,321.18,,,,,,322.61,336.54,337.10,336.56,348.14,358.67,353.45,353.50,,,,,,343.70,333.20,321.80,310.46,318.89,322.14,316.39,304.37,,,,,,355.73
2007-10-30 21:44:26+00:00,L7,367.85,355.92,338.44,344.11,324.50,,,,,317.52,328.60,334.98,328.52,318.57,320.39,316.94,310.95,304.66,,,,301.04,307.26,312.48,313.11,314.68,317.46,318.17,319.59,324.05,327.64,,,,328.40,324.87,,310.27,326.70,318.19,318.55,310.65,299.10,298.68,,,,,295.68,295.89,305.61,321.72,335.18
2007-11-22 21:50:25+00:00,L7,,,,,,364.12,357.15,370.75,369.34,368.12,377.08,366.98,,,,,,364.55,373.74,379.44,378.59,374.99,379.40,379.90,371.16,,,,,,374.63,380.18,380.20,382.79,388.81,392.54,399.65,378.30,,,,,,352.89,348.69,343.20,346.58,341.93,333.60,333.70,351.62,,
2007-12-17 21:44:47+00:00,L7,376.31,,,,354.17,349.30,340.31,343.64,347.06,342.28,342.74,350.24,343.28,,,,,335.26,340.45,335.63,332.96,333.47,330.05,334.91,338.16,331.71,,,,,353.89,366.59,367.70,362.76,359.73,349.47,341.60,336.46,341.62,,,,328.58,317.44,318.48,315.19,313.76,312.67,313.18,315.04,324.82,333.31,344.80
2008-01-02 21:44:49+00:00,L7,383.20,372.98,366.24,364.42,357.43,,,,352.61,354.80,358.48,359.02,358.42,350.98,348.42,343.88,344.52,,,,,346.63,338.41,340.97,342.80,344.23,344.85,346.81,350.07,357.35,,,,,371.46,372.47,380.20,381.13,364.90,350.13,350.12,342.94,331.76,,,,,330.66,331.98,336.14,334.93,344.97,360.53
2008-02-26 21:50:52+00:00,L7,358.36,348.83,,,,,,307.46,312.75,308.39,315.21,322.01,326.75,322.38,317.15,,,,,,,,,,,,,,,,,,,323.41,325.49,321.55,308.26,333.21,327.27,318.17,311.46,,,,,,297.89,299.80,299.77,310.44,319.19,326.64,333.17
2008-03-06 21:44:38+00:00,L7,374.25,368.39,359.95,363.16,345.53,340.01,,,,337.05,334.35,344.75,338.02,334.58,328.69,332.90,326.18,332.43,,,,,327.16,321.67,326.96,325.85,326.97,325.19,330.94,335.56,342.20,,,,,366.41,359.28,375.59,362.19,346.16,333.74,329.81,329.57,322.51,,,,,336.04,338.81,345.88,357.24,362.51
2008-04-30 21:50:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-01 21:50:30+00:00,L7,362.54,,,,,,335.48,335.23,325.67,336.41,338.11,330.51,341.29,326.20,,,,,,,436.60,,,,398.11,,,,,,,,,,,,,595.51,607.89,620.95,609.85,,,,,,,,,,,418.57,396.57
2008-06-10 21:44:15+00:00,L7,349.42,344.23,347.22,340.43,336.23,319.95,318.50,,,,316.95,322.03,322.22,315.80,307.58,313.71,311.83,304.50,308.42,,,,,308.12,311.92,312.90,303.48,316.24,323.79,329.41,328.62,328.70,,,,,306.22,325.28,328.09,320.52,324.20,313.62,308.01,312.44,306.08,,,,,315.25,323.66,328.90,340.97
2008-07-03 21:50:11+00:00,L7,361.30,349.13,349.54,355.75,345.97,337.83,333.78,,,,,,342.17,333.83,322.91,322.19,323.01,331.83,333.18,322.15,,,,,,333.61,343.83,343.73,340.65,338.00,342.90,351.82,,,,,,361.39,372.31,362.55,345.61,335.87,326.07,320.66,315.99,313.53,,,,,,360.58,386.42
2008-07-12 21:43:53+00:00,L7,360.44,357.25,362.34,,,,,343.27,336.90,337.02,335.94,348.38,343.36,340.47,328.43,331.26,,,,,343.38,324.17,323.04,319.31,329.84,342.90,340.92,337.52,,,,,340.96,337.13,338.18,340.61,353.77,372.48,373.47,367.56,355.78,,,,,319.05,306.85,312.65,319.57,333.01,356.08,376.03,388.65
2008-08-04 21:49:52+00:00,L7,344.53,337.01,337.15,333.68,324.62,314.96,,,,,314.14,319.19,318.86,317.25,306.71,298.64,293.81,296.45,,,,,,298.84,307.01,313.49,312.07,315.51,310.85,312.65,311.87,,,,,309.45,300.65,312.42,322.30,317.19,315.05,309.19,298.87,292.24,,,,,,312.04,326.54,329.35,333.92
2008-08-20 21:49:22+00:00,L7,348.13,340.58,342.02,342.60,324.99,317.43,312.56,320.34,,,,,,321.30,319.25,306.30,306.08,303.23,307.21,303.61,,,,,,317.08,316.00,322.03,312.92,315.17,317.42,316.30,318.83,,,,,,326.89,319.03,313.27,304.78,300.38,295.76,297.30,291.72,,,,,,,334.99
2008-09-14 21:43:23+00:00,L7,,,,354.21,344.62,335.70,350.05,350.11,341.67,342.78,332.49,,,,,336.53,332.65,342.35,344.36,340.93,,307.54,313.70,335.37,,,,,347.14,340.71,349.22,350.72,356.81,363.44,362.50,369.83,368.36,,,,,320.31,303.93,306.59,310.30,310.61,314.32,300.92,310.39,323.11,340.38,,
2008-09-21 21:49:05+00:00,L7,344.04,336.48,333.46,332.79,324.64,314.05,316.39,318.93,,,,,,312.40,303.83,300.72,298.73,302.85,301.13,295.66,275.13,,,,,,298.49,310.14,306.91,318.93,326.50,319.93,321.04,,,,,,315.35,314.88,310.57,295.37,293.76,285.77,288.32,290.27,293.63,,,,,,327.45
2008-09-30 21:43:13+00:00,L7,351.58,346.19,,,,315.82,326.28,325.79,319.65,313.69,331.03,330.35,332.36,325.58,,,,,321.49,311.88,293.17,299.31,303.41,311.55,315.40,314.50,316.75,,,,,324.90,324.31,327.45,330.83,328.88,323.05,324.83,328.61,324.57,,,,,296.62,292.20,296.80,292.94,297.92,309.14,319.12,322.23,333.13
2008-11-08 21:49:19+00:00,L7,,,,352.66,345.96,342.57,343.62,342.93,338.60,338.17,346.01,,,,,,,332.58,336.40,342.80,338.64,350.01,344.41,338.92,,,,,,339.36,340.49,344.70,347.79,353.56,365.29,378.55,379.22,,,,,,329.67,314.93,305.50,307.34,308.97,311.58,315.66,319.80,,,
2008-11-17 21:43:39+00:00,L7,348.04,,,,,313.58,311.62,313.14,309.05,306.54,316.67,322.88,317.12,313.12,,,,311.43,320.43,311.69,,,300.42,306.81,308.44,313.35,306.79,,,,320.65,319.36,319.78,323.69,327.92,318.89,,304.67,309.56,,,,,285.75,282.54,280.03,281.70,285.68,294.55,298.38,305.18,312.81,327.23
2008-12-10 21:50:06+00:00,L7,,,,327.41,329.88,320.01,313.08,317.61,325.10,326.76,,,,,,311.07,310.26,311.02,317.41,321.98,315.04,290.05,313.31,,,,,,313.71,324.39,327.23,327.49,322.12,333.03,345.82,340.81,,,,,,308.62,308.82,306.53,293.13,,,,,,,,
2008-12-26 21:49:50+00:00,L7,366.19,359.07,354.71,354.10,344.67,336.54,336.08,334.67,,,,,,341.14,336.90,333.76,336.33,340.93,333.76,337.83,,,,,,,342.14,341.33,346.62,345.39,346.36,347.24,354.86,361.71,,,,,,352.41,341.04,329.69,327.71,320.79,319.57,318.16,316.05,,,,,,367.10
2009-01-04 21:44:06+00:00,L7,360.71,,,,348.30,340.41,332.03,326.91,333.67,334.51,334.03,341.40,329.49,,,,,326.77,319.72,325.95,,326.88,333.67,321.87,319.21,319.12,,,,,338.86,342.15,348.49,348.75,351.85,350.84,347.04,340.83,335.17,,,,,311.95,306.89,312.01,302.37,312.76,313.27,316.39,322.64,321.70,333.27
2009-01-20 21:44:12+00:00,L7,376.98,367.75,363.89,349.27,344.48,331.93,332.17,327.55,327.36,,,,,336.70,326.23,331.00,336.93,320.69,312.96,317.58,,322.65,,,,,326.41,328.52,328.67,335.64,340.99,345.73,345.04,349.36,355.64,,,,,348.88,337.40,328.58,322.87,312.12,314.16,314.19,315.18,315.93,,,,,350.85
2009-02-05 21:44:16+00:00,L7,,,363.27,355.92,350.89,350.09,347.95,347.06,340.51,338.19,335.31,341.24,,,,337.83,344.51,334.55,326.30,332.02,345.01,325.78,320.54,320.50,,,,,349.49,355.04,361.61,359.47,354.55,354.73,357.42,358.34,368.82,,,,,330.04,327.46,318.70,319.03,315.31,314.77,320.39,322.64,323.54,330.27,,
2009-02-28 21:50:41+00:00,L7,,,341.84,331.89,328.50,318.43,314.55,317.50,314.35,318.29,,,,,306.47,298.11,295.97,297.01,289.04,296.45,272.88,291.75,,,,,,308.02,307.05,312.55,319.46,323.89,322.24,326.51,326.00,,,,,,311.26,300.99,297.70,288.73,284.95,284.34,289.98,291.57,297.90,,,,
2009-03-09 21:44:35+00:00,L7,381.34,371.52,363.72,357.70,357.54,350.88,352.55,353.41,359.67,,,,344.46,342.53,339.95,,,,,,,,,,,,343.84,343.43,342.91,366.60,378.87,372.15,362.96,370.80,,,,,376.64,367.14,362.48,348.48,342.61,339.21,331.05,316.11,312.85,326.29,,,,,383.80
2009-03-25 21:44:42+00:00,L7,377.14,374.53,366.97,,,,,336.46,338.09,335.67,335.45,347.17,341.58,341.27,338.13,337.56,,,,,348.12,336.90,345.48,341.51,337.82,336.58,337.39,339.44,357.55,,,,355.08,344.50,346.18,344.73,365.01,370.68,372.37,363.00,352.62,343.00,,,,,323.77,330.21,331.61,332.88,340.50,359.57,370.94
2009-04-10 21:44:47+00:00,L7,357.63,351.35,,,,317.94,319.30,316.92,316.84,315.53,315.51,323.59,323.19,319.79,,,,,322.87,315.49,304.23,306.42,307.38,313.41,314.23,322.47,323.27,,,,342.88,342.09,339.80,335.75,337.11,336.51,340.71,340.37,334.69,328.96,,,,,311.12,314.22,305.87,310.92,313.55,316.17,325.19,330.69,340.16
2009-05-28 21:44:55+00:00,L7,335.58,328.78,329.82,320.92,317.00,307.54,297.94,293.82,,,,,299.49,296.18,291.33,285.78,284.38,293.56,295.68,281.21,272.73,,,,286.67,292.52,289.61,300.33,300.75,309.24,313.53,299.94,310.40,311.58,,,,302.82,304.55,303.46,295.25,286.66,294.09,283.49,282.58,287.81,287.73,,,,,313.03,316.78
2009-07-06 21:51:00+00:00,L7,362.51,362.60,359.14,349.84,,,,,339.20,339.03,337.46,347.28,340.68,335.27,321.75,313.76,,,,,,313.09,310.23,310.24,316.25,319.36,322.79,326.07,328.86,,,,,,332.03,336.16,344.73,345.88,330.15,322.39,318.20,312.13,,,,,,301.57,314.84,320.54,325.50,331.66,339.07
2009-07-31 21:44:42+00:00,L7,363.34,356.50,354.97,353.13,,,,312.21,308.80,314.45,317.72,323.54,322.59,318.04,314.75,307.27,,,,,304.14,294.74,296.04,292.33,297.62,306.87,304.75,305.91,313.56,,,,,,,,,,,,,,,,,,276.47,288.04,294.90,298.02,308.96,321.36,328.30
2009-08-07 21:50:50+00:00,L7,358.86,353.46,350.83,,,,,,323.44,332.01,338.23,345.63,326.73,321.00,322.04,309.28,,,,,313.90,316.85,322.83,315.93,310.96,307.69,309.89,316.18,312.46,,,,,345.28,342.24,338.39,340.28,340.13,327.30,316.50,305.25,300.70,,,,,297.63,302.94,310.63,317.43,324.44,320.03,329.11
2009-08-23 21:50:25+00:00,L7,355.22,342.73,339.90,333.04,323.60,,,,,316.63,324.05,330.17,327.63,318.89,317.07,308.67,305.19,,,,,,,,,,,,,,,,,,,314.10,299.12,309.56,313.56,310.84,298.64,292.05,290.35,,,,,285.74,292.94,300.64,312.45,319.59,328.97
2009-09-01 21:44:38+00:00,L7,,,,355.91,337.97,331.34,327.06,324.90,330.20,332.31,329.78,333.41,,,,,319.12,316.78,316.09,320.72,318.64,317.96,319.58,321.19,325.25,,,,,318.88,332.97,333.86,326.30,335.70,337.36,334.24,339.31,344.60,,,,,302.39,294.19,293.97,301.80,289.26,291.09,301.73,308.88,321.68,,
2009-09-08 21:50:49+00:00,L7,345.78,335.96,,,,,,308.91,308.79,310.60,310.45,324.22,325.23,310.00,,,,,,289.83,278.76,280.64,298.57,296.42,301.05,297.34,295.34,,,,,,317.47,316.12,317.05,315.90,296.91,314.37,314.34,314.02,,,,,,279.18,280.50,276.85,287.71,293.05,303.37,312.09,315.74
2009-10-10 21:50:42+00:00,L7,,,,323.47,315.03,309.67,302.20,299.07,297.17,298.82,299.48,,,,,,287.50,,,,,,,,,,,,,298.50,303.29,308.91,311.98,304.55,307.04,303.49,281.81,,,,,,279.38,275.09,266.84,273.17,267.01,267.97,268.58,277.96,,,
2009-11-11 21:50:49+00:00,L7,364.50,357.66,347.40,346.10,335.03,333.90,324.78,324.91,,,,,330.39,322.93,326.99,326.67,317.04,307.08,304.25,308.91,,,,,,316.14,311.16,312.34,316.00,326.90,318.29,325.95,325.42,,,,,,326.63,319.76,309.62,303.44,298.02,290.78,286.55,284.25,,,,,,329.57,342.28
2009-12-29 21:51:54+00:00,L7,,,364.62,364.57,357.79,359.32,356.39,350.82,345.12,351.14,,,,,,354.41,353.57,362.02,364.23,367.54,362.88,362.83,345.17,,,,,338.04,345.15,349.43,355.25,361.28,374.63,383.79,373.06,374.37,,,,,355.75,351.06,341.51,338.22,327.43,317.58,313.71,316.82,324.14,,,,
2010-02-08 21:46:18+00:00,L7,377.06,371.92,362.93,356.99,352.47,350.67,,,,339.21,345.03,350.75,342.48,341.74,346.09,336.77,340.62,337.99,336.05,,,,323.38,325.45,325.88,325.57,326.62,333.73,333.86,339.28,346.81,,,,,362.33,341.30,352.88,359.46,341.44,333.88,323.25,319.45,315.24,314.90,,,,319.36,317.16,325.94,340.97,365.74
2010-03-03 21:52:18+00:00,L7,352.25,352.42,,,,,,318.06,313.46,314.30,320.17,327.51,326.97,320.81,317.96,,,,,,310.57,308.05,301.94,303.07,294.09,300.29,301.31,300.67,,,,,,327.86,328.41,317.77,293.18,307.39,320.65,312.59,,,,,,,285.63,279.64,284.50,290.47,297.76,308.92,325.52
2010-03-12 21:46:35+00:00,L7,,369.98,362.63,354.80,351.59,348.20,348.34,347.49,341.11,339.21,,,,,336.27,334.47,335.53,333.22,340.53,349.12,352.56,347.77,333.78,,,,324.19,329.85,339.01,343.33,347.70,348.47,346.87,347.76,351.95,358.76,,,,345.14,335.79,330.47,324.42,314.10,313.90,315.20,317.11,320.11,327.49,,,,
2010-03-19 21:52:48+00:00,L7,348.77,343.16,335.61,333.77,324.38,327.82,316.50,320.00,,,,,,314.07,309.44,303.06,304.90,312.98,309.93,311.38,302.77,,,,,,298.99,302.62,313.46,316.42,332.04,321.96,323.60,,,,,,317.38,311.73,302.52,300.38,292.83,301.31,295.32,294.39,296.19,,,,,,330.93
2010-04-13 21:46:41+00:00,L7,373.10,,,,344.44,338.08,336.59,323.36,320.75,324.30,337.22,347.58,337.14,,,,,332.53,326.77,339.95,337.24,331.24,333.71,318.00,312.02,315.51,,,,,343.37,346.11,337.30,335.03,340.50,347.54,358.60,353.71,343.95,,,,,311.72,305.75,308.99,306.86,309.56,308.14,317.56,328.51,340.98,351.81
2010-04-20 21:52:51+00:00,L7,360.90,352.52,,,,,,312.73,312.90,307.63,320.04,342.12,331.47,323.43,317.52,,,,,,287.79,309.08,320.74,310.35,305.42,299.56,309.18,,,,,,323.08,322.31,326.03,317.02,308.17,309.72,322.71,319.22,,,,,,,295.15,294.82,297.34,300.67,312.88,325.93,333.93
2010-04-29 21:46:39+00:00,L7,373.71,374.04,,,,,329.83,321.97,314.46,324.86,332.42,347.89,339.82,333.86,322.46,,,,,314.29,323.27,329.16,333.74,322.74,309.54,312.64,322.16,323.16,,,,327.47,328.09,326.11,332.00,336.07,342.16,344.43,336.98,330.59,327.42,,,,304.28,298.42,301.41,301.30,302.52,308.92,319.45,330.22,339.67
2010-05-06 21:52:49+00:00,L7,,369.36,360.04,354.76,347.28,340.13,330.48,321.59,,,,,,337.91,325.03,328.73,331.64,329.28,323.19,330.23,326.15,,,,,,324.54,327.15,330.28,343.13,341.58,337.68,333.04,329.33,,,,,,338.53,332.25,330.89,321.46,303.84,301.26,304.63,305.19,,,,,,354.86
2010-05-15 21:46:35+00:00,L7,360.01,,,,,325.52,318.43,313.87,310.26,313.22,324.73,328.76,328.31,323.13,,,,308.64,301.14,312.48,318.51,313.58,318.40,311.98,309.74,308.27,,,,,323.09,317.91,317.31,321.91,327.67,332.03,326.38,326.08,327.34,,,,,295.91,291.27,290.69,295.89,291.87,299.12,309.97,316.26,323.78,333.39
