dates,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0037,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052
2000-05-19 21:46:31+00:00,163.63267001861593,161.03195092783417,160.31244142328072,156.2755632444883,148.83211390017078,141.77924539186463,137.43546507081484,141.62047496062053,143.26061055766556,136.76734665396717,133.30160858092478,132.60261783186482,133.185438901707,124.46417154067774,122.37535366571532,127.78030330063974,123.72592423821814,123.58094354794682,126.76582562937638,134.01305012893113,117.72798628267574,133.72930617239854,131.61048585810275,132.14527272652623,131.14553082160688,133.23286557405766,128.7083599453044,,,136.7136225093322,142.94086341459837,145.43238613777325,151.1982658772868,152.24421068396362,153.9740675786884,147.4215584281072,149.26025652808858,150.69813287959997,129.8594152783854,138.82434491833624,130.58780604509573,128.25186738453922,114.79093393328829,112.45094552554,107.35586700999444,111.91001227222036,106.73227371712775,109.68715127640009,107.51045513119615,120.51613555121912,130.4569823118782,143.10946422675187,148.5250848825288
2000-05-26 21:52:12+00:00,165.85392089132063,156.61187278035726,154.21821009231627,153.30000052174515,145.45261534190433,139.70135558386605,130.4474736708384,141.00436217422896,139.03609610598227,135.39518981399323,129.57662151034918,129.76277297879574,130.68877642599693,125.7499435604725,122.38877799184895,119.11084486330016,127.38050751727926,139.5756272987312,135.50251711422163,148.28718408197102,139.8195742805757,136.8869514134491,145.82703250293582,142.57219304147262,134.0932022413093,134.7586535976577,126.7941745736328,,,139.70884181785357,142.5948666211155,143.17852073740988,144.31430530835607,148.1247013458383,155.55485717441388,150.04471194946498,151.00122549150365,159.24417075465217,124.44679779367232,136.76192300757353,132.80161225061084,121.12490852138532,116.68183920229583,115.16226162690629,105.72008157511962,106.54959574400695,106.44289330429079,111.62023441390551,107.81219145748189,118.93976202490371,132.47280822457552,142.6488960965688,148.57300955876468
2000-07-13 21:51:43+00:00,161.46959742832354,155.72438225192604,147.79333861724837,138.0597914988673,119.14001959864058,122.1317345905997,121.41460732137466,116.09112568397836,113.40400137406988,113.0782229139852,114.64438220387729,114.89640199666508,112.95138934307477,105.66332309207851,106.52292247980776,99.34312752859493,92.43822956031282,94.39040369579853,77.5582877245232,101.94136770055837,97.82787278832234,111.81789977259223,104.99394186871348,106.9067132933542,108.18229283009174,110.10084666977116,103.95788504678708,,,104.52340153232429,117.1728692106663,130.09615046062243,130.55236133093118,136.3677458994625,139.68879918177407,136.49388924959771,130.32092868182843,119.45495036996192,123.75084280648755,124.02141684257433,119.63017537301903,111.84382633970924,103.94960966515356,95.76107854352476,86.25164408573552,82.61863313728097,87.7160739833276,101.64191627552333,107.44637641616202,120.68382106909053,117.55112010461676,123.97097854301452,122.85791655803547
2000-07-29 21:51:50+00:00,164.68085025107771,157.11790704669076,150.59855553559427,146.02463960560868,153.4703294211949,154.56174542772467,158.16797817868903,129.47985303218522,130.75522401433463,132.28927226193323,128.33245297878244,122.828516633123,120.23343838082911,120.5024814029716,132.6822996176456,134.59158771355283,126.69531406122329,131.43223950458312,126.89916329502162,131.24144766941393,126.58913492995697,136.84709210149148,116.812851368167,109.11689817180013,112.06889924206442,111.85373668607502,104.94764504956197,,,130.01237727744657,156.29511879495047,174.5658035396548,168.7675133619952,168.78439080477173,156.9246898490784,174.42118829386507,157.34258793909763,151.51169789841896,165.01940887775947,178.6376569479964,186.54427448191615,,118.97955796856951,105.91395467837133,87.36111730745355,91.33811862619552,101.50233835432846,100.1052031703062,131.3153422868338,144.86415682413687,139.1026483388673,149.60351029297874,147.5155696194027
2000-08-07 21:45:32+00:00,159.314383759027,167.30409974084478,163.44194697074468,152.41424700457912,138.2226305436545,141.76432198140145,135.93029493749168,130.24659983126418,120.73317924739096,127.15580320455904,125.27952451401636,125.52998526595384,121.34773999725265,118.50298973244558,118.17673577106947,112.57270897169899,116.24273008971893,108.27065387377549,123.52972099375822,127.53802053911411,130.95811463165046,119.41395698594827,116.47577523760371,116.58556086091943,118.76599323984529,120.19361463132454,124.98131547536863,,,129.77119301970293,126.4510811191286,144.19891518516084,144.5715533084399,147.98881308458132,144.91201029314766,143.53196219446627,133.27941170339724,130.98040383599573,144.7148625061479,146.67366761429665,139.5712401831315,124.34694826440456,116.22745784680733,111.62265038538976,109.95100776211015,103.56351410682193,99.86633891991141,105.02881234285358,123.40992947646181,127.90562671412158,136.08683295330852,131.3250258192503,140.72225331955127
2000-08-14 21:51:44+00:00,143.43523384922096,143.0320934882584,144.3489197565224,134.78119139687254,124.10641221503062,117.20105823760278,112.72488271256104,106.48557710409384,105.32369253287487,108.03997476360877,102.03896367791415,111.62171082577592,107.09220773578004,99.9677075530145,100.86572249231507,93.62374649051122,93.8480563264513,83.16005126092037,92.41970518292172,98.11509452952714,101.97612530904544,99.82098493256112,91.77596643085664,92.46524038246864,103.17322365358343,109.20969641768976,103.72061347270028,,,108.22350561359184,114.52678696197064,127.62421459163065,125.04823639030079,125.46317005237779,126.07651658253292,123.30307144942955,114.25076111289383,96.65937765635492,127.96461854901179,129.3965611522354,124.59693176084056,117.37702572356022,103.78777002408788,95.47296666304686,87.5222322630013,79.01407685399576,75.93900393816574,82.93996494000507,92.86751667691418,104.23464947786687,110.7356359872946,119.29758635593552,128.9165166073627
2000-09-15 21:50:49+00:00,147.82064926283977,138.07525122365436,133.4606186878384,125.73020816712292,121.44326235689113,112.32910424416312,105.92080856088708,103.8285301413498,101.55375861570072,105.62978073881546,103.98514581142618,117.78772468617876,98.86302415567783,97.95639963298468,95.42600148832345,92.03710621548036,90.78225653847446,73.96460257937278,93.68150326890957,106.64444581545132,111.94043985971622,110.27168622247972,105.71677397089191,108.52673891903937,107.93992087717956,100.16338988278638,94.99740825435045,,,108.58563799379135,113.82458055255152,121.80387123390882,123.04948952572796,127.54479494027389,131.2828362297207,124.4687535898901,113.6727838704914,125.32746390831603,120.06257205174164,117.44490455082124,117.18469532101368,104.6076525589077,98.34285342971356,92.73418728264448,92.28137079264357,83.94666500227602,87.67931388137544,88.06911306370299,94.70885683356259,101.32378573822427,105.48644277070113,125.67937795310908,133.0160508955664
2000-10-26 21:44:46+00:00,151.739897967008,139.4767884088781,137.25851119374622,132.8299337531027,122.80181744712911,120.35251616035222,114.06527906439074,119.39490514248821,110.52038507902716,107.22382689120525,112.09607116027934,119.37794744010247,119.42248035877392,118.83731910141688,120.14550425812786,111.02335533087884,106.63815588125956,88.90386106450698,102.14790789665332,104.33565351922675,100.6391748276763,113.1928307535346,95.8246169677601,86.26292777252081,95.99585289336768,101.80226908107188,91.54435899090473,,,102.78499621804946,117.92965662904024,125.98603166888716,128.89180147351354,126.16660449207025,127.94891595386314,129.03079990386405,131.94687033034617,,109.09039742401154,133.4994281428956,129.7812223496942,132.3210743327577,127.43857130289601,106.2487581569258,96.57384049190249,87.79954674602963,87.38912919479907,86.45935882483423,85.88738138675704,107.44237025549188,118.79153345515788,131.7279390768156,145.38897982067212
2000-11-27 21:44:50+00:00,163.665806587782,155.90382093004914,152.9108412873393,145.60376057617836,141.50103191294116,136.66398498886838,140.6498343468596,135.7327673128942,134.00704049531194,129.1459280032991,133.5692586550267,132.67240840856942,130.1489363167114,120.8820144338333,122.8822955089067,116.43967166712258,112.54838552523393,116.7905343593434,126.38997334416196,129.81268943547514,133.866802806215,130.2688560170105,115.0904834420796,101.52261902364623,105.28152048614434,104.79235539117096,109.89639468020923,,,128.51967223592393,129.23410369565863,132.51939213029203,134.74609257724347,140.00083871871635,146.55718829136072,142.80456792780214,138.47843511890449,124.93695386396233,137.52195187349383,134.7830028183117,135.84112530176918,134.34415840914437,129.4302331574568,120.01842739562356,110.29263323350008,103.78896100466785,92.32099508483427,96.19386881206937,106.73758264100736,116.17628278379291,124.74061426034113,135.55080487680945,144.97224375445595
2000-12-13 21:44:52+00:00,165.45333870518138,157.43736837252914,155.21461553472722,144.47348677337973,142.9555880376679,134.27976038013867,136.57130002661336,133.51667393087644,126.56576220513591,127.47645026425216,129.97685944795347,136.04386312148512,126.67537815560968,121.6332305084284,109.83978164090196,110.6253206912148,105.38956834982025,124.325634361031,128.55308442214763,136.68198076895598,135.89848162427208,122.56490130529875,114.90053907053792,117.83424402142872,105.86744643213515,107.60484509648646,112.95860679755825,,,132.7486524401459,128.53742647879196,129.71328850089697,136.07688308677695,141.78137599575723,144.66357169888215,145.7506030012545,144.66940580118435,136.01444791982465,147.76823562512928,136.73732695680437,137.225356288217,127.8128154267892,119.56298264832796,115.89266112890058,114.2230397166029,102.39626154203924,100.92612542986039,101.24972468280792,114.74673003214728,118.64270815991901,128.26668998369172,137.9068842259482,150.34966197149265
2001-01-05 21:50:40+00:00,174.77539037046844,168.75288326350827,158.5206486354328,151.86018008752492,146.98507238439421,147.33390353544527,149.33427757947052,144.27593683270211,141.50497326608732,141.36006153864088,150.82355230993898,152.27249384179322,154.22413669791345,144.11851233236587,149.1449683618365,145.8804970670324,125.72396004930611,136.49647216510067,141.034945991418,139.3539305612898,141.09282118416,147.78904409235133,146.88484487968051,144.00131437972584,140.6975498912368,135.6990038410578,140.32874195224926,,,151.3436641605354,159.68443275222262,167.31256717148221,170.3511813479948,176.7133373626451,180.03745453937987,197.45181937140254,194.7111958607329,187.510789520996,179.95055243586387,186.99649210254515,173.25879274638476,167.45486491925158,165.46303050934137,148.2639219336494,141.72553899733325,145.40791474548047,136.81812036055825,129.283871497121,123.28049949378875,137.20337801879415,162.1094302403342,160.62116723381726,165.53489662213588
2001-01-14 21:44:57+00:00,171.77761953086963,168.4749115406958,160.4240654719557,151.64644404652324,148.49323023689323,153.45709692013622,154.03750729125144,149.68574071073462,143.25781642400494,141.80118282298386,139.5533050432536,141.73871368839906,132.31229755294123,132.4182992376079,126.06606750855416,117.78465211041674,108.76427643844877,129.03274241731015,151.7129892427498,159.2825335963949,156.15692887656746,132.24212021884082,131.3420169781567,131.75741762401748,121.8067934310889,116.70324184083336,121.87612387450528,,,144.58048222355688,135.53443180176922,143.29103406135755,150.89193428506528,152.92164455718364,154.95510093589772,153.5490455828495,153.38505794532415,154.67116758406777,166.41491358681844,145.70878462056874,144.22965179352295,135.91780471715006,125.904006621301,117.54817229461688,127.48241494931946,118.27873067270113,115.62979214213648,114.35903962574763,123.72682187953588,127.39886987962831,141.23969954323897,144.01123935702267,158.54602439426063
2001-01-21 21:51:10+00:00,157.49917346057023,153.0505008775848,149.1230478912229,142.54710358286877,137.39497040669957,134.64592637996108,136.64961939253678,131.44954009281264,129.71032275957054,131.44233452241969,142.59974888661398,140.38367816660443,139.02152685607194,135.81078872509596,136.98526792975755,127.16061084479445,106.79962746254276,110.54649601476356,111.60284879459002,122.71737072255902,124.00141671485758,130.83597618466277,125.36441552560407,130.56795728118857,129.69362090592352,131.15122862502707,124.20912452082564,,,130.16761463347788,140.9814591957105,158.98330481792647,158.8851989358138,166.2840960102492,147.66940722000055,173.26021609881062,,164.3930519302365,169.49495451594348,167.26758070549087,157.94346224069585,157.1411123681518,148.3528744499808,134.33075865577956,120.49570676877082,116.22721189085911,113.01601199982345,113.44333089091201,110.53550865823924,119.97603389097752,133.8812433880017,146.1230330262887,157.38402058157808
2001-04-04 21:44:30+00:00,153.35441414757088,142.02842955742665,139.9116109874526,137.49909671904726,128.80618114510645,124.31991473630204,120.3830765440019,114.21432499054005,109.36616318805947,112.64666219235944,113.96750923698477,119.14912422464977,114.56822593639033,104.97134678513856,104.5407184475109,101.17204956659148,84.74472197533623,94.76027712977486,88.20941695059877,92.21007100322728,91.91611544042198,105.86119356695045,99.50597317343565,98.73778116837917,107.1274435822948,100.34051674484728,97.19153397626357,,,108.43253535679824,122.85345856650048,125.1228872747668,122.61533848830781,127.19489346703112,137.5589662452472,158.34123897567537,134.36851536674396,133.71485511370705,124.25570804488177,127.0347070539403,125.07102461990159,116.09900861630021,111.68654240949849,105.79021005992118,98.07129644636825,95.60185859951783,97.19672734882244,99.52579365063328,103.77906734458819,109.80622031840512,111.11490155511474,123.03393311400917,132.63136703578078
2001-04-20 21:44:34+00:00,154.23284686957038,147.85290097677702,145.6929351069452,142.79803237141834,127.47749765341855,120.84614961685618,127.52091633242009,127.0858510211047,128.79558143449972,118.88811907710114,117.90446358070602,129.6563629200931,115.86857221272145,108.75803080577973,116.51647226235468,105.44605494853504,106.3747766975719,110.29612997531044,105.12141811743936,107.68067358917426,102.83298116087693,118.95862020371452,116.35955513713989,109.08409173972764,119.53209921342298,118.86225034709884,105.39579306146692,,,112.48721992806085,126.2099069705356,128.89225253510037,131.43572950620495,138.07650468138894,143.488066603379,148.68858734330936,154.990545076074,140.58023793909575,133.4523335536942,135.00992363945207,127.9702233605466,119.87006431085359,113.54729917266508,107.06005822838586,99.97872943583762,99.24420865774394,101.1119832995385,100.90316634210389,109.23310900777162,116.79223218027265,118.08374394659927,128.07957389236114,140.56395583389906
2001-04-27 21:50:43+00:00,161.8608617489629,156.01749313004177,152.8173800225836,145.2313288717118,136.59695895363907,131.01390339394433,129.0568695628447,129.28794140176242,128.48126109347214,126.3939977776398,131.48709517076313,132.2377661496199,120.04939417879133,120.82001320388925,113.91646898775099,112.37966537871203,103.00626184440927,126.78594131676724,141.97273734210066,142.28177164723402,144.80804396639408,126.72985210167296,123.44405354996596,126.52676025032892,123.49877160159085,126.55410212096172,119.12803085298827,,,141.79989347295702,133.5320503857139,137.17546441884005,149.2550714903137,150.62277858952896,166.23188477227708,152.38057502999447,157.51230178462487,199.9764393255947,178.60821787325366,159.03072129719112,143.12905541758468,129.85725577244057,124.28026727393068,121.66822381930164,122.76770524149426,119.43780339863906,116.0578900722436,118.9311472803058,124.98612594697904,130.31423515129293,139.9269051009092,141.46184357235515,157.1715842785028
2001-05-22 21:44:18+00:00,161.42067945416923,155.24893006508,147.23737847259062,141.87093780023594,136.0859120458761,132.01434086225896,118.21819023681701,116.62401368278137,129.83121558241197,130.21968697188345,129.18447440790573,133.50548037327633,127.25190319488082,125.57978419338801,112.45898966641661,116.85973382949767,109.044346036932,108.29814280429468,110.32471026834563,113.7942656215011,109.60096152769822,117.73420314148166,116.13596192565541,119.96149341299122,118.1700353634437,110.6466138301278,110.4061335519953,,,126.22900025879783,138.73511951189406,142.4197244885942,139.21438336100496,140.9704147647807,145.08338329757987,150.56160299534207,156.40590002434487,150.9209202455978,141.0443830385359,132.75905048654613,127.30838280855724,123.20489752200689,118.4757213496419,112.6420056289613,108.56958161605134,103.93984847452842,105.4959484748541,106.83218645170228,110.07171248501206,118.31272557876974,126.35030388027954,132.2981994614275,139.0476426032993
2001-07-25 21:43:42+00:00,161.9947241150678,156.55736473425824,157.4820895461896,142.66218799834556,139.57610860104737,130.9668785420785,124.89032920545121,128.55795265831497,128.18528614001693,127.02090316135042,128.23370693312788,134.64815584791066,123.23014393438143,125.72226408261416,112.82825421859448,102.29350642862093,107.011471067024,101.32930649756938,133.50814819549845,137.53284594606276,129.14667601209982,116.70009936703985,118.19469221011407,125.39367951751547,114.32348540299309,117.85895968280596,121.06575294808361,,,140.92294991073115,134.7875843924599,139.13187368360664,142.05188786296313,146.54290925900605,149.27300735634162,137.4180641064907,,147.1504803272951,164.37651503547977,142.3943263453635,128.19829511799298,108.494318219078,115.07665355390232,116.20513549856244,121.2714072736565,120.49889910360281,113.86153968708788,112.11192505460099,122.783620747398,133.72115597489775,143.97559880800347,146.3432745278572,154.81319655123417
2001-08-17 21:49:28+00:00,151.57672840211688,134.45805883236758,130.7105863127825,132.31536919615303,129.2025927371406,116.58896772074614,113.19260504968054,110.31087798926623,120.25985240519198,119.59504878628992,141.86155769961286,132.4059076193235,120.63987772684263,106.11595761989008,115.4984110810107,100.88992156347531,84.20178244786536,88.76341475830037,90.4525279405716,88.2326104597582,85.4129616499006,98.32175252463806,99.3430527257793,107.13597610236528,112.63542694839069,109.05371633284037,111.96575185558575,,,110.0998046095732,122.81236811498982,128.62636573031114,128.2633381152858,128.59173705805037,144.57856786929167,157.29352067298254,142.583983602979,,119.40386083646302,123.19834367894174,119.1005932242925,109.88896502195405,106.76299190369512,96.50123401136167,82.54192707342122,90.93319101241426,93.44619284309329,101.7768351724792,105.55701924182537,121.4160130656377,133.6654333967164,150.31072168697176,163.31988042972122
2001-08-26 21:43:13+00:00,164.63405207785934,158.20579219984197,161.8034297539692,156.40974064028188,,147.88346113662243,131.0978794808809,119.10877725585995,,,,,,,,,,,,,,,,,,103.14408644248172,102.39028439635764,,,109.48075255091288,108.30337434596017,112.34461597187797,114.62977730149585,113.9673438107661,134.02733100071757,132.80890212078953,126.8866069257842,120.19816835555709,121.12072829716226,122.63242944631025,125.31223951252015,117.58151588344342,107.38466944526472,97.81139916878548,102.69086645054007,96.68191252258094,99.93804781391265,107.31437366243041,110.27757871115313,120.0414198128635,135.27217874759666,147.60645063990222,144.93918771206125
