,dates,aus0280-0000,aus0280-0001,aus0280-0002,aus0280-0003,aus0280-0004,aus0280-0005,aus0280-0006,aus0280-0007,aus0280-0008,aus0280-0009,aus0280-0010,aus0280-0011,aus0280-0012,aus0280-0013,aus0280-0014,aus0280-0015,aus0280-0016,aus0280-0017,aus0280-0018,aus0280-0019,aus0280-0020,aus0280-0021
0,1987-05-22 23:08:32+00:00,213.2408015839954,206.2520608680923,201.28944344359311,200.26245972489897,198.25655521364428,205.43189660777566,207.09603888630653,202.25431335184277,196.37042918859237,200.55969219568186,196.69305909090536,196.8047807451261,198.21460991269743,198.2392138178918,197.74120229544553,196.92329476511625,200.18312631335434,208.6444408107756,206.61333461825203,204.9361557983779,196.013548105936,
1,1987-05-29 23:14:53+00:00,224.01992627259685,220.83432665215227,220.4943255590546,215.46745611268517,215.12625625240463,214.1823505280948,215.52585752990717,210.89001554418752,212.1351496023274,212.4784156744007,211.1365284874447,209.10836159374523,214.6649854977952,205.3010059940106,206.8038135249215,200.9134654097279,206.09837177560127,217.16615338167503,207.78011171992324,213.73547775049352,204.2085097384185,181.6747647022959
2,1987-09-02 23:17:14+00:00,207.97792528748298,210.39313974756965,204.82638603482044,201.53536723703033,201.16365664705944,203.93335035123295,207.5353798715351,203.31586900743704,204.44392605989074,204.70139700631913,204.6508828956539,202.41597816156792,203.4385471230702,201.0195321455412,198.29362763687513,198.00477379218566,208.42950162726794,202.82233605647139,198.91232274368085,200.26879755322742,197.55856711936795,199.21535401804348
3,1987-09-18 23:17:38+00:00,223.07783897347122,220.792463918861,218.35572906129835,215.08720041124147,213.87828620208026,224.5051018229002,225.14460887753725,216.9084275841734,216.79365023234905,222.11411384996526,218.52401226235392,219.88448367047744,222.30618747761417,219.17896768913067,217.79857545272313,219.44063548192975,226.49142727353487,228.14123838213752,227.4930439281328,228.79450205204895,224.72660447742302,222.81470864742155
4,1987-09-27 23:11:39+00:00,226.14225562622758,225.28805814107614,221.04683795228323,215.53474181520488,219.36350541654585,221.432467539024,220.0950240902677,220.54929630082546,219.84535807869005,220.72738830010397,222.01454993508807,221.33773528782802,225.78261863054377,226.09191483438747,223.6048627811157,220.75575884377304,230.06314331531274,230.0446801222027,227.4995025296938,222.16323217715342,230.9659418314623,227.49891705410792
5,1987-10-04 23:17:58+00:00,217.1556516431376,217.6972170191206,213.6946555309335,209.6987244857495,208.76455700623882,210.33466223641543,210.77192272868908,204.80343493892425,206.26928268340885,208.6649567259497,204.29697408286992,212.36586842579604,215.22276321493345,211.29966804070153,204.79628472998098,202.53089540702234,210.38676577651958,216.87618990292768,213.01770086174457,212.53201867428004,210.55426195651677,217.75447140782228
6,1987-10-29 23:12:13+00:00,229.90706355673876,227.85007532131144,217.33832919525727,216.6070085896328,218.7287956607758,219.63664646072405,220.11476138111138,215.79692476088755,212.42677524059178,219.00457227517677,216.64696661420993,216.7483061971446,216.76850734203254,223.11132913262654,214.3886052314866,204.43488788796543,217.47556788980995,229.63524655030037,221.0784073639215,225.61221529484763,219.0743619717815,222.03100066514818
7,1987-11-14 23:12:35+00:00,239.45437451373178,235.49353227550617,226.7506210581027,220.21962918820384,219.67373001277235,225.64219068657235,228.5293951415025,223.11243517636564,220.81148114841335,223.6000478640039,224.44371828998274,220.07475627835214,221.09406009986554,221.20257543805883,219.1901781138124,222.30076595844093,220.93428437346662,229.48421148557298,223.9006198358066,226.72101967623715,224.31760700405627,223.16990732411614
8,1987-11-21 23:18:53+00:00,219.9241989466671,229.1709141462554,221.83238626179812,213.96594048431584,215.98187107887108,215.11115710874992,210.7227329309159,209.58897184382892,209.97102972028978,211.58093393570388,213.16935593102494,211.77050833630636,215.62772639040486,206.69892924294012,201.26862448747738,200.35735264293004,205.27735943211096,216.19670829438917,209.8493521150665,212.96551885160642,215.06443322126836,214.93769576525452
9,1988-01-24 23:19:56+00:00,233.73372809060245,229.62377259603346,223.3334271828321,220.9183993655147,217.6570454844157,216.23912358351325,219.5095000340351,212.38460799002365,213.46408724466502,216.6149735613973,213.7811131782818,212.851211377585,215.6727836177373,219.74420928268597,216.0981324796639,213.00268490406495,217.99251872929864,225.06905936989048,218.3732129068171,219.59882714873223,218.23055836192034,214.0455375799148
10,1988-02-25 23:20:26+00:00,220.05220299690754,215.2623849262561,212.45241710359497,205.4432479814964,209.70582862975073,210.90499946337417,210.13154041531897,205.37297696104568,205.51457522042077,211.6772947141487,207.0762639689205,208.119399359763,209.55852958538642,207.68350417562212,208.80206927289356,209.9780741013125,215.82755824571183,224.41583810993052,218.43566505816133,218.52152541345555,221.90857760805872,212.68538534538868
11,1988-03-05 23:14:21+00:00,232.43716694542684,224.3832481597338,222.5657130940385,215.22783672065827,212.81873987160756,215.50177749891228,216.04736967171914,211.44199058651708,213.1115567680093,220.4769082170567,218.36611168790273,214.79953852541237,217.1100121783514,215.73563569101984,212.1888376159159,206.403569353251,213.41204375589683,217.36231984031517,220.63669970811745,213.42380946300355,213.06908651232504,213.50019141200139
12,1988-03-12 23:20:35+00:00,219.63659179710677,215.44904134447293,211.715248793643,207.8668787065022,204.8761757989538,202.7484811646223,208.92925105506527,210.1898647959892,208.19701040718456,211.5803020277109,207.6434086197093,206.936073633435,209.1928731640071,207.8719245924195,204.0032119629469,200.14767146976098,210.75477852770115,219.17213902254554,221.04062353589597,216.9571909675884,213.2354639561334,209.8347855802677
13,1988-03-28 23:20:43+00:00,227.583163857285,228.166717985669,222.9048689973798,215.73857943693113,211.47609900286517,214.25955855404422,210.93044000668135,206.87854329238513,212.27525169156723,220.95450726423536,221.55898036307448,218.1485762943701,218.9567338673945,214.23837672525028,210.33673392080794,211.13978603623397,214.4197233010809,218.43010976731898,214.58894758013165,211.79343068007134,215.26806128861327,204.29411781365252
14,1988-04-13 23:20:47+00:00,215.4911940351668,216.01057835447065,208.83934214963594,209.1675220303557,206.92958794854542,204.55810997427628,204.8364699936373,201.40448868895166,197.7531964390777,201.8843895040167,203.54500712571414,202.04040682504333,205.25498642013486,192.3408569935403,204.4947508045868,203.93676974198962,207.06341893619427,214.7395001240527,214.82177567890193,212.20675650910167,213.28756546069636,210.68256284695184
15,1988-04-22 23:14:40+00:00,217.92823884915725,220.06182820908094,215.6982611594699,212.70991014055346,209.67024706954103,209.23411217185,212.64314179721515,206.49162590222585,214.2627178031219,213.37404159547503,212.81658345167548,211.8619451131335,213.0826219199678,207.39055775149427,204.98782444646878,204.7968178453041,209.99885210566092,218.3453366269225,210.98319481166035,209.50099375255218,212.53576753941363,205.669396509024
16,1988-05-08 23:14:50+00:00,219.4391291697222,218.06925540416708,207.6493213506144,202.11323000596767,194.11759319206794,198.60165602727074,202.16675430568637,200.5999776826832,195.96042270332816,200.87511722983868,198.35126392603712,194.98642267743975,198.45440230434784,197.38452628415595,193.8427943640223,194.97789411863354,200.6042831283927,207.6622547357853,200.74789275172546,201.5204680759926,196.10376737163517,
17,1988-06-09 23:15:03+00:00,219.35315046338158,216.49460504292557,212.78049320713518,207.95728519494625,210.36059727609316,208.877499728242,207.81924549483838,206.1187241021829,200.43756141648947,213.27571618780925,209.9564755438436,208.02670904110371,206.0299226054927,204.9178372448545,202.05269670278534,199.57346182940444,202.7680997746761,209.9103242068087,209.82472572261025,205.9428251493571,196.49000198108908,
18,1988-06-25 23:15:08+00:00,220.3885848636355,219.26056199662844,211.54448550680232,205.0152839395572,207.94739720276803,209.33836084171355,209.74334554246937,205.72863916871907,204.7168501991204,203.87018054621882,203.98562746953166,204.57061826165219,209.8905058167877,206.55778282027595,203.73077478355907,203.61934084543168,210.21711526605304,211.28861409722157,196.0706688954092,,,
19,1988-07-11 23:15:12+00:00,235.23903261557197,224.3912329127298,219.5248458870838,221.63853645007077,219.51050015417252,217.0331407458431,215.7293516027765,215.6790453427187,213.03290404786986,214.37189670481015,212.19580686297263,214.95872184769613,219.1865274988675,218.36238438647197,213.00079290136088,208.5229668484416,216.53957261418068,227.09654726233458,210.07228868649364,212.60604145992087,205.0536985994304,
20,1988-07-27 23:15:14+00:00,222.8974314336802,220.07949797191108,210.55904588948582,205.7870958555772,206.96292514210546,208.44021894606044,211.99878767226218,203.68927329379335,203.60820812202823,206.86902132727676,205.9573886116986,203.33431278453904,208.393343002212,209.19715308622597,201.43052841298362,199.8889906869186,199.56792595660022,209.23857819052895,199.95837180936422,203.60237999876895,201.81909719640478,
21,1988-08-03 23:21:25+00:00,226.3954403291796,226.6084365951809,221.66015727181286,220.45351001093007,214.97645114899439,215.39511339009704,216.04922404415473,214.1036500900288,212.89970373904455,217.21022482396592,216.45698872544676,221.05941324616705,223.06429272661882,216.961501429598,213.96308947908852,211.45260587274885,214.58209284114076,217.25655685520059,208.64531551560512,207.5399706158669,210.67575177239968,190.04035249102665
22,1988-08-12 23:15:13+00:00,229.9570565820522,224.88647411502583,217.40208759161763,211.54766055482094,209.02856606543185,218.73719243376348,215.6402716025297,213.54384832593985,210.26963679743898,212.91331583963296,210.1160330988278,213.04012748705927,212.2940983020306,204.9514984239084,211.35749778615138,206.87611834997068,208.5018587710722,218.07540929153905,211.676089774241,213.7518273867218,207.49661209805276,208.87656218281813
23,1988-08-28 23:15:18+00:00,221.3374207559155,219.25093248513463,219.60180011366086,215.87857578957158,214.75522833209166,214.31710020885265,215.2026034499863,207.19413220603218,207.49836773588075,205.96992381554534,210.30715097033044,215.4008803251497,211.70471770042187,207.77326449937277,206.18199120980734,204.18256504931534,207.29010264327135,216.64969370346134,212.4060219097052,209.7573674840025,209.44224298139798,217.00027370307026
24,1988-09-04 23:21:29+00:00,221.55494450515377,220.82284833887974,212.8179372002108,209.1971044362949,220.1935862360071,221.9582098440997,222.78853773379458,212.68399096431483,212.297398999484,214.87129018568675,212.83458058961682,210.4944947031733,212.91244888824693,212.11841502052766,208.78883053393906,203.95663435847396,213.7112544882367,218.3352298252973,209.11863706310606,212.1970315432631,214.1418775242509,210.46437822732358
25,1988-10-06 23:21:20+00:00,234.71549500849102,231.4532385286126,222.92539222101968,219.59156858519256,213.41275965436168,213.63354346856033,229.1366550298775,217.3305041477305,217.8779654336503,220.39936086718703,217.5195914523102,215.36036878466481,217.17265784788935,216.61484595383078,210.49065874073173,210.59450263601138,211.30660539019357,219.57894370057414,215.74903085836195,213.55029697502235,212.68411266368216,214.75843381999073
26,1988-11-23 23:21:17+00:00,238.68602287988446,233.59233829561683,228.66024863700167,220.30396152468387,220.9432138849517,222.57892755619045,219.68658926763175,217.36305934907244,220.19531268295592,225.984278745953,222.02903262409737,221.94703364799923,218.78307383863987,216.45423139803086,213.1563622396866,208.75475661941124,214.24529749562802,217.10175275743882,210.74641298936362,208.94271948368558,210.63460047596718,211.99391522487787
27,1988-12-18 23:14:51+00:00,238.53394346157177,236.17003955098818,230.5423396297462,224.60371683144174,218.930254317681,221.9252492731885,224.87227749209322,219.36237241063947,219.11328269824477,221.46903430019174,219.52308797152799,218.94835081811215,219.5175464575537,218.373435611891,213.44995179007537,213.46308233857266,215.1999304288009,219.87919663325923,217.3526249166624,209.22945958488074,208.2027440002736,206.72412694239318
28,1989-01-10 23:20:55+00:00,247.85766289120346,247.70626812923788,231.89040262119732,226.4499703439563,226.10335832116456,228.7615853206603,231.32458039525426,226.06516990709946,224.7015024019215,226.51648371375492,226.18940330051322,222.21372937134663,217.85080370140298,219.54475439826035,221.00068672416018,220.103677606246,225.02403738196347,225.67779260849258,214.22979200877285,214.4489856025147,219.67335604085497,214.79482556340162
29,1989-01-19 23:14:30+00:00,240.78609790055876,234.16767175505498,235.29496377502687,228.0340266749408,225.43717808715226,225.0386481490889,225.88227439140346,216.70824897666878,220.3167494413892,220.58832048913186,226.42834022030178,223.4612533208539,220.56623681237156,218.93261109076545,215.51915754084538,213.37081727976906,213.62885545603618,221.6243319426587,211.4397472204242,207.87734271212184,212.15908412879804,212.2760138692924
30,1989-01-26 23:20:39+00:00,221.53344621069581,229.6860149004416,227.93101618217307,209.96358828997194,214.6574923351978,217.81970829180497,221.1314945671288,215.8126352010112,216.232817345787,215.32761624838753,214.83940234641278,215.47027293327466,217.56805019891857,210.6294202657648,208.41540902093445,202.43187174000076,200.11179892510683,225.30616950425878,210.29891781221207,204.82933720651843,204.59047619635228,202.90437121159297
31,1989-02-27 23:20:29+00:00,239.6568033609214,241.59947456495468,234.002323368778,225.18358306255993,224.82391069971555,224.28939559420115,227.11751137685437,219.047219890878,218.33444527189073,221.14803661918495,221.34862982016506,218.8462328263209,219.37348907688227,217.07569723001527,211.92050333447716,210.7790243055191,213.16314445114884,219.8195427539536,219.15219368561978,212.92459899177612,211.99826775372745,210.11817354251735
32,1989-03-15 23:19:56+00:00,229.24651156399824,226.02221288931523,216.8189129849228,211.025850336152,207.34047189451326,209.9552913581704,209.8528459499928,205.3551500757519,200.8434952294988,208.65677153428823,210.37091641320868,208.8767034386054,211.2276491059344,208.707049664195,205.82512294989698,201.21240330221121,207.80616298024964,210.91000706142898,203.01860926439835,203.6173794076977,204.2767406762409,190.5653998985875
33,1989-05-27 23:12:52+00:00,241.76973161036315,235.42719510080607,227.19721008071568,221.66658156337365,218.7760694615919,223.27115981193134,223.2242499520569,214.41409772907653,207.2764311499338,215.59487114048056,208.5452714993185,211.3128762837959,210.49448552452478,208.28748927730538,208.08163287665334,204.72185167830344,195.1127083354542,202.7721972569457,189.96890105141918,,,
34,1989-06-12 23:12:29+00:00,231.54746889135697,231.6826267047031,223.49868570737456,216.6637373071815,207.980581112803,212.50791618604242,212.1898177226259,209.42721524551533,204.65579523166338,212.10395905306873,212.3763789872243,209.56736680553365,212.12764873000785,206.45714076486496,198.21928021951848,201.10812180250636,202.68185896052356,207.99443189291415,196.91385067031703,204.88394190543573,192.1811208603557,
35,1989-07-14 23:11:53+00:00,225.43164484413342,223.9156537570375,205.3884676152005,211.17625643792604,206.99897638935863,208.91162413328462,205.30376530638082,204.23824121278656,206.0905276831906,207.1055718370372,207.65408676613356,204.0067492829182,205.21117101308997,197.56433683074454,194.99141546831916,192.13814068443375,200.07023985320168,208.6670844836526,209.46116464939385,208.75355931442942,196.42577088680648,
36,1989-07-21 23:17:55+00:00,225.13025893888485,225.37065570526292,208.6009116520633,209.4997525011998,206.68849846084174,206.05721853175217,204.18247137186935,202.9478577623938,205.29466817319525,200.52159566416452,201.14046048807563,192.74805947239733,199.23577611459586,198.22074450424608,194.1049476870548,196.02195827549227,199.62460707412254,212.12223814119426,206.36970340487517,204.59007845082377,196.77463274451864,189.6740345236148
