,dates,chi0417-0000,chi0417-0001,chi0417-0002,chi0417-0003,chi0417-0004,chi0417-0005,chi0417-0006,chi0417-0007,chi0417-0008,chi0417-0009,chi0417-0010,chi0417-0011,chi0417-0012,chi0417-0013,chi0417-0014,chi0417-0015,chi0417-0016,chi0417-0017
0,1985-03-05 14:11:29+00:00,282.7235185303785,204.11295197818555,199.46424982445828,205.84823749939252,215.66256861291288,215.74187585451375,208.78843446812252,206.53197437647134,204.85973245253155,203.29601778037136,205.02782832621938,208.86790562166146,200.90972350479586,196.8383635839124,196.15836545768434,193.60302972026585,199.44725752356686,206.36583575143067
1,1986-02-04 14:07:59+00:00,292.7740455503498,210.38985533361603,214.39751922195742,218.72343942374928,220.22184263786767,225.05766052271818,222.04346676218367,218.74789724251085,214.95904897599027,209.0870049190726,207.63063391974453,210.7736287130204,210.77201890133767,205.84366932951264,204.84001177402843,199.40557513702123,206.39838384021746,213.3217539281935
2,1986-08-15 14:02:41+00:00,296.6002846403579,196.26551722264185,192.0572148956452,207.4529150001783,199.2599188513193,199.2830749656652,190.96910757183994,187.86113056007827,182.72673141619575,176.8253447150264,176.56789691866618,172.45298093436506,168.9899479114002,160.54864184623125,159.95019039672098,154.71814226011242,163.09607216918258,
3,1986-09-16 14:01:33+00:00,285.0437567915487,186.67143479312875,176.92537132013922,185.15159357083246,179.46391942776495,184.1971693484556,173.9003424877001,180.95934411571076,179.39736121360355,174.5072043010231,171.10873124109986,163.76652882754416,161.90852828342014,156.99608882968423,158.79864675014053,150.80763668718026,149.05435823591014,130.681387438437
4,1986-10-18 14:00:32+00:00,252.55566525089034,188.24444173715196,183.00900584612413,193.31727334053397,182.54598384587445,189.0244575138301,182.25768715790718,181.7034991801654,182.48351766984604,177.1600226935945,173.07982137233267,173.11969673637145,168.51422884870362,163.64208413714476,160.8122574968881,155.34301792200893,165.59438574138835,162.4316175034444
5,1986-12-21 14:00:01+00:00,307.4849768404857,203.50829512660815,206.05951561563054,215.05630105562543,215.9396154799455,216.83720112575472,207.6818145097802,208.52547232860385,204.88445298112185,196.86312114901028,194.43174616327445,190.54008392645844,184.65014873490767,179.05694155871328,176.9612824682458,171.07113715478042,177.79419962301512,177.44162229216073
6,1987-01-06 14:00:30+00:00,289.2964406217309,199.0367756477131,201.91724690922175,213.12690831366223,205.9675968455983,209.29227093497073,208.77743020656007,204.76009569213983,202.13855663776144,190.10476844927715,188.49226982386242,186.28786044637746,174.43969616831555,173.078416972235,172.99246719546758,163.66233734779314,172.9908141665448,188.55663597526987
7,1987-01-22 14:00:58+00:00,289.4714996416895,208.31554796608148,205.84410928319744,212.99923544135177,209.73690044429014,212.48758050775703,208.67862818969428,210.73675010359784,204.23134193919725,196.92865257003896,192.89995606608548,191.91399922506267,187.33772433621365,184.00236301795906,179.8547215888137,167.97282087109355,173.3797052904366,186.65318982765618
8,1987-02-07 14:01:33+00:00,315.10685064376764,212.54968607406397,212.92018205745308,223.49686187561736,215.52186940006942,224.77498481597024,218.61447134003137,214.50670664788987,206.11913095415656,201.00680529801534,199.7988116189144,200.1714118242579,190.72965499930154,186.61139270087446,187.7328039219382,181.97612823493952,191.76228375807196,207.53916737022453
9,1998-03-09 14:17:33+00:00,319.31569045753093,218.49082320670118,212.49578985239611,218.37657735033736,218.46897307656698,224.7470219060864,214.93940022850023,215.18415090192312,213.8552190892607,205.83046826619747,198.1265173142614,192.92872121838897,190.1414239303659,182.58617712947563,177.04779596447872,161.10646610549995,168.2643168605827,166.5828048787907
10,1998-03-25 14:17:47+00:00,296.6745373707446,210.07409867827656,203.41735606323707,214.02787089742728,210.74954719360045,222.38802934434395,213.9844254409515,219.81549214344113,215.22711112169907,208.29665510027905,204.15765898713252,198.2683241642377,188.26226861840908,190.05856545361164,177.56780830839543,170.5951127875497,177.92447271317113,175.1486357116182
11,1998-09-17 14:19:50+00:00,301.3759944087254,202.91893185673928,203.83212495149013,208.61755018782878,208.21376113055686,214.1278259559409,212.17975833564455,217.50718195378138,209.04419619125449,211.53679162077609,209.14346539992783,213.69393638800074,213.74487248604345,211.98892194931076,211.1810886146109,210.88832598928008,209.87007788129313,213.87865187031667
12,1998-10-03 14:19:53+00:00,280.7959005902092,191.46420678784816,179.30326642811718,189.54452446875302,197.7930229202508,198.3451233181937,200.97312658672217,199.11597306002045,201.92589988333287,199.02427055846016,199.7774395425894,199.8099437194102,203.14250809089324,199.079089854159,200.05647608523745,198.26961681553007,203.36203644756984,209.39804485095655
13,1998-12-06 14:20:01+00:00,279.9006228018619,181.81583824335678,183.13629080229322,190.8631363829299,192.44025765204393,199.0825946026033,197.76677847667145,201.86556054131816,197.50907509155996,199.6769951983629,200.03712800085808,205.31727750474647,208.53243933291003,205.18142783431017,214.66949993328478,208.71834030589724,209.48223489823343,219.2911993564793
14,1998-12-22 14:20:06+00:00,311.51869530473493,193.6463637004134,192.11977008610478,200.07774657145362,205.52683405420257,219.6416967522093,220.21334337290654,216.86569743480447,216.05783512869803,213.08784870084364,210.19409282138082,209.24183505044908,210.0475051103076,207.38382634937003,210.6570021448773,210.0605784953653,218.73792810901767,219.205276182508
15,1999-07-10 14:33:50+00:00,324.8242383749262,191.50083658971178,190.0743092166938,190.27578509311482,192.1671771337433,198.4746716213796,194.67240000081566,198.1945516566026,198.3488765093424,195.15408371107935,192.45499714618728,188.8888488314744,181.78690569066808,176.99832167308742,173.3226449103981,171.43377972758222,175.3246800088098,
16,1999-09-20 14:17:38+00:00,246.9810328398509,207.99437798187054,198.35566221571685,208.61898573502913,201.52371792822746,204.44791025147535,201.27971229211946,202.95794259831703,193.2790118864257,194.50746800711073,193.66904312070366,190.9565955930461,180.76045344036052,177.8661881032383,175.8079952843928,167.33576644780123,167.0760000172038,
17,1999-09-28 14:34:03+00:00,254.32433721807212,209.01163064869584,202.8936656684644,220.51221915973093,221.2302880978238,224.57540323374218,219.26777168700602,221.7356211997644,211.94619396203373,207.1515173163835,215.92937874576438,,,,,,,
18,1999-10-06 14:17:39+00:00,268.88011666460363,200.72683020727115,185.5618872469084,202.04911177174557,203.92253254582104,204.20115384061495,202.52303656013584,206.4175613086547,209.58812734218841,201.85035922459352,195.72593896565434,196.3544815406141,191.07297681128867,185.9417087904896,177.80357770825154,180.20606539460428,182.6263500987631,177.92115152887612
19,1999-10-14 14:34:02+00:00,290.0640959911273,206.71355609858657,201.51065315605734,214.6155710139811,221.82536557002334,228.67629574509238,223.9295753741712,224.12530060144837,215.5032465080816,206.76500169181466,206.88394049175525,203.279916514706,201.28834232455594,195.8602005673203,191.68288377020224,185.85026463213447,191.22914398786898,189.46203583950287
20,1999-10-30 14:33:56+00:00,313.21665194687347,213.7952667513254,211.2341778612785,220.0294829940741,222.22566016715575,229.83339043726897,228.94725511794587,227.06836685200807,221.81426037677136,220.16750233398898,218.54671950831184,218.1691848919023,216.31959720963684,215.57879525415575,215.26752679397586,206.48648916721328,215.85625950557923,219.6043908989027
21,1999-12-01 14:33:50+00:00,283.6765163865896,203.67127382246903,205.1304282425787,210.7205532079458,213.12664734293793,215.39383356125813,215.86167549264917,214.5621206592523,213.43764107168184,209.14765036905115,212.73557864295566,215.61462299512183,210.7012655696885,205.90789211867866,207.4190056641275,198.2567556319777,200.3542887062162,214.31038129208963
22,1999-12-25 14:16:08+00:00,293.638349104491,206.37357475282596,206.51273745983153,206.03894217402558,205.142999676905,209.57566391618641,214.62852494873314,213.48602248121864,214.06219115516245,212.74053652573505,213.96177032824306,216.40880467951692,213.043965398216,201.94956746644797,208.1168495176581,200.31762161668985,197.05210100554294,204.83099067865962
23,2000-01-18 14:33:49+00:00,309.0180319629854,211.44517712472444,210.8873967016118,214.83874643915996,220.79527367399373,231.93348423928094,232.31203836952673,233.40264895666118,233.7132676272483,233.07613429844002,234.9140632170748,232.85640383741585,230.16712274816274,230.82717763853444,229.91981082519382,225.7357155741163,230.9111968375694,241.17240222592235
24,2000-02-03 14:33:49+00:00,296.603965690064,202.7111609096281,198.38937123710477,202.9292521291602,206.26767346757543,214.24745898601893,214.51953465253723,217.8278189321475,214.2208452849474,215.3536401483946,215.96726625277637,220.87680107242127,217.74268804166795,223.44361956904183,217.41462245729477,212.5690741780885,223.08707018966967,230.84014513105944
25,2000-02-19 14:33:42+00:00,276.25648444926236,203.56616780017526,198.82544938376992,208.9777124255845,209.82582216937124,216.05664204076908,215.1440255569392,212.31326427809483,209.45787468892325,203.59834939520877,210.80071063510823,209.36239951421103,208.2917740084428,203.13462092940546,198.19917374365477,194.64035156850116,205.0238357915897,210.47355575946594
26,2000-03-06 14:33:38+00:00,324.1818162504742,217.29216960376385,213.2530584830188,218.53654926202566,219.487825083769,224.24833270485175,221.99994378306613,227.5551728252298,220.78345415510492,216.4106702072499,217.434549797011,219.5805184749411,216.862163497076,208.53336925124322,204.6815428590255,195.914197448584,202.91643944674846,209.80418955996092
27,2000-03-22 14:33:39+00:00,337.60920395334176,217.32947671311246,212.40348702777513,218.32012462883282,221.43909698139032,232.32252676189628,227.55770108060523,228.12532200596098,225.2616782281421,222.76937668119308,223.18137656544502,223.34342851428454,218.59769169476098,213.798375628554,211.1033396074941,198.76967583256297,205.59459264622765,206.46420321972917
28,2000-04-23 14:33:21+00:00,318.7746063687035,215.22337960033866,202.25522788279685,210.67795951135426,210.72688712958558,220.19300674444068,218.2678668284128,227.37097007989382,224.3944340768736,220.4769364699553,221.2522767062324,218.93276331587373,219.19071692930828,217.61370984709288,217.3980413936061,205.84020120935668,207.50889498395472,215.7674518833255
29,2000-05-09 14:33:10+00:00,338.87852591950445,216.59061182626738,215.80126845154197,226.72534092272446,225.4231208840258,236.5411237092027,234.61035119443858,233.62069481178796,234.32067188583812,232.74128266053472,233.77512529830494,227.34242860828323,228.3867011031307,227.2041813084491,226.907045799728,219.682990826894,222.01105366849131,221.35758977578666
30,2000-07-12 14:32:32+00:00,336.7270491237502,217.01428563332206,205.2945308738318,202.55681142951167,209.0918918296388,207.66727745604757,209.0610615574208,196.8224429598077,195.7689040714164,189.88307564148593,187.53985316838086,186.16741728647798,175.85847133254245,173.72747161379857,176.42062429376097,161.8518529194099,168.19856027652034,157.3059405832177
31,2000-07-28 14:32:14+00:00,323.69647155697885,203.52480884753922,190.15306092579087,192.21849614386872,196.82924327823753,201.886924226544,194.5059139942522,193.18096466713558,189.26758461985122,180.82727971052685,178.4543671290262,180.37975718512058,168.89185997389527,163.925954545307,162.92194784525415,155.20361194531608,162.53133303026647,153.574444414349
32,2000-09-30 14:31:29+00:00,307.7658446892846,211.4123709589195,205.62043167863771,207.41092416723438,209.6022158595127,211.36316411522623,209.88445422834224,207.9011950273144,207.0830026206572,198.6126581223531,195.18326310371648,187.32963483143146,185.06385435346618,182.80213173695228,180.02413852343363,175.87992520195525,177.59645160592086,174.86519571549155
33,2000-10-16 14:31:11+00:00,299.00768877004316,215.20106570437406,217.81272832761923,222.2906023619739,226.75052413530818,229.25755809810275,226.30184823732301,224.25686531336336,214.65088256704317,209.2542485197242,205.8161494474578,201.5677295171085,199.41309156395872,191.2895199662416,192.82622204428665,186.22444464698745,190.32040249516515,192.37948415126965
34,2000-11-01 14:31:25+00:00,268.0099406977443,204.72943774850194,210.85496352964662,205.7426644695188,209.8565638369348,215.87641661480097,208.78716732661795,211.31761590830072,202.8354991820837,196.78084966799796,197.85337546816746,195.01894358296298,192.21531341551906,186.06483077735845,179.8448639522911,173.21979007230502,183.14549886477027,189.37072416832657
35,2000-11-17 14:31:23+00:00,297.5455614264577,213.68542873952913,213.11836567906894,213.19698915537742,215.16427041836508,219.00893117222282,215.49792069312645,216.50297096510744,208.5349753888848,207.03680163416476,205.839841219938,202.1623655800983,201.2561280005265,197.20050812906817,195.36772850384224,188.98956362609667,195.68676724459976,209.81427406263384
36,2000-12-03 14:31:23+00:00,282.9016354331578,200.06678442112656,199.523738536894,203.17436332929432,208.21402865913288,214.4879058918058,211.00201628028378,211.67223415941592,204.95755552107414,201.11540055703907,198.92120733209768,192.13957825492696,196.10813558499405,194.4706684951627,187.99677965954203,186.1380382529799,193.32387355508277,211.89825313317004
37,2000-12-19 14:31:28+00:00,290.3643613803365,201.33671267383286,192.48790323433576,200.1183364390671,201.326796938293,209.09378430080363,207.98535287106947,204.22198740833718,202.6624355218522,200.57892107402543,206.87397436207283,206.20720638665836,206.57184976246174,201.31595965137814,204.24828827373554,199.17974890179357,212.4835863628619,223.02593512910272
38,2001-01-04 14:31:27+00:00,265.7276179631222,191.5631345366639,187.25943797334472,199.979053303896,197.94111838494152,208.32080380018164,203.06425566595,205.42075787242058,202.9685637156147,201.85139481471725,203.32732140568487,197.31040261083646,192.38350848888405,191.3148100181258,184.95896641063672,181.56189562528817,188.86165774063952,199.49383073333144
39,2001-01-20 14:31:33+00:00,304.4164215124452,204.95923115541336,204.4164939968058,206.1429107376004,204.3704118472567,208.22238947190698,207.23356188608327,207.77354652803695,207.40610425987825,206.4061281709998,211.98445558827433,202.05616058549106,196.00009600949403,197.31418404304378,201.56089134417468,195.31913401733175,203.9249352909154,218.23286413138848
40,2001-01-28 14:20:59+00:00,292.5611568620275,210.35107544687253,211.20877319398363,216.67960793798648,214.5188803221489,218.64300798733908,215.1522593070851,220.13743149765656,217.39164482563123,213.2296420180983,199.98198494330322,193.28681374770065,189.63333862317194,195.76960745377315,194.33860452851548,187.1580692380891,194.95726067628752,198.26835208748835
41,2001-02-05 14:31:28+00:00,305.010381685022,213.55129510568662,207.86584427918,214.22394737721228,214.2592020609844,222.4785340308441,220.21001911248203,222.86023483772578,215.31653917273866,210.6650271408661,215.68435909538087,209.9843668905676,206.3658517014609,205.95488556796906,199.56589547815852,197.91699955234614,201.58003577586754,207.75987011581745
42,2001-02-13 14:21:03+00:00,290.2209204731883,192.4626190253099,190.70524717937857,204.86678501042778,201.27472272831562,200.25845882609968,202.0588697476603,208.32608227569213,202.11843985026863,200.11044761083096,202.98309907610283,209.172312064034,206.46923330263135,197.8973975708173,196.32879486564235,194.03022225076617,197.3756365231631,203.33213348888717
43,2001-02-21 14:31:26+00:00,299.22736486008927,207.18614913149526,213.30761017300742,214.85438235574637,216.47922152331407,220.71887361784118,219.1145953306077,220.0688963761287,217.33078102653994,217.27638187204508,217.91671766003532,216.67415308114496,211.53707798736465,216.14261018154752,217.16917689956392,208.0128370482242,207.558840824739,225.9298319896632
44,2001-03-01 14:21:11+00:00,276.33873265943663,197.26297405526577,201.15624730481267,201.3145504498848,205.11402065728393,210.86134551339967,208.42968396267747,207.28295245128086,202.90295278273652,196.51801079660507,189.28089052359186,189.6331352890988,192.24330516295296,194.8548023921673,195.52273551107783,195.19903749540225,202.0225884261323,211.2276768943793
45,2001-03-17 14:21:11+00:00,310.5374826200008,206.1130969372112,199.00509380372182,197.9866019427302,198.06848630612123,211.8703258834678,211.41809133945128,206.63355559683512,206.7262791916028,205.99838094533297,203.89851675846063,203.9112203191754,200.13755264439658,202.15240300244216,198.50802868415366,188.9416625579889,197.68762944303487,205.31664197595407
