dates,nzd0249-0000,nzd0249-0001,nzd0249-0002,nzd0249-0003,nzd0249-0004,nzd0249-0005,nzd0249-0006,nzd0249-0007,nzd0249-0008,nzd0249-0009,nzd0249-0010,nzd0249-0011,nzd0249-0012,nzd0249-0013,nzd0249-0014,nzd0249-0015
2001-09-11 21:42:14+00:00,97.62833468936651,95.96565958774534,104.41025701051683,104.86167554160303,108.08047160001382,113.52026202407487,128.7972022533038,126.40460450320303,130.49726886930756,124.41096112519124,121.16760324049665,125.42270118656435,134.2154467842444,146.26659366899176,133.66436777109772,119.21850479219616
2001-09-27 21:42:29+00:00,109.66211894094107,111.32487607714293,118.04870780252327,107.33126912131745,117.77077428326223,120.33107371924869,133.9491141270176,140.33960217139446,141.02628041371474,138.30634504375269,134.90234852176695,135.04701861822508,153.20792649604888,160.26246469088014,144.05047268501403,125.94953421854323
2001-10-13 21:41:51+00:00,91.91404617136172,88.84351053277538,97.89985648429872,88.80078917290167,96.67162373464954,104.39808502685817,115.61910952255256,122.43922657208074,127.7320410275031,122.32575993361547,119.2097932854652,120.29066555292803,132.5388114237973,139.45084609814012,131.00393581712808,115.76879100744108
2001-10-29 21:41:57+00:00,123.88379352389956,122.44427986056836,116.10111840705464,103.81950381185307,112.55293745996768,122.19598086538042,131.19528951107515,139.26715960181306,130.72637651028225,133.8998216344571,136.99133371646997,136.52541804569773,148.17810222353228,151.38789099960772,135.54207947050406,121.60718613244299
2002-01-17 21:42:52+00:00,112.28793510795875,109.8801210528595,118.25077574182384,121.63635564355023,124.19798084204423,140.75957855760277,148.73025636261252,154.80189918748746,151.3201956626246,151.5102690693891,142.7607540810676,151.45135720020969,163.04128082910506,167.85437799434337,161.48691725853288,151.52680081085967
2002-02-18 21:42:30+00:00,119.78977200326798,113.89154199691761,111.68468545536567,111.41388767520661,115.72039198619159,118.22944480235098,124.1259462440504,125.46866456044027,122.95867586791648,112.33122220545026,106.00065175171702,105.37196342974012,114.22833359348184,127.06061081939727,110.8762761734623,96.87622657301122
2002-09-14 21:41:55+00:00,112.98920999513896,114.50935097307797,111.52652221208535,108.32459498306197,110.13661653664042,115.51979524078808,122.25323988454504,131.3661070296784,128.4694033102638,113.85616886717952,105.91327667042626,102.90099586544493,111.89643928462516,118.60892544806505,105.60079278304023,92.66153624140334
2002-09-30 21:41:23+00:00,117.23635026671525,116.25968567170001,115.97587052682454,111.33832317330139,115.70607309416721,129.78808844717582,141.96804051767157,150.4751965547416,141.89571435100535,130.90973107821242,117.0327595335744,113.45166488330057,120.73604185558693,120.91636919950933,113.13818105120724,102.40126492956281
2002-11-01 21:41:54+00:00,141.34071752688618,134.46636011311182,123.3110538637277,130.0428556421767,135.7300981103311,137.98435164523056,145.17038584614625,136.66766157433761,137.24899408487028,115.51130999122412,104.23981203355233,100.10498518360336,106.19407511349672,111.17778185439248,102.10808043185668,90.84923662801313
2002-11-17 21:42:06+00:00,127.3663470970086,120.18651327225629,119.48795234646735,123.92932691577471,130.02385347747278,127.52746418822551,132.51786753889212,124.59710295944193,116.09427273365068,98.19256066484654,90.38773481060412,88.0207656022929,87.3619953775715,95.62060710732197,88.77325198335797,74.76319744185186
2003-01-20 21:42:33+00:00,122.05612842030804,120.97897368307908,119.42352109517908,128.49974639725465,140.1024599675335,144.93159584542093,149.43324817347147,141.59435747947467,131.26154009815866,109.47023237926992,106.8574467867648,115.87363243533528,120.62624142280112,127.76716614463456,116.53422085578453,110.12193017128381
2003-02-05 21:42:17+00:00,125.49458073860778,123.95301667418067,128.90593013909498,142.5028132317857,145.12046296782742,150.2768144283975,154.7612659018853,151.80765744623858,137.19827429466244,121.4858284993173,111.46259848603086,116.5951989059891,122.00449743122124,129.39399349077482,114.27459577822856,103.11105734510447
2003-02-21 21:42:20+00:00,110.02350545893489,108.32812102498168,122.97918685846915,136.64298327236335,143.4073539523646,146.32633033392375,150.3814235499273,147.37361676611062,135.30471674077478,126.5450940998282,112.5456547290865,124.69050074093218,129.6457071054514,140.73658193468992,126.33559265700876,120.25110355651842
2003-04-10 21:42:26+00:00,,,,,,,,,,,,,103.27749669095483,118.05726280246017,109.00947588994848,98.18267399546225
2003-04-26 21:42:25+00:00,87.17462319003091,93.84821227487436,94.47152085663309,92.40400573291048,94.38820722814357,90.82005088699196,100.11830972384945,106.33069942337497,112.39982724457204,102.32413836924364,98.5306680315252,87.58136756970458,107.50591411862273,114.97656521230628,111.6122798780289,94.14807444201904
2003-05-12 21:42:48+00:00,92.07077463194797,94.38249810363197,93.0177175784196,91.34145985670594,94.30794090392651,90.12188916133366,112.31199969568188,114.9566327441857,120.91565876369208,112.24434916905398,104.85362767152662,93.97709123501454,105.97998791264773,122.54025359554235,102.31830280058416,91.53206729131199
2003-05-28 21:42:22+00:00,98.9418323453351,102.15547488851637,99.76336347670811,104.40063515218898,115.150488047134,113.48846011096397,129.0637732454894,130.86651243746672,136.83057819462817,124.1783573813344,121.72881796533278,116.3049799779607,117.64851208849878,125.7475959682604,114.1156609450235,100.4975055795041
2003-07-15 21:42:38+00:00,,115.12868783954904,105.61281518956011,113.24534421917866,116.6355614459188,119.45698825085591,125.09838930291365,133.5421219178941,130.799538840776,117.14340922931636,114.41926885978562,110.27883386317372,,,112.80132756970082,104.16676058769937
2003-07-23 21:30:14+00:00,119.32424216365317,110.81125033467201,99.12181232891285,99.1385237637093,111.5074538355432,117.57319648581316,123.81765698043097,127.11767290308863,125.59903020467166,120.60524220710016,109.03641807589575,105.4475140690774,110.92310994354912,117.86948556842653,100.21452649425945,89.24629359817217
2003-08-08 21:30:31+00:00,84.49030901456904,87.49664887157174,88.27457836701063,79.6164919626627,88.02996589289948,100.01518289378447,106.87221295041172,115.65900599516154,112.49971569484063,108.456766053133,102.61845862761348,99.07864815424516,113.11194498193173,106.90083112008173,96.56502157789777,84.18585831246216
2003-08-16 21:42:04+00:00,,,87.09330597470849,90.78072438409488,102.83163314018633,106.46794751319992,112.62959437479775,119.79256963442093,119.17825805189167,106.0549063341272,101.19051223864903,89.57146843772789,112.043382140734,,,91.81481095158841
2003-09-25 21:31:19+00:00,95.9360780517734,96.44149986848286,104.0735030265999,101.35662482732536,121.55568963940158,133.40353888260833,148.76642491650406,141.5325680872019,140.90902833872957,123.29276840983553,114.86281809482864,122.98987009663335,125.7900883345403,139.81897514260467,123.23626898244028,103.36070684449399
2003-10-19 21:42:20+00:00,113.95093258890611,111.79707418220481,115.93809427509987,120.13797039604292,129.07110352569268,138.19608646560545,148.6455576484573,,,149.48699209431737,141.23756946507967,135.06144132399123,133.15219402279214,142.6035719377372,127.73113549662628,109.92110308253913
2003-11-04 21:42:03+00:00,,,,104.70432209028873,122.45452013487468,126.9886808352414,134.5575748763314,133.91570823364586,136.4867627909811,129.7804710885533,127.95021764060658,122.98678195807969,128.44354901070946,137.46271589196087,,
2003-11-20 21:42:19+00:00,,104.80276235495117,114.14894283254905,104.41544517887124,119.40337228454669,123.78305389705348,133.5186266268264,129.9351077854347,133.14251968138026,122.93295567211814,119.80812888826745,114.93787869075061,,,122.27723645671074,103.40944976450335
2003-11-28 21:32:10+00:00,111.0383800821335,116.01639840291384,116.72311400674884,117.77131214178502,122.82902860094663,144.83169030542527,156.3679672834213,164.76905738021426,161.0887619798554,153.73012025441344,145.73905047893805,134.0713152408077,132.0735114047029,136.67808921910284,121.7688122084315,107.35532316278568
2003-12-06 21:42:22+00:00,134.5875235716147,127.44048072670627,,,136.4955538252489,139.68262694091774,146.342361768467,151.98861230412024,151.86306305457677,150.6859190935052,142.3342412666383,150.1111345410933,153.82268824244048,,,
2003-12-30 21:32:48+00:00,136.30829959575433,136.16366429142602,140.9439358905341,139.00470086720813,139.07790715325999,139.57504269505637,145.66984828361504,146.6340954718135,147.19760748139868,142.7149973248572,146.2140860368417,,,,,
2004-01-23 21:42:42+00:00,115.44221304225125,116.18742059151069,118.54385763237073,127.82641075356932,138.28850521106483,141.80111943023763,144.86384508431485,141.97043035887808,140.79205313836653,132.640366895243,,138.4334712978836,143.57651980086635,153.9306929072481,136.36088756740295,118.91302203863084
2004-02-16 21:33:00+00:00,104.95072793444432,106.14655550706316,107.02960388786042,117.79030788156692,123.63133971721035,120.19604616463543,131.1556095648203,130.90874455793823,126.75006126990434,119.71048730483113,121.94207061129552,,,,,
2004-02-24 21:42:45+00:00,125.66306813923948,124.66375773988933,,,146.58324815685077,152.3595645933382,155.430751304981,152.91510563078504,151.99825436826154,149.87460668170837,155.4666252600691,159.68993885675349,163.24076320380377,167.27927299275822,146.4868731856294,
2004-03-11 21:42:54+00:00,,,,,115.19050541258558,118.32710734433843,128.66675081279277,133.13118203352755,133.8819565290944,123.94218813961888,118.95944469680924,126.94762883067808,132.20694388777574,139.17581425229525,129.83862212573774,
2004-03-19 21:33:10+00:00,94.39084985713744,90.58186517808802,97.8204296725931,99.0096190108145,106.62688690901804,115.20816531846995,127.68403559670409,128.920653712195,125.64108333741632,121.79215753173202,119.95931117552175,126.56389829202283,137.28802169841651,143.91740462153132,138.52894597214805,126.73908404404946
2004-03-27 21:42:57+00:00,121.76273323824654,119.45076251489307,123.9703980982348,126.44002745181584,140.13055799132758,,,159.3408389601907,161.34042017632356,147.82002198096208,157.91379698444922,159.1699939676331,160.10395727877102,171.04862054895062,152.0625640441063,145.78792075848017
2004-04-04 21:33:01+00:00,128.74873687151975,126.54202234121637,121.88877321627035,119.29830659218229,124.10727400236831,122.60065936116393,131.55767038957512,135.6025391293153,139.4863924770532,133.35005375232197,120.01316999884796,119.88584346300416,127.07271972709171,139.26074728830497,129.2943689574855,106.86706548412603
2004-04-12 21:43:15+00:00,121.92623624610248,118.23304104832746,118.14159100821266,115.16375288587264,120.55327431945943,128.06795938101325,133.42332185636624,142.95276108424991,139.71081225505284,139.25331867602102,,,133.99661210815805,145.17462042855254,127.93060426085084,109.89840237730098
2004-05-06 21:33:58+00:00,97.61307174745703,98.57019100778271,94.0006934721626,102.00757536047144,107.43882436475738,112.66606714250008,125.33112617447983,138.9555598285507,138.02811710252712,137.73137095207946,127.11670472280731,139.57409782163455,139.26118312492932,150.855128523064,135.06503280800533,118.79209380267585
2004-05-22 21:34:26+00:00,,,,,,,,,,,,,,,,
2004-05-30 21:43:12+00:00,93.39762784644296,95.63525576246904,95.65837695694673,92.71917357889062,100.12134389101747,107.60502837857173,118.97773906616116,111.71382427798994,119.3079770309418,,,117.31303065791158,125.2189171307132,138.87408299161243,121.48182182998647,107.4409957782046
2004-06-07 21:35:18+00:00,102.2887024927394,110.2195784483294,106.43472955863383,105.30846415567125,113.1792382390162,125.09842334759611,143.12842437677037,151.03697494182455,152.92809956990777,149.7208592268339,139.08248828112016,135.92505830611123,131.07918527204964,135.26868175356685,118.19985614884448,100.41772439662552
2004-06-15 21:42:41+00:00,119.0508637932316,124.0928920836683,129.9930232361786,,134.64632007750146,142.61313080254124,148.13134169316896,144.55716875210834,147.84536398289123,144.57422443423067,138.041523992851,140.1590526079088,144.5792510413544,144.78144729447132,134.41907173107583,
2004-06-23 21:35:46+00:00,110.05659537715734,113.238341447381,109.9466312592555,120.32942812986464,119.58360309139036,133.33416664516167,142.2146612445817,142.27732920817292,142.70814962296606,129.84660000820116,125.75674722927818,131.5504055177378,138.05537019156924,150.7395415475916,135.269465546692,119.3685811376355
2004-07-25 21:36:37+00:00,109.28047856985184,106.97022406934992,107.89517597515142,112.31611008139761,115.03361752258306,116.25790888524257,127.6831193483954,126.29889915712351,132.48118425485768,131.60783620957108,119.239365490558,135.75935707360802,141.74934733939315,152.46844118530046,133.49508582832513,122.60804157586873
2004-08-02 21:42:52+00:00,103.71674771268589,102.23855656740956,102.70913036895723,111.10279304428636,113.11648697435767,,,128.42182133537526,131.84113766216564,130.7835713924611,123.31923366262428,130.35923954255688,131.3850655901748,141.73950519996365,124.85261950311046,106.6551075419842
2004-08-10 21:36:32+00:00,110.41493798361103,119.22080932815956,106.63857288008495,120.34575304420456,141.41828349242607,137.54908732203964,144.67129527828803,152.52311155245968,144.06318727119807,107.0538839772843,101.5301276974004,98.38193868375886,107.1361577258514,116.71484741208415,124.83028928654494,122.65356342266311
2004-09-03 21:42:23+00:00,125.85266503754497,123.0048352727036,,,120.43530582494095,123.45950537282268,127.73684969636203,131.29886582960185,133.5636248839735,121.07865798382916,109.65072302725513,111.24919314158596,114.21995103746116,124.22139500900153,107.64183579095013,
2004-09-19 21:42:41+00:00,114.0822016783811,114.5542296951753,121.27548609719432,121.76051016791291,122.15621639029365,126.51288893773528,,,132.01873372697204,122.09887138265444,109.42520228703243,107.66618045816287,114.92672326117932,128.4020691977599,111.49980162715616,96.71832316549742
2004-10-13 21:38:32+00:00,129.92879343018458,134.8181400216626,126.52383388051295,125.27725902106698,126.36078039706756,125.03594961696122,139.18868743002298,133.9055758402982,133.58881358109076,120.87503298143918,118.28861100669371,115.41736490425338,111.32696113305668,125.80844570560905,115.08896721780324,99.2079601810714
2004-10-21 21:42:23+00:00,131.82215132078804,134.8587433682313,131.4586889852813,132.04232051361132,136.49370592946445,,,148.4713829397876,145.42782917175808,136.0530411216833,121.45719878001847,118.8582106703791,121.9938909032242,127.9430828395999,113.09873737326406,101.25295805749607
2004-11-14 21:38:42+00:00,108.95772699735184,124.1412334923488,128.46829304909778,133.32281539233415,140.33822902566092,143.12970400588705,153.59167915991102,142.08378811681126,137.6654073589506,128.56114072756728,118.50248874438074,119.36038409659268,125.68888838688012,136.90662936897797,129.54555345588267,117.01080439537562
2004-11-22 21:43:05+00:00,109.9774528553998,108.01955286414132,118.3255192146022,,,137.43663465687385,150.50277889435944,143.51674561786857,140.8916552901425,131.21575529771067,124.97962827193496,127.06485841270077,137.2494198630968,144.94056656466714,138.4911730898283,
2004-12-08 21:43:14+00:00,139.9201529116439,134.26474622268984,135.5010386911569,130.7773844218235,136.45477410773498,,,158.77690212325928,156.65828390546173,141.25339040288816,133.83541764714982,130.67198092663773,138.98000494980184,144.60629738508112,136.1108281063917,119.85269491296599
2005-02-10 21:43:14+00:00,90.9080586857424,90.87047659961344,96.22398407253155,111.33529232069394,117.11143938561297,120.06105294510348,134.27383563244865,143.78915232474895,133.52631775058177,118.70468884485165,117.27316061717856,,,148.53416991734068,138.2222842878828,127.26400255085714
2005-03-30 21:43:44+00:00,99.25071054792231,99.50286970070245,105.58538177870332,110.62083138425696,107.20350444868129,,,125.98255061344108,118.6024521063332,116.26898458072378,122.88814458912476,124.57625995740162,133.88199590713936,145.57069413100902,133.96415244296423,126.84522444939759
2005-05-09 21:40:56+00:00,113.77494464641019,112.12963605852974,114.03644744178759,115.31399892177494,113.51188651151033,114.16063439144588,120.09946017293225,123.79861329669588,125.30334717257185,116.1001746090304,106.87912669047913,111.03350095500846,122.17875248596549,138.99711907926016,127.30042768737763,107.54111798673009
2005-05-25 21:41:28+00:00,117.6324948244927,115.66392035631053,122.36674131388565,120.65338978346193,118.78574712839459,129.02483662751672,134.24876948338152,139.80014292420992,138.1213469943517,129.25697009874312,130.79091962227508,128.0010757146665,143.51856127972857,152.89316216777635,135.33951851514666,122.02726346961799
2005-06-02 21:43:12+00:00,90.41446152959772,98.92599133715893,98.5161959161556,117.51684947641884,108.26976904401945,119.33912722243903,,,112.50977938294946,111.98819791495416,106.01604326037796,93.14012342677094,106.18473889273794,118.20434768895218,110.7762208474441,99.98638747178231
2005-06-10 21:41:12+00:00,134.74007498824983,137.78811500095443,128.14220118773852,138.51780619760865,135.3881905005045,136.51992844038728,144.38794063666464,145.69779556652225,138.78032548602798,125.9013659588784,117.05144615894775,127.914308214998,137.57681718478133,153.00806330441364,136.69071871810888,120.32828490789888
2005-06-26 21:41:16+00:00,111.6069919043347,113.1242703909034,113.68763033134466,129.31436350599395,125.91823457189379,131.520021261844,132.50018110496092,139.91923834743085,137.17833139263746,115.10613947070834,110.14266714857165,98.28728213607545,122.75887678394855,132.4857918514664,116.90081475053958,109.97117100292121
2005-07-12 21:41:23+00:00,115.99826427502222,120.88819099015268,116.38789855527062,119.79320392431993,116.07550914120701,119.22563203390416,127.75819638526997,127.9440833881016,118.5468335367306,118.1223735939677,113.95672474477546,113.97126586069582,124.12050217805314,136.11301074206838,118.74062769782574,103.07232539993564
2005-07-20 21:43:29+00:00,97.9707331254308,102.5526267796678,,109.81984486490832,109.16295367200797,113.45508955407584,130.83861657707783,127.90585146201197,118.02282256541537,112.3335144322664,100.90632605318378,98.7292609749409,110.03942450236012,121.24285629119818,,
2005-07-28 21:41:34+00:00,114.4906871101269,115.09899123767254,114.14642355281059,115.35721379077795,113.74325897331137,119.09860622930013,136.3881954447818,137.39368480583093,140.6529450228557,128.1417046906323,120.75320634048464,124.65073055810277,129.15847866826232,145.17074024663117,112.49010603319432,100.88427056432856
2005-08-13 21:42:05+00:00,89.92484011628105,106.07644499832591,114.26427143366897,125.8142427310687,127.28907540233389,133.75862935563669,141.5212131175811,133.7261228813966,117.55018863546918,107.87188869323882,93.8778824956399,96.54529430206622,112.43801689791322,125.46526143052144,120.13421713785274,102.83560616538321
2005-08-21 21:42:57+00:00,,,,,118.36689461052573,130.29156745463732,130.3727945025233,134.7665868141295,126.83610129543136,116.04108973977358,110.25836522902055,114.75267707709745,125.32863160913851,,117.3957553161833,
2005-08-29 21:42:10+00:00,84.8827950364578,101.229717338899,101.95309448695251,106.34678610749876,111.98753335652172,122.35799849939198,146.8558330805812,131.7430852208929,123.77523474767725,115.3760372571224,101.50012494112406,108.17269726142884,109.78182384391931,121.69161479245763,102.36313360485823,92.76596304072673
2005-09-06 21:42:48+00:00,,,107.22411402266872,115.65834318885919,119.41305588880704,128.8394489408312,133.42810162436757,132.27246317295243,125.72379008155846,114.87947211325624,103.38322835912338,108.91805663160363,122.86225137176609,128.06344036015744,,
2005-09-14 21:41:48+00:00,90.55720585648335,90.98430363119793,96.63908383756795,110.97835304340869,121.12054172705116,126.4887453166422,132.4905658076399,136.20825833308584,122.23455742822068,115.21491121760857,108.4247635032348,104.28116485313028,120.87222265877708,128.48958564616905,115.18502747957504,101.61483464132503
2005-10-08 21:43:05+00:00,101.95348857193638,111.57077031356182,90.56538201596463,103.3415643235275,,,117.0086520954721,125.37306311351493,119.3882948986632,109.54320686809928,100.83561285573393,106.55920599952603,108.83836497484748,116.33193450710561,100.03461945794623,83.37101489884174
2005-10-24 21:43:19+00:00,,,,119.52215167500336,120.2185277410658,137.402168601459,131.55337280836574,144.2818473018028,134.1031289880754,120.76628474616078,116.5320182090002,106.1636103715536,121.22719710988372,128.31631557405294,,
2005-11-09 21:43:30+00:00,,,,,126.55166502896152,134.04911898337434,138.46477644035582,139.50793195310393,132.87434287026025,124.74968750586544,119.44921674614214,114.72771041452567,130.52090296250333,134.0894309383437,,
2006-01-20 21:44:01+00:00,129.16717782210668,127.46065806491212,139.35624334921314,134.2123927015667,142.06046167830246,137.53578159577614,129.19190429612976,127.4049065409633,122.4944571992046,124.62581049358572,123.81817721880672,128.3032648963073,136.74347105145034,140.9141024952666,133.61047748353445,119.22027222661598
2006-02-13 21:43:43+00:00,,,,119.62706203297368,117.59207170599764,131.2741300336244,128.88563983698774,126.01828680842208,114.17126316893008,107.35120315025443,95.92403253966192,103.14271607182708,123.37895004965098,130.82573665696916,,
2006-02-21 21:44:44+00:00,98.55613587315212,104.008761572516,104.99698676949224,100.09027873039929,103.22301070357402,108.45391800729979,118.25983979282842,120.6197945300948,107.34083747030417,98.13826214837827,92.6667224969389,109.70148677216828,119.78009916779203,128.9222860567869,114.78346287020068,111.8629919528634
2006-04-02 21:44:08+00:00,96.97150397380982,103.3074172807685,108.0435527689481,106.96182935024609,112.58191044667507,119.90384829487351,,,114.69626056896776,103.35232237945894,105.25325908319434,106.3248685495243,112.58468122304032,123.86021744932012,111.64023894723957,99.51832310469962
2006-04-10 21:45:40+00:00,105.3889036832632,113.13194526937657,125.27126658689497,121.23569094608122,118.87378572439725,122.7160922487665,136.41320495503936,123.84007450938071,112.85063697848508,104.17005959913315,102.08379122237385,111.69442994683176,119.209878195684,129.62989108479016,126.22582281075418,109.56690284580729
2006-04-18 21:44:03+00:00,108.35119931112584,111.396869308944,118.03238173106388,116.61543301926815,130.2222442121675,137.6119569607453,146.56938272438725,140.00892862503582,132.52370439845234,116.013296489751,,121.33039159459544,125.47400583353425,130.9279324742285,118.37090677705028,110.30363748963619
2006-04-26 21:45:56+00:00,100.98387706155839,101.43799189657469,104.73496802597231,103.05462447984526,109.96963235733685,106.3192758523088,116.52404286712986,108.11092368901878,112.2574632127604,98.65019522820992,97.28444400791656,101.47236720296306,111.83597305207263,132.75628944932916,118.17467068172064,106.24649363735924
2006-05-20 21:43:44+00:00,,107.2343993619254,101.64275318211963,106.85867627820924,114.92819827801085,111.12942578495066,116.84775868326794,120.78377450797335,120.84965996952954,104.6135554069862,101.93647561483334,102.89587826757412,,121.2467644663035,104.70324742084294,93.47367306294397
2006-06-05 21:44:06+00:00,98.41271406753529,102.83884479814628,100.25649484856585,,,109.29221711668005,117.05163693449272,114.31596631245986,114.24438416653864,101.63647168727532,98.06446617073892,94.16817707078916,109.30286528617584,122.10021784534096,107.95709169598425,
2006-06-13 21:46:13+00:00,116.83120361322396,122.25321729808051,112.43774952101234,117.75183386919792,126.0017760373082,126.15566460064335,132.7747153004626,129.94266733419175,133.90349664411735,117.92019977550686,113.09278260059357,112.31730770289788,128.2666910394346,137.46950844466906,126.1943887634158,106.40181956668636
2006-06-29 21:46:52+00:00,117.01779355937333,120.07686465711726,116.00821238874957,118.55836232557162,126.26253872076633,127.7274547337986,126.8254303691434,130.9900399857537,130.30776826206088,124.4317660401307,120.308396382286,122.03304199140798,132.33328497494776,139.08758167481085,113.66584335299714,98.98551749446021
2006-07-23 21:43:23+00:00,,90.96625333412507,83.53557223319095,88.48141749714463,84.56070061919667,87.82929975446405,102.39368493043092,102.33037806421174,94.52412822761022,84.42290996482951,79.9394011867651,78.71933986414363,,104.20961042186599,96.25728577784756,82.38461176239899
2006-09-01 21:47:19+00:00,110.5159366276189,116.38639226331425,117.83622594544725,112.08544113164216,117.8345659797325,132.77894598337724,133.56581699763058,130.3395827383985,137.29531416099564,121.90725170808086,129.9331235739577,125.54866063782852,124.60404890887428,130.55125999379888,117.4828506842702,104.50860847164041
