dates,satname,nzd0249-0000,nzd0249-0001,nzd0249-0002,nzd0249-0003,nzd0249-0004,nzd0249-0005,nzd0249-0006,nzd0249-0007,nzd0249-0008,nzd0249-0009,nzd0249-0010,nzd0249-0011,nzd0249-0012,nzd0249-0013,nzd0249-0014,nzd0249-0015
2012-10-11 21:49:45+00:00,L7,314.22,314.76,,335.51,339.15,349.14,358.18,358.61,356.84,344.17,342.63,341.54,347.83,356.20,337.85,
2012-11-28 21:50:03+00:00,L7,327.57,328.08,,,,,,,,334.33,330.63,328.13,327.22,335.14,319.60,310.35
2012-12-14 21:49:45+00:00,L7,326.03,327.92,330.10,332.61,335.17,340.72,358.10,357.61,357.01,341.32,331.16,,,344.36,331.39,317.98
2012-12-30 21:49:50+00:00,L7,307.78,305.90,307.77,317.58,,,348.18,353.52,351.10,337.36,325.56,329.63,332.61,346.59,335.58,331.10
2013-04-29 21:55:51+00:00,L8,302.05,308.43,308.00,310.59,314.06,324.23,321.43,326.22,329.43,312.59,320.20,326.94,333.55,352.52,339.47,324.27
2013-05-07 21:49:57+00:00,L7,303.94,308.49,315.19,312.12,322.40,325.31,333.51,327.77,,,318.53,325.89,339.86,352.38,341.17,334.29
2013-05-23 21:49:54+00:00,L7,302.30,308.93,,323.20,328.10,336.21,342.09,342.26,332.59,323.14,329.53,322.79,334.44,343.84,,
2013-05-31 21:55:43+00:00,L8,314.80,314.93,312.25,314.64,319.60,332.90,337.75,334.72,334.83,332.78,324.64,329.79,331.66,344.52,330.17,313.38
2013-06-24 21:49:40+00:00,L7,,304.12,289.47,299.57,304.83,308.21,315.49,,315.13,296.66,292.64,285.88,302.12,313.89,297.20,290.16
2013-07-10 21:49:28+00:00,L7,,309.32,304.60,312.99,320.55,328.19,330.53,326.82,317.82,308.41,,,308.68,318.15,302.11,292.24
