dates,sar1219-0000,sar1219-0001,sar1219-0002,sar1219-0003,satname
1984-09-20 09:30:28+00:00,238.70,,,378.08,L5
1986-11-04 09:25:25+00:00,216.76,235.32,,342.43,L5
1987-12-09 09:34:58+00:00,178.01,258.29,194.78,147.33,L5
1990-02-09 09:22:02+00:00,,232.07,161.25,149.95,L5
1993-12-02 09:22:15+00:00,,,197.09,150.95,L5
1994-09-23 09:22:51+00:00,,,169.61,180.45,L5
1996-02-26 09:06:32+00:00,,,179.49,149.61,L5
1996-09-21 09:18:24+00:00,,,203.09,,L5
1999-08-05 09:53:16+00:00,309.80,252.58,194.31,168.47,L7
1999-08-12 09:59:25+00:00,310.15,250.47,194.35,164.88,L7
1999-08-21 09:53:13+00:00,310.59,250.13,191.70,163.30,L7
1999-08-28 09:59:28+00:00,310.80,250.23,192.26,163.09,L7
1999-09-13 09:59:23+00:00,310.42,250.58,193.30,163.79,L7
1999-09-22 09:53:17+00:00,309.70,251.38,193.42,163.42,L7
1999-09-29 09:59:32+00:00,309.58,251.55,195.13,163.53,L7
1999-10-15 09:59:30+00:00,309.24,251.83,196.32,163.80,L7
1999-10-24 09:53:13+00:00,309.29,251.87,194.46,162.47,L7
1999-10-31 09:59:25+00:00,309.26,251.65,193.77,161.99,L7
1999-11-09 09:53:16+00:00,309.03,251.72,193.72,161.87,L7
1999-12-02 09:59:20+00:00,308.45,251.73,195.03,161.61,L7
1999-12-03 09:35:29+00:00,308.45,252.07,195.71,161.61,L5
1999-12-18 09:59:28+00:00,308.18,252.14,196.12,161.55,L7
2000-01-03 09:59:21+00:00,307.96,252.35,196.60,161.68,L7
2000-01-19 09:59:18+00:00,307.89,251.99,196.10,161.19,L7
2000-02-04 09:59:18+00:00,307.75,251.87,196.52,160.63,L7
2000-02-20 09:59:11+00:00,307.39,251.85,197.23,160.53,L7
2000-02-29 09:52:59+00:00,307.11,252.16,197.38,160.59,L7
2000-03-07 09:59:06+00:00,306.93,252.12,197.68,161.05,L7
2000-03-16 09:52:55+00:00,306.70,252.45,197.73,160.89,L7
2000-04-01 09:52:52+00:00,306.76,252.14,196.51,160.28,L7
2000-05-03 09:52:36+00:00,306.19,252.61,198.28,161.07,L7
2000-05-19 09:52:25+00:00,306.16,252.70,198.44,161.46,L7
2000-06-04 09:52:13+00:00,306.75,251.94,196.27,161.48,L7
2000-06-20 09:52:10+00:00,307.28,251.24,195.32,161.44,L7
2000-06-27 09:58:13+00:00,307.59,250.27,194.96,161.27,L7
2000-07-06 09:51:56+00:00,308.55,249.96,194.25,160.95,L7
2000-07-13 09:58:00+00:00,308.74,249.58,193.81,160.82,L7
2000-07-22 09:51:40+00:00,308.92,250.01,194.54,161.77,L7
2000-07-29 09:57:43+00:00,309.08,249.74,194.49,161.50,L7
2000-08-07 09:51:26+00:00,309.14,250.02,194.12,161.73,L7
2000-08-23 09:51:20+00:00,309.13,250.50,193.64,161.68,L7
2000-08-30 09:57:26+00:00,309.67,249.53,193.19,161.36,L7
2000-09-15 09:57:07+00:00,310.23,249.12,192.51,160.79,L7
2000-10-10 09:50:42+00:00,310.21,249.46,193.50,161.35,L7
2000-10-17 09:56:41+00:00,309.98,249.67,193.75,161.52,L7
2000-11-11 09:50:41+00:00,309.92,249.50,193.32,160.98,L7
2000-12-13 09:50:44+00:00,309.78,249.98,193.85,160.25,L7
2000-12-20 09:56:57+00:00,308.96,250.56,195.12,159.83,L7
2000-12-28 09:46:14+00:00,308.78,252.13,195.47,159.88,L5
2001-01-05 09:56:57+00:00,308.18,251.26,193.55,158.63,L7
2001-01-14 09:50:50+00:00,307.77,252.05,193.94,158.06,L7
2001-01-21 09:57:03+00:00,307.65,252.16,193.49,157.22,L7
2001-02-06 09:56:56+00:00,307.16,252.34,194.48,156.60,L7
2001-02-22 09:56:55+00:00,306.98,251.84,194.59,156.21,L7
2001-03-10 09:56:51+00:00,306.86,252.37,194.49,156.32,L7
2001-03-19 09:50:34+00:00,306.75,252.32,194.97,155.79,L7
2001-04-04 09:50:23+00:00,306.65,252.66,195.45,156.92,L7
2001-05-13 09:56:27+00:00,306.66,252.72,195.80,156.98,L7
2001-05-29 09:56:18+00:00,306.34,252.88,197.10,158.63,L7
2001-06-07 09:49:59+00:00,306.70,253.03,196.84,159.02,L7
2001-06-14 09:56:07+00:00,307.81,252.42,196.36,159.31,L7
2001-06-23 09:49:46+00:00,308.60,253.08,195.93,160.44,L7
2001-06-30 09:55:52+00:00,308.30,252.67,196.63,161.39,L7
2001-07-25 09:49:36+00:00,308.52,253.38,199.29,164.26,L7
2001-08-01 09:55:40+00:00,308.62,253.50,199.63,164.82,L7
2001-08-10 09:49:18+00:00,308.94,253.58,198.11,164.74,L7
2001-08-17 09:55:21+00:00,309.49,252.51,197.36,163.88,L7
2001-08-26 09:49:07+00:00,309.61,253.12,198.05,164.82,L7
2001-09-11 09:48:55+00:00,309.27,253.52,198.25,164.58,L7
2001-09-18 09:54:59+00:00,309.16,253.50,197.63,164.41,L7
2001-09-27 09:48:46+00:00,309.19,253.45,197.57,163.90,L7
2001-10-04 09:54:47+00:00,309.45,253.01,197.51,163.07,L7
2001-10-13 09:48:31+00:00,308.97,253.31,197.76,163.19,L7
2001-10-29 09:48:38+00:00,308.62,253.50,198.21,163.42,L7
2001-11-05 09:54:55+00:00,308.48,253.58,198.25,163.45,L7
2001-12-07 09:55:05+00:00,308.46,253.28,197.39,161.95,L7
2001-12-16 09:49:01+00:00,308.90,253.32,196.79,161.29,L7
2001-12-23 09:55:13+00:00,308.72,252.69,196.47,160.68,L7
2002-01-17 09:49:08+00:00,308.79,252.76,195.81,159.32,L7
2002-02-02 09:49:11+00:00,307.97,253.33,195.66,158.01,L7
2002-02-09 09:55:26+00:00,308.49,253.10,195.90,157.66,L7
2002-02-25 09:55:28+00:00,307.81,253.90,196.39,157.76,L7
2002-03-06 09:49:16+00:00,307.91,253.66,195.23,157.22,L7
2002-03-13 09:55:25+00:00,308.83,252.99,195.44,157.31,L7
2002-03-22 09:49:08+00:00,308.98,253.02,195.41,156.82,L7
2002-04-30 09:55:22+00:00,310.04,252.44,193.86,155.88,L7
2002-05-09 09:49:10+00:00,310.69,251.75,191.93,154.81,L7
2002-05-25 09:49:00+00:00,310.74,251.84,191.34,154.56,L7
2002-06-01 09:55:09+00:00,311.71,250.82,191.32,154.87,L7
2002-06-17 09:55:02+00:00,312.70,249.96,191.51,155.31,L7
2002-06-26 09:48:46+00:00,312.97,250.25,190.98,155.88,L7
2002-07-03 09:54:58+00:00,313.81,249.58,191.20,156.72,L7
2002-07-19 09:54:50+00:00,314.17,249.05,191.21,157.79,L7
2002-07-28 09:48:36+00:00,313.84,249.74,191.81,158.45,L7
2002-08-13 09:48:31+00:00,314.35,248.88,191.53,159.76,L7
2002-08-20 09:54:40+00:00,314.03,249.35,191.40,159.37,L7
2002-09-05 09:54:31+00:00,314.64,249.17,191.41,159.94,L7
2002-09-30 09:48:05+00:00,313.66,249.85,191.56,160.80,L7
