dates,nzd0043-0000,nzd0043-0001,nzd0043-0002,nzd0043-0003,nzd0043-0004,nzd0043-0005,nzd0043-0006,nzd0043-0007,nzd0043-0008,nzd0043-0009,nzd0043-0010,nzd0043-0011,nzd0043-0012,nzd0043-0013,satname
1999-08-17 22:10:26+00:00,336.03,334.66,341.24,352.42,337.97,335.19,339.87,331.30,330.18,331.55,332.04,328.39,314.33,323.98,L7
1999-08-26 22:04:21+00:00,339.98,335.37,343.31,351.90,339.85,336.54,339.69,333.56,330.91,332.80,335.38,327.34,315.65,322.73,L7
1999-09-27 22:04:25+00:00,344.05,339.95,346.82,353.08,339.95,337.26,340.64,335.36,335.14,337.43,338.68,330.14,315.02,325.68,L7
1999-11-14 22:04:18+00:00,343.75,339.36,345.46,351.58,338.77,336.75,340.92,335.26,335.15,338.32,340.58,331.80,315.56,326.04,L7
2000-02-09 22:10:19+00:00,346.71,341.58,346.90,352.93,340.11,338.17,342.71,337.69,337.81,342.00,344.91,336.76,321.91,330.69,L7
2000-04-13 22:09:54+00:00,353.53,346.11,349.11,356.23,344.50,343.92,350.85,344.75,344.27,350.03,355.99,346.70,332.25,340.83,L7
2000-04-29 22:09:53+00:00,356.53,347.34,351.12,358.73,347.27,346.35,353.59,347.77,347.34,353.17,358.82,350.31,339.38,343.81,L7
2000-05-24 22:03:22+00:00,354.15,345.27,351.86,359.90,349.08,347.64,354.08,349.84,349.62,355.92,360.50,352.16,344.57,347.03,L7
2000-07-11 22:02:53+00:00,346.50,338.26,344.67,352.84,342.36,341.54,347.72,343.24,343.91,349.18,351.82,338.92,344.57,347.03,L7
2000-08-03 22:08:44+00:00,346.79,338.42,345.68,352.38,342.14,341.39,346.17,341.58,342.53,347.62,349.10,334.86,335.30,345.81,L7
2000-08-12 22:02:30+00:00,341.87,333.59,343.78,350.23,339.49,339.22,342.91,337.60,338.28,342.36,342.67,327.77,322.75,341.10,L7
2000-08-19 22:08:38+00:00,341.89,333.27,343.06,349.36,338.47,337.73,341.00,335.59,336.18,340.54,340.73,325.01,316.13,337.71,L7
2000-09-04 22:08:22+00:00,341.00,331.92,343.01,349.76,336.91,335.63,338.66,333.50,334.35,338.54,338.95,324.36,313.88,334.12,L7
2000-11-07 22:07:53+00:00,333.15,325.09,339.24,344.92,331.40,329.10,331.74,328.49,328.92,332.56,333.18,320.49,309.36,328.00,L7
2001-01-03 22:01:48+00:00,333.48,325.68,339.94,344.91,332.14,329.64,333.18,329.11,329.91,334.25,334.45,320.97,308.37,328.01,L7
2001-03-24 22:01:35+00:00,331.03,325.08,339.06,346.52,336.47,333.01,339.74,339.36,339.69,345.83,350.18,334.74,324.36,332.82,L7
2001-06-03 22:07:16+00:00,338.21,331.72,339.05,348.39,341.26,341.40,346.99,341.19,344.96,353.51,353.41,341.51,328.81,336.51,L7
2001-06-12 22:01:01+00:00,338.61,334.64,341.56,351.18,343.95,343.30,347.16,341.50,344.96,353.51,353.41,341.51,328.81,336.51,L7
2001-06-19 22:07:05+00:00,337.91,333.80,341.14,350.37,343.78,343.33,346.94,342.23,342.61,350.56,351.09,337.74,324.55,333.60,L7
2001-08-15 22:00:14+00:00,340.91,333.58,338.39,349.64,342.10,340.85,344.37,339.67,337.53,342.47,347.20,333.06,326.53,331.48,L7
2001-08-31 22:00:05+00:00,337.93,330.91,335.85,347.12,339.14,338.18,341.42,336.88,334.52,339.18,343.10,330.28,326.53,331.48,L7
2001-09-07 22:06:11+00:00,337.93,329.76,335.40,345.41,337.42,336.98,339.58,335.75,334.11,339.23,342.42,329.31,322.40,329.96,L7
2001-10-02 21:59:40+00:00,337.22,331.03,336.88,345.40,337.53,336.58,340.46,335.57,333.49,337.87,340.98,329.55,323.07,329.84,L7
2001-11-03 21:59:47+00:00,338.08,332.11,337.56,345.91,337.63,336.69,340.58,335.21,332.94,337.04,340.43,329.10,318.37,327.60,L7
2001-12-12 22:06:14+00:00,332.56,326.86,333.85,341.30,331.83,330.45,335.12,331.43,329.19,331.92,335.15,322.31,305.87,321.64,L7
2001-12-28 22:06:14+00:00,329.95,326.29,333.23,340.81,329.83,328.62,333.89,329.90,329.60,330.97,334.37,321.27,305.61,320.07,L7
2002-01-22 22:00:16+00:00,333.38,329.31,335.64,343.35,332.76,331.55,337.29,333.20,332.76,334.22,338.07,325.76,312.86,324.17,L7
2002-02-14 22:06:29+00:00,331.51,329.76,336.41,343.07,332.08,332.03,336.71,333.24,333.42,335.76,338.44,326.88,310.83,323.57,L7
2002-02-23 22:00:19+00:00,334.19,331.66,338.39,344.67,333.75,333.56,338.94,335.56,335.67,338.34,340.87,329.01,315.31,327.94,L7
2002-03-27 22:00:13+00:00,335.46,334.03,340.39,347.19,335.02,335.20,341.71,337.38,337.71,340.43,343.11,330.47,315.68,327.47,L7
2002-04-12 22:00:13+00:00,337.28,334.54,341.17,347.82,335.46,336.32,342.06,337.25,338.00,341.80,344.61,330.47,315.68,326.75,L7
2002-04-28 22:00:14+00:00,338.17,335.08,341.56,347.52,335.77,336.67,341.71,337.11,338.09,342.20,344.79,330.90,315.22,327.16,L7
2002-06-15 21:59:55+00:00,341.40,337.99,344.91,350.85,338.50,339.28,345.00,340.00,342.43,347.90,350.90,335.50,321.59,331.16,L7
2002-06-22 22:06:03+00:00,337.99,336.68,344.79,350.12,336.84,337.51,343.75,339.91,341.86,348.20,350.81,334.15,316.31,330.66,L7
2002-07-01 21:59:51+00:00,339.97,338.31,346.17,351.19,338.58,339.17,345.06,341.08,342.86,350.36,351.90,335.34,317.44,331.92,L7
2002-07-17 21:59:44+00:00,341.40,338.99,346.87,351.30,339.04,339.61,345.48,342.20,343.57,351.14,352.49,336.66,317.44,334.10,L7
2002-10-28 22:05:22+00:00,338.75,339.36,348.56,353.09,340.04,338.95,346.74,345.34,346.90,355.61,352.50,334.93,309.45,339.53,L7
2002-11-13 22:05:30+00:00,340.95,339.99,348.18,352.27,340.18,339.26,346.32,345.27,346.95,355.89,355.08,340.29,319.02,343.77,L7
2002-12-31 22:05:56+00:00,343.77,337.90,344.11,349.62,339.86,342.04,347.57,347.48,349.26,357.68,361.33,354.46,344.97,358.28,L7
2003-04-22 22:06:19+00:00,338.70,333.20,338.62,347.47,338.01,339.55,345.03,343.07,345.65,351.66,347.62,337.19,332.80,349.23,L7
2003-05-08 22:06:20+00:00,336.44,328.88,334.73,343.96,334.92,336.52,340.61,339.61,339.55,344.86,344.44,330.35,322.84,337.90,L7
2003-05-24 22:06:17+00:00,332.56,323.95,331.01,340.63,331.80,332.26,337.50,339.13,334.65,336.64,332.58,319.73,308.48,323.35,L7
2003-07-28 21:48:04+00:00,333.49,324.97,332.36,341.79,332.01,332.45,338.55,338.72,335.35,338.11,334.41,318.31,307.32,323.26,L5
2003-08-29 21:48:38+00:00,337.93,328.63,336.63,346.14,336.77,337.50,342.94,341.70,338.86,341.22,337.91,320.45,307.25,324.35,L5
2003-09-05 21:54:56+00:00,340.28,331.78,339.30,349.01,339.81,340.09,345.09,343.33,340.81,343.32,339.70,324.15,308.21,325.55,L5
2003-10-23 21:55:36+00:00,341.54,332.81,341.79,350.31,339.52,339.50,343.66,342.18,338.36,340.50,340.21,326.44,308.16,325.35,L5
2003-10-24 21:59:46+00:00,340.92,333.43,343.38,351.39,340.55,340.48,343.66,342.18,338.36,340.50,340.21,326.44,308.16,325.35,L7
2003-11-16 22:06:11+00:00,342.31,335.13,348.79,355.19,344.52,343.68,347.75,346.20,342.81,344.21,344.32,334.95,316.82,328.31,L7
