dates,satname,nzd0043-0000,nzd0043-0001,nzd0043-0002,nzd0043-0003,nzd0043-0004,nzd0043-0005,nzd0043-0006,nzd0043-0007,nzd0043-0008,nzd0043-0009,nzd0043-0010,nzd0043-0011,nzd0043-0012,nzd0043-0013
2001-08-15 22:00:14+00:00,L7,366.22,346.68,351.09,360.32,350.73,344.07,351.72,345.53,342.39,343.72,360.69,342.62,356.22,348.75
2001-08-31 22:00:05+00:00,L7,328.50,322.55,328.61,338.84,328.35,329.08,330.39,326.64,326.48,330.30,331.71,324.61,,
2001-09-07 22:06:11+00:00,L7,,312.01,320.87,325.83,318.45,320.52,320.44,320.85,323.39,330.20,328.18,312.67,289.64,310.89
2001-10-02 21:59:40+00:00,L7,317.71,322.92,330.54,336.70,324.71,321.72,331.33,324.56,325.85,325.67,326.44,,,
2001-11-03 21:59:47+00:00,L7,327.19,325.00,326.32,336.86,326.58,324.89,330.44,321.66,317.93,319.47,322.46,310.88,277.55,301.05
2001-12-12 22:06:14+00:00,L7,325.92,322.38,333.48,338.30,326.13,324.28,330.95,331.14,327.97,327.25,326.45,316.83,286.94,316.87
2001-12-28 22:06:14+00:00,L7,322.37,329.15,338.07,345.97,331.20,332.93,339.45,336.42,340.56,337.33,341.30,323.12,314.45,320.20
2002-01-22 22:00:16+00:00,L7,358.63,354.81,357.23,364.82,356.74,355.74,364.35,359.57,358.33,360.67,368.36,357.41,355.60,349.87
2002-02-14 22:06:29+00:00,L7,321.17,320.90,325.21,332.96,321.78,322.76,325.09,323.83,324.17,330.93,334.25,318.49,300.08,309.97
2002-02-23 22:00:19+00:00,L7,362.22,355.36,363.57,364.77,353.92,353.11,363.15,360.47,360.51,366.21,368.87,353.15,354.90,364.36
2002-03-27 22:00:13+00:00,L7,331.78,326.38,332.00,344.03,326.81,333.04,337.47,329.87,334.12,342.79,341.44,323.40,306.46,318.96
2002-04-12 22:00:13+00:00,L7,330.83,325.70,335.33,340.54,327.19,329.52,333.04,322.54,327.08,335.45,,,,312.68
2002-04-28 22:00:14+00:00,L7,328.33,323.87,327.77,331.90,325.81,326.18,327.35,324.36,326.37,332.17,330.53,317.03,288.78,311.89
2002-06-15 21:59:55+00:00,L7,340.06,334.91,344.27,353.64,338.30,332.82,345.43,338.34,342.03,349.48,346.25,328.24,292.84,321.94
2002-06-22 22:06:03+00:00,L7,322.51,337.05,355.64,353.57,332.19,332.66,341.91,347.23,345.93,359.96,360.99,336.59,295.59,339.66
2002-07-01 21:59:51+00:00,L7,338.02,341.83,348.38,353.92,345.27,346.12,349.74,345.48,347.99,355.01,348.03,330.42,320.50,329.15
2002-07-17 21:59:44+00:00,L7,362.26,352.41,361.11,358.59,349.10,349.90,354.72,357.80,355.88,364.43,364.56,355.21,,362.51
2002-10-28 22:05:22+00:00,L7,339.81,338.75,342.33,352.76,341.89,340.24,348.02,343.96,349.20,356.17,,,330.14,354.17
2002-11-13 22:05:30+00:00,L7,361.21,351.67,355.52,355.45,347.65,348.14,350.60,351.30,354.03,364.58,373.92,370.98,370.05,375.16
2002-12-31 22:05:56+00:00,L7,334.15,329.25,339.83,349.28,337.19,,,,,,,,,
2003-04-22 22:06:19+00:00,L7,331.28,323.78,328.45,341.54,333.85,334.00,339.72,337.20,337.19,337.96,327.33,309.93,304.72,323.56
2003-05-08 22:06:20+00:00,L7,331.30,322.00,327.28,339.15,329.92,331.57,335.11,333.95,331.31,336.19,336.90,315.40,300.99,320.77
2003-05-24 22:06:17+00:00,L7,346.79,332.92,341.77,342.97,335.96,336.22,342.04,350.63,340.12,340.76,339.34,340.21,328.49,332.73
2003-07-28 21:48:04+00:00,L5,329.29,325.53,336.65,347.23,331.78,331.71,340.55,336.36,336.25,341.23,338.41,312.42,301.59,321.18
2003-08-29 21:48:38+00:00,L5,339.73,328.60,337.72,350.96,344.08,345.15,349.51,342.61,341.16,341.10,337.24,313.02,284.98,311.12
2003-09-05 21:54:56+00:00,L5,366.56,360.85,367.21,374.78,365.68,364.45,365.83,361.50,361.22,365.25,361.95,357.17,333.00,347.56
2003-10-23 21:55:36+00:00,L5,349.55,339.79,354.09,357.80,339.99,338.91,338.53,337.65,330.36,329.48,340.22,301.90,,
2003-10-24 21:59:46+00:00,L7,338.49,338.28,354.22,358.82,347.62,347.32,,,,,,,,
2003-11-16 22:06:11+00:00,L7,,,365.35,365.93,357.86,354.16,359.81,358.23,358.19,358.59,361.72,358.12,344.56,335.76
2003-12-19 21:50:03+00:00,L5,365.98,358.08,369.59,377.62,360.20,361.61,371.72,370.77,373.17,379.35,,,,
2004-04-01 22:00:40+00:00,L7,,,,366.76,357.26,356.70,363.13,362.19,363.53,372.84,374.66,364.83,353.60,347.97
2004-04-08 22:06:49+00:00,L7,,,,343.13,332.78,331.68,338.80,334.45,336.59,346.54,344.76,336.41,317.17,319.68
2004-04-17 22:00:33+00:00,L7,357.85,343.72,351.26,363.66,352.43,351.50,356.35,,,,,,,
2004-04-25 21:51:23+00:00,L5,,,,,,,,,,,,,,
2004-05-03 22:00:35+00:00,L7,345.75,,,,,,343.32,342.12,339.23,346.43,351.84,333.42,320.76,326.66
2004-05-26 22:06:45+00:00,L7,,,,,348.94,349.32,353.43,350.76,350.54,357.60,358.78,348.28,330.33,334.43
2004-06-03 21:58:42+00:00,L5,337.35,329.99,335.67,342.17,336.75,337.16,336.08,342.65,340.95,346.49,343.55,339.11,314.39,317.98
2004-06-11 22:06:38+00:00,L7,361.22,346.13,364.46,367.58,366.12,362.98,,,,,,,,
2004-06-12 21:52:47+00:00,L5,384.31,367.86,378.53,383.60,377.23,372.22,379.78,369.69,371.04,374.74,374.05,365.88,355.93,361.39
2004-07-06 22:00:24+00:00,L7,,,,343.79,336.00,331.37,335.13,340.27,338.84,,,333.50,319.01,
2004-07-14 21:53:43+00:00,L5,,,,,130.86,,,,,,,,,
2004-07-22 22:00:20+00:00,L7,336.72,330.19,338.46,347.35,337.29,338.60,345.32,340.06,337.58,346.22,347.05,337.60,,
2004-07-29 22:06:27+00:00,L7,358.11,,,,,,348.08,343.65,345.20,351.19,358.18,346.24,339.54,344.24
2004-07-30 21:54:04+00:00,L5,353.21,351.13,355.06,358.57,347.23,346.43,352.96,345.89,345.00,355.69,359.76,349.61,342.67,343.76
2004-08-06 22:00:22+00:00,L5,340.28,350.44,351.89,349.47,338.08,345.52,356.35,335.44,345.12,342.39,355.20,341.74,328.05,314.94
2004-08-07 22:00:13+00:00,L7,,,,,,,,,,,,,,
2004-08-15 21:54:25+00:00,L5,350.75,344.90,346.21,352.04,342.81,337.87,345.65,339.72,334.35,344.82,349.73,334.80,327.27,324.42
2004-08-30 22:06:20+00:00,L7,346.28,333.41,340.06,349.44,340.96,,,,,,,,,
2004-10-10 21:59:56+00:00,L7,,355.40,360.32,369.23,355.18,356.57,360.20,354.65,356.19,360.98,363.00,353.58,348.20,359.86
2004-11-03 21:56:19+00:00,L5,354.86,349.47,352.65,361.55,347.81,345.75,354.98,350.08,347.45,352.18,356.49,349.93,350.51,347.43
2004-12-13 22:00:36+00:00,L7,333.29,329.26,335.15,346.95,341.78,342.91,346.08,341.69,345.52,,,,,
2005-01-13 22:03:41+00:00,L5,347.79,343.34,336.02,338.52,333.02,330.60,337.26,327.29,333.58,334.09,342.62,346.58,340.03,312.20
2005-01-14 22:00:49+00:00,L7,341.42,334.59,339.28,347.24,337.03,338.13,341.79,338.23,,,,,,
2005-01-21 22:06:59+00:00,L7,353.99,,,,,,,352.30,351.85,361.92,363.27,358.84,349.28,343.93
2005-02-15 22:01:01+00:00,L7,351.43,,,,,348.76,356.83,356.24,344.49,349.51,349.86,340.85,328.92,337.73
2005-02-22 22:07:14+00:00,L7,333.99,323.74,,,,,,,,352.71,339.97,331.86,316.98,321.71
2005-03-03 22:01:06+00:00,L7,349.10,339.64,,,,,,,,358.48,362.31,349.02,337.28,341.56
2005-03-11 21:58:20+00:00,L5,345.01,335.26,340.67,351.19,344.31,343.69,349.56,347.99,342.14,349.18,349.15,331.59,323.78,313.49
2005-03-19 22:01:06+00:00,L7,360.06,348.03,356.75,,,,,,,,370.76,353.48,341.16,347.75
2005-04-03 22:04:40+00:00,L5,376.60,370.94,378.83,390.69,375.69,369.67,372.45,371.70,372.70,372.15,372.01,366.22,353.45,365.35
2005-04-04 22:01:03+00:00,L7,366.47,358.30,371.10,,,,,,,,371.87,357.72,348.83,353.75
2005-04-12 21:58:31+00:00,L5,344.68,334.79,342.43,352.28,343.02,343.54,345.61,343.96,345.78,349.52,349.82,339.78,334.17,334.09
2005-04-27 22:07:10+00:00,L7,315.01,319.78,325.51,344.30,340.26,,,,,,,,,
2005-05-06 22:01:01+00:00,L7,335.08,,,,,,,351.16,349.10,351.21,358.65,346.18,329.55,348.79
2005-05-22 22:01:00+00:00,L7,344.18,338.05,347.32,359.07,353.58,354.35,358.76,353.53,348.84,353.91,,,,
2005-05-29 22:07:09+00:00,L7,338.12,336.87,347.14,,,,,,,,358.99,342.30,332.54,342.06
2005-06-06 22:05:05+00:00,L5,347.57,346.24,355.24,365.22,359.05,358.79,363.34,361.76,364.13,363.30,367.97,354.31,350.69,353.23
2005-06-07 22:00:55+00:00,L7,355.70,,,,,,374.17,358.95,364.60,371.55,374.53,351.54,341.86,336.41
2005-06-14 22:07:02+00:00,L7,,,,,,,,,,,,,,
2005-06-30 22:06:59+00:00,L7,,,,377.06,370.59,371.95,377.16,369.26,367.21,369.20,368.06,351.62,357.30,370.71
2005-07-08 22:05:15+00:00,L5,332.02,333.43,340.34,347.94,337.83,338.90,341.66,335.93,330.24,339.04,335.23,327.00,305.57,319.47
2005-07-09 22:00:50+00:00,L7,347.20,335.29,343.87,354.00,342.63,345.32,350.12,,,,,,,
2005-08-09 22:05:35+00:00,L5,353.96,338.42,333.57,341.07,335.67,333.52,334.27,328.16,331.73,334.66,,,,
2005-08-10 22:00:46+00:00,L7,347.22,337.52,344.47,350.11,341.27,341.53,343.59,,,,,,,
2005-08-25 22:05:41+00:00,L5,339.03,332.76,331.77,342.85,332.93,340.41,342.37,333.82,331.89,344.88,343.51,327.21,305.79,318.33
2005-09-02 22:06:46+00:00,L7,,,,,,336.41,338.04,328.45,333.52,340.45,339.74,328.97,312.89,325.45
2005-09-03 21:59:32+00:00,L5,354.83,341.73,337.02,350.77,337.64,340.47,343.30,340.83,342.83,350.30,349.04,337.78,319.61,326.56
2005-10-05 21:59:29+00:00,L5,343.52,338.99,342.10,350.48,340.85,342.88,344.34,340.00,339.68,349.50,363.59,343.11,322.33,309.61
2005-10-28 22:05:36+00:00,L5,361.08,360.19,371.09,368.53,354.76,357.79,357.52,349.34,351.20,359.33,354.97,344.85,325.83,338.42
2005-11-14 22:00:54+00:00,L7,342.00,344.17,353.66,354.53,343.64,,,,,,,,334.91,322.76
2005-11-30 22:01:00+00:00,L7,347.52,340.82,,,,,,,350.75,357.43,358.85,350.89,328.84,338.77
2006-01-01 22:01:10+00:00,L7,,,345.89,356.77,347.52,342.99,348.13,342.96,342.84,352.86,358.04,348.84,339.74,331.67
2006-01-08 22:07:25+00:00,L7,356.78,,,,,,,,369.37,371.93,373.63,363.86,361.28,361.44
2006-02-09 22:07:38+00:00,L7,,348.50,351.78,354.79,337.68,340.48,347.64,342.47,344.16,349.09,353.64,,,
2006-02-10 22:01:51+00:00,L5,353.78,342.63,347.77,352.05,343.76,343.52,350.01,356.42,352.20,360.11,363.81,351.28,337.04,343.31
2006-03-14 22:02:31+00:00,L5,336.32,325.79,328.24,340.64,330.08,329.50,338.05,334.01,333.34,340.59,340.53,325.13,308.31,309.98
2006-03-22 22:01:30+00:00,L7,352.56,339.79,333.08,,,,341.56,,,,,,,
2006-04-14 22:07:36+00:00,L7,,,334.80,343.57,337.31,327.88,335.03,337.17,342.26,348.74,355.71,353.37,332.90,322.34
2006-04-30 22:07:38+00:00,L7,,,,,,323.09,327.23,318.15,321.90,328.61,331.82,311.93,279.71,305.97
2006-05-09 22:01:28+00:00,L7,346.93,345.73,345.43,350.26,342.29,,,,,,,,315.93,332.73
2006-05-16 22:07:40+00:00,L7,335.12,331.05,338.82,350.70,,,,,,,,,304.39,316.14
2006-06-10 22:01:26+00:00,L7,350.75,346.21,347.87,,,,,,,,348.88,342.42,334.06,330.38
2006-06-17 22:07:34+00:00,L7,330.66,,,,,,,346.42,337.88,345.74,346.05,333.92,319.42,320.30
2006-06-25 22:10:20+00:00,L5,327.92,325.04,333.04,345.82,339.99,341.54,345.29,340.92,339.31,345.42,347.79,332.67,317.86,321.77
2006-06-26 22:01:20+00:00,L7,338.78,333.35,344.94,355.60,345.42,341.38,346.16,347.71,,,,,,
2006-07-03 22:07:28+00:00,L7,,333.46,338.48,,,,,,,,,,316.41,325.39
2006-07-04 22:04:17+00:00,L5,343.72,337.70,347.57,356.46,349.01,347.62,348.93,346.05,355.80,362.73,364.84,346.67,330.85,338.60
2006-07-27 22:10:47+00:00,L5,346.19,340.84,344.11,352.24,339.91,344.01,348.44,343.49,338.72,347.24,345.17,343.03,326.20,333.75
2006-08-12 22:10:59+00:00,L5,333.85,332.88,338.58,349.28,344.37,341.70,350.70,344.44,349.48,347.20,345.68,337.14,306.76,317.42
2006-09-13 22:11:23+00:00,L5,348.74,346.90,358.19,358.36,346.50,345.50,356.59,353.42,350.93,354.75,359.94,350.30,333.90,341.16
2006-09-14 22:00:57+00:00,L7,360.71,353.42,360.46,369.92,359.53,360.70,370.85,368.66,363.54,360.24,369.70,362.22,344.09,
2006-09-29 22:11:34+00:00,L5,,,347.68,359.48,351.47,357.14,361.73,355.56,353.26,353.96,359.70,350.61,343.15,342.93
2006-12-02 22:12:34+00:00,L5,300.12,295.07,312.67,338.89,333.65,332.95,335.89,333.99,336.99,335.58,341.61,334.64,337.50,344.55
2006-12-10 22:07:44+00:00,L7,347.66,345.12,349.77,362.09,,,,,,,,,347.61,350.73
2006-12-11 22:06:28+00:00,L5,208.85,213.67,251.33,271.67,271.70,277.27,285.74,288.46,288.92,301.07,315.44,306.33,329.41,
2007-01-03 22:12:49+00:00,L5,258.01,261.50,276.57,299.87,291.17,294.92,301.11,303.69,305.24,316.56,321.12,319.59,316.79,
2007-02-13 22:06:23+00:00,L5,357.50,341.39,349.40,362.46,351.87,354.82,356.26,353.63,350.98,355.35,367.74,357.04,343.27,345.14
2007-02-21 22:01:52+00:00,L7,331.87,330.11,340.96,351.45,343.77,,,,,,,,,
2007-05-12 22:01:48+00:00,L7,,,364.57,374.56,364.99,365.21,366.93,365.37,357.41,361.77,374.49,354.33,347.60,353.02
2007-05-28 22:01:40+00:00,L7,362.65,353.83,359.53,366.80,,,,,,,,355.58,347.63,346.04
2007-06-13 22:01:40+00:00,L7,377.06,368.00,377.46,388.69,,,,,,,,,,
2007-07-22 22:07:45+00:00,L7,,,,367.03,349.17,351.38,358.81,355.83,355.62,358.05,364.14,350.38,346.54,348.14
2007-09-09 22:04:33+00:00,L5,364.63,349.85,353.88,357.92,344.78,343.93,348.85,343.29,337.60,349.55,345.65,335.86,322.49,327.44
2007-09-16 22:10:40+00:00,L5,327.06,329.75,342.86,350.53,338.84,337.99,344.28,339.35,334.74,338.93,331.16,322.20,296.96,316.46
2007-09-24 22:07:22+00:00,L7,351.16,343.71,354.45,361.28,348.28,353.50,366.90,,,,,,,
2007-09-25 22:04:24+00:00,L5,355.68,347.83,354.36,360.44,347.53,352.98,363.17,348.61,349.46,356.51,356.69,345.51,333.84,341.44
2007-10-02 22:10:31+00:00,L5,339.13,329.23,339.54,347.29,346.66,349.65,351.49,346.63,341.90,349.12,352.42,339.22,326.80,316.28
2007-11-27 22:07:48+00:00,L7,321.86,318.81,325.51,337.98,328.30,,,,,,,,,
2007-12-29 22:07:56+00:00,L7,326.84,323.53,,,,,,,319.11,320.96,,,302.22,307.54
2008-01-23 22:01:45+00:00,L7,,,327.32,336.60,328.82,328.03,331.92,327.99,325.43,325.19,332.40,308.01,282.75,309.64
2008-02-24 22:01:38+00:00,L7,,,320.59,335.34,324.39,319.55,327.52,321.83,323.05,328.54,326.23,294.08,272.90,312.71
2008-03-11 22:01:32+00:00,L7,324.25,312.76,316.03,329.98,,,,,,,333.14,314.69,271.46,304.99
2008-04-28 22:01:29+00:00,L7,339.83,337.39,344.71,353.21,,,,,,,,336.09,325.74,333.33
2008-05-05 22:07:38+00:00,L7,,,,336.11,326.80,324.63,329.16,327.34,324.76,331.48,331.66,318.74,293.94,309.15
2008-05-30 22:01:17+00:00,L7,392.37,370.48,366.23,371.13,359.82,351.99,360.80,364.77,358.88,366.74,,,,
2008-06-06 22:07:24+00:00,L7,,340.35,343.71,354.02,344.39,343.80,340.36,342.48,342.95,342.63,342.84,324.59,,
2008-08-09 22:06:47+00:00,L7,357.44,350.55,356.13,353.62,346.25,346.38,,,,,,,,
2008-09-19 22:00:16+00:00,L7,339.06,334.17,339.37,344.48,331.51,332.66,,,,,,,,
2008-09-26 22:06:23+00:00,L7,361.34,,,,,,344.61,339.45,334.81,346.08,363.88,358.24,340.27,344.09
2008-11-06 22:00:27+00:00,L7,,,,,,344.44,352.90,346.43,347.98,356.59,366.55,356.17,,
2008-11-13 22:06:43+00:00,L7,316.34,,,,,,,321.70,319.11,324.90,339.03,318.96,308.66,320.72
2008-11-21 22:01:05+00:00,L5,353.31,350.18,356.04,349.73,331.26,335.48,343.68,340.86,341.19,352.62,364.48,343.45,323.98,343.99
2008-11-29 22:06:55+00:00,L7,,,321.34,325.60,314.95,314.63,324.53,318.95,321.43,327.90,334.87,325.06,290.16,317.40
2008-12-15 22:07:05+00:00,L7,,,,322.07,312.21,308.18,315.56,308.06,304.62,317.98,322.63,,270.04,298.31
2008-12-31 22:07:13+00:00,L7,334.94,329.06,333.11,336.64,324.96,322.30,326.32,325.24,323.35,332.72,338.14,,,
2009-01-01 21:56:07+00:00,L5,350.49,346.68,347.10,351.28,340.58,343.09,347.01,344.06,344.03,349.00,359.93,345.86,332.25,343.04
2009-01-24 22:02:55+00:00,L5,346.70,344.66,344.58,351.10,343.86,340.16,346.38,345.57,348.15,354.58,357.83,343.35,328.92,338.45
2009-01-25 22:01:10+00:00,L7,,,338.85,344.49,335.35,336.56,341.54,341.36,340.64,347.21,353.57,335.46,323.68,335.55
2009-03-21 22:07:47+00:00,L7,,,,364.58,343.91,342.11,351.49,344.02,345.59,357.11,367.22,350.05,333.05,346.60
2009-03-30 22:01:40+00:00,L7,327.20,,,,,,327.57,326.57,324.49,331.78,342.74,,,325.97
2009-05-01 22:01:49+00:00,L7,336.21,333.19,337.71,344.26,352.18,,,,,350.79,342.17,324.26,,526.22
2009-06-02 22:01:51+00:00,L7,383.18,374.55,375.77,374.44,353.39,,,,,,,,356.52,369.92
2009-07-20 22:01:42+00:00,L7,,336.78,350.27,346.48,335.04,339.73,346.21,342.86,342.70,345.89,346.19,345.34,341.38,342.75
2009-07-27 22:07:51+00:00,L7,338.43,325.02,330.31,342.66,331.74,332.06,338.23,334.65,335.84,,,,,
2009-08-05 22:01:37+00:00,L7,332.85,323.18,331.08,,,,,,,323.10,334.77,320.38,302.32,317.64
2009-08-21 22:01:35+00:00,L7,,,312.80,329.00,316.59,315.32,324.69,323.14,,,,,,
2009-09-06 22:01:35+00:00,L7,328.96,322.58,,,,,,322.22,320.16,323.44,329.98,300.79,289.66,309.94
2009-10-15 22:07:44+00:00,L7,341.26,343.55,350.38,357.39,,,,,,,,348.97,336.79,350.25
2009-11-25 22:02:09+00:00,L7,342.24,345.26,354.85,358.46,353.25,,,,,,,,,
2010-02-04 22:09:23+00:00,L7,,,,,,321.98,328.70,321.73,321.81,338.47,347.67,333.95,321.15,318.46
2010-02-12 22:08:30+00:00,L5,342.81,342.93,346.45,346.28,335.34,337.89,346.71,343.84,348.32,350.26,363.86,349.73,344.40,349.02
2010-02-21 22:02:20+00:00,L5,339.82,333.85,346.66,350.46,336.69,338.65,341.65,338.95,345.08,351.60,355.34,347.97,336.26,344.86
2010-03-08 22:09:41+00:00,L7,346.27,337.45,346.33,354.36,341.54,346.11,,,,,,,,
2010-03-17 22:03:33+00:00,L7,325.25,,,,,322.87,331.82,328.59,327.57,338.95,344.91,324.51,319.53,319.81
2010-03-24 22:09:46+00:00,L7,,350.67,360.85,361.67,347.95,351.23,363.00,358.02,361.13,370.88,373.97,361.85,,
2010-05-04 22:03:35+00:00,L7,333.56,330.98,343.61,347.47,333.73,335.20,,,,,,,,
2010-05-27 22:09:43+00:00,L7,320.18,315.90,324.65,335.08,324.00,318.14,,,,,,,,
2010-06-12 22:09:43+00:00,L7,,,,336.03,324.40,322.59,331.97,329.88,332.85,337.40,343.61,332.37,327.11,324.78
2010-06-28 22:09:46+00:00,L7,,,,349.46,331.72,323.85,333.00,331.52,330.14,340.05,342.24,330.12,322.75,326.35
2010-07-23 22:03:38+00:00,L7,,,348.02,347.51,332.34,331.07,337.69,341.56,343.69,352.46,356.37,351.64,332.91,342.18
2010-08-08 22:03:37+00:00,L7,,345.50,342.74,,,,,,,364.79,367.96,357.19,,
2010-08-31 22:09:52+00:00,L7,,335.43,336.83,341.84,330.89,323.94,333.30,328.98,334.24,341.97,347.94,334.13,,
2010-10-02 22:09:49+00:00,L7,376.28,363.88,,,,,,,,363.97,374.56,365.55,376.38,345.92
2010-10-11 22:03:45+00:00,L7,333.02,321.38,323.70,335.28,323.93,324.11,329.14,329.52,,,,,,
2010-11-12 22:04:06+00:00,L7,336.29,,,,,332.73,346.38,346.09,356.28,371.78,375.10,356.58,331.58,335.59
2010-11-27 22:07:24+00:00,L5,334.22,341.63,344.96,349.64,345.27,344.73,351.61,356.95,356.33,375.38,375.25,366.41,346.81,338.28
2011-01-14 22:07:31+00:00,L5,349.62,343.82,351.15,354.58,343.27,349.06,354.26,360.29,361.00,367.54,372.19,361.02,352.39,353.14
2011-01-15 22:04:42+00:00,L7,,,347.46,354.66,343.38,345.89,353.42,353.50,359.07,363.53,369.02,362.73,349.29,351.03
2011-02-23 22:11:05+00:00,L7,,,,,,325.18,326.60,325.86,325.67,336.13,333.63,,266.61,305.45
2011-03-12 22:01:19+00:00,L5,350.91,332.69,338.59,351.00,340.42,337.42,343.97,345.38,350.24,354.11,361.34,353.71,350.83,345.54
2011-04-12 22:11:12+00:00,L7,346.20,341.87,343.16,345.58,336.95,336.94,340.04,,,,,,,
2011-04-21 22:05:00+00:00,L7,332.13,327.53,326.49,339.55,339.65,337.91,343.44,340.78,344.59,345.40,,,,
2011-05-30 22:11:11+00:00,L7,333.75,334.01,340.64,,,,,,,,364.10,340.60,343.52,352.93
2011-06-24 22:04:57+00:00,L7,355.20,364.47,376.17,374.59,355.90,,,,,,,,,
2011-07-17 22:11:06+00:00,L7,326.59,329.41,,,,,,,333.79,340.57,333.11,315.66,305.44,320.83
2011-07-26 22:04:54+00:00,L7,390.50,371.93,377.14,,,,,172.11,194.46,,362.00,384.19,,
2011-08-18 22:10:59+00:00,L7,333.91,325.16,340.19,341.43,332.16,329.07,,,,,,,,
2011-08-19 22:00:12+00:00,L5,350.03,345.13,346.38,350.97,336.58,333.39,343.60,340.59,332.81,338.90,340.85,324.14,313.89,323.44
2011-09-04 22:00:03+00:00,L5,354.68,354.08,357.77,355.33,348.66,346.62,345.81,343.59,338.01,349.89,360.91,353.60,346.43,350.07
2011-09-12 22:04:41+00:00,L7,333.75,330.68,339.98,343.14,333.92,334.01,,,,,,,,
2011-09-19 22:10:52+00:00,L7,339.84,335.79,342.52,347.32,336.50,334.14,341.23,,,,,,,
2011-10-21 22:10:56+00:00,L7,367.59,,,,,,,372.51,354.68,358.92,361.89,359.31,362.34,357.69
2011-11-06 22:11:03+00:00,L7,,,,,,349.50,340.33,342.11,,,,,,
2011-11-22 22:11:15+00:00,L7,,,,,383.20,369.56,374.41,373.81,375.08,376.01,366.66,371.66,356.30,362.20
2011-12-01 22:05:09+00:00,L7,,,342.41,348.45,339.96,345.04,344.87,339.75,337.50,339.86,346.10,335.34,323.53,336.51
2012-01-18 22:05:25+00:00,L7,351.89,343.92,353.34,,,,,,,346.12,347.55,334.20,323.82,336.14
2012-02-10 22:11:42+00:00,L7,330.68,,,,,,336.50,322.24,323.89,331.68,331.54,,266.89,300.15
2012-03-29 22:11:42+00:00,L7,331.83,328.15,326.69,338.72,328.86,,,,,,,,287.79,340.45
2012-04-07 22:05:28+00:00,L7,,321.17,320.90,333.43,321.97,320.28,328.86,326.84,321.46,327.69,326.02,300.37,,315.99
2012-04-23 22:05:40+00:00,L7,329.25,318.23,,,,,326.70,321.37,321.06,325.25,324.21,302.52,289.62,303.10
2012-04-30 22:12:02+00:00,L7,354.79,343.57,353.69,354.85,,,,,,,,,,
