,dates,jap0050-0000,jap0050-0001,jap0050-0002,jap0050-0003,jap0050-0004,jap0050-0005,jap0050-0006,jap0050-0007,jap0050-0008,jap0050-0009,jap0050-0010,jap0050-0011,jap0050-0012,jap0050-0013,jap0050-0014,jap0050-0015,jap0050-0016,jap0050-0017,jap0050-0018,jap0050-0019,jap0050-0020,jap0050-0021,jap0050-0022,jap0050-0023,jap0050-0024,jap0050-0025,jap0050-0026,jap0050-0027,jap0050-0028,jap0050-0029,jap0050-0030,jap0050-0031,jap0050-0032,jap0050-0033,jap0050-0034,jap0050-0035,jap0050-0036,jap0050-0037,jap0050-0038,jap0050-0039,jap0050-0040,jap0050-0041,jap0050-0042,jap0050-0043,jap0050-0044,jap0050-0045,jap0050-0046,jap0050-0047,jap0050-0048,jap0050-0049,jap0050-0050,jap0050-0051,jap0050-0052,jap0050-0053,jap0050-0054,jap0050-0055,jap0050-0056,jap0050-0057,jap0050-0058,jap0050-0059,jap0050-0060,jap0050-0061,jap0050-0062,jap0050-0063,jap0050-0064,jap0050-0065,jap0050-0066,jap0050-0067,jap0050-0068,jap0050-0069,jap0050-0070,jap0050-0071,jap0050-0072,jap0050-0073,jap0050-0074,jap0050-0075,jap0050-0076,jap0050-0077,jap0050-0078,jap0050-0079,jap0050-0080,jap0050-0081,jap0050-0082,jap0050-0083,jap0050-0084,jap0050-0085,jap0050-0086,jap0050-0087,jap0050-0088,jap0050-0089,jap0050-0090,jap0050-0091,jap0050-0092,jap0050-0093,jap0050-0094,jap0050-0095,jap0050-0096,jap0050-0097,jap0050-0098,jap0050-0099,jap0050-0100,jap0050-0101,jap0050-0102,jap0050-0103,jap0050-0104,jap0050-0105,jap0050-0106,jap0050-0107,jap0050-0108,jap0050-0109,jap0050-0110,jap0050-0111,jap0050-0112,jap0050-0113,jap0050-0114,jap0050-0115,jap0050-0116,jap0050-0117
0,1984-06-20 00:48:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.99521265844122,104.73597778450545,113.83762972765486,172.32724643953082,,,133.37671820208664,131.0669371507214,126.44363157153572,,,,,,,,,,,,,,,137.04662369340485,138.4445718816529,143.72979213869752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-10-10 00:50:07+00:00,122.43428632957391,122.19512836465815,129.49257396409757,136.79419945030315,151.1135956900789,150.05573264689227,,145.92679177240808,148.18207651715386,154.0937889014334,152.21815109927095,153.41835116601766,148.08132608469714,143.66002451810527,153.3639362323709,152.5092168945904,150.5527790311493,148.67419055884108,146.82460568622648,144.05393281743036,144.8460810964976,144.52952067970497,142.3420127491847,141.0428184656842,137.16574342977924,136.1715874068271,138.39839205753694,137.69714101024198,134.07865716377952,140.56127899343718,140.4258853804151,144.5635887812487,144.88293367369678,143.86920035305317,144.24984209998868,140.4853372780776,140.0234716742547,140.42731381918043,136.18660380829917,140.14706344406662,136.19033883139812,137.06431098263727,140.26264174206852,140.91017151969905,135.6688890044404,137.34773876735133,137.84680394775705,137.07024489411293,137.25715008204992,,,136.04172520974535,133.72059502323515,134.74767378173019,135.41425842502318,135.16955794134512,134.66876018963387,134.3180485135105,138.04828330195366,134.3361325905247,128.52919802420158,135.5419515724501,134.71471682578138,135.542721802453,134.9217118104063,135.3364539547131,131.89489828046024,139.53178974522805,137.91087729900238,,,,,,166.2078886142905,160.0092541875669,,162.03984468877294,147.26812336587057,144.77506750634615,147.13940508536135,149.01504132509675,148.89860534715544,146.01033390209105,150.9224119919512,147.73393103522469,147.25130320188816,144.73208937910002,147.66564879201218,149.09628320990194,147.13462720746088,144.00768254187042,155.4345825771321,155.64419837397256,150.60390202572847,144.01952863115534,130.88724676061128,148.4462448423552,155.90168648679432,150.7804041503868,148.56924507950166,144.40296811981253,144.63449878659867,145.95841950739825,149.8269483455953,149.33831620613523,146.959550464836,155.44592915254776,155.84856109878115,166.0297707045058,162.64725335716443,160.58525061304059,159.9632367518369,158.0002492340671,163.86614072373754,159.8370388074675,146.1629585286876,121.11049070994794
2,1985-09-27 00:49:10+00:00,149.24181976631127,150.69815033231967,154.18803012832603,166.4989648374384,,,190.48336324659957,166.07233826113992,,,,,,,,,,120.30289857221007,146.8755537794651,157.46634866756733,162.200955106939,158.69699253968474,159.6366271394608,157.9690622885435,156.83525549482653,156.02555724671498,157.1162044218471,155.03868806737034,156.95811198191805,156.99946534266405,155.41370138495503,152.35612504719276,,,,,,,,168.97227147468556,166.5505394547658,157.93015034944614,158.89502081060186,157.92205747332287,156.9787923839851,155.85517870771082,155.51836041220446,151.76421774757566,154.92319885249333,188.73597682890423,179.22630044513144,162.50500881365969,152.7998320670861,153.3316477521734,160.00051562641295,153.07770354401137,155.84134740734436,152.3767314956375,153.2321494705282,150.76242029019195,150.21038489871668,150.88547841743386,148.84488405168725,148.82993005965506,148.92099493706257,151.46766346982048,150.24054907986908,149.4399638387396,152.19802969575082,,,156.212776048828,153.69142724685383,152.23587955039855,153.54322762480396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.22877563098103,165.27860457010922,168.81461057671484,171.335165684077,175.44046654392324,170.33083916997646,171.41761320615112,171.37291402149432,170.03996271541791,161.5650442466906,144.3480658856398
3,1985-10-29 00:48:48+00:00,132.11479206364254,137.5963432703495,140.83276181059682,146.7330684569092,154.36694057769986,153.06188707697638,156.64639594898182,155.28756007517592,157.49517520976153,163.13042026350172,163.39164402438465,161.65178435317478,163.28545677609614,163.79028912375836,164.66994754506868,167.31444383061984,164.64507167064502,164.61002833377918,163.09204183699785,158.25005410205776,156.5858921503137,155.06650369105097,153.49444140675138,158.81822599874388,154.7931649841185,160.62887997599,161.2328996339511,157.46968876711827,157.2440216863066,156.1162110149786,156.17643481679642,154.32090406659404,155.07452231721163,158.01448701311762,159.1121432985686,155.95623150683912,152.1650381251252,152.97043491450776,158.63218161955623,160.49139517592138,160.38842417893161,159.37203713448574,157.0955291050931,155.82493114941502,155.58220372937018,153.91583235573148,156.13150911851056,154.05033877695848,156.57560056963166,155.583450389668,154.45072133153076,153.3705575720992,146.99367038453812,144.4278109787404,149.9607894292614,149.80392436856462,151.2421507718343,154.95158493424734,153.8712942123893,153.38006730067758,154.1189326174275,154.0688446777391,149.1070752952001,152.21306754193208,150.35669547128913,156.14384485179772,151.34317248383434,149.47793710429204,152.4645247946304,148.85836111170144,153.67255108271897,157.9594964668281,151.74760345311694,153.05132458285982,151.16147382292553,148.6013453679428,147.42035742228418,154.27372829293944,154.8951956879784,162.7096534956354,164.1069649646451,166.5389831812558,163.71549472109868,156.83878454878382,160.84127364929756,158.8011583482379,161.99560913757074,160.62773573301166,162.17957334608096,164.5814821684557,166.86108148244887,165.08416734773056,167.9961687093968,166.36508276275595,172.72072234569487,169.80446666351406,164.48218472900928,163.15872005622535,156.80940196175004,157.447357857429,159.67234191925624,157.5899862589591,162.73850995387642,160.78083564328364,161.42757380359444,165.5895888788049,172.3348427124244,172.35173564570505,167.4499696746093,172.10639556398328,171.92367043800553,176.22486326566914,174.5562100910929,168.00705582075653,167.02463164240956,166.9842965036352,157.62528486213606,140.74065361583314
4,1986-06-10 00:44:19+00:00,123.98986313711373,127.3149102978355,135.9078350604257,144.4196413710252,149.4324838664039,151.5459749004654,152.5432460349005,155.90777527043883,157.1393609581433,162.58231862984525,165.97737501569483,162.09747932193767,167.0895692848105,162.75879098477566,163.3470602927952,160.9011762855428,160.46360306435938,161.46867950765872,156.60359731189692,154.8413658512114,150.70351546965244,144.9341883845744,151.3781396790205,153.564584059269,146.76708533700145,146.65943927842463,147.4312171791065,148.89019516643123,148.80675253875845,150.6203875673444,149.72419152843153,146.33144873823932,143.73632643931145,148.83753462417536,150.48622797138907,151.01690050186355,150.39803087784665,143.17814148414803,139.24171595294723,149.91116403672874,152.30162972050397,145.5570434713826,142.33741214507944,141.79602287752124,141.73831802161027,145.22823316012452,147.05162739692076,143.30204054458872,144.69249632624633,146.43827777605097,142.52766710859862,141.23728498391353,138.48472007322874,133.31180761769915,131.76848179768763,134.69771760717316,134.51540086168455,134.8601313026216,137.02096866365832,133.96473550376794,134.27032662820508,136.91413047002737,137.13068806113338,136.02823070798397,135.4826947222428,137.38375468537174,133.4655328570757,137.03036354942904,131.6421478570568,131.40650179131777,135.0607327947151,138.33933880326748,137.274909015717,133.33551362110143,131.91118258363414,138.21786674835676,145.44607667538503,147.31911852688552,145.67914780147916,143.45628136894618,155.0919754680308,152.68625990356298,149.52208261804012,147.2719796156637,144.5318052580227,145.39494159569009,147.99761742970165,146.26938494501388,153.2014060629524,152.32478199554566,147.66021648477536,153.239347096242,152.76946325802837,158.83802857680868,161.6338811287165,160.39801581480225,156.25189512267048,148.46756963284125,151.7338443951933,147.02050392848344,145.18944843162524,143.2154677199444,147.98387095554986,147.90563863520194,146.83214990915488,150.84907379595197,152.98611534616802,160.22371012840551,154.4893888660763,156.83706675199804,159.69730457672833,162.95367182636733,158.88861456292776,159.8407934648501,155.08987842540273,156.6816551518198,143.8987814366174,130.1783506355984
5,1986-06-26 00:43:25+00:00,118.25373451439408,117.5467615222007,126.80940666809816,135.24942367023445,137.94733308388203,141.4314759116212,141.32237589884812,140.52076904400099,143.50300819783712,152.68827126882013,152.44171241422796,152.3658744494919,153.6945461892353,149.40924733722323,149.40281023471294,148.91727333828524,148.60370669138698,148.53103494354954,146.64369294301747,145.38320319259648,145.71936414208733,142.60556824594946,142.22824082638618,140.73223854868104,138.88230965583097,135.80476027566192,140.52956119225547,141.12773915841743,139.50160459004812,141.02050901397203,133.92652112990476,136.20513126058088,136.947954916734,134.44488333888825,137.10407329369005,138.4953262416338,137.1846689121203,136.6428918987631,137.46605858682017,143.71788308627345,145.18661938393052,143.92935316188263,142.04136841292808,139.76872181087003,140.07400291507565,140.2626962824053,131.94809673288523,133.78422904569314,133.48799877554853,134.85816657954908,133.85545886514802,133.14618614321427,135.26445245980764,133.27260561964184,129.58461246111915,133.16808482514847,134.7513031055816,135.84730271324395,136.91769860865057,134.80516020987093,128.4269062962885,129.42274426913866,128.3386731715169,130.68638046197395,128.71181983648066,129.51726091128953,127.47307700760184,127.01216049558685,130.33722763026216,131.4509494541422,131.92361968815584,135.38142562358541,130.68212115437316,131.13296406071825,133.0699403064481,132.55873564214147,128.1667065547036,138.95678080437435,139.81761716198903,138.78297062049754,144.46988269548308,147.0682229783575,143.66091123055273,144.17531522479308,142.58517193310212,142.89640140535178,145.07083720827876,141.74171578030612,148.94359885217634,148.00118541435393,151.4686526065357,151.5517139435287,147.7457560878728,152.16849488577066,151.00691293139914,154.5540853327847,149.50492894808158,149.8543582087706,149.93368329739226,147.25964063580284,147.5448244336508,145.24264664255097,147.07297416962226,149.3693492107314,148.64781273117282,150.9359834473344,155.0377373804498,151.30185159171904,150.4511232253868,148.01095383408463,153.3402602437969,155.91902158150734,152.81055982474456,157.0882095042253,156.2636591581445,160.14759035699126,142.82271568810322,130.1646340697223
6,1987-09-01 00:46:55+00:00,,,,,,,,,,,,,,,,,,,,,164.0157155422164,146.57935500588374,145.13823652508208,143.45496549696534,141.76037270983574,140.15354195639745,140.2257748133745,137.99654450161106,140.59080391903777,,,154.43300504007482,156.21993405131013,,,,,,,,,147.0328044472679,136.38427480008957,137.7047151309358,141.29833057074964,141.8567173815845,141.13263993025524,140.21281730666095,136.77643029480933,149.30327910177775,143.2465302644514,,,,,139.59573171365798,138.3213631687485,136.52076412617956,133.92374536497888,129.60463328991605,125.77060088393577,130.3355680173586,132.65764034342027,132.73798363927546,130.3470931089012,131.7882095880363,133.32128391043435,135.6856378947277,135.50507768164837,132.28568135667953,132.22821627374984,123.47992560692865,115.26549614810999,116.17400273039729,108.24640123740106,109.95133413325797,111.72237660237852,117.30881759668263,133.28159566262258,138.95179346340603,140.58802743785532,137.9427219701408,133.3193745151711,144.05000500839003,145.16496206788244,148.788269317621,139.5018841020504,137.24815442438916,,,,,,,,,131.60231005394013,138.8235860345052,132.65440185189436,129.96023905886958,128.30322415038194,160.08169607992036,176.561786956802,184.55136660125623,,,124.58204721966179,139.66445896370138,127.01331030401938,,,,,,,,,
7,1988-05-30 00:50:53+00:00,,,,,,,,,,,160.93589840694042,158.1806813960684,157.14493461123126,159.18584639761886,161.10440355308052,161.66256791922015,161.48261651623307,155.51201396865318,158.89642004244237,154.86044815637945,151.2922617199668,155.06638302094555,151.48507555604576,152.4102566382537,154.98874481611645,150.52052218415858,152.77278266969884,150.45792642131255,147.90341877496584,150.53458361966858,152.1343265913309,150.7942918851592,154.18027224667387,149.5579605375273,150.7270503117704,146.1804926816022,152.33617553450384,146.62255897519145,143.90432445090988,152.8964417886314,155.09306371139675,153.0640650231905,149.54853418000508,146.88658431553242,147.6043859399054,150.1656235890442,146.8180176371611,150.34063763119374,147.86909215975058,146.9896734643069,141.47702978736785,141.5720789642788,141.51111692276126,139.47818797452558,144.46188925591767,144.35636171188966,144.92081529452977,148.18877395415953,150.58913360359466,145.77851742922672,144.0443466293893,145.3328624582282,148.90756026167608,145.38101439886887,147.03716844057882,137.84539399726856,140.1367831933318,139.47860669211545,145.0969488446619,141.826819520114,147.0771852630463,144.7683161877465,146.67104329282307,146.66884919856625,142.28161140031062,148.09293698996103,147.63217319069963,152.62028350181157,153.37110159325078,155.47697284282805,159.96395383064953,155.8087435696212,154.52863830518967,154.08898740938125,157.88868345555747,153.6207047547108,156.84011717329525,156.31880421899547,160.84680366557606,156.23871807282893,158.6744029062788,160.2458307050505,163.6915061659622,165.23664825731134,167.2265816221421,163.27215795062358,155.709817734267,156.0288829834717,155.65617626877219,152.0527996761803,152.183606663328,147.58113910533442,153.64716900787735,151.96426477969115,157.0102976387106,156.22161248389995,154.81835885575288,157.01850228361837,161.64346282356453,161.25510227908117,163.31985479396153,162.00487613058274,155.27255444049575,163.80322793895274,160.7232535119626,158.5911187175483,143.50053036223946,133.69980555183287
8,1988-10-05 00:50:39+00:00,138.58045823002416,141.84522800663788,147.6510301697826,156.2740416623842,162.2595979683127,163.0599206172928,164.10594036685936,162.99441871575704,165.90569287021574,167.9036478277338,167.6725574315862,166.8066836272842,167.68637343196855,169.02278303180174,175.26925570374362,165.10878196931972,165.43897748683105,168.0197599644789,172.81366633512752,166.92730131373057,160.58062986902684,163.1282812826341,164.0148367987936,156.54364162170333,161.58508297781046,157.35170114261902,154.522024416392,159.36154652092068,153.8669065618611,156.40961552304213,161.36675622910408,152.05197083873327,152.5028124197465,155.75832650897803,156.7904323896541,150.716114404696,157.6681085383002,154.22913206858,159.47738743688907,163.00648300888972,159.10535671367023,152.08098754540296,155.3666248411103,160.84595150268422,156.74503328743552,158.38092191813507,159.16610768043697,156.39222491151037,150.19807322583077,146.8988498922571,158.9414042794953,146.4490528107123,149.73511876715983,153.96646096541423,148.19593623441358,156.91431379068186,160.11285178235963,154.13996496268834,150.5940027284888,162.16012187207053,156.36540738498812,161.1975276324585,157.11593559017217,145.1102517641589,150.11720670907442,148.93383674829713,158.99252539350599,152.42249550236144,152.36799267472855,149.86443655106612,153.99711681686904,157.2107135919384,156.48816646414934,152.01674843051163,158.0945430721983,163.07931433149903,167.64351133992366,167.77894967126957,154.61612125331266,159.76671350200616,163.0680244935505,166.7671148502076,168.39801028770538,164.70083255859285,164.38669090201748,169.50198366501039,165.1592598582141,166.37327407677768,165.33060377725667,161.09515594322184,168.21603068209956,168.97225228100817,167.22733300728086,174.2123746046114,165.00329413409116,166.71370330359719,168.43120006624954,165.57629537000807,166.28076362369592,162.24141588050816,164.89176340313315,157.26983910640143,159.36858268296834,168.147006295242,158.06761530214783,163.8195377720041,171.24059201545782,172.6679187154199,169.30446412936678,165.87272135294137,169.514622145383,170.4122531114166,167.92757261948373,169.06091242600908,173.1666722708838,169.6753001488136,157.0751659467168,150.37024531941802
9,1988-10-21 00:50:33+00:00,134.2006016459294,130.12607946455213,138.60042724098665,144.73066053234498,158.2539980840983,154.30306417032136,153.85050232830665,158.57221084632587,158.2038055360869,161.47512695626793,160.41920851039123,161.11144925582497,157.34447955564121,162.2821494203918,166.8072302540915,164.19038812272663,162.58994803827068,165.1299756124056,160.99811592919573,157.94530175787685,151.90014862040775,155.61708908237557,154.04507720778875,150.93688605228903,154.83623536124648,155.97744103991892,156.4369485528334,153.7687959017771,150.5345864790482,149.31272967890342,153.94922799901204,153.48884044021221,149.9105511597536,154.97274176089954,154.81074322666248,147.2858829433717,150.66762631106837,151.91903880300546,154.9250221120396,158.7699223087659,153.1095921809508,151.59906040782894,153.75925047096476,156.2340022384669,156.34971453539998,154.14122116575814,154.02591007880966,156.32586639323202,153.49156656204457,152.22557812743278,150.07706771076604,145.29081642209152,146.30673762245104,147.99379788839317,146.72639217751117,147.9442969343901,152.2893686451574,149.4222307436323,147.92301298721873,153.06779642037665,152.5250299555656,152.288215276479,151.9928678764248,146.88507336521002,149.75259364829517,151.70990720878189,151.20993957164333,150.61224586032316,147.2249263724871,148.5472034968864,152.35933052678703,153.35664808396484,149.19625921651428,147.80498045815145,154.20146121230422,161.04000902171245,159.322962083249,160.44220919860683,153.18110397979214,155.35296941038737,166.0956608220257,163.48879818706286,163.83596574292798,158.38536498727206,162.67058901682415,163.22478092499486,161.57385902184822,165.52366019013888,165.34744469560832,159.41973290986212,164.57062315714737,164.13920782079734,161.29180126377395,167.42315127140822,169.09855739712995,171.43845608634794,165.41873628728547,159.18038263363098,158.04697609607828,156.71081049729656,158.99849691964337,151.69321512468503,154.8522141208883,159.45980804321871,157.60852668895524,158.79794361315493,167.1820237714388,163.25697130950587,164.84991281236853,165.78245362785142,169.02187374546511,168.3655560618127,161.208451040043,165.24642144988545,169.01306905212303,165.71115271461423,154.53295248182056,142.0630262357882
