,dates,jap0050-0000,jap0050-0001,jap0050-0002,jap0050-0003,jap0050-0004,jap0050-0005,jap0050-0006,jap0050-0007,jap0050-0008,jap0050-0009,jap0050-0010,jap0050-0011,jap0050-0012,jap0050-0013,jap0050-0014,jap0050-0015,jap0050-0016,jap0050-0017,jap0050-0018,jap0050-0019,jap0050-0020,jap0050-0021,jap0050-0022,jap0050-0023,jap0050-0024,jap0050-0025,jap0050-0026,jap0050-0027,jap0050-0028,jap0050-0029,jap0050-0030,jap0050-0031,jap0050-0032,jap0050-0033,jap0050-0034,jap0050-0035,jap0050-0036,jap0050-0037,jap0050-0038,jap0050-0039,jap0050-0040,jap0050-0041,jap0050-0042,jap0050-0043,jap0050-0044,jap0050-0045,jap0050-0046,jap0050-0047,jap0050-0048,jap0050-0049,jap0050-0050,jap0050-0051,jap0050-0052,jap0050-0053,jap0050-0054,jap0050-0055,jap0050-0056,jap0050-0057,jap0050-0058,jap0050-0059,jap0050-0060,jap0050-0061,jap0050-0062,jap0050-0063,jap0050-0064,jap0050-0065,jap0050-0066,jap0050-0067,jap0050-0068,jap0050-0069,jap0050-0070,jap0050-0071,jap0050-0072,jap0050-0073,jap0050-0074,jap0050-0075,jap0050-0076,jap0050-0077,jap0050-0078,jap0050-0079,jap0050-0080,jap0050-0081,jap0050-0082,jap0050-0083,jap0050-0084,jap0050-0085,jap0050-0086,jap0050-0087,jap0050-0088,jap0050-0089,jap0050-0090,jap0050-0091,jap0050-0092,jap0050-0093,jap0050-0094,jap0050-0095,jap0050-0096,jap0050-0097,jap0050-0098,jap0050-0099,jap0050-0100,jap0050-0101,jap0050-0102,jap0050-0103,jap0050-0104,jap0050-0105,jap0050-0106,jap0050-0107,jap0050-0108,jap0050-0109,jap0050-0110,jap0050-0111,jap0050-0112,jap0050-0113,jap0050-0114,jap0050-0115,jap0050-0116,jap0050-0117
0,1984-06-20 00:48:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.71881384044372,105.51524059589275,114.56123090965735,172.9231532952976,,,134.10031938408912,131.9111385297243,127.16723275353822,,,,,,,,,,,,,,,137.64253054917162,139.04047873741968,144.3256989944643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-10-10 00:50:07+00:00,129.1346829365193,128.89552497160355,134.61640666352642,141.63337477754152,156.92060608276492,155.49980489003542,,150.76596709964645,153.02125184439222,158.93296422867178,157.3419837986998,158.25752649325602,152.22919065090144,148.49919984534364,158.48776893179974,157.34839222182876,155.67661173057814,153.51336588607944,152.26867792936963,150.75432942437578,151.54647770344303,150.75131752901143,148.1490231418707,146.48689070882736,142.97275382246525,142.39338425613354,144.20540245022295,143.504151402928,140.30045401308598,146.78307584274364,146.23289577310112,150.78538563055517,150.6899440663828,149.67621074573918,150.0568524926747,146.70713412738405,146.24526852356115,147.68607681003795,144.1052543437801,146.84746005101204,141.63441107454128,142.87132137532328,146.06965213475453,147.1319683690055,141.4758993971264,143.5695356166578,144.0686007970635,143.2920417434194,143.06416047473593,,,141.84873560243136,139.52760541592116,140.96947063103664,141.2212688177092,141.86995454829054,140.89055703894033,140.53984536281695,144.74867990889908,141.59489558138222,136.4478485596825,142.80071456330762,140.93651367508784,142.24311840939842,141.14350865971275,140.46028665414195,137.70190867314625,145.33880013791406,144.13267414830884,,,,,,173.46665160514803,167.92790472304785,,170.75036027780197,154.52688635672808,152.03383049720367,152.5834773285045,154.4591135682399,155.59900195410086,152.71073050903647,156.72942238463722,152.85776373465353,152.375135901317,149.85592207852886,152.50482411925054,154.5403554530451,152.57869945060403,149.45175478501358,160.55841527656094,160.7680310734014,156.41091241841448,149.4636008742985,135.72642208784964,154.25325523504122,161.02551918622316,155.36488603934944,153.1537269684643,149.52680081924137,148.78236335280297,151.4024917505414,154.95078104502414,153.69357400064976,150.7467311557182,159.23310984342996,160.6877364260195,170.1776352707101,166.6065786249049,164.54457588078105,165.08706945126573,162.1481138002714,167.825465991478,164.19229660198204,149.64716476429922,125.94966603718629
2,1985-09-27 00:49:10+00:00,156.8440744558858,158.3004050218942,160.0015190085889,171.98948211324222,,,196.66019518187886,171.56285553694374,,,,,,,,,,125.7934158480139,153.0523857147444,165.06860335714185,169.80320979651353,165.7562290371468,166.2252478704254,164.1458942238228,163.4238762257911,163.08479374417703,163.70482515281168,161.62730879833492,164.0173484793801,164.0587018401261,162.0023221159196,159.41536154465481,,,,,,,,176.57452616426008,172.7273713900451,164.51877108041072,165.48364154156644,164.98129397078492,163.5674131149497,162.91441520517287,162.5775969096665,158.8234542450377,161.5118195834579,193.44213449387894,185.40313238041074,169.09362954462426,159.38845279805068,160.39088424963546,166.58913635737753,160.6799582335859,162.9005839048064,159.43596799309955,160.83440416010274,158.9981962038977,159.19486771366837,159.1212543311396,155.9041205491493,156.43218474922958,155.98023143452463,157.28115235008335,156.82916981083366,156.02858456970418,159.25726619321287,,,162.80139677979258,160.2800479778184,160.4716554641043,161.7790035385097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.52570219465358,170.76912184591305,173.52076824168955,175.82740709155286,179.9327079513991,176.14432805023932,176.12377087112583,175.86515542897018,174.98142826364136,165.51821668526935,149.83858316144364
3,1985-10-29 00:48:48+00:00,135.84276311280743,141.3243143195144,143.6835632011347,149.42549199241716,157.59784882030945,156.09086355442284,159.67537242642828,157.9799836106839,160.1875987452695,165.8228437990097,166.2424454149225,164.34420788868275,165.59324837796012,166.48271265926633,167.52074893560655,170.0068673661278,167.4958730611829,167.30245186928715,166.1210183144443,161.97802515122265,160.3138631994786,158.52819109384694,156.72534964936096,161.84720247619035,158.0240732267281,164.09056737878598,164.46380787656068,160.70059700972786,160.70570908910258,159.57789841777458,159.407343059406,157.78259146939,158.30543055982122,161.2453952557272,162.3430515411782,159.4179189096351,155.62672552792117,157.00907021776973,163.0379655867511,164.21936622508628,163.41740065637808,162.60294537709532,160.3264373477027,159.286618552211,158.81311197197977,157.37751975852746,159.59319652130654,157.51202617975446,159.80650881224125,157.89124199153198,157.47969780897722,156.60146581470877,150.2245786271477,147.88949838153638,153.191697671871,153.53189541772952,154.70383817463028,158.4132723370433,157.5992652615542,157.41870260393955,158.52471658462238,158.10747998100106,152.56876269799608,155.94103859109697,153.8183828740851,158.9946462423356,154.57408072644392,152.70884534690163,155.92621219742637,152.8969964149634,157.13423848551494,161.1904047094377,154.97851169572652,157.0899598861218,155.2001091261875,153.00712933513768,153.47831037717714,159.1200906568538,158.93383099124037,166.74828879889736,167.13594144209156,169.56795965870225,167.44346577026357,160.5667555979487,164.07218189190715,161.65195973877576,164.8464105281086,163.47853712354953,164.87199688158893,167.61045864590216,169.89005795989533,168.11314382517702,170.84697009993468,169.2158841532938,175.95163058830445,172.83344314096053,167.17460826451725,166.38962829883494,159.6602033522879,159.99807489106814,162.22305895289537,160.44078764949697,165.0463015557404,163.8098121207301,164.2783751941323,168.01277006076208,174.44195678369152,174.45884971697217,170.14239321011726,174.41418716584727,174.12656242160296,178.42775524926657,177.40701148163078,170.31484742262052,169.22752362600698,169.40747768559237,159.5638298077018,143.4330771513411
4,1986-06-10 00:44:19+00:00,134.5144030701596,137.83945023088137,143.95601265628432,152.0206979893361,158.553751808377,160.09716359606517,161.09443473050027,163.50883188874974,164.7404175764542,170.18337524815615,174.02555261155345,169.69853594024858,173.60476067193412,170.35984760308656,171.3952378886538,168.5022329038537,168.511780660218,169.06973612596963,165.15478600749668,165.36590578425728,161.22805540269832,154.70697546525986,160.4994076209936,162.11577275486877,155.88835327897453,156.43222635911008,156.5524851210796,158.0114631084043,158.5795396194439,160.39317464802986,158.84545947040462,156.10423581892476,152.85759438128454,157.95880256614845,159.60749591336216,160.789687582549,160.1708179585321,154.5797264116144,151.67980860109236,160.4357039697746,160.85281841610373,154.6783114133557,151.45868008705253,151.56880995820669,150.85958596358336,155.00102024080996,156.8244144776062,153.07482762527417,153.81376426821942,152.9534691631746,151.07885580419838,150.3585529258866,147.60598801520183,143.0845946983846,140.88974973966072,145.22225754021903,144.28818794237,144.63291838330704,147.5455085967042,145.3663204312343,146.7084192763502,148.31571539749373,146.90347514181883,146.55277064102984,145.25548180292824,145.43193228123036,142.58680079904877,146.15163149140213,141.41493493774226,142.80808671878412,144.83351987540055,147.46060674524057,146.39617695769007,144.7370985485678,143.3127675111005,150.65595939650188,162.54845406658458,161.00102043984515,157.08073272894552,154.85786629641254,163.64316416363056,161.23744859916275,160.046622551086,157.79651954870957,153.6530731999958,153.4431191915487,156.04579502556027,154.3175625408725,160.8024626812633,160.87597069114543,156.21140518037512,161.79053579184176,160.81764085388699,166.8862061726673,170.75514907068958,168.949204510402,163.85295174098138,157.58883757481433,159.78202199105192,154.2215049353043,152.3904494384461,151.26364531580302,154.49906234267348,156.4568273308017,154.8803275050135,157.69002475243178,158.93476835180263,166.17236313404013,162.0904454843872,163.35225813912166,165.9163509008009,169.1727181504399,166.93679215878637,166.35598485197372,161.3089247494753,163.5226061082996,149.37154220180128,137.7794072539093
5,1986-06-26 00:43:25+00:00,124.00962878926936,123.30265579707597,131.2109728782969,139.40645842431104,142.93577478877393,146.10814000995737,145.9990399971843,144.67780379807758,147.6600429519137,156.84530602289672,156.84327862442672,156.5229092035685,157.25771883558667,153.56628209129983,153.8043764449117,153.07430809236183,153.00527290158573,152.68806969762613,151.32035704135365,151.13909746747177,151.47525841696262,147.9503272154765,147.21668253127808,145.40890264701721,143.87075136072286,141.14951924518897,145.51800289714737,146.11618086330932,144.84636355957517,146.36526798349908,138.91496283479665,141.54989023010793,141.9363966216259,139.43332504378014,142.09251499858195,143.84008521116084,142.52942788164734,142.87844402987798,144.26847909349095,149.47377736114873,149.8632834822667,148.91779486677453,147.02981011781998,145.11348078039708,145.06244461996755,145.60745525193235,137.29285570241228,139.1289880152202,138.47644048044043,138.42133922590045,138.5321229634842,138.13462784810616,140.25289416469954,138.6173645891689,134.57305416601105,138.92397910002376,140.09606207510865,141.192061682771,142.67359288352586,141.0407123409858,135.2293268029593,135.65829640025353,133.68343214104394,136.44227473684924,134.0565788060077,133.91882712148828,132.46151871249376,132.00060220047877,135.6819865997892,137.68650158525708,137.2683786576829,140.3698673284773,135.67056285926506,137.36851619183312,139.30549243756298,139.36115614881226,137.52003475137593,146.43944336171222,146.0531692931039,145.0185227516124,149.14654679381925,151.7448870766937,149.41680550542802,149.93120949966837,147.57361363799401,147.29796761555053,149.4724034184775,146.14328199050487,153.10063360625293,152.6778495126901,156.14531670487187,156.2283780418649,152.14732229807154,156.5700610959694,155.99535463629104,159.23074943112087,153.66196370215818,154.8427999136625,154.33524950759102,151.1978840870333,151.48306788488125,149.64421285274972,150.63614681597363,154.04601330906758,153.04937894137157,154.67731472600332,158.29106892711846,154.5551831383877,154.60815797946339,151.574126480436,156.7414704971323,159.32023183484273,157.2121260349433,160.65138215057667,159.66486941147988,163.88892163566018,145.81578071103837,134.3216688237989
6,1987-09-01 00:46:55+00:00,,,,,,,,,,,,,,,,,,,,,162.5745768604333,145.24115480137084,143.88924966753672,142.28404031801657,140.51138585229037,138.81534175188455,138.97678795582914,136.7475576440657,139.25260371452487,,,153.09480483556192,154.97094719376477,,,,,,,,,145.78381758972253,135.1352879425442,136.3665149264229,140.04934371320428,140.5185171770716,139.79443972574234,138.87461710214805,135.52744343726397,148.4111456321025,142.07560508550262,,,,,138.15459303187487,136.9831629642356,135.18256392166666,132.48260668319577,128.04339971798436,124.067436987283,128.77433444542692,131.31944013890737,131.29684495749234,129.0088929043883,130.68616236079038,132.07229705288898,134.43665103718234,134.16687747713547,130.72444778474784,130.89001606923694,122.23093874938328,114.01650929056463,114.61276915846558,106.68516766546935,108.2481702366052,109.38052624448096,115.43533731036459,131.72036209069088,137.39055989147434,139.41710225890654,136.77179679119203,131.87823583338798,142.60886632660691,143.91597521033708,147.68622209037508,138.3998368748045,136.14610719714324,,,,,,,,,130.56148767265233,137.57459917695985,131.55235462464844,128.9741968029127,127.31718189442508,158.97964885267444,175.66965348712674,183.38044142230746,,,123.76749057343655,138.84990231747614,125.97248792273159,,,,,,,,,
7,1988-05-30 00:50:53+00:00,,,,,,,,,,,168.8081211211742,165.61555840395584,163.51768633227766,166.6207234055063,168.9766262673143,169.0974449271076,169.35483923046684,162.94689097654063,167.26065667631576,165.15489324422362,161.58670680781097,164.62551060251513,160.4069279655107,160.7744932721271,163.9105972255814,160.07964976572816,161.6946350791638,159.3797788307775,157.46254635653543,160.09371120123816,161.05617900079585,160.35341946672878,163.1021246561388,158.47981294699224,159.64890272123534,155.7396202631718,161.89530311607342,157.77487448702266,156.070486827453,163.19088687647556,163.45730034527014,161.98591743265544,158.47038658947002,156.445711897102,156.52623834937035,159.72475117061379,156.37714521873067,159.89976521276333,156.79094456921553,153.3624251853533,149.84126642124124,150.49393137374375,150.4329693322262,149.03731555609517,153.38374166538262,154.65080679973383,154.47994287609936,157.7479015357291,160.88357869143883,156.93083294105793,156.21050900593244,156.4851779700594,158.46668784324567,155.67545948671304,156.5962960221484,145.71761671150233,149.05863560279676,148.4004591015804,154.6560764262315,152.9791350319452,156.63631284461587,153.69016859721145,155.59289570228802,157.82116471039745,153.43392691214183,160.25909936650416,164.3606464584464,166.003062116009,164.523417105082,166.62928835465925,168.32819046452292,164.1729802034946,164.82308339303384,164.3834324972254,166.81053586502242,161.49292746894457,164.71233988752903,164.19102693322924,168.2816806734635,164.60295470670232,167.0386395401522,168.6100673389239,171.56372888019598,173.10887097154512,176.14843403160705,171.63639458449697,163.14469474215446,164.95073539293665,163.52839898300596,159.09636736786317,159.22717435501085,155.4533618195682,160.01992072892375,160.32850141356454,164.88252035294437,162.91300179099866,160.63695825323003,162.83710168109553,169.07833983145198,167.62785400012757,169.4029359822331,168.0879573188543,163.14477715472952,170.17597965999914,166.80633470023417,165.28250802464703,148.85364180791842,141.13468255972032
8,1988-10-05 00:50:39+00:00,138.91903883055403,142.18380860716775,147.90994474665837,156.51857209610023,162.5530344887719,163.3350173552233,164.38103710478987,163.23894914947306,166.15022330393177,168.14817826144983,167.93147200846198,167.05121406100022,167.89597094658228,169.26731346551776,175.5281702806194,165.35331240303574,165.69789206370683,168.26429039819493,173.08876307305803,167.26588191426043,160.9192104695567,163.4426775545547,164.3082733192528,156.81873835963384,161.87851949826967,157.66609741453962,154.8154609368512,159.6549830413799,154.1813028337817,156.72401179496273,161.6601927495633,152.36636711065387,152.79624894020571,156.05176302943724,157.0838689101133,151.0305106766166,157.9825048102208,154.59592771915402,159.8775281466062,163.34506360941958,159.38045345160074,152.37442406586217,155.66006136156952,161.16034777460482,157.03846980789473,158.69531819005567,159.48050395235757,156.70662118343097,150.49150974628998,147.10844740687082,159.2165010174258,146.7424893311715,150.02855528761904,154.28085723733483,148.4893727548728,157.25289439121173,160.42724805428023,154.45436123460894,150.93258332901866,162.52691752264457,156.76554809470525,161.56432328303254,157.43033186209277,145.44883236468877,150.43160298099502,149.1927513251729,159.2859619139652,152.71593202282065,152.68238894664916,150.23123220164015,154.31151308878964,157.5041501123976,156.78160298460855,152.38354408108566,158.46133872277233,163.47945504121617,168.1937048157847,168.2191044519584,154.9829169038867,160.1335091525802,163.343121231481,167.04221158813812,168.73659088823524,165.03941315912272,164.6801274224767,169.76089824188617,165.4181744350899,166.63218865365346,165.5751342109727,161.37025268115235,168.49112742003007,169.24734901893868,167.48624758415664,174.47128918148718,165.29673065455037,166.9888000415277,168.67573049996557,165.86973189046728,166.5396782005717,162.473076291397,165.123423814022,157.52875368327722,159.57818019758207,168.4221030331725,158.3265298790236,164.03961516234853,171.43196365923558,172.85929035919764,169.5489945630828,166.0823188675551,169.71469250024154,170.61232346627514,168.1864871963595,169.27050994062282,173.36674262574235,169.895377539158,157.25122785899234,150.61477575313404
9,1988-10-21 00:50:33+00:00,134.7173028488403,130.64278066746303,138.99555169027144,145.1038336233362,158.70180579328775,154.72288389768644,154.27032205567173,158.94538393731708,158.5769786270781,161.84830004725913,160.81433295967602,161.48462234681617,157.66434220506224,162.655322511383,167.2023547033763,164.56356121371783,162.98507248755547,165.5031487033968,161.41793565656081,158.46200296078774,152.41684982331864,156.0968830565071,154.4928849169782,151.3567057796541,155.28404307043593,156.45723501405044,156.88475626202285,154.21660361096656,151.0143804531797,149.79252365303495,154.39703570820149,153.96863441434374,150.35835886894304,155.420549470089,155.25855093585193,147.7656769175032,151.1474202851999,152.47879843949227,155.53566898820702,159.2866235116768,153.5294119083159,152.0468681170184,154.2070581801542,156.71379621259842,156.79752224458943,154.62101513988966,154.50570405294118,156.80566036736354,153.93937427123402,152.5454407768538,150.49688743813113,145.73862413128097,146.7545453316405,148.4735918625247,147.17419988670062,148.460998137301,152.76916261928892,149.90202471776382,148.43971419012962,153.62755605686345,153.135676831733,152.8479749129658,152.47266185055634,147.4017745681209,150.2323876224267,152.10503165806668,151.65774728083278,151.0600535695126,147.70472034661861,149.1069631333732,152.83912450091856,153.8044557931543,149.64406692570373,148.36474009463825,154.76122084879103,161.65065589787986,160.16260153797919,161.113920762391,153.74086361627894,155.91272904687418,166.5154805493908,163.90861791442794,164.35266694583888,158.90206619018295,163.1183967260136,163.61990537427965,161.96898347113301,165.91878463942368,165.72061778659952,159.8395526372272,164.99044288451245,164.55902754816242,161.68692571305874,167.818275720693,169.5463651063194,171.85827581371302,165.79190937827667,159.62819034282043,158.44210054536308,157.06434289928822,159.35202932163503,152.08833957396982,155.17207677030933,159.8796277705838,158.00365113824003,159.133799395047,167.4740722774319,163.54901981549898,165.22308590335973,166.10231627727245,169.32719718354883,168.67087949989642,161.6035754893278,165.56628409930647,169.31839249020675,166.0470084965063,154.80163710733422,142.4361993267794
