dates,nzd0380-0000,nzd0380-0001,nzd0380-0002,nzd0380-0003,nzd0380-0004,nzd0380-0005,nzd0380-0006,nzd0380-0007,nzd0380-0008,nzd0380-0009,nzd0380-0010,satname
2003-10-24 22:01:46+00:00,406.18,401.50,404.27,400.55,,,,,,377.15,379.99,L7
2003-11-17 21:51:45+00:00,406.37,409.80,406.78,404.44,402.11,391.84,386.47,371.90,361.55,360.76,362.18,L5
2003-11-25 22:02:05+00:00,405.68,408.38,400.97,398.69,,,,,,372.94,370.97,L7
2003-12-02 22:08:15+00:00,390.62,394.63,393.35,391.97,386.74,377.23,369.40,364.90,,,,L7
2003-12-03 21:51:55+00:00,396.55,396.29,389.73,390.34,385.11,381.23,378.47,371.72,374.15,381.13,381.50,L5
2003-12-10 21:58:05+00:00,410.69,399.44,397.07,395.33,397.60,389.93,382.32,386.17,395.39,391.94,395.83,L5
2004-01-03 22:08:30+00:00,406.62,409.77,406.81,410.64,404.94,399.04,383.44,389.97,394.10,,,L7
2004-01-04 21:52:10+00:00,402.83,401.77,403.19,395.72,394.93,393.30,389.58,389.10,387.91,380.24,381.76,L5
2004-01-19 22:08:35+00:00,407.03,406.48,393.90,398.51,393.11,390.46,386.66,384.22,395.51,394.07,,L7
2004-01-20 21:52:13+00:00,402.78,409.24,399.94,395.66,387.76,396.82,402.55,403.95,390.32,387.97,381.64,L5
2004-02-05 21:52:16+00:00,392.84,400.85,391.35,397.34,387.93,386.22,390.08,391.75,388.37,389.81,381.50,L5
2004-03-23 22:08:52+00:00,379.51,359.38,370.04,359.37,382.04,,367.85,353.42,,357.59,,L7
2004-04-08 22:08:48+00:00,384.31,383.88,,,,,,366.24,373.43,368.55,375.55,L7
2004-04-25 21:53:23+00:00,405.89,398.35,407.43,404.93,400.09,390.30,387.90,381.86,386.07,389.60,387.45,L5
2004-05-19 22:02:35+00:00,416.34,416.39,408.58,402.96,405.50,406.76,400.21,,,,,L7
2004-05-26 22:08:45+00:00,,,,,412.64,410.85,403.00,398.58,402.12,396.24,390.42,L7
2004-07-13 22:08:34+00:00,413.80,417.44,418.38,411.04,406.51,407.92,409.27,,,,,L7
2004-07-14 21:55:43+00:00,377.36,382.64,383.22,374.79,367.28,360.68,361.49,376.04,361.42,361.91,355.32,L5
2004-07-22 22:02:20+00:00,391.43,388.70,,,,,,373.06,366.93,363.06,353.93,L7
2004-07-29 22:08:26+00:00,398.67,403.46,398.64,397.69,396.97,,,,,382.59,374.96,L7
2004-08-23 22:02:11+00:00,,,362.25,375.57,391.06,394.59,363.99,359.03,336.08,,,L7
2004-09-08 22:02:05+00:00,408.92,406.73,405.77,406.72,405.86,,,,,,382.74,L7
2004-09-24 22:02:01+00:00,390.50,392.94,374.49,392.39,380.90,382.41,369.00,372.83,,,,L7
2004-10-01 22:08:09+00:00,,,,,,,381.03,371.04,370.50,361.22,364.73,L7
2004-10-02 21:57:38+00:00,412.69,409.48,392.18,381.97,376.05,380.59,374.80,354.21,356.17,332.27,358.43,L5
2004-10-17 22:08:14+00:00,401.94,401.21,,399.93,392.08,,336.50,328.70,,,,L7
2004-11-02 22:08:28+00:00,414.25,419.23,416.30,,,,,392.63,388.57,392.11,387.66,L7
2004-11-10 22:04:35+00:00,402.75,400.88,391.57,383.87,389.26,398.49,,405.40,401.49,394.13,379.41,L5
2004-11-18 22:08:33+00:00,419.71,,417.64,409.20,411.28,,,379.19,,,,L7
2004-11-26 22:04:53+00:00,404.65,412.90,403.09,392.25,392.62,396.81,387.99,370.75,373.98,363.87,356.55,L5
2004-12-13 22:02:35+00:00,,,,362.04,365.46,382.86,388.59,398.68,407.08,399.47,388.59,L7
2005-02-07 21:59:51+00:00,406.49,417.08,407.50,401.37,390.61,388.43,383.50,395.83,397.82,355.89,363.24,L5
2005-02-22 22:09:14+00:00,409.97,406.44,399.26,399.00,398.15,397.14,399.51,402.50,,,,L7
2005-02-23 22:00:07+00:00,391.81,397.66,393.03,395.40,396.78,387.55,388.77,391.08,394.13,372.36,365.85,L5
2005-03-02 22:06:24+00:00,403.08,404.22,409.11,407.62,403.39,386.29,375.29,369.75,369.43,370.73,359.48,L5
2005-03-03 22:03:05+00:00,394.75,400.14,401.50,411.11,413.27,405.38,390.44,385.15,377.65,,,L7
2005-03-18 22:06:34+00:00,385.04,387.53,398.33,395.31,393.48,400.78,392.30,383.36,385.83,378.82,372.10,L5
2005-03-26 22:09:16+00:00,,,,,405.42,398.01,403.24,401.74,402.90,386.29,382.98,L7
2005-04-04 22:03:03+00:00,,399.86,392.90,398.36,397.89,397.35,395.00,398.36,389.04,378.90,,L7
2005-04-12 22:00:30+00:00,395.48,392.15,393.45,385.75,388.67,389.75,389.37,379.99,379.09,375.92,371.61,L5
2005-04-20 22:02:56+00:00,,,369.18,,,,,,,,,L7
2005-05-14 22:00:42+00:00,368.67,392.49,,413.81,420.41,383.78,389.40,385.23,380.06,410.43,416.03,L5
2005-05-29 22:09:09+00:00,,,,,,,370.90,,,,419.79,L7
2005-06-07 22:02:55+00:00,385.31,396.18,398.52,391.96,390.45,388.82,385.51,419.18,,,,L7
2005-06-22 22:07:11+00:00,376.53,368.12,369.83,395.52,373.42,380.14,398.15,380.67,391.21,408.96,393.94,L5
2005-06-23 22:02:49+00:00,,,,,397.40,397.43,394.30,389.32,403.35,396.20,398.28,L7
2005-07-25 22:02:49+00:00,,,,,391.02,399.69,,,340.62,389.45,417.51,L7
2005-08-01 22:08:59+00:00,415.79,413.72,,,,,389.73,381.01,379.41,378.94,380.55,L7
2005-08-17 22:08:54+00:00,,,,396.89,392.03,400.62,402.46,395.35,398.51,403.44,405.68,L7
2005-09-10 22:07:43+00:00,414.29,408.41,411.12,400.68,404.40,402.63,386.53,370.58,367.88,373.93,365.15,L5
2005-09-11 22:02:29+00:00,407.80,407.43,400.43,401.78,,,,,,367.60,363.73,L7
2005-09-18 22:08:39+00:00,,,,,395.43,393.97,384.97,388.03,403.64,384.93,389.87,L7
2005-09-19 22:01:32+00:00,388.33,388.12,385.46,383.61,382.30,379.26,367.34,369.24,381.79,377.33,370.77,L5
2005-09-27 22:02:29+00:00,399.56,402.80,402.00,402.84,410.18,403.21,,,,,361.49,L7
2005-10-20 22:08:47+00:00,,,,,405.42,405.03,408.33,394.87,396.17,383.80,388.61,L7
2005-11-06 22:01:35+00:00,408.21,408.78,409.28,404.22,397.26,385.76,384.27,382.36,380.00,378.01,373.26,L5
2005-11-21 22:09:07+00:00,413.01,,,,,417.10,402.64,402.16,404.49,412.12,397.89,L7
2005-12-23 22:09:15+00:00,440.27,,,,,416.66,410.85,,,,,L7
2006-01-08 22:09:25+00:00,405.02,404.14,406.11,406.94,406.51,393.25,377.19,394.67,,,,L7
2006-01-25 22:03:29+00:00,394.61,397.00,388.48,386.86,383.86,388.09,384.80,381.02,376.18,372.27,382.69,L5
2006-02-17 22:10:10+00:00,413.54,419.36,409.94,406.15,403.91,397.99,398.18,395.83,390.34,387.82,399.87,L5
2006-03-22 22:03:30+00:00,398.02,398.81,,,,,,378.58,381.99,379.06,381.69,L7
2006-04-14 22:09:36+00:00,400.70,402.81,397.63,392.93,400.39,404.00,410.71,,,,,L7
2006-06-25 22:12:20+00:00,402.11,413.29,409.67,409.73,413.75,413.13,405.84,415.28,411.87,394.06,397.14,L5
2006-06-26 22:03:20+00:00,,406.68,405.30,398.97,398.89,399.17,405.06,410.22,412.47,,,L7
2006-07-12 22:03:13+00:00,398.25,391.29,394.73,393.79,394.35,380.09,386.83,389.31,388.80,,,L7
2006-08-04 22:09:16+00:00,418.04,,,,417.51,412.30,411.17,406.37,396.16,378.40,368.40,L7
2006-08-05 22:06:43+00:00,391.83,389.40,398.56,396.22,399.11,400.04,396.18,400.51,378.24,367.18,352.47,L5
2006-08-21 22:06:55+00:00,373.90,370.69,373.43,374.54,374.09,375.65,383.55,389.17,377.60,361.30,345.01,L5
2006-10-07 22:08:56+00:00,398.70,,,,,387.87,410.85,401.40,403.52,389.28,398.50,L7
2006-10-16 22:02:55+00:00,373.71,375.83,383.17,387.53,,,,,,358.59,374.82,L7
2006-10-24 22:07:38+00:00,389.30,390.10,392.03,390.07,383.98,381.54,383.57,387.28,381.89,377.55,383.04,L5
2006-12-10 22:09:44+00:00,,,,,411.07,409.21,398.85,381.98,381.06,388.93,388.81,L7
2007-02-04 22:14:33+00:00,408.01,402.59,399.93,400.12,401.28,399.15,402.80,409.87,403.01,401.95,400.23,L5
2007-02-05 22:03:47+00:00,395.60,399.87,409.06,406.23,414.11,405.98,,,,,,L7
2007-02-28 22:10:04+00:00,,393.56,391.32,389.85,391.96,395.64,403.47,399.57,384.38,388.69,,L7
2007-05-12 22:03:47+00:00,,,,,,,,,,,385.30,L7
2007-05-28 22:03:40+00:00,,,,,394.80,392.91,398.07,403.01,391.25,379.34,376.95,L7
2007-09-08 22:09:26+00:00,406.01,400.40,,,,394.05,391.02,385.89,380.58,370.44,383.35,L7
2007-09-09 22:06:33+00:00,390.33,398.51,391.08,383.89,386.05,388.69,393.22,379.31,389.41,365.48,366.60,L5
2007-09-17 22:03:12+00:00,,404.39,397.35,389.53,389.54,394.06,398.24,384.27,362.11,351.14,,L7
2007-09-24 22:09:21+00:00,403.85,405.89,395.06,400.20,394.68,405.98,,,,358.85,361.14,L7
2007-09-25 22:06:24+00:00,393.15,391.39,379.63,380.88,394.55,392.03,396.46,366.76,381.26,367.66,365.60,L5
2007-10-02 22:12:30+00:00,377.60,376.37,381.44,383.19,386.89,393.22,387.79,361.54,,340.78,352.94,L5
2007-10-26 22:09:31+00:00,,393.14,400.32,386.37,385.81,,,,343.50,322.27,350.80,L7
2007-11-20 22:03:34+00:00,401.13,404.59,405.37,400.87,392.33,392.49,391.03,389.85,384.10,,,L7
2007-11-27 22:09:48+00:00,398.64,401.13,397.55,391.79,395.82,,,,380.86,382.86,377.33,L7
2007-12-06 22:03:40+00:00,396.11,403.07,398.70,399.37,,,,,399.03,394.24,401.15,L7
2007-12-22 22:03:44+00:00,415.16,421.31,416.51,409.74,413.76,419.57,415.42,421.08,414.70,,,L7
2008-01-23 22:03:45+00:00,402.14,397.32,396.40,398.56,399.37,,,,,,392.08,L7
2008-01-30 22:09:55+00:00,392.27,,,,372.71,365.99,360.33,361.88,366.66,374.38,379.39,L7
2008-03-03 22:03:39+00:00,382.88,387.62,387.36,386.35,381.96,387.05,384.27,385.20,380.70,383.33,378.52,L5
2008-03-18 22:09:43+00:00,401.67,400.05,404.47,401.34,405.29,398.34,402.69,,,,,L7
2008-04-12 22:03:32+00:00,401.93,393.17,393.13,,,,,,385.44,385.82,388.35,L7
2008-04-19 22:09:42+00:00,396.70,401.24,398.24,395.16,398.06,,,,,406.31,401.13,L7
2008-05-05 22:09:38+00:00,398.18,407.64,401.15,,,,403.37,413.09,408.63,398.17,397.56,L7
2008-06-15 22:03:08+00:00,394.59,393.69,391.46,390.62,392.18,391.52,390.22,390.38,391.02,,,L7
2008-07-17 22:02:46+00:00,392.86,411.52,399.06,397.02,396.87,404.24,401.12,405.28,398.65,,,L7
2008-08-18 22:02:32+00:00,406.93,399.02,399.39,390.98,391.29,,,,,369.79,366.52,L7
2008-09-10 22:08:32+00:00,401.98,,,,372.57,375.05,378.29,377.78,376.04,379.73,381.74,L7
2008-10-05 22:02:06+00:00,,,,397.36,400.26,388.57,369.00,370.97,376.52,377.45,367.53,L7
2008-12-31 22:09:13+00:00,389.47,392.35,398.03,397.78,396.06,,,,370.50,355.14,357.16,L7
2009-01-09 22:03:04+00:00,,410.20,406.59,402.93,388.76,,358.50,364.50,368.51,,,L7
2009-01-24 22:04:54+00:00,410.18,416.72,406.04,401.47,399.12,392.05,390.34,382.74,386.20,377.49,367.36,L5
2009-01-25 22:03:09+00:00,415.24,421.21,406.72,405.41,410.65,,,,,,368.33,L7
2009-02-01 22:09:22+00:00,,,,391.78,401.28,400.17,395.09,388.37,387.88,383.02,386.15,L7
2009-02-09 22:05:19+00:00,420.88,421.59,406.36,402.44,401.87,399.74,379.14,392.57,399.79,386.84,375.15,L5
2009-02-17 22:09:31+00:00,421.05,426.28,431.98,404.80,422.31,402.64,396.88,392.99,383.87,,,L7
2009-03-21 22:09:47+00:00,,,,,399.54,399.58,397.44,394.47,399.97,391.84,396.84,L7
2009-03-30 22:03:40+00:00,395.49,,,,,,386.35,391.57,389.28,395.52,393.06,L7
2009-07-11 22:09:55+00:00,,,401.64,394.53,397.42,393.74,402.99,392.77,388.15,380.19,376.88,L7
2009-08-05 22:03:37+00:00,,,,,,373.05,375.09,379.13,378.82,376.96,,L7
2009-08-21 22:03:35+00:00,403.92,407.25,406.34,399.62,390.54,387.70,,,,,,L7
2009-12-02 22:10:24+00:00,409.97,,,,395.50,397.40,389.54,396.65,394.33,388.17,389.00,L7
2009-12-03 22:03:55+00:00,406.67,402.21,394.66,394.98,393.90,400.70,390.78,389.09,378.96,384.11,388.52,L5
2010-01-28 22:05:07+00:00,,,,396.14,386.37,397.74,389.22,399.94,396.00,386.78,390.03,L7
2010-02-20 22:11:33+00:00,407.38,398.03,409.98,415.01,413.72,407.56,393.65,,,,,L7
2010-03-01 22:05:27+00:00,387.82,386.43,378.10,,,,,,392.47,375.30,,L7
2010-04-09 22:11:48+00:00,407.01,415.40,412.82,412.11,409.42,,,,,409.83,408.95,L7
2010-07-07 22:05:37+00:00,395.47,397.53,391.27,391.14,394.00,390.28,,,,,,L7
2010-07-14 22:11:48+00:00,418.63,416.63,419.21,413.81,411.70,416.87,406.62,395.96,396.97,394.80,,L7
2010-08-15 22:11:49+00:00,,,,,,,371.08,360.17,349.38,353.28,371.28,L7
2010-09-09 22:05:42+00:00,,,,,,377.58,382.21,369.70,379.73,383.65,385.90,L7
2010-10-02 22:11:49+00:00,420.94,419.06,418.12,410.02,404.29,394.53,391.46,389.53,370.47,372.22,,L7
2010-10-11 22:05:45+00:00,418.38,412.92,407.82,410.03,403.66,383.68,377.30,377.70,,,,L7
2011-01-07 22:03:20+00:00,403.96,406.59,407.16,403.47,389.98,395.66,394.73,382.01,384.87,377.82,370.33,L5
2011-01-23 22:03:20+00:00,401.58,397.25,403.85,403.05,404.98,407.24,390.04,383.95,378.02,369.86,365.27,L5
2011-02-07 22:13:00+00:00,406.13,,,,409.99,414.86,390.41,382.89,378.87,373.45,361.78,L7
2011-02-16 22:06:51+00:00,390.77,,,,,,394.10,403.50,407.86,399.68,386.45,L7
2011-02-23 22:13:05+00:00,,397.00,412.24,406.56,409.46,407.61,402.74,390.70,384.71,389.74,387.48,L7
2011-03-12 22:03:19+00:00,410.81,412.32,408.18,404.30,404.52,403.37,399.07,396.67,386.80,379.34,379.98,L5
2011-03-20 22:06:58+00:00,,,,373.19,362.75,377.53,356.12,373.31,379.05,353.12,366.21,L7
2011-04-28 22:13:12+00:00,,395.01,388.97,390.10,389.23,399.29,392.84,394.13,390.42,404.17,,L7
2011-05-30 22:13:11+00:00,403.37,398.64,393.93,397.02,390.57,395.74,389.11,393.61,,,,L7
2011-06-15 22:13:10+00:00,402.88,,,,382.84,396.17,401.36,405.29,399.27,391.72,396.58,L7
2011-06-24 22:06:57+00:00,,390.54,398.59,385.77,395.02,384.32,394.10,370.69,373.11,386.02,,L7
2011-08-02 22:13:02+00:00,,406.86,402.07,395.83,395.78,390.45,382.87,381.62,384.15,375.57,378.11,L7
2011-08-18 22:12:59+00:00,404.96,408.64,407.77,410.61,409.53,403.92,398.79,395.37,,,,L7
2011-09-03 22:12:56+00:00,,400.05,405.29,397.40,387.91,394.24,383.69,366.70,376.95,383.67,386.48,L7
2011-09-19 22:12:51+00:00,373.85,375.26,380.74,377.66,383.94,383.40,,,,364.49,365.45,L7
2011-09-28 22:06:39+00:00,391.73,393.79,384.47,380.91,,,,,,390.81,378.69,L7
2011-11-06 22:13:03+00:00,,,397.52,395.52,396.85,393.85,393.93,398.18,397.54,388.32,384.15,L7
2011-11-15 22:06:58+00:00,,,,,,390.87,378.76,381.66,387.15,372.81,375.86,L7
2012-03-13 22:13:42+00:00,395.71,400.11,,,,,372.65,361.95,357.05,368.53,357.27,L7
2012-03-29 22:13:42+00:00,405.52,406.01,400.79,411.10,430.22,,,397.14,,,,L7
2012-04-07 22:07:28+00:00,372.32,386.75,376.55,368.93,365.09,377.37,,,,,,L7
2012-04-30 22:14:02+00:00,335.46,354.04,355.44,,,361.65,,,,,,L7
2012-08-13 22:08:32+00:00,401.96,397.85,388.40,,,,,391.56,387.95,387.76,391.70,L7
2012-08-20 22:14:47+00:00,413.05,410.74,410.14,395.06,392.16,,,,392.53,386.43,382.93,L7
2012-08-29 22:08:40+00:00,400.17,402.93,395.00,399.44,393.09,399.92,,,,,,L7
2012-09-21 22:15:05+00:00,415.15,,,,409.99,406.53,388.98,383.69,376.13,378.21,377.55,L7
2012-11-08 22:15:27+00:00,409.00,409.21,419.17,422.38,415.60,,,,366.03,363.21,372.87,L7
2012-11-17 22:09:22+00:00,388.18,392.25,394.35,409.17,398.70,,,,,350.93,343.84,L7
2012-12-10 22:15:38+00:00,410.57,417.77,,,,,388.63,387.21,380.52,383.89,391.48,L7
2012-12-19 22:09:32+00:00,,400.49,404.44,404.42,400.11,384.46,378.66,371.18,363.44,,,L7
2013-01-04 22:09:34+00:00,,,,,401.44,394.58,387.63,376.29,370.10,375.91,374.47,L7
2013-01-11 22:15:44+00:00,396.79,389.15,389.10,395.01,389.90,,,,379.53,386.28,381.47,L7
2013-01-20 22:09:35+00:00,390.82,390.75,391.77,394.47,389.52,391.88,387.05,365.97,,,,L7
2013-01-27 22:15:47+00:00,413.36,414.60,408.90,404.35,407.80,401.83,402.90,400.54,402.35,,,L7
2013-02-05 22:09:37+00:00,392.12,385.09,379.09,374.71,380.73,383.68,,,,,,L7
2013-02-28 22:15:43+00:00,,,,,,,,,,,414.67,L7
2013-03-09 22:09:33+00:00,386.60,393.55,,,,,,386.91,398.16,394.08,390.49,L7
2013-04-10 22:09:26+00:00,399.29,402.19,390.82,383.19,388.49,394.31,,,,,,L7
2013-05-11 22:21:31+00:00,394.65,398.90,392.97,395.10,400.94,399.63,397.13,400.28,399.59,393.68,392.57,L8
2013-05-12 22:09:17+00:00,397.84,,,,,,402.39,401.23,399.99,384.36,391.50,L7
2013-05-27 22:21:38+00:00,373.01,382.62,384.95,382.61,380.61,382.27,386.77,386.66,372.63,374.15,379.12,L8
2013-05-28 22:09:11+00:00,385.26,386.21,,,,,370.70,370.23,360.27,355.71,363.56,L7
2013-06-04 22:15:16+00:00,405.30,398.17,397.54,,,,384.29,387.90,379.31,377.75,354.30,L7
2013-06-05 22:15:27+00:00,378.23,386.81,382.54,377.51,378.88,382.25,380.09,379.11,379.70,373.63,366.09,L8
2013-06-13 22:09:04+00:00,405.13,399.82,399.32,,,,,378.08,378.35,381.96,383.53,L7
2013-07-23 22:15:22+00:00,373.15,379.76,371.93,371.07,369.11,379.84,381.92,391.25,387.92,393.43,391.08,L8
2013-09-16 22:21:33+00:00,405.79,406.10,401.85,402.84,396.29,393.30,399.75,398.57,394.91,389.10,399.53,L8
2013-09-17 22:09:05+00:00,396.82,409.45,401.46,399.17,390.93,400.65,400.74,,,,,L7
2013-09-25 22:15:17+00:00,402.81,403.95,399.73,403.39,402.30,398.72,396.52,388.24,373.02,379.83,372.47,L8
2013-10-18 22:21:25+00:00,376.88,385.84,396.73,393.13,384.06,396.77,391.92,389.56,389.26,370.48,377.62,L8
2013-11-11 22:15:46+00:00,,420.49,429.99,437.96,396.06,395.49,390.55,380.10,360.65,369.79,383.25,L7
2013-11-12 22:15:08+00:00,393.14,399.04,405.30,408.80,406.99,402.36,397.64,385.27,376.57,376.72,376.73,L8
2013-11-19 22:21:13+00:00,405.78,405.73,402.01,405.45,401.40,403.57,398.64,398.47,390.47,385.54,384.21,L8
2013-12-21 22:21:03+00:00,403.46,399.69,402.99,402.26,405.66,412.14,406.37,388.95,384.77,385.48,393.07,L8
2013-12-30 22:14:49+00:00,389.63,399.34,398.68,401.17,377.51,392.04,398.99,399.30,380.67,382.95,376.00,L8
2014-01-07 22:09:51+00:00,390.03,390.61,,,,,,379.32,367.56,383.16,370.69,L7
2014-02-07 22:20:33+00:00,389.93,401.15,405.58,410.81,414.16,413.47,405.50,400.52,402.27,391.99,395.92,L8
2014-02-08 22:10:16+00:00,389.25,397.47,420.16,417.24,390.70,384.92,393.75,390.50,390.63,,,L7
2014-02-15 22:16:20+00:00,416.84,415.39,404.91,396.50,389.82,413.16,406.02,414.26,399.60,,,L7
2014-03-04 22:13:58+00:00,386.37,383.69,383.10,398.00,401.41,398.35,393.12,382.66,385.04,380.96,380.16,L8
2014-03-20 22:13:49+00:00,392.16,395.34,403.32,401.25,398.20,399.81,402.43,392.19,380.93,375.61,379.40,L8
2014-04-29 22:10:37+00:00,,,,385.02,384.28,386.06,392.22,393.38,397.61,384.19,377.90,L7
2014-05-14 22:19:08+00:00,391.87,396.56,394.76,387.80,388.08,390.11,388.65,398.82,370.08,369.40,366.30,L8
2014-05-15 22:10:44+00:00,,,,,,,,,393.94,369.18,,L7
2014-05-31 22:10:48+00:00,401.52,395.92,393.07,392.78,,,,,380.98,381.44,387.44,L7
2014-07-02 22:10:55+00:00,,408.99,381.78,430.64,391.19,409.70,391.03,,,375.40,,L7
