,dates,nzd0531-0000,nzd0531-0001,nzd0531-0002,nzd0531-0003,nzd0531-0004,nzd0531-0005,nzd0531-0006,nzd0531-0007,nzd0531-0008,nzd0531-0009,nzd0531-0010,nzd0531-0011,nzd0531-0012,nzd0531-0013,nzd0531-0014,nzd0531-0015,nzd0531-0016,nzd0531-0017,nzd0531-0018,nzd0531-0019,nzd0531-0020,nzd0531-0021,nzd0531-0022,nzd0531-0023,nzd0531-0024,nzd0531-0025,nzd0531-0026,nzd0531-0027,nzd0531-0028,nzd0531-0029,nzd0531-0030,nzd0531-0031,nzd0531-0032,nzd0531-0033,nzd0531-0034,nzd0531-0035,nzd0531-0036,nzd0531-0037,nzd0531-0038,nzd0531-0039,nzd0531-0040,nzd0531-0041,nzd0531-0042,nzd0531-0043,nzd0531-0044,nzd0531-0045,nzd0531-0046,nzd0531-0047,nzd0531-0048,nzd0531-0049,nzd0531-0050,nzd0531-0051,nzd0531-0052
0,1999-08-17 22:13:37+00:00,,,268.88206482575055,265.55255775104536,263.10858089562066,263.64749735252633,264.20137384724416,248.32239197117767,238.48755277083282,235.24064015853904,242.84457544843923,256.1253030472038,263.5431289083811,284.2484887069088,,,,,310.559291461527,328.3042326123723,336.986730123786,355.7021372096032,364.1656081131548,363.1374878125841,,,,,333.8363645439886,338.1018391734182,,,,320.38235840286023,303.92716593041627,303.12809934790374,288.4976372758252,287.21930573657295,283.1847982338712,283.61808779125255,297.19577473693585,,,,,,,317.86105802973105,,,,,269.756514719071
1,1999-10-04 22:13:49+00:00,,,245.96234408360024,254.26030611501818,255.63097724942241,254.72901308464566,253.12030781906367,241.86971231050808,236.6415616290924,242.03436465188858,230.82292292127798,242.22929908176178,255.12236065912325,253.52638867935516,,,,,309.35853994507676,329.4628597715033,340.4216963957524,349.69943484933015,352.88523529312863,336.1803388660335,324.3175205117429,310.6728193077535,309.0616513147041,318.7150210550772,308.81758259156084,316.7180791051505,300.14184430917464,299.41578965567163,302.36001017119065,298.68281972651675,,,302.8328599916063,278.3226315854057,269.5761291339028,282.74906074342374,273.8409599165843,276.626243863934,270.4854079003322,280.87211751119094,285.381580385549,,306.7808889289883,,,,,,
2,1999-10-13 22:07:36+00:00,,,,,,,223.28250848267183,216.69984020484551,207.2016477136959,204.0077410207776,210.6816188056417,216.86702497788377,215.52273227371145,218.55130761310292,,,,,268.71491425955963,282.0519220848392,308.1167726355361,326.872448173348,326.11640869691377,327.355860423671,,288.90898778434916,289.6683489900459,285.8015959202252,302.1809846951047,297.40681353999724,297.40488575793364,267.9686834904492,267.67945203860796,260.8555500201684,255.3723639749865,,283.831861865606,276.29644977573133,259.0204770181244,253.83476828112444,256.64331409891446,266.2437596573686,261.8966493438158,253.64028315872835,263.77285569378165,,270.74781153923504,,,,214.84496417957286,,
3,1999-11-05 22:13:40+00:00,289.1158585458088,282.64534085740684,279.69232424079047,278.0458647900448,267.47333084217496,260.234463293279,258.8488221963109,250.8721250912796,244.64275123679732,251.01163633852542,247.34620609827246,246.38428920011427,245.9160344139917,248.34265940410194,,,,,317.95502053732235,340.2799319049025,348.8562437704158,360.08963511157503,364.4024345481993,351.87344564779505,332.30209604583195,326.7390073485427,316.999978965145,315.601849031226,325.56960261385257,322.0085282294906,319.69999498506616,307.54106079080896,294.73455886936677,285.0948610404531,290.6823775452335,312.0766787859546,318.9328253948861,307.3155937998841,297.44589871633,292.49828464280773,283.19603613661894,286.645497165811,283.71750028558193,276.9875589891003,285.7201348026705,,,292.69956382141527,280.6092502871194,,258.7925269595591,260.18271158286666,261.6232272733769
4,1999-12-07 22:13:41+00:00,253.03377066955272,277.4186927179058,328.6764412687152,309.85771688944385,277.73369753182374,281.1759952921555,282.2852821475692,275.7231749831833,273.95756932892994,265.71149179340773,266.0842033972644,276.03073358106434,276.205895173684,,,,,,334.02592021899284,335.49335908772355,360.9180198833385,376.75093912427434,379.21115156481426,362.9552289119556,344.3893029697624,332.7768163546983,333.0304966631749,337.81699167753004,347.9835067880724,340.24985497421403,340.8085460125964,,,319.4038434321077,319.0010365235511,313.9652243278698,320.24335694094833,326.3604176806356,315.26734503696497,303.21949526467745,300.24946062466347,309.9329557619695,308.1044135887847,302.7653970603361,303.8946517535474,,309.1100319992205,304.58763054273254,288.9938736038133,280.66753752926826,,,
5,1999-12-16 22:07:33+00:00,242.63506223782295,283.80880295787165,330.39263343970396,324.70272938328236,301.1017870685728,285.29430384190664,274.71975203819403,260.8093412019632,263.13927801669416,260.2224639585332,251.28577149797312,255.7850191698768,264.1175867957085,256.5661288394491,,,,,324.97215259396523,339.65363678328714,359.5105959862821,371.21461620455426,379.340662947495,374.38237126443573,,360.2258829553822,344.4245932744401,342.7033073891722,336.54013255970466,346.0125248618102,327.5267513521039,326.77829835310376,324.6409495502587,321.4646356737014,325.9709107871202,334.1804103324943,333.4726949461175,325.47273667021983,320.1233947193272,318.3878521399851,314.16994782707377,309.26419545847517,311.24388259339145,303.6849449780239,290.3632552732687,291.1317497393577,314.4774335077018,309.3514086717981,302.39910837953107,291.1163759358877,292.2681069513883,273.4978511781895,274.5569187395041
6,2000-02-02 22:07:23+00:00,256.6818805628869,332.0160270701341,326.7494936932157,311.55048645492997,291.45276635798103,275.4810228598531,266.6128557841088,262.40252824103857,255.5590324161393,,243.67723146208422,246.56613257090706,246.99320372364045,243.58570548383028,,,,,292.81607626822387,316.1215570644747,327.4751863368608,330.67767919707967,328.4236734323496,321.39061964491157,310.7319944337609,311.67114904487,309.55540323638417,312.80780966631875,311.47822660137143,306.6674333734057,,301.59449385529877,300.8942771771899,297.50612565393016,288.8768743729614,291.54967144751475,288.94269294807657,287.12303064041373,293.25781807577414,304.595544966164,309.22317726148646,298.19173125439954,284.1158023576126,276.1786356948676,272.2628700255617,,280.5867035126283,,257.95553271238026,247.764727127933,239.49773835048185,239.47287876152205,242.73340099120873
7,2000-03-21 22:07:12+00:00,270.5636408527597,276.76320435985394,279.78699809576375,271.25507452083923,263.1687131250514,255.5402877842147,248.15747370331604,249.50629270218147,,248.05731141165467,253.35910624022816,244.93974918615683,248.86258067357093,261.89675430614966,,,,,303.54271560740324,302.4772776183731,315.6814454301068,327.6010834975009,332.2802766671199,325.7013765286092,315.6514813146668,315.23846280467444,316.17971377515926,304.257903447109,307.21670952839895,,314.7482063151021,307.3327442657569,302.259202641061,293.7411000375627,283.6593352258373,282.5013096188993,286.74513260899323,292.2827897491358,283.86615945559936,287.322882123796,289.171174289667,288.0975878061329,,,266.3124921761354,,260.80987020162064,262.7842905551966,228.39601261073167,,210.2992829942641,223.24669565220344,227.6020701947157
8,2000-05-08 22:06:44+00:00,269.67286030838363,261.59899820499396,259.43655441279793,259.2817265719899,262.6088043850399,258.92518982114154,259.1576058755763,263.3408136604412,259.8662133903458,250.2069008616444,253.3749654565575,255.5748501401655,255.13466431116098,252.48074346709112,,,,,287.3322878565482,295.15747732602136,312.4055444638735,333.0294706627526,339.3747180885289,335.2795623960189,321.9273586987207,317.17391545863484,318.7659144176614,318.06516772588066,320.2637601504426,321.01733792660593,316.24826813755,313.05479101895526,,296.51480966569284,288.22308645674104,289.5949154537616,288.20999106892884,289.7944572264065,292.571798519433,,296.61411126691655,298.7372012929764,,,261.28349162837304,,259.0503698023773,264.0360500872904,,233.0135462748849,224.5380562759892,,228.01551421836407
9,2000-05-15 22:12:54+00:00,244.41198572221438,,,,,,,,,,,,,,,,,,300.5324932586115,317.52476909915805,,,,,,,,,,,,,294.8775145389077,279.054271357787,272.7348377304841,292.9748641918637,,,,,,,,,,,,,,210.55587445894298,,,
