,dates,nzd0458-0000,nzd0458-0001,nzd0458-0002,nzd0458-0003,nzd0458-0004,nzd0458-0005,nzd0458-0006,nzd0458-0007,nzd0458-0008,nzd0458-0009,nzd0458-0010,nzd0458-0011,nzd0458-0012,nzd0458-0013,nzd0458-0014,nzd0458-0015,nzd0458-0016,nzd0458-0017,nzd0458-0018,nzd0458-0019,nzd0458-0020,nzd0458-0021,nzd0458-0022,nzd0458-0023,nzd0458-0024,nzd0458-0025,nzd0458-0026,nzd0458-0027,nzd0458-0028,nzd0458-0029,nzd0458-0030,nzd0458-0031,nzd0458-0032,nzd0458-0033,nzd0458-0034,nzd0458-0035,nzd0458-0036,nzd0458-0037,nzd0458-0038,nzd0458-0039,nzd0458-0040,nzd0458-0041,nzd0458-0042,nzd0458-0043,nzd0458-0044,nzd0458-0045,nzd0458-0046,nzd0458-0047,nzd0458-0048,nzd0458-0049,nzd0458-0050,nzd0458-0051,nzd0458-0052,nzd0458-0053,nzd0458-0054,nzd0458-0055,nzd0458-0056,nzd0458-0057,nzd0458-0058,nzd0458-0059,nzd0458-0060,nzd0458-0061,nzd0458-0062,nzd0458-0063,nzd0458-0064,nzd0458-0065,nzd0458-0066,nzd0458-0067,nzd0458-0068,nzd0458-0069,nzd0458-0070,nzd0458-0071,nzd0458-0072,nzd0458-0073
0,1999-09-25 22:19:33+00:00,,,128.70556756304444,,,142.92154338375772,151.43705513793006,139.58652629542183,150.1311343181334,159.77813346166027,163.12973146259893,163.55735560813181,161.48425590789776,162.76994669342548,164.64529734696816,161.9799695890722,164.65033205770698,164.46873617787105,166.99798480959305,173.10353237255057,166.11153081837267,161.2970523178828,153.1765922927014,152.32360486743033,145.26897948708205,144.50748348818058,146.24271025691178,147.70214004172323,149.88236868040013,146.0997074337077,144.734401590444,142.90561845020287,144.1273895666493,142.2409486263134,140.78852503831925,140.28516432204393,141.80979250256678,145.45639425865593,142.79397840431966,147.97010247721693,146.26218205087807,151.0212679533189,153.7609730575649,152.86880439261108,151.61526491874733,153.7537391998644,153.40914819107297,161.8924997239682,158.094628769675,151.03495550288983,147.24971811350588,138.7604061203582,128.7505796626833,131.73613617231342,134.1945760856898,131.84512848092987,142.5342255815224,129.39023143983044,132.0421881855488,124.34315002504425,121.95961509754488,118.07439923114705,118.56723988474124,119.39144745508946,123.28162233924175,127.02234216485726,129.37811968197553,146.33250806074142,141.37082820849554,131.2257735799266,,,,
1,1999-11-12 22:19:27+00:00,156.66131729307995,149.67821264024485,143.61274486344882,137.45443210199483,149.21737763140985,161.98399691285618,169.32744621109606,178.05908548116497,187.2831170359317,183.49021202251419,175.62711931659163,174.22641630025066,172.66858468768783,169.8992615869645,172.13834332460553,171.7250140164849,174.331771951875,172.87706250572688,178.2614712064281,185.56107777461,176.28075370915312,174.33157268970461,165.80997557785088,163.74717458207556,164.04969158011153,159.5913428397944,159.656377725019,162.08413063957718,155.873886327511,154.05498546917332,156.0281438563237,149.2518576354367,151.6480528019985,149.44784217275446,150.73828374119014,152.7263717631707,152.537932267735,155.52057746146662,160.73872984018902,161.7135953564077,158.39265113685752,164.332999194612,161.10684234493272,167.57354148092713,167.33830070210584,164.77365874915253,166.11664088114375,168.36954297025366,168.80073991878896,163.17103110375217,158.48360739726377,150.03571859008554,151.97310391107254,163.87230081789673,160.3167340834175,167.16087708688804,167.41731484257446,169.24998664755987,164.00073364907425,152.2289108843113,152.23748415194575,149.7385665788796,147.22956774840017,150.8465804187626,149.4645850880129,149.32756205900284,160.29797602776114,168.0564811796396,172.10537114288724,164.75315536369385,129.9326485843803,,,
2,1999-11-28 22:19:20+00:00,158.1922911103325,149.35873720260577,148.97247052913977,146.1033338585151,154.53917630493774,166.3265515570131,178.716497698671,181.5582266389069,,,182.4142240409542,179.31712735239972,173.83313445342355,171.0530977249831,170.01224250442243,173.11019122809068,178.29166948700583,181.00787726604818,186.78934522317095,192.69561178966484,183.8835090141647,178.4580392246267,172.02193537764975,165.37252133219286,166.15362119079242,163.42114000798003,160.17597706322726,165.41334051088876,158.24572120239463,166.69727496217752,157.10816416222005,159.99852137395374,155.60733375459276,159.99756806835788,163.80571551412166,159.95380366723919,158.4681924620885,153.92790367008396,159.90857736895353,161.13809642765318,158.33988684899037,164.90264835194498,163.6247832213859,164.2771519946345,166.35575089518892,174.4176689712877,170.34351550211662,178.7379437302099,179.67850052520717,170.8033833597638,165.35145275207623,161.40208515829517,170.54236356533252,162.3610747783431,161.35109368392818,163.3758900241952,169.55536297365504,172.13163320676756,167.19979257715096,,,,,,,,,,,,,,,
3,2000-01-31 22:19:21+00:00,,,,,,,164.6133335685675,186.81728951910188,208.66500105843534,184.02118409925652,179.33606962466047,174.1910037904041,157.4399328825015,158.4115381172361,156.01785919376022,155.27348021035164,160.41169043996314,160.1705534264236,164.1985726809966,175.10941320725394,168.3518486908016,164.47901524962913,159.27478034810377,153.9559172959942,152.57619538840876,153.44749779572285,148.95222262729317,144.73137654339587,145.13595656800953,142.89680311330554,142.9684871783115,142.5422674095172,141.86653363886927,145.06059362331644,145.14852789646545,148.06511394597288,150.28094868078725,150.789842538145,150.6176731496213,151.4001569136882,150.431480444412,152.27747418411795,154.81794295418024,154.04595758011538,154.40857661440342,155.4495653047853,153.38287320435387,164.58376298231934,164.15954619658456,156.077734102113,152.20673518457986,143.98705157218424,144.53200124742537,146.43226694826254,147.3481013361794,148.7113249849133,155.60629124575166,152.00745195648972,150.45828091985717,143.38647608394677,138.94169635427065,135.53011880279516,139.378034098107,139.2148846099475,144.09789123820423,140.92766249422283,148.23721115749115,155.15639750113485,161.08509996041283,152.96906088473406,129.23722065888697,,,
4,2000-02-16 22:19:16+00:00,131.11965327932506,131.66527846816336,135.4390029844418,136.6320554741098,143.36212456126202,149.29832193328235,152.57132991308708,164.36722865868467,166.89023403050788,134.23293776217378,,162.31709680316885,160.96327279418048,158.29119999449088,161.1127769319139,161.33360983284956,161.5283766574492,167.44245734170303,168.49812707686658,174.2103936545609,166.66968644656365,163.7003145518937,155.15498004340097,153.33461467144093,151.25641882195634,146.58976699850632,149.36053952802632,148.78916141332724,147.49261238748588,146.97263242230014,144.57936620365479,145.08181299417254,145.46673698824014,146.41882057722282,146.6977812877692,147.0036027475815,144.55186854668335,148.6634403866958,148.63436081408796,148.51772784268007,146.77385907191646,152.26888314312316,155.89671599994819,158.50503036682528,154.97332845999847,156.85897423475393,155.99280673190185,160.3084809921192,159.78126761861392,152.72799918834698,143.32289230209918,135.63620276024753,131.8527805436932,135.25643105477513,135.4348653273264,136.50598890378552,142.85168902910158,134.59973397359474,131.5960930575937,126.1002903072579,126.47787755233284,124.97352434661946,121.7195516990306,123.02337964872794,129.17514472526477,122.18781779720774,133.279166510785,147.65611436313338,149.4150985575858,144.58128657295217,90.45198532300115,,52.97114899281122,88.48908748545188
5,2000-04-20 22:18:51+00:00,146.56134784298263,140.70244361119728,146.40975756837565,149.83564082792253,154.70463698467108,162.49805551703932,165.839335269907,177.05831038358707,188.57543462957406,173.45216619887802,173.67458146130008,173.3685306732367,178.31631619298042,166.31196652718342,166.35597406459516,170.43813020899262,173.5992066970973,172.68263830696694,176.6119645519852,184.22381362073776,176.04548703564834,171.36654561499398,167.472984146109,158.11805518998517,156.68357264240245,155.90002491959527,150.68321195877292,150.63294894423584,148.12198281836208,151.15400789920471,150.34494726363928,147.7779625804676,148.38180693771412,150.1422504757984,148.72035690745358,146.8722460473885,146.9592414433995,151.68821360563925,154.1839422083265,156.7475711357314,158.36197722874124,156.232718132679,157.87306553293854,160.57366356202783,160.502682605645,155.70621850503716,163.6048685001279,161.318583730682,161.46075379194167,157.4784812382121,152.27851101682182,148.06763819561112,142.41387045892085,142.19771507602002,139.81538473100954,137.27487414893898,143.43974994905582,132.76867750552344,130.6196808686778,122.61497271219525,124.26645534531136,115.61065362376421,114.51984267059132,111.68991502535036,106.90899377079309,114.78934439662434,126.48523737846531,140.4241705446765,142.91870149147923,150.25409564347328,114.168432416731,,,
6,2000-05-22 22:18:33+00:00,150.60082321815202,144.00491125838923,146.5230946610576,149.53374774379205,146.50925607037163,161.8348576357953,168.4610281102607,177.55050279066106,192.921275178009,184.9548142933017,,,,,172.21950929866085,174.95442588161927,170.63823618326785,173.7199312605116,174.6715483195757,176.67427610528998,179.64674236315628,172.09910900814998,167.6145693240573,164.94675308627882,161.87134558007932,157.14619370888147,155.9987222888101,157.10567739848815,158.91981939141976,161.6336429074259,156.68773402290327,160.84069824827625,157.0072585351231,156.7276043943845,158.7910632793263,157.8090426023386,157.20645428578047,152.07466202608848,153.5391691381547,,,163.48804531495057,160.35972502158944,166.67300763856326,170.05888605405698,163.46614780824672,165.09757082630392,,,,,,,,,151.49621365220872,156.55116667143324,136.38354425317294,138.8435345093605,134.2713865240174,136.2325554042515,132.53741000237773,140.25324780154148,127.11064592747195,127.2011258214662,128.24053998119058,128.96043695699623,142.5978886630281,140.35879729632694,126.55484364855721,92.39849549434642,,,
7,2000-06-07 22:18:24+00:00,172.29309756028806,165.5684995569825,158.44911472137483,164.02516124757585,167.9081951221704,170.75414030428578,189.08387689868346,196.20532631813205,199.98065204939496,,,197.6916457353407,189.2076460435404,184.60768478937877,183.43903861273753,184.2653114781764,187.66930592727948,191.8639467904286,197.15967933272702,201.5742925243816,195.53676454265187,193.01521534625888,183.51496160282622,180.87097110790407,174.65222181470438,177.78229669692826,171.86313155662475,178.90474407816794,177.07047213424062,175.2794513111483,171.42029723017288,170.53037474975014,172.04638111646722,171.4337145612693,169.25041525070273,168.8109981174478,168.7979894613815,173.51465264607253,171.46097029585678,172.83415219812588,169.52641662502415,173.36998923419142,186.33128170813382,179.5677590317768,187.16223127810943,181.31132385880383,184.45026733226433,182.7358306932097,183.5885746379653,180.717109324129,178.46582366490645,184.7293793812269,180.6292662509112,,,167.56076317634944,163.84905760962295,162.06973046526514,152.44548047602206,148.71571749324988,160.30639195521417,151.0133297158091,143.93337928524932,148.7461333123597,160.26172851199763,143.70241369170157,160.47102845797937,175.0957583161231,175.28357396170566,,,,,
8,2000-09-27 22:17:00+00:00,,,,,,,,,,,,,164.5606853731582,162.41188294150942,163.73768093170827,164.8158439153542,165.06530802150763,166.24736388279334,168.1662198744478,173.8596813764583,168.61138688274167,168.30070931230065,160.10517867699713,,,,,119.45280824462947,133.39295381417367,136.94158353654942,139.9194529831662,143.08110177330428,141.79382165716157,144.56815674738164,145.82077352843328,146.79193256493141,,,151.1081662858227,152.45753794509096,153.95693982687243,152.36587664096987,154.42694032385683,158.7592043589165,157.47877884797046,158.28371204152023,156.84051539724913,155.42169429117394,152.8339483506669,151.85961444008117,145.2453212632957,141.9116495833296,145.0282465926213,145.00875294656674,141.19203697308535,,,,,,,,,,,,,,,,,,,
9,2000-11-14 22:16:54+00:00,,,,,146.65162859020438,150.52390134093358,161.68221740288328,166.01952419524446,170.19142241555613,171.20342290916236,167.08589627034917,176.75699957932673,183.29248323014156,175.91347842494795,170.43606434007918,168.53983704164213,167.81148389405897,173.15025069195624,183.87776760775338,188.45595174195122,186.8461510713144,176.20108797718282,172.94026600223467,168.95097277376155,161.94374650942618,159.94680341847413,154.94004746236723,155.84303730267314,156.3586466569851,152.26181489793254,149.85667859168865,152.43082146495607,153.37838847422955,153.77023855372255,158.95637966886494,158.18685337171644,161.1419160866206,162.54069523144366,163.46834919164726,164.2919767380976,164.09757590094716,163.00067060524287,164.79492368707648,167.64122996913812,167.03503640562076,169.82874001710246,166.59285306085866,165.52215665454435,165.97353145335302,165.1684151354321,158.37310429025615,155.380585645054,156.390029192967,157.54034560612143,158.31507588521083,160.27805906827138,166.50196739510852,159.2585817987021,150.6437962046765,148.0575055522458,144.13792483400033,142.19589999565224,141.458105824685,134.83484821074103,132.45133643054896,131.16621158067133,134.47652548857565,148.8488984174305,156.5954441256213,151.19796359843147,108.01919952050122,,86.06519386750915,114.36066283150697
