dates,nzd0064-0000,nzd0064-0001,nzd0064-0002,nzd0064-0003,nzd0064-0004,nzd0064-0005,nzd0064-0006,nzd0064-0007,nzd0064-0008,nzd0064-0009,nzd0064-0010,nzd0064-0011,satname
1999-08-26 22:04:44+00:00,380.46,386.60,390.96,388.94,386.07,386.29,385.05,375.64,388.26,377.56,394.47,403.07,L7
1999-09-27 22:04:48+00:00,384.10,382.77,393.02,387.69,383.87,387.46,381.71,376.63,386.44,378.28,396.13,400.56,L7
1999-11-14 22:04:42+00:00,382.87,382.56,390.27,385.88,382.81,386.00,383.78,376.07,387.59,378.71,396.86,400.81,L7
2000-01-01 22:04:13+00:00,382.87,382.40,388.71,384.50,383.38,383.65,381.59,373.05,385.33,378.94,394.79,400.33,L7
2000-05-24 22:03:46+00:00,382.31,383.71,387.79,383.93,385.94,384.77,379.01,372.01,384.62,378.07,392.61,399.76,L7
2000-08-12 22:02:54+00:00,382.01,386.39,389.11,386.32,387.43,391.36,384.74,378.15,389.68,379.29,394.05,399.75,L7
2001-01-03 22:02:12+00:00,376.81,383.78,385.75,384.69,385.73,387.60,378.44,373.13,385.61,378.35,391.47,396.44,L7
2001-06-28 22:00:45+00:00,371.89,380.27,389.84,385.93,388.18,388.28,378.06,375.09,385.69,381.45,395.08,394.96,L7
2001-08-15 22:00:38+00:00,,383.47,391.34,386.34,388.50,388.46,382.52,374.84,387.70,384.39,394.94,395.88,L7
2001-08-31 22:00:05+00:00,,383.47,391.34,386.34,388.32,388.46,382.52,374.84,387.70,384.39,394.94,395.88,L7
2001-10-02 22:00:04+00:00,381.30,377.69,386.46,381.44,382.76,382.22,376.08,369.18,384.85,384.39,389.39,392.77,L7
2001-12-05 21:59:55+00:00,379.46,374.86,384.41,380.47,380.42,379.32,373.72,366.62,382.46,377.78,385.62,391.92,L7
2001-12-21 22:00:29+00:00,378.87,376.31,384.10,380.06,380.14,378.10,371.78,364.42,381.19,377.78,385.62,391.92,L7
2002-01-22 22:00:16+00:00,379.41,377.43,382.45,378.75,378.33,376.62,369.87,362.73,380.00,373.75,383.77,390.17,L7
2002-03-27 22:00:37+00:00,379.01,376.12,380.79,377.20,374.63,374.59,368.29,361.24,378.87,371.69,381.33,387.25,L7
2002-07-01 21:59:51+00:00,377.23,379.88,386.19,380.38,381.12,379.40,373.85,368.46,382.43,376.23,388.71,389.02,L7
2002-07-17 22:00:08+00:00,381.31,382.19,387.62,382.03,384.10,382.69,377.47,373.12,386.17,380.25,392.06,393.09,L7
2002-08-18 21:59:33+00:00,383.63,383.07,387.47,382.75,385.06,383.05,378.48,373.33,387.65,381.82,392.11,394.86,L7
2002-11-06 21:59:41+00:00,380.42,377.87,384.69,379.84,381.20,381.70,376.94,373.11,385.41,380.46,395.68,398.41,L7
2002-12-24 22:00:09+00:00,380.70,378.92,384.52,380.40,381.70,381.82,376.93,373.82,385.62,371.48,395.68,398.41,L7
2003-02-26 22:00:28+00:00,384.67,370.01,373.52,376.11,377.66,374.34,371.08,368.90,379.21,352.23,,,L7
2003-07-28 21:48:04+00:00,390.69,375.56,376.36,378.15,382.39,373.15,372.09,359.76,375.03,368.50,382.94,382.84,L5
2003-08-05 22:00:11+00:00,390.57,380.55,382.10,381.35,383.34,378.32,377.75,368.00,383.24,378.78,391.71,390.86,L7
2003-08-13 21:48:21+00:00,389.09,380.42,382.98,381.99,382.89,378.38,379.76,369.08,384.14,378.56,389.91,390.17,L5
2003-09-14 21:48:54+00:00,383.81,382.69,386.60,382.03,380.49,380.73,380.20,370.36,384.66,379.63,389.03,391.81,L5
2003-11-09 22:00:18+00:00,382.80,382.18,385.58,380.95,380.11,380.01,379.60,370.65,385.06,380.24,390.01,392.97,L7
2003-12-03 21:50:19+00:00,382.80,383.41,386.12,381.56,381.26,380.51,379.78,371.38,385.22,377.44,386.85,392.97,L5
2004-02-05 21:50:41+00:00,384.23,381.95,384.57,381.61,381.41,380.19,381.54,373.58,386.54,378.38,386.37,395.80,L5
2004-02-21 21:50:47+00:00,384.11,381.39,384.44,380.64,380.19,379.34,379.73,372.91,385.22,376.58,384.95,396.15,L5
2004-04-01 22:00:40+00:00,382.54,382.52,385.36,381.50,381.14,380.54,380.31,373.65,385.81,377.14,386.64,397.29,L7
2004-04-09 21:51:20+00:00,384.30,384.08,387.97,384.06,383.32,382.77,382.11,373.65,385.81,377.14,386.64,397.29,L5
2004-04-17 22:00:57+00:00,384.30,384.08,387.01,383.53,382.53,381.34,381.58,373.44,385.46,376.72,387.17,398.39,L7
2004-05-03 22:00:35+00:00,383.45,383.59,387.17,383.90,382.84,381.98,381.69,373.97,385.31,377.59,388.39,399.16,L7
2004-06-20 22:00:50+00:00,382.98,380.69,386.89,384.98,382.86,382.61,382.61,374.18,384.90,379.41,390.75,399.47,L7
2004-07-06 22:00:48+00:00,383.20,383.02,387.48,385.48,382.86,382.61,382.61,374.18,384.90,379.41,390.75,399.47,L7
2004-07-22 22:00:20+00:00,383.17,383.31,387.48,385.48,382.86,382.61,382.61,374.18,384.90,381.14,392.72,399.36,L7
2004-07-30 21:54:28+00:00,383.04,383.59,387.48,385.65,384.85,384.23,383.32,375.18,386.03,381.84,393.98,400.63,L5
2004-08-15 21:54:25+00:00,382.55,384.03,387.47,385.65,384.93,383.20,381.62,373.48,384.59,379.87,392.15,399.20,L5
2004-08-23 22:00:11+00:00,382.61,384.94,388.19,386.86,386.32,385.38,382.69,375.22,387.19,382.51,395.29,401.16,L7
2004-09-16 21:55:41+00:00,383.15,384.65,388.19,387.08,386.34,385.33,383.25,375.18,387.36,382.71,395.20,401.25,L5
2004-11-11 22:00:21+00:00,381.58,382.66,385.46,385.11,384.86,382.87,379.82,371.55,386.80,383.73,396.25,400.58,L7
2004-11-19 21:56:31+00:00,382.91,383.84,386.73,385.63,385.07,383.68,380.14,372.19,387.10,383.73,397.11,400.41,L5
