,dates,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059
0,1999-07-20 21:46:27+00:00,157.02569554126913,157.27948631941732,148.52743669463553,155.82693601565356,155.13245428243792,155.99753574552508,157.76550273810307,168.00905150995845,168.64830321487324,169.67657060022566,180.402675055249,185.42071657979696,194.31515766707514,197.9102341531966,194.99685756465792,185.8380746260622,182.2282428529081,183.89419627215938,183.40158768370537,184.3218343639824,181.1953895169918,185.6130461279391,185.36042758680316,182.903263638628,183.88118259106642,167.7503685875208,187.7777146654337,193.41891081268423,192.72932641455967,169.30870901069238,190.18949466675795,190.1478430668181,176.69426391787897,,,,162.36571175104922,168.88049653988398,173.33849248991885,169.6410313935222,154.38764376689477,137.54023711564656,,156.9781311662654,160.51228916769603,,183.89777589170114,176.68765922727715,168.64660942599036,165.61568790819646,166.5766559691148,177.83308410587907,161.51882729358013,153.0374673951831,,,148.88430228156676,153.1924347164634,155.91692305191677,152.50134847637224
1,1999-08-21 21:46:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1999-09-22 21:46:36+00:00,172.96110600661513,169.51966107278378,167.25947734094245,168.78004935047858,170.89572935993738,174.64563826420178,174.61513552745808,182.20749082439127,185.8633426685792,192.49693549541223,193.13190545324528,198.23320147559033,202.78748090120976,209.97067126991476,207.39152952397703,202.10737648548715,200.08097758291703,198.5287621926503,198.4229449920294,197.747248483828,197.181923601727,198.0042012655241,197.16733032175227,201.25130464002274,200.85490996387006,201.03358210250673,202.65064625435272,202.20338611971601,202.57369874393675,204.17003195466094,207.32172603145557,202.11893376528639,198.49030823299728,195.9809697542086,192.4946302565795,192.26211371357425,188.08612669558204,185.84794479435303,183.50183317282975,179.2631047967823,177.10474118730477,172.1279416782484,171.17065343803748,174.39848616178426,177.0750722008862,190.30350014680295,196.43980364475516,183.63926215140583,175.44220494835147,178.13614767287396,183.81176602849834,188.7531836464179,178.40279913906278,171.71411441362966,170.2994214548673,167.71432076784635,171.87497577836197,179.1483454004825,171.9556973783282,166.67710459683786
3,1999-09-29 21:52:52+00:00,182.88522494249244,175.31551313206538,170.7530412050311,172.83914896332914,179.15429700127595,179.43836040460187,180.56669210023037,185.05350272105798,191.07188223147492,195.4815948177111,199.24186287895017,204.79418940810422,211.22703857611657,216.96975684694718,218.12288602205518,213.1311296826243,211.1367769279344,208.30944359015828,206.09174303539578,205.1971445266838,204.53399504706792,203.09850011687226,201.7267908438563,202.021277472316,205.57409871353067,207.78507927425764,205.4851201075698,209.25271324070405,212.2667672043918,211.8728870817068,211.74420947221424,203.1472507042232,205.47757467345988,202.91908373581103,199.5403167428517,197.37925206287377,193.14374741778138,194.6799580501104,191.45755891861435,187.66434200569046,182.99712826529935,174.58151034476984,165.43979503162586,164.73617349981313,166.7344264520426,184.51041258844933,195.78202839084122,183.631891557158,176.27810300876425,175.4242399881899,186.17325088950088,191.1905402900869,179.17292428024362,167.7674126802209,174.38364447361957,172.6090500186274,180.85094761740143,180.90808342052037,172.83932362984035,168.63521229734124
4,1999-10-08 21:46:42+00:00,143.5981224068654,142.54676988168606,131.24017492646934,131.98884096787228,139.3018603556706,147.04502119335896,145.36733735420822,144.7245852942206,155.22403261892467,157.34303301661606,166.63891299602273,174.8162088810717,175.30604697779427,181.91861235139504,181.04104866866697,179.30705172786335,169.22372775163439,161.94834474836375,161.44844953103365,164.41317554486724,159.68776056376817,154.35769945912855,158.38815092131404,166.42607471827716,166.16002020553157,173.35005914427333,180.2160488921945,181.35102956097,180.52524243669436,183.80506923518323,179.77270935989029,172.05330618878193,173.48868593648209,171.8668574990756,173.3805999749307,162.51262867273437,158.50692035262244,157.25085017494698,159.3405661739431,157.37620527129206,147.57972105558957,148.25341758193946,132.01302924621336,140.32551927461924,154.5752424253634,157.5256918802663,171.47290749438338,165.39958701154112,157.4315591485264,,,170.14228617105096,161.33011100808,,,,148.7358720832193,155.39580525090182,156.93480232243212,156.23536302018152
5,1999-10-15 21:52:49+00:00,175.13888432552326,175.9445376107497,167.80011324982664,170.02888319784716,171.45812348774788,175.6315632923511,176.3097249587146,182.13871565914792,184.94767551048403,189.28908907344717,197.64508948791118,200.99195943312378,209.1498342723922,213.64235539987385,213.1477721911985,212.8286567932067,203.96237210846056,200.5714103124776,202.16402726933165,200.32534698689915,200.47082765221887,199.82137646769348,200.5847812768382,203.2356451083516,204.59528778773787,203.4068733157619,206.1263329252909,209.11917345669514,208.22659398628832,211.453808251639,211.48770281759792,208.5159318981469,203.5009011396712,199.56500592550418,196.5813811016883,195.72293341583847,194.1644231130795,190.64040482464273,192.45347813952375,184.97996449055213,177.79441115968507,171.99437828967342,167.23342152569,169.07079697366044,176.82061671074518,181.29887358678485,190.94368913618092,166.5840255519876,163.34180809533015,161.78011072570507,172.83251181464576,184.8104849866201,170.33334699537895,168.44238028724448,160.00524800743972,163.93388986838016,165.6335503475493,168.4134653960746,164.50547004455325,164.47382574035652
6,1999-10-24 21:46:32+00:00,169.68742274232434,163.41405279259925,159.6979809288321,162.56989697843653,164.76098206038526,157.56708880503817,168.42940538869138,172.57447647022803,176.59841032577845,180.0444661831123,189.2666818915222,193.66693503418534,197.38693512258868,202.66882244272065,202.3411145119731,196.6814156674246,196.26208583514008,196.7978771829381,193.65543730651618,193.681758474221,191.8713464167772,191.1622424836691,189.59099509148263,193.33261337281002,196.40882595291438,196.68997348591608,196.31999396321922,196.86556347415768,201.66192169854435,202.30788864019863,204.2137816540263,203.58020291409818,196.33842740185366,191.2369039717661,190.45400630733087,187.79360760382284,184.7120797524363,184.08548863285682,182.9043592017616,181.23862608407333,175.6724522850844,172.85825295950667,168.210513911901,163.6139048506638,172.39793983856177,181.13383595420677,192.33262584422516,180.9174159744458,176.38509322879656,179.53962016032426,187.82903342264157,193.69386604484095,181.29716058879734,175.20958001225358,169.93227854517622,169.66676302748047,174.5500167154353,180.79972393287304,170.9544422650346,170.29307225783523
7,2000-01-12 21:46:30+00:00,,,,,,,,,170.2126080008223,175.1301609254699,180.73682514347416,190.59872811721425,183.4477877092479,195.6702834763733,196.71294211344681,194.4664032372426,192.4519582513381,186.85247685119012,186.3707295291498,185.22479112234578,186.5129203960198,185.41150547313143,185.54060456409644,184.2938136253348,181.18038802559903,186.91711672372833,192.60363185056835,197.76177292431163,195.01783430814635,196.49666900749372,190.60797406277703,,,,,,175.9959212345925,178.7364032083849,176.68333890900416,175.9865992860542,,,,,,,,,,,,,,,,,158.96565712335223,185.1909769195739,178.04715869015797,171.27344911205287
8,2000-02-04 21:52:37+00:00,165.28562000481196,157.3573049554833,153.6608037892082,159.9181115100142,163.03742077619884,160.76704705123234,164.9020296016088,169.17127085895103,171.8899255922498,176.73265149629643,182.945869155499,186.53272405484168,188.5349811047728,195.2243423352547,193.00957297886154,193.9924903934278,190.57699960075013,189.29417946178629,191.38082897092352,185.88871462841152,186.08958470548507,186.96355892122924,188.13492595638718,188.84069462924606,190.94958560503827,187.94381748848048,191.36416381464832,192.99893858543518,195.02682474478198,195.9665133512575,195.46560288902006,194.0671271228787,189.96897110825037,188.3169478127342,183.92396595540163,180.98620213108285,177.12756868751345,175.98431528449197,172.3145515700766,169.10958865006086,163.811088056252,159.0580150404311,153.8115023359409,152.51691540324094,159.95913468970426,176.93912394193276,185.07929160106895,175.59755270734465,167.87983891609622,166.53726527611641,176.32502907296274,180.71261047357376,169.59888441780132,159.30773575129226,166.08773828003103,162.54478953100167,164.95427592061003,167.57599671717873,165.85403744825766,165.99942597919755
9,2000-02-20 21:52:29+00:00,162.6299841911356,158.92563652285847,154.8290684150553,151.6446267513933,155.83230898369453,160.48547737543075,165.6291759579771,170.68000511822063,173.03841624009607,177.51195227810322,184.22296363734486,187.8494117383809,192.16190176829517,200.86559722853477,196.98342029720564,192.9911824107799,192.50572639523355,191.26846313508906,189.02783863972212,181.82876960682836,182.51339011801375,186.1630967342868,189.38771590752657,190.72148581921692,188.96751625260558,191.19859896060456,190.95561652552138,194.17107992684703,196.4764826728017,198.7877181443061,201.15383868124758,195.42600212219327,193.05972301547678,188.75301827290102,188.19489122580634,185.72830788125577,183.90249744748596,179.6639877511481,172.9384781133302,172.2927058661644,166.1467130809694,158.93751418161213,153.405999681695,146.5668466389564,159.775480636415,173.0480800952401,184.09298621523098,177.7316339697246,175.51898442472208,174.9447738423188,182.03243219132165,184.2053936474499,174.82538598060555,163.12834952463945,159.44031118322883,164.1334142862858,165.74061684171585,170.08711003237858,169.95116083089607,166.11683034035624
