dates,satname,nzd0411-0000,nzd0411-0001,nzd0411-0002,nzd0411-0003,nzd0411-0004,nzd0411-0005,nzd0411-0006,nzd0411-0007,nzd0411-0008,nzd0411-0009,nzd0411-0010,nzd0411-0011,nzd0411-0012,nzd0411-0013,nzd0411-0014,nzd0411-0015,nzd0411-0016,nzd0411-0017,nzd0411-0018,nzd0411-0019,nzd0411-0020,nzd0411-0021,nzd0411-0022,nzd0411-0023,nzd0411-0024,nzd0411-0025,nzd0411-0026,nzd0411-0027,nzd0411-0028
2001-08-24 21:56:24+00:00,L7,279.27,304.99,314.69,325.17,343.68,344.49,348.40,357.39,367.38,352.27,345.73,338.84,343.19,335.64,331.14,333.25,320.84,307.99,297.66,287.69,197.80,285.07,317.95,313.37,310.36,313.65,322.75,318.17,319.49
2001-09-25 21:56:04+00:00,L7,328.58,327.63,333.64,336.84,347.86,356.37,359.27,368.04,367.78,364.26,352.16,359.71,354.44,353.77,344.60,344.97,341.04,330.30,321.15,318.36,315.64,316.24,312.24,305.67,291.78,313.29,352.92,355.07,347.23
2001-12-30 21:56:13+00:00,L7,328.59,323.71,329.60,341.17,354.05,350.40,351.60,355.58,354.39,355.20,347.56,344.62,338.99,338.66,342.17,350.43,334.53,322.39,319.27,209.21,202.92,186.36,319.67,307.96,305.62,310.02,313.06,318.94,330.89
2002-02-16 21:56:30+00:00,L7,311.52,313.40,315.03,326.46,343.25,342.19,335.36,335.25,337.00,337.16,344.59,340.45,335.23,328.82,324.04,313.44,305.83,301.72,318.86,325.27,325.14,322.96,320.15,315.33,322.47,319.05,315.47,319.38,314.37
2002-03-20 21:56:24+00:00,L7,334.12,335.22,337.08,349.77,361.12,359.06,361.42,363.02,368.60,362.03,367.10,364.14,344.78,328.97,311.05,303.57,307.24,300.05,332.65,338.22,338.40,338.17,334.34,336.55,341.86,341.51,336.38,338.35,338.90
2002-05-07 21:56:27+00:00,L7,269.87,348.53,363.59,368.10,373.62,364.05,373.82,380.12,389.14,382.10,375.12,351.96,328.47,325.75,326.52,316.94,315.31,226.15,315.59,322.69,325.87,323.82,318.75,320.18,330.28,326.81,325.52,323.09,334.19
2002-10-14 21:55:19+00:00,L7,350.55,356.66,371.74,381.32,394.37,377.90,368.92,356.17,388.17,379.10,358.29,351.46,344.01,338.44,340.96,326.60,332.40,326.40,321.96,322.44,318.98,320.94,317.65,319.47,320.99,321.38,324.59,325.66,329.60
2002-10-30 21:55:25+00:00,L7,341.97,338.99,338.48,338.67,350.73,359.00,370.39,354.64,379.40,378.13,370.96,361.64,340.09,337.80,332.23,328.28,323.39,315.29,311.92,314.88,314.09,321.43,316.28,316.09,316.21,320.11,317.78,318.60,318.21
2003-05-10 21:56:22+00:00,L7,256.23,279.80,344.16,354.63,363.90,366.73,361.02,363.50,364.19,360.02,352.61,346.62,341.88,335.54,339.30,333.56,330.10,323.25,317.51,312.53,311.15,309.06,312.09,307.27,315.93,320.90,324.46,319.39,328.03
2003-07-21 21:44:09+00:00,L5,248.14,251.59,189.23,254.83,282.52,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-29 21:56:05+00:00,L7,254.64,340.40,326.87,339.50,345.91,350.75,352.05,349.62,349.20,341.42,343.39,,,,,,,,,,,,,,,,,,
2003-08-30 21:55:58+00:00,L7,326.83,343.25,327.00,353.07,,,310.46,265.01,,,,,,,,,,,,,,,,,,,,,321.78
2003-11-18 21:56:15+00:00,L7,328.93,334.00,340.34,350.77,355.61,349.93,342.33,349.40,337.88,334.81,319.72,316.00,309.48,,304.60,317.11,331.72,336.04,290.78,272.33,281.96,293.88,288.88,172.05,313.68,314.48,307.75,309.76,219.65
2004-03-25 21:56:54+00:00,L7,327.00,330.65,343.99,350.12,,,366.98,363.07,366.93,358.45,343.36,344.06,332.40,325.15,306.38,248.58,331.34,322.63,315.75,269.37,,313.18,316.83,317.79,312.38,309.23,308.90,313.29,304.50
2004-04-02 21:46:54+00:00,L5,350.10,355.15,364.46,373.76,380.85,382.36,376.17,377.45,378.77,373.12,370.04,358.31,348.21,333.08,327.37,333.18,341.74,333.81,330.86,332.93,334.20,324.37,327.67,317.43,317.46,317.67,316.67,324.48,329.56
2004-04-10 21:56:50+00:00,L7,,342.66,350.85,359.41,376.86,369.42,371.73,369.07,370.59,368.88,342.89,314.32,308.11,298.80,307.26,,,322.07,319.92,322.25,323.08,322.94,320.32,317.89,316.86,319.99,324.46,317.80,318.53
2004-05-04 21:47:51+00:00,L5,353.19,365.72,371.59,374.39,393.85,387.64,390.60,395.59,404.36,398.19,383.91,358.49,352.20,349.57,344.11,350.37,346.54,345.05,327.67,332.01,328.75,333.40,328.59,335.56,335.43,335.21,335.36,331.19,346.00
2004-05-20 21:48:20+00:00,L5,222.68,235.07,,,,300.61,296.10,332.11,373.85,356.56,323.79,306.49,208.57,352.28,333.99,333.90,323.92,325.78,329.24,202.16,191.48,188.43,171.64,173.26,170.64,125.66,118.84,68.18,286.09
2004-06-21 21:49:16+00:00,L5,310.49,313.82,331.57,331.53,351.47,350.90,347.61,366.16,376.29,371.85,309.04,191.06,188.77,217.72,240.98,236.58,225.78,231.15,218.84,206.20,192.49,188.53,172.66,166.88,296.85,321.75,319.38,325.99,335.66
2004-07-07 21:49:44+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-08 21:50:26+00:00,L5,260.64,323.24,334.59,343.59,353.96,353.67,340.31,232.80,346.25,359.28,358.70,347.73,334.45,327.08,326.44,,,,,,,,,,,,,,
2004-09-01 21:56:21+00:00,L7,331.49,340.09,350.70,358.54,364.75,364.33,356.78,357.88,,,347.52,334.33,326.73,321.43,326.67,324.22,326.88,323.61,297.33,204.16,289.55,296.24,168.22,166.59,,301.40,303.90,300.66,319.40
2004-09-25 21:51:43+00:00,L5,353.66,356.04,367.46,374.56,384.44,373.44,382.19,383.05,387.01,379.84,367.45,358.97,360.62,370.32,375.91,330.03,305.49,287.39,321.20,317.78,301.68,299.44,306.79,301.32,309.78,315.40,322.64,326.93,332.67
2004-10-19 21:56:19+00:00,L7,324.59,328.99,332.50,335.23,342.34,355.28,352.34,347.89,350.37,349.69,337.80,342.13,339.34,338.95,,,222.06,224.18,218.13,288.33,285.42,267.00,290.96,289.35,287.34,141.64,284.02,300.70,302.37
2004-10-27 21:52:23+00:00,L5,335.66,341.48,338.26,346.05,354.57,369.49,364.87,370.74,377.83,373.78,367.85,368.71,373.00,356.74,349.86,320.37,231.50,,,,,,,,,,,,
2004-11-04 21:56:31+00:00,L7,342.15,342.28,342.38,355.28,364.50,363.45,363.39,,368.46,365.02,358.86,360.63,366.49,365.12,310.63,296.64,329.34,323.78,310.55,306.02,296.00,293.74,245.89,,306.11,306.30,317.83,310.95,312.19
2004-11-20 21:56:37+00:00,L7,341.29,339.89,341.98,356.49,368.81,367.01,366.84,364.63,367.62,266.95,,372.25,373.12,370.19,366.14,333.98,334.70,322.55,311.32,303.42,301.93,293.26,301.09,298.11,236.90,,317.80,315.12,318.95
2005-01-15 21:53:45+00:00,L5,347.49,352.03,358.88,369.43,384.07,384.88,387.10,382.22,376.00,355.51,337.90,323.32,306.14,316.06,304.24,318.85,318.03,309.05,305.77,307.45,306.49,307.14,310.11,307.03,315.69,318.10,303.02,306.21,306.61
2005-02-08 21:57:10+00:00,L7,337.38,341.23,353.34,361.22,380.11,382.92,388.71,,,366.63,356.89,348.00,341.91,335.04,326.90,345.31,353.45,342.88,325.70,313.75,306.59,304.22,235.46,,311.58,316.41,308.43,308.16,318.87
2005-03-04 21:54:27+00:00,L5,342.89,345.17,348.98,364.14,375.40,383.73,383.65,384.53,381.82,376.80,365.70,356.59,353.55,343.59,318.26,343.80,344.79,337.97,324.17,316.91,316.20,306.32,306.92,308.38,310.27,310.93,326.75,322.37,316.28
2005-04-05 21:54:42+00:00,L5,333.53,333.38,339.68,350.60,368.48,371.90,372.99,378.49,384.38,383.17,378.49,371.45,369.77,364.29,353.31,346.13,357.23,337.05,321.77,316.67,313.02,311.01,309.92,306.60,310.37,313.31,320.60,316.85,324.73
2005-04-13 21:57:12+00:00,L7,,,,,,,,358.29,364.18,361.03,359.02,354.01,344.92,343.06,341.89,245.88,224.28,227.27,303.01,299.80,,,295.16,295.80,291.31,286.48,278.28,297.61,301.99
2005-04-21 21:54:46+00:00,L5,327.27,335.13,348.84,360.82,372.20,368.27,371.41,373.21,381.64,375.78,369.91,370.94,360.04,354.89,347.90,345.74,344.13,332.90,335.53,327.16,318.21,315.96,317.77,318.80,312.36,313.91,312.46,311.03,315.24
2005-04-29 21:57:12+00:00,L7,273.05,330.19,330.17,344.33,356.23,355.28,354.66,367.64,366.05,366.56,,355.92,355.12,335.85,308.62,325.35,329.85,320.43,314.23,315.34,308.21,307.68,300.06,306.50,301.99,144.81,,311.89,316.50
2005-05-23 21:55:00+00:00,L5,,,343.18,281.68,,292.23,281.70,218.84,103.30,149.04,167.61,132.25,182.08,201.80,224.57,207.90,194.45,212.04,323.41,415.26,439.10,370.31,400.92,401.09,325.41,313.87,322.53,321.52,328.32
2005-06-24 21:55:13+00:00,L5,306.24,333.57,331.92,346.80,356.75,373.79,380.91,381.97,376.58,369.49,360.71,347.73,227.97,239.63,336.48,340.76,343.44,328.73,322.55,334.12,309.03,283.41,283.61,290.71,286.18,311.62,298.25,313.62,313.61
2005-08-27 21:55:43+00:00,L5,280.08,305.09,303.83,312.72,318.53,325.77,338.67,342.42,349.82,351.52,352.98,345.86,344.98,,,,,,,,,,,,,,,,
2005-09-20 21:56:42+00:00,L7,309.17,304.46,309.86,307.19,271.95,317.34,,,338.70,333.55,316.93,322.95,318.34,321.24,305.61,231.01,214.36,215.01,218.16,205.28,201.43,,,278.12,252.88,278.62,267.33,275.67,275.56
2005-09-28 21:55:44+00:00,L5,328.17,332.04,335.21,345.79,353.79,350.45,360.17,365.46,377.53,373.12,368.13,340.95,324.39,311.57,311.27,314.92,323.46,321.76,313.21,324.19,325.04,315.70,315.82,309.97,306.26,307.48,306.41,307.00,314.72
2005-10-06 21:56:37+00:00,L7,328.01,336.49,340.52,344.37,365.70,,,360.73,365.03,361.83,356.70,354.66,305.96,311.17,320.89,327.36,329.17,315.86,314.15,311.75,313.60,,308.10,308.96,301.36,305.56,307.46,306.40,301.39
2005-10-22 21:56:51+00:00,L7,319.95,323.94,329.08,334.82,340.29,340.60,339.74,347.99,351.48,323.93,287.07,194.53,,210.86,283.07,304.92,309.49,304.45,306.32,302.22,302.70,297.46,294.63,299.16,293.33,294.87,236.41,,295.48
2005-10-30 21:55:39+00:00,L5,338.59,342.52,356.29,367.43,373.08,368.17,380.57,392.72,400.70,336.69,287.97,270.15,195.41,210.72,310.97,318.74,331.41,334.16,330.75,328.52,324.21,320.62,320.60,320.18,304.60,300.22,298.16,299.94,300.21
2005-12-25 21:57:19+00:00,L7,344.66,347.46,355.81,364.35,375.10,387.08,377.89,,,,349.93,353.66,344.76,343.89,343.04,342.06,332.89,329.45,322.01,323.45,320.85,319.86,318.87,,317.28,317.72,314.92,312.74,316.11
2006-01-10 21:57:28+00:00,L7,336.93,336.48,336.91,345.51,361.33,375.34,375.58,362.78,358.24,345.07,217.00,332.61,248.34,,326.08,319.00,323.29,313.10,317.62,314.88,312.97,308.92,304.95,304.17,310.56,316.11,318.27,307.85,141.26
2006-01-26 21:57:35+00:00,L7,334.25,331.73,344.44,358.63,372.74,374.84,381.33,384.14,,,,326.96,339.40,339.12,342.32,342.17,339.85,329.46,326.52,314.48,314.36,315.87,317.07,,,316.19,315.17,309.70,318.13
2006-02-11 21:57:40+00:00,L7,321.11,322.79,324.61,332.26,344.91,341.44,351.84,352.49,336.36,272.24,,,196.59,210.52,332.53,335.88,331.79,316.56,307.71,305.76,306.56,298.11,293.87,292.33,292.74,,291.15,299.69,299.53
2006-02-19 21:58:15+00:00,L5,322.36,319.82,322.16,326.68,326.29,337.46,347.12,354.97,356.29,335.12,199.36,201.24,207.64,220.19,310.76,324.78,323.64,315.50,295.64,304.26,303.58,301.99,297.78,295.64,294.90,293.82,296.31,293.80,302.56
2006-03-15 21:57:43+00:00,L7,339.42,336.34,336.71,345.81,357.37,354.85,359.56,362.10,362.57,350.12,288.85,,318.59,303.43,321.89,328.57,329.91,333.00,319.47,313.52,317.17,315.19,317.96,310.05,310.70,,,299.95,314.44
2006-03-31 21:57:42+00:00,L7,315.04,331.41,334.52,346.83,355.50,361.90,372.33,365.27,360.31,346.90,342.39,329.18,,,335.31,334.88,333.92,331.33,321.53,320.04,309.40,310.92,317.08,312.73,311.37,312.84,311.67,239.73,
2006-04-16 21:57:37+00:00,L7,629.49,517.36,558.66,636.80,,,623.28,545.13,530.61,499.53,203.24,482.37,474.37,214.11,237.75,233.97,215.50,216.05,208.53,201.01,193.46,178.12,165.05,159.95,160.35,135.44,121.87,,248.84
2006-09-07 21:57:12+00:00,L7,,,340.93,354.14,362.52,358.73,352.19,356.65,359.93,353.56,342.69,347.10,340.02,333.62,336.70,,,335.27,328.55,334.65,339.53,346.80,345.84,289.84,268.11,315.04,325.54,321.14,327.60
2006-10-09 21:57:00+00:00,L7,343.65,346.23,346.65,349.91,,,348.71,350.52,351.80,346.74,341.71,340.05,332.36,333.09,332.28,329.41,334.74,331.67,314.50,296.42,,319.51,310.02,310.01,307.17,307.07,309.79,314.12,316.53
2006-10-25 21:57:17+00:00,L7,334.45,328.48,335.09,336.90,,,,341.14,362.16,343.80,337.10,334.17,323.55,329.63,336.89,345.04,335.92,294.62,216.35,204.21,,,234.25,247.21,282.89,311.34,304.50,305.33,303.03
2006-11-02 22:01:56+00:00,L5,345.33,347.54,355.27,360.93,368.32,365.76,354.95,351.02,356.97,354.16,348.61,339.31,331.62,344.20,341.82,331.78,305.17,280.57,226.35,219.12,213.13,265.80,247.04,254.55,298.76,313.26,314.81,316.45,324.06
2006-11-10 21:57:30+00:00,L7,339.38,336.12,340.54,345.40,349.31,346.67,,347.30,351.65,343.76,333.40,322.72,330.49,335.15,322.92,298.01,217.76,218.21,213.54,202.13,195.47,,,163.48,159.72,137.35,124.01,302.60,306.01
2006-11-26 21:57:40+00:00,L7,338.35,336.16,,341.23,355.89,349.54,352.52,352.55,358.66,348.40,340.82,331.94,348.93,371.36,343.00,280.00,222.45,,,205.39,200.46,182.74,169.93,168.94,168.23,226.81,215.80,174.45,311.64
2007-01-05 22:02:28+00:00,L5,338.99,343.71,344.46,353.46,357.73,357.56,356.42,356.74,361.09,352.37,326.99,315.08,323.33,331.37,322.42,234.53,217.15,321.82,305.50,295.51,290.90,294.58,305.81,307.01,314.02,326.33,331.82,325.82,320.16
2007-01-21 22:02:33+00:00,L5,355.98,360.75,351.36,356.55,370.21,367.14,364.22,365.05,364.30,339.00,347.18,350.40,345.27,349.52,332.37,338.87,350.25,327.29,310.78,304.02,301.32,303.00,317.11,314.24,324.65,332.94,342.12,337.81,342.85
2007-01-29 21:57:57+00:00,L7,345.58,348.17,353.99,360.77,373.53,371.26,377.66,370.39,366.78,346.91,,,327.13,328.78,328.40,249.42,342.12,334.41,316.13,310.12,306.30,300.00,313.48,315.42,319.04,243.99,,335.97,332.03
2007-03-02 21:58:07+00:00,L7,342.38,341.55,343.88,348.72,357.84,356.59,,,,351.10,346.65,349.00,346.27,336.52,333.23,340.43,335.57,324.23,314.18,312.06,311.06,313.79,,316.47,320.18,321.47,327.60,331.96,333.37
2007-03-18 21:58:09+00:00,L7,352.18,351.65,,,378.65,389.91,380.01,370.40,369.43,365.12,355.06,355.27,337.34,349.90,349.12,346.53,344.11,294.18,,316.64,316.85,313.75,320.68,323.68,336.49,334.30,331.85,327.69,335.68
2007-04-19 21:58:07+00:00,L7,352.17,353.34,347.46,363.28,372.41,368.97,368.99,371.04,370.37,361.12,351.86,333.65,322.95,339.20,,,337.62,328.40,319.77,317.13,309.34,312.53,320.78,312.96,318.77,327.99,328.07,326.83,329.94
2007-08-25 21:57:35+00:00,L7,343.96,345.13,350.27,,,370.32,378.26,384.54,384.99,367.45,351.37,338.41,346.03,344.98,342.20,332.82,328.25,320.55,,,304.93,318.73,315.81,312.11,317.37,326.58,327.52,323.17,325.42
2007-09-10 21:57:27+00:00,L7,336.08,339.09,343.18,348.94,,,386.34,381.63,392.47,357.82,328.30,208.15,323.10,326.59,323.90,328.62,321.07,316.34,308.93,,,318.21,314.25,317.36,320.71,327.51,331.70,323.53,325.01
2007-10-12 21:57:23+00:00,L7,343.20,339.39,351.12,348.47,363.16,364.90,369.33,409.48,395.76,197.64,,329.18,315.06,318.39,329.44,322.43,323.37,311.58,302.41,294.31,295.57,308.25,311.32,294.13,165.90,,,313.79,315.96
2007-10-28 21:57:34+00:00,L7,324.38,325.24,330.69,341.62,362.69,366.13,363.48,,,,190.59,189.20,192.68,201.87,225.77,229.73,212.80,299.38,296.89,289.80,291.56,319.13,233.47,,,133.25,118.09,296.55,304.16
2007-12-31 21:57:58+00:00,L7,328.57,332.16,339.67,356.23,368.37,373.40,370.68,376.67,345.89,213.53,201.40,200.54,,210.20,232.27,232.98,329.62,330.73,291.58,207.96,285.19,285.95,271.70,169.53,168.61,141.73,126.18,77.72,311.99
2008-01-16 21:57:59+00:00,L7,337.35,335.14,345.16,351.90,,368.39,371.76,373.80,375.59,363.98,355.03,343.39,324.78,332.36,330.53,328.77,334.89,334.28,314.16,216.09,297.74,313.95,316.58,314.26,179.19,330.40,325.70,317.95,307.92
2008-02-16 22:04:21+00:00,L5,625.61,520.89,424.48,311.38,,,,,,,,,134.13,161.56,188.20,169.70,609.58,456.29,267.08,,,,,,,,,,
2008-02-25 21:58:00+00:00,L5,325.88,327.92,331.05,340.71,350.95,354.97,358.06,364.07,362.76,360.09,352.24,335.70,340.07,341.14,343.33,327.00,326.27,320.96,322.26,318.43,308.69,313.67,317.84,317.10,318.59,152.28,315.74,313.32,310.77
2008-03-04 21:57:48+00:00,L7,337.56,338.25,346.86,352.57,364.83,362.06,365.79,365.71,370.74,365.74,354.30,346.58,343.89,,349.73,344.76,341.52,336.62,334.87,330.97,331.06,325.24,329.88,323.88,331.38,300.98,333.14,249.69,163.28
2008-06-08 21:57:25+00:00,L7,253.02,252.83,207.85,328.51,338.77,350.15,,,349.18,344.17,340.51,336.28,326.11,332.24,324.86,306.41,303.14,305.24,313.80,304.47,299.79,,296.41,,,,,,
2008-07-10 21:57:04+00:00,L7,254.56,76.80,340.96,350.31,360.25,360.63,364.49,363.59,365.68,352.87,347.37,344.48,340.55,337.32,327.21,,,310.46,306.01,306.52,305.08,305.86,311.01,309.38,312.72,316.43,297.84,90.94,304.69
2008-08-27 21:56:41+00:00,L7,347.74,232.42,182.81,370.99,376.15,369.30,399.94,370.64,,262.76,,,,,,,,,254.30,366.47,352.09,354.14,357.70,361.91,353.62,355.93,371.76,149.12,117.87
2008-10-14 21:56:17+00:00,L7,345.12,346.88,350.68,358.27,370.37,371.74,374.65,376.68,380.90,372.20,361.22,357.85,,347.23,355.40,366.66,358.30,357.73,357.13,358.64,358.07,364.11,374.25,381.01,358.68,323.14,207.37,355.02,348.07
2008-10-30 21:56:33+00:00,L7,346.57,342.37,341.94,,,368.04,369.44,373.88,376.07,371.15,358.90,354.07,346.36,344.20,353.04,354.10,353.25,349.52,278.80,,356.74,375.51,361.66,178.01,171.88,150.95,129.09,112.37,342.34
2008-11-15 21:56:47+00:00,L7,342.68,341.87,340.47,354.14,366.95,367.29,,,372.36,368.05,356.91,356.02,350.38,350.88,351.05,357.45,355.39,357.39,352.65,361.52,361.18,226.95,,336.54,355.82,353.29,351.96,352.19,344.82
2008-12-01 21:56:59+00:00,L7,326.41,327.01,331.99,349.01,357.25,356.69,355.60,355.14,,347.59,341.77,339.92,332.67,336.96,335.21,343.54,336.18,343.82,346.74,355.33,352.18,331.38,273.51,,,138.15,125.61,94.92,323.03
2008-12-25 21:52:09+00:00,L5,325.99,325.32,330.49,329.85,345.36,345.48,344.79,348.61,348.91,345.66,344.51,340.49,341.65,340.03,338.19,336.26,339.43,332.47,326.13,326.90,343.68,359.86,257.15,198.28,181.27,167.63,160.78,342.99,339.55
2009-03-07 21:57:43+00:00,L7,340.03,344.48,346.59,354.07,361.19,360.04,363.49,363.05,364.65,358.28,,,363.06,359.37,359.69,364.03,369.66,364.23,360.15,354.19,354.97,362.59,374.65,376.98,380.13,180.00,,327.52,348.07
2009-03-23 21:57:50+00:00,L7,341.09,343.45,,,356.58,354.47,358.98,361.34,359.99,353.50,356.74,344.35,339.81,352.57,357.40,362.94,357.71,,,358.67,370.01,374.54,368.51,345.35,175.07,149.03,353.91,342.68,340.46
2009-05-26 21:58:04+00:00,L7,323.95,296.87,345.25,360.59,354.23,344.43,349.88,338.18,324.79,329.26,317.27,314.20,,314.85,350.54,354.36,374.25,251.16,202.37,,,,,,,,,,
2009-07-29 21:57:52+00:00,L7,252.94,329.61,336.84,346.43,356.81,,,356.74,364.48,363.57,358.57,351.07,349.96,359.20,366.04,359.21,349.73,294.99,216.39,207.07,205.25,,298.86,317.72,323.24,328.91,328.36,320.35,337.89
2009-10-01 21:57:44+00:00,L7,313.73,321.73,324.11,327.35,339.38,341.35,346.51,339.04,356.07,358.21,356.39,356.20,361.03,,,320.19,303.83,352.80,339.64,335.25,326.38,313.11,318.44,325.17,323.32,324.12,,,
2009-11-18 21:58:17+00:00,L7,,,,,,,374.81,360.07,352.52,347.91,335.33,337.86,344.40,325.78,338.80,336.91,280.26,,,,,,,,,,,,
2009-12-04 21:58:28+00:00,L7,339.25,347.72,363.79,367.88,348.86,319.10,320.93,325.21,325.44,,,304.95,306.63,322.48,340.78,347.34,338.52,331.07,328.56,319.46,326.45,322.11,326.21,319.45,161.75,329.19,336.57,338.89,340.04
2010-01-13 21:58:24+00:00,L5,360.76,364.17,379.60,377.67,323.46,314.08,374.61,366.12,373.18,368.81,365.02,344.90,299.59,289.89,262.70,250.22,229.30,221.51,,,,,,,,,,,
2010-01-29 21:58:29+00:00,L5,346.75,353.61,365.49,386.04,397.71,402.43,388.00,368.75,375.21,351.94,363.16,367.52,359.48,355.96,291.19,279.96,330.04,333.61,328.89,327.28,324.03,324.07,328.58,334.28,336.76,338.39,344.40,343.85,348.43
2010-02-22 21:59:36+00:00,L7,355.31,365.29,370.90,378.98,390.98,387.02,387.17,384.15,387.98,387.85,371.31,332.02,339.03,348.40,301.37,287.59,335.15,334.25,327.69,321.87,318.99,329.00,331.70,324.68,328.54,339.19,340.73,343.20,342.68
