,dates,nzd0171-0000,nzd0171-0001,nzd0171-0002,nzd0171-0003,nzd0171-0004,nzd0171-0005,nzd0171-0006,nzd0171-0007,nzd0171-0008,nzd0171-0009
0,1999-07-18 21:58:49+00:00,,,,,,135.07924637190632,150.761706984711,140.26389414972607,121.9939555884948,114.24304659047793
1,1999-09-20 21:58:56+00:00,180.07909940952072,182.69099099409488,182.80740647332635,178.0172628220875,173.1933034410574,172.44154524086497,167.3335706281456,170.0479167607163,151.5662575376347,144.7787915721185
2,1999-10-22 21:58:52+00:00,167.69040093200869,178.715590282778,176.85174393675965,179.46945250226364,177.3402936848754,175.05984608352225,165.20939734120742,161.45079261884024,141.46336716016123,134.68174125359548
3,1999-11-07 21:58:32+00:00,,,,147.47384261431873,138.45023021496198,132.4238144975706,140.37998332964116,145.9503895000321,133.698081017381,123.76639377128645
4,2000-01-10 21:58:28+00:00,140.42350957849075,,,,,,131.4249330172097,134.4486894334588,123.1939833644917,124.80452260460781
5,2000-02-11 21:58:45+00:00,157.4161284255355,158.22956129200364,158.3136843027567,153.92778659660223,146.84839294587172,143.57837598715068,140.62625803810542,151.74964754570624,138.0817933767693,129.04297476537155
6,2000-02-27 21:58:40+00:00,,,,152.23541801496998,152.29922590250993,149.32730426535068,150.64108702603443,158.15464301402343,138.78720461210634,134.75385981976405
7,2000-03-14 21:58:11+00:00,159.14972882039854,160.9003652098761,163.5911189731455,169.2330907736823,181.2325823253688,175.05405827825538,165.89169993319035,169.05150726941483,151.32318698093007,142.69947615489062
8,2000-03-30 21:58:33+00:00,161.40219676041994,167.99054461871532,167.43500655636817,170.37867239975338,172.0625320585803,169.55763521420272,163.93009882322576,170.30422924694977,154.7767980589718,145.92787055473224
9,2000-07-11 22:03:17+00:00,182.91549315870589,187.97439284453105,191.41934615864866,188.38467909247936,,,,,,
10,2000-08-12 22:02:54+00:00,,,,,,,,,,
11,2000-10-15 22:01:56+00:00,,,,,,,,,,
12,2000-11-09 21:56:21+00:00,170.66283670443852,177.84790262295127,175.4386591863656,181.80838835009595,179.71701234725714,172.6961912903772,165.7616841663704,169.96034380538254,147.90962182477995,141.99079143802692
13,2000-11-25 21:56:23+00:00,142.62333375858398,140.8043702039834,144.06767452618288,143.06556049972295,140.39086147092348,139.2753654061548,139.1696416338619,148.46058194359335,136.7853287726032,136.55132757434507
14,2000-12-11 21:56:00+00:00,135.42200503687383,136.41879270475903,137.08317474909475,134.7564989178412,129.76537998402057,131.81321332411795,134.90758803738174,,,
15,2001-01-12 21:56:30+00:00,121.19201329508898,,,,,,,,,
16,2001-01-28 21:56:08+00:00,148.80035704919817,156.40237722039421,153.63226739350952,155.82918659865726,152.04267867373656,149.80973599334914,153.21579886887972,155.44838915923518,144.08325214520215,137.84944254568455
17,2001-03-01 21:56:21+00:00,152.4326367965046,156.83355132618146,154.35027583835702,152.79064101671995,150.9934912550747,146.08453460653976,145.31817437113963,157.636495479593,139.63973525790195,136.52418286827339
18,2001-03-17 21:55:52+00:00,159.27588300279248,162.62938449309442,159.73808444863874,161.1430479052751,159.3526399306221,156.4638434597232,159.68145002839606,165.3337252896726,152.95714828090206,144.26155828935094
19,2001-06-21 21:55:29+00:00,145.31184166905965,154.45981559924698,151.2351224034065,149.70162038184367,149.02916175520525,146.40539787466932,147.42021906411935,156.14490756716538,138.3198820058418,135.73639616654043
20,2001-08-08 21:54:37+00:00,132.96490569510829,135.74778956009013,135.38760525118508,132.24597095631464,127.00016450740604,124.02874199818758,125.03684280329074,134.2006649990264,118.85933998709274,109.67483910848811
21,2001-08-24 21:54:24+00:00,137.72700942894724,138.0188392838266,137.44746465553476,137.66561911186088,138.17168910878974,128.67940294967298,133.4826075682716,145.2491544799121,124.18848140854345,118.29125637623277
22,2001-09-09 21:54:12+00:00,147.76404460021286,148.45124296331886,141.1700286681995,144.8627910833506,135.58008388022503,136.51242735543346,141.82751491139155,150.6774561496511,133.45113596040636,128.97964204561814
