,dates,nzd0463-0000,nzd0463-0001,nzd0463-0002,nzd0463-0003,nzd0463-0004,nzd0463-0005,nzd0463-0006,nzd0463-0007,nzd0463-0008,nzd0463-0009,nzd0463-0010,nzd0463-0011,nzd0463-0012,nzd0463-0013,nzd0463-0014,nzd0463-0015,nzd0463-0016,nzd0463-0017,nzd0463-0018,nzd0463-0019,nzd0463-0020,nzd0463-0021,nzd0463-0022,nzd0463-0023,nzd0463-0024,nzd0463-0025,nzd0463-0026,nzd0463-0027,nzd0463-0028,nzd0463-0029,nzd0463-0030,nzd0463-0031,nzd0463-0032,nzd0463-0033,nzd0463-0034,nzd0463-0035,nzd0463-0036,nzd0463-0037,nzd0463-0038,nzd0463-0039,nzd0463-0040,nzd0463-0041,nzd0463-0042,nzd0463-0043,nzd0463-0044,nzd0463-0045,nzd0463-0046,nzd0463-0047,nzd0463-0048,nzd0463-0049,nzd0463-0050,nzd0463-0051,nzd0463-0052,nzd0463-0053,nzd0463-0054,nzd0463-0055,nzd0463-0056,nzd0463-0057,nzd0463-0058,nzd0463-0059,nzd0463-0060,nzd0463-0061,nzd0463-0062,nzd0463-0063,nzd0463-0064,nzd0463-0065,nzd0463-0066,nzd0463-0067,nzd0463-0068,nzd0463-0069,nzd0463-0070,nzd0463-0071,nzd0463-0072,nzd0463-0073,nzd0463-0074,nzd0463-0075,nzd0463-0076,nzd0463-0077,nzd0463-0078,nzd0463-0079,nzd0463-0080,nzd0463-0081,nzd0463-0082,nzd0463-0083,nzd0463-0084,nzd0463-0085,nzd0463-0086,nzd0463-0087,nzd0463-0088,nzd0463-0089,nzd0463-0090,nzd0463-0091,nzd0463-0092,nzd0463-0093,nzd0463-0094,nzd0463-0095,nzd0463-0096,nzd0463-0097,nzd0463-0098,nzd0463-0099,nzd0463-0100,nzd0463-0101,nzd0463-0102,nzd0463-0103,nzd0463-0104,nzd0463-0105,nzd0463-0106,nzd0463-0107,nzd0463-0108,nzd0463-0109,nzd0463-0110,nzd0463-0111,nzd0463-0112,nzd0463-0113,nzd0463-0114,nzd0463-0115,nzd0463-0116,nzd0463-0117,nzd0463-0118,nzd0463-0119,nzd0463-0120,nzd0463-0121,nzd0463-0122,nzd0463-0123,nzd0463-0124,nzd0463-0125,nzd0463-0126,nzd0463-0127,nzd0463-0128,nzd0463-0129,nzd0463-0130,nzd0463-0131,nzd0463-0132,nzd0463-0133
0,1999-08-26 22:07:08+00:00,122.53510240354788,111.8969575258696,122.59666670799376,127.80055161385941,132.09579248207996,128.97202782991133,128.62799181298948,129.5045801958287,132.20778068612506,142.0668334416169,149.10965385257427,154.1142777175264,150.30636617880796,150.81688744866068,152.04225934580157,148.6076842275661,149.75800560934618,135.7553314110356,126.74583489978293,115.45829353644979,114.69842468839576,111.67912028910007,108.64965620932855,107.6457614146646,112.82312540205902,122.88933851794778,123.34811598567258,126.31624906743863,126.38177339325576,125.21373175573783,123.9032107652117,121.01463515047834,116.26685316872813,117.81243036524342,115.85198307872675,111.20197403067496,119.77917211046942,130.14060233643156,134.68882045963605,136.06879353058713,125.34140928670143,128.344416534986,131.96939556318412,129.32192350694513,123.79494026358302,128.47012649168198,128.0089973448878,134.7655925854082,139.20622849670275,138.87955045310662,139.84809210898774,142.4153222497277,143.6913428557848,143.64688309723425,141.0673129878118,137.80132011180157,137.49692132339905,132.49603811743143,136.94129800223186,136.91920848321007,138.744264362107,133.37566582760206,132.51055999386813,135.1203532625729,132.776435167923,134.78207461752578,139.96211265784217,143.89910618048805,149.35943433399257,150.87711179588297,150.61602116324133,147.71083879580246,148.85900286996957,151.9560051780581,146.25304994578548,144.51504577517596,141.31476358736512,140.21659200514682,139.09073931715187,135.09349125839015,140.4059160546279,130.3810764125278,138.78944242836445,140.06611535139643,143.55146553134279,134.32297913727172,139.4050629724129,142.87316646536172,141.95405258322828,146.69022528401757,141.67966089579576,143.96555558492295,142.37965552402457,141.16808933729388,136.60497859558515,133.98314740504807,133.13626802371687,134.1892177292101,142.9301226953719,143.17420073436378,142.5897877239999,140.8396582611946,143.41843129283774,151.12829273052643,150.72779618726452,151.90084677786345,153.1834683810003,148.56199634192157,143.1233882641789,133.04125967969028,127.26843944597852,125.27018499478108,122.12689745736668,123.55795905024209,132.098993211555,135.98917541096395,141.50678431881494,138.82708868426676,137.63852143236338,135.76382226197242,133.06174919835328,122.36744324293562,118.92160561932988,123.78270590994305,127.64774230594654,133.88528779456817,130.51543574496577,135.5775086420702,138.0803863360818,140.80956627703404,144.71527656800333,141.91767125109865,144.40335756115098,136.9428086503957
1,1999-09-27 22:07:12+00:00,131.71653674931824,125.16332494396315,132.78709299992144,133.30754261694307,137.32526606519224,138.09512363815216,136.24183798790168,138.72287905090747,140.21981101723972,144.4468449587413,144.95251194665653,162.17535198631953,157.49316620436906,160.34704685075485,156.794633117854,160.0329101234782,159.0368238673508,153.98418292920456,134.51857747855217,119.32139548283311,125.78708391307859,125.32715127099841,124.62731476490123,130.6300396242059,126.2251765200511,133.43003951829917,136.00614136480894,137.00598726851092,143.53126070024064,145.56495621919845,142.7683320831522,144.62823588156394,140.27518150728974,140.32075812975745,137.01654364622883,139.26396176234846,139.44293484504533,136.23616628911492,140.7486806920291,143.17330892090186,137.30504191107923,136.01134199988365,131.58487193781517,130.4801609481513,128.38287679360457,137.0528301298919,135.39935705246856,140.95766256794283,143.94813927820417,142.7370727325803,144.72697951547156,145.7431988775063,147.82011518845215,148.4671464975784,146.9544126754515,145.58319850363884,145.80395625490277,144.37052896288048,142.16488765979824,146.22546202205274,146.1030439012153,145.0189204646417,146.80654105105708,149.90002485217653,149.82474272555612,152.70059119653405,156.89415430531136,155.7896895549062,160.3362557523413,154.92654607552407,154.20984873314447,152.03732873976938,151.4850434780942,158.52838166484986,152.5434472288091,153.0885198018233,144.05391113938987,141.20236430138584,146.3065645111658,150.41124137458948,147.6070877862171,141.3405421454102,149.48823561223514,150.4528523879553,150.6930204139188,153.66702204250205,152.58976519223074,154.8360513611189,155.54135162365668,155.82799994533434,150.08781381787276,153.66685306140874,155.2099116651611,154.44567956481967,154.59715329719654,155.34068457135174,158.06267744199084,157.35860564050006,162.3772633214236,167.66389521530277,160.83031751765876,155.36450220774586,150.2802107632071,153.02885734777152,155.71904533669382,153.09813574622314,146.64390693159203,142.56778282149455,143.65390894118758,144.93946580713992,136.93407077233365,130.4930054825948,128.38539516680373,135.05702650919125,138.29320628781608,144.68813764517384,146.51749676971968,148.675786883056,149.03850454688398,144.81050781114453,143.22530644846316,141.91462228770425,141.7124163410304,144.2816888169376,138.46043419295398,142.63085759323457,148.46854860285126,149.68392056667795,147.39519074957133,147.78198986269268,147.11409470071914,145.50855338719708,146.54129444142842,136.74295012828338
2,1999-10-13 22:07:12+00:00,135.70160543993646,128.60819346978008,139.361355579346,138.05573368944204,140.7890259337272,144.86602777980013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.6907663705735,131.8887610828726,133.48939028220715,131.7626907567274,138.53624191146434,142.83489313916078,149.62985079715986,146.02066502655663,143.00586279558334,146.93372458238974,146.43130168462534,144.3088303448708,145.34214936367482,144.03942959808296,145.69642921362177,146.9749253175721,145.28292250748544,142.63385986888693,146.1987730614643,144.48455761562994,146.17423258651718,147.85902527713228,149.22905933234972,149.33170879423352,151.32943202469147,154.91330309540032,155.84470104553668,154.9755872442017,157.26066168475182,161.60172612746467,161.04972410770645,159.7637655826177,159.491126470108,154.22368287674232,151.9533049479135,158.15635105597784,160.6931572903635,155.74653376301026,156.17790922649698,151.52397241111396,153.6084126205375,152.60463969465985,151.37964642621657,150.1355581618485,148.18505302651366,150.8771461260627,151.86246963002807,152.9028830735856,,,,,,,,,,,,,,,,,,,,154.33319130310372,152.52189131365012,145.39960319952306,139.7356481349097,133.24141749224273,136.09737108583494,137.88885909069336,140.65080467196333,143.77727292100917,147.16646256656375,152.6512529324957,148.5872168450072,151.32157105013022,148.354452641553,146.45246496728447,153.50325268253567,148.53929236288508,150.02160348375594,133.49485684634843,130.14375443860501,150.14115049775805,146.92598307560348,146.5930499285654,140.36890555870875,149.68521750027725,143.4697348878268
3,1999-11-30 22:06:59+00:00,129.97502650016372,113.87726258502164,122.38272003656165,126.11027213985686,125.68940625049814,123.235139181808,126.35611031761177,126.370609729181,134.45785762640213,136.47313833847915,139.20607658884595,150.51008376500337,149.74037962737586,147.0091001550717,147.3440645534744,143.51174875767444,149.6718826530423,141.05384407318934,129.95363557790392,118.9653647530102,119.21953319233322,114.38006286099952,113.17418379966888,109.93960260539048,118.73943042326407,127.20584168057349,137.4174390610449,137.80388372286828,134.3222163357073,133.02585647291974,136.248932606449,135.94526988511922,132.79478170540364,125.91742461539418,124.4391535368989,122.84948694028994,122.71960861855929,128.49616028046736,132.0489501149273,127.16862514251504,128.31011167308117,127.85298701915116,128.80716706535594,123.12288063195345,123.40687842410338,127.29845380303968,126.18377376905934,135.36921766618946,132.69956549114733,137.74491804388725,135.71426178235083,140.22556481472543,139.20235860297302,140.79634805103066,136.4806281082457,140.1375631461532,140.08300454328105,138.3705481760859,135.96430209663123,137.89877169480224,137.32454719886164,137.26778828522853,134.11783993148893,131.40940885308805,137.17973827484735,142.36591679923038,147.9667922132515,149.1097791879697,142.55772008321438,149.90318929547007,151.75977805369035,150.68163013237097,150.98952148202403,153.57715160922461,149.2243920564384,144.16739029100324,141.77022297458709,138.8751738234099,142.0279741731452,141.49828283457254,137.8521463340279,137.83557366611348,137.0366169270202,138.6163231502106,145.8084065872577,144.61267165122283,142.2197870445878,143.85939979963155,142.3731864226984,144.3041176897376,141.75907381626814,138.51791107200225,140.76076988420795,141.47728000656394,142.05309263331463,137.0647306736504,137.86889389746474,141.99498195131187,144.3103613714024,145.2777678894311,145.37418186212966,147.1075530706731,147.93662888857213,143.47131618703528,,142.3104183488556,137.71073620177972,140.91188863024317,135.33381194700462,130.44518548755462,124.95869334799973,120.21630562218002,118.67865277242336,124.74028501221183,125.12948805003737,126.05831098969024,132.12457883107953,138.79102698998136,135.12498229848217,137.41699122144996,136.49205760541503,130.1845219188005,128.98544707994796,131.09822917423173,130.4400562152228,134.60470522740636,136.74640700202042,136.98434202243746,137.76264154940583,141.43617356548458,141.76189390723272,137.0405960499276,136.02364381895484,131.5417481828625
4,1999-12-16 22:07:09+00:00,134.61823190741472,123.25528953265773,123.03575207454831,126.8984531441492,124.85421362767318,127.7276155389486,125.14541177596764,124.17010870605431,129.31120689128454,133.74418014877696,141.80397610105416,151.3210773124627,146.72442590015402,147.7813431689118,137.07604040389555,147.62586634675412,155.35044352675928,148.74614749475472,132.01033762923487,118.6888949548275,117.11415560823039,112.82674643290292,112.96424296945695,114.4503246422222,120.60790513337302,135.26917228660977,137.99659116090132,136.96429600280308,138.54530583303296,136.70116489963416,136.33777785458292,133.79150458983892,135.91572795650822,130.1523345119733,126.5746254915769,129.25700913330826,122.79813393717917,128.1780894978024,130.42056258194174,125.53788266179437,123.57350910157898,127.20081253308953,133.47558613378075,130.70140357116068,126.39664467559143,127.84387846825479,129.68075326179766,132.18804223537242,135.0066267017454,131.64698894844588,133.9039394283463,133.616345925068,136.4005525908692,136.79557591079325,139.39283067016055,140.4860520399511,141.56364263848536,137.40808256246834,139.91241621319045,136.93979119154784,136.18863947665128,136.417883808885,135.0179820083639,134.72940337928458,133.85802782868257,134.83582582568178,141.96514897264223,143.0690756508125,147.84389285921495,151.62019459105153,149.17476750001862,150.82655104937885,148.40341983629844,149.45029873028787,145.14614414016648,143.1522212885049,144.08414571790584,144.5668125408455,142.8609856237543,137.02288054131768,137.16543260744476,132.39924800663158,133.152135553655,136.21251538966703,142.52094676627559,140.66981680817327,139.97107713196147,141.86728992886316,140.97452686062888,140.87517386261834,140.42522040815618,139.05484695579605,144.21551328640467,142.9344907980812,144.14624480423765,137.26036747822297,140.5449021945237,146.05922908941807,148.54419233039394,148.9072937259423,147.210347023733,147.79731163699466,144.25395650415638,,,140.29031599096948,139.02293136530656,136.01127923766757,133.54560207205208,124.58330108629023,126.14454134620208,126.96901489994109,126.57905504416408,125.27994747045445,125.84524281905246,124.77589126143822,132.8690099662346,138.70899790872292,136.12514666782886,137.93375365436816,134.80962689394553,129.1697912812736,128.03286789630897,133.10933574709534,133.92204172484608,135.13989757358854,135.9706633755294,141.4871116379275,139.6115852371213,138.88802732232216,142.57676676405578,142.829959714378,138.10708450224007,137.48589739476472
5,2000-03-21 22:06:49+00:00,146.41271934041882,140.77447893053352,140.987503264579,145.96451335330372,147.10999386115412,145.57085103915696,139.74793089268329,140.28772627283723,150.82535642069388,158.19184733695766,156.33388364219746,162.8090978977632,161.58029124476354,164.16284649757114,158.5726516383131,170.98736907536164,172.63028251738064,167.29162080652867,156.51195453136484,146.27035019847128,136.22320017954874,131.8794048578738,129.77188799635883,136.29854342617952,139.5102493260228,145.23413990963678,147.65541500673447,154.0855318559395,151.73089396526439,150.83539480683487,149.77725240085076,149.67800099372485,148.60038892675095,148.65061674284655,144.88595311390804,144.32750959255338,143.6722187196956,145.28500623202643,148.50112572922677,147.34848975114207,144.86567246936207,147.45054136250155,148.64373866477237,146.31698743993755,142.75426822118374,150.336538262771,150.16002483474108,153.36220246421357,150.43005373517872,149.3285847174246,148.05390238334996,154.06619790627911,149.3965040248828,153.68398039755567,147.85215192077055,151.26500709015409,152.66378242206505,152.46776703532254,152.19564608032076,149.16299393490488,151.8174159047843,152.60866141272535,149.22745169829767,150.47484218504144,150.7574838465331,154.61390852007588,161.2692947936789,158.54887499521573,161.9771176335688,162.08371472544164,164.11729479658308,171.19721710107544,165.35025996212147,163.18596367035235,161.2930976909393,160.77040411890627,159.46717185588375,159.89544257165622,161.10212184969583,152.0462991495731,151.65711698014275,155.8730228688476,157.32724387880012,154.33701041630007,154.2251897287372,158.34587130277538,159.8975337005234,159.71525882384515,161.66728533291376,161.28047073141514,159.34915065252682,153.40362842176003,154.14524861526783,156.13761601035418,153.68894344533936,154.6183335900177,160.9638053334836,155.4892516252856,156.96723212874838,159.6375773355879,165.60798718878095,163.56788769453505,161.4990539752543,162.43050490180772,158.5069949007065,161.38035497556655,159.10011111267968,158.81514740873882,153.15823580431893,142.9129247436189,135.57196285079365,133.57937830813574,129.87254540906406,138.52226740643084,146.86960747492662,141.9995087625483,146.4504652672676,149.81721172426427,146.71550251679565,147.954626440114,150.49606623276884,145.8146757879631,150.66898971687883,151.69015081516608,153.68139270529946,151.74167063601317,152.13769405030834,153.53891574644334,153.84280131721155,153.3278056228571,149.7849186358377,150.04341133207757,149.25105379471654,149.04876024146537
6,2000-05-08 22:06:20+00:00,124.20149925263945,114.87954351027963,124.4927196277639,127.77729811992806,130.80142187785026,129.2995242206008,124.76444791622525,124.75394521876248,132.46228654528724,131.33519556775042,133.6978549929163,146.74430515288876,141.92305230036186,143.69753245453512,141.79521212584547,143.14253298497118,151.68566195051795,149.70578148068117,141.43747981472796,133.6023168185066,136.62923160028166,122.87566263779956,119.82698779989026,120.05393036860889,126.2806549652532,131.56550335328438,135.08055984457502,137.35741857370184,135.2971060743816,134.52180022587905,134.99057019335697,135.833439044097,127.25440222245565,122.71221346415533,126.3106027110655,134.68287690467628,131.01533936455385,128.7547844619937,136.47813031200036,128.5452726522165,125.43217785200422,124.18683330285837,135.58119446032575,124.16339258125953,119.2360370145855,126.59222244851186,128.64394800466445,135.108469503936,137.746812508906,135.48299510025583,138.34612672998065,138.66431408948068,142.39246208011673,142.23367274015195,136.51975827030105,134.34840571831808,135.9143545845116,132.26148290014422,135.0564095244714,131.52631295549452,133.46060322408016,131.23269108477967,137.08890100857246,136.15216620472353,138.18602280002017,139.81406410609173,146.46547989019172,146.2560491942744,149.84573633803683,146.5838555923296,148.72183482244526,147.647470675706,150.6472158752216,152.20693854649826,145.54301644504847,142.45684035828168,140.77342562653234,145.28201938344714,145.4194065039892,140.18929636476037,140.79699580783102,136.55419099279584,135.53360768425387,135.24945115504363,134.7886442746586,137.72374845008338,137.17282368874686,137.70022799238725,140.86350080740937,142.80895038547916,137.7114107340216,136.1965383980714,138.0702736676912,136.53707193825835,136.084232395821,132.4080208232391,140.5536132099666,141.09817386726385,142.47970114245783,143.2212910295412,144.77491967136137,146.97103089707076,146.72546688172457,146.64911919535905,144.16819343027203,142.56360742040803,143.1835536263549,135.49443639642982,129.5809728637689,121.47464111398065,117.80772680981022,115.4123080080767,121.23758633287457,120.73353510196958,119.91088663809569,132.30976289798167,130.90735927748545,135.34937300691627,136.70249686107644,134.55685418604952,134.07904871957152,126.87357821767526,130.300781293147,126.00514693079886,132.68133526916483,129.9825117702732,132.05875807728987,130.78219961735186,130.211046426719,136.4620752375348,135.22993910960992,136.30629349244023,127.92658835595829,125.04372041675461
7,2000-05-24 22:06:10+00:00,118.43893871356781,108.68509254124909,118.48368095884308,121.73680346378694,128.74909125728146,130.7363823777265,127.87463523366759,123.43729188412621,129.12044952094067,131.17197240231164,141.07077933205582,146.86620367421884,144.12949429166656,144.9101279546158,147.92135877480874,132.8180350520944,147.30979875748804,142.9497173193686,142.6459863147066,143.60626281902788,133.71132112012674,125.39945849402815,120.44103140310186,118.97954667171925,122.23256319951298,127.02618534120978,133.70130593994907,135.55807017787248,135.5623650754997,133.75168973255745,138.24739469365952,134.8191464200727,129.573332730117,130.02091613600027,124.28905898142463,125.23181238945486,133.25084447058586,127.12776523403957,133.13728182833825,128.51313845325268,127.35132339865609,132.48146881472695,138.91380181168796,124.5461925259,120.3515762535298,126.53509819247793,129.75880940073813,134.17194322016883,144.20943019516307,138.15654008170608,133.53257168616705,135.65224806117527,139.42060459514138,139.7218266219505,138.16011265107454,137.35791262459242,133.14944879792176,129.23479009065218,136.83067993544705,134.01898508725162,132.83226009551382,127.0792110759664,126.11931688020047,130.71467554467003,134.6090482087398,135.15653484598545,145.2344287602207,147.8465257012021,146.92807400691552,150.3130943474115,155.51597105402067,151.61294535992502,153.4513409949812,150.76027759948613,137.2170347229354,137.94540025157127,142.75660433929053,138.52590950966436,137.14327851534074,136.44925662060183,138.72837192461134,130.1950645095759,133.79907374646666,136.19348957623907,137.34092587865118,135.55825227683545,133.89717122381654,129.64745973526018,135.32136722182935,132.8502715862815,136.5371340383641,135.58552100937152,133.66451565988356,135.72364056357702,138.6769729113992,138.7128668987767,137.22403392648673,140.04418078305878,142.58279880754202,143.65196444326125,137.13867574437876,141.45976501897297,143.598770029705,142.39949363206898,136.6881205369731,140.21907874313808,140.14258516491606,142.27212240198799,114.79257487906304,127.80867212353547,121.36276882079862,112.39544880814296,115.91084515291178,121.2251410273511,116.77092469337452,118.40590679498476,128.66301483971932,,,,,,,,,,,,,,,,,
8,2000-07-11 22:05:41+00:00,98.19102765699512,86.73143059322568,100.99264670409258,110.41104370928068,104.42089462052746,108.89135326720987,107.08586836834638,113.60906501533303,120.82861948472377,133.81533376361736,133.08094489208588,144.6157717997113,140.21795845773798,138.41344355283894,139.11764560844668,128.53192573474337,128.554972047266,132.6212891270109,129.10080304259466,115.68731895308156,106.26054493725597,109.70693099204604,106.13592527601482,107.86046042304775,110.35500890345466,116.9083544063361,122.73061929978178,123.60512835468893,125.73410179028541,124.56591694317915,122.33456873172997,123.78819205596531,125.08760612446268,120.53551716467672,117.15851336718202,121.48039693567544,124.60530154488254,122.45602549955116,122.5132215930954,124.00387277026773,113.71261016792103,118.6385479446916,116.52671736653235,119.02764588963734,113.82323755262948,118.90984044492399,118.1510865705203,115.10186007685147,119.4001460579612,125.62477160843738,125.11668987143733,124.49744414186421,129.9854621390339,126.62310936366875,123.79313924861134,120.8615628799865,128.4887487373399,125.93571674518851,123.56331376960011,123.89048829867329,125.69887858280995,118.21046352873887,115.48532613681039,117.01262037339453,125.37214063230275,129.5196610963209,135.26914594648647,135.77284144402057,131.33117343568597,135.33267978000947,138.61012386501795,142.59586077978037,139.0587516518351,137.27398129452973,130.98318473158562,130.0198923779276,132.0179599452041,132.83104715461047,134.984014853871,130.10466985179468,121.66787148452586,124.27324906878718,128.0923196807657,131.02787350501976,130.1594532282822,126.79590703272802,119.4000420998704,127.10425314609157,123.09508862432784,127.81626977166326,129.40183811834092,134.3473207596404,126.35564272597223,122.68106434144163,123.2090582581503,123.02534724247052,129.67555189827328,126.94975112561777,126.48360874092725,129.11209838129935,125.38230940363711,132.43339045618745,132.88576196113334,129.34478459661722,131.71433412129574,129.98209374739469,127.57160319508529,109.9791364893166,,112.37744472715688,100.85834327056352,100.65542570526117,95.049730696469,105.6472033575762,105.83221280984696,112.68122308705475,116.36937766198469,128.9522022616105,118.36533285911256,119.94498139991812,121.79448245878095,119.09578845312953,119.45693247688604,112.9252188962177,111.3533484350331,111.0267572161158,114.08779604264745,119.55057044559877,124.79977187298653,128.87029157946807,128.48626183486047,123.9530932808336,123.91695634809352,120.87666527369048
9,2000-07-27 22:05:24+00:00,117.7614821088329,111.64055604240247,121.90116955247467,127.91951445010332,126.75277965078465,131.90019109148471,130.88271100067533,140.32556101142558,153.31888770382122,160.03799916729878,159.16920129580666,171.57289078345136,163.49570963896548,159.48536447065356,156.90205893504688,145.65049825711938,149.25642490525178,152.04553137235473,138.918914894728,135.3748297602354,127.46197121212948,127.64460606401863,122.30745270759473,126.39446714189478,128.85597363292592,137.37291648584565,140.3578642816803,142.41540228161796,141.13555710782092,144.65457746177722,143.66090265663345,146.74172606134482,141.58590751745305,144.08618297432497,141.62682692270903,147.33961547862262,144.4356634526695,149.85599432036528,150.8247777891928,143.69443416776636,141.05806233367275,143.14204455551328,140.33262308632635,137.95855123787936,136.6260195160957,138.9167086992017,138.92875616143115,135.5444330063197,141.54080423478302,142.6043364289672,144.03038126142073,147.88613394809943,149.3069860750813,149.58593087596188,149.37931996670716,145.92152463446655,147.31815112618239,147.10997891792286,144.25942992982203,143.69445983874994,143.5128831345079,144.47167617010047,143.73135478920835,148.05336316161333,152.05099421513526,150.27723073196955,153.52337703012194,156.5109627166318,158.4535915976133,159.43463234162076,160.23503609175992,159.06074652443075,159.67283965737226,158.67704121430393,156.43920415574706,156.19352833370394,153.97818101838695,155.55577142444233,155.53922596105537,153.12104122574164,156.55342566443494,158.13412457491614,156.32154347901695,151.65655572702832,153.22948182270054,151.90658229752464,152.51402051693847,151.1030240465161,148.75179564743706,154.53038911755118,151.43867548286624,152.51855294880016,154.74856274382114,153.27440262975708,153.30734058856024,158.08082698588333,151.85280295023358,159.76337604623964,157.47039774658379,157.36997610863847,154.41194928903587,155.0329879396763,161.27002212421877,160.2366542596448,159.0888444297541,159.1107720144501,156.57692524520328,155.87331844527966,150.05298062277757,142.31476797023396,138.57518833913622,136.18926323176643,131.70910945798119,135.0215886918463,136.62390903334932,140.00048170027515,143.45274310622614,145.67343103073202,145.33275752813412,144.81019001164697,140.62716943275177,146.74845734196197,144.8601427941711,143.07112893196904,142.89266733090372,145.34969398106207,146.02288066629944,144.1078662218885,144.5179692837146,145.51485313340305,146.17576500034465,141.34977179831085,142.7286536720158,137.2242893717227
