dates,satname,nzd0304-0000,nzd0304-0001,nzd0304-0002,nzd0304-0003,nzd0304-0004,nzd0304-0005,nzd0304-0006,nzd0304-0007,nzd0304-0008
1999-08-05 21:47:23+00:00,L7,355.22,360.33,353.54,350.61,349.14,333.97,327.61,325.88,329.16
1999-08-21 21:47:20+00:00,L7,371.09,372.76,370.73,365.10,356.63,353.13,343.54,345.31,345.20
1999-09-22 21:47:24+00:00,L7,396.77,404.20,412.62,400.18,389.69,363.69,349.89,355.97,367.84
1999-09-29 21:53:40+00:00,L7,358.22,366.77,361.60,350.75,339.31,320.82,314.07,320.93,325.88
1999-10-24 21:47:20+00:00,L7,400.90,418.98,425.02,394.83,367.63,356.75,356.69,370.55,370.82
1999-11-25 21:47:14+00:00,L7,,,,232.80,,,,,
2000-01-12 21:47:18+00:00,L7,366.65,371.02,374.14,363.23,344.55,337.44,334.66,345.87,353.22
2000-01-19 21:53:25+00:00,L7,398.13,412.90,426.60,404.17,372.42,373.68,380.81,386.88,394.89
2000-02-04 21:53:25+00:00,L7,394.28,403.37,393.70,365.64,356.74,358.74,371.10,375.42,381.18
2000-02-20 21:53:17+00:00,L7,370.86,381.27,383.71,372.36,352.62,350.44,356.45,364.00,362.54
2000-03-16 21:47:03+00:00,L7,369.31,372.15,371.11,386.72,366.46,356.66,364.40,350.95,359.54
2000-05-03 21:46:43+00:00,L7,394.90,401.31,420.62,405.27,378.17,358.31,353.73,355.92,360.67
2000-05-19 21:46:31+00:00,L7,375.08,388.70,389.87,374.55,351.97,343.43,341.33,344.73,339.43
2000-05-26 21:52:36+00:00,L7,380.93,393.12,401.15,382.85,367.45,350.64,348.31,351.51,350.66
2000-07-13 21:52:07+00:00,L7,375.71,376.90,368.93,382.05,382.25,367.44,339.85,342.83,356.80
2000-07-29 21:51:50+00:00,L7,396.60,397.75,401.62,384.97,380.81,372.79,377.13,395.09,389.46
2000-08-07 21:45:32+00:00,L7,365.58,368.54,362.17,355.10,338.94,333.51,331.75,338.21,342.81
2000-08-14 21:51:44+00:00,L7,369.06,375.20,380.49,366.80,350.66,333.99,333.54,335.13,345.26
2000-09-15 21:51:13+00:00,L7,,,,356.74,338.57,337.47,336.62,331.76,336.82
2000-10-26 21:44:46+00:00,L7,393.80,399.52,405.56,374.15,363.49,351.48,353.79,360.20,362.32
2000-12-04 21:50:58+00:00,L7,370.89,374.65,376.67,361.14,345.09,334.07,344.29,343.65,345.75
2001-01-05 21:51:04+00:00,L7,386.54,384.75,385.70,397.59,391.65,368.64,378.56,381.53,368.37
2001-01-21 21:51:10+00:00,L7,393.32,395.27,406.68,403.68,389.65,376.63,375.54,373.75,372.93
2001-04-04 21:44:30+00:00,L7,386.16,397.25,409.74,404.22,399.32,385.45,372.39,370.79,365.46
2001-04-20 21:44:34+00:00,L7,395.21,404.29,416.93,407.17,405.29,371.92,365.67,369.32,365.48
2001-04-27 21:50:43+00:00,L7,359.66,367.72,369.55,362.66,349.73,332.10,331.68,330.32,331.15
2001-05-13 21:50:33+00:00,L7,352.87,357.39,360.79,358.72,344.08,331.37,330.12,326.16,325.90
2001-05-22 21:44:18+00:00,L7,378.07,388.50,392.30,394.61,374.62,362.35,355.11,356.26,358.84
2001-07-25 21:43:42+00:00,L7,355.22,363.22,354.60,345.47,337.73,322.38,317.26,319.64,330.25
2001-08-17 21:49:28+00:00,L7,394.41,397.40,378.77,373.56,357.29,344.62,350.07,350.45,360.64
2001-09-18 21:49:05+00:00,L7,368.49,372.08,372.43,365.90,363.63,357.01,351.05,355.63,354.89
2001-10-04 21:48:54+00:00,L7,366.90,374.72,374.68,367.03,352.71,345.18,350.25,351.85,354.57
2001-10-29 21:42:45+00:00,L7,401.38,411.74,407.84,399.61,379.10,360.77,363.93,366.88,372.03
2002-01-17 21:43:16+00:00,L7,346.44,341.37,353.95,341.63,322.00,319.49,315.88,324.39,320.36
2002-02-18 21:43:18+00:00,L7,368.01,372.13,360.29,353.57,345.52,341.76,329.76,332.06,340.97
2002-02-25 21:49:35+00:00,L7,431.20,429.30,424.83,406.28,399.03,393.71,391.06,393.20,393.36
2002-03-06 21:43:23+00:00,L7,376.84,383.84,377.07,360.36,349.92,347.19,348.97,343.74,349.16
2002-03-13 21:49:32+00:00,L7,,,,,358.45,360.25,357.03,356.11,356.72
2002-04-14 21:49:26+00:00,L7,380.75,380.33,377.58,373.50,355.35,345.24,345.41,348.86,356.13
2002-05-09 21:43:16+00:00,L7,387.74,399.07,392.32,386.61,357.72,343.29,340.41,352.09,361.05
2002-06-01 21:49:16+00:00,L7,362.63,361.38,348.03,335.11,330.16,319.19,323.96,331.47,336.64
2002-06-10 21:43:00+00:00,L7,401.72,403.33,390.51,369.93,341.29,343.89,348.21,361.50,364.35
2002-07-19 21:48:57+00:00,L7,387.47,391.61,381.59,395.19,384.70,366.33,352.32,356.95,361.05
2002-08-20 21:48:46+00:00,L7,,,,,,363.56,339.88,340.06,345.55
2002-08-29 21:42:27+00:00,L7,367.36,370.28,357.79,354.57,346.37,334.96,328.90,329.71,334.88
2002-09-05 21:48:38+00:00,L7,418.41,430.79,418.80,417.63,410.27,365.59,354.60,361.05,365.41
2002-09-14 21:42:19+00:00,L7,372.24,380.53,376.08,365.00,350.08,336.58,330.51,328.31,331.51
2002-09-30 21:42:11+00:00,L7,375.73,378.60,370.26,364.92,348.88,342.26,330.04,333.14,331.48
2002-10-23 21:48:27+00:00,L7,371.50,382.79,383.37,376.42,360.32,342.30,332.85,337.55,334.44
2002-12-10 21:48:53+00:00,L7,359.05,362.35,364.61,358.63,352.82,341.33,332.44,338.27,337.26
2003-01-20 21:42:57+00:00,L7,366.31,372.49,372.24,371.37,357.22,347.73,339.53,339.05,345.09
2003-02-05 21:43:05+00:00,L7,,,,,361.96,352.16,344.35,343.87,345.11
2003-02-21 21:43:08+00:00,L7,354.32,361.76,361.01,354.07,348.60,329.91,331.73,327.39,333.66
2003-03-16 21:49:22+00:00,L7,385.32,396.96,399.36,400.93,404.50,402.53,391.42,377.21,366.71
2003-03-25 21:43:05+00:00,L7,364.58,375.65,379.15,371.59,370.60,360.38,352.54,344.32,347.18
2003-04-10 21:43:13+00:00,L7,367.18,387.60,392.91,387.28,374.06,358.98,351.63,353.71,354.12
2003-05-03 21:49:25+00:00,L7,367.27,377.43,377.55,368.01,348.30,336.27,337.48,343.91,342.21
2003-05-12 21:43:12+00:00,L7,395.16,422.49,418.45,381.99,369.69,350.76,356.54,373.04,362.40
2003-05-19 21:49:19+00:00,L7,356.27,370.72,365.38,355.03,336.54,322.49,325.46,330.24,330.67
2003-07-30 21:37:21+00:00,L5,355.15,362.35,354.66,357.14,355.43,343.77,343.63,344.76,347.86
2003-08-15 21:37:36+00:00,L5,341.01,360.44,354.38,348.85,347.07,339.40,336.63,334.44,323.78
2003-08-16 21:42:52+00:00,L7,344.27,357.44,347.24,338.71,341.43,322.95,318.48,316.41,
2003-10-18 21:38:36+00:00,L5,375.65,382.09,382.10,377.31,362.64,357.88,354.17,340.96,339.69
2003-11-04 21:42:51+00:00,L7,391.66,400.21,407.12,402.31,391.28,365.68,360.78,364.33,367.40
2003-11-19 21:39:02+00:00,L5,386.25,382.01,383.99,379.69,370.70,347.84,345.35,348.06,371.94
2003-11-20 21:43:07+00:00,L7,374.62,386.46,402.15,395.37,385.82,360.95,358.96,360.81,
2003-11-28 21:32:58+00:00,L5,346.20,355.57,358.76,350.89,336.95,325.04,323.12,332.96,336.37
2003-12-06 21:43:10+00:00,L7,,,417.15,395.17,373.21,359.23,361.22,371.99,370.88
2003-12-13 21:49:25+00:00,L7,,,373.59,365.51,347.62,338.97,333.47,335.57,341.19
2003-12-14 21:33:02+00:00,L5,362.23,368.83,377.92,367.35,355.81,337.95,338.59,348.40,349.54
2003-12-30 21:33:12+00:00,L5,369.78,380.74,385.16,368.44,353.19,334.57,339.18,340.32,344.88
2004-01-15 21:33:14+00:00,L5,367.00,378.48,377.13,369.57,351.28,347.16,348.97,359.67,360.57
2004-01-22 21:39:28+00:00,L5,,,,,,,350.13,351.16,347.05
2004-02-16 21:33:24+00:00,L5,382.94,388.31,389.31,376.45,361.90,356.14,360.50,363.07,364.10
2004-02-24 21:43:33+00:00,L7,,360.85,352.68,348.98,339.98,328.26,325.59,328.86,332.05
2004-03-19 21:33:35+00:00,L5,385.94,388.91,405.24,397.06,384.93,374.51,375.27,372.02,380.21
2004-03-27 21:43:45+00:00,L7,367.41,378.76,,,,,356.10,359.82,360.43
2004-04-20 21:34:19+00:00,L5,361.51,371.61,374.95,369.67,356.99,346.60,350.71,356.88,359.01
2004-05-21 21:49:49+00:00,L7,350.77,356.75,359.77,355.23,341.58,333.13,333.95,337.48,
2004-05-30 21:43:36+00:00,L7,367.92,374.68,396.57,388.06,376.41,363.60,,,
2004-06-22 21:49:40+00:00,L7,349.77,361.20,352.26,342.60,,,,,
2004-06-23 21:36:10+00:00,L5,363.12,373.28,363.68,349.97,340.40,334.56,331.42,336.18,343.24
2004-07-01 21:43:29+00:00,L7,,398.47,393.31,368.07,348.32,,,,350.64
2004-07-08 21:49:38+00:00,L7,367.52,377.54,375.82,357.69,343.58,335.76,,,
2004-07-25 21:37:01+00:00,L5,374.69,379.98,381.04,360.22,351.65,341.13,342.21,333.15,337.49
