,dates,jap0171-0000,jap0171-0001,jap0171-0002,jap0171-0003,jap0171-0004,jap0171-0005,jap0171-0006,jap0171-0007,jap0171-0008,jap0171-0009,jap0171-0010,jap0171-0011,jap0171-0012,jap0171-0013,jap0171-0014,jap0171-0015,jap0171-0016,jap0171-0017,jap0171-0018,jap0171-0019,jap0171-0020,jap0171-0021,jap0171-0022,jap0171-0023,jap0171-0024,jap0171-0025,jap0171-0026,jap0171-0027,jap0171-0028,jap0171-0029,jap0171-0030,jap0171-0031,jap0171-0032,jap0171-0033,jap0171-0034,jap0171-0035,jap0171-0036,jap0171-0037,jap0171-0038,jap0171-0039,jap0171-0040,jap0171-0041,jap0171-0042,jap0171-0043,jap0171-0044,jap0171-0045,jap0171-0046,jap0171-0047,jap0171-0048,jap0171-0049,jap0171-0050,jap0171-0051,jap0171-0052,jap0171-0053,jap0171-0054,jap0171-0055,jap0171-0056,jap0171-0057,jap0171-0058,jap0171-0059,jap0171-0060,jap0171-0061,jap0171-0062,jap0171-0063,jap0171-0064,jap0171-0065,jap0171-0066,jap0171-0067,jap0171-0068,jap0171-0069,jap0171-0070,jap0171-0071,jap0171-0072,jap0171-0073,jap0171-0074,jap0171-0075,jap0171-0076,jap0171-0077,jap0171-0078,jap0171-0079,jap0171-0080,jap0171-0081,jap0171-0082,jap0171-0083,jap0171-0084,jap0171-0085,jap0171-0086,jap0171-0087,jap0171-0088,jap0171-0089,jap0171-0090,jap0171-0091,jap0171-0092,jap0171-0093,jap0171-0094,jap0171-0095,jap0171-0096,jap0171-0097,jap0171-0098,jap0171-0099,jap0171-0100,jap0171-0101,jap0171-0102,jap0171-0103,jap0171-0104,jap0171-0105,jap0171-0106,jap0171-0107,jap0171-0108,jap0171-0109,jap0171-0110,jap0171-0111,jap0171-0112
0,1984-06-06 00:37:47+00:00,168.08423501919063,149.42701834966326,127.76112804847544,124.2877818391653,122.64180781568233,127.70851547341373,134.80840557628935,135.69375903099632,144.43937001529292,143.9802145108177,142.0122983465232,148.17494145201846,155.60722541854653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-07-15 00:44:31+00:00,141.2875254215394,139.39267925350032,128.53926549975398,121.97568290644148,122.28449295780537,126.22196024041273,119.36702869979844,122.09310739076146,122.95496801430343,128.9752613863097,129.20046011814784,135.4136430324303,144.29261131645154,143.9303773873459,145.4446042562411,149.44295147759368,160.66499934782078,157.86201602125195,153.24192209565174,135.16449752008933,139.3238203911411,162.26027032102866,166.64642560148872,165.10655449853007,166.09963029731176,159.71462615770912,167.60654918734048,166.7295725199767,168.50448330025176,173.70654794176667,162.6596304648562,157.31356864023536,162.01161307823565,152.03658721373077,151.05953072020802,155.51772303327527,155.9506348641603,155.37936373000818,157.51027026475438,157.61456581410403,158.73873833776815,148.38286760784734,128.41145781000753,137.69110527471054,148.90352680961658,152.11668788398856,143.68822003524798,145.13159814381453,146.27006492675253,160.1840026218743,167.34852805965977,,,,,183.57627908173816,,160.64362594064806,150.42192089767988,,,,,,,156.29245609637567,142.97394553776473,130.40783658580608,137.04529536779424,140.01263329693847,136.55187690070716,136.77030814329694,135.51001062951738,133.66521629736098,119.92499216681954,120.49411170225255,123.67754837454675,130.78999690609032,135.90077026436796,141.1652962515089,135.9205002404748,131.22638482858036,127.44296660177946,122.05104439006868,120.49118902238291,124.74108124113657,131.2762294900309,124.74110001618976,118.70224493792,121.25343394264308,124.39980879701572,125.17413385411064,121.9301826711023,121.13777378789626,130.63928307120827,135.94968488198919,139.83913789312086,141.14714070412515,150.5525040544263,152.91352246882448,152.8650027937078,153.13961413071854,159.1457006461309,136.0899843192628,155.92890888746078,156.75324039463575,154.66238208797253,153.6432584766222,150.1225557792153,145.87049849988222,150.44518701903525,148.35866285055516,130.41030878792913
2,1984-07-31 00:45:05+00:00,134.28426292098365,127.79483015010801,120.18283776067575,116.80391374172935,117.58826541513413,124.64219465482587,124.50853398465875,119.9778761705181,125.21436994010071,127.58439733988897,128.01514081935835,123.76414797532033,132.37552321290426,142.0950497358954,140.10670090802319,142.09976648686907,151.3839600654673,160.9022034512663,155.44621819367373,156.01474441492172,159.8808705220989,166.8736913891515,163.4403084104645,161.249022678163,164.0808264240579,161.8656579089103,162.88952132240453,162.51251716893148,166.32738617176784,167.02420905673907,170.46885567377487,168.31643860262605,160.031692683886,160.84434133061703,153.62576238307338,157.34513732181503,148.54879581014856,149.3739834114818,157.71946847077777,158.47910447763536,146.08355740157504,129.42740933242496,128.37029712578266,138.57534163174608,144.05129307634803,147.4551375624608,145.8315768040915,149.94570398463657,152.3261725629841,150.42719220993393,151.90248996381564,150.23977691485211,147.28777608914294,145.09857376884602,150.99325550708366,152.21199008716135,150.84593858358298,148.73779425216247,146.5692351159543,145.8147455661168,153.27689880781037,152.28145490298834,154.79074137446503,155.70902412868875,146.2748585333587,141.48709498427826,140.72067209276042,140.8733789272806,138.9630657658093,141.04370874287764,139.22727097619588,138.38806628296567,139.66071771172523,128.4744361687904,117.3228125097105,121.37818881452147,122.95236721519568,132.82384231283362,137.426673625491,141.4884717269078,144.87245053950195,145.3837695476413,135.69718044698234,133.05874497799186,133.38330829851094,135.44734636065093,132.65627900335483,126.07493443073686,132.42498227642923,124.95222411635723,119.84106983581984,127.07839299094604,133.2172116545687,134.12864527011456,137.18394255721086,143.4419212151513,151.63703408430905,147.1671905024872,152.2068760820962,151.92918470737084,158.17080724800783,151.96727291648213,160.32176493863204,160.49662244914114,161.63055588227658,160.57320990282517,158.12052216205055,156.47920015036354,156.24689357765982,159.75584810242475,152.2184019810133,143.5644070039941,126.7920908097889
3,1984-08-09 00:39:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1984-08-16 00:45:37+00:00,147.70209484908875,147.2423559744865,140.55552393674424,133.9793293370717,134.57004883269093,144.08485462145566,152.81274120931903,153.10399538724175,151.85543313255778,149.0043805052886,152.32783860186098,145.58606887493744,151.7590830429853,154.45211302430232,157.0525322938663,165.1495752430871,172.4775818509962,174.7974140659086,171.08275105356216,176.06028634245578,188.8068660282313,189.55281529297136,189.24500518117253,191.55084120922965,185.43035316929894,181.7103348692852,182.26868855458315,185.26898353018927,186.13516779255082,182.9084507648155,182.01160754819125,180.20138454482935,176.41665266163128,171.67072081844134,170.39007007050972,171.11543868935584,168.12587886895315,172.0134954432173,172.329441523636,170.75408746964806,165.23230798113173,155.95515753005296,115.200244894237,152.22731213300875,156.81959436874251,155.26708412761732,164.55648248215613,163.55417923314795,173.86264245658606,172.01303789414496,170.5053308043123,166.79215964925953,159.3163067434218,165.42761287696365,166.18721479946777,168.97818394686928,167.096159114264,162.52088617895447,160.60703453081018,167.2397153851203,176.59194932971704,171.86060945359637,165.67050634581102,164.95281800331077,162.02939814789792,159.55315359917267,160.51251835743986,146.3713054744639,155.7344611299298,150.82628874532753,154.2301089354849,158.1454636767322,151.00436334079947,147.9496447175743,134.4925661874692,143.8465320135111,148.3164233942774,151.8160478362725,152.08171533842724,152.253277837762,159.6603555903687,156.85760481596407,146.4408010509833,149.13814903007008,151.63722605156457,149.32690308926266,147.25516097036473,145.60138758937478,145.68960630513823,137.89201621633023,135.16511660093659,141.64581713929417,148.6337016304628,153.57373180157546,158.67468508831817,158.9601523271484,167.01652540052842,171.15824903609115,169.99867872259037,167.2545116798464,167.87536839334845,173.8942745072797,172.54970917322652,178.88139056558194,178.03623255561055,170.65850682772165,182.440035835744,178.48333835484073,175.38684293233098,180.92304899141507,165.99296535859548,155.7527415752852,138.8259256611443
5,1984-09-10 00:39:44+00:00,132.61933876772315,138.7690599940961,129.68378788448445,130.01536955206464,125.93690102049709,127.4157841502369,125.99691558087645,121.73869584799857,123.64890548723497,127.04063981673121,135.00241480640386,131.64524394758257,134.68850410996532,136.57380571336967,143.1319700185648,150.09482077252187,153.40994185951024,148.3802697332207,141.6797208792505,147.21858683320013,152.36384557491624,157.4022665732321,163.40229834727313,169.78713822989272,170.87200387075865,168.5139498071809,167.80406114638689,163.5781395445382,164.7557780273869,156.48695943588237,155.22321316581133,155.01486443539562,151.3720513091914,154.9311151646513,148.2885201021386,153.350493614375,158.64813707962017,160.7744362201986,155.2625064999675,152.29756294271985,143.21338209891644,134.5651763813912,109.67564274416092,131.17464496200986,137.36841150462132,141.9787668631401,145.84069090027563,146.262858648185,155.2556442593456,153.77929683290506,149.7551488198395,147.23072129439265,146.07902976300636,146.90376476347944,140.7215435438666,142.84572882724333,145.9230742905209,144.04612499937522,137.5270145915161,133.27702729274083,146.9074211302191,155.7902153294974,158.27559067275791,151.766271893065,150.39987722176633,148.80844986978758,138.66204695217604,127.91327170076678,130.34662174711445,129.14803913407889,125.63574669184493,125.92603038543267,128.45162822935103,138.33336133787557,130.8350413842395,121.07611831730667,122.31595421475375,128.17597009723394,145.35634724692807,138.85416917281373,137.42783188120347,133.8083489576409,131.95321301859312,127.82370848843098,126.24960199081748,136.88980948731233,130.23759435026147,129.7307884146498,128.26600922464547,127.13999946951348,132.37473336001477,118.01284437609995,119.53506320657287,136.66770823593754,139.0667702218983,128.8282505811647,136.05799825282054,148.50986500102914,157.17681130077605,153.75377140899514,157.93710019807693,169.68786182551258,160.25589971994467,154.26955909482325,157.53141229108806,156.26252513746525,158.73133194107498,144.95841351170773,140.9544211054862,147.93685775781594,152.12104358771938,137.53480575447048,123.63920881642845
6,1984-11-04 00:45:46+00:00,152.00827987755434,147.1724798722361,138.88244887060551,138.6084734036896,140.5894061420615,142.09202249066342,141.33207088142956,145.6504376142989,143.40677471100372,147.0669542788974,146.91175463201725,142.42498038263844,144.44968026750806,144.92464594089702,153.06203094620722,162.18804312413027,166.3870000352272,159.4338633417548,152.034692619541,159.72320350154095,170.22663629790108,176.47805869703274,176.60467477873,179.92155648548345,181.58823746359516,179.66731119943998,179.48457811587187,174.44975271258824,178.61204756636437,174.21860663184262,171.2537789419833,164.12905269438915,167.660984504197,168.29090629608854,166.5131059219901,174.45155539102865,171.14468215046648,172.6085632045733,164.4061879989178,160.34298950354784,154.98687437668255,149.76926692683267,128.5441835986981,145.9933543516787,153.3757996047767,155.73930578105063,154.28252531821792,163.0297031340475,168.47639030379716,168.4106905119003,168.05439743659807,162.98510095065012,159.40328249707653,155.60044519458407,151.99092606438163,149.96211491561,151.67433764337054,158.4599816843427,159.94385548143666,157.14003001200118,159.87200516778125,157.50178241629376,157.0911430808006,154.08364391156846,151.3281647861928,152.11675494190175,145.78080054464806,146.67124685280817,148.56520887369234,147.54592265714717,145.9728205854317,144.6270071183914,146.81826109582445,146.2302740402359,143.5622637735149,138.76632688008368,143.83003932196291,145.9069797044564,146.85193301313683,148.8546215260802,156.11441613401635,154.01544648323977,149.1431358958354,149.20726396924474,151.81638780345304,151.13151020534858,148.1523307886081,151.36575552772408,142.93944996234958,135.67533505717623,136.58599394207235,137.1999877989612,137.57849476839556,145.1147150023315,154.43425383835972,151.26819370961746,157.4409705016178,167.66166830375278,175.86966945147333,166.08842333407077,166.11418664301127,166.4886252098127,178.81715622066346,177.37625377538976,187.06843729492724,179.727674595817,172.66451004420256,181.4544690445261,174.80748250386068,171.65225479073067,159.48027962224995,161.86516247172705,146.24058265052486
7,1985-01-07 00:46:06+00:00,162.9604255679965,159.70892549680835,143.9597033852631,141.25737193067954,140.77862741497748,142.20293756953845,145.97824234783621,146.87141022224537,150.48765346352164,151.7874415770785,151.86060827514368,150.5560412248251,153.55578618248873,158.60376942993068,157.92859207841295,163.03755696311663,166.82910239659557,171.40113522458407,168.84197802576418,167.57543043145867,178.01320722810343,180.0638976401897,180.89374157431482,177.60849357009877,178.25444621212748,183.23766840677067,182.27959843072114,183.47790626080516,182.13101798937072,184.38775029370817,184.33180075101748,180.5238692426652,178.71010926787008,178.79287637414726,182.81406150900554,179.50099869119765,171.46450293974638,169.87857698228197,166.96829901267355,165.28501496834218,160.18079065817088,157.73551890024729,127.57438807102528,156.87236075334,155.57181121104492,166.2205839551516,172.35662279327966,173.49726438607235,171.32826265033165,170.62481704159677,170.5558841280609,164.97648420402837,163.3777831401074,159.56372350538928,159.84546317501076,161.0377014359905,161.59533495261834,158.11507485112745,161.78399868197457,163.16329007084997,162.79631955784214,160.2099672784325,160.32872986173717,160.7367959920142,152.51240693929412,153.80514730680787,153.36029101958908,157.97686972702368,153.40622422870288,147.17674392934086,154.9891019249164,153.15739845226176,151.99186684439988,151.4323597715605,147.30598968268714,144.32336961182637,140.28768862367082,151.20836169381258,149.59073823954466,164.22701388560156,163.65532345742156,160.48431806019258,156.92774475379653,158.17324941961158,154.80645753569803,151.0763669621191,151.65746100064712,154.95449472465958,146.9843676830843,142.03909603765933,140.0602752501498,152.93457589442332,152.92824811466187,153.87033370760892,152.8003244085062,154.92425704486925,168.65182184483723,168.6905220592576,170.75052015092163,175.21089175687283,170.63623362808116,178.45915395805483,174.93361259273644,178.81169182519133,179.49716128938414,176.65416480228802,187.34778256965265,178.18510336764066,174.3709213188885,174.54956647476058,168.0185288893382,159.34042352224355,145.8829746999383
8,1985-07-27 00:39:53+00:00,119.60871908983148,122.68356418332537,118.98253096355455,119.24386984438271,126.22974755518834,123.26780746250125,127.56766693589407,130.92781749895218,129.94166313606144,128.22543045201004,132.34255063060655,134.19436358475917,137.1800932673549,133.83056529409896,136.88302251739847,140.48226936394565,146.95404423264972,148.38907193770586,145.62321503924997,156.411884147705,164.18310244752297,169.61153643577907,169.50740128317926,170.1269186643854,173.8032620486082,175.56388326701074,169.03656007953106,168.64924767384454,170.83147118686372,164.22607703970627,166.13811063838088,163.85460061335186,170.33012484479264,167.69642162414323,162.04763130604184,165.5950345382152,163.85102046205498,162.85460693117432,162.45994998049238,151.86851890559467,147.5915364620428,138.93374263174974,131.9864848669525,148.83227216258314,148.76404443143454,158.88772567205123,162.83408534895193,162.75384516724318,172.3085035931644,171.87937567890822,170.39129243935588,151.6161381639165,149.46433272072653,151.04802665893314,148.13034100970972,146.82471668035507,146.19547787360986,153.72025302094266,156.02568247064508,156.49497295947188,158.40092018403126,163.37011459925424,160.70470138776548,153.5124369535624,145.23677829667315,141.86919685294367,138.443610619559,136.41095907216456,138.17828412047518,137.15770614547162,145.58377022682205,146.7500562223368,148.03610084753103,149.12243322090103,153.55516000037042,148.97673024508924,139.67940213417054,147.70129352317463,153.99320258010394,152.95743786211216,155.39773451183308,157.576005486249,166.83065980017784,161.51596726893473,161.67057723818743,163.16094841939545,157.7986574505457,157.50007783404732,144.36617112191823,147.72070072757265,141.19604312926003,142.81564864619136,144.77795012659627,151.6450704269788,168.60556124948388,168.46377403347117,169.96947890275436,180.28806778637392,180.39391399965305,178.6513167071856,163.00335949306907,164.78438143617643,170.3544531979026,165.47898078617877,172.11479281850956,168.87881235752772,179.53182491358714,182.86231618036896,176.6813744276113,176.4874423978004,172.32991641824523,165.47987991578518,142.58471268758527
9,1985-08-28 00:39:33+00:00,116.40798602964587,119.33002431704583,106.58815958103693,121.38258340279756,125.88444908168141,130.06629256146087,124.20840361373341,131.04345408313677,108.43686834717282,107.72496557305452,118.80179530841646,111.24359523564338,118.56672222767014,124.2511900141728,128.79229587201385,140.22294211367807,148.9307402576598,146.93155832245907,144.66318972862356,152.313703186795,157.82742788100546,148.02370994141612,151.71119708127335,153.6827168943351,154.83513827624057,150.33005486260373,161.72499220833302,165.05327824466897,165.72069467522095,166.47223985806284,168.87377040961798,158.8033419367853,159.44311097796123,151.11650708980002,144.26874198295485,141.40713222449997,142.32071362953187,138.37124890653513,145.16279906511215,149.193482127242,146.1907044899816,153.3482098704873,131.41137914547443,151.38979244254858,147.04014987822634,148.2236229374835,138.06916443286127,141.77279363795827,150.1250439957263,152.89526847261783,148.18157697388227,147.8593331271818,158.10876409044545,157.08311271585507,151.5173854670811,151.97406064613637,150.51612682542512,148.54685036737746,144.08621117616522,131.80210064144742,136.4405948595441,134.90617114637433,133.81365082122812,135.3761683993065,133.867978853151,147.70523605094274,139.57597823292988,134.65088909984476,135.70102265659258,134.10003995880663,132.19981187838528,121.6332926526825,126.96023034746074,133.4041326272605,133.0389044522648,130.4092871094242,130.33985573093435,147.8169495474545,157.30674869452196,158.91707180762396,163.67957581897346,158.5697780542295,149.5573218914104,134.0430703527099,134.2708244442038,142.31864100933308,134.98826419732563,133.83883401578754,134.25848800839464,136.3792265288131,132.77196010075323,133.1842089757574,142.53674262843506,150.5430067900711,153.88717522382132,150.113414246636,149.200504834115,147.6313835143798,153.4958654183443,151.1697375615329,151.6660399884099,164.39877353669223,169.67782860284925,173.10927844146454,173.4590844872239,171.75622893642196,176.07008834273415,169.7039391179491,150.38161378849,153.85325235754985,150.09149137089508,148.91979125521337,132.2333898781896
