,dates,jap0171-0000,jap0171-0001,jap0171-0002,jap0171-0003,jap0171-0004,jap0171-0005,jap0171-0006,jap0171-0007,jap0171-0008,jap0171-0009,jap0171-0010,jap0171-0011,jap0171-0012,jap0171-0013,jap0171-0014,jap0171-0015,jap0171-0016,jap0171-0017,jap0171-0018,jap0171-0019,jap0171-0020,jap0171-0021,jap0171-0022,jap0171-0023,jap0171-0024,jap0171-0025,jap0171-0026,jap0171-0027,jap0171-0028,jap0171-0029,jap0171-0030,jap0171-0031,jap0171-0032,jap0171-0033,jap0171-0034,jap0171-0035,jap0171-0036,jap0171-0037,jap0171-0038,jap0171-0039,jap0171-0040,jap0171-0041,jap0171-0042,jap0171-0043,jap0171-0044,jap0171-0045,jap0171-0046,jap0171-0047,jap0171-0048,jap0171-0049,jap0171-0050,jap0171-0051,jap0171-0052,jap0171-0053,jap0171-0054,jap0171-0055,jap0171-0056,jap0171-0057,jap0171-0058,jap0171-0059,jap0171-0060,jap0171-0061,jap0171-0062,jap0171-0063,jap0171-0064,jap0171-0065,jap0171-0066,jap0171-0067,jap0171-0068,jap0171-0069,jap0171-0070,jap0171-0071,jap0171-0072,jap0171-0073,jap0171-0074,jap0171-0075,jap0171-0076,jap0171-0077,jap0171-0078,jap0171-0079,jap0171-0080,jap0171-0081,jap0171-0082,jap0171-0083,jap0171-0084,jap0171-0085,jap0171-0086,jap0171-0087,jap0171-0088,jap0171-0089,jap0171-0090,jap0171-0091,jap0171-0092,jap0171-0093,jap0171-0094,jap0171-0095,jap0171-0096,jap0171-0097,jap0171-0098,jap0171-0099,jap0171-0100,jap0171-0101,jap0171-0102,jap0171-0103,jap0171-0104,jap0171-0105,jap0171-0106,jap0171-0107,jap0171-0108,jap0171-0109,jap0171-0110,jap0171-0111,jap0171-0112
0,1984-06-06 00:37:47+00:00,163.1539158830041,145.04451245083078,123.37862214964295,119.90527594033281,117.71148867949579,123.32600957458124,129.1737551349333,130.05910858964026,137.8656111670442,138.34556406946163,137.08197921033667,143.24462231583192,151.22471951971406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-07-15 00:44:31+00:00,154.77773811073678,151.38397942167575,140.5305656679294,133.9669830746169,135.77470564700272,138.21326040858816,134.7844146303097,137.51049332127272,140.94191826656657,144.39264731682098,142.6906728073452,148.90385572162765,156.28391148462697,155.92167755552134,157.43590442441652,160.23512162895156,170.4760631217825,167.67307979521365,165.23322226382717,145.9566676714472,151.31512055931654,174.25157048920408,178.63772576966414,177.0978546667055,178.0909304654872,171.70592632588455,179.5978493555159,180.21978520917406,179.29665345160964,183.51761171572838,171.65310559098776,169.3048688084108,174.00291324641108,164.0278873819062,164.54974340940538,166.30989318463315,167.94193503233572,166.17153388136606,167.3213340387161,168.4067359654619,169.53090848912603,160.37416777602277,138.22252158396924,146.6845804008421,158.71459058357829,161.11016301012012,155.6795202034234,155.9237682951724,157.0622350781104,170.97617277323218,176.34200318579133,,,,,191.87794842893655,,171.43579609200594,161.21409104903776,,,,,,,165.28593122250723,151.9674206638963,139.40131171193764,146.0387704939258,149.00610842307003,145.5453520268387,146.58137191725865,143.81167997671577,141.96688564455937,133.41520485601689,131.28628185361043,134.46971852590463,141.5821670574482,145.71183403832967,149.46696559870728,143.11528034138007,140.21985995471192,138.23513675313734,134.0423445582441,131.2833591737408,133.73455636726814,142.06839964138877,135.53327016754764,129.49441508927788,131.0644977166048,133.3932839231473,134.98519762807234,131.741246445064,131.92994393925414,140.45034684516997,146.74185503334706,150.63130804447874,151.93931085548303,160.363567828388,162.7245862427862,162.6760665676695,162.1330892568501,166.34048074703617,144.3916536664612,164.23057823465916,166.56430416859746,166.65368225614796,165.63455864479764,163.61276846841267,156.6626686512401,160.25625079299695,156.66033219775355,138.11900175318476
2,1984-07-31 00:45:05+00:00,143.68954582936178,136.1550816242219,128.54308923478965,125.16416521584324,126.99354832351226,133.00244612893977,135.2574287370909,130.72677092295024,137.75474715127154,138.3332920923211,137.42042372773648,133.16943088369845,140.73577468701814,150.45530121000928,148.46695238213707,149.62399281357156,158.22416581701503,167.74240920281403,163.8064696677876,163.5389707416242,168.24112199621277,175.23394286326538,171.80055988457838,169.60927415227687,172.44107789817178,170.22590938302417,171.2497727965184,171.9178000773096,173.85161249847033,173.8644148082868,176.7390442793603,176.67669007673993,168.3919441579999,169.2045928047309,163.0310452914515,164.86936364851752,156.90904728426244,156.89820973818428,164.5596742223255,166.00333080433785,153.60778372827752,137.78766080653884,135.21050287733038,144.8455302373315,150.89149882789576,153.72532616804622,154.19182827820538,157.46993031133906,159.8503988896866,157.95141853663642,158.17267856940106,157.07998266639984,154.81200241584543,150.8864401740018,156.36770288329973,157.99985649231712,156.63380498873875,156.26202057886496,154.0934614426568,155.22002847449494,160.80112513451286,159.80568122969083,161.63094712601276,161.97921273427417,153.11506428490642,147.75728358986368,146.99086069834584,147.14356753286603,145.2332543713947,147.31389734846306,145.4974595817813,145.2282720345134,145.448584116881,134.26230257394616,126.72809541808863,128.90241514122397,130.47659354189818,140.3480686395361,144.26687937703872,147.27633813206356,149.8886014239703,151.6539581532267,143.22140677368483,141.41899645210574,140.90753462521343,141.71753496623634,140.18050533005731,133.59916075743936,139.94920860313172,131.79242986790496,126.11125844140525,133.91859874249377,140.05741740611643,141.65287159681705,144.02414830875858,150.9661475418538,159.16126041101154,154.69141682918968,159.04708183364392,158.76939045891856,165.01101299955556,158.23746152206755,165.3379158231004,166.2844888542969,167.41842228743235,167.4134156543729,166.48077363616443,164.83945162447742,165.65217648603794,167.28007442912724,159.05860773256103,149.35227340914986,132.16653818600497
3,1984-08-09 00:39:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1984-08-16 00:45:37+00:00,149.8584328122597,149.15910083063847,142.47226879289622,135.89607419322368,136.72638679586188,146.00159947760764,155.27712745294298,155.5683816308657,154.73055041678572,151.46876674891254,154.48417656503193,147.7424068381084,153.6758278991373,156.3688578804543,158.96927715001829,166.87464561362387,174.04582764239325,176.36565985730567,172.99949590971414,177.78535671299255,190.72361088438328,191.46956014912334,191.1617500373245,193.46758606538162,187.34709802545092,183.62707972543717,184.18543341073513,187.42532149336023,187.8602381630876,184.47669655621257,183.44916619030522,182.11812940098133,178.33339751778325,173.58746567459332,172.54640803368068,172.8405090598926,170.04262372510513,173.73856581375406,173.89768731503307,172.47915784018483,166.9573783516685,157.87190238620494,116.76849068563406,153.66487077512272,158.38784016013958,156.7046427697313,166.4732273383081,165.27924960368472,175.58771282712283,173.73810826468173,171.94288944642628,168.3604054406566,161.04137711395856,166.75459008506886,167.41940792127974,170.30516115497448,168.4231363223692,164.24595654949124,162.33210490134695,169.39605334829125,178.3170197002538,173.58567982413314,167.23875213720808,166.39037664542474,163.59764393929498,160.99071224128664,161.95007699955383,147.80886411657787,157.17201977204377,152.2638473874415,155.66766757759888,159.71370946812925,152.33134054890468,149.2766219256795,136.64890415064016,145.57160238404788,150.04149376481416,153.54111820680927,153.6499611298243,153.5802550458672,160.81040250405988,158.29516345807804,148.16587142152008,151.05489388622206,153.36229642210134,150.76446173137663,148.9802313409015,147.32645795991155,147.414676675675,139.4602620077273,136.60267524305056,143.21406293069123,150.20194742185987,155.29880217211223,160.24293087971523,160.68522269768516,168.7415957710652,172.88331940662792,171.56692451398743,168.82275747124345,169.4436141847455,175.33183314939367,173.6997560869177,180.20836777368714,179.36320976371576,172.2267526191187,184.35678069189598,180.4000832109927,177.54318089550193,182.64811936195184,167.56121114999254,157.0797187833904,140.05811878295629
5,1984-09-10 00:39:44+00:00,147.4503299306253,151.9521632500091,142.86689114039746,143.19847280797765,140.76789218339923,140.5988874061499,142.94661976705032,138.68840003417245,143.4235603711045,143.9903440029051,149.833405969306,146.4762351104847,147.87160736587833,149.75690896928268,156.3150732744778,161.95961370284357,164.1961172507118,159.16644512442227,154.86282413516352,159.08337976352183,165.54694883082925,170.58536982914512,176.58540160318614,182.97024148580573,184.05510712667166,181.6970530630939,180.9871644022999,178.40913070744034,176.6205709577086,167.27313482708394,165.1105406077461,168.19796769130863,164.5551545651044,168.1142184205643,163.11951126504073,165.2152865446967,171.83124033553318,172.6392291505203,166.04868189116905,164.16235587304155,155.07817502923814,147.74827963730422,120.46181813536248,141.06197240394462,148.1545868958229,151.86609430507485,159.02379415618864,158.1276515785067,167.12043718966729,165.64408976322676,159.64247626177425,158.01689668559422,157.94382269332806,156.0305285560346,149.19639563695353,151.9724926197985,155.04983808307605,155.91091792969692,149.3918075218378,148.10801845564296,158.7722140605408,167.6550082598191,169.06176606395948,161.65359933499977,161.1860526129679,158.69577731172234,148.5493743941108,137.80059914270154,140.2339491890492,139.03536657601364,135.5230741337797,136.71220577663422,137.57839202190618,147.46012513043073,145.66603254714164,132.94091124762838,134.18074714507546,140.04076302755564,156.14252263812963,147.98093296536888,145.3376938347513,143.69567639957566,143.81800594891482,141.006811744344,138.1143949211392,146.7771369292471,142.10238728058317,141.5955813449715,140.13080215496717,137.92617486071504,142.26206080194953,128.7990197673015,130.32123859777442,148.53250116625924,149.85294561309988,140.6930435114864,147.92279118314224,160.37465793135084,167.96298669197762,164.5399468001967,168.7232755892785,179.57518926744734,168.16576167349248,163.3963228873784,166.6581760836432,167.0487005286668,171.914435196988,158.14151676762074,155.78541226838834,159.80165068813764,162.90721897892095,146.66156954702564,132.1140609095154
6,1984-11-04 00:45:46+00:00,156.212162805921,150.9092646974509,142.61923369582033,142.3452582289044,144.79328907042816,145.82880731587824,146.1365085138486,150.45487524671796,149.01195194882595,151.87139191131646,151.1156375603839,146.6288633110051,148.18646509272287,148.66143076611183,156.79881577142203,165.5511494668236,169.44436943767568,162.49123274420327,155.77147744475582,163.08630984423428,173.9634211231159,180.21484352224755,180.3414596039448,183.65834131069826,185.32502228880998,183.4040960246548,183.22136294108668,178.6536356409549,181.9751539090577,177.2759760342911,174.05636756089442,167.86583751960396,171.3977693294118,172.02769112130335,170.71698885035676,177.81466173372198,174.8814669756813,175.97166954726663,167.46355740136627,163.70609584624117,158.34998071937588,153.50605175204748,131.60155300114658,148.7959429705898,156.43316900722516,158.54189439996173,158.01931014343273,166.39280947674084,171.8394966464905,171.77379685459363,170.85698605550917,166.0424703530986,162.76638883976986,158.18745007357893,154.39314488059114,152.54911979460485,154.2613425223654,161.82308802703602,163.30696182412998,161.34391294036783,163.23511151047458,160.8648887589871,160.14851248324908,156.88623253047956,154.38553418864126,154.91934356081285,148.58338916355916,149.47383547171927,151.36779749260344,150.34851127605828,148.7754092043428,147.68437652083986,149.40526597481932,148.81727891923077,147.76614670188155,142.129433222777,147.19314566465624,149.27008604714973,149.9093024155853,151.44162640507506,158.35648702914523,156.81803510215087,152.50624223852873,152.94404879445955,155.17949414614637,153.93409882425968,151.51543713130144,154.7288618704174,146.3025563050429,138.7327044596247,139.38858256098345,140.25735720140966,140.63586417084403,148.47782134502484,157.4916232408082,154.6313000523108,160.80407684431114,171.0247746464461,178.9270388539218,169.14579273651924,169.17155604545974,169.2912138287238,181.05922711579234,179.96325865438462,189.6554421739221,182.78504399826548,176.40129486941737,185.1912538697409,179.01136543222734,175.015361133424,162.53764902469842,164.4521673507219,148.64280146673437
7,1985-01-07 00:46:06+00:00,160.82431477143973,157.81016034431343,142.0609382327682,139.35860677818462,138.6425166184207,140.30417241704353,143.53697286605706,144.43014074046621,147.63950573477928,149.34617209529935,149.7244974785869,148.41993042826832,151.6570210299938,156.70500427743576,156.02982692591803,161.3286683258712,165.27556727182701,169.8476000998155,166.94321287326926,165.86654179421325,176.1144420756085,178.1651324876948,178.9949764218199,175.70972841760386,176.35568105963256,181.33890325427575,180.38083327822622,181.34179546424838,180.4221293521253,182.8342151689396,182.9077268866463,178.62510409017028,176.81134411537516,176.89411122165234,180.67795071244876,177.79211005395223,169.56573778725146,168.16968834503655,165.414763887905,163.57612633109676,158.47190202092546,155.83675374775237,126.02085294625672,155.4482868889688,154.01827608627636,164.7965100907804,170.45785764078474,171.78837574882692,169.61937401308623,168.91592840435135,169.13181026368972,163.4229490792598,161.66889450286197,158.24919378443127,158.62482843412118,159.7231717150325,160.28080523166034,156.40618621388202,160.07511004472914,161.0271792742932,161.08743092059672,158.50107864118706,158.77519473696861,159.312722127643,150.95887181452557,152.38107344243667,151.9362171552179,156.5527958626525,151.9821503643317,145.75267006496966,153.56502806054522,151.6038633274932,150.67733712344187,150.1178300506025,145.16987888613036,142.61448097458094,138.5787999864254,149.49947305656715,148.0372031147761,162.91248416464356,162.51606436592462,159.06024419582138,155.2188561165511,156.27448426711666,153.0975688984526,149.6522930977479,149.9485723634017,153.24560608741416,145.27547904583886,140.48556091289078,138.6362013857786,151.38104076965476,151.3747129898933,152.1614450703635,151.24678928373766,153.21536840762383,166.9429332075918,166.98163342201218,169.19698502615307,173.65735663210427,169.0826985033126,177.03508009368363,173.7943535012395,177.49716210423333,178.18263156842613,175.10062967751946,185.44901741715773,176.28633821514575,172.2348105223317,172.84067783751516,166.46499376456964,158.02589380128555,144.66233995904872
8,1985-07-27 00:39:53+00:00,124.33356218118578,126.88342470897365,123.18239148920283,123.44373037003099,130.95459064654264,127.46766798814953,132.96748761172756,136.32763817478568,136.24145392453386,133.62525112784354,137.06739372196085,138.91920667611348,141.37995379300315,138.03042581974722,141.08288304304673,144.2621438370291,150.39029375363467,151.8253214586908,149.82307556489823,160.19175862078845,168.38296297317123,173.81139696142733,173.70726180882752,174.32677919003368,178.00312257425645,179.763743792659,173.23642060517932,173.37409076519884,174.61134565994718,167.6623265606912,169.2880060326171,168.05446113900013,174.5299853704409,171.8962821497915,166.77247439739614,169.37490901129866,168.05088098770324,166.63448140425777,165.89619950147733,155.64839337867812,151.37141093512625,143.133603157398,135.42273438793745,151.98216755681935,152.20029395241949,162.03762106628744,167.0339458746002,166.53371964032664,176.08837806624786,175.65925015199167,173.5411878335921,155.05238768490145,153.24420719380998,153.95562240745886,150.83025134762647,149.7323124288808,149.10307362213558,157.50012749402612,159.80555694372853,161.21981605082618,162.18079465711472,167.1499890723377,164.14095090875043,156.6623323477986,148.6730278176581,145.01909224717988,141.5935060137952,139.56085446640077,141.3281795147114,140.30760153970783,148.73366562105826,150.18630574332175,150.94369659605675,152.03002896942675,158.28000309172472,152.7566047181727,143.459276607254,151.48116799625808,157.42945210108888,155.86503361063788,157.91765082722205,160.7259008804852,170.6105342732613,165.715827794583,165.4504517112709,166.31084381363166,161.57853192362916,161.27995230713077,148.14604559500168,151.1569502485576,144.34593852349624,146.2518981671763,148.2141996475812,155.42494490006226,172.04181077046883,172.24364850655462,173.7493533758378,184.06794225945737,183.830163520638,182.08756622817054,166.439609014054,167.93427683041264,172.87436951329155,168.3865765347045,175.02238856703528,172.31506187851267,183.7316854392354,187.06217670601723,181.4062175189656,180.26731687088386,175.76616593923018,168.3874756643109,145.28462302550201
9,1985-08-28 00:39:33+00:00,133.83196535136307,134.81800593635,122.07614120034111,136.87056502210174,143.3084284033986,145.55427418076505,144.12152283855306,150.95657330795643,131.6688407761291,127.63808479787417,136.22577463013366,128.66757455736058,134.05470384697432,139.73917163347699,144.28027749131803,154.16212557105183,161.6027252189087,159.60354328370795,160.15117134792774,166.25288664416877,173.31540950030964,163.5116915607203,167.19917870057753,169.17069851363928,170.32311989554475,165.8180364819079,177.2129738276372,182.47725756638619,179.6598781325947,179.14422481931172,180.48975662409612,174.29132355608948,174.9310925972654,166.6044887091042,161.69272130467206,155.34631568187373,157.80869524883605,152.3104323639089,157.83478402636104,163.13266558461575,160.12988794735537,168.83619148979147,144.0833641067233,163.00577865702672,159.71213483947523,159.83960915196164,153.55714605216545,155.71197709533203,164.06422745310005,166.8344519299916,159.7975631883604,160.53131808843068,172.0479475478192,167.8055615292195,161.47394507949093,162.6965094595008,161.23857563878954,162.48603382475122,158.02539463353898,149.22607996316464,150.37977831691785,148.8453546037481,146.485635782477,146.99215461378463,146.53996381439987,159.3212222654209,151.19196444740803,146.2668753143229,147.31700887107073,145.71602617328477,143.81579809286342,134.30527761393137,137.68267916082516,144.12658144062493,150.462883773982,144.34847056679797,144.2790391883081,161.75613300482826,169.97873365577084,169.63952062098838,172.97236479055596,170.18576426870763,163.49650534878415,149.53105197201407,148.21000790157757,153.93462722381122,148.9274476546994,147.7780174731613,148.1976714657684,149.05121149006197,144.38794631523137,145.85619393700628,155.20872758968395,164.48219024744486,166.5591601850702,164.05259770400977,163.13968829148877,161.57056697175355,166.16785037959318,163.8417225227818,164.33802494965877,176.01475975117037,178.97061757443174,183.83172725482896,184.1815333005883,184.42821389767084,191.55806996203833,185.19192073725327,167.8055931102072,167.7924358149236,162.76347633214397,159.6422400685778,142.18994949059942
