,dates,chi0070-0000,chi0070-0001,chi0070-0002,chi0070-0003,chi0070-0004,chi0070-0005,chi0070-0006,chi0070-0007,chi0070-0008,chi0070-0009,chi0070-0010,chi0070-0011,chi0070-0012,chi0070-0013,chi0070-0014,chi0070-0015,chi0070-0016,chi0070-0017,chi0070-0018,chi0070-0019,chi0070-0020,chi0070-0021,chi0070-0022,chi0070-0023,chi0070-0024,chi0070-0025,chi0070-0026,chi0070-0027,chi0070-0028,chi0070-0029,chi0070-0030,chi0070-0031
0,1984-07-08 14:05:14+00:00,,,,,,197.13513012937463,203.61406168711233,203.51480114972446,221.70610378229688,204.88580284062922,,,,,212.47678163937343,220.88497626198892,,,215.00138719226672,218.84583147001615,207.5723938672893,,217.44991804258177,,217.90226921253458,218.4163816641576,209.5867047335247,196.49757302600975,195.23226061251248,193.0744854415871,183.4362043287746,180.96376680167188
1,1985-03-05 14:07:05+00:00,171.54382856569273,178.11569704084633,177.03545295171784,204.71941175646344,220.5931948540611,,,,,213.47035655947747,213.87238993651198,198.2209819464914,211.91147256384502,215.28712558186106,222.97975479836015,198.2153857545722,224.74648633755734,235.34877868417865,,,,,,,,,,208.83881569860654,208.1451612056835,207.74083432024196,199.41400428322726,194.22062834775235
2,1985-03-28 14:13:13+00:00,158.98303004187431,165.08368883316797,181.38834820255767,197.58415734682984,209.5690972245281,197.78205625858607,193.73677677416694,212.51652323461985,218.21131720380802,203.35266162342114,195.35102606751917,182.40729627349484,201.7911888881982,212.25210600400013,217.80627539585095,194.71000891797553,238.30470331159214,236.66433946266983,234.7679708297096,230.82731729738262,244.3610455783512,229.66066647276085,227.89977051760462,225.3880711415275,236.54811926583446,237.81604970549918,216.60582429615462,212.79666196605655,210.58811549023937,201.61473173455056,194.98144306182937,193.3218364964446
3,1986-02-04 14:03:35+00:00,164.42547435668254,171.6619211219808,184.3007463624328,202.57185105577503,216.23721539000186,207.75649723592298,200.82131512817693,223.57430893841408,229.56944384959394,,209.12786400641346,188.46609970574002,209.43275777482106,214.67183766124356,221.09239627570147,201.37961570264397,231.49365985314557,235.91350415753914,230.90394973373927,230.94909706004586,242.84713501904568,222.0367600205873,227.46703234644653,228.5130036796928,243.3630328735506,238.92938387176414,220.6479862821471,216.9368209437573,208.8836203554089,209.45576010165954,202.41092744503078,198.1781498515249
4,1986-04-09 14:02:13+00:00,173.25999393427912,182.5991869049079,190.75695930741742,217.37958269255557,226.3976312835263,213.5396969883772,199.06623064972194,216.7925156308952,219.6169034883112,215.64579613907776,215.36594669702512,202.76593292037165,224.93099960101898,225.8596778140177,239.9549921653461,207.58674324516397,237.75329878635822,233.35876518989127,229.55362435238197,228.74801633185453,242.57407735752162,216.68574853759733,237.81520059789852,232.22454219377903,258.8298622555677,238.92349014862523,225.8312899852024,208.18141760603146,210.49639958387104,200.61940519241546,189.6788865386471,200.11036004971334
5,1986-07-21 14:05:23+00:00,168.43317513735278,175.64135398562516,179.80687277383745,202.64849235061888,217.75920777157742,206.09756962846703,189.32886120872632,218.94215723991505,234.92390881132914,214.6055112427912,210.6946306562596,189.55092270003658,215.77347558823664,215.8987935935621,229.95214852102112,195.45333942808585,235.55468842987418,238.39555918390133,237.04656841394495,236.84634712016336,247.48827439689396,224.86609186234847,235.96352057670802,226.83301263295175,250.09356479123164,230.7301434119858,220.9084679771088,214.36135851598732,208.84798250475296,202.4299427536435,194.89664339685143,188.303098387423
6,1986-09-07 14:03:37+00:00,156.59761978269415,168.25766400767944,178.09918611363705,200.56730956614655,219.16460316667798,198.0065337399319,192.40864333752924,209.62127716361982,222.18557740193177,204.31583130338996,197.20437169775505,183.17560413750937,210.49826539491394,205.13029752686958,221.67010023068073,195.80126959362642,229.37755757820378,234.50143945663837,228.26509197059133,231.111207518495,234.87161701025792,227.70134580747342,226.6758911852564,223.54083002067878,244.1821894086452,216.83462203462653,207.45739835294938,201.3001380961287,203.80383234465154,197.95836655712696,184.25222259349147,182.98998888281298
7,1986-09-23 14:03:08+00:00,160.84051838747848,165.95162891789334,168.63029878045427,204.9869114140105,206.43039210767807,195.7299644429027,181.82182165910845,212.6425234205635,204.64855422978434,205.63861758899992,201.94522565743355,186.58038916629351,207.4907855504796,219.65038290113534,225.65094961500924,194.0573807269943,227.56349760193496,229.6437141920287,235.47766446628071,220.8294520120253,232.72889489586788,224.88688009812773,225.78244720950542,225.5111621696959,236.007908640747,226.41218382169285,207.24937247197778,202.94925883259498,209.65227236389194,192.18625570808436,184.84906691973018,183.7374184527891
8,1986-10-18 13:56:08+00:00,159.60429086224394,161.47690880998866,172.34449629552464,194.91102205362958,204.68565581938185,199.2623751840415,188.7571900309996,204.41020511542808,211.5692192152687,205.32576201825876,193.65761020512033,185.19844451529823,207.14872324807016,212.38618561387753,221.51000484769872,195.55272605309924,226.70891219256168,226.57240311116485,222.926220172109,219.1037497287533,232.65215947317398,214.53724092656526,222.30772629271834,222.01101602418703,232.23246641190107,224.16748110459204,207.51985966880625,206.38393528531603,206.3482459512482,204.61832527129505,194.1990577314953,187.54156758860213
9,1986-11-03 13:55:34+00:00,173.0700377643251,178.6598958200899,183.80909572514918,206.9217805567665,223.90720113795015,204.24393033106702,188.56287825623338,205.0603716215827,212.47128140667817,210.8909744408296,211.5035606963794,193.99047085245394,216.43617892733818,222.0440351925512,232.116561164718,208.69955751703793,239.09110940879106,234.59071567191205,229.12633759813374,229.35542301243575,240.0067691956507,224.5531522222866,238.5825564127302,231.18686262684727,252.7715832785492,243.9219919007884,223.3977348733456,207.92058388770133,206.08365995852338,206.7097226499352,201.621100236684,194.78698596804932
10,1986-11-26 14:01:05+00:00,173.84727597740206,178.207642628925,190.56173501192498,215.64334373266053,228.23599252354686,211.89415399007876,201.5387629714683,225.6588510896194,228.31580960263793,218.16367304178678,223.97452097349336,202.94793054820116,230.4329090190888,226.05523188734145,233.6001918945618,203.69545286977763,240.06422718832673,247.7155641060378,246.5626193652246,236.39039754826376,243.83881955029355,233.34243904189285,233.99076478871447,234.27772053649355,260.56484867697804,244.40208093978066,227.78394805485308,219.56030018922044,218.75521939027956,208.63774197334112,201.9358376778848,196.28226281388436
11,1986-12-28 14:02:01+00:00,165.82594360009725,173.07947507424643,190.74228057946522,204.76901212980977,218.2381474731833,201.0188290236676,192.82968774235871,212.0102320232944,226.80485368669534,210.4378142354068,205.67377588769676,185.67445778692775,216.0856779556373,217.39941419199283,227.59131767408556,204.55781024520695,244.07850082833536,240.19286916356188,233.42618733786912,233.36719589154814,240.8694774895346,226.78746025726505,229.2287547173173,228.31160008039203,240.8126300711313,235.5871921220998,219.40147075753134,210.28631149458502,206.29432715907097,208.85511275595894,200.09588777598384,191.1717026939668
12,1987-01-06 13:56:06+00:00,160.4598628619172,166.00280180625884,176.46124603798964,201.55664235612159,201.07783107443566,192.88847240659788,184.82132377672792,199.23157904019322,206.8668613030454,201.08004923044894,194.75942679829063,181.97436281941768,207.97373836456512,212.39558643764954,218.59280938772133,191.00049423362432,221.53188733249516,231.43925556082718,214.61618888280492,215.88768316945425,224.53345318475374,208.85433178733757,221.5692877535946,218.9451728789314,229.55040533830282,216.67672756643273,207.81013812414093,196.58719701519172,196.47900444776118,191.21092253865794,184.70730967632784,186.59707660419775
