,dates,aus0069-0000,aus0069-0001,aus0069-0002,aus0069-0003,aus0069-0004,aus0069-0005,aus0069-0006,aus0069-0007,aus0069-0008,aus0069-0009,aus0069-0010,aus0069-0011,aus0069-0012,aus0069-0013,aus0069-0014,aus0069-0015,aus0069-0016,aus0069-0017,aus0069-0018,aus0069-0019,aus0069-0020,aus0069-0021,aus0069-0022,aus0069-0023,aus0069-0024,aus0069-0025,aus0069-0026,aus0069-0027,aus0069-0028,aus0069-0029,aus0069-0030,aus0069-0031,aus0069-0032,aus0069-0033,aus0069-0034,aus0069-0035,aus0069-0036,aus0069-0037,aus0069-0038,aus0069-0039,aus0069-0040,aus0069-0041,aus0069-0042,aus0069-0043,aus0069-0044,aus0069-0045,aus0069-0046,aus0069-0047,aus0069-0048,aus0069-0049,aus0069-0050,aus0069-0051,aus0069-0052,aus0069-0053,aus0069-0054,aus0069-0055,aus0069-0056,aus0069-0057,aus0069-0058,aus0069-0059,aus0069-0060,aus0069-0061,aus0069-0062,aus0069-0063,aus0069-0064,aus0069-0065,aus0069-0066,aus0069-0067,aus0069-0068,aus0069-0069,aus0069-0070,aus0069-0071,aus0069-0072,aus0069-0073,aus0069-0074,aus0069-0075,aus0069-0076,aus0069-0077,aus0069-0078,aus0069-0079,aus0069-0080,aus0069-0081,aus0069-0082,aus0069-0083,aus0069-0084,aus0069-0085,aus0069-0086,aus0069-0087,aus0069-0088,aus0069-0089,aus0069-0090,aus0069-0091,aus0069-0092,aus0069-0093,aus0069-0094,aus0069-0095,aus0069-0096,aus0069-0097,aus0069-0098,aus0069-0099,aus0069-0100,aus0069-0101,aus0069-0102,aus0069-0103,aus0069-0104,aus0069-0105,aus0069-0106,aus0069-0107,aus0069-0108,aus0069-0109,aus0069-0110,aus0069-0111,aus0069-0112,aus0069-0113,aus0069-0114,aus0069-0115,aus0069-0116,aus0069-0117,aus0069-0118,aus0069-0119,aus0069-0120,aus0069-0121,aus0069-0122,aus0069-0123,aus0069-0124,aus0069-0125,aus0069-0126,aus0069-0127,aus0069-0128,aus0069-0129,aus0069-0130,aus0069-0131,aus0069-0132,aus0069-0133,aus0069-0134,aus0069-0135,aus0069-0136,aus0069-0137,aus0069-0138,aus0069-0139,aus0069-0140,aus0069-0141,aus0069-0142,aus0069-0143,aus0069-0144,aus0069-0145,aus0069-0146,aus0069-0147,aus0069-0148
0,1987-09-11 23:09:17+00:00,,,,,,,244.88488076761868,239.08712680724125,233.6720498441177,234.9410175269295,247.90018546736553,252.91464680608146,279.31156619831216,293.12950608653824,298.663407907707,290.69055113387657,283.7411076192107,269.6178594091293,259.19477114388826,252.4813932929669,245.47878730177695,256.05200707462797,255.7091135331548,236.81813391376141,231.31624516281698,229.01719428041173,231.5989835193682,229.65728157180405,220.27904022020493,212.313481778503,207.71834348561782,202.32621530748344,198.06756517954054,196.81819849619657,194.12239322113976,198.42131796835537,213.01619642265428,205.30482040321806,198.30535992359415,195.8848575144678,197.40852854622983,202.83382210816342,208.39642634726331,206.02809772799293,201.07875356250275,204.64945424320996,208.7531463946683,214.48111920071366,215.53857119047998,219.8206046263286,225.34185336103224,217.5477638714228,,256.2724415906292,242.95260036863021,232.2277783065892,215.77552728838003,211.42386788388254,199.99906299549855,202.26670095764044,206.485192718009,237.9332130528623,210.30181291806707,195.28238124817287,190.82781282135676,201.86446200445647,189.31634630825152,195.5001608561633,222.8920785074677,221.61024204149277,225.3048404785557,223.96247183042672,225.2640995887754,226.0139771415004,235.40649416987958,228.40271764707853,218.65111655369802,205.73023930231832,195.2154527544211,183.56599680205196,186.2193984698568,182.69539674941345,199.76038034531123,199.52214908278654,201.54345363431918,204.2725534578551,206.7210069334772,233.62804343902988,220.08789873614467,223.906355670994,214.88742145011443,221.83829798956845,218.2948415303889,216.83500966685457,213.92128931433314,203.56013347738067,203.6536779811653,197.7256857940726,188.155426541825,185.84232201805403,204.86785084464142,209.1143393028762,,210.75634552383042,260.5519940081558,306.8588644371646,281.81188846776246,252.16936429085828,236.09507749012224,230.00719835699428,231.50803160907768,236.49338908189853,240.52116919419066,235.97626673290247,230.99179949911644,244.150292607965,231.6911245302931,232.2047070214553,234.50653875970337,231.62684322803557,215.62359473820166,218.2100402678028,226.03748761229846,215.7892563933877,210.56729219579967,227.81293448490104,229.29319197479447,198.04006143000623,200.1215470113073,215.8834998047387,218.60009300386068,208.59799389085424,211.55847653874594,211.41807375411747,226.29878315212014,215.52638026355055,212.82573400631904,208.30458872116427,214.0126605807331,208.47956672227068,209.96482029809263,209.70347758944726,216.811586428291,212.61931716929158,210.67060087373028,223.39431889130918,233.15816750163242,210.99185967979835,214.38332934449977
1,1987-09-27 23:09:39+00:00,303.87106283826165,306.6464208804718,294.55686845014566,290.91861985475884,287.1739220215095,288.4948948341952,281.5794035451488,269.0978666462447,264.1104067462935,264.6492396160063,273.81321501614195,275.75404896569887,307.3472611355147,315.9504600006344,325.6905132412257,,,298.0804582883095,285.6451311453699,271.76679389028936,274.8030089270739,273.16477693835805,273.3466223914729,263.43979684645956,255.999845569461,252.31561395641484,250.91780102825922,,242.08332979964592,234.2632453770027,225.15570316672571,223.62847200148207,226.8740408803139,221.68963003616096,213.66516393813367,,,,221.77697404079396,223.7179211626982,221.56920204573734,224.21677635449788,232.47727506803488,241.2665656506769,,237.38196199046416,233.51759629367615,244.87638715436879,246.25260916949878,246.1684578829276,254.12898626034897,245.5492186472745,292.27118084046475,272.0655224266545,267.6734693125684,260.16440812097244,250.55672502539392,229.94898075441301,226.01294519792097,220.13614447809033,223.4013302308228,251.30460486085718,232.82610741192525,211.18993277069043,212.29229977591956,218.24258772081288,218.17325458266896,226.1771823905713,247.02150794673568,249.4645701081071,257.8014632726678,254.78561238170562,255.51816742238304,255.9626449443044,256.9361659901248,255.44294148445385,247.5902672007689,236.76825846458277,220.5531651386042,205.52434849748465,211.25209772474355,209.98151400680854,216.77399164931978,229.7573533823197,236.19508424243563,243.60531831558282,240.8048054659824,261.2074125146043,258.3183802560884,249.2846001142418,241.6648135945845,244.58573667574024,245.30278442829515,243.0403638908107,234.4720059381532,225.73871777348785,219.90537261211793,213.79050225152352,214.84901610584944,206.7033380053394,223.11011298854146,229.47592976509833,,232.22994721775558,276.21416944660547,324.2098632160802,299.060356404573,262.120287509979,254.04790398605678,237.59665246736648,237.17445682226224,244.22302857258967,253.46715714008437,251.87683522606994,240.57884054428396,263.87159370213385,250.32604993358495,251.24302073145913,244.02275372262423,,,,,,,,,,,,,,,,,,,,,230.78263380533048,235.32117420326665,229.17524885491144,236.64203031955483,227.16033853948136,231.67711694066028,236.14695432855993,245.04641587492998,232.43636892667428,238.62275398200646
2,1987-11-14 23:10:35+00:00,305.8574299985779,305.703783781688,293.7039935981802,291.7419034371118,286.5938232661201,275.4305393325149,274.28748475213513,262.3854077486362,264.695334907277,276.22502350725904,287.6023627099556,293.77246414280967,319.58300521527326,327.70504757031017,317.6259814232077,307.2099337854261,301.8032082650169,281.15735872427945,277.6827128117476,271.9510501390009,273.65823401586226,281.90838815655763,278.77487423226955,271.24275033858214,265.72425956556265,272.37848001211114,262.2081550451407,257.89417829616974,244.85549836514377,244.58289014437207,231.11604398754443,228.113564344319,226.44871385307758,223.00703188596668,223.62588605596974,233.5305547466818,246.76695998975293,235.35977699311627,223.92518359489736,220.79450551212315,225.14455636916745,226.5071203488817,229.21387919936697,233.86763592388866,238.69895673347236,245.11402597582634,239.72952886786942,246.7927923802979,245.14087186907688,248.7521010026582,246.8530191973845,246.45114366495892,293.89988903869937,278.2895060233206,266.95131892548943,252.23575340617137,244.26789923129286,234.6968406256167,233.4190841386669,230.2472008800297,241.1739611409149,252.78907922129727,229.34984331436684,217.29759838084064,225.02812872411687,223.61444522185047,217.90578197043718,227.51106104013718,246.42765225475617,250.76484411302852,250.01648168911404,252.57898805042367,247.2636897579743,251.55216106513555,255.91933444956493,248.07309555683648,243.65667330503416,234.77933155518542,231.79731880758374,217.52676579614194,218.68147025389516,210.7149480662323,214.04372404269682,215.45220969360173,222.32499509986044,217.8594832833412,222.64655273747815,247.5217739456284,246.92879733314396,238.81771450763398,234.2174428938046,238.23546530638174,245.1460848447711,239.2436290346964,229.03946817268223,223.99214200921722,210.5765932921562,203.33653670808056,207.16868775202593,209.71191745371564,221.24283816101166,228.29815612698278,,255.76512644587422,277.1049721474841,323.0610393708976,300.79913976311565,262.72188386918776,250.92080740706592,238.77631968417782,252.67034528288286,256.09773374018636,253.43486857147514,252.61525054424385,256.47858541393884,262.86806171139347,249.60563894803877,244.37880882522157,247.32631955931078,251.60232629446142,240.03603447110703,245.82813381136143,249.37071554958584,248.63638937146496,238.96601447958278,250.54367658899451,250.95801960436472,215.84286712698096,220.72000553536816,236.43076572183637,235.6261066357377,228.29878836923928,240.9797490478544,235.2274352164037,242.73141949404356,230.008592284582,229.9437915060439,224.46417581502598,231.90066900121772,221.97856461814115,225.7073633701329,225.0378562314698,232.68884777786633,229.4863706125028,235.2663268468711,240.73275038423748,245.11464462144565,230.56711867334158,238.64209381995482
3,1987-12-16 23:11:05+00:00,317.47451823821655,315.6176210475854,309.53252153460386,308.30466617420575,309.9199340931719,299.1201583133749,293.4431029869369,286.03198235806843,285.3734385498807,285.56507255647193,290.70445832901214,298.7378355369941,329.4323649144768,338.3179735883043,,332.9923444670312,324.47632596220814,316.53394395117687,301.7892568831093,293.73964944113175,283.92371438968297,284.50043601825143,291.4209693833306,289.8043913961132,284.34670955297827,292.92824952576666,292.88461934968024,287.79409002181364,279.576579067817,273.8353689460902,263.2233640393629,257.1811711328626,246.83489334069995,242.7006363534478,241.19383767575053,250.3667763076529,267.45252467273156,257.743635480256,249.70148742515914,246.4876630947238,243.22179680691613,249.6965931745914,251.2840528204116,255.7726009786615,251.0111006256033,253.31336937113213,257.1508666816849,262.2725539003726,262.3307199560357,265.53193922306195,268.9301523084816,265.03750475384646,308.5544934425018,298.9546981211581,283.3790083892614,272.83666426553793,255.4295996685433,245.47197627028248,240.217879295723,240.71282522630202,249.30919960899433,278.60217479357175,253.93594342855673,242.70617787606687,252.9241484625272,251.7924718037569,242.6208631183955,245.53961184638365,263.37976103012977,266.07518033934326,265.66436990182143,264.1842483198691,268.2782629065616,270.3270685058686,274.35359542450476,268.4304533893279,264.4383529564793,248.75658632961358,241.96708548910556,237.25619954950184,231.53514872086566,233.24151473982,233.91266165034696,239.95465667927823,241.55940590990107,247.529802667812,241.47448744624555,262.1392000744643,258.06134387305946,253.10178313510266,254.079641932548,253.8796181809883,252.147681685924,257.8806843090198,256.85917507561,245.89935975933616,237.12971681012493,226.49824456915871,228.48218582797074,225.38676519613165,238.54164732288874,237.6643292862978,,275.6815092367653,312.4390256203813,343.01758084697224,319.7142906747852,284.4893937945746,270.48930114442385,256.7807900373463,259.47656322606866,276.2408127309695,270.7357578503924,271.7473461049679,277.2102452735404,290.7073046302061,268.8316617678879,263.42511748193795,259.9791496937378,273.45471956859046,252.51596159671135,260.40196015358947,264.190426482142,255.08242911587078,241.1166088901556,259.19353189231913,268.39903485604117,238.2734146640533,238.4855570174057,253.75561350279864,249.25870198644125,247.77628922770572,253.47288841423347,248.25181268634657,252.9145844182247,236.6981899518713,239.70205416431526,235.06641333666596,244.56915267571202,237.33523385466614,241.4327751065072,242.33437609794652,250.30946779938986,244.03404494020418,241.49578566261948,245.1091410405825,256.2120363614949,233.03691271749193,241.34449254422327
4,1988-01-01 23:11:21+00:00,295.02167198450525,286.7119765631421,279.189052496009,273.8760026545833,269.5088549671584,264.8507000625581,260.1109231892384,261.8681874424853,257.2289181247437,263.6420339607739,273.29165332124654,279.4727124526547,297.7745016012243,306.709740230895,310.85665724278067,303.9532983073731,293.58308962792,281.17654506415084,271.46367367358494,265.9578923340014,269.36734902636323,267.51732453502234,271.5214889253074,261.8677819487965,251.58036464535408,257.9544888038905,258.8064482238766,256.1498210238858,247.224559998568,237.2184542996501,230.92728406680436,219.2196249576363,221.05575108864315,215.73099094088195,213.85567547980096,223.10199588076483,232.0525711789706,218.97824947643568,215.3258049230193,213.25758603451047,214.1167644029026,214.09994382998661,221.44685934671082,227.49661939931866,224.15520395320928,,,,,,,,,,,238.53009514442755,230.8343605327346,224.40528884225893,215.2958379407167,208.86432879844259,214.21053192081862,248.9543601887386,220.11992944706654,203.58253040529138,214.0766935221789,213.8690798303916,203.35477170042722,218.24252218364265,231.93558335060257,234.57307646654832,224.43548277219918,232.12208177594258,237.72567029414662,238.14695661814764,242.20377428619082,240.51731769798278,232.19407884897828,226.46775304451486,218.6739308354173,203.05718797467108,204.08319750491572,199.8004709413824,207.34290483187004,209.7428954809384,216.47069599575445,212.5152610712795,214.63980062292524,234.13416341495662,236.7705866404307,237.79476169933275,,,,,,,,,201.17822833723528,200.3973458871115,215.3311685762178,217.24211510713332,,250.2565703997354,271.2575561530608,317.87045910684583,294.8043726970543,257.78454387493537,242.3913122791807,231.98634045453673,238.84801995906656,242.5178174910082,247.82588499023188,241.1548837233235,242.29381810214386,257.2688956248179,237.42300569504033,237.09338960234305,239.68790474781366,243.71918118196623,233.4812034601722,232.7781751312609,238.82194267419132,231.72892465108387,218.73901742908402,234.6253148029511,247.3201367060171,210.4282086718108,214.67068929132236,232.26709503446926,231.29910901364798,229.44016528966085,230.33301418960025,228.48856764073443,237.20320516313902,230.4463554986155,221.0687243891351,212.8980168597013,222.0986598317515,217.09117718560012,221.36975458961467,216.93073051755914,226.4253292378748,225.4154641694886,223.82106548813044,235.43002870984375,236.01882756007342,216.08996683859317,215.64260872272556
5,1988-01-17 23:11:38+00:00,254.42983032100105,242.2382564842478,238.68344839619238,231.54038790361795,207.30504284850952,228.2905842730016,233.06989350935697,229.9031157444171,227.70275200637087,235.7801660498824,248.1520322280082,240.39052802295623,259.55240670195184,271.3861554200018,262.8087012316564,246.00479563410275,235.65362095933483,231.78328710778172,229.44608752723212,234.36568845221444,236.82655367732713,242.46265595298775,234.69067896029145,222.24358615291635,217.17196832953036,212.29661349211614,210.62331802330357,200.84162716940742,201.02776421552474,197.96931579467793,189.1242688364292,184.83607156590978,190.4749980093365,191.97070984962357,188.65392231527284,193.87208405694696,205.74947654810927,198.62799028362633,192.5670431517542,184.12681047081776,182.95111143070346,186.37647043708432,190.25626551949688,189.00640598661874,190.1461948390875,196.66739815062232,200.27798232528278,205.24103798046326,205.30668833374932,215.23537685124677,215.48719875966458,,219.62854539682613,232.16906831643942,227.3837676534143,211.45400165386766,200.84328832284433,194.24958679998787,190.53502802266422,190.14826037434085,199.09591944913188,222.84186270385976,196.15009396050343,182.37149883880875,181.78082079843293,186.3668684493025,183.75913020989623,191.72117151902665,206.73929952875847,212.65693813682606,202.78019696856188,210.68086538959977,213.82786243811236,217.1087509309955,215.8954143083139,204.4032475272066,192.60640394348377,182.5451436779486,174.13340744173448,164.97526174795996,173.51997711825229,179.20851982259703,182.44341160395496,185.81360876935813,189.9814585663221,194.22187037656323,194.80384934996943,219.24323652557638,214.2294130668252,213.35974097718844,214.7033135259533,208.09725894325067,205.42598037996595,201.39421594349693,195.82425062388134,186.0628995139503,180.30052281590906,171.41929028056586,176.99296982272062,181.97581943804965,188.8915693152692,173.19973452179875,114.84558759836547,,237.33435624372305,283.244491072336,259.5091519037504,227.46343344833198,212.39714148558608,201.67366953954001,212.676928659226,217.09221017412403,225.15765456082443,222.88457365786945,220.2575350047804,227.8607649877757,213.7521025813448,216.6290781774901,218.61625675467616,212.6143245089043,209.66846687646688,209.09956605534987,217.3000109514013,214.02753511846885,206.52079669302051,211.1075931432605,222.08096124110838,186.85990765704156,192.83102041428165,207.84910163823162,206.81227657907837,196.5757241575136,201.78697551432558,201.3129250486536,215.14925935804587,204.98283007330792,205.70604479516626,208.81826155201884,214.4746343596602,198.5257705297449,199.3776239790185,197.81479958547234,206.77284318136455,205.84448597469128,204.6199974924351,212.71057711328658,215.32332195143618,199.79573491112407,205.54227417739753
6,1988-02-18 23:12:11+00:00,254.27399887353633,246.22919634803034,237.22615363034853,236.6464001359192,224.63668560725972,229.32421881707995,228.0836182319305,220.3258688325095,221.30117737285542,231.99551049660437,246.7438395561128,253.84163242811684,256.918924801042,266.21364127518405,258.72793095724404,257.4121979273174,244.39047630640644,231.0335110418502,231.2680495831138,232.02455036388199,234.1204003387394,236.05522944295123,237.8614829570582,226.27381569369538,217.3955263816029,216.4325607497314,216.55296640600017,213.9278962765101,204.2389396999582,196.71826211151281,186.16399636109526,182.75973214325361,183.60745847523134,187.9421520872076,183.29451641651775,191.09469803986804,202.98922589976485,196.57919343997764,189.63256000241776,188.23845782244888,189.06962110977685,184.04613325526893,181.9141569432251,187.73601105283552,182.29231886819827,193.25246062049638,192.6696546433646,199.17516294738877,194.48639799549426,205.95037885868476,211.81698740807332,201.350247376954,227.65747664020546,234.25839298816393,220.17654481481435,209.7758515034667,192.5546219793475,185.9942160452685,182.37472654274632,188.08412752939847,197.88600619631455,220.95701085251528,199.4576495595655,177.79150203176607,178.33262745793888,180.76268539096552,179.42844977000055,183.79913797734807,203.95133694775762,210.42211058366496,209.33523907994748,210.54220907554398,217.29272247721593,217.16654637516865,207.24576401137,192.97012285701794,188.6754346085999,177.48732755852689,171.44854449188225,160.15145401052564,170.6773847884461,170.50193387656282,181.92427719527785,186.78504436655686,186.12521518810948,186.50414242823354,189.51351638175774,213.61309887338228,211.96113255437336,205.36994206410554,208.9564771305482,204.26873858568845,201.57440512093984,193.89141654712947,190.96323252033727,178.41657476070625,172.09575642865784,167.61234184432683,170.444766538702,177.02383632580907,187.95930035764394,,102.86010298030217,,252.5881471645982,294.0588043993919,266.1732695200547,232.23641246780622,206.98878519070973,201.54618674691812,217.90684829519682,230.39494952228046,230.33766284640413,225.24330728004963,220.16384570438362,223.8596886873141,216.7618370371893,208.68502368855434,220.48593951514803,209.25254861547097,215.14856774327106,207.87994079225894,215.98423378241174,208.518130549342,204.39402771525187,206.91589591281013,221.94679970306578,189.59437507587108,199.43409474505603,208.16546523763947,213.57693312434895,201.53123072337786,203.11680539613874,199.77598566684668,209.45659851645536,205.48226306996634,204.46182678921707,207.97795731422016,212.25036740303284,203.42408520189866,201.71696540709422,205.1251442688463,205.53979060203588,206.31695897201274,209.87692179291196,212.16541238582369,212.22805951811998,204.67332084121972,203.69352908008335
7,1988-04-22 23:12:40+00:00,247.6995680833062,242.19701449972595,243.41056740332814,238.0341323716268,241.95832381832423,245.55421166243985,244.12603065113814,240.28485648795123,242.1540762434257,242.64102103210826,240.74940046308615,233.37728533511375,258.85312723357526,278.62710787587343,284.29909838298374,289.2455169782412,271.38818729428,258.39585792885777,253.7872199993128,253.77119776373573,256.15940551524386,256.2261825678213,250.72476549789775,245.96045976600794,238.92647812473865,233.96869522819523,227.4140937532724,220.53892125641585,229.3068278933065,224.92866191287578,220.38966185608473,215.11635461069017,218.3187273128994,207.38648372013546,198.9299466443556,209.73625937476515,221.49503825030706,220.26540382799277,215.3310936282976,212.79007494105957,198.91966293415192,195.14826274757672,196.78277394514322,206.6054182313776,210.22980278509237,216.43873160526044,207.46369266874711,205.38267549161333,209.08138568788786,223.7566330701141,233.01813132220076,220.70368998145426,260.41825207402184,250.1184304776831,233.76231048347256,228.24721862387196,210.47164570651015,210.06418175093927,210.24013364040667,204.65579881212153,199.2032799227337,220.1712282752846,207.29885336976713,203.67083689967163,207.0863217771245,212.97700253380458,190.66455209645807,200.2363246821644,208.35165402312776,216.51263762806255,226.25370051573174,229.88977837972269,230.25991876242702,213.79336376030147,211.34020923813404,208.59856461473302,206.69893171415896,196.72315839703634,188.46208543953765,177.57345013418296,176.39617511097111,186.36182343621664,195.2637318249059,200.16177955555986,206.72786234408022,217.66895926639688,207.95544092848476,230.51850984112986,231.28535628649968,228.51713221328237,216.26308193756466,215.601126419273,219.28935480173817,211.28657664919277,212.1804008533873,201.49447752562503,203.93571765659107,200.4604551272513,193.96681819396716,187.65776808503855,192.95323168081637,195.3165380763164,,,251.0872156320428,302.8553423980476,282.43037192584393,254.10213714040103,237.13322831460863,233.87578914358124,241.82726963054606,247.43744985069077,250.49936736389418,248.57891701696366,246.39805592809645,258.1515065051158,238.95039595272772,239.87373528945645,232.6073404326492,232.8272939999234,229.9040113656087,239.41384698387094,228.27368800990251,225.40385582188642,209.96158226967378,232.90448592949082,232.6163414573386,213.54809822801474,219.33648348444484,238.1147721545296,219.24376843668773,215.9731635451901,216.65091360335498,212.86557115461392,221.09012041591942,215.0044212285639,233.6475098338247,215.13885900498462,221.22689410320376,207.58595547256365,,224.47947849326326,211.08681462033326,207.45715383837066,226.99488693983568,,,,
8,1988-05-24 23:12:58+00:00,259.60584293452257,249.80631858220156,248.42791705378326,255.16108051439483,266.70510452927635,264.5765364441851,268.26528658798384,257.55052947138154,253.8070009398713,259.03019622675737,261.91561735633513,263.8873562862076,282.85492869894404,294.640870041025,298.09616020198075,290.81245421113414,285.9942542177555,290.62003834813925,276.7693990888108,273.28677008188083,268.3767209183886,277.43540267185637,275.48749092543534,254.76055386056808,248.11864880710942,257.10807306674184,249.48881617201425,242.65524514952438,236.62764802136763,232.47280954230487,234.73863209392624,244.61523601979093,236.45506336305374,222.30546326462468,229.02327589515468,228.99110519066173,240.4007349818782,230.5663303861764,222.92656829596947,223.35837508148364,221.39083309256117,212.352359386807,215.17171068724042,222.18253070188774,219.326889853882,219.63067119855242,226.37732051552035,221.86132371264839,235.93961254762553,236.56756879901212,242.85717926892417,246.52787488507343,279.5944975592737,256.4723604450352,257.4570340228876,248.9644073362044,225.33460839702965,218.57872410850456,220.4137440928738,219.82969206942818,208.49128336498362,254.80443209645034,230.79613069631745,208.67447319063405,223.2785704586857,231.1391334230267,224.49028428886615,211.26813420818394,214.4476916359705,224.63036307254472,237.98852499358293,240.94160067578014,237.1056515796329,239.13285994448032,225.27704506420037,231.41662851203068,217.47469154209466,209.9626432397552,204.62703717168847,197.4733778758357,193.12310628363062,208.60009433983106,216.7649926507023,219.6747666030965,224.2783446373393,228.52215238332053,219.0821500713945,246.69881314234294,241.1742665892355,233.35278355885046,234.29887279114286,226.20478596396433,228.7475632871848,230.07982658690094,231.20132019201236,220.21281837536165,222.33480801220574,214.383963785356,212.15967625282826,210.4542864536886,199.58198110357665,234.8304447010198,,268.383199695448,282.21339466438053,317.58683918792497,298.7572308910337,257.73000805313643,254.86892687719143,251.75760746213905,266.594967412144,277.97881715940366,261.5994581041888,250.45142032251448,255.11795271171417,275.92821363601547,252.54159211103362,259.9013122376431,260.6195758752334,247.04968468790418,228.95534289427803,234.16243959654815,247.71459029491135,242.11100776354544,226.27732242333326,242.50819001592058,242.09263752830879,211.73158101782792,215.03501212098143,226.99414658188073,236.59536920511073,226.1280737721532,234.88523442241808,225.25113157716316,225.58630495762904,227.08446914325845,225.99414012577824,221.77750306817586,235.77045517006368,235.71311736185916,229.79785772496194,219.36524708978106,235.02307028940584,236.78464788827637,224.44282975229555,228.3902564240572,241.51213968088013,213.111178778388,221.1056610989072
9,1988-06-09 23:13:03+00:00,249.5012856610507,241.40552548543747,242.8425781602106,241.90757004670348,248.09774603882482,245.35895939381265,251.5717143787673,242.11796537934566,237.44666536623734,241.34068428099147,244.3369774982249,240.23405739977403,259.05150815477515,269.8909230694296,275.0463444710905,273.70326227184864,278.2481008335277,277.5315909460366,267.9527496286695,255.34383336353181,255.70248311788214,254.3974174633627,262.20839462883436,250.81844986304873,238.39978400500917,238.37924664802904,230.63566443576104,229.63132577020826,223.52381143089085,215.65636992307634,217.73941011064952,223.2184768006349,227.79825273387272,217.28492263389745,201.77450241611263,205.18064840395016,224.8333586402208,217.13298124097506,207.67709881939453,210.7412530781778,208.88564912276837,214.2297822575704,206.81857989120925,205.22504499289695,201.46427221890661,209.48738553652504,211.8890628332423,222.21847623818866,215.22398034886157,221.53508695849632,225.7182943882298,220.43339788157942,264.70960865691717,247.8450800970802,245.48437093536845,238.18474550190564,224.11087506559707,210.84188665957805,212.01526113042044,210.5926798161305,209.00728323568114,239.82829937899274,211.615979416594,200.07210892658014,201.65893444517036,210.67240447136592,197.75853064077637,205.43041790964287,217.9568935899681,220.82522193656638,235.74317995390592,237.8257402452136,230.51529895251048,232.16103931678362,228.4926014074064,219.15648032595402,210.40790291342952,195.28010489937265,182.19431249725508,177.01762849342094,186.72388535976447,203.540634914183,204.4670256056294,199.49921302225783,204.12310489820862,213.7178433055539,209.96549232085107,228.3289146465276,231.80761655436785,223.32997166859985,221.1376583634912,209.00177459296174,215.72158064761987,207.69102676506134,217.71145029161008,218.78660652787096,216.15704920937063,195.1895986236204,193.33128376923835,202.3325065555215,219.23366612820539,214.1068756407701,,223.8443223998642,255.6789010246207,314.02979149046337,297.0652186469638,255.9503388681207,245.8515418932637,251.08131862066693,246.99423159940739,256.1953167879729,244.598483864944,240.2097225507185,232.91158857485073,250.2598297585501,234.4093287951585,247.1158777384409,245.69778547832374,242.19662042861114,218.86572499766237,225.50460849316437,232.00303298842755,236.25306870615438,220.79635931341582,233.33026195404742,226.47068909255427,202.39391970036547,209.04923462419129,226.05945434913585,228.304626601148,211.4683805725766,227.78505258187312,220.9846476833072,221.0979730227292,214.29288589998916,223.0472605934945,217.38892628015597,224.45763031167638,229.3976865690526,230.8757495047031,229.8226434362217,222.39477353724376,215.03455089322037,205.85867219970834,214.16121151399273,222.34535981253578,204.34275213297286,212.4837491417676
