,dates,jap0105-0000,jap0105-0001,jap0105-0002,jap0105-0003,jap0105-0004,jap0105-0005,jap0105-0006,jap0105-0007,jap0105-0008,jap0105-0009,jap0105-0010,jap0105-0011,jap0105-0012
0,1984-04-26 00:41:47+00:00,194.04063618756086,,,188.65764238632715,,,191.9601701582308,206.58292060182592,201.83491924949698,219.1879316831975,215.0867596756954,197.22163951790228,182.23125615594319
1,1984-07-31 00:43:53+00:00,,,,201.99603029512957,189.86516350846065,209.71705075260658,206.06499835602324,229.62826042629047,230.1579580994334,247.05894529895906,,,178.48411841186575
2,1984-08-16 00:44:25+00:00,,,,200.40722106731502,191.80407255578606,209.18706755528336,227.34346123665856,219.7563577908307,232.26403559563323,226.43742515012252,212.5802119626758,197.71730204873222,177.21298518497062
3,1984-09-17 00:44:44+00:00,174.83083836789982,,,,,,,,,,217.95459992676706,218.8944551488831,199.633714171348
4,1985-05-15 00:44:44+00:00,,199.67692208377267,197.06849163536907,202.9248031594278,201.65873451973997,211.5759314289833,226.3858586783617,232.94543655122007,240.70065512124597,240.92531046918086,,226.0334280492917,
5,1985-05-31 00:44:45+00:00,203.66672049952209,209.10100846453182,220.62094009223617,208.60255580473498,208.96141557193252,222.29545946211104,229.48025680696946,243.22836495678578,243.69000157279166,249.1218288246787,,,
6,1985-06-16 00:44:43+00:00,211.51774950147734,222.7744508742222,229.5216667596969,226.11065931857462,223.65209834653584,241.1184645810915,245.66008708085627,251.12874952448843,260.20730614944796,,263.4402578920246,243.59309332757093,226.7728144226896
7,1985-07-02 00:44:39+00:00,199.7525484143272,208.0676881484397,222.69463695387242,210.29210035969163,218.39496322015987,240.46372705380355,248.22302757685733,258.2827213838709,,,261.8819807010575,240.28346506146414,205.41300481233938
8,1985-08-03 00:44:24+00:00,205.96387611657832,211.60993481414508,225.75203369020636,222.88049166593163,219.46232325889463,235.5098030456812,246.12116052546733,256.9531599531534,,,247.34804649312534,231.573652707176,
9,1985-08-19 00:44:15+00:00,231.73866487782234,237.8602343567536,234.4220640398977,224.70436122619674,223.92494993982714,243.111367988194,252.5859130620662,253.8276322688481,267.3447527037451,266.1732386396135,243.5004619937442,233.91618252430584,208.02896529828223
10,1985-10-22 00:43:30+00:00,,231.540407663843,239.61923025581606,253.0479845302721,234.52417743305367,239.73184127050115,247.65087260324512,264.78694268318,,250.7580004179225,,,
11,1986-09-23 00:34:56+00:00,210.17701489468098,,219.4671098187441,222.76829330007806,216.45568311951322,222.59095422329662,232.19908882327303,240.2677452075255,229.33187480396694,239.43266696229838,232.12413579038318,223.1772874247443,209.71749486731306
12,1986-11-10 00:33:17+00:00,219.99461783681986,218.28202898884615,221.694992641052,220.83257393632005,221.6760244159368,229.5049682912371,238.31226947205727,243.94926193399345,242.4490451021672,241.20445787521672,,,204.34555995085964
13,1987-04-03 00:37:09+00:00,225.93694867711295,231.98882361119573,229.58290733655454,219.59609131466794,226.51515949930578,239.5565394191408,247.61168951920743,246.91216069771863,255.39534521865542,,,244.09009389353665,208.14402185362823
14,1987-05-05 00:38:10+00:00,231.36666926660533,234.60778281923695,226.2916552466183,228.14235399800307,235.71907141841154,241.41010812771574,252.64338895201348,252.79776267828709,252.79039833890783,,250.55851124395093,247.00116883119287,222.76254558540515
15,1987-05-21 00:38:35+00:00,232.83569315768037,237.2168472340866,235.65632600805608,235.04115290847565,243.14754882981208,247.99855700528013,251.83819496910607,253.34028744458195,258.2080801798015,,268.4150738864771,257.37605616512354,226.7081975575304
16,1987-06-06 00:38:59+00:00,,216.9966858077281,223.34725034395328,213.58212925615535,224.7528464610937,227.84791887907198,227.45394771509277,233.79327477895308,231.90335158654133,242.06246707766314,221.85207500615462,225.33607157062738,189.83679932408478
17,1987-06-22 00:39:20+00:00,,,,,,,,,,,,,
18,1987-07-08 00:39:39+00:00,225.64997926832197,219.7683442408083,226.84120750884765,235.54274388511757,239.45318060846304,248.4551884157233,240.75074546769892,248.16527567205694,251.9081872298535,253.16571459874152,248.4522997167849,234.89834897292891,
19,1988-12-01 00:45:12+00:00,222.42551853848926,213.3759860516155,192.52903244299253,194.66419094124896,209.82020231114095,222.98257038230207,236.56418308792314,245.5604425814683,249.71862999422564,243.421547149256,226.13033081094673,220.03304901664856,213.69411570014142
20,1989-01-18 00:44:40+00:00,,,,,,,,,,,,,
21,1989-03-23 00:43:34+00:00,207.70713580186305,199.12473697147843,199.97681243171084,207.01750792670694,211.74335801045515,226.50278192784907,226.85122979626496,231.7540108821546,223.65814641085643,238.75836595655667,228.52891751753057,,192.0016103913681
22,1989-07-29 00:41:44+00:00,219.72943474494923,222.55709046713298,222.3623848032353,217.9163467819902,218.76728281902678,225.00029820956533,242.6494470726364,246.6592977212686,254.68878781013285,252.64710831293684,,,198.51932673643543
23,1989-11-18 00:38:43+00:00,219.58565140812667,214.15568156120455,208.93425991455678,210.9891944181834,212.6606094710466,212.25568576749552,222.7595828885881,235.32246750226818,235.1446275122027,242.78626456766,,242.22620175312935,226.10624587378015
24,1990-01-05 00:37:21+00:00,,,,,,,,,,,,,
25,1990-02-22 00:35:55+00:00,237.39684115530827,237.1295836620187,223.2648306774753,220.3535666248924,235.2477319133879,232.2274446597427,239.64566691845974,252.72050579669775,247.18767367313689,252.32448615238613,253.98671744392496,253.64271377611436,235.2175879673721
26,1990-04-11 00:34:48+00:00,236.04584656752806,238.64349538509668,240.4181461095589,228.86634894046796,228.01750364074377,249.79384794294685,255.637669644395,257.4711498462275,,,273.4595999285072,261.004573735134,233.36284562170687
27,1990-04-27 00:34:48+00:00,213.77246362412086,224.76665618388608,228.40413974855892,230.55026075709122,227.69143271546164,251.40979242492804,250.21322453189666,258.6461845147737,,,,229.26574296257488,217.74685236590398
28,1990-05-29 00:34:48+00:00,218.0777493175637,216.410005221597,228.56965801423405,221.01297747551337,230.00311753803672,242.6030208297293,235.69681648267078,243.66459325012445,251.85752054346105,,252.12313595510116,246.17831470399096,219.01926439671536
29,1990-06-14 00:34:47+00:00,,,197.56571962078297,221.95495923571352,229.64716232059237,227.54544965323564,229.84573882376364,242.0034745537194,236.87182691408302,243.80549976745178,,197.72230295426755,189.97646230750738
30,1990-10-20 00:34:10+00:00,214.46977166809995,206.99485916337434,220.80109889665076,218.52595124901367,231.4105283617797,234.27822755814518,226.88373936700077,236.47378893192572,265.4121832605463,269.2415878209448,273.8755567465711,,188.83272404178484
31,1991-06-01 00:37:19+00:00,206.5423371802259,224.37713571570686,223.95101072588332,203.1080293766358,209.16740364637548,224.73260219746524,225.9949761648814,241.4864263312128,,261.1738495668376,263.7012451288517,,177.58747680142608
32,1991-07-03 00:37:48+00:00,215.55187453953602,207.76667249851243,216.3194488115505,220.79992729362598,228.8730553254643,,250.33978929938135,258.18554250124123,252.0179878750537,247.9162502209842,,237.9744428685008,
33,1991-07-19 00:38:00+00:00,,,,,,,,,,226.15843710980715,220.78399882610083,202.5601121904966,186.222048107476
34,1991-08-20 00:38:12+00:00,,196.69328467265254,199.19205802862027,220.1867097231736,210.19481011418853,226.47745551322873,253.03586489411074,249.38836221678588,242.1121295940189,245.139540989151,,,205.42599150407992
35,1991-10-23 00:38:46+00:00,252.85887781294804,,,,,,213.84627197001498,,,,,,180.60808239311393
36,1992-08-06 00:37:21+00:00,217.29799644279433,215.91221502882888,220.53215647527534,212.35173865127808,204.79460343186113,217.17427062941996,224.05600425886982,242.64633940147942,245.004244926903,,254.0492344497924,241.3955102627738,220.0230470186901
37,1992-09-23 00:36:34+00:00,,,202.26906472329577,203.01347514673563,201.52898748145853,213.4235742306488,220.06221102468294,239.52597583678013,236.11168645364182,235.739938576576,230.65042258394413,218.5096038841853,
38,1993-04-19 00:37:00+00:00,188.1202555039677,195.08089860964705,202.07911119618893,179.31264934527127,,,,,,216.87163149059595,224.67392170778135,190.28270131036578,179.39255914366979
39,1993-05-21 00:37:07+00:00,203.6952224005796,197.86521249975578,207.91135651638157,193.54394238780824,183.45119269737665,209.62078830859176,245.72797861439645,231.43380553156265,222.61007554823445,231.929680631901,,228.01702012172817,
40,1993-10-28 00:36:44+00:00,225.09888199299013,228.2861968391022,231.2752478739356,221.72670045844959,221.05998458396982,235.5457273016796,247.31072588544805,253.47341485906722,256.42077705706805,,252.78484974472528,243.95083133451757,
41,1994-04-22 00:34:35+00:00,212.3798679257644,,214.4182241365862,211.94854574667974,221.5904817260344,227.45349334775028,238.1269577149367,242.65953494711658,234.43819847465477,222.59940303389925,232.92859990260234,225.25832899427516,186.6035925192472
42,1994-07-11 00:32:54+00:00,178.0495411769667,186.33301274320021,191.4359978612582,193.83802759473514,,197.57147627204347,210.17504227719,223.4336027434614,227.6599208692789,233.66177343531237,210.9465596817492,184.45044861521853,180.80287780235562
43,1995-01-19 00:27:04+00:00,,,,,,,,,,,,,
44,1995-03-08 00:25:10+00:00,210.12087494840637,210.0868730371948,216.67749920866316,218.10579814335566,225.2052037378071,231.48364486491803,231.0295079373705,239.21260526343644,,,,,
45,1995-05-27 00:21:42+00:00,214.28983746143547,223.3425999643857,221.79599959711632,224.56737066692455,226.35556209310647,232.64160908065782,233.7718721628765,242.86412326728217,255.37381296435856,,263.4999101563407,240.98581147147416,
46,1995-06-12 00:20:58+00:00,225.71636592847142,229.68732648894135,236.27275712620474,222.8781937275615,231.4529098257898,238.48692855656427,244.04891483010618,244.15820819475206,262.8678978853348,,246.40511603336518,,203.20185974030403
47,1995-11-19 00:14:13+00:00,220.9171212838504,217.50826997125097,215.09447408635938,222.03147881865158,225.19727858375632,230.35450105644568,238.23856899245567,248.59034005361,240.75918317258152,242.50292201408914,,226.7998496599976,197.68470147944123
48,1996-05-29 00:26:29+00:00,204.3001830262578,,216.44049051193085,220.8908086101341,227.40515291631976,232.34157578156064,237.802598732773,239.74066392847183,229.10339876624246,215.10498456818397,224.62466451159696,227.2684963752887,170.77593832056186
49,1996-06-14 00:27:22+00:00,213.5031586899612,213.4717988706375,223.81103929721567,214.47806899870147,221.08457170660546,238.80371835193037,240.30662983421186,239.93786248589723,244.67885418754653,250.92800520485878,,214.10802212594734,198.98203852349627
50,1996-12-07 00:36:28+00:00,,199.23157817464957,185.83431097680935,,216.88695596789753,206.6302993837339,220.9220773661215,230.56030654920528,230.00481347750656,217.81004146775845,216.516330038177,202.51061634503807,183.78852408273121
51,1997-03-29 00:41:20+00:00,205.31013822962728,,209.48977188896615,208.74519878434083,216.64218959464566,220.95861244651024,229.05528808004317,245.04144210524458,241.5982587335213,236.70908753823488,241.55118462619092,,212.5718394690544
52,1997-07-19 00:45:14+00:00,,205.4727160740034,213.2159676701457,193.82690853636225,,,,214.2232343657656,208.15653535442482,214.72062507791122,190.13617496696136,187.74878756359396,
53,1997-10-23 00:48:06+00:00,246.8798290886685,244.56863086975375,233.85211693691954,240.15701512791412,241.9899114075068,238.4698725013791,241.516095354867,253.6711461075809,234.3371518646549,240.6532165879969,,236.26984975826642,
54,1997-11-08 00:48:30+00:00,222.43045283865797,219.33535462305525,209.0100688098283,215.66073089469546,213.02734775566088,209.83294777947805,217.3209411397768,221.2975950452626,209.85781269386652,212.0015902964638,200.1528163703685,193.81191687801595,191.95851337659408
55,1997-12-26 00:49:38+00:00,228.48300882890783,221.71947146919084,225.8991189996497,217.81950048607038,228.76556489620134,214.89076316472807,215.47940399308038,224.80489152280686,233.90123657293475,224.23718439468433,223.53707142365403,202.4467829666376,217.36869036162472
56,1998-09-08 00:53:19+00:00,196.04401348684854,188.78958682325685,,174.0619096673855,,,,209.43815080333593,196.7551386014474,197.26001598916054,193.5651351058086,198.26655549269606,201.95859939732938
57,1999-03-03 00:53:49+00:00,,,,,,,,,,,,,
58,1999-04-20 00:53:21+00:00,,166.43889210092186,,,178.68127964117144,200.79038405866137,211.270921106789,206.09754991230542,201.88363974807498,211.27854697778852,204.69692699462973,196.90985586482853,173.4104780182684
59,1999-07-09 00:52:23+00:00,,171.194052294032,174.32789065295108,182.62720369265224,,,,200.60410208918955,,191.0421196763574,191.80869280451532,,174.0837216401978
60,1999-09-03 01:07:34+00:00,222.69164103329575,216.53950119549515,210.49269976824445,207.41980696119157,212.49591749956102,210.2137504186764,212.89957575708425,215.02835045280818,206.9398238986634,194.97733122267852,201.8567354612294,197.94261506297048,215.02695637843237
61,1999-11-06 01:07:31+00:00,215.38482788140072,217.39030693375955,207.3525930312456,200.50744197305232,196.31012465879073,,193.40721966858715,205.35309993061242,219.63067713145333,220.49846813180818,222.154075581016,204.0897836661058,190.240897144059
