dates,nzd0357-0000,nzd0357-0001,nzd0357-0002,nzd0357-0003,nzd0357-0004,nzd0357-0005,nzd0357-0006,nzd0357-0007,nzd0357-0008,nzd0357-0009,nzd0357-0010,nzd0357-0011,nzd0357-0012,nzd0357-0013,nzd0357-0014,nzd0357-0015,nzd0357-0016,nzd0357-0017,nzd0357-0018,nzd0357-0019,nzd0357-0020,nzd0357-0021,nzd0357-0022,nzd0357-0023,nzd0357-0024,nzd0357-0025,nzd0357-0026,nzd0357-0027,nzd0357-0028,nzd0357-0029,nzd0357-0030,nzd0357-0031,nzd0357-0032,nzd0357-0033,nzd0357-0034,nzd0357-0035,nzd0357-0036,nzd0357-0037,nzd0357-0038,nzd0357-0039,nzd0357-0040,nzd0357-0041,nzd0357-0042,nzd0357-0043,nzd0357-0044,nzd0357-0045,nzd0357-0046,nzd0357-0047,nzd0357-0048,nzd0357-0049,nzd0357-0050,nzd0357-0051,nzd0357-0052,nzd0357-0053,nzd0357-0054,nzd0357-0055,nzd0357-0056,nzd0357-0057,nzd0357-0058,nzd0357-0059,nzd0357-0060,nzd0357-0061,nzd0357-0062,nzd0357-0063,nzd0357-0064,nzd0357-0065,nzd0357-0066,nzd0357-0067,nzd0357-0068,nzd0357-0069,nzd0357-0070,nzd0357-0071,nzd0357-0072,nzd0357-0073,nzd0357-0074,nzd0357-0075,nzd0357-0076,nzd0357-0077,nzd0357-0078,nzd0357-0079,nzd0357-0080,nzd0357-0081,nzd0357-0082,nzd0357-0083,nzd0357-0084,nzd0357-0085,nzd0357-0086,nzd0357-0087,nzd0357-0088,nzd0357-0089,nzd0357-0090,nzd0357-0091,nzd0357-0092,nzd0357-0093,nzd0357-0094,nzd0357-0095,nzd0357-0096,nzd0357-0097,nzd0357-0098,nzd0357-0099,nzd0357-0100,nzd0357-0101,nzd0357-0102,nzd0357-0103,nzd0357-0104,nzd0357-0105,nzd0357-0106,nzd0357-0107,nzd0357-0108,nzd0357-0109,nzd0357-0110,nzd0357-0111,nzd0357-0112,nzd0357-0113,nzd0357-0114,nzd0357-0115,nzd0357-0116,nzd0357-0117,nzd0357-0118,nzd0357-0119,nzd0357-0120,nzd0357-0121,nzd0357-0122,nzd0357-0123,nzd0357-0124,satname
1999-07-02 21:59:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.6352380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.4990909090909,,,,,375.4563157894737,363.84909090909093,317.7163157894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-09-04 22:00:09+00:00,238.16666666666666,280.98,290.83909090909094,292.01909090909095,295.7290909090909,298.19,300.54,308.9,320.80411764705883,334.82,331.78999999999996,333.92411764705884,341.3533333333333,340.92454545454547,342.1385714285714,342.5233333333333,341.5482608695652,344.46,349.9384615384615,354.25142857142856,355.27846153846156,352.9862068965517,353.9862068965517,354.7063636363636,356.58,347.25620689655176,338.14142857142855,351.51454545454544,362.31826086956517,360.40555555555557,358.05,360.7914285714286,357.3529032258065,357.17,354.31826086956517,356.0945454545454,356.86,353.8355555555555,353.84857142857146,356.61454545454546,352.98842105263157,344.95,342.81555555555553,336.69,347.01846153846157,351.5,348.52000000000004,350.55620689655177,355.0755555555555,357.99555555555554,353.92846153846153,356.01,352.84846153846155,353.13454545454545,358.36857142857144,356.15,346.7962068965517,345.84999999999997,346.33620689655174,347.8614285714286,353.9814285714286,359.45000000000005,355.9763636363636,352.4266666666667,364.44,360.6933333333333,355.6529032258065,353.45142857142855,354.37,350.76620689655175,349.2882608695652,343.25454545454545,347.81857142857143,354.4082608695652,343.79857142857145,343.49857142857144,357.9133333333333,353.34999999999997,340.3333333333333,343.41857142857145,349.30857142857144,344.92999999999995,345.1333333333333,348.80333333333334,351.4045454545454,338.17857142857144,334.98,337.7845454545454,342.32454545454544,345.05857142857144,346.7085714285714,348.00454545454545,349.29999999999995,349.88842105263154,351.44454545454545,352.37842105263155,354.9982608695652,353.97,356.42454545454547,355.6985714285714,351.01842105263154,345.24842105263156,347.77411764705886,347.2233333333333,355.4782608695652,354.66999999999996,361.87454545454545,362.53,373.55620689655177,373.465,362.28142857142853,357.83142857142855,363.77,367.4082608695652,370.3955555555555,365.6455555555555,356.46620689655174,360.46,360.80454545454546,364.12842105263155,354.17857142857144,355.79857142857145,356.27,372.28,367.65999999999997,L7
1999-10-22 22:00:04+00:00,229.19555555555553,273.62,291.07454545454544,290.58454545454543,289.46454545454543,290.8666666666667,296.2666666666667,303.655,316.10058823529414,331.895,327.93333333333334,330.67058823529413,341.5877777777778,339.49727272727273,339.7338095238095,341.86777777777775,342.05304347826086,349.0433333333333,352.2346153846154,358.8828571428572,357.1746153846154,356.4786206896552,355.4286206896552,358.4915151515151,356.4033333333333,351.7986206896552,340.5028571428572,355.51727272727277,368.9730434782609,360.1685185185185,360.68666666666667,363.64285714285717,358.41774193548383,357.7733333333333,355.0930434782609,356.3872727272728,356.9133333333333,354.82851851851854,355.74380952380955,359.60727272727274,354.77263157894737,348.6133333333333,341.70851851851853,333.89,342.96461538461534,346.9266666666667,345.37666666666667,349.9986206896552,353.49851851851855,356.11851851851856,356.41461538461533,357.83,358.2946153846154,354.95727272727277,356.8338095238095,355.1733333333333,342.7586206896552,344.38,345.59862068965515,347.8828571428572,352.02285714285716,357.62666666666667,356.4015151515151,355.7588888888889,362.50666666666666,358.6977777777778,354.87774193548387,352.1328571428572,353.4166666666667,351.02862068965516,345.17304347826087,342.8772727272727,347.0138095238095,358.18304347826086,348.12380952380954,347.4538095238095,357.4377777777778,352.64,332.35777777777776,336.9738095238095,342.38380952380953,345.29,342.8777777777778,349.0877777777778,346.8172727272727,334.4738095238095,332.0833333333333,334.85727272727274,341.34727272727275,340.6138095238095,344.68380952380954,345.76727272727277,345.74,346.68263157894734,351.09727272727275,356.3226315789473,358.0230434782609,355.355,357.8872727272728,354.0938095238095,347.67263157894735,346.00263157894733,348.40058823529415,345.98777777777775,359.05304347826086,357.17,365.6372727272728,362.73,372.39862068965516,370.0125,359.9428571428572,358.52285714285716,362.35,366.7030434782609,368.24851851851855,359.39851851851853,355.6986206896552,362.74333333333334,369.74727272727273,366.84263157894736,356.2638095238095,355.9738095238095,364.9233333333333,370.25,370.99,L7
1999-12-09 22:00:09+00:00,,288.59999999999997,297.3681818181818,299.8481818181818,300.6781818181818,305.2233333333333,308.2933333333333,312.15,318.0447058823529,339.07,337.75666666666666,339.7847058823529,345.36555555555555,342.57909090909095,344.72761904761904,347.6355555555555,345.7726086956522,347.6466666666667,352.63153846153847,356.5757142857143,356.58153846153846,353.7868965517241,357.51689655172413,356.7693939393939,357.2166666666667,350.68689655172415,343.9457142857143,355.9790909090909,368.0926086956522,360.5003703703704,363.06333333333333,361.8357142857143,357.13451612903225,360.06666666666666,359.99260869565217,359.07909090909095,359.7666666666667,356.2203703703704,358.577619047619,360.1790909090909,361.04842105263157,350.6366666666667,346.8103703703704,340.46,346.15153846153845,348.86333333333334,348.61333333333334,353.13689655172413,355.5003703703704,359.4703703703704,357.11153846153843,363.32,360.84153846153845,360.53909090909093,364.04761904761904,362.6366666666667,348.6568965517241,351.18,351.42689655172416,353.43571428571425,355.54571428571427,362.5733333333333,359.48939393939395,356.84777777777776,370.80333333333334,366.25555555555553,359.36451612903227,359.1357142857143,361.0333333333333,359.2868965517241,352.3926086956522,352.00909090909096,356.137619047619,363.7226086956522,353.53761904761905,351.97761904761904,361.11555555555555,355.21,343.8855555555555,347.02761904761905,349.46761904761905,349.96,348.18555555555554,354.30555555555554,354.58909090909094,338.947619047619,335.1466666666667,338.83909090909094,345.70909090909095,347.387619047619,349.007619047619,351.63909090909095,351.7,355.05842105263156,359.7990909090909,361.1684210526316,359.55260869565217,360.17,361.4290909090909,357.35761904761904,352.11842105263156,352.9684210526316,353.6047058823529,352.54555555555555,361.5426086956522,361.55,367.52909090909094,369.4,373.2368965517241,375.16,366.30571428571426,362.1657142857143,368.95,369.7926086956522,370.8803703703704,366.52037037037036,357.69689655172414,362.8466666666667,367.40909090909093,365.45842105263154,354.72761904761904,356.317619047619,358.7966666666667,371.89,368.49,L7
2000-02-11 21:59:57+00:00,,288.38,307.9654545454546,305.0154545454546,306.44545454545454,305.2166666666667,308.68666666666667,314.72,326.2335294117647,340.99,338.4533333333334,337.7535294117647,346.6044444444445,343.47272727272724,345.4538095238095,349.47444444444443,348.07347826086954,350.0333333333333,354.76153846153846,358.41285714285715,358.3015384615384,356.65,356.49,359.3251515151515,356.43333333333334,352.33,343.4928571428572,359.0627272727273,368.04347826086956,362.0062962962963,363.9766666666667,363.27285714285716,361.26193548387096,363.75333333333333,362.47347826086957,361.26272727272726,359.1033333333333,358.9762962962963,360.2638095238095,365.44272727272727,363.39526315789476,351.8833333333333,345.6562962962963,342.32,348.38153846153847,353.6066666666667,353.01666666666665,353.75,357.7862962962963,361.2162962962963,357.78153846153845,363.32,361.57153846153847,360.6127272727272,363.1538095238095,359.5133333333333,349.55,349.77,351.02,352.0728571428572,357.6128571428572,364.44666666666666,361.3051515151515,357.32222222222225,367.4866666666667,365.12444444444446,358.38193548387096,359.0028571428572,359.49666666666667,356.32,351.74347826086955,350.03272727272724,355.81380952380954,362.6534782608696,354.7038095238095,354.8638095238095,361.52444444444444,353.15000000000003,345.9244444444445,350.0138095238095,352.6138095238095,352.89,350.9144444444445,351.13444444444445,350.02272727272725,340.62380952380954,334.7133333333333,341.72272727272724,348.95272727272726,351.43380952380954,350.57380952380953,352.8727272727273,352.47,355.9952631578947,358.09272727272725,358.11526315789473,358.63347826086954,359.91,359.59272727272725,358.25380952380954,353.29526315789474,352.34526315789475,355.6735294117647,354.9144444444445,363.2734782608696,361.41,364.03272727272724,364.95,368.0,372.185,359.39285714285717,361.09285714285716,366.96999999999997,370.38347826086954,371.5762962962963,362.7362962962963,356.97,362.8633333333333,368.50272727272727,,,,,,,L7
2000-02-27 21:59:52+00:00,257.62,294.44,308.24636363636364,306.37636363636364,310.93636363636364,312.36,314.06,323.535,333.4788235294118,345.905,346.71999999999997,347.24882352941177,354.03,349.8481818181818,350.70714285714286,352.61,352.4626086956522,356.62,358.9323076923077,362.14285714285717,362.6623076923077,361.87068965517244,362.0206896551724,362.03545454545457,364.37,357.8906896551724,352.4428571428572,367.7181818181818,374.8426086956522,370.4766666666667,369.94,370.04285714285714,366.1306451612903,367.96,366.4226086956522,365.0081818181818,366.1,362.49666666666667,364.1971428571428,371.7681818181818,368.06736842105266,359.79,354.5466666666667,347.42,355.0523076923077,359.0,356.86,358.24068965517245,363.6566666666667,366.75666666666666,363.72230769230765,366.8,365.34230769230766,367.1281818181818,369.34714285714284,366.85,357.59068965517247,355.77000000000004,356.9606896551724,358.3028571428572,362.6228571428572,368.55,367.2054545454546,364.11,374.72,367.93,362.2806451612903,362.6228571428572,364.51000000000005,359.6406896551724,358.7626086956522,353.2781818181818,360.6871428571428,370.55260869565217,360.1771428571428,363.89714285714285,370.0,361.65999999999997,350.95,353.02714285714285,357.58714285714285,358.84999999999997,355.52,357.39,353.79818181818183,343.3871428571428,341.89,345.5581818181818,354.4681818181818,354.95714285714286,355.9471428571428,359.4381818181818,359.5,359.8673684210527,362.9581818181818,364.70736842105265,366.2726086956522,364.575,365.53818181818184,363.6171428571428,355.84736842105264,357.9873684210527,360.5288235294118,360.11,366.4826086956522,365.79999999999995,368.98818181818183,369.03,373.86068965517245,372.5025,364.97285714285715,366.97285714285715,372.91,377.7726086956522,377.9866666666667,372.1566666666667,362.82068965517243,370.11,374.8881818181818,375.6073684210527,361.57714285714286,365.7471428571428,369.98,386.89000000000004,378.92,L7
2000-03-30 21:59:45+00:00,263.8888888888889,292.03000000000003,300.5718181818182,301.1318181818182,303.3618181818182,307.1566666666667,307.2666666666667,316.24,327.17529411764707,342.01,342.3833333333333,344.38529411764705,353.31444444444446,348.5609090909091,349.51238095238097,350.94444444444446,348.8673913043478,352.9133333333333,358.55846153846153,358.25428571428574,360.15846153846155,358.87310344827586,359.7231034482759,361.63060606060606,364.2633333333333,353.7031034482759,347.62428571428575,359.0609090909091,373.7673913043478,367.4696296296296,368.76666666666665,367.01428571428573,363.10548387096776,364.5133333333333,363.31739130434784,362.0109090909091,365.3633333333333,362.6896296296296,361.252380952381,367.41090909090906,363.86157894736846,358.3233333333333,354.34962962962965,345.24,354.85846153846154,356.75666666666666,354.24666666666667,358.0331034482759,359.2796296296296,365.04962962962964,362.4984615384615,367.2,363.63846153846157,362.68090909090904,366.73238095238094,367.8833333333333,354.9631034482759,355.17,355.3531034482759,357.18428571428575,359.9142857142857,367.5266666666667,361.77060606060604,363.22222222222223,370.7766666666667,364.1644444444445,362.98548387096776,361.68428571428575,363.69666666666666,362.50310344827585,358.38739130434783,353.30090909090904,357.59238095238095,366.8673913043478,353.442380952381,354.02238095238096,366.1044444444445,359.63,348.77444444444444,351.08238095238096,354.492380952381,353.89,354.34444444444443,357.58444444444444,356.3809090909091,346.27238095238096,341.4433333333333,344.5209090909091,352.42090909090905,353.432380952381,358.77238095238096,360.35090909090906,357.66,361.42157894736846,361.87090909090904,364.2215789473684,364.2473913043478,361.1,363.86090909090905,361.242380952381,357.00157894736844,358.2715789473684,357.50529411764705,358.00444444444446,363.4073913043478,361.57,366.3909090909091,368.85,378.75310344827585,375.0,366.26428571428573,367.75428571428574,372.39,373.2873913043478,375.2596296296296,372.8096296296296,364.38310344827585,369.6733333333333,373.3909090909091,378.54157894736846,368.862380952381,368.41238095238094,373.7733333333333,382.62,372.61,L7
2000-04-15 21:59:31+00:00,278.72777777777776,298.01,304.29,304.63,301.15,303.5833333333333,303.49333333333334,317.285,324.13941176470587,343.455,337.5166666666667,337.45941176470586,347.6388888888889,347.18,346.56190476190477,349.11888888888893,347.2973913043478,354.4166666666667,357.9992307692308,361.78142857142853,360.4992307692308,359.2168965517241,357.8968965517241,362.99666666666667,362.2866666666667,352.50689655172414,347.39142857142855,357.64,374.7873913043478,370.7359259259259,366.9833333333333,371.03142857142853,363.3916129032258,362.4666666666667,362.18739130434784,362.91,362.18666666666667,360.91592592592593,357.25190476190477,368.45,363.2105263157895,358.5266666666667,356.3759259259259,348.28000000000003,354.0692307692308,357.5333333333333,351.0133333333333,354.37689655172414,360.83592592592595,359.46592592592594,359.14923076923077,363.3,361.0792307692308,362.76,365.50190476190477,363.74666666666667,354.4568965517241,353.11,352.8568965517241,355.49142857142857,360.3014285714286,364.80333333333334,361.9666666666667,361.74444444444447,366.9833333333333,363.1588888888889,361.0916129032258,360.4214285714286,360.3933333333333,356.9568965517241,352.5273913043478,350.92,354.60190476190473,363.0473913043478,353.15190476190475,351.8019047619048,364.2288888888889,358.88,347.2788888888889,349.54190476190473,350.81190476190477,351.57,352.29888888888894,361.0388888888889,353.39,340.7419047619048,338.7366666666667,344.08,352.07,353.56190476190477,354.28190476190474,355.7,352.82,355.5005263157895,357.65,361.0105263157895,362.3473913043478,357.755,360.72,357.6219047619048,355.4305263157895,352.7705263157895,356.23941176470584,354.2888888888889,362.88739130434783,360.19,371.7,368.54,377.8368965517241,378.0325,363.0514285714286,363.91142857142853,369.72,373.3273913043478,376.7559259259259,367.0559259259259,361.3468965517241,367.74666666666667,374.63,371.49052631578945,363.4819047619048,363.10190476190473,370.4866666666667,379.45000000000005,377.94,L7
2000-05-01 21:59:30+00:00,275.30888888888893,292.46,298.3590909090909,298.21909090909094,298.01909090909095,298.5966666666667,303.74666666666667,313.34,322.6476470588235,334.87,333.18333333333334,332.1976470588235,344.14444444444445,346.19454545454545,342.30809523809523,347.65444444444444,347.5721739130435,347.50333333333333,350.9238461538461,359.55857142857144,360.63384615384615,357.98172413793105,357.67172413793105,364.389696969697,361.4833333333333,352.87172413793104,347.3285714285714,358.43454545454546,372.2721739130435,365.9462962962963,366.9266666666667,368.86857142857144,360.7741935483871,363.2133333333333,357.0421739130435,361.39454545454544,358.7833333333333,358.9362962962963,358.5080952380952,367.5345454545454,365.0368421052632,358.30333333333334,352.5562962962963,346.75,349.4238461538461,355.19666666666666,351.74666666666667,353.19172413793103,358.6962962962963,359.3562962962963,359.51384615384615,362.4,366.38384615384615,362.2845454545454,368.40809523809526,362.9233333333333,352.13172413793103,351.67,353.68172413793104,353.6385714285714,359.08857142857147,365.4066666666667,367.369696969697,364.2922222222222,369.0766666666667,362.75444444444446,364.03419354838707,360.9485714285714,358.2966666666667,358.2717241379311,356.7921739130435,356.07454545454544,357.0180952380952,366.8821739130435,358.61809523809524,356.16809523809525,369.63444444444445,360.48,346.93444444444447,351.91809523809525,354.3280952380952,352.18,350.08444444444444,357.57444444444445,352.14454545454544,343.96809523809526,337.5333333333333,341.57454545454544,347.5345454545454,349.4480952380952,350.42809523809524,356.46454545454543,352.85,356.32684210526315,359.21454545454543,359.31684210526316,363.7621739130435,360.93,361.67454545454547,356.47809523809525,356.0868421052632,353.7768421052632,356.2076470588235,354.87444444444446,363.0121739130435,358.65,370.20454545454544,368.78,376.261724137931,371.415,361.68857142857144,365.87857142857143,369.48,372.0221739130435,376.6062962962963,370.5562962962963,365.12172413793104,368.2333333333333,375.26454545454544,372.6068421052632,366.0780952380952,368.04809523809524,372.18333333333334,382.95,382.99,L7
2000-05-17 21:59:19+00:00,267.22444444444443,294.06,299.9845454545454,298.46454545454543,300.6545454545454,303.75333333333333,305.0133333333333,314.625,323.3488235294118,337.385,338.75666666666666,338.0488235294118,348.3022222222222,345.84727272727275,346.6390476190476,349.4822222222222,349.27608695652174,347.6666666666667,356.4769230769231,357.8342857142857,356.4069230769231,357.9258620689655,353.20586206896553,360.0248484848485,358.1066666666667,346.6558620689655,342.5942857142857,354.29727272727274,368.18608695652176,359.44814814814816,366.6533333333333,369.3642857142857,359.7770967741935,363.7366666666667,361.46608695652174,362.65727272727275,361.5466666666667,362.16814814814813,357.2290476190476,366.9472727272728,360.5384210526316,354.1566666666667,350.4881481481481,345.42,350.6569230769231,356.7633333333333,353.3233333333333,355.5858620689655,361.1781481481481,361.8081481481482,358.5069230769231,358.21,360.7169230769231,357.5072727272727,357.9890476190476,356.49666666666667,346.7958620689655,352.6,350.7358620689655,353.3042857142857,355.3542857142857,361.9433333333333,361.3848484848485,358.8711111111111,364.6933333333333,361.64222222222224,357.68709677419355,359.4042857142857,359.7333333333333,359.7158620689655,351.4860869565218,352.04727272727274,354.6390476190476,362.30608695652177,354.01904761904757,352.6990476190476,361.7322222222222,356.13,340.21222222222224,351.1890476190476,352.51904761904757,353.45,353.08222222222224,356.8022222222222,356.08727272727276,344.1190476190476,337.6166666666667,345.5672727272727,350.21727272727276,349.7390476190476,351.0290476190476,357.17727272727274,354.54,357.17842105263156,358.58727272727276,363.68842105263155,362.38608695652175,358.685,357.95727272727277,355.9390476190476,355.38842105263154,351.3484210526316,353.2888235294118,354.76222222222225,362.64608695652174,358.64,367.24727272727273,366.4,374.45586206896553,373.6675,362.0342857142857,361.9242857142857,368.17,372.86608695652177,376.81814814814817,372.64814814814815,367.32586206896553,370.37666666666667,375.54727272727274,369.80842105263156,366.2490476190476,364.4890476190476,376.9766666666667,382.55,381.19,L7
