,dates,aus0077-0000,aus0077-0001,aus0077-0002,aus0077-0003,aus0077-0004,aus0077-0005,aus0077-0006,aus0077-0007,aus0077-0008,aus0077-0009,aus0077-0010,aus0077-0011,aus0077-0012,aus0077-0013,aus0077-0014,aus0077-0015,aus0077-0016,aus0077-0017,aus0077-0018,aus0077-0019,aus0077-0020
0,1987-09-11 23:09:17+00:00,195.78495957039337,183.11976026441747,178.91647636321198,161.77996022755048,152.82089441553484,139.00868347599086,130.34157933573604,127.89161301927699,132.01785252058096,127.36176768343063,117.98496384795249,122.55485212996665,122.42493540504246,118.06738306329144,126.09119233018995,138.704709585262,176.208150438245,184.6062563793138,139.19482077584664,150.72901489215644,163.90581442936218
1,1987-10-06 23:04:03+00:00,207.66933102088836,208.46812239506266,203.9875876104923,188.73356580945932,176.34557345666036,168.33562644791263,156.77157090344872,153.35342785468288,149.1970463585114,146.88851946533566,144.47781288812146,139.57094365997963,137.07598259094988,140.2054108049151,142.24441865921372,157.17413135145125,199.47230555797736,204.37874418037794,153.05143761226134,166.67016973382817,170.48854080593463
2,1987-11-14 23:10:35+00:00,187.83407055812714,199.3083997056221,196.6180725105109,178.2329089206776,174.2059046650099,154.97409130677173,154.9514503929816,147.38029470607455,132.97686251790245,128.13802229423138,123.52444682047064,115.63076412904888,114.92695135333663,113.91861724907693,122.147020984574,139.99345380286306,183.98723583715383,183.33774702480198,128.74325972761508,143.25587962475507,150.9056441308282
3,1987-12-16 23:11:05+00:00,202.24651650142408,215.7063846073095,208.7483295451446,194.31917748454146,178.97448816291075,171.99855132935932,164.34777718354835,158.5204144708136,152.56401143655827,144.7275841585884,139.9914701860785,136.58342116024528,137.68907515001305,132.76654514755063,138.76975046709558,158.01629658875333,191.83702960462733,196.67824672784184,148.29240483722242,159.65452319783748,162.12909751289035
4,1988-01-01 23:11:21+00:00,193.1430016271716,197.62864836648518,202.01934564499825,191.65881033244344,168.07667436047396,158.74707093969116,145.38618613887982,139.66781050532063,133.34380773582814,130.54873844341796,130.19200160726098,130.88575618419276,130.59085324534843,138.50312602266638,130.9563619296305,139.34228997070161,167.37921425253506,170.42110859398468,134.62210734500923,143.1865913052524,146.4536538340647
5,1988-01-17 23:11:38+00:00,179.4728038131367,166.75091579216092,169.42914818880828,158.12591071511918,138.8125282904769,124.50374744649606,118.45413228684345,115.42083718342863,108.25688022677527,108.37770953456159,112.03728847911614,107.05036978546045,115.61992209552798,118.49113893325244,122.71634131037132,134.59306682985823,167.2243113961949,168.48740526525143,132.96357954736487,140.55592270723994,136.94972018979632
6,1988-02-18 23:12:11+00:00,190.7427668241664,176.02192911173978,171.12934018740935,161.91028449163332,147.91020564970162,135.02164685429182,125.19697292495331,121.28612873677575,117.17211238430777,112.16185459741487,110.59828931219387,111.8375011771012,116.60608501101295,128.33699812178634,125.345844028474,144.12721026367768,180.90317915914326,185.4763910628532,145.92950906735464,148.72964441788605,155.89780938309866
7,1988-04-22 23:12:40+00:00,,156.8347809812135,160.7118833849341,152.92424876862532,139.2001037443345,121.08880383848239,108.33026109722607,100.95556952032135,91.17401911577966,98.55161571241896,99.02915574646556,109.39008206593914,100.85847643683206,97.48246114440644,104.65370113681236,,187.3667697600148,184.9118285527718,138.82338848905388,151.26841258521696,166.28799377355864
8,1988-05-24 23:12:58+00:00,194.4525613853636,176.34786507167587,173.93532561457735,154.48082203033727,140.3592831098207,135.8721190307114,130.37831226922893,111.20901953737321,96.3278176264077,102.95827882770281,98.01466225015777,119.2772294141043,112.24871338568636,97.14681779692718,124.73703403330887,,187.21636066296276,182.89211897340252,148.68170453013707,160.6855405233739,171.6797912035156
9,1988-06-09 23:13:03+00:00,190.94284225367,160.54304807971528,155.25812639397424,145.62737944188802,122.7505374919765,112.8095145915664,116.37496383143599,102.17956902216149,83.02116110600417,83.80203420366382,90.61879753835859,100.69412281506683,90.04328114367257,96.01532690680963,110.49415793535957,,184.88158085136658,178.47330654154987,137.70120578991435,155.32869064467465,162.40462452814705
10,1988-06-18 23:07:20+00:00,188.77200024775132,163.94390948805503,166.29200839033402,149.44704997743696,127.7630330390628,119.40376153161168,118.50555166265012,112.04644751648235,101.96567865799844,82.38502122372397,95.90527619584716,105.92320530697425,98.57484374586245,102.5349964276002,116.81490050068898,,185.85836882289186,188.9513106065945,144.20346934974737,159.61419586526856,170.89298047953883
