,dates,usa_CA_0053-0000,usa_CA_0053-0001,usa_CA_0053-0002,usa_CA_0053-0003,usa_CA_0053-0004,usa_CA_0053-0005,usa_CA_0053-0006,usa_CA_0053-0007,usa_CA_0053-0008,usa_CA_0053-0009,usa_CA_0053-0010,usa_CA_0053-0011,usa_CA_0053-0012,usa_CA_0053-0013,usa_CA_0053-0014,usa_CA_0053-0015
0,1984-03-23 17:50:13+00:00,221.56587596786392,199.18559610973983,193.84070231994417,185.47780768083317,181.30416334243154,183.6799333101917,173.91353457879242,178.89700040713015,183.41896285245406,178.92748916425114,176.42214329753855,173.1864285307393,170.7438702055225,164.08930392340864,163.80954957036985,172.24676453926298
1,1984-04-27 17:55:52+00:00,210.05163816079818,193.01077398535494,184.68537319491057,172.12475986653632,170.13463806460086,165.9625971147565,158.98146828772272,162.79257572441938,153.23660085330602,148.91928266831295,153.5562679296855,146.27174930802778,138.9642619154633,140.57231898990935,144.37509679121683,148.3211224037144
2,1984-06-14 17:57:01+00:00,207.74192182383769,192.80388216600477,188.05505962138722,179.4269363916091,183.61477305165573,178.2967761251654,167.7519618396914,166.24260448739048,157.45703303576389,144.36660675960127,149.7579579267117,151.78789815557482,141.34667787096842,143.33562553113376,143.37819480036615,142.78891321134884
3,1984-06-30 17:57:13+00:00,202.61373061323064,184.07682421534722,184.34075382424965,168.77274246866935,169.33050312832432,171.90762548771136,162.84083006222846,158.25692542688398,149.47992459166187,138.82929533047832,143.72100668543624,142.02432605476173,138.66343750748823,138.45645000872042,137.4303737745666,140.55008945223213
4,1984-07-16 17:57:29+00:00,216.32439799419652,202.23927076150028,200.2771318468732,191.86481632942235,196.1873664581456,188.7605049800834,179.98269678025528,173.13186426855094,165.93841852293002,152.85023543125718,155.22427841258846,160.07801759161217,155.73502755895646,156.787620898998,154.5099124049396,152.8016503544358
5,1984-10-13 17:52:38+00:00,198.46028869221465,177.70764057633357,175.29109969058342,158.29946033331694,172.1120224252478,175.14564055197633,169.47975204645,174.85009992440916,,128.53172488302442,,,,,,
6,1984-11-21 17:58:36+00:00,184.24922252384346,170.20361782205902,172.00206396902044,172.00081280911292,167.9917995910335,180.50840108166122,159.4407374488446,165.38981954710692,,123.17927663064533,123.41761175896984,128.84949705333145,132.44867505562604,132.87806276432286,141.85412737156807,141.48995054274835
7,1985-03-29 17:59:06+00:00,221.37932690669504,188.81029516266673,189.61857467768078,182.07067616884999,183.8143449466191,189.9539920904597,189.24248659066583,188.9700787764761,184.3722180030504,,,,179.1836818572242,173.50201257899434,178.10840095082585,179.50837618420206
8,1985-09-21 17:57:55+00:00,212.35337275414952,190.74287497274364,189.39930591706914,182.5768285688145,184.896899304673,186.23240680985123,172.48179336330492,176.45185467985098,,129.5761959751908,139.19080334465352,140.0564861563777,153.8429287261981,154.44250793312443,156.03767652022353,158.026187018386
9,1985-10-07 17:57:46+00:00,202.57147718275087,183.58510235500532,185.65382806834157,177.10154398362545,182.38388121911998,179.4838922349395,175.5662016688404,169.19223041636323,144.39059861253642,131.93181080693716,138.10922506495896,146.43290573773695,158.3724836910539,157.93331125176474,158.62345272340724,154.77296885273333
10,1985-11-01 17:51:17+00:00,,,,,,,,,,,,,,,,
11,1985-11-17 17:51:01+00:00,,,,,,,,,,,,,,,,
12,1986-01-27 17:55:50+00:00,201.992176017761,174.33728761105374,176.05624331075785,165.81719393962558,173.94413228696658,179.28120804790308,177.8552838110272,183.12152012455564,,130.9209791433539,137.07467354413234,141.73690623328673,149.1280421794154,152.51044442836138,156.9325310441645,156.84203352059615
13,1986-04-17 17:54:06+00:00,220.13168803009316,188.17560805197627,186.2325638697557,184.62990378500513,190.5204172826663,194.1939972532058,190.43954348350405,194.81493649354368,178.56194726604983,167.78178199977,171.580612882709,172.6765122979604,170.46324094462005,169.5063322371406,172.59459338363018,173.9312227136739
14,1986-05-12 17:47:17+00:00,222.01490099493995,197.09338008331258,196.44756251317472,185.21978596870628,191.6282981862705,190.87530644431075,183.76324344230432,182.64142348254515,166.6786547699563,148.54189115789308,155.47301413183686,163.91836969012184,157.31543935380893,156.8924202507848,156.59834481577496,159.05062796748305
15,1986-06-13 17:46:21+00:00,219.66816134655824,195.2007018659927,195.5067576291842,189.54066903761964,187.39912506192306,188.08503043087484,176.67141501791184,186.10871992416585,183.0974403099261,173.95731022524683,175.79714991003326,184.02206357318047,179.77863773928112,171.65593297688793,169.74769921812964,167.4340020624249
16,1986-06-20 17:52:18+00:00,202.51260045546235,176.21070082692137,176.6843854286272,173.23632320274407,179.23415420877618,173.01743764050326,162.11734153175894,169.65182350619233,154.0034311835804,148.91749045627225,152.58296039596442,162.43970585378972,157.3885673804295,150.93149279832642,151.6709172312767,151.7558273991617
17,1986-07-15 17:45:17+00:00,217.97580668490133,193.46673676946605,196.0245181618854,185.33817958404947,196.47209780849477,189.00601384226061,182.6615163446869,174.3075881903389,166.7194885844661,147.76619120076282,148.36415125828464,154.0385430238767,148.69178650170244,156.96233473499404,154.67848349066563,152.40571463808942
18,1986-08-07 17:50:39+00:00,207.8070596368641,193.40665798636712,190.55443513707849,183.926688303487,186.75659571758862,188.25295941016486,172.45800082608437,175.46069603963053,,133.61792127912963,139.1479629832906,142.53114528903313,148.12852250819992,143.7520498251387,141.08944909440856,141.08295550330888
19,1986-08-23 17:50:03+00:00,207.1439612828254,191.96734290549162,190.6349922666136,193.36542878752937,194.6336124929213,193.5899523489244,184.32584960402232,181.55593812777124,,143.70279750148538,151.00466364317515,154.08792664724274,152.68461936966554,151.83697271645997,146.62905056937456,150.8697581019566
20,1986-09-01 17:43:32+00:00,,,,,,,,,,,,,,,,
21,1986-09-08 17:49:28+00:00,200.77951872750364,187.43211475482397,185.70811497225935,182.80470123231999,183.35351688865956,180.9741818476753,173.36725698061497,169.9326502064437,141.34070201603697,122.55843849763652,129.0349156307444,136.34480614706985,142.7450181089847,145.47982973676412,145.67575733951463,145.41432549618708
22,1986-09-17 17:43:01+00:00,203.21877390431362,189.90137929796398,185.97139415670725,184.56223130759903,183.67459408597443,187.63361521193633,172.36682544341957,176.7539630828423,142.2651089197375,144.10140861131094,150.36488781368692,,,,,
23,1986-10-03 17:42:31+00:00,199.3722813407608,195.90742304873856,196.1649101233101,180.6945677671663,188.7360664813968,183.74757525926987,179.08346827736943,171.67797272580492,140.7223190690368,123.13949570909011,129.28663851369723,134.362205469084,140.68213470527172,141.75254706690976,133.7978336201307,136.82887873887063
24,1986-11-04 17:41:25+00:00,184.8913795878603,170.70383503494855,175.72709047734747,162.23747149472382,173.66490224882133,179.73325251094508,174.3121877167865,173.80942494192368,128.79607368755654,122.26044132127936,123.04494772150747,129.89844324741188,133.5672496158497,135.1691578931693,130.62728605162263,132.60670693661302
25,1986-11-11 17:47:19+00:00,214.47712194812195,194.6387916797231,194.1948107387473,187.22846713709293,195.41681970981327,195.21653965560017,191.56752017728587,187.68850271775833,,153.74869244602473,152.75231701207122,166.67880330500893,174.36091518978802,175.04080466575545,174.01665032407294,172.90063633975544
