,dates,per0210-0000,per0210-0001,per0210-0002,per0210-0003,per0210-0004,per0210-0005,per0210-0006,per0210-0007,per0210-0008,per0210-0009,per0210-0010,per0210-0011,per0210-0012,per0210-0013,per0210-0014,per0210-0015,per0210-0016,per0210-0017,per0210-0018,per0210-0019,per0210-0020,per0210-0021,per0210-0022,per0210-0023,per0210-0024,per0210-0025,per0210-0026,per0210-0027
0,1984-05-08 14:33:21+00:00,,218.87547505495849,210.87597591181458,221.35010180751786,218.11158821541085,218.76766321298513,209.03507277493492,203.05041619680418,,,,,,,239.1231089999378,237.7477040869922,229.83516693709987,237.14116155450083,222.36088387817293,225.37681516571715,224.81067611172512,228.35791126577988,217.70301945854766,205.38130924146128,205.55675058684423,197.4607199718382,202.56035018994578,
1,1984-12-02 14:35:54+00:00,211.96310208321052,203.6228664407004,197.67717978654323,197.01641032860908,205.70379808243882,203.4224162196649,187.18939060907647,185.1048659653456,188.4678426959924,193.84685981146276,204.35801853366456,212.9330621707279,201.49229889692378,209.2852719105762,215.30125081593533,221.17811990762613,226.70014897613302,220.59263193160797,217.11311990943983,217.62243183625432,223.68710246889822,222.45066537733595,215.87467063112288,195.7268952151468,186.2460501155764,188.80950249031955,193.8140211735405,194.27859808466275
2,1985-03-24 14:36:22+00:00,236.62091073155054,216.44706491818258,210.9663193182142,217.2141855856447,220.34339188197495,219.00303961859203,212.10761423754235,208.3817372276411,208.80875889828448,212.93113045308644,224.88565944756994,221.92425905307067,218.9641418701743,223.0009036008021,238.43523870835668,235.39502502675518,233.9468569317701,240.20118027580347,236.6813712229097,238.92747982863844,240.10079130120508,238.9462415820315,236.35154308476916,226.0944723604184,212.02115770717535,204.50528415898245,201.8877351412174,209.90527847855245
3,1987-12-11 14:34:26+00:00,227.6061197898327,215.15109865267988,210.81831934330964,215.9534171075823,217.29393085534315,220.60554418292864,212.77972530660315,205.42226096566938,207.4869918822692,212.7011843829051,222.63302353821868,223.45874257346568,219.6769686533446,223.01850928771282,238.4183860249801,235.75869252882305,239.21879166475253,238.7567278585409,231.0370954893516,235.29026760213196,234.05742462582145,232.55552752336476,229.63164182224347,221.62110047989844,208.83806701632986,201.17156380258038,201.90888656202412,213.81485042221294
4,1987-12-27 14:34:42+00:00,212.25792203254846,207.47555543888834,203.9202254516974,210.4654133769704,213.0287195652297,210.9501110190304,201.35493366104015,193.7258218977375,199.90487084835794,202.9255493743726,212.01438082874373,214.4405752528086,211.0247675528415,216.05555446615492,221.05005773084915,235.10460103444805,236.0318545189313,232.22530475002634,214.91919889055637,228.98570638463664,226.60524518283827,225.55282631888358,,,,,,
5,1988-01-12 14:34:59+00:00,227.07669704977303,216.0702471267663,214.06491349453816,217.67324597278534,221.04402873856534,220.9984337920465,209.0085027298721,203.92438395624592,200.32522186916322,208.58890286573728,218.8074751073707,222.49095203212147,213.41726413906113,223.93511421286948,229.89118459939007,234.14386944848627,239.15684724983532,240.00851086837972,234.0529309217915,236.42712157978195,234.5498723111836,231.89986914351383,230.34579624028873,217.15094382432136,207.3631926916145,199.88469179779696,205.8619070321186,217.9420451791902
6,1988-06-04 14:36:29+00:00,,,,,,,,,174.14970610323857,,,,,,,,,,,196.3488004666409,222.7826049242924,219.58093327903225,,,,,,
7,1988-07-22 14:36:40+00:00,213.33566720349197,,,,,,,,,,,210.87465576609466,206.82264686646658,211.0003875914127,223.5121171165224,225.4174764646968,208.05160395521995,223.09821608676728,220.35962587919164,217.16612741960407,220.69890581339786,,,,,,,
8,1988-09-24 14:36:39+00:00,,,,,,,,197.58207599518235,190.37622374948376,196.8913838355944,208.02377416463716,211.28532084614636,206.66318288979858,212.00396764729174,222.7930643494311,227.65140319267803,233.2777754646593,234.43151158970946,219.58034488430894,218.2683553660383,223.01614426378958,217.67034439754767,212.63766498453384,196.1060979266917,192.21085829326702,185.63421794334135,184.3742189561952,182.6343544500427
9,1988-10-10 14:36:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
