dates,satname,sar1357-0000,sar1357-0001,sar1357-0002,sar1357-0003,sar1357-0004,sar1357-0005,sar1357-0006,sar1357-0007
1984-05-06 09:33:51+00:00,L5,163.42,506.85,291.44,183.65,359.21,234.05,210.75,207.47
1984-10-29 09:36:32+00:00,L5,157.91,494.29,294.23,176.95,520.83,254.16,207.74,206.99
1985-06-26 09:36:35+00:00,L5,153.01,490.51,288.74,175.44,359.56,239.03,209.21,202.58
1985-12-03 09:34:43+00:00,L5,163.73,487.43,272.48,,425.41,270.41,224.93,228.08
1986-01-04 09:34:08+00:00,L5,117.17,477.39,282.96,,520.64,250.20,205.35,
1986-04-10 09:32:04+00:00,L5,125.21,475.77,307.14,159.27,516.37,219.73,183.09,
1986-11-04 09:25:25+00:00,L5,270.37,623.30,355.29,,253.33,490.87,284.27,237.35
1987-10-06 09:33:50+00:00,L5,132.55,474.40,297.35,171.13,517.89,217.50,181.03,
1987-11-07 09:34:26+00:00,L5,171.54,503.53,283.33,188.21,391.65,255.42,218.40,217.85
1987-12-09 09:34:58+00:00,L5,,475.05,337.81,,220.83,247.96,202.68,
1987-12-25 09:35:13+00:00,L5,169.02,504.39,287.81,,440.53,252.34,208.56,207.71
1988-01-10 09:35:29+00:00,L5,107.97,488.65,289.07,,519.44,250.30,217.88,209.28
1988-02-11 09:36:05+00:00,L5,119.26,479.74,302.00,146.09,521.44,235.86,194.07,
1988-09-06 09:37:19+00:00,L5,144.70,493.01,289.16,175.43,521.76,249.39,207.50,209.96
1988-09-22 09:37:13+00:00,L5,172.50,505.36,283.24,183.11,381.38,249.89,210.65,214.50
1988-10-24 09:37:05+00:00,L5,168.85,504.70,288.76,177.54,395.28,253.52,214.59,205.36
1988-12-11 09:36:57+00:00,L5,117.59,481.39,295.59,159.10,521.86,233.17,200.03,
1988-12-27 09:36:51+00:00,L5,130.79,497.74,280.67,180.01,418.60,254.33,217.21,226.96
1989-01-12 09:36:44+00:00,L5,127.51,490.00,285.86,175.38,417.85,249.98,215.33,221.86
1989-01-28 09:36:31+00:00,L5,170.17,491.06,279.82,,421.02,264.07,220.57,225.81
1989-03-01 09:36:18+00:00,L5,125.18,450.65,313.14,152.88,517.52,212.68,183.09,
1989-04-18 09:35:31+00:00,L5,137.74,457.86,303.18,173.09,522.07,213.26,184.85,
1989-09-09 09:32:39+00:00,L5,135.08,477.07,305.85,162.28,517.52,206.74,184.26,
1989-10-11 09:31:53+00:00,L5,128.34,456.40,292.45,167.24,520.10,241.96,194.84,
1989-10-27 09:31:15+00:00,L5,169.59,502.76,281.35,,382.70,268.00,219.00,221.22
1989-11-12 09:30:54+00:00,L5,167.11,502.86,276.38,188.33,425.09,267.71,222.93,230.22
1990-01-15 09:28:57+00:00,L5,110.55,485.66,283.80,,521.50,265.70,218.72,201.66
1990-01-31 09:28:30+00:00,L5,120.09,479.30,289.13,,518.12,232.44,198.69,
1990-02-16 09:27:59+00:00,L5,119.05,468.97,306.22,146.77,516.25,223.09,186.22,
1990-03-04 09:27:26+00:00,L5,128.02,487.54,281.28,177.82,521.33,252.16,208.42,206.90
1990-05-07 09:26:43+00:00,L5,165.98,502.89,284.10,181.02,360.11,252.05,212.18,223.57
1990-05-23 09:26:44+00:00,L5,153.85,500.71,297.73,173.29,361.81,248.65,200.52,197.80
1990-07-26 09:26:36+00:00,L5,153.80,512.73,293.19,173.65,521.65,225.52,198.63,207.17
1990-10-14 09:26:08+00:00,L5,135.66,485.24,281.43,184.02,521.71,246.38,201.99,192.69
1990-10-30 09:25:59+00:00,L5,128.32,474.21,297.40,171.09,517.87,213.78,184.18,
1991-03-23 09:28:07+00:00,L5,133.66,506.76,303.95,169.84,517.73,196.01,187.49,179.17
1991-04-24 09:28:34+00:00,L5,124.04,680.61,301.63,160.90,517.46,228.47,188.57,-61.12
1991-09-15 09:30:26+00:00,L5,146.57,500.81,290.60,178.19,376.48,229.41,206.22,197.44
1991-10-17 09:30:42+00:00,L5,190.23,494.77,280.92,186.75,387.76,252.38,215.52,226.63
1991-11-02 09:30:40+00:00,L5,,,-5.52,,,,,210.19
1992-01-21 09:30:48+00:00,L5,104.90,416.57,300.46,158.73,519.90,228.48,173.08,
1992-02-22 09:30:41+00:00,L5,129.56,497.71,287.58,177.47,522.05,251.06,214.33,207.03
1992-03-09 09:30:43+00:00,L5,123.57,475.97,291.25,171.96,519.92,246.00,197.67,
1992-06-13 09:29:55+00:00,L5,150.64,497.42,283.80,185.07,363.25,249.41,205.20,205.06
1992-11-04 09:27:46+00:00,L5,126.57,466.58,296.99,158.13,516.59,233.25,195.01,
1992-11-20 09:27:30+00:00,L5,112.02,462.96,316.88,130.24,516.85,218.64,179.12,
1992-12-06 09:27:46+00:00,L5,115.05,466.96,310.81,145.18,516.30,211.92,174.49,
1993-03-12 09:28:42+00:00,L5,165.45,503.05,282.95,180.46,393.36,254.42,215.42,214.66
1993-03-28 09:28:44+00:00,L5,,,,,,,,
