,dates,nzd0515-0000,nzd0515-0001,nzd0515-0002,nzd0515-0003,nzd0515-0004,nzd0515-0005,nzd0515-0006,nzd0515-0007,nzd0515-0008,nzd0515-0009,nzd0515-0010,nzd0515-0011,nzd0515-0012,nzd0515-0013,nzd0515-0014,nzd0515-0015,nzd0515-0016,nzd0515-0017,nzd0515-0018,nzd0515-0019,nzd0515-0020,nzd0515-0021,nzd0515-0022,nzd0515-0023,nzd0515-0024,nzd0515-0025,nzd0515-0026,nzd0515-0027,nzd0515-0028,nzd0515-0029,nzd0515-0030,nzd0515-0031,nzd0515-0032,nzd0515-0033,nzd0515-0034,nzd0515-0035,nzd0515-0036,nzd0515-0037,nzd0515-0038,nzd0515-0039,nzd0515-0040,nzd0515-0041,nzd0515-0042,nzd0515-0043,nzd0515-0044
0,1999-08-17 22:13:37+00:00,127.35634383843086,95.07791034599072,99.29884867416051,109.46708402592776,111.12910533087235,117.20957527005142,134.47979757856348,142.67739955647437,138.89783509662846,143.92060939747196,141.40892694059022,138.57950409480546,155.7757231658521,147.41595584459728,140.79245517520513,157.73181371017444,147.50990863775158,139.56549964683492,152.47483683760134,,163.142918962762,,154.3936254137167,143.57407610784003,112.03180325381803,114.07139689685863,,129.2548401994487,,134.7060138393435,131.96335213720843,140.87891290931637,139.84228670819962,137.8742129265698,135.04532634865475,,,166.42028114177316,199.4008970078154,,210.2090283422255,,173.81449405465412,,177.45205704404233
1,1999-09-18 22:13:39+00:00,161.26748368059975,132.62944978630568,134.90240392423468,139.05074788366804,134.89327107168322,144.34103268959646,166.33828035316122,165.8398566904175,158.61170056874704,163.6199684722169,160.83549321702102,163.45029397813346,165.4082179811102,155.0472483187393,146.19559087758154,167.02814182221456,178.08892023629164,178.31403217465385,190.91370577935646,,184.46513756598193,191.9661166230236,179.68141152336742,,137.86884917103484,,136.9590110635305,132.24237708238962,,157.44384544146283,157.46919040424373,163.3478940462066,165.41432626579714,155.35769369858576,145.8721491271632,,,161.30194498675255,197.3751090439911,,204.50379114882793,,183.14745044718143,,198.85059259033764
2,1999-09-27 22:07:36+00:00,,119.11629068458231,139.74890202788083,,135.8043999587564,137.53905568676095,160.30545747526142,171.06692237782468,165.3517597929025,162.67027820974496,158.73346359368853,164.47103892964498,159.88080923259295,,143.8669974814065,165.2287622105637,166.58757941702413,172.47831837591397,188.0462437695525,188.36090416694938,187.11292358238998,,180.15969242437578,143.2331018037111,129.0225602434951,125.51556743865098,134.14769893436602,123.5425283147714,137.41770480665718,152.15000029845365,164.60303849954383,159.97516284600948,142.56756370707777,,127.58582398691215,,130.5241382625948,,,,203.50906171199725,,,,
3,1999-10-13 22:07:36+00:00,162.76583714919676,140.73991500967708,145.2592705676398,147.25770087332475,138.24311168799147,148.46154992728086,154.93585118913097,160.34224087695955,157.15665243561466,170.18976653665084,158.97343652590826,160.5334518503187,152.2118475799738,142.55235607175385,132.40615859241836,163.79700212080724,172.5318252359695,169.30293788211503,196.3702374105495,173.93160741096528,168.60477845137376,179.93761984872665,161.8344401931748,,151.3703332304992,130.1899429597553,132.05940661191048,115.52962252089284,143.91702184503816,156.63798513734145,155.35464201976305,149.47387307921275,144.06651261180724,131.81323944227998,135.674196264482,,143.67546774831638,147.40182986998838,170.21332987083335,,182.29359282009517,,175.85440459442998,,201.88663286062712
4,1999-12-07 22:13:41+00:00,,157.1476356967642,168.90441924645256,170.3312824107816,159.4157388506258,163.6463878388582,161.03064681958026,173.42210001034687,174.0128891592314,,178.03294591577574,179.88809767494456,170.54992156177445,158.35881791195916,153.88847234655788,193.36185733344635,197.32147265269407,181.00080197277717,214.54464250205913,193.38452119417886,192.41599250387807,,191.38057862069775,,167.14519559253046,152.28598448833458,151.33990587827893,,170.7997403074739,190.52593967165868,189.71057384873535,,,,,,,,,,,,,,
5,1999-12-16 22:07:33+00:00,,130.41382461144855,,,139.79537408905043,150.51988812356677,161.87899805090902,170.54845639401015,174.3599909047852,,168.8328368919596,171.56254015599134,164.27360826135833,141.7875271784913,156.94566987041347,165.9774535449303,167.45810354804496,,185.49722619837397,180.21662853126202,180.36495052438914,189.2280027715498,175.94605847578387,,155.5265097714224,135.8554685596408,,131.65840767250154,139.26388784833026,148.5560183354187,152.09733271512803,,161.7060260282639,,152.84004954194222,150.46824255934342,148.0244742673387,165.6571397945726,212.81774007742726,,206.21146117839248,,179.41000808052698,,207.70661153608177
6,1999-12-23 22:13:39+00:00,,,,,,,,187.93594914938578,155.21627886977973,139.9201207537377,132.3871223434301,,131.10407208511964,124.630810740068,135.13981034169385,157.4650175227046,148.91799082775339,,156.17976008334773,172.3664781149392,168.1333547599468,,161.25834812520768,131.2107767049951,116.35129921459361,114.13136340902507,121.75699129133514,107.91802403204457,122.69965649072293,128.69995419875332,143.52264328527323,136.71288579444766,131.75829829566936,,128.39587567805148,131.4735704071507,,133.3592748361707,180.011059368076,,172.6936635253331,150.28197798885316,151.61838676397647,,173.3825024653214
7,2000-02-18 22:07:16+00:00,,,147.38331202031728,162.57165644492687,152.97940077498262,150.75614372972697,168.60727736050643,174.95396864600895,167.40354377719623,168.4981930910272,165.14127940709622,163.19791177111898,160.85430334188908,161.13604129156403,161.23600365705806,187.75405829264963,193.42146836608617,188.07958779604672,193.125465004776,195.19759914516564,198.40561157321147,,186.70311828292938,162.25638159995236,146.80841357834157,137.8937585358048,158.94936699849038,156.97776887773205,159.5941010266232,163.41828118359086,,196.59042933261532,183.23120540452172,,176.20401662611627,,,,,,215.29494596452474,,189.90041118469694,,
8,2000-05-08 22:06:44+00:00,159.78097455166846,,134.8895178688859,140.41477913604814,141.5621366648927,147.13885316921048,153.623657377299,164.75260246206,156.174680592464,162.93739289906017,163.1470331623051,159.0325072762457,156.9732874946507,152.83657122931587,142.34951518804098,162.24092848912173,166.5244398713434,176.8132967005952,179.1867130150297,189.09515062966517,193.1229576538782,192.33426108088577,168.33699550978207,153.701016338736,149.34104280331695,144.9731429229247,141.50971834951568,141.41576589416508,147.1285396987496,156.57761936780756,163.6193984835512,,171.19888518619024,157.69964300125613,152.65296234216834,145.64047242891,145.84799808393277,160.88546794128197,191.54791183364705,,202.3295723686458,,,244.21170411989277,
9,2000-05-15 22:12:54+00:00,163.6270365821312,,137.1946892549522,138.11517789502054,143.68737716069765,155.36705814978586,158.2772833746714,168.94117796023772,156.97198162657304,162.11797998972227,163.5364312578079,155.43541691350435,161.99606108624934,149.43030769846945,146.7050940053669,156.72541038906454,167.0319889216786,180.2551272175597,193.4907724532469,191.4359697955446,201.73596042494523,195.49383029272843,171.92217601087816,165.5186733704827,155.1663955951327,151.0894352760557,146.1475697632181,142.58933775035766,150.73693838057878,162.95543846860227,174.90155774121433,173.18514890285635,178.05783606247343,,157.38090548387572,145.68656254397214,143.7581192629845,157.284914985739,204.64214488394904,,206.73430808696503,,,,
10,2000-06-16 22:12:38+00:00,,,,,,,,149.59039180884264,124.65410346683244,117.3976644002996,,,,117.69215500179631,108.3525986398994,,,,,158.05215811113766,,153.18537959123128,,,96.99664558887974,90.35737026068632,116.98091894082903,85.33432559592228,124.5108160933251,126.65664026408427,126.88710935092274,147.77894569126295,147.97935007821096,143.44670423059628,133.0525068696685,116.67696960734285,77.83124613658278,115.74874189284347,156.27996745187284,,176.31477911195373,144.49726570333272,162.33312372151636,,155.98609921912453
11,2000-06-25 22:06:19+00:00,174.2359497303625,137.28534566592006,143.33490130501582,156.62119068311333,145.249868413017,163.05732691690574,168.49265157499443,181.68866025091788,169.83550290733572,,169.9968296893629,167.89588274230533,156.56628624243498,164.7835679766444,157.66404565313306,170.87641503361266,183.93852749885204,177.0908039716151,194.42950758425968,201.923481621504,209.18761716119855,186.9101793651152,177.57856541646785,,139.46846523293806,137.80342909498975,139.0481933494901,,145.4286792098717,154.6804013058582,165.66987679506207,181.23197252852276,192.71599902945295,,161.483588173382,147.68645735775414,124.11829178081894,165.00181349045542,206.15466643082297,,216.34358454589847,212.0679607045997,,,244.80648398931487
12,2000-07-27 22:05:48+00:00,149.75518546013313,121.7205580040824,113.53269956813833,127.71667749268327,,133.15618501894193,171.79520292428717,188.12937051371074,175.4013657290626,156.18174718753926,157.56721822706402,162.0000097229585,165.27644932324895,151.46376876917907,137.88376024910025,168.99709271141148,166.93367937600942,,177.21472099567637,184.40650017838246,174.9454228939019,,,,114.30102565360677,126.91039756644736,,,137.9539809159805,152.9453718305602,161.86961125068413,167.13248295577665,172.3734983421033,167.39356359987843,157.74097583332141,150.80625948532776,130.28917198364366,164.39695760011261,202.43689797541202,226.20679641828846,220.4082079238677,,,235.71418551991493,227.12081519330863
13,2000-08-03 22:11:55+00:00,,129.05466457030047,128.41350247448258,130.65302608118225,123.86400887253859,128.7383882190198,,131.2462175643406,147.73467948178083,,155.67747375501244,154.33088146298576,145.86702767268417,137.631926041634,140.88377499282302,155.3050535397806,171.4878016726823,172.29988491555167,167.67369447260515,177.94593517097437,176.86514671515195,182.9084817436512,163.9005859941911,138.563948256341,136.7893861391938,128.7403772451466,120.14141233646293,,152.94018781375112,161.88038804279674,164.3387788948289,164.5472707944696,164.07322062622296,164.1031697672661,150.28105784843905,137.16298030788775,108.6295070901712,151.90894592807024,,,220.54452194195483,,,239.79133129879082,228.8961996934317
14,2000-09-20 22:11:14+00:00,154.94893682716315,122.40806153639605,,133.76629596780114,130.73175030560796,135.35460239421442,163.2272168133034,159.167868271887,164.06139077444664,160.44559012095402,148.45497209463886,,169.41254071493773,154.07939632759064,149.05973377480754,161.59505167602043,166.66078751268475,158.02060987562783,189.4920003955931,197.52169238273498,,179.7673569947704,177.88963683554374,,150.01725375835508,134.44623032636764,123.31754344841332,127.18838449818911,,152.17763580798635,154.54563577107575,171.4165890121635,185.39069263706628,174.64923368604457,161.27373137734136,151.43487683991117,,169.3004138973052,200.6921143879833,224.26807892362103,232.47913834203936,,,226.39032352718877,219.38815894584127
15,2000-12-18 22:05:01+00:00,159.87048894672387,144.30715554827475,137.21791049821402,143.8600132603523,133.14744383456576,156.69361992900627,153.88071090013813,162.71833183864464,154.6871333135424,153.95887367305193,153.57347653589832,165.53462118444648,152.54540346961969,143.2872621483867,141.8020043526562,152.876603247309,170.26419655435805,162.9016365451554,175.8727418393404,180.80360357584436,189.88671325007576,187.78333103936853,168.33136440050342,154.29198388102105,136.82213392115105,114.30568371621666,107.58787921300954,,148.18507102264792,178.59024324004926,175.89343781691088,175.50174136166643,165.18340723459906,,,,,,220.12952817467715,231.1407457020203,211.79953440567408,,204.56920805185612,202.8051265503242,207.9476034395947
16,2001-01-03 22:05:00+00:00,177.76455459971518,,145.65648896903505,,140.52188407272828,164.07772841353537,168.6246292653697,181.80024388006808,173.94415912085043,175.69104261590678,,172.07600288695886,169.63576050373524,161.12720863640936,156.70048090307688,176.03152608753112,185.01512064150717,192.46193118417972,201.48030916122104,204.02404057969483,208.41428084053896,202.7103862207033,190.2367917976179,172.56626949559447,158.1226782878274,143.29411602993002,141.68597161249187,163.64768749313058,,210.79341371982127,210.64730350254646,208.98411782487875,187.50451217685406,176.097722569111,164.24032738512167,174.67238942543892,,211.8250517299707,,,,234.52965331795428,,234.8423616020481,
17,2001-01-19 22:05:06+00:00,163.67353614581504,136.41299429913857,,,,,,,,,,,,,,,,,179.29274359368574,198.56796708508168,199.47157386877052,193.9553381639739,177.79898403872687,160.0785789720053,152.80792157307164,138.91436438875502,145.9720259318048,155.52970506389576,,206.8349003775346,207.5035111501789,198.82188566851056,184.42131207307818,,170.1021473049605,172.26433244092087,,203.52236148246735,,,242.05039360729012,,,247.28390758232462,243.45000874529103
18,2001-01-26 22:11:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.33489418661776,,,220.0011459453542,,,243.56090591511438
