,dates,chi0363-0000,chi0363-0001,chi0363-0002,chi0363-0003,chi0363-0004,chi0363-0005,chi0363-0006,chi0363-0007,chi0363-0008,chi0363-0009,chi0363-0010,chi0363-0011,chi0363-0012,chi0363-0013,chi0363-0014,chi0363-0015,chi0363-0016,chi0363-0017,chi0363-0018,chi0363-0019,chi0363-0020,chi0363-0021,chi0363-0022,chi0363-0023,chi0363-0024,chi0363-0025,chi0363-0026,chi0363-0027,chi0363-0028,chi0363-0029,chi0363-0030,chi0363-0031,chi0363-0032,chi0363-0033,chi0363-0034
10,1986-12-21 13:59:13+00:00,228.55293863496647,250.745993341371,269.90548797215376,275.7572451797816,284.8085564245376,277.2151352182113,281.941383172132,266.9389058508098,255.79225301766223,242.5385824347294,236.67378907014285,236.0062169282261,221.74006568086534,215.00528545281134,218.5155066363513,226.9018208061766,219.4136239143505,213.27510911455101,214.8865152814433,204.4089334500198,207.56175763943693,208.35519493233338,205.12086675673558,205.56783207268893,215.170895351305,209.23280789431686,210.85230246048968,197.26268177690903,215.49791420419288,200.57216405133966,194.99817882772552,198.4747833850495,204.94266458779327,195.33805326461797,189.9045084098688
11,1986-12-30 13:53:19+00:00,224.44972495187196,254.5813232617795,263.23875710440694,268.19656848946255,278.3339900154986,274.9846945204133,274.2088228154556,269.5797572737834,256.34517569669913,250.7798297996592,239.04886521524924,233.12545583774738,223.32010724656473,211.81705404472757,215.3149643650556,223.61149331800829,217.62219391634153,210.79360518076564,207.1976201872555,207.62864131491912,201.3177543255758,211.50857880405272,208.9231470065318,200.04283294278451,201.58788005495526,202.15007758229152,210.95452420142544,205.63891984976883,214.30440428279792,198.945741261545,208.82651791890058,206.37769259666476,201.76913634810907,197.26239398767834,194.46526561731162
12,1987-01-31 13:54:17+00:00,232.1198671537455,233.747583617744,247.53306460438685,255.89467441339602,266.3616099179074,268.88338329857424,263.379655232453,262.12115350936983,252.82508673559883,234.09579086604316,221.66215346206076,231.72626188049307,220.1738839952857,224.05505122339375,212.31347045131605,214.42717159915375,217.6474699428409,215.5006926352642,203.38340039716127,207.70821088687072,204.46063627451713,209.6214658009599,198.19959692974518,194.43410805375302,199.5144020326319,199.43314965951282,211.49679001345677,201.6033533648426,215.20538535964346,194.45646298952155,208.79773587321208,203.55753986373392,198.22449515342933,206.85789729728302,205.75896054371583
13,1987-02-07 14:00:45+00:00,228.0974054976431,226.15800793789285,242.33534909998883,256.43350503333886,273.08316805850103,268.0973290713794,269.5494112847193,270.0347290715516,260.2766905563603,237.13082685706644,230.99202668167777,233.64116676117771,228.34668301020855,236.9603585787805,223.46570884743377,217.78550311415592,217.51471224219995,214.9399346834752,208.63136635422774,208.4490414498582,205.36793050608614,206.61058211010834,205.18797017904748,208.42411994268204,208.64359389729336,208.47731436651742,215.0291832711966,202.98866166852702,216.5549380380933,204.68662277463503,213.51093735122654,224.55398756692136,215.28365933062017,208.14200147177257,211.3241675449662
14,1987-11-15 14:02:09+00:00,233.30177243949365,247.29401727025697,261.14589656494474,268.72556274148,277.83639195302686,276.67655948657034,268.3922611515897,256.1400079141526,231.4692226812703,222.74774126938146,210.22233957717933,206.68706604008543,206.41287603943002,217.5457254667015,230.29327311807617,233.7761481755561,216.34657213599363,211.0323454499589,211.06170164092458,213.39198745279975,201.49428825623724,205.1216420647612,198.33964043125883,200.37676609395078,210.39272232489503,215.8109863588586,209.4503145035427,207.9407063777008,220.35500894388434,212.17349441502108,211.06529838567508,205.37526072079248,209.70172620695638,208.0869037226299,199.3508464500763
15,1987-12-08 14:08:41+00:00,231.17721295434194,240.93486624912276,257.9272922372118,248.15255442079254,260.53455632762024,248.6051427493502,256.64747122250304,244.56561387328358,238.93358748169896,230.52839351145974,230.4176454220189,227.4630601111735,226.30390237120568,225.25603313991772,228.6076660046027,238.47438144060106,226.4157380200331,212.3531374214161,199.80442851489568,197.96617878095145,204.76583137499955,203.38155579989564,211.35677908422028,221.43859079068287,226.69042688678925,225.46071397812258,228.120718135413,204.29769610386924,216.38254526194058,218.89701737201125,214.01682823801409,207.10179125267473,206.79434549895933,202.35497979746367,197.47023065547867
16,1988-01-02 14:02:54+00:00,214.1529987167089,225.62393064392722,236.5493270482217,247.30609534066653,253.0815399324227,244.30515377529085,240.43859725124952,234.9480104787268,224.63438447783054,221.77112734420422,222.07073851754225,225.05182085630193,230.26044227020782,222.94346155529294,231.21080449401936,231.44977197004323,232.42062258421277,227.53367903714155,224.59655891351966,216.50824349372635,210.75924402384013,214.36891361815105,216.07404257754604,219.10780655926638,219.91719626476328,215.37597545075235,220.26817001661126,203.95141742047585,212.66726296293578,212.70228548281864,216.2576417673111,204.38200184231155,200.5624555086811,200.3830876484157,197.72211331540043
17,1988-06-01 14:10:45+00:00,,,,,,,,,,,,208.2877756287011,204.82244508281528,,,,212.18249327824114,211.92298659382723,205.27423109978403,204.59239199629508,201.82244146479852,204.17913643781776,199.35112517272105,,192.9979391649524,189.3047222084757,,,,170.00813651280862,190.55320589533306,,,,
18,1988-07-03 14:10:55+00:00,,,,,242.4314138360093,,,226.44935956181303,224.86925925449103,222.3356879132068,218.02513709918904,224.50141876366436,220.17987951259613,227.11376711129103,223.3277102242988,232.59724279134082,230.11045629653844,220.2999514665501,210.74438760704805,215.3715314842122,211.58377243131906,213.91925838717776,213.75707041167067,,209.44654334945997,198.75497741608842,,,194.37102351420174,201.20065907775387,206.40370215947962,,,,
19,1988-08-04 14:10:58+00:00,235.33991236421306,257.6079309338727,281.74445512495254,266.76830253919184,253.39416478559724,244.2361041696278,247.67025115993698,238.38876748865513,242.04113870546374,214.28565063481312,226.18242472881917,211.93893979921478,226.1884517438439,234.7885188482113,232.2516692668419,249.8802778255821,241.0280972924288,244.25895832165386,244.7333802353756,237.74326211244482,223.5820401635214,226.1065778796085,220.81290090925523,212.37802403245573,222.75918373824047,211.67353843085547,211.20997912740037,213.99700669188258,218.31947545276796,218.16692687364102,213.25504899314384,189.08073372176395,198.5777524197777,200.04395348777857,
20,1988-09-05 14:11:03+00:00,266.80197288010083,264.77039804290416,272.81128885424374,268.9329569567351,250.10742832174915,249.44976411164143,256.0072096396803,246.79016051263375,234.08201675611164,232.36718474872166,225.69198701561257,217.62512553028267,216.08041691882133,228.11985703264662,233.88594685436985,238.81040896657373,234.19431640365045,226.68079576903472,225.25329858671944,227.92451212470792,215.23768774021522,220.7591577526682,222.47924522571736,209.21710104309315,198.11488263178418,196.58717441933328,205.18652835144732,199.94674125851367,216.4019447876126,206.14614370891277,207.98080879592877,194.43050865478287,195.84531535851852,188.2323165629981,183.5111453648277
21,1988-09-14 14:04:49+00:00,256.9236310946317,264.78382986951067,267.6385964116948,266.30711173929245,259.2794518774398,249.49544167419526,243.20136271158557,238.25999188373703,222.8400347498117,218.54944405065262,219.97914403852945,225.1325108561076,220.3666383863099,235.76974740795077,240.57051083249291,243.03692789291085,240.4989940281164,231.33954843000782,226.51446856068125,235.86946172341533,217.5619833990787,217.04252813937512,215.04895776771406,204.3048829361809,196.127338152275,206.1150544065581,211.0870991065058,194.60147089721045,205.71236273599416,197.19040629692535,205.56668543814973,195.12374388148308,189.21025702508004,182.83887112983015,173.93824519772966
22,1988-10-16 14:04:38+00:00,252.61321639902337,264.34752304582105,276.719479523475,269.2478905847328,269.9336961295774,261.46526290859316,248.91466841391502,237.82504255559073,225.5423509482968,214.14410644243353,206.62221391748682,207.54381650316702,212.70411591010583,218.4457581094643,231.99482010449776,234.45346841072742,228.39983186490645,223.64852540814832,218.53988127594556,225.7479568703697,226.91485192715126,218.5756431431686,209.05860898328135,196.77507741584594,196.39557797927387,201.8595027648838,204.22320863111975,182.6747799432534,199.6859760484927,205.73461418120093,207.31663644939067,202.72550740906425,191.66671330944303,185.84011039536114,183.47256770584386
23,1988-11-08 14:10:51+00:00,242.34586122999005,256.17614150873874,258.9675086490636,275.53617376872023,273.1776875582355,258.6581333717073,248.23326205186814,235.71784766893583,222.77523805240477,214.60007240167542,205.9551247264868,201.2665104736189,208.67918814765738,209.1662130219267,216.45798984353,224.25682087550004,213.32672524568935,219.58772930223944,208.83303853572994,205.3206599381583,213.3867755122725,207.5890890843,211.23748911496617,204.86080960914703,194.3760246191167,193.5657749251968,214.58348792477142,189.1691807017893,195.07869738340534,195.60644475497358,197.22872830199515,191.79622324059704,185.96675904448026,182.43431859118598,177.05285168052703
24,1988-11-17 14:04:38+00:00,231.77306042753284,238.29681070325813,268.7506538384956,268.31874947603245,273.2034089785676,261.68261950416706,253.6236072321054,236.74987281825042,216.78676951920826,206.66101222868872,203.92150258731692,197.39185336240428,195.65320458424944,205.83977443779597,219.3481092631705,222.44008323886624,209.52677273440352,213.66814848620115,203.66930540505152,201.35676358278786,208.41478085301046,205.24036620110923,210.2478322678338,201.1539873506321,195.6071333452447,196.4110611644586,204.40400998906526,185.40277492243476,205.44565778958173,,,,,,
25,1988-12-19 14:04:24+00:00,224.30643363868984,249.72041183588598,265.7491573260291,266.0191699076183,268.0671593851372,261.51648815353883,255.565649111285,248.32839739559276,234.35389781796962,216.04538510958648,208.12829874363484,207.97463854646773,211.97544670572643,214.30915692033255,222.85769261275246,226.25315364352147,212.81901609975014,205.6049607616952,209.50572272085614,199.9913510165496,198.20571061027542,208.06005028380724,206.42242422407745,210.12135706065018,216.2753217290361,210.39345280603138,212.24686923696254,191.74883071489705,204.52606890846457,200.33534615756668,204.73881166112594,199.43482080577436,193.5829591489506,185.81530913137166,184.00199721179965
26,1989-01-11 14:10:28+00:00,229.55681929601542,243.00739487947297,260.78488333181593,258.0451958278271,250.41726390048117,245.24846813201103,246.0938559250456,238.22015668511258,222.36722429987998,216.5438354072879,213.5606498618652,209.73200982002427,208.69800009164913,223.1679572426973,218.7528517377519,222.6889640838473,216.16075350632107,209.76267624304273,204.38758393761742,206.87697088549993,206.09497216138558,208.7957933418016,213.0139310002174,202.1352526315346,201.91393796909557,209.77112519179425,208.60444404938528,187.71869606952203,205.23313152872555,206.43867167762005,210.61716480506274,199.25170408165468,196.72951272694422,191.439553343334,176.13941725319114
27,1989-01-20 14:04:03+00:00,233.69949725988346,251.08405010046073,260.12581637198497,269.50923223831535,273.24592132195846,268.63828825875527,264.7303804166943,255.37216140638228,235.491754271287,233.7921048630625,224.04110941937964,219.51478453990478,214.66942381868793,222.1041742322718,217.7789995463672,235.12726914759892,225.33980506484687,219.43708910568637,215.32123224787858,213.0551912105992,210.72111732045252,211.49753585337345,220.70968380288073,213.37730115590716,213.03949628017662,222.76718361646928,220.35846284792467,201.46610713440407,224.2209375028881,218.725516922972,223.4975578436247,213.5836786335871,211.99754663898744,205.69130359121093,197.53147474891261
28,1989-03-25 14:03:00+00:00,216.37517508301764,240.43020912011414,259.66268872425786,262.58674665327544,268.89689459435226,262.1793420202605,253.5091654333714,255.2389142009363,241.35325936409842,231.51285970438457,224.65174890781404,223.97446578256728,217.26775599241546,220.11296102937104,231.460231394406,230.6529357110958,226.0997381053714,219.64604217396015,209.34150919535296,213.28727066116653,210.88732675571725,214.39579634062125,220.47819439980543,216.23547610090532,208.08192606110234,209.96932637555855,220.31272299408616,204.85391986724858,215.34874298964868,198.6484766959089,212.7060324978965,206.9539613997902,207.1830159311263,205.94458825440793,206.39690889610932
29,1989-10-03 13:59:44+00:00,245.2003346060405,269.46364003450844,269.9298352937118,268.0470331162604,271.08380896573414,266.5102143328165,255.595527857281,244.8146219434447,225.9414146460271,215.7214691954563,210.6939641948388,217.44467649278488,218.47748993462622,219.59787787410883,225.42607296284547,234.6328345821225,229.6719509213068,224.64590659128783,216.51401460109886,218.31377103030675,208.3358744368819,209.7829226531795,212.54604524751932,212.29103105778023,199.5632154721791,202.18662895609734,213.29034201583409,193.78998537014832,211.15171423672192,211.54287083613497,211.88726557129414,193.1831923233518,192.52251164178264,195.20752970420514,184.40596406537384
30,1989-11-04 13:58:44+00:00,255.55765494147553,276.4614460631882,280.78341784493693,279.75071641486244,283.3066234320343,270.4132741035811,267.92169213931004,252.77632725917803,235.32933343319525,227.59740858380565,217.17774645174384,225.29132303128213,218.42446910162016,225.64260281827833,227.36614308503806,232.38658098525363,223.92320266811797,215.3172641230051,215.1422761748495,210.12171466666234,205.72229440172995,209.26456456947778,204.4378300400178,213.67735147092256,206.56470111468096,203.46639512982733,214.0466423312533,203.82898068186154,212.06921346373926,210.97552319279555,216.809914484279,200.625122710343,200.17078788647208,205.73170513320648,198.25362194549913
31,1989-12-22 13:57:19+00:00,231.82171194098513,254.47780197893496,259.9867526663907,256.76845805835626,257.46846010107265,251.95293799995255,251.62440670359675,237.27623060349572,226.58799197369353,218.11561736402544,207.33210966590414,209.9639268897996,208.81625357528645,214.8462526350219,219.44304734739666,218.65927700891928,207.19095391316904,208.0465701691212,209.47508457926554,204.145164795176,207.58163157211683,207.36183130402475,209.96519642460515,207.52861201126257,212.52511728945962,201.7737334867617,208.19704239278545,192.364929892792,203.85890208681394,185.8661572852245,202.90989558557928,190.2861379810048,188.511534121091,190.91320963176048,189.5557631003661
32,1990-05-06 14:00:25+00:00,212.51122430869816,224.85918953759705,232.90326678830064,246.4654915867867,245.4373508997504,251.18278384582405,236.50190375079376,224.5905867298604,215.65719548454112,211.7164107598573,206.73007975485464,210.9235649399838,214.49274031949864,210.56210542254107,217.76183904473388,235.841839380646,225.61836061215857,220.55001538270886,218.47088280139297,218.076705344698,221.64202872111923,216.2000715803398,227.51133121602268,217.44956249587355,211.00340435532706,217.53562740942886,,199.93655781728788,210.6787284006399,206.0606914842876,207.3148057396838,192.37394468957672,194.96182485923075,,
33,1990-06-07 14:00:26+00:00,222.93519227269326,224.90669616306076,249.97476572029925,243.5288825564987,255.2280629369832,242.04434601674586,241.0341222945983,232.52614387499878,216.9585939044014,218.8201720495379,206.00459258754918,201.5707857813414,212.2877528179365,212.74514288425692,218.68607333397466,219.63240748807917,228.38375939670107,219.05807941254176,216.3776761239399,212.96489340024215,208.99202563803667,207.09858511395424,213.69468712250506,,197.92203499135857,206.69795725329473,,,199.5785565909288,203.22835777725933,213.43948307712574,,,,
34,1990-06-23 14:00:25+00:00,,,215.18843830308035,228.5425135919057,221.30446765470282,229.89302366111372,224.27040801989406,222.7100250456515,203.17754421486165,205.6076954134004,,,,192.02210937495983,209.57162435223222,215.96280838789193,208.9276427920554,206.56432394393215,204.11081414983232,198.25504349609793,205.62469592021642,200.77671499781587,,,177.2322258374351,,,,,,,,,,
35,1990-09-27 13:59:57+00:00,227.97913944687886,240.7570158453119,,,,,,239.45498440434866,225.36161275510153,,226.3466643211477,222.4198795636137,221.3140666040517,,227.69895261136386,,223.41752285730163,219.82162137985313,211.69438397769053,214.11466349224682,214.01172971883364,206.34652080688252,202.56420601305445,204.95058086701687,198.4295443044658,196.37872159884637,207.33422047269036,194.80368739997633,200.0112893301618,194.3019805294615,196.98125142586815,182.76679254810162,191.16643626297216,183.56805212965202,177.83639967111623
36,1990-11-07 13:53:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1991-02-11 13:54:48+00:00,269.33718301518553,274.5389373577988,,,,,263.5616428254472,246.15397935621598,227.3015480551314,213.2755716626724,212.3647848788132,210.46478191699228,213.01112472454918,216.55279894689627,235.57565242717112,232.50406578816654,216.2914732221635,211.8336929513084,214.91547809408874,211.15246043210013,208.69218153082443,207.73549422613496,212.22002807046752,225.82369443434473,219.18255124265923,219.23002279948406,216.88616017223367,208.79692041191123,221.36714694192324,221.1603871922064,232.8210556228149,217.6540407803005,210.63650947254297,205.0262521807858,202.82844585285042
38,1991-07-05 13:57:17+00:00,,,,,,,,243.77452324211788,205.6177626897864,208.55273053733575,,224.37023299709193,,210.08356389151473,212.15739682516835,223.81514868732012,222.90020333845135,225.72945187200364,207.60107451022472,210.2777023237815,208.59723946512892,205.57647760435026,210.4021514500628,,194.62947212889495,,,,181.0477577085619,,,,,,
39,1991-08-22 13:57:39+00:00,,,266.73194046441785,263.9873771257201,243.09825163599535,257.750863066094,245.08249491371942,241.2589803450003,223.31580835647935,202.80580160913968,209.7341193441841,210.12661357185652,214.16699676996143,223.2383132782968,229.81994948857903,234.85132087586757,215.4697967415481,218.27291080606562,211.56423759298727,204.92513913346332,202.98531223189892,201.8268356218173,201.9648773521337,204.64578788274696,192.61237096294303,194.15841681065922,,,,,199.01420060435345,,,,
40,1991-09-07 13:57:54+00:00,,281.05523528674087,291.02827348876673,287.3182232778572,,278.64589781647476,258.0124866420359,261.67096015399136,242.45736562045727,237.1760568611702,230.59474786855313,229.54611261544673,243.88587094183094,235.4445386746486,249.12835547075548,242.61232954923983,235.97729095164948,220.15341957663423,213.22727464718187,210.82916445111744,207.83872443740913,208.72646673977422,208.27679148777946,196.6990920116241,200.26425555216417,199.0851502385579,212.27557268355926,199.8867986350543,210.44439238905218,202.79627521733795,209.08982169913634,194.30360742943776,191.07954551104757,198.76555912856108,180.44670959645026
41,1991-12-12 13:58:32+00:00,,279.6328750288077,273.7239363508413,297.765760573743,,296.01125503587184,285.52430848919744,255.23941477896878,238.84638192859643,243.06440466270757,249.86080485498962,241.04886121552443,243.73800368164598,233.40972719550868,221.57618158667384,224.2387904215848,208.68034919149147,205.00711084032224,200.4709601189787,206.02638184051625,199.68760032418098,200.748973688167,203.46301356996352,198.27440316659164,190.31316112729712,195.64719768425135,206.04519748315863,174.61674229182339,208.6412117291861,181.0521438911621,198.50768242650503,202.26247860292702,199.78535334313725,197.99508194879814,197.096435696778
42,1992-04-18 13:58:01+00:00,,,,,,278.04645073670827,273.92439293972427,253.69571200082464,244.25265093222,242.8849611109243,230.0894615408164,227.51498230960607,233.9328302185585,234.85912195662033,237.6765096484015,239.93883218825076,227.09098029776112,237.43884359033305,223.79157810207883,218.14851433832894,214.73196638023094,209.9639642762149,226.14650185502933,223.3796436574437,216.2879253162678,216.56015772794916,220.5132908231177,207.64370960515294,218.81505319574563,216.05666007855157,218.9475180587163,209.18947376541078,211.04384539160247,203.3584771666937,203.27303010223378
43,1992-07-30 14:03:03+00:00,,,,,,,226.84840803321262,276.7647276007594,263.0876255184811,243.56265730373536,234.0261471571429,227.6055835004904,228.82429970782073,210.96503881508528,238.5682236288722,235.7504583652549,229.70815223957686,218.4386401177939,218.58476804073013,206.1569692853852,213.49285103231347,219.1922436488297,218.7762700605611,198.25936048559564,209.86198187388314,208.4672155279162,,,,199.66925772296085,210.93312531395935,,,,
44,1992-08-08 13:56:45+00:00,235.4788331736792,291.8826193679801,301.2027198313232,300.32736421898596,,297.10908707549675,,281.6354382030026,268.6589545334899,255.32720293816536,244.44155551077435,230.1776802773375,224.51532687157928,240.018792815201,232.5661724517829,228.2975145957791,235.13089040408602,228.29401486046152,221.520199125605,217.02169889738926,217.94059778229095,228.6665063094079,225.07281020968915,219.97186902114532,204.9640856338872,212.27320563801686,,181.26365360216687,,,204.28366254852722,,,,
45,1992-11-12 13:55:07+00:00,,283.4834706430663,,,,,229.67708771464527,218.52567256964204,228.0272442781198,,,201.75555882798295,203.80119672830546,214.98932220546422,225.54444828761984,231.7546816286226,218.25197400099017,225.25676585446422,218.31323140241747,215.56653987394583,204.8471401052954,215.510692423913,213.43077953094965,202.43954026476456,197.0173302935402,205.69423298641996,207.77764962653322,191.27177707196253,205.3742353458868,195.03164092834712,201.58899798953405,195.07125258128144,195.1694003665972,190.60590980597328,188.85904589789507
46,1992-11-28 13:55:09+00:00,,,,,233.67578956340736,,242.86238878855173,239.4783633471482,210.42801412756884,,,193.92532884815853,188.47696392713402,205.06995629928267,211.1074951824187,207.3686269199118,211.1836374256745,204.3565949702138,202.66315188237488,204.3315875058691,201.17166537840004,207.08657291448242,205.59396444449314,204.64961342981675,196.01492075411457,195.1180032513444,206.5500978949793,160.18803476944734,209.7515546739609,194.7562493555365,217.31620294825808,195.81797822593276,196.37108571724184,195.0659285896213,190.56234770648305
47,1993-01-15 13:55:43+00:00,213.43311903491391,271.6248745317228,270.37798046831045,277.8093095080903,,284.37481164224147,280.42604210052895,261.3454354636618,,241.4395092885132,232.59241503125745,225.1806149104304,227.02399563686177,233.2587619997002,236.3610954408408,244.2160039004308,230.97696067991242,232.73309255161362,229.79161466357664,214.94063442150522,208.94794801802345,215.59101380374202,210.29638724550216,204.93896475109062,205.9089845518299,214.67651535690646,214.134497883436,197.80376851513546,219.866662932748,210.57278875521786,208.26506325219958,199.56914541566823,193.07922811687774,191.51448267076387,187.92174245811097
48,1993-02-07 14:02:09+00:00,211.32875364019722,248.64356961559068,254.17354885713635,275.4646476241293,,283.1399044630596,279.0765252520989,279.01161317500964,,244.59982059395253,230.11594833010966,224.790162454901,231.76143883695022,221.18228075126615,233.23940380002782,235.52606093556835,226.86875552762967,222.33210811406744,213.26519708274304,199.02081596296983,192.25696584780488,191.09146867833059,206.94241459749225,205.99382893884788,205.06069865496445,206.79085403453405,208.78441546470856,189.2995870534376,201.30902173259415,193.618427927108,205.5759704275884,192.18585077976044,186.22631903943798,187.7659701741335,190.75499071780484
49,1993-07-10 13:56:28+00:00,,,263.76409836349194,243.46333359109846,207.7977264376404,,231.35264889297,229.77417311556118,210.88596072056924,,194.35645289182713,217.94328514404586,206.66898454827526,216.62007844054543,216.68966730410114,223.2605534604332,216.8069138084685,210.4537257192964,203.41589646313986,204.48816795366778,202.4853417861616,205.99203422758185,,,192.19964506362317,,,,,,,,,,
50,1993-09-28 13:56:22+00:00,228.94104613300277,245.73012517087656,263.4840484475235,267.9639783387801,266.31174853536527,256.6560474525413,261.89737327546857,257.1010339577749,248.12042551397954,250.18186264545983,245.47697472611256,235.108564636785,232.62945939070087,238.33660931961487,241.50256164159083,241.21302223045336,235.15998093465737,225.54115108095883,217.7962734931156,216.42889816683467,210.2552059475904,209.33593699161554,211.70532775192058,205.9112858291202,200.07686335197477,207.42929578370638,215.96498771100894,194.70449703161395,209.12920931928178,202.84641247396993,211.22537179601872,199.6662732562386,196.5979360532689,195.908252958043,188.247983378996
