dates,nzd0292-0000,nzd0292-0001,nzd0292-0002,nzd0292-0003,nzd0292-0004,nzd0292-0005,nzd0292-0006,nzd0292-0007,nzd0292-0008,nzd0292-0009,nzd0292-0010,nzd0292-0011,nzd0292-0012,nzd0292-0013,nzd0292-0014,nzd0292-0015,nzd0292-0016,nzd0292-0017,nzd0292-0018,nzd0292-0019,nzd0292-0020,nzd0292-0021,nzd0292-0022,nzd0292-0023,nzd0292-0024,nzd0292-0025,nzd0292-0026,nzd0292-0027,nzd0292-0028,nzd0292-0029,nzd0292-0030,nzd0292-0031,nzd0292-0032,nzd0292-0033,nzd0292-0034,nzd0292-0035,nzd0292-0036,nzd0292-0037,nzd0292-0038,nzd0292-0039,nzd0292-0040,nzd0292-0041,nzd0292-0042,nzd0292-0043,nzd0292-0044,nzd0292-0045,nzd0292-0046,nzd0292-0047,nzd0292-0048,satname
2000-08-05 21:57:32+00:00,341.14,331.13,315.01,312.74,309.25,280.17,261.01,243.50,240.43,245.22,230.42,238.07,250.89,253.81,250.69,251.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.16,292.44,295.49,300.25,303.86,308.04,L7
2000-08-12 22:03:42+00:00,329.78,334.75,323.83,323.56,313.78,296.27,272.85,256.12,243.92,252.59,248.17,251.13,259.12,248.63,262.58,266.74,262.43,261.86,269.21,275.99,279.18,285.93,258.56,,283.59,291.23,296.12,267.04,,,316.63,322.46,323.47,295.31,,,298.16,297.28,322.63,335.97,338.95,328.29,313.22,305.90,289.58,309.03,,,,L7
2000-11-09 21:56:45+00:00,355.20,344.70,333.29,329.53,324.91,300.28,290.81,269.30,253.66,250.00,247.93,259.25,260.34,256.25,259.34,263.06,272.87,287.44,306.92,306.12,294.73,288.96,292.41,310.05,317.41,319.79,319.93,316.41,319.18,354.25,353.53,335.59,323.30,315.16,303.77,301.22,304.31,316.50,332.40,348.27,344.77,334.34,315.54,312.20,309.59,320.52,325.55,335.26,339.95,L7
2000-11-16 22:02:57+00:00,345.16,342.83,320.96,320.33,313.71,283.95,265.97,242.44,252.29,262.84,250.31,244.80,243.98,246.92,239.29,234.84,241.76,259.67,259.97,290.92,282.23,255.22,267.62,281.92,296.83,320.21,329.40,285.37,293.41,314.23,310.89,325.82,316.34,302.42,301.63,305.19,297.37,314.19,334.75,343.71,348.90,347.40,332.30,324.37,321.98,330.31,341.15,366.35,347.47,L7
2000-11-25 21:56:47+00:00,351.93,339.49,333.80,318.89,323.76,296.61,275.19,258.88,259.71,253.85,247.44,249.39,251.60,252.96,256.68,256.65,263.66,279.09,291.00,298.09,290.90,290.36,274.00,286.57,300.37,308.06,307.96,302.47,262.32,331.32,336.04,328.57,324.57,313.31,284.50,280.93,286.67,303.72,324.14,338.18,334.69,329.74,316.85,300.56,292.22,317.83,324.75,339.76,348.40,L7
2001-01-03 22:03:00+00:00,370.09,347.90,329.16,330.61,321.18,303.98,276.94,282.92,290.47,277.04,247.86,247.71,264.13,293.24,290.26,266.41,267.13,288.54,306.71,317.27,270.06,,314.71,324.31,316.18,318.19,333.46,,,343.09,357.12,350.25,343.09,321.26,310.70,303.14,299.08,331.82,354.74,357.88,354.06,348.88,336.75,329.56,320.44,332.55,346.92,343.41,337.37,L7
2001-02-13 21:56:51+00:00,,,,,,,,,271.78,251.69,237.56,239.68,254.50,269.29,272.55,272.58,263.43,262.98,280.99,287.26,279.16,,292.99,300.85,313.02,,,,,,,,,,,,,,,,341.65,337.67,321.25,313.18,310.12,316.39,330.20,328.39,334.43,L7
2001-02-20 22:03:00+00:00,351.47,343.14,332.89,327.49,321.87,299.75,281.89,270.66,273.79,259.67,256.59,258.42,260.75,273.33,279.36,274.17,277.95,286.33,299.65,306.54,294.12,,329.93,325.27,331.96,334.15,341.63,337.77,,363.40,372.86,360.14,346.15,331.29,315.36,309.43,302.40,310.91,329.70,343.50,342.67,333.45,325.31,316.23,314.76,322.08,330.88,343.44,352.16,L7
2001-04-09 22:02:42+00:00,346.46,334.84,327.61,321.63,311.10,298.20,273.45,257.46,246.10,240.75,243.56,253.14,251.74,252.70,265.63,272.53,272.01,272.75,277.61,284.95,288.77,283.38,312.36,312.91,,,,,,,,,,282.61,294.46,293.28,297.47,302.25,323.18,332.72,334.21,330.52,318.63,305.35,303.18,306.64,320.53,330.16,338.94,L7
2001-05-27 22:02:24+00:00,,325.49,312.93,307.43,308.22,291.38,268.03,244.04,243.86,237.44,236.46,237.78,250.84,248.90,247.41,272.15,,,,,,,,,,,,,,,,,,,,,,,,,,321.29,302.63,296.21,294.87,303.62,306.49,321.00,320.27,L7
2001-07-07 21:55:48+00:00,343.40,337.36,321.37,316.60,309.59,291.28,272.85,255.12,240.37,243.07,241.75,250.87,246.04,248.22,255.90,255.26,258.38,,,,,,,,,,,,,,,,,,,,,,,,,,316.20,300.89,294.50,299.82,316.60,321.37,336.72,L7
2001-08-15 22:01:26+00:00,333.50,324.03,308.73,308.08,309.11,289.31,273.93,248.47,237.11,238.62,231.84,245.43,252.08,256.39,257.92,250.96,248.64,263.79,288.02,299.66,305.31,298.52,274.88,,,,,,,,,,,,,,,,,,,,,,,308.81,320.26,323.55,336.13,L7
2001-08-31 22:01:17+00:00,357.77,339.25,323.71,321.33,321.01,300.13,279.51,251.34,252.61,256.44,252.10,255.74,260.56,253.63,258.58,254.93,259.76,264.23,284.80,291.47,298.66,298.60,281.80,303.92,306.38,311.92,328.81,326.74,285.98,327.31,,319.43,319.95,320.98,314.34,306.04,311.77,320.49,330.73,343.37,345.50,336.00,324.66,307.71,303.12,311.48,317.14,326.22,340.39,L7
2001-09-09 21:55:00+00:00,362.16,341.04,323.41,323.49,322.72,311.95,286.73,262.02,265.72,259.38,251.43,255.81,260.23,260.24,252.55,259.47,250.04,277.49,308.74,325.98,299.32,289.61,,317.93,310.11,,,,,,,355.39,,318.75,314.81,321.94,316.61,334.50,339.32,353.47,353.06,347.33,,328.05,317.28,318.96,348.12,393.59,,L7
2001-09-25 21:54:52+00:00,357.16,339.75,324.06,328.51,326.46,314.52,287.18,270.11,260.42,253.20,267.60,276.07,271.28,269.02,265.42,254.69,265.16,283.46,301.74,303.93,307.09,306.35,298.51,316.58,319.77,326.35,344.57,351.65,,321.74,350.73,345.81,332.49,324.85,319.12,311.24,314.18,335.85,357.32,355.84,364.14,353.77,339.56,329.62,317.24,328.17,347.78,375.34,348.11,L7
2001-10-11 21:54:33+00:00,342.12,331.14,317.17,316.74,310.04,291.91,283.46,262.91,245.22,233.81,263.73,287.71,261.01,255.12,253.27,249.76,249.69,269.66,284.81,278.83,283.05,,267.34,305.34,301.87,298.39,321.45,332.59,,,,336.09,317.97,316.50,311.31,307.27,302.03,320.53,336.55,344.64,342.45,333.53,321.89,312.60,312.43,320.59,331.00,340.71,332.12,L7
2001-11-03 22:00:58+00:00,344.38,326.00,315.80,311.65,309.54,297.70,271.21,245.57,237.19,239.53,251.18,257.79,261.35,255.61,258.63,256.35,260.70,262.63,267.99,276.12,286.73,278.49,269.79,290.79,287.39,295.35,311.91,314.58,,306.94,318.02,315.24,312.13,304.92,298.47,291.96,297.09,311.31,327.30,335.18,339.63,336.17,330.07,311.28,302.36,307.84,316.35,325.52,332.05,L7
2002-01-31 21:55:14+00:00,311.25,308.85,289.27,298.67,315.33,303.98,,,,,,,,,,,,,290.46,289.26,298.73,309.44,304.02,302.02,295.18,309.42,318.48,327.39,320.56,337.59,339.23,336.38,347.82,332.76,319.22,309.23,312.44,318.51,328.63,339.39,337.82,329.65,321.07,310.00,307.02,,,,,L7
2002-02-07 22:01:30+00:00,359.01,345.82,336.57,332.67,325.85,307.30,300.66,286.37,267.45,266.13,270.72,279.14,269.60,274.54,285.86,296.14,304.96,307.34,309.27,308.09,309.86,314.10,310.00,304.03,313.40,327.65,324.08,338.18,,357.52,356.43,356.00,357.74,351.33,329.81,313.69,318.55,326.66,338.48,344.73,348.50,340.42,333.39,329.50,320.38,327.24,337.76,343.94,347.91,L7
2002-02-16 21:55:18+00:00,348.16,340.78,336.83,335.05,321.45,303.64,304.22,289.14,279.58,276.70,275.32,279.57,275.93,269.86,287.07,298.34,313.79,315.08,324.56,308.24,309.50,314.13,322.15,302.60,314.69,,338.59,344.30,366.80,359.40,358.75,359.49,361.90,349.64,335.56,312.18,318.91,331.87,338.98,351.58,350.71,343.89,337.30,330.67,324.96,335.10,347.31,347.74,353.80,L7
2002-03-11 22:01:31+00:00,352.48,340.42,332.08,330.36,320.47,305.95,289.76,282.73,265.54,257.98,261.37,260.32,264.97,265.99,277.48,298.68,298.63,288.22,290.83,292.35,298.22,306.42,286.71,293.90,310.28,322.22,331.28,326.69,331.50,333.80,354.65,345.16,346.27,336.35,333.11,319.11,312.08,327.06,332.68,339.37,339.83,335.83,321.17,312.03,315.89,323.20,334.34,339.40,345.98,L7
2002-03-27 22:01:25+00:00,353.24,339.48,328.29,321.40,317.10,306.41,288.31,267.68,252.23,248.01,251.35,257.83,257.40,257.25,268.24,281.15,286.04,282.45,280.80,284.71,290.13,305.56,278.55,294.87,305.86,318.65,325.71,329.47,,321.38,342.02,338.36,340.38,327.45,310.98,309.70,314.99,313.80,326.39,335.63,341.17,334.74,328.03,312.26,309.54,324.60,331.57,335.50,351.44,L7
2002-04-12 22:01:25+00:00,331.13,339.05,324.14,318.85,317.96,305.04,285.22,265.41,253.98,245.28,249.99,257.85,259.42,255.70,270.04,282.93,290.60,287.23,285.65,285.51,290.89,303.87,303.08,301.63,306.08,315.52,324.28,336.64,344.36,339.56,355.43,336.84,339.27,330.32,324.98,309.13,306.20,309.41,329.16,340.44,344.04,338.05,329.67,315.73,316.15,321.26,330.69,340.18,351.11,L7
2002-05-14 22:01:19+00:00,340.84,331.70,321.38,312.62,305.50,284.29,271.25,265.12,259.20,241.40,237.81,240.63,249.41,250.88,262.25,264.51,267.86,270.36,278.26,274.22,278.15,294.00,300.94,288.62,292.06,298.68,316.34,333.31,337.78,326.35,342.03,334.75,322.46,313.73,311.40,295.60,296.47,296.10,315.18,330.84,332.32,326.89,316.19,303.10,297.06,307.78,318.05,328.14,333.27,L7
2002-08-02 22:00:49+00:00,354.74,336.83,320.39,310.46,322.12,295.49,279.08,254.70,246.14,256.05,265.00,269.26,258.73,274.79,266.56,279.50,,,311.42,291.97,276.80,,292.54,310.99,304.72,322.67,327.98,351.28,,,330.99,331.09,360.38,,317.37,307.11,298.19,301.69,333.20,347.96,337.73,327.40,320.29,307.26,307.94,316.28,336.65,352.01,,L7
2002-08-27 21:54:24+00:00,346.82,334.35,320.53,319.17,320.12,291.40,264.26,249.79,248.47,259.65,248.93,251.61,242.49,246.02,252.23,257.46,255.43,268.43,283.16,277.44,281.84,256.40,276.47,281.97,292.60,298.03,,,,,,,,,,,,,,,,,314.23,302.82,299.25,309.83,316.84,329.63,343.67,L7
2002-10-14 21:54:07+00:00,372.02,351.18,337.71,337.56,331.84,306.83,282.76,276.77,281.15,281.94,279.41,280.94,271.13,266.66,272.13,285.60,,,305.93,288.93,308.50,,285.15,317.47,306.78,306.94,323.65,350.02,357.65,335.83,323.08,315.23,285.19,,319.88,316.42,314.69,326.08,343.27,349.21,353.64,342.55,329.08,322.48,325.89,329.32,339.24,350.69,351.97,L7
2002-11-06 22:00:29+00:00,342.92,333.11,,,,,,,,,,,,,,,,,271.95,266.31,270.57,256.68,,261.13,282.86,287.24,296.77,311.42,,,,276.58,240.15,,,,286.71,304.09,315.00,325.59,333.46,318.06,306.09,290.54,288.20,297.18,314.07,323.77,338.09,L7
2002-11-22 22:00:45+00:00,344.00,336.76,329.70,325.78,315.53,295.05,268.56,253.55,251.30,248.30,252.34,256.10,257.83,260.43,266.49,277.56,282.00,279.87,274.26,276.71,277.46,280.69,281.55,297.22,304.27,308.87,323.76,338.73,333.96,321.37,322.28,302.35,262.85,291.05,303.15,299.25,306.77,317.09,332.54,341.31,340.82,334.09,322.74,307.61,309.56,318.46,326.46,336.69,343.94,L7
2002-12-01 21:54:40+00:00,348.50,333.44,325.78,315.81,313.81,290.62,272.04,256.26,252.75,253.85,254.03,253.96,259.44,265.87,275.23,278.29,283.43,282.90,273.90,276.16,277.76,279.83,277.00,300.55,303.67,311.59,326.80,337.17,334.70,317.23,322.31,291.34,276.90,292.16,298.16,300.91,312.87,313.08,327.43,337.23,337.69,323.08,312.09,300.37,303.89,313.25,320.68,331.39,338.03,L7
2003-01-02 21:54:46+00:00,355.66,341.90,338.86,332.15,322.76,301.70,284.37,268.51,259.32,261.23,258.37,267.04,263.63,268.96,273.62,284.10,286.97,294.75,291.81,292.94,291.26,294.83,276.74,298.34,305.83,320.26,337.68,341.43,338.57,340.39,326.15,308.62,301.01,316.30,308.06,297.90,316.65,321.59,330.86,342.66,346.31,333.33,321.55,310.24,318.98,328.35,340.37,342.88,355.25,L7
2003-01-18 21:54:54+00:00,344.04,329.48,322.24,312.85,305.58,292.36,270.98,248.54,247.04,245.16,246.43,245.33,250.08,251.19,258.80,265.81,276.63,280.86,279.30,278.83,280.43,276.73,246.01,286.99,289.45,304.56,318.72,319.57,327.02,324.80,313.64,283.86,,,286.71,288.12,294.75,293.62,312.05,326.81,324.88,315.15,309.98,296.41,291.69,310.33,319.09,331.03,335.70,L7
2003-02-03 21:55:01+00:00,344.81,332.46,322.97,320.64,312.33,291.69,269.90,253.85,254.71,254.58,248.04,250.37,253.10,259.93,268.94,274.27,276.25,284.95,292.26,286.47,282.84,272.98,267.25,289.90,299.30,306.48,319.75,329.38,341.74,337.06,321.12,297.60,294.60,296.58,292.11,295.71,296.94,306.74,327.56,338.32,339.99,327.59,313.34,304.11,301.46,314.97,323.02,336.36,343.54,L7
2003-03-07 21:55:10+00:00,352.32,336.26,324.68,324.44,321.08,297.70,275.48,265.93,275.05,263.79,246.48,247.06,257.04,261.56,264.67,271.60,305.13,,317.43,296.42,280.32,287.22,300.38,304.06,300.78,319.49,339.48,337.10,331.66,325.15,340.07,,314.83,302.50,,300.69,300.41,312.03,326.59,331.73,333.18,329.40,316.82,310.97,303.91,310.42,321.34,331.64,342.70,L7
2003-03-14 22:01:20+00:00,343.47,330.43,319.12,312.00,313.95,291.98,270.76,261.13,275.46,258.63,246.24,240.15,253.95,261.53,264.59,282.61,307.44,,315.36,294.21,282.20,280.91,298.41,309.42,305.04,313.92,342.24,347.85,343.70,336.34,339.84,335.29,317.14,300.97,,297.34,295.33,308.83,323.58,329.11,331.69,323.70,306.48,299.77,292.78,306.69,317.04,327.07,336.67,L7
2003-03-30 22:01:18+00:00,346.31,339.27,329.46,320.25,309.80,299.08,263.80,248.63,251.61,241.62,239.82,239.51,254.14,245.26,252.09,257.86,,267.86,,255.37,,247.20,,,278.74,296.48,,322.38,,334.68,330.32,284.10,,,,,,,310.50,331.03,332.92,313.61,296.64,,296.00,312.44,325.67,340.31,351.91,L7
2003-04-15 22:01:22+00:00,358.64,343.70,330.77,321.05,316.56,305.62,281.12,266.07,261.11,256.79,260.55,254.62,262.93,267.74,273.67,289.84,310.86,316.36,301.39,289.73,291.55,287.09,301.23,313.30,316.54,324.69,342.02,349.35,343.29,349.16,345.05,296.81,327.20,323.26,304.06,301.79,306.63,311.76,322.64,335.22,340.17,333.65,321.61,309.33,309.28,319.02,329.68,333.01,349.68,L7
2003-04-24 21:55:10+00:00,340.21,330.18,316.79,315.70,318.39,291.40,276.99,263.53,271.13,256.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.42,309.19,308.17,302.59,305.32,313.66,326.47,326.15,L7
2003-07-21 21:42:57+00:00,344.44,324.57,307.54,309.42,302.10,281.60,263.04,252.20,234.11,240.08,234.40,239.43,246.87,250.13,250.60,240.89,271.07,280.47,283.07,281.70,272.95,261.44,280.76,289.67,295.24,315.59,,,,,,,,,,,,,,,,,,296.93,292.23,289.13,306.96,315.87,313.05,L5
2003-07-29 21:54:53+00:00,,,322.09,311.45,313.50,292.39,276.63,251.41,239.04,,,,,,,259.12,274.64,282.74,291.03,283.13,282.32,272.15,251.18,289.00,,,,,,300.01,,320.40,329.81,336.15,322.77,313.45,301.15,296.43,,,,,,300.25,294.96,301.53,313.06,324.97,333.28,L7
2003-08-13 21:49:32+00:00,353.03,333.39,326.18,317.53,317.37,286.16,274.55,263.55,247.33,242.98,248.81,258.77,263.44,254.69,250.21,260.43,276.54,278.10,290.25,292.31,280.85,277.86,274.87,303.69,315.01,335.06,345.92,349.72,339.87,315.63,320.70,326.17,322.26,316.14,320.95,311.66,311.31,310.59,325.93,339.67,342.19,325.92,318.37,300.87,299.44,302.18,319.57,328.21,342.57,L5
2003-08-29 21:49:50+00:00,338.76,330.79,319.00,311.38,311.17,293.52,269.70,249.96,238.66,239.71,243.05,250.41,250.45,248.73,259.92,272.18,283.41,295.53,295.76,287.05,280.01,267.50,252.50,282.78,302.64,312.27,322.62,330.70,315.49,272.40,305.52,312.32,320.98,308.69,306.39,302.27,306.54,304.93,315.00,328.74,332.15,323.75,317.77,306.83,293.81,307.89,320.07,333.73,339.38,L5
2003-09-14 21:50:06+00:00,,,,,,,,253.31,250.16,254.46,251.82,243.46,244.78,249.19,266.17,270.62,269.92,280.38,291.46,284.08,280.52,277.04,250.79,292.70,302.33,311.10,324.25,331.26,318.31,311.50,316.55,314.87,327.25,323.05,314.87,,,,,,,,,,,,,,,L5
2003-09-22 22:00:48+00:00,335.56,326.89,315.41,313.19,314.08,292.04,,,,,242.94,246.18,248.06,261.24,272.82,276.49,279.27,283.98,283.46,,,,,300.35,303.79,311.43,327.96,344.18,307.97,327.23,318.87,316.49,325.51,,,,,310.81,336.59,346.04,348.07,336.29,328.13,315.80,304.21,309.77,318.41,329.43,,L7
2003-11-18 21:55:03+00:00,,,,,325.92,309.18,285.59,271.04,273.15,251.88,239.99,250.39,,,,,,299.72,306.39,287.27,284.43,276.95,264.61,314.32,309.90,313.60,,,,,,331.08,326.62,324.35,328.12,326.31,317.01,332.34,350.22,355.06,,,,,,330.80,338.55,346.24,344.97,L7
2003-12-04 21:55:07+00:00,346.16,333.22,,,,,,270.86,265.53,247.03,242.56,248.69,269.99,283.41,274.63,,,,,,277.53,283.58,283.24,294.16,309.05,311.51,333.95,340.57,311.63,,,,,,319.25,315.13,307.52,320.12,335.35,344.99,343.81,334.61,323.39,,,,,,,L7
2004-02-05 21:51:28+00:00,339.95,325.93,317.79,310.26,310.59,300.99,282.91,260.66,269.35,251.93,245.30,240.43,248.34,256.42,248.94,251.57,261.43,280.06,301.71,299.11,288.28,288.43,280.18,296.54,305.11,306.28,314.26,299.19,258.70,297.49,322.60,328.11,335.42,332.12,,307.83,303.73,308.83,318.50,326.75,326.98,315.20,308.90,294.04,297.46,309.39,328.09,337.65,350.05,L5
2004-03-17 21:45:32+00:00,340.75,331.64,319.11,313.52,310.82,295.92,274.72,258.93,249.93,250.09,239.26,242.53,248.45,255.37,263.21,263.64,267.56,278.54,289.09,291.69,287.90,282.73,270.84,275.48,283.11,297.01,314.96,308.15,268.18,304.27,321.31,321.25,312.90,315.48,306.55,288.94,292.35,302.12,319.02,332.07,335.51,329.77,316.43,303.81,298.12,310.38,320.66,327.89,342.14,L5
2004-04-18 21:46:13+00:00,347.35,343.72,330.73,325.62,316.41,306.63,281.15,264.54,256.54,249.38,242.88,245.83,250.12,257.59,266.54,269.66,268.80,272.41,273.28,284.68,297.38,288.48,265.64,294.27,291.25,301.96,311.61,315.18,287.98,311.78,336.08,329.86,332.84,327.59,312.02,297.15,293.80,297.10,320.36,337.67,341.17,333.19,317.72,306.98,302.70,313.91,326.42,334.84,346.95,L5
2004-05-04 21:46:39+00:00,333.95,326.00,315.92,310.72,311.23,294.59,265.83,248.41,249.47,248.59,239.78,242.44,245.02,249.28,263.84,259.02,259.60,259.56,268.83,273.24,283.77,279.18,243.52,265.93,290.05,302.43,308.74,294.08,261.31,,,,,,,271.14,287.91,293.45,316.37,333.75,334.57,323.89,313.33,292.72,283.76,303.15,312.35,323.57,336.29,L5
2004-05-12 21:55:37+00:00,,,,,,285.73,277.65,263.88,261.86,256.54,240.89,230.35,,,,,,,256.60,274.17,294.53,297.68,251.35,298.86,296.04,303.47,287.07,,,,,,312.44,294.23,289.76,293.07,294.93,298.71,309.76,327.94,332.64,,,,,,,314.94,321.17,L7
2004-05-19 22:01:47+00:00,349.88,340.39,326.52,,,,,266.78,263.53,255.70,241.84,248.79,255.87,260.60,271.92,272.01,,,,,294.57,304.44,266.03,302.63,307.60,316.28,325.17,324.80,,323.79,,,,,314.85,311.71,314.56,316.85,332.02,343.28,346.90,340.25,326.04,313.55,,,,,344.30,L7
2004-05-20 21:47:08+00:00,336.26,337.06,319.27,309.10,325.09,293.13,279.94,257.78,254.54,252.19,234.29,231.50,239.91,252.82,268.83,268.99,263.24,263.12,264.34,274.18,282.52,277.70,247.21,,,,,,,,,,,,,,,,,,,327.88,311.61,302.70,292.90,309.97,324.35,328.04,332.47,L5
2004-06-04 22:01:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.59,270.01,331.14,,,,,,,,,,,,,,,,,,,,L7
2004-06-13 21:55:27+00:00,,,310.15,307.61,312.47,288.58,272.29,264.28,242.28,247.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.17,,,,,,,287.41,301.11,306.35,321.14,328.16,L7
2004-07-15 21:55:24+00:00,326.66,326.39,312.13,309.69,315.36,,,,,,,241.77,246.90,249.79,252.71,254.13,257.45,260.66,250.98,,,,,,279.10,289.18,298.65,286.27,249.58,,284.08,279.26,289.57,,,,,,312.35,331.53,337.41,319.80,305.05,300.34,281.91,295.51,314.13,314.31,,L7
2004-07-22 22:01:32+00:00,,,,,,,,,,,,,,234.52,,,,,256.77,250.40,260.34,250.12,265.89,,289.28,293.67,290.95,,,,,,,,,,,,,,,,,,,,305.63,308.79,316.44,L7
2004-07-30 21:55:15+00:00,339.78,328.94,322.20,310.08,310.41,291.51,263.17,242.29,237.95,238.40,235.79,237.83,243.09,245.22,245.03,250.34,261.15,270.71,276.39,270.08,266.18,265.97,261.43,,,,,,,,,,,,,,,,,,,,,299.23,293.34,304.16,310.72,316.84,321.10,L5
2004-08-08 21:49:14+00:00,347.93,324.74,312.93,307.27,307.83,277.29,,219.34,214.10,,,219.65,221.65,214.71,,,,,,,,,,,,,,,281.41,309.93,309.89,285.08,227.46,,,,,,,293.79,,271.86,,264.54,275.00,261.68,271.90,281.67,,L5
2004-08-16 21:55:14+00:00,,,315.37,310.82,309.86,293.66,270.16,249.84,246.12,238.29,,,,,,251.52,258.03,263.41,264.92,262.79,263.63,271.96,265.80,267.55,,,,,,,,,,,,,,,,,,,,300.12,289.28,300.52,311.61,321.52,337.22,L7
2004-08-23 22:01:23+00:00,336.86,316.71,304.29,303.48,307.69,277.16,253.03,,,,,217.02,231.24,231.10,230.37,226.08,236.93,264.43,254.58,241.61,242.69,,,,,,268.70,276.13,,279.58,282.47,286.32,259.87,265.92,,,,,,320.09,308.29,303.41,278.80,280.19,283.41,285.86,295.38,286.82,,L7
2004-09-08 22:01:17+00:00,359.54,337.63,320.82,,,,,272.23,265.57,261.44,251.06,257.34,262.19,276.82,274.86,274.47,270.96,,,,,280.11,294.37,297.80,316.42,303.80,318.22,,,,329.99,,,,304.15,294.10,295.62,321.17,338.04,351.58,350.64,338.99,,,312.28,,,,,L7
