dates,nzd0292-0000,nzd0292-0001,nzd0292-0002,nzd0292-0003,nzd0292-0004,nzd0292-0005,nzd0292-0006,nzd0292-0007,nzd0292-0008,nzd0292-0009,nzd0292-0010,nzd0292-0011,nzd0292-0012,nzd0292-0013,nzd0292-0014,nzd0292-0015,nzd0292-0016,nzd0292-0017,nzd0292-0018,nzd0292-0019,nzd0292-0020,nzd0292-0021,nzd0292-0022,nzd0292-0023,nzd0292-0024,nzd0292-0025,nzd0292-0026,nzd0292-0027,nzd0292-0028,nzd0292-0029,nzd0292-0030,nzd0292-0031,nzd0292-0032,nzd0292-0033,nzd0292-0034,nzd0292-0035,nzd0292-0036,nzd0292-0037,nzd0292-0038,nzd0292-0039,nzd0292-0040,nzd0292-0041,nzd0292-0042,nzd0292-0043,nzd0292-0044,nzd0292-0045,nzd0292-0046,nzd0292-0047,nzd0292-0048,satname
2001-10-11 21:54:33+00:00,349.35,334.01,318.77,317.45,315.31,298.64,278.81,256.29,249.33,245.99,249.27,258.49,257.43,255.93,255.86,256.75,255.28,271.73,293.62,299.97,298.69,298.27,280.63,310.94,309.53,312.22,331.61,336.99,285.98,324.52,350.73,339.18,323.47,320.27,314.89,311.62,311.15,327.84,340.98,349.33,351.29,338.38,320.99,312.51,306.57,313.06,326.77,343.11,335.62,L7
2001-11-03 22:00:58+00:00,348.64,333.01,318.40,316.73,314.59,298.52,277.86,254.95,247.81,245.19,249.51,258.40,257.92,255.89,256.21,256.70,256.05,270.21,289.35,296.00,296.69,294.31,278.46,306.91,305.10,308.00,326.69,331.39,285.98,318.66,334.38,334.39,320.63,317.20,311.61,307.69,308.34,324.54,338.24,346.50,348.96,338.02,322.50,312.34,305.97,312.41,325.47,340.91,335.11,L7
2002-01-31 21:55:14+00:00,344.05,330.01,314.59,315.50,316.32,301.36,280.34,256.74,249.71,246.83,252.98,263.09,261.08,258.33,257.73,254.36,255.66,270.21,289.51,295.04,296.98,296.83,282.72,306.10,303.45,308.29,325.04,330.59,303.27,323.39,335.99,334.72,326.07,319.79,312.88,307.95,309.02,323.53,336.64,345.31,347.10,339.41,327.45,316.54,309.91,315.97,330.11,347.49,337.76,L7
2002-02-07 22:01:30+00:00,345.92,331.99,317.34,317.64,317.51,302.10,283.24,260.97,252.25,249.59,255.51,265.38,262.30,260.65,261.75,260.33,262.71,275.51,291.98,296.67,298.59,299.30,286.62,305.80,304.87,311.51,324.88,331.85,303.27,330.22,341.10,337.76,331.35,324.30,315.30,308.77,310.38,323.98,336.90,345.23,347.30,339.55,328.44,318.39,311.40,317.58,331.20,346.98,339.45,L7
2002-02-16 21:55:18+00:00,347.75,334.08,320.85,321.01,319.05,303.89,287.57,266.78,258.31,255.03,261.73,270.26,265.71,262.57,265.91,267.10,272.01,282.84,296.55,297.74,299.12,301.53,293.37,305.40,306.10,311.51,326.84,333.63,324.45,335.08,344.63,340.48,335.71,327.47,317.83,309.19,311.45,324.97,337.16,346.02,347.73,340.10,329.71,319.93,313.10,321.34,335.07,350.44,342.40,L7
2002-03-11 22:01:31+00:00,344.94,333.25,321.68,321.95,318.45,303.57,289.41,272.81,259.23,254.56,264.99,273.43,267.36,265.02,271.29,275.66,282.16,287.73,295.67,293.83,299.03,304.82,294.07,302.18,306.08,313.23,327.19,333.63,339.62,336.17,346.30,342.02,339.47,330.91,320.94,309.24,310.75,324.54,337.13,344.39,346.15,339.04,329.21,319.39,314.33,323.69,335.76,345.44,343.33,L7
2002-03-27 22:01:25+00:00,344.38,333.21,322.29,320.93,317.11,302.41,289.60,272.40,257.87,253.69,262.28,270.39,265.04,263.06,271.76,280.07,285.63,287.56,292.67,291.09,296.60,304.69,291.22,299.08,304.10,311.95,324.50,330.46,339.62,336.11,344.85,340.96,340.60,331.28,319.78,309.02,310.87,321.39,332.72,341.50,342.87,336.32,327.56,316.91,313.23,323.10,333.06,338.80,343.88,L7
2002-04-12 22:01:25+00:00,342.81,334.34,323.28,321.24,318.24,304.29,289.90,272.82,259.33,255.60,259.99,265.42,264.78,263.16,274.55,285.60,292.45,290.49,292.79,292.04,297.72,304.57,296.33,298.55,304.70,314.80,324.90,331.04,340.81,336.60,346.36,341.07,343.64,333.25,321.73,309.29,311.47,319.80,331.66,340.90,343.10,336.96,328.67,317.35,313.76,323.21,333.00,338.71,347.05,L7
2002-05-14 22:01:19+00:00,342.30,335.16,324.08,321.37,317.67,302.37,289.90,276.07,263.00,255.92,257.76,262.56,262.79,262.37,275.16,286.96,293.65,291.78,294.26,291.77,296.50,306.79,300.78,298.24,305.36,315.36,325.54,333.71,340.20,339.37,349.79,343.85,345.12,334.51,323.58,309.81,311.38,317.63,329.93,340.28,342.06,335.64,326.69,316.18,313.00,323.20,333.29,339.15,347.25,L7
2002-08-02 22:00:49+00:00,348.51,339.15,328.53,323.06,318.64,301.16,288.36,273.02,260.59,255.94,258.79,263.51,262.21,264.14,273.93,285.89,293.65,291.78,297.26,292.16,293.36,306.35,299.14,299.52,306.73,317.56,326.89,337.12,345.11,339.67,348.61,343.10,346.91,334.80,323.32,309.50,309.34,315.23,330.58,341.51,342.04,335.32,326.58,315.79,313.13,322.21,333.77,340.99,347.25,L7
2002-08-27 21:54:24+00:00,346.54,336.97,324.47,318.81,317.21,298.10,279.65,264.24,254.26,251.40,252.41,256.25,255.40,258.44,266.13,277.37,279.71,279.34,288.35,284.37,286.00,293.25,289.71,295.33,301.93,312.63,325.12,335.48,337.88,330.27,345.02,337.24,341.75,326.96,319.57,308.13,305.59,309.61,327.32,338.85,339.02,332.58,321.60,308.87,307.64,317.16,328.02,337.48,345.09,L7
2002-10-14 21:54:07+00:00,353.61,338.51,325.00,319.95,319.89,294.50,274.34,261.60,258.74,259.76,257.79,260.61,255.44,259.59,263.29,271.77,261.64,269.39,294.69,283.14,286.32,275.20,288.78,299.76,299.04,306.58,322.66,344.87,347.71,331.09,332.03,327.02,322.68,313.73,316.22,306.38,303.12,307.96,330.55,342.67,341.23,332.28,319.95,308.91,307.53,315.80,327.69,340.12,342.97,L7
2002-11-06 22:00:29+00:00,351.47,337.43,325.00,319.95,319.89,294.50,274.34,261.60,258.74,259.76,257.79,260.61,255.44,259.59,263.29,271.77,261.64,269.39,290.14,279.77,283.17,269.03,288.78,292.04,295.80,302.71,316.19,336.51,347.71,331.09,332.03,314.41,302.05,313.73,316.22,306.38,299.01,306.99,326.66,338.40,339.29,328.72,317.18,305.24,303.67,312.08,324.97,336.85,341.75,L7
2002-11-22 22:00:45+00:00,352.10,338.45,327.08,323.24,322.40,297.19,273.66,258.70,256.76,261.49,261.42,264.48,257.55,261.98,264.35,275.03,268.72,274.15,289.34,280.27,283.03,264.59,283.93,293.76,298.25,304.75,318.04,337.86,345.80,328.60,325.45,306.31,287.14,291.05,313.47,307.59,301.59,312.24,331.00,341.02,341.41,330.52,318.49,306.14,306.17,314.21,326.65,338.56,344.42,L7
2002-12-01 21:54:40+00:00,351.50,337.61,326.82,321.76,320.68,295.88,273.34,258.21,255.96,259.96,259.94,262.37,257.92,262.75,266.53,275.68,273.62,277.07,286.77,279.59,282.16,268.40,282.54,294.89,299.15,305.89,319.79,337.72,342.10,324.81,324.66,303.32,285.09,291.61,309.64,305.92,303.85,312.41,330.29,340.26,340.67,329.04,317.42,305.18,305.79,314.05,325.66,337.36,343.14,L7
2003-01-02 21:54:46+00:00,352.09,338.22,328.83,323.49,321.03,296.85,275.18,259.93,256.52,260.17,259.68,263.15,258.88,263.79,267.71,277.08,276.96,281.49,287.49,281.49,283.46,273.69,281.57,295.38,300.10,307.94,322.77,338.34,341.22,328.70,324.96,304.20,287.75,299.84,309.32,304.32,305.98,313.94,330.38,340.66,341.61,329.75,318.01,305.90,307.67,316.10,327.76,338.15,345.16,L7
2003-01-18 21:54:54+00:00,351.09,337.13,327.89,321.97,318.82,296.21,274.58,258.30,255.17,258.03,257.79,260.61,257.62,261.99,266.44,275.47,276.89,281.36,286.47,281.16,283.08,274.19,276.49,294.33,298.77,307.52,322.19,335.66,338.38,327.92,323.07,301.30,287.75,299.84,305.56,301.62,304.38,311.03,327.76,338.68,339.22,327.67,317.01,304.72,305.68,315.38,326.67,337.26,343.81,L7
2003-02-03 21:55:01+00:00,349.85,336.58,328.26,323.42,317.42,295.66,273.27,258.18,256.39,257.82,255.36,257.91,256.81,259.87,266.78,274.73,276.79,281.96,284.07,280.47,283.83,274.02,272.88,291.70,298.10,305.50,321.02,332.53,338.94,329.45,321.43,296.51,276.78,299.02,301.35,299.72,304.20,311.76,326.96,337.30,339.54,327.69,316.14,304.32,304.87,315.21,324.97,335.30,343.77,L7
2003-03-07 21:55:10+00:00,350.53,336.82,328.85,324.18,317.56,296.56,274.87,260.49,260.19,258.41,255.01,257.26,258.89,262.09,268.55,276.75,285.07,284.67,288.36,282.85,283.64,278.42,276.30,294.46,299.12,308.18,323.33,333.10,337.90,328.83,324.09,296.51,282.22,299.72,301.35,299.86,303.72,311.79,326.91,336.61,338.75,327.91,316.46,305.34,305.45,315.28,325.53,335.56,343.65,L7
2003-03-14 22:01:20+00:00,349.75,336.11,327.63,322.65,317.11,295.99,274.36,260.57,262.10,258.44,253.92,255.12,258.27,262.02,268.06,277.48,288.26,284.67,291.36,284.11,283.48,278.73,279.06,296.12,299.78,308.82,325.43,334.74,338.62,329.77,326.06,301.36,286.58,299.93,301.35,299.54,302.79,311.46,326.54,335.77,337.96,327.44,315.35,304.72,304.04,314.33,324.59,334.61,342.88,L7
2003-03-30 22:01:18+00:00,349.41,336.43,327.84,322.39,316.30,296.33,273.18,259.24,260.93,256.57,252.35,253.38,257.82,260.15,266.28,275.30,288.26,281.87,291.36,281.24,283.48,275.23,279.06,296.12,297.67,307.58,325.43,333.50,338.62,330.32,326.53,299.44,286.58,299.93,301.35,299.54,302.79,311.46,324.94,335.30,337.46,326.06,313.48,304.72,303.24,314.14,324.70,335.18,343.78,L7
2003-04-15 22:01:22+00:00,348.07,335.68,327.06,320.55,314.60,296.20,273.00,258.05,258.71,253.77,250.26,250.46,256.90,260.27,266.46,275.77,291.09,286.79,290.85,281.31,281.60,276.42,281.07,295.66,298.65,309.36,327.47,333.44,336.83,331.80,328.98,297.39,291.83,303.26,298.71,297.71,301.90,309.87,322.88,333.90,336.11,325.17,312.73,303.26,301.57,313.11,323.74,333.42,343.55,L7
2003-04-24 21:55:10+00:00,347.35,335.18,326.04,320.07,314.98,295.72,273.40,258.60,259.95,254.03,250.26,250.46,256.90,260.27,266.46,275.77,291.09,286.79,290.85,281.31,281.60,276.42,281.07,295.66,298.65,309.36,327.47,333.44,336.83,331.80,328.98,297.39,291.83,303.26,298.71,297.71,301.90,309.87,322.88,333.90,336.11,324.92,312.41,303.75,301.67,312.40,322.83,332.78,341.97,L7
2003-07-21 21:42:57+00:00,347.17,333.84,321.62,317.64,313.46,294.15,271.58,258.76,260.45,253.13,245.92,245.19,254.67,257.69,262.43,269.51,294.15,287.41,301.90,283.98,281.97,272.81,289.61,301.27,299.27,312.78,335.87,337.21,340.10,336.48,335.28,303.45,313.44,305.83,298.09,298.88,299.83,309.84,322.17,333.08,335.59,325.06,310.68,304.88,299.75,308.28,319.62,330.10,337.67,L5
2003-07-29 21:54:53+00:00,347.17,333.84,321.68,316.87,313.46,293.93,272.22,257.84,257.78,253.13,245.92,245.19,254.67,257.69,262.43,268.03,290.90,286.48,300.09,283.86,282.03,272.71,283.20,299.23,299.27,312.78,335.87,337.21,340.10,330.40,335.28,306.84,316.72,311.89,306.31,301.80,300.09,307.16,322.17,333.08,335.59,325.06,310.68,304.22,299.15,307.44,318.80,329.46,337.12,L7
2003-08-13 21:49:32+00:00,348.35,333.97,322.08,316.48,314.09,293.24,272.80,259.06,256.86,251.47,246.05,246.59,256.39,256.82,259.31,266.05,290.95,285.11,299.75,284.70,281.70,273.41,284.47,301.52,301.89,317.54,342.42,341.28,339.63,326.83,335.20,312.55,322.25,315.80,315.93,304.99,302.97,307.93,321.85,333.35,336.03,324.78,311.52,303.76,298.90,305.84,318.37,328.44,337.00,L5
2003-08-29 21:49:50+00:00,347.15,333.57,321.74,315.91,313.77,293.27,272.45,258.05,254.83,250.00,245.62,247.14,255.55,255.66,259.39,266.82,289.87,286.84,299.18,284.99,281.46,272.67,279.90,298.85,302.00,316.79,338.46,339.52,334.80,319.05,330.25,312.51,322.04,314.62,313.54,304.53,303.56,307.43,320.71,332.58,335.38,324.64,312.41,304.14,298.33,306.07,318.56,329.03,337.27,L5
2003-09-14 21:50:06+00:00,346.90,333.65,321.69,315.25,312.70,292.82,272.26,256.08,249.14,247.43,246.41,247.70,253.77,252.62,258.78,264.42,281.07,285.92,292.16,281.91,281.37,270.04,268.56,295.19,301.75,315.87,333.70,336.68,329.24,313.90,323.63,309.11,325.50,321.46,313.81,307.29,306.41,305.93,318.52,333.67,336.86,323.87,312.72,303.73,298.33,305.36,318.38,328.94,336.57,L5
2003-09-22 22:00:48+00:00,345.28,332.68,320.91,315.00,312.87,292.73,272.26,256.08,249.14,247.43,245.91,247.48,252.95,253.85,260.78,265.93,280.82,285.68,290.92,281.91,281.37,270.04,268.56,295.93,302.04,315.23,332.55,337.93,324.99,315.80,322.84,310.17,325.50,321.46,313.81,307.29,306.41,306.90,322.13,336.14,339.10,325.94,315.28,305.45,299.06,305.91,318.38,329.00,336.57,L7
2003-11-18 21:55:03+00:00,342.95,328.91,318.04,312.59,314.02,292.48,273.90,256.91,247.08,245.82,243.50,248.11,250.72,252.80,259.94,263.29,275.81,285.85,291.63,285.92,280.18,272.16,262.45,296.07,304.82,316.51,330.19,338.97,320.41,305.35,315.41,320.22,325.40,321.68,318.62,313.42,309.00,311.02,331.94,342.38,340.80,328.65,321.42,304.14,296.93,306.88,319.44,329.74,334.65,L7
2003-12-04 21:55:07+00:00,343.59,329.77,318.04,312.59,314.02,292.48,273.90,258.90,249.71,246.02,243.37,248.19,253.93,257.90,262.39,263.29,275.81,285.85,291.63,285.92,279.80,273.79,265.42,295.83,305.42,315.79,330.94,339.29,318.65,305.35,315.41,320.22,325.40,321.68,318.72,313.76,308.71,312.54,332.62,342.90,341.56,330.14,321.92,304.14,296.93,306.88,319.44,329.74,334.65,L7
2004-02-05 21:51:28+00:00,342.69,330.04,319.60,313.09,315.83,296.38,278.19,261.56,257.36,248.00,244.92,248.33,254.18,258.95,262.12,266.26,274.11,286.30,294.84,289.96,281.94,278.56,267.70,297.79,306.83,314.46,328.16,332.60,308.66,304.85,316.85,321.51,326.34,320.87,317.92,312.64,309.22,314.60,330.26,340.21,338.64,327.15,319.31,304.38,298.73,312.01,324.94,335.05,344.24,L5
2004-03-17 21:45:32+00:00,340.61,329.42,317.44,312.32,315.35,299.53,281.07,265.37,264.49,250.23,242.01,245.64,253.71,264.11,264.90,263.90,269.42,285.58,295.16,292.69,284.53,282.92,274.72,296.17,302.19,307.97,322.78,323.02,286.62,309.66,320.93,324.23,325.11,323.98,317.97,309.55,305.15,314.84,331.94,340.98,338.59,328.97,319.21,304.55,299.93,315.08,326.43,335.30,345.72,L5
2004-04-18 21:46:13+00:00,343.55,333.63,322.54,316.47,315.94,303.18,281.09,265.21,262.90,250.06,242.00,245.57,254.22,263.20,263.33,261.62,265.93,282.68,292.62,290.69,287.10,284.03,272.90,294.95,299.68,306.07,318.69,315.77,281.62,304.51,326.66,327.57,326.94,324.88,316.49,307.07,302.88,312.10,328.69,339.31,336.87,328.19,316.61,301.61,299.43,316.12,328.43,336.65,346.03,L5
2004-05-04 21:46:39+00:00,341.63,332.10,320.89,315.03,314.99,301.46,278.04,262.41,260.66,249.82,241.63,245.05,252.38,260.41,263.43,260.97,264.35,278.06,287.86,287.20,286.55,283.22,268.00,290.12,298.08,305.46,316.70,311.43,277.56,304.51,326.66,327.57,326.94,324.88,316.49,301.08,300.39,308.99,326.64,338.38,336.41,327.33,315.95,299.39,295.51,313.53,325.21,334.04,344.08,L5
2004-05-12 21:55:37+00:00,341.63,332.10,320.89,315.03,314.99,298.84,277.97,262.62,260.83,250.78,241.52,242.95,252.38,260.41,263.43,260.97,264.35,278.06,282.65,285.03,287.69,285.29,265.63,291.37,297.79,305.18,311.76,311.43,277.56,304.51,326.66,327.57,324.04,318.75,311.14,299.94,299.61,307.52,324.23,336.89,335.78,327.33,315.95,299.39,295.51,313.53,325.21,330.85,340.26,L7
