,dates,nzd0026-0000,nzd0026-0001,nzd0026-0002,nzd0026-0003,nzd0026-0004,nzd0026-0005,nzd0026-0006,nzd0026-0007,nzd0026-0008,nzd0026-0009,nzd0026-0010,nzd0026-0011,nzd0026-0012,nzd0026-0013
0,1999-07-25 22:04:15+00:00,194.7858793940859,205.54393553927238,,213.03964231090248,226.21455044664563,223.6858811727298,222.54607176424528,223.10627459667216,224.70123419129854,219.43900783795266,216.67636559257153,,223.27060975077347,268.67937233678913
1,1999-08-17 22:10:26+00:00,185.37090732179746,196.65884181087162,,214.4364886816436,222.36366299723613,220.74743196980012,220.3256359457322,224.10339682715147,221.2468072499043,220.32781552643695,222.55806457995257,219.26145859040147,223.9351969660411,291.2182041269013
2,1999-08-26 22:04:21+00:00,208.73930477064286,219.33000102830692,223.56735366142823,238.4243373800985,250.39535242584606,247.31504374120433,237.5722082636398,236.43842995876787,235.27985071271914,231.50997918305941,240.835023135352,,235.27888871309528,280.83120850432636
3,1999-09-27 22:04:25+00:00,205.95634274867933,218.1703595488638,225.0665355670733,233.9796776053796,243.9858022403069,240.1819989932192,237.51934469556574,237.35105008361487,240.12265818992967,236.5530791176937,236.78806412799904,238.39732709031472,240.38085662664565,240.20639099922263
4,1999-10-13 22:04:24+00:00,195.639383461891,213.1129255248893,218.05041222984545,227.79922550832228,237.820072324452,235.14725705931204,235.31524889060103,238.5441867211789,238.24237381317906,237.8812766153317,241.30414476330128,,244.85649582974128,270.97977182835433
5,1999-11-14 22:04:18+00:00,198.55845129020344,210.77567321945003,212.73304656522478,233.55922412148794,242.722680649098,242.35025060772912,241.4557135644085,252.46711872368144,259.6477916510248,245.98445572375735,255.78667977883427,245.7932651398932,,287.29030795668757
6,1999-12-07 22:10:30+00:00,185.29307666060333,207.12801381603347,213.80620155882139,227.27420070365724,236.59065264650576,233.1996616738941,235.2757497642157,235.46660383453641,239.57053510375093,236.56112022422644,247.75631247597812,240.86128212702803,247.31015421217495,295.65157941879636
7,2000-01-01 22:04:13+00:00,,,,,,,,,,,,212.75716574006685,226.30069020751066,
8,2000-01-08 22:10:26+00:00,171.90995881233778,183.50155007200897,,204.9458407912855,213.97601276679933,208.2327464189668,212.9516264085944,218.32505089934153,219.69841101264217,228.57915132725537,,224.75215731845088,228.40550492949345,
9,2000-01-17 22:04:11+00:00,,,,,,,,,,,,,,
10,2000-02-09 22:10:19+00:00,211.15189457994708,215.3608196751673,,231.95379864532717,238.23249929004658,232.92843422462207,233.92673413601722,235.98730458734755,,239.5783351115749,243.91713679014225,239.54005651575997,250.7309298275909,285.95836715823793
11,2000-03-28 22:10:07+00:00,,,,,,,234.60265688743735,236.94669522776678,238.54637751837345,235.4969915764325,243.2014098246199,236.18009895032932,247.48932479936238,281.2900070066735
12,2000-04-29 22:09:53+00:00,199.3133110034373,,232.1654279967842,,256.73483930161467,254.96833800449707,240.52294679774516,250.49352272651265,251.86773488836468,255.75591778830358,264.8601774750194,255.0836334833025,253.04055315197786,277.8330597923627
13,2000-05-15 22:09:42+00:00,197.26957207695204,216.38847811675936,220.04373794057125,,223.86919810232354,221.6468872523604,216.5339000626338,221.20102231531294,223.2912781392935,,235.82508872404824,233.567871042093,235.80720303957594,280.4030786627502
14,2000-08-03 22:08:44+00:00,,206.02935516680236,,224.81938016978225,234.64555554796357,227.48346493864216,227.33843750536724,228.6117595047432,231.64140079580366,229.25739513269457,238.3452926673878,231.7874125729638,227.8141819888859,
15,2000-10-06 22:07:59+00:00,207.40250038393762,200.77110251423684,201.46247913476998,210.71157705883363,221.6939367364648,219.80608671300547,221.49561896764138,225.20822150881204,,227.95929044821068,239.60055095071272,233.39603057143643,240.71019689842322,280.0695400442646
16,2000-11-07 22:07:53+00:00,188.8466385417474,197.21830795039614,198.85425324899037,211.28257663968975,226.9725201127842,224.82985110672365,223.48543097908592,222.76961739104357,,229.78317538529214,239.2864470702348,228.26207044041058,232.6744958718983,277.8071828676556
17,2001-01-03 22:01:48+00:00,,,,,,,,,,,261.7080537157873,262.63779812763016,,288.6745170831553
18,2001-01-26 22:08:07+00:00,198.75139967115487,206.09993809686011,217.76602552589796,229.33248612689837,240.6943769193972,,,,,243.19836977944703,254.4369387863368,246.52700895638483,254.00657475269557,
19,2001-02-27 22:07:54+00:00,179.25848734106611,203.51163297482933,,224.0972967929347,235.73816052792347,234.565838188625,228.94094150652091,236.90014088840624,238.84570327978008,241.11140184630813,240.342783319008,244.01546335882003,250.84595802741939,
20,2001-03-08 22:01:45+00:00,191.56829249828823,205.4958561329663,207.26881078361276,221.50487807421348,235.70836714512706,231.1163101547145,223.20226273912573,231.01783926862134,234.79043028337372,234.27476972593678,245.41342404793053,243.1801502220279,,278.86325917396636
