dates,satname,sar2138-0000,sar2138-0001,sar2138-0002,sar2138-0003,sar2138-0004,sar2138-0005,sar2138-0006,sar2138-0007
1984-04-13 09:27:07+00:00,L5,253.21,251.42,195.67,195.34,183.38,220.41,226.06,250.89
1984-05-06 09:33:27+00:00,L5,258.08,245.97,199.67,196.72,184.84,220.69,232.29,247.67
1984-05-31 09:27:59+00:00,L5,,,,,,,,
1984-06-07 09:34:18+00:00,L5,253.04,240.78,184.32,189.82,176.15,221.30,233.73,246.79
1984-07-18 09:28:46+00:00,L5,271.48,253.99,202.03,205.23,183.42,231.71,243.31,262.90
1984-08-03 09:29:20+00:00,L5,272.77,258.44,200.94,205.42,182.93,227.67,230.08,259.28
1984-08-19 09:29:51+00:00,L5,258.60,251.48,192.94,196.82,181.27,222.92,230.06,256.76
1984-09-20 09:30:04+00:00,L5,247.17,241.10,200.59,209.20,181.11,222.18,243.85,260.11
1984-10-22 09:30:00+00:00,L5,269.55,252.94,192.70,205.61,185.01,238.41,243.92,258.09
1984-11-07 09:29:53+00:00,L5,267.74,239.32,194.60,194.88,183.26,224.12,230.90,264.93
1984-12-09 09:29:58+00:00,L5,266.37,241.70,197.04,203.45,184.40,224.04,236.98,244.65
1985-02-02 09:36:09+00:00,L5,260.73,239.70,182.44,190.13,172.34,216.12,229.44,256.95
1985-04-16 09:30:15+00:00,L5,,,,,,,,
1985-04-23 09:35:59+00:00,L5,238.67,215.86,173.00,162.76,157.12,213.56,225.13,247.42
1985-05-02 09:30:07+00:00,L5,270.31,251.98,187.03,198.40,188.93,227.65,238.01,258.10
1985-05-18 09:30:04+00:00,L5,266.32,251.95,193.07,201.05,186.37,229.30,241.20,249.96
1985-05-25 09:35:51+00:00,L5,223.21,217.64,169.98,175.66,154.56,211.16,225.23,228.30
1985-06-03 09:30:04+00:00,L5,253.07,252.64,192.56,196.37,183.04,215.54,221.34,252.37
1985-06-10 09:35:50+00:00,L5,226.07,235.41,174.57,185.04,178.16,215.70,225.32,222.42
1985-06-26 09:35:47+00:00,L5,238.66,237.37,182.81,191.20,170.63,205.74,217.81,246.44
1985-07-05 09:29:57+00:00,L5,268.37,223.54,154.27,157.61,169.51,251.74,262.12,259.58
1985-07-28 09:35:58+00:00,L5,267.41,191.82,340.52,323.12,189.86,316.88,284.54,284.26
1985-08-13 09:35:48+00:00,L5,237.37,245.58,188.20,188.26,174.71,216.14,220.81,245.47
1985-08-22 09:29:32+00:00,L5,277.66,252.75,194.49,204.14,189.27,231.38,237.07,256.47
1985-08-29 09:35:38+00:00,L5,374.48,353.68,223.93,221.24,132.45,399.32,412.82,269.70
1985-09-14 09:35:25+00:00,L5,258.12,243.13,198.20,201.33,181.13,216.83,231.69,256.66
1985-10-09 09:28:59+00:00,L5,278.97,255.40,208.05,209.16,190.36,217.97,229.23,258.87
1985-11-10 09:28:33+00:00,L5,266.45,251.21,207.71,202.39,179.07,218.35,231.72,258.68
1985-11-26 09:28:17+00:00,L5,231.82,231.34,208.05,198.87,181.62,218.08,226.57,243.78
1985-12-03 09:34:19+00:00,L5,229.49,235.64,204.69,215.12,189.02,223.90,234.58,247.33
1986-01-04 09:33:20+00:00,L5,278.05,235.84,188.82,208.30,184.88,234.40,246.42,241.74
1986-01-13 09:27:22+00:00,L5,170.60,240.57,192.79,194.82,187.89,226.34,227.19,165.03
1986-04-19 09:25:17+00:00,L5,222.13,235.50,181.68,194.53,169.74,215.40,226.27,222.54
1986-07-08 09:22:57+00:00,L5,270.20,252.27,196.45,198.76,186.91,225.17,240.04,262.31
1986-07-24 09:22:23+00:00,L5,247.85,242.60,196.60,189.33,164.96,216.43,227.40,248.49
1986-09-10 09:20:39+00:00,L5,268.82,251.35,192.50,204.75,183.06,225.82,236.22,256.53
1986-09-26 09:20:09+00:00,L5,271.81,251.39,200.11,211.27,183.84,219.58,241.69,256.49
1986-10-12 09:19:38+00:00,L5,275.54,245.52,195.44,198.99,178.24,223.74,238.40,258.54
1986-12-31 09:19:14+00:00,L5,271.69,239.22,197.23,192.95,173.89,224.54,232.47,164.73
1987-01-07 09:25:37+00:00,L5,256.07,221.49,168.08,180.32,173.34,229.39,228.01,258.57
1987-02-01 09:20:12+00:00,L5,257.65,234.22,197.05,,49.92,,27.07,244.50
1987-02-08 09:26:15+00:00,L5,272.24,240.77,187.30,189.66,172.49,222.27,232.49,256.64
1987-02-17 09:20:35+00:00,L5,189.02,204.99,188.10,169.64,127.13,201.11,223.83,184.99
1987-03-21 09:22:02+00:00,L5,271.30,252.02,204.16,204.49,188.27,224.44,239.01,256.70
1987-04-06 09:22:36+00:00,L5,266.75,253.62,202.02,198.30,177.28,225.78,238.20,256.54
1987-04-29 09:29:06+00:00,L5,276.42,253.38,201.87,211.95,182.43,223.87,235.18,259.81
1987-05-08 09:23:35+00:00,L5,269.82,251.70,202.85,209.42,187.26,223.01,227.79,256.45
1987-05-15 09:29:57+00:00,L5,240.61,238.11,178.58,186.65,168.90,216.47,228.57,249.55
1987-06-09 09:24:23+00:00,L5,263.21,252.50,208.14,198.14,185.27,220.79,230.35,256.58
1987-06-16 09:30:43+00:00,L5,232.55,236.12,177.65,185.86,167.86,216.88,217.87,232.21
1987-06-25 09:24:44+00:00,L5,275.60,253.47,192.54,199.64,190.76,228.81,237.20,258.45
1987-07-02 09:30:39+00:00,L5,257.94,249.79,192.72,197.07,170.30,215.49,221.90,241.69
1987-07-11 09:25:03+00:00,L5,261.00,252.78,192.78,201.77,184.47,225.32,230.97,258.00
1987-07-18 09:30:57+00:00,L5,253.31,251.94,183.11,193.21,174.02,217.29,226.56,249.45
1987-07-27 09:25:25+00:00,L5,263.59,252.42,196.72,202.38,176.75,227.59,233.56,257.24
1987-08-03 09:31:25+00:00,L5,260.14,252.47,200.00,203.00,182.98,222.95,225.22,256.93
1987-08-19 09:32:18+00:00,L5,256.12,246.38,193.06,192.51,167.61,216.57,228.29,256.83
1987-08-28 09:26:22+00:00,L5,253.11,243.69,192.69,209.04,167.30,219.41,227.55,256.76
1987-09-04 09:32:43+00:00,L5,270.63,252.84,200.19,203.91,180.57,222.39,228.89,262.01
1987-09-13 09:26:45+00:00,L5,259.47,244.39,194.66,202.14,180.84,230.03,237.34,256.57
1987-09-20 09:33:05+00:00,L5,266.28,238.93,188.47,212.09,186.67,220.80,241.67,242.78
1987-10-31 09:27:40+00:00,L5,270.66,240.42,202.03,193.43,185.71,227.15,235.21,256.51
1987-11-07 09:34:02+00:00,L5,281.71,251.15,199.96,205.35,191.90,224.06,229.79,258.43
1987-11-16 09:28:03+00:00,L5,279.23,251.18,202.97,207.13,190.84,227.96,236.07,256.54
1987-12-02 09:28:18+00:00,L5,242.14,251.63,194.61,201.90,185.32,225.98,235.49,257.32
1987-12-25 09:34:25+00:00,L5,,-31.41,273.55,195.15,199.01,96.49,-67.74,-45.00
1988-01-10 09:35:05+00:00,L5,146.42,209.21,189.70,181.59,182.84,211.75,218.54,140.46
1988-01-26 09:35:22+00:00,L5,288.30,242.07,182.72,190.23,174.77,221.14,231.25,256.66
1988-02-11 09:35:17+00:00,L5,246.52,245.09,203.52,212.15,185.41,215.72,223.45,253.49
1988-02-20 09:29:38+00:00,L5,266.62,238.82,179.70,152.20,111.56,216.42,232.32,256.53
1988-03-07 09:29:48+00:00,L5,221.99,219.37,181.09,192.91,178.19,223.11,229.48,231.88
1988-03-14 09:36:03+00:00,L5,271.24,244.86,182.19,191.87,185.43,230.88,239.66,256.52
1988-04-15 09:36:14+00:00,L5,239.58,229.57,170.13,185.31,172.28,225.24,228.42,246.13
1988-05-01 09:35:57+00:00,L5,233.47,239.16,186.26,208.89,167.42,210.78,219.51,243.44
1988-05-17 09:36:32+00:00,L5,249.36,251.48,198.34,199.78,173.72,221.29,224.10,256.96
1988-06-02 09:36:14+00:00,L5,234.98,238.43,197.62,191.65,187.66,210.39,217.59,226.46
1988-06-11 09:30:29+00:00,L5,250.41,245.79,184.29,185.24,177.03,222.59,228.22,244.55
1988-06-18 09:36:19+00:00,L5,249.95,237.59,171.10,160.52,161.54,224.44,228.05,241.94
1988-06-27 09:30:35+00:00,L5,256.21,245.41,193.09,191.71,185.68,224.51,233.87,244.93
1988-07-04 09:36:48+00:00,L5,254.49,241.83,192.74,197.90,164.79,210.93,218.77,248.17
1988-07-13 09:30:39+00:00,L5,258.94,252.70,197.21,200.71,189.61,225.04,235.58,256.99
1988-07-20 09:36:51+00:00,L5,236.54,243.67,187.62,188.34,168.72,211.77,217.79,244.42
1988-07-29 09:30:42+00:00,L5,252.61,244.28,192.76,196.90,180.79,211.47,228.20,250.76
1988-08-05 09:36:52+00:00,L5,275.75,252.05,195.96,195.84,169.61,217.99,234.43,259.30
1988-08-14 09:30:40+00:00,L5,260.39,253.53,188.05,200.01,177.18,221.64,231.92,260.40
1988-08-21 09:36:29+00:00,L5,266.63,253.08,192.49,199.46,174.89,220.34,225.36,271.93
1988-09-22 09:36:50+00:00,L5,266.00,262.00,198.71,205.55,170.86,208.18,217.67,268.84
1988-10-01 09:30:34+00:00,L5,259.94,238.66,194.18,194.61,179.17,220.68,224.70,246.86
1988-10-08 09:36:21+00:00,L5,217.40,230.77,195.15,199.39,169.32,201.48,220.95,219.96
1988-10-17 09:30:31+00:00,L5,221.79,227.34,180.98,163.80,146.51,213.12,209.37,230.56
1988-11-02 09:30:34+00:00,L5,265.84,238.03,197.76,195.13,172.63,222.22,237.59,256.98
1988-12-04 09:30:29+00:00,L5,270.79,234.69,199.32,198.78,179.02,222.11,228.25,244.68
1988-12-11 09:36:09+00:00,L5,238.96,225.07,207.68,193.94,184.94,213.44,232.10,256.99
1988-12-27 09:36:27+00:00,L5,252.84,238.95,195.71,186.12,178.68,219.98,228.24,256.97
1989-01-28 09:36:07+00:00,L5,268.13,238.36,194.59,198.91,183.55,227.01,233.41,256.74
1989-02-06 09:29:59+00:00,L5,265.28,252.98,203.53,204.08,179.73,212.20,221.45,256.60
1989-03-17 09:35:16+00:00,L5,249.55,238.63,185.08,191.68,167.88,223.11,227.24,249.64
1989-03-26 09:28:53+00:00,L5,269.59,260.90,200.05,211.62,184.88,225.55,232.07,258.45
1989-04-02 09:35:12+00:00,L5,262.84,239.02,184.13,190.27,178.37,227.04,234.45,256.56
1989-04-27 09:28:45+00:00,L5,227.79,235.40,193.10,162.09,124.46,207.46,223.00,237.34
1989-05-20 09:34:09+00:00,L5,236.54,236.55,188.61,209.46,200.72,229.43,233.86,245.70
1989-05-29 09:28:17+00:00,L5,249.66,252.08,192.81,197.51,176.45,215.83,231.55,230.82
1989-06-14 09:27:46+00:00,L5,272.53,256.31,193.02,200.86,176.81,222.69,231.09,261.35
1989-06-21 09:33:55+00:00,L5,233.11,237.44,186.97,181.92,164.74,218.62,224.63,241.56
1989-06-30 09:27:39+00:00,L5,266.42,261.34,209.96,206.04,183.57,227.88,229.43,267.12
1989-07-16 09:27:19+00:00,L5,273.03,252.55,197.05,200.80,192.10,230.90,231.73,256.45
1989-09-18 09:25:44+00:00,L5,260.66,246.59,193.07,204.11,185.13,227.22,234.66,244.65
1989-10-04 09:25:36+00:00,L5,219.31,219.64,184.42,191.07,168.50,220.29,231.53,224.09
1989-10-20 09:24:51+00:00,L5,261.07,253.67,212.32,204.70,187.06,220.67,233.44,256.49
1989-11-12 09:30:07+00:00,L5,249.24,242.99,184.97,198.53,181.62,225.17,234.52,261.94
