,dates,per0193-0000,per0193-0001,per0193-0002,per0193-0003,per0193-0004,per0193-0005,per0193-0006,per0193-0007,per0193-0008,per0193-0009,per0193-0010,per0193-0011,per0193-0012,per0193-0013,per0193-0014,per0193-0015,per0193-0016,per0193-0017,per0193-0018,per0193-0019,per0193-0020,per0193-0021,per0193-0022,per0193-0023,per0193-0024,per0193-0025,per0193-0026,per0193-0027,per0193-0028,per0193-0029,per0193-0030,per0193-0031,per0193-0032,per0193-0033,per0193-0034,per0193-0035,per0193-0036,per0193-0037,per0193-0038,per0193-0039,per0193-0040,per0193-0041,per0193-0042,per0193-0043,per0193-0044,per0193-0045,per0193-0046,per0193-0047,per0193-0048,per0193-0049,per0193-0050,per0193-0051,per0193-0052,per0193-0053,per0193-0054
0,1984-05-08 14:32:57+00:00,156.90401577099178,123.76993623438496,108.5141554991283,,113.56111359299989,128.4147299215648,123.89730505777366,122.32321056175603,126.07267440070001,128.6698767176869,129.50176777086523,139.18330752941733,142.34316339451314,148.43426140975058,150.8172219817493,148.282352686765,147.90901462712264,142.86124364578706,139.31792856182742,136.26885117557984,136.42830345551283,141.89482551563893,137.47714061213185,145.18634465659034,149.6721305977141,161.987918930851,160.3677732282066,156.0091774854099,153.39313270838073,160.80193441104825,162.31617937502338,160.80027008829833,169.04346404369167,176.98882868033616,186.54459003900874,204.1164936112024,199.80018432782202,204.49686165965915,205.5242174799199,207.8134454155559,203.39740959998122,203.75965902492356,197.1602382856555,195.56299606502657,196.04001490142213,201.85749270854774,208.78157345755363,189.52716797764427,184.25183243642914,175.2743411055826,176.66959274738932,176.72920233170123,182.0607635088739,182.5555363817438,197.0801474978177
1,1985-01-26 14:42:08+00:00,187.8947169090972,151.551960392528,141.42306388072555,146.11113587121037,147.47427039810827,154.6082859865504,150.10294900886652,144.08652937086117,148.38987209108166,142.84344870076893,143.132036616117,146.5787547963924,153.7358692860681,162.33114466084967,169.2847811197888,172.15698359322178,164.79174501908346,159.66258097133044,153.69547647267422,153.37467921939626,157.50782641162726,152.01266557745933,153.3844263198683,158.28968291151025,167.80770534240068,172.10862751517885,168.678575183404,166.3412209325482,172.0155971805356,172.6125574132714,174.19811315278403,182.8101784366724,192.7564219545079,205.9158056827531,221.26420108113317,231.4914137330731,229.75324348988806,231.9469047809204,230.82953792283266,234.1832797290076,232.58447922675376,227.84926943181156,220.75852899681345,211.68191321961254,213.10350770565083,216.91435127966855,228.66456853283682,226.03441450308446,212.16868177426602,204.8238226301296,195.59818636570208,200.3704788643279,197.73574172660506,194.969408752216,211.56774460079208
2,1985-03-24 14:35:57+00:00,169.5955579580632,143.66795675337025,123.74440215351893,115.44757145559346,121.05944492709136,129.0672509667353,128.34892837063686,134.3351108386998,133.3345749103425,135.2168948337744,136.73966995315845,143.80686277625762,149.34116949664744,150.54658848738183,154.20636589777638,148.03665773363076,148.30832833464618,138.7134078758192,135.19464782895744,147.78145478983498,142.3921466348501,144.95415139285058,146.60129951113657,148.92449731780283,156.08017887484843,168.02633432743673,166.92420769255367,161.52213243776552,157.19629940829137,155.84963198656814,160.28720066268156,159.9488349544778,168.1792021459537,187.75616970540636,202.24428855247098,216.68776971284794,210.49836171023216,210.45918504943356,214.86743625257273,209.6325430988636,215.5604042978366,213.6852810832252,210.76941858712496,205.4337442967876,208.3458181765,215.66220724445057,217.8789218259503,204.48902737287068,191.51900125020703,192.95115717842677,178.1262450711606,182.23860904250574,181.08923007876066,184.82506798699848,199.35942752333978
3,1986-04-19 14:37:04+00:00,,,140.99729835623378,133.8208962058371,136.6571858463857,148.38230765958698,140.87588254961042,138.15731802947118,143.06268781586337,143.33096505588702,147.80074195546365,148.57016647057023,156.79599520030587,165.83600453947687,167.76480113383153,161.01085042105265,152.0314907169081,147.60620901306152,141.1789163363637,139.96353405796063,145.08065774325746,,,,,,,,,,,,,,,,,,,229.24762733601082,228.24905063189513,224.82581208975702,219.39453477210296,220.38996922629113,215.30530488992707,219.31453074216878,227.66859918400297,211.5200050036197,200.30712356948038,192.2272078831329,186.67680617081797,185.31693193635297,185.2565392317511,185.63339259448836,198.04068539052588
4,1986-05-05 14:36:40+00:00,164.62657029375654,136.5411126632153,115.27943030111392,115.26891483587293,118.11776000773388,127.02719113530752,119.9158101814268,115.72408421454755,114.4210397961241,116.10125203057595,119.43947711741468,122.93548145073487,136.68093568347174,146.76574245872806,153.89138126210642,146.31986139546422,142.68544709761838,138.3291954590091,136.4792349445122,129.81181067399962,130.7761253078403,130.78269242135704,132.97451385374848,136.12251783610682,145.30789765428926,162.06556216757224,,,,,157.38681836518046,162.66666792057845,173.47587722221598,183.91251710961168,199.62619145485067,214.14137046515827,211.7230502742387,212.21517669064784,205.22534787156172,206.12957765610508,214.2582246586791,211.02004588188586,211.8175047970675,207.33016393898734,206.3930741529354,211.68298216954307,217.4850000880582,206.4987977205752,188.83889403264564,184.12720276167,174.49846899450705,176.8252375285192,184.27505324759068,185.8265699826821,197.0137487696699
5,1986-12-15 14:30:32+00:00,,,,,,,,,,,,,,,,,,,,,,,150.61475392384096,156.86761391921857,159.64622610687312,170.12621243133438,172.88986123652498,172.62932717118989,171.1726665868625,170.9119709535999,176.7419008856707,180.0364603282528,186.53646330709046,198.85846719482817,218.6135250258831,233.72048260927463,230.68647663409587,228.05522365823586,231.86114372235548,231.15428317209134,229.93817686524858,224.24266701940175,220.49865257087677,212.47328756024214,216.63919822967586,219.87818539952974,222.32688198485187,212.35137949657772,198.80152484219906,195.31212410643408,187.05504425806703,187.34448227118597,186.3722976223855,185.95202006307545,196.6726837966442
6,1987-04-06 14:34:23+00:00,179.5191216272583,150.48879142566332,137.84056150458204,135.9007106997438,139.47354785944074,151.24623279970243,150.01875856154302,141.73954629849115,140.63372904439555,148.14311779896724,147.7670801308297,154.71947154677548,165.78721524354575,171.26468071666673,175.87199273750278,164.27188598986385,159.00243276396196,155.6294802823088,149.44434785013127,144.87717905214527,142.8664177195682,147.01694487218722,151.67114147299924,157.05131589627763,168.08436593584943,180.80579400382913,182.54745058223557,181.61110723601362,178.41065883034108,178.79108646896145,182.92735353838444,186.21032390197846,196.15178647446166,207.86552008820618,222.25661067304327,233.39317564089987,236.62478979204076,235.25039982828025,233.59867741811135,234.17641973750946,233.3922133554137,235.4550804924971,220.9258951501746,221.73187599556252,222.56133117699406,226.96180386216093,227.97956425630244,215.7018722453324,203.58345374688415,193.508763373179,189.07674487617268,186.91987058219743,192.18531092899508,195.98094099073214,203.49934397673127
7,1987-05-24 14:35:48+00:00,166.23689108325954,138.75008551723315,131.4711304090957,127.3358876573357,132.35981935508235,140.0911453044039,128.7582361296843,123.73588156722849,122.08024567861233,125.06636567404789,134.29303289731365,142.39674051387348,150.27157483457742,,,,,,,,135.74383564126344,138.69463785657587,140.07450857410169,147.913514810726,155.29861246076774,162.30661228257912,160.32560986317756,,,,,,,,,,,,,,,,,,204.45190449714266,209.08955246476944,214.95723556219906,202.12974211462227,187.74410257800682,178.41770846305948,178.41659660753518,183.1814011252476,185.3835252171828,190.3640476587448,201.3668866987048
8,1987-10-31 14:39:29+00:00,170.790108481897,140.15844002538793,127.60119403098506,119.79912267398842,123.49644621708362,129.57925642378106,125.74917749209507,116.5701664518975,113.92962086048959,114.85749024271325,120.70290178681128,133.0404212328147,140.19929437710744,150.20722709013177,154.59852002833173,145.14140974778658,138.58169300348806,135.87197013769295,129.67658678492225,127.94379624585484,129.69351347947446,130.9527998999916,131.34259362662274,140.69348890921623,147.9643596651403,158.07819529364932,159.57572447509767,155.80670329074923,153.9477689482505,153.59329493487974,156.80721634551895,164.29631991839753,170.44343559536767,183.64309722590568,200.04481118511595,213.40815993569626,215.2937578611145,213.23918578917747,211.0447505656008,210.696005251979,210.12132967694058,207.46183782225808,199.1895439513085,198.37161228523917,196.2952828495237,201.62314780348265,209.0840162589847,195.08557430254928,184.4296094065229,173.9096404612558,171.43039172792774,181.5353388336718,177.70551863939207,182.66032006382463,195.727951910367
9,1987-11-09 14:33:31+00:00,168.0801184593548,138.31148138444155,123.00554512799735,123.04682941401988,125.56302852330627,128.93929407049015,121.89077690487562,117.68350939793858,112.92052862523904,115.06917154026152,125.11914248833023,137.51999780876375,144.21600590349928,155.28737414322023,161.3594934768549,156.79026973134563,147.10869415324927,139.33446062204703,133.94819430148695,131.68011648709037,134.97285834408632,130.57122384372883,133.46731257811373,144.08976400345543,152.04886704946142,158.35599483104824,158.9154093215069,155.2985944114185,153.4568669987352,156.2416994151003,158.74404065510055,163.09286375666625,168.5888620769342,179.8092864754429,191.53129669842315,207.39420853334616,209.83848437956357,206.4854325992169,207.44700464783372,207.48756943706255,208.60300481079275,206.02448085659688,198.81722499778473,194.515992429533,191.83350070821177,204.91057680076204,205.48454096941776,196.95929253213427,181.66071578862264,176.01781193570523,173.6760766116583,179.70150498845413,178.8385479846388,181.0026320851933,201.98001770141224
