dates,nzd0129-0000,nzd0129-0001,nzd0129-0002,nzd0129-0003,nzd0129-0004,nzd0129-0005,nzd0129-0006,nzd0129-0007,satname
1999-08-26 22:04:44+00:00,350.95,353.35,350.08,359.35,372.46,372.77,380.14,376.82,L7
1999-09-27 22:04:48+00:00,365.64,370.99,359.76,363.01,365.87,371.31,375.17,372.82,L7
1999-10-13 22:04:48+00:00,364.82,368.61,361.00,362.90,372.05,370.42,,,L7
1999-11-14 22:04:42+00:00,364.73,359.54,358.93,360.55,365.65,370.75,371.06,372.38,L7
1999-12-25 21:58:28+00:00,373.94,381.60,369.90,364.48,359.79,357.59,358.00,351.96,L7
2000-01-01 22:04:37+00:00,,,347.16,360.31,362.80,363.34,370.89,371.98,L7
2000-02-11 21:58:22+00:00,361.38,360.70,355.13,358.71,366.34,371.62,373.35,370.63,L7
2000-03-30 21:58:09+00:00,360.62,356.07,350.35,358.41,367.30,367.48,377.26,376.25,L7
2000-05-17 21:57:43+00:00,,344.94,341.40,357.05,368.88,370.46,372.22,373.32,L7
2000-06-18 21:57:27+00:00,,,347.82,363.67,367.31,375.40,374.57,376.99,L7
2000-07-11 22:03:17+00:00,,,362.62,356.96,371.24,368.24,373.80,376.18,L7
2000-08-12 22:02:54+00:00,341.35,347.10,343.32,352.42,374.50,370.40,378.46,369.76,L7
2000-12-11 21:56:00+00:00,362.87,358.34,355.98,353.20,361.92,354.61,359.31,352.21,L7
2001-01-03 22:02:12+00:00,351.47,349.97,,,,,,,L7
2001-01-28 21:56:08+00:00,369.76,373.96,362.48,359.90,367.06,360.41,366.14,355.89,L7
2001-02-13 21:56:03+00:00,363.14,365.89,354.67,354.04,360.83,362.01,365.68,359.54,L7
2001-03-17 21:55:52+00:00,361.98,356.38,349.06,347.94,354.23,356.15,354.15,359.66,L7
2001-03-24 22:01:59+00:00,350.62,350.22,344.12,346.23,355.23,360.76,364.16,365.78,L7
2001-06-05 21:55:16+00:00,305.41,327.68,331.93,346.06,367.79,365.60,365.36,368.03,L7
2001-06-28 22:01:09+00:00,299.08,324.40,322.63,350.71,363.33,364.29,371.82,375.61,L7
2001-08-08 21:54:37+00:00,334.27,361.81,349.42,358.57,366.60,359.61,363.51,356.85,L7
2001-08-24 21:54:24+00:00,347.77,355.97,346.05,357.87,367.32,369.91,373.14,371.63,L7
2001-09-09 21:54:12+00:00,356.41,359.02,354.05,359.47,363.19,364.56,366.00,367.77,L7
2001-09-25 21:54:04+00:00,365.14,361.80,355.61,359.65,366.88,373.02,369.49,370.62,L7
2001-10-02 22:00:04+00:00,362.44,356.52,353.85,355.24,368.55,368.47,367.65,368.85,L7
2001-10-11 21:53:46+00:00,366.40,357.95,354.55,356.18,361.00,361.28,360.54,368.03,L7
2001-11-03 22:00:10+00:00,362.12,370.17,355.36,352.87,356.70,360.34,364.31,359.27,L7
2001-12-05 22:00:18+00:00,356.92,363.51,352.46,348.31,350.32,347.33,357.76,338.90,L7
2002-01-22 22:00:40+00:00,363.27,358.73,351.16,356.26,365.18,369.01,375.72,370.55,L7
2002-02-23 22:00:43+00:00,365.22,358.94,364.05,362.76,366.44,370.07,374.85,377.35,L7
2002-04-12 22:00:37+00:00,339.26,350.74,346.35,344.91,358.42,364.19,364.53,364.97,L7
2002-04-28 22:00:38+00:00,340.92,358.25,351.02,346.99,354.88,363.76,367.78,369.17,L7
2002-05-07 21:54:27+00:00,355.22,348.11,349.13,353.73,366.63,372.56,380.82,385.82,L7
2002-05-23 21:54:18+00:00,,369.52,373.94,366.90,375.88,381.49,377.95,377.19,L7
2002-05-30 22:00:25+00:00,328.33,340.60,345.51,339.48,339.87,360.68,367.29,355.59,L7
2002-06-15 22:00:19+00:00,325.94,329.45,335.78,344.64,349.66,360.12,370.91,371.91,L7
2002-06-24 21:54:04+00:00,301.31,313.59,333.18,351.71,363.74,366.65,366.73,370.88,L7
2002-07-01 22:00:15+00:00,,,,,345.37,,,378.18,L7
2002-07-17 22:00:08+00:00,299.15,351.97,347.50,355.95,379.60,373.58,382.64,371.75,L7
2002-08-18 21:59:57+00:00,360.97,364.03,367.01,358.01,369.69,366.46,363.66,371.69,L7
2002-08-27 21:53:36+00:00,350.86,365.70,358.44,358.77,364.88,375.80,373.95,375.73,L7
2002-09-12 21:53:31+00:00,360.50,363.47,354.67,358.88,369.80,369.65,370.74,375.94,L7
2002-10-05 21:59:31+00:00,345.49,348.05,344.87,347.07,361.69,364.16,365.97,365.59,L7
2002-10-14 21:53:19+00:00,363.87,359.55,355.80,363.06,364.05,364.72,367.16,370.44,L7
2002-11-06 21:59:41+00:00,362.59,366.80,355.90,353.96,358.70,359.68,365.89,356.56,L7
2002-12-24 22:00:09+00:00,356.74,362.23,348.65,348.77,357.95,359.61,365.32,358.21,L7
2003-01-18 21:54:06+00:00,361.85,366.87,358.79,360.40,362.73,366.93,364.19,365.67,L7
2003-01-25 22:00:18+00:00,357.38,353.24,349.24,349.69,359.99,363.77,364.82,370.68,L7
2003-03-23 21:54:16+00:00,358.72,363.53,356.42,357.30,363.92,363.64,362.93,362.51,L7
2003-03-30 22:00:31+00:00,343.37,345.79,343.01,344.32,356.88,362.07,359.22,365.27,L7
2003-04-15 22:00:34+00:00,337.97,343.62,339.32,336.95,343.10,343.48,345.96,344.26,L7
2003-05-10 21:54:22+00:00,351.16,345.86,346.46,352.96,367.02,367.55,372.07,376.64,L7
2003-07-21 21:42:09+00:00,296.34,354.06,344.70,353.00,365.97,374.12,376.51,383.80,L5
2003-08-05 22:00:11+00:00,330.08,346.89,339.63,348.72,355.49,360.68,363.41,365.55,L7
2003-08-06 21:42:27+00:00,365.82,365.88,353.33,353.13,355.80,357.21,360.22,366.33,L5
2003-08-13 21:48:45+00:00,339.79,345.47,341.39,336.91,338.58,342.70,349.18,349.33,L5
2003-08-30 21:53:59+00:00,352.66,366.70,361.04,356.16,358.63,,,,L7
2003-09-07 21:43:00+00:00,360.28,354.98,347.81,350.64,359.64,364.53,368.83,373.46,L5
2003-10-25 21:43:40+00:00,363.72,363.60,354.67,353.12,361.69,363.38,366.75,365.95,L5
2003-11-17 21:50:09+00:00,346.71,346.05,339.24,355.88,369.46,369.21,379.37,376.24,L5
2003-12-04 21:54:19+00:00,361.68,356.11,357.66,,,,,,L7
2003-12-11 22:00:34+00:00,363.73,368.38,357.52,355.37,365.37,367.38,,,L7
2004-01-21 21:54:39+00:00,,,,356.41,360.88,363.40,364.33,365.94,L7
2004-01-28 22:00:52+00:00,353.72,353.06,345.15,,,,,369.47,L7
2004-02-13 22:00:55+00:00,364.46,356.51,352.22,357.26,370.36,,,,L7
2004-02-14 21:44:33+00:00,358.06,349.23,348.03,352.31,362.74,366.77,369.77,375.67,L5
2004-03-09 21:54:51+00:00,368.01,378.63,365.55,364.98,364.13,363.31,370.61,,L7
2004-03-17 21:44:44+00:00,356.10,345.00,346.82,350.18,361.31,367.92,371.20,375.78,L5
2004-03-25 21:54:54+00:00,,,,366.16,377.98,376.73,383.03,376.83,L7
2004-04-18 21:45:25+00:00,332.36,350.55,347.09,359.58,370.32,372.63,377.67,374.56,L5
2004-05-03 22:00:59+00:00,,,340.66,344.85,357.63,361.99,,,L7
2004-05-04 21:45:52+00:00,343.80,357.22,351.17,351.29,367.43,368.29,376.58,374.03,L5
2004-05-20 21:46:20+00:00,325.24,349.20,338.00,347.62,351.57,355.83,366.20,366.48,L5
2004-06-12 21:53:11+00:00,289.95,,367.76,351.97,352.99,361.24,368.14,374.82,L5
2004-07-06 22:00:48+00:00,322.53,,,,,,371.86,377.26,L7
2004-07-07 21:47:45+00:00,320.49,,343.01,357.64,373.77,371.17,384.82,381.19,L5
2004-07-23 21:48:09+00:00,311.44,344.14,352.22,364.02,369.17,369.94,375.07,375.11,L5
2004-07-30 21:54:28+00:00,324.68,347.70,357.32,363.18,370.29,383.00,381.38,375.09,L5
2004-07-31 21:54:28+00:00,,,353.79,362.35,375.26,371.42,383.83,377.16,L7
2004-08-23 22:00:35+00:00,352.73,354.83,355.12,356.57,372.42,,,,L7
