dates,satname,nzd0129-0000,nzd0129-0001,nzd0129-0002,nzd0129-0003,nzd0129-0004,nzd0129-0005,nzd0129-0006,nzd0129-0007
1999-08-26 22:04:44+00:00,L7,351.55,354.10,350.58,359.90,372.84,373.06,380.46,376.99
1999-09-27 22:04:48+00:00,L7,343.04,342.74,340.93,342.46,351.74,360.55,363.28,366.36
1999-10-13 22:04:48+00:00,L7,344.02,342.61,343.67,343.99,359.05,360.52,,
1999-11-14 22:04:42+00:00,L7,353.73,345.79,349.76,350.55,358.78,365.51,365.27,369.24
1999-12-25 21:58:28+00:00,L7,343.54,343.60,344.57,336.84,340.79,343.11,342.00,343.27
2000-01-01 22:04:37+00:00,L7,,,358.99,373.22,371.67,370.10,378.36,376.04
2000-02-11 21:58:22+00:00,L7,348.58,344.70,344.46,347.07,358.34,365.52,366.61,366.97
2000-03-30 21:58:09+00:00,L7,373.22,371.82,360.85,369.86,375.17,373.48,383.89,379.85
2000-05-17 21:57:43+00:00,L7,304.23,345.69,341.90,357.60,369.26,370.75,372.54,373.49
2000-06-18 21:57:27+00:00,L7,,,337.32,352.22,359.44,369.40,367.94,373.39
2000-07-11 22:03:17+00:00,L7,300.83,,378.45,374.23,383.11,377.29,383.80,381.61
2000-08-12 22:02:54+00:00,L7,353.75,362.60,353.65,363.69,382.25,376.30,384.99,373.30
2000-12-11 21:56:00+00:00,L7,354.27,347.59,348.81,345.38,356.54,350.51,354.78,349.75
2001-01-03 22:02:12+00:00,L7,355.47,354.97,,,,,,
2001-01-28 21:56:08+00:00,L7,348.96,347.96,345.15,340.99,354.06,350.51,355.19,349.95
2001-02-13 21:56:03+00:00,L7,348.94,348.14,342.84,341.13,351.96,355.25,358.21,355.48
2001-03-17 21:55:52+00:00,L7,368.18,364.13,354.23,353.58,358.10,359.10,357.41,361.43
2001-03-24 22:01:59+00:00,L7,344.22,342.22,338.79,340.41,351.23,357.71,360.79,363.95
2001-06-05 21:55:16+00:00,L7,306.21,328.68,332.60,346.79,368.29,365.98,365.78,368.26
2001-06-28 22:01:09+00:00,L7,307.48,334.90,329.63,358.35,368.58,368.29,376.24,378.01
2001-08-08 21:54:37+00:00,L7,318.87,342.56,336.59,344.57,356.97,352.28,355.40,352.45
2001-08-24 21:54:24+00:00,L7,337.77,343.47,337.72,348.78,361.07,365.15,367.88,368.77
2001-09-09 21:54:12+00:00,L7,349.01,349.77,347.88,352.74,358.56,361.04,362.11,365.66
2001-09-25 21:54:04+00:00,L7,375.54,374.80,364.28,369.10,373.38,377.97,374.96,373.59
2001-10-02 22:00:04+00:00,L7,357.04,349.77,349.35,350.33,365.17,365.90,364.81,367.31
2001-10-11 21:53:46+00:00,L7,380.00,374.95,365.88,368.54,369.50,367.76,367.70,371.92
2001-11-03 22:00:10+00:00,L7,341.92,344.92,338.53,334.51,344.08,350.72,353.68,353.50
2001-12-05 22:00:18+00:00,L7,335.32,336.51,334.46,328.67,336.82,337.04,346.39,332.73
2002-01-22 22:00:40+00:00,L7,368.07,364.73,355.16,360.62,368.18,371.30,378.25,371.92
2002-02-23 22:00:43+00:00,L7,380.42,377.94,376.72,376.58,375.94,377.31,382.85,381.69
2002-04-12 22:00:37+00:00,L7,332.26,341.99,340.52,338.55,354.04,360.86,360.85,362.97
2002-04-28 22:00:38+00:00,L7,321.12,333.50,334.52,328.99,342.50,354.33,357.36,363.51
2002-05-07 21:54:27+00:00,L7,370.42,367.11,361.80,367.55,376.13,379.80,388.82,390.16
2002-05-23 21:54:18+00:00,L7,300.34,395.27,391.11,385.63,388.76,391.30,388.79,383.08
2002-05-30 22:00:25+00:00,L7,310.73,318.60,330.84,323.48,328.87,352.30,358.03,350.56
2002-06-15 22:00:19+00:00,L7,309.94,309.45,322.45,330.09,339.66,352.50,362.49,367.34
2002-06-24 21:54:04+00:00,L7,300.51,312.59,332.51,350.98,363.24,366.27,366.31,370.65
