,dates,nzd0339-0000,nzd0339-0001,nzd0339-0002,nzd0339-0003,nzd0339-0004,nzd0339-0005,nzd0339-0006
0,1999-08-26 22:06:20+00:00,,,,,,,
1,1999-09-18 22:12:03+00:00,,,,,209.4973381652908,,202.19969017534726
2,1999-10-13 22:06:24+00:00,227.31809520854642,209.93704891619544,202.6230681245494,,,,
3,1999-11-21 22:12:00+00:00,,243.73927583808864,,,192.27897136239847,,217.78877129740417
4,2000-01-17 22:06:11+00:00,242.49931397665495,,218.02153943362094,,213.67646820770534,,218.26582845360088
5,2000-02-18 22:06:05+00:00,,,,,,,
6,2000-03-12 22:11:45+00:00,230.88195696605163,218.64016431870266,227.48142371634813,,,,
7,2000-03-21 22:06:01+00:00,,,,,,,181.7556307866159
8,2000-04-13 22:11:30+00:00,241.5685957882234,219.05367368944675,216.06821079135395,204.23927454618226,,200.18363308156063,192.35835320882157
9,2000-05-24 22:05:22+00:00,234.76423998236834,,229.38983108117972,219.3831306982728,208.1414835380019,199.3853913637035,187.12726682730226
10,2000-08-12 22:04:29+00:00,,,,,,,174.04964061601262
11,2000-08-19 22:10:13+00:00,229.05604945225681,212.02939037030833,233.05650268990217,221.88876758322846,,201.46314946060988,
12,2000-09-13 22:04:02+00:00,201.94466227317628,191.61771824369254,,,,,172.5126225615753
13,2000-09-20 22:09:39+00:00,,,227.12515815875875,218.56215783789764,,,
14,2000-10-15 22:03:32+00:00,,,,,,,
15,2000-11-07 22:09:29+00:00,220.95426404223247,206.0788740178751,212.62799519581978,208.56746964602814,194.8225261572475,185.3392490506785,197.06811191861067
16,2000-11-23 22:09:30+00:00,227.84740639085413,220.9133749836724,,210.46475980083238,199.95752753817084,192.34580055589947,
17,2000-12-18 22:03:49+00:00,230.28945456219927,,,,,,216.25818188342097
18,2001-01-10 22:09:39+00:00,213.92470809667915,222.34125928973285,,208.60811975273825,194.8053974026336,190.82466156994764,
19,2001-01-19 22:03:55+00:00,,,221.68069305178435,,,,211.75123833013305
20,2001-02-20 22:03:48+00:00,251.43117693024487,,,,,,228.34429722576064
21,2001-03-15 22:09:27+00:00,234.18721990347964,237.31346363595037,244.9975320385209,,,,213.71397156551353
22,2001-03-31 22:09:19+00:00,261.2947909830602,242.44371036904354,255.30658659825093,,,,215.5072833973425
23,2001-04-16 22:09:18+00:00,,209.95051091380427,,194.60388010581488,180.5049996510184,168.76408464741908,
24,2001-05-02 22:09:15+00:00,,,,,,203.42405362198238,191.41592312014416
25,2001-05-11 22:03:21+00:00,230.2097983663103,220.92691394185871,225.7444996804471,213.18527134270047,215.6769191008096,192.78364570660685,186.1107438424885
26,2001-08-15 22:02:14+00:00,,,,,207.70301453333659,183.8594195971422,166.27963032743716
27,2001-08-31 22:02:05+00:00,253.9426250789429,249.9976507859621,249.7661287462883,220.68592668243983,203.01587295493428,198.7319068288739,
28,2001-09-23 22:07:39+00:00,,,235.40553625717044,,,,
29,2001-10-02 22:01:40+00:00,252.0062922596045,,246.40802922436063,,226.89424061120909,,
30,2001-11-03 22:01:46+00:00,211.05826297780536,213.2968222040213,207.86111824086495,192.82765822341102,,,180.33401238018064
31,2001-12-21 22:02:05+00:00,,244.99805765153542,,,,,
32,2002-01-29 22:07:57+00:00,235.5570282679882,233.43251010918766,,213.9018103268702,201.43043335252148,201.94317611138138,
33,2002-02-07 22:02:17+00:00,,,,,,,
