,dates,chi0476-0000,chi0476-0001,chi0476-0002,chi0476-0003,chi0476-0004,chi0476-0005,chi0476-0006,chi0476-0007,chi0476-0008,chi0476-0009,chi0476-0010,chi0476-0011,chi0476-0012
0,1986-08-15 14:03:05+00:00,168.84614911044505,151.96472257756957,157.12845811318607,148.77935404685573,139.4264121204034,136.15236652247944,150.84307486628117,145.6721896724637,156.0415880429671,166.226948513781,147.6014098844708,138.3513635005891,149.1295341834268
1,1986-08-24 13:56:34+00:00,138.80404457983082,123.91226024255505,126.52408885037165,120.68953618076644,107.32054617253316,95.29849038258106,116.59865394276383,117.15117528811899,114.18534976143455,,113.19018998179493,103.5720467273367,
2,1986-09-25 13:55:30+00:00,171.21674832950814,149.54944975394093,164.37656781003068,153.56231989673418,143.97912997862272,137.53602636896449,159.72527548075658,161.68034426858637,150.63212373111153,157.0234304369462,148.1593372710228,138.7915511920752,147.3731291059523
3,1986-10-18 14:00:56+00:00,166.8211870201892,153.47479983802816,148.92005638496587,137.30943811887397,128.88485822252625,130.38761283937572,154.35941676127277,157.24356742324193,151.05999625109362,148.6491852997539,138.78165327071457,130.2489043215497,139.2697765818473
4,1986-11-03 14:00:21+00:00,167.24208375620375,160.41475878425317,161.34059592916077,148.3919252135238,134.8739828249677,140.37581722808895,159.4148264727507,171.899295944669,171.71562385655906,156.90534123676403,147.87423486627137,132.1380141901273,151.90861522628015
5,1986-11-12 13:53:50+00:00,177.8344949140138,161.61256631006663,155.7000615982698,150.4185186214614,147.6440391146348,144.29050625678676,160.73322490656997,162.59687109738098,157.4649345789966,160.76955738276337,146.46868844642452,137.9413105032275,143.22255675016717
6,1986-12-21 14:00:25+00:00,162.6491493544734,148.78041545250287,145.84657969907298,136.14471258039507,124.89733781828546,124.8372959446859,141.12826212676185,136.88096475824784,135.7854477593396,139.20677030693548,134.37131064848094,129.8556633464056,137.12001238338812
7,1986-12-30 13:54:30+00:00,185.4099243904347,169.1334370884271,169.75575757395325,151.77212386705045,150.96356798084562,143.88251489573906,160.63233703843454,159.38463140754416,167.0007626532697,159.3141819732758,158.0433689477328,147.59181468765416,158.7315401459562
8,1987-01-06 14:00:54+00:00,158.49693572637142,147.35546434853416,132.97175837208664,129.73100416100885,123.01994693422496,123.93204566042768,139.590191607993,132.26771015908446,,,115.76878025705938,116.27063125628221,134.36709515403956
9,1987-01-15 13:54:59+00:00,169.64700436619168,158.5677387375154,146.43611342901337,147.84077446500694,142.44140338534845,137.95214139561025,153.41053722265863,150.48755606036283,146.8177407297931,,136.34243482303313,120.84102025902939,151.01523767237265
10,1987-01-22 14:01:21+00:00,163.0700177888917,145.7165915308739,141.38033451935948,134.5417752587762,126.53631180107897,121.82936407558776,139.6147609404174,131.70786674553727,131.24651903870352,,127.15647603440728,117.37053510999759,136.48902687024233
11,1987-01-31 13:55:29+00:00,177.70952714725348,160.8635789393266,156.79529792570236,147.60038217462406,137.93289871587828,136.60230175089202,154.5525524659088,148.45550308200998,119.71252941242962,,138.99160266489312,122.80664935707524,145.79626025065843
12,1987-02-07 14:01:56+00:00,178.18012356677013,160.17844200809486,159.36659480080846,162.8975966140133,133.64325598459908,141.5387327641329,154.74277984335833,149.57756178856283,137.6923469573798,152.39275692384368,149.71902817759064,146.032427449292,152.44638547092802
13,1998-03-09 14:17:57+00:00,154.98300483092322,134.9154806471875,139.12926438522197,,125.32795703506794,122.50412100698468,141.77180469023142,140.21363158951857,133.5135587665476,151.8123326974354,135.83669429914352,126.92852271958502,136.0029619404573
14,1998-03-25 14:18:11+00:00,,,,199.98473463396607,,183.85727847567307,,,,194.1785271988008,183.63427112666022,,
15,1998-06-13 14:19:18+00:00,180.3243491128164,156.42951230222926,140.78581295013072,146.75207423839169,138.99906915798013,156.86344453890118,148.74875583412546,137.72400522103902,151.17465090494213,171.07802610897622,149.257745344249,143.94826699170432,149.2461676021326
16,1998-07-08 14:13:26+00:00,142.5599717184273,131.70140887135867,134.16154422312,127.84646120370297,127.3011732821407,127.88565220200789,141.08591204143144,136.7761324555245,129.8087998340279,133.78378672840225,131.4887356934671,126.94951190737282,135.78605973138147
17,1998-08-25 14:13:52+00:00,169.15083319115266,163.31395981996067,152.20745923323818,146.9245477065658,134.8727790923653,134.37120939368185,151.44747493027617,156.46507607752483,144.387146799206,155.32847447312045,154.4363726266001,138.23738642899863,152.69440762605151
18,1998-09-17 14:20:13+00:00,199.72864176075817,186.78744274335594,179.2057285736469,164.3504191056479,151.67684667113926,159.4219478048724,166.19266926893573,156.85053057881396,153.9512779602288,172.37202998904974,178.64297879185318,167.34089957835755,181.19692540065606
19,1998-10-28 14:14:08+00:00,170.73027129958876,161.9320117968038,154.5608580233136,153.7406603504461,152.64911021659222,158.45717620527614,166.4369476865704,169.6925658625669,170.34833335998303,172.67862636871365,175.61020712857396,155.25264310188834,163.33017318934202
20,1998-12-06 14:20:24+00:00,161.52674530287211,143.24766493123278,144.13111040291136,134.9107991640044,131.8684244164229,142.1975651428113,152.5500349564695,156.78808890351831,163.65239779658492,157.51040564421828,151.49263470875397,143.35542882393682,147.70816079313948
21,1998-12-22 14:20:29+00:00,161.92863718555552,143.91723044896807,132.16123809467163,129.18499439048256,129.03983386483137,131.21165538772945,142.2186547585979,145.15193726736757,140.32373265784216,145.86216700024804,141.33780128862577,134.731134688323,145.78538689591474
22,1998-12-31 14:14:22+00:00,165.7793228871337,160.85196958298096,146.63748933061234,148.919880412146,146.13768260235668,160.63243131226295,165.08054835909425,158.4387550886893,156.55417640951833,158.47743895016626,168.5954522458364,143.9284087646197,151.24659895402144
23,1999-01-23 14:20:28+00:00,148.1748151703712,143.38708952126987,131.98394699919928,130.18419875421174,130.0885430617389,130.8712852697898,135.48094923004655,144.19057175608782,135.28330380299755,138.3479858208107,138.21795365867663,134.92908396096482,147.26384305045332
24,1999-02-08 14:20:37+00:00,194.1015335340048,173.67283895008106,162.52757927347815,158.91317736371943,174.13832756131566,159.0780222787441,170.18983147844943,171.89472918083567,169.11125351887188,173.92264345360266,172.08362506792173,165.7427445813246,179.34513145136637
25,1999-03-12 14:20:30+00:00,160.66340974573893,149.22022108190004,148.10584650915024,152.38884558036318,144.73511668356528,143.83571979355293,159.02064771140542,163.00705198849283,153.6265724665845,162.63258949357763,163.65648040268638,143.82662940571956,146.9740766215771
26,1999-06-16 14:19:24+00:00,201.0639419181097,,167.95776758898833,139.63653386016998,144.1224155606955,171.80750440711194,194.79699430734107,169.61842052630018,178.17397594801815,189.34859799389577,153.67059270703453,145.98334867539847,159.13319966187746
27,1999-08-03 14:19:09+00:00,132.0229547016397,108.76871304432919,126.58906662644874,122.99556540622827,114.62998625525114,106.93998431824981,123.04839391779541,121.8990645308572,124.27471245528899,138.257090442823,125.00373368051773,119.73829956995637,134.4807115259876
28,1999-08-12 14:12:54+00:00,145.54546370451632,140.94650890555369,137.43248033379197,135.03872207302706,136.00225776330203,137.9854035172599,148.75636018036224,143.67187347285102,138.21466094299646,145.2623155338089,150.74768820299823,148.2431269740355,141.56343603304458
29,1999-08-28 14:12:35+00:00,147.98031640460408,120.34544891622073,136.79283808561814,143.50057409153473,136.57825206110357,130.63985947085527,154.49084941529446,145.78519380341794,141.11093208570745,153.20602034640322,158.35344966408954,143.98469229865387,152.25491909241137
30,1999-09-20 14:18:01+00:00,155.71261725205713,130.28580735530022,139.34851747048705,154.3518356166893,145.49037736508484,148.80445600045982,150.27404914494633,150.23238837116048,151.4016609631027,160.47388960969926,152.11261104754897,140.20139740611185,140.45161202480017
31,1999-09-29 14:11:46+00:00,204.79155190017073,215.01820065383757,194.9169714321441,,191.82949773899887,183.5615351841837,185.22232614518714,195.2237101968324,194.42984346122697,197.828301629385,198.24853069533143,190.2225724243636,195.11322237896795
32,1999-10-06 14:18:03+00:00,184.44072242119913,193.11319852952113,171.03853821616542,161.75201559699593,167.2785077128643,163.41353514149247,174.79929641522452,179.4492703293061,177.04529689538492,177.93126792549214,168.3342978636917,159.32563372241435,170.30669317272833
33,1999-10-14 14:34:26+00:00,168.21329765560623,167.37051938567922,162.59299461491136,156.74257777315398,146.09629031045347,157.12030077843815,158.87473803289998,159.14403481146093,159.1374477724903,159.38268117322474,160.7450126484966,155.42960805894302,161.49169000655093
34,1999-10-23 14:28:07+00:00,162.01657146713103,156.1792942386886,159.58084919617133,158.26930716145813,151.52764554106722,159.42661406998644,162.88168064047952,160.22958122579436,158.79980916523454,164.08790706041506,163.37689874797826,148.43273751960646,163.14923310498867
35,1999-10-30 14:34:20+00:00,,,,188.80547506624674,,,,181.8957789432862,,195.46908837658407,188.06184282353283,176.59921341965148,184.15955824080402
36,1999-11-16 14:10:55+00:00,154.41786383150463,140.6359104234545,135.38824298801904,,138.9415053283259,139.922811043136,150.30504287713563,149.21724693371553,144.975493509614,,151.40180749285236,145.0497849950039,146.47726736314303
37,1999-12-09 14:16:34+00:00,170.7297959384719,164.75711219495827,171.22116976986538,156.8604117562027,138.68071521569388,145.54378963673898,155.07673817021,162.35171592920756,156.78751313584897,170.0419498147444,168.9528065373258,152.10210285417017,155.90981222287198
38,1999-12-10 14:28:12+00:00,209.41506075649434,215.86348258449314,219.3827577854067,209.01242024657316,194.8038424705533,190.49586401886427,191.7110213510203,191.4143043841963,203.33527263612214,216.14514337007628,219.51342209593727,202.0073276379067,199.64767258935345
39,1999-12-25 14:16:32+00:00,194.91604741984239,200.9904646568071,186.2584751286648,176.22195109507135,176.34287516625457,194.3282149325655,177.44669194259947,178.36777550980682,186.56543392023946,192.2292585836896,203.9342983357472,193.8359985303244,179.39004305233647
40,2000-01-11 14:28:06+00:00,203.31025384454747,185.44941198269822,184.47244752826145,176.0939722607136,171.1765149504267,175.0191753434089,181.8993753225013,191.87293778131652,191.17159728767922,189.35186400432715,193.11891327494274,192.69972399372583,207.74698062003318
41,2000-02-03 14:34:13+00:00,192.9607683458596,182.56564433161438,167.6790893162641,161.13113066309452,161.2501076319963,170.39581479844523,171.3797052918967,170.18987819555548,171.30688497395437,177.84243060891606,181.313928287629,175.5853630560148,183.50525960646613
42,2000-02-19 14:34:06+00:00,168.59109697747266,151.35001164602937,157.12355079919013,141.7121080219158,144.22266717397187,152.7297234264934,164.38569214915088,156.1464533359585,151.76759252152416,166.32891425836212,160.55660610502665,156.59212886450138,166.83494974519834
43,2000-03-31 14:27:47+00:00,172.0744734965057,160.79633607427888,158.62644508045526,151.3470464757123,146.8293410054486,156.53415491144034,164.90692684370595,163.04311669093968,163.05735740713487,174.22609011472377,174.6744553679894,160.09879708632823,165.3239513491793
44,2000-04-16 14:27:33+00:00,154.71228145233235,145.2516454690049,148.32687849344782,145.44505583001862,144.0306420133277,146.7588577954172,156.69410835453158,153.91227682365442,146.74903872281863,158.63710558321296,151.66716076021993,140.96744823044784,147.70558224761712
