,dates,jap0378-0000,jap0378-0001,jap0378-0002,jap0378-0003,jap0378-0004,jap0378-0005,jap0378-0006,jap0378-0007,jap0378-0008
0,1984-07-02 01:16:50+00:00,238.42445161069736,227.350419402304,237.66347781636924,238.50029502939094,233.66834242027497,250.11856306848026,251.57300220585864,249.18870189188138,255.29797293855785
1,1984-07-18 01:17:07+00:00,229.3600728423865,228.21124423145915,236.8338486993038,230.25172991988032,231.58370843529528,234.8166679515103,239.82120467747822,243.14685435035884,245.92483860622767
2,1984-10-22 01:18:22+00:00,228.77583461822104,204.12808689311956,205.61060906428622,222.02348314227885,232.08104937846787,245.42622968783257,244.02841619963127,239.2145882899273,250.53701720314638
3,1985-05-02 01:18:29+00:00,,,,,214.71413652035656,243.12092571046549,238.50314116307032,234.83122425936614,245.59724542909422
4,1985-05-18 01:18:26+00:00,223.88408887744086,215.23879549710728,213.29714941243034,228.21955056817126,232.18235769635518,225.27395481795202,230.89931947626894,225.46343111614055,239.88498475006008
5,1985-07-05 01:18:19+00:00,217.2741223806281,210.78899678329276,224.03444229520295,230.89173382735356,236.4695640116629,231.0618883590206,228.94647490647378,226.53824734794586,236.76338165319925
6,1985-10-09 01:17:21+00:00,245.63576018420312,242.30032901929263,241.57985763805362,248.84399491685087,249.1069156549337,242.94929360643,227.75071112228824,218.90206481115914,232.25956353185236
7,1985-10-25 01:17:09+00:00,217.9189961008847,205.29922480555842,,,229.91989904904597,,227.77704402358037,226.99118101300127,237.71344053338103
8,1986-07-08 01:11:19+00:00,239.64095113170367,230.4370948898718,235.1640956057685,245.56099598744782,243.20893204424547,235.99706649985168,236.9820236707138,225.91392018029535,233.44281620189918
9,1986-07-24 01:10:46+00:00,233.83985368964568,234.70999620394204,246.34637406717354,250.97856384967932,240.23968558652848,237.33613388513356,236.64272991245406,221.93125152994486,236.21451463951826
10,1986-09-26 01:08:32+00:00,,,,,,,,,
11,1987-01-16 01:08:03+00:00,235.8125400233596,225.14545872744148,237.6165296514372,241.27734085265686,247.41925958926726,249.57917262729404,238.25655760599514,232.791419787604,
12,1987-03-05 01:09:48+00:00,,212.46450913434225,233.44196813155347,226.1739629062247,214.57319349196987,227.37567255281763,230.8456926043686,209.33201878045372,
13,1987-07-27 01:13:46+00:00,248.51040331777014,256.3667302776915,247.04516195496277,256.29114006192134,,258.91585425694245,249.0070671948654,224.96771348167368,241.03468791763498
14,1987-08-12 01:14:16+00:00,255.4753668161617,260.61154206491705,255.616108581811,258.9486474691696,,262.7237847878161,237.48464745347547,205.98562795097078,217.12652662528077
15,1987-08-28 01:14:43+00:00,258.44352311771314,258.20676619283745,245.7029558830962,247.28581916642543,251.18718174395818,245.0701217075567,229.97678093141823,201.95975036353866,206.5060902273788
16,1988-07-13 01:19:01+00:00,239.0793386715327,242.2751054872151,235.4690229837017,234.48309432476682,240.7117379291021,250.76350940905502,240.96548354909584,225.71568501317702,237.58252465745372
17,1988-11-02 01:18:56+00:00,225.5863689001944,204.69074988963834,212.6048417098736,222.67504053698167,234.40854825299976,248.9891776446745,241.04688317100906,234.10393536604727,236.30673287629364
18,1989-08-17 01:14:57+00:00,229.25294076937658,228.63753081572222,225.40635130043458,222.2042384663599,239.22147753456747,253.71763446869562,253.68707198303784,249.32268010240014,255.33111984648568
19,1989-10-04 01:13:58+00:00,231.03592431136602,225.28701479920142,227.64996195083268,233.10196793440437,235.9563032087169,245.11912294969255,239.43527520331315,235.55783027881768,236.99004248182868
20,1989-10-20 01:13:13+00:00,213.56151846344423,198.12455545152466,213.4851108373833,228.1411042498741,233.4205085757686,238.40863276658118,237.27345931268633,226.15683232817568,218.86523870434988
21,1990-01-08 01:10:59+00:00,197.09030738486823,216.12677189608902,227.76010054414215,231.18089195945083,236.04607644516358,248.67573364062864,258.85853559274227,252.2611602119766,
22,1990-03-13 01:08:57+00:00,197.52179319260472,205.97655108432582,211.8679016252752,221.66520866085477,229.54741628933843,233.60892598582217,228.18384659716443,223.25826474345718,223.92324464099892
23,1990-04-14 01:08:32+00:00,198.2986192994927,199.2129143216796,202.58799158126064,206.273398417942,214.89562059232514,231.6084739733842,228.56533468210773,215.46579774566644,222.2798876138688
24,1990-05-16 01:08:35+00:00,230.04965234101698,224.06212713324908,245.64521963432838,245.93646925943023,245.45821277855387,258.30928285358846,249.55284608164453,245.92987613999364,258.2937365393144
25,1990-06-17 01:08:29+00:00,248.88850665168022,240.1285284256396,242.60254200089474,241.52084192914688,238.5232890860454,250.53374047315282,248.30080854660022,246.11033275242747,250.70980592078513
26,1990-07-19 01:08:23+00:00,239.40213015616473,241.11054152033518,235.7284227234933,237.94159394928582,232.46146647995977,235.59580705115403,222.3303085233454,211.33815392682305,233.470983994295
27,1990-08-04 01:08:19+00:00,247.4650319188026,247.80065003050768,244.2928350948915,239.94664129646995,228.66098438492187,230.4313194997648,220.11662411469294,212.96818969778406,233.67697325365947
28,1990-09-05 01:08:08+00:00,242.31722811210386,251.97312954382517,247.0573931764593,246.19262023573197,242.61767412790886,235.6723629126992,222.7182094401738,201.7905179484519,
29,1990-09-21 01:08:06+00:00,234.9177767876016,220.02831446111887,234.67908308092825,237.7889400264097,245.8818849372242,253.82960192987804,247.54780750430348,238.09979078028408,237.37898023219503
30,1990-10-23 01:07:51+00:00,,,,,223.6418864403709,,223.34099930663206,222.72744226472173,236.99579326143538
31,1990-11-08 01:07:49+00:00,239.96414724688034,215.594483433025,231.31842794222712,239.37721646669186,246.78402669432973,252.0509021975138,247.90447661486382,250.96034189462543,260.5092678585585
32,1990-11-24 01:07:41+00:00,228.55423193564738,198.25303588652184,218.80049761507178,228.70538407034994,239.54261917753496,251.8573133202496,250.2293963912632,240.3588387347689,
33,1991-01-27 01:08:52+00:00,,,,,228.4090104976471,,233.43795690735632,226.1640727403343,
