,dates,mex0523-0000,mex0523-0001,mex0523-0002,mex0523-0003,mex0523-0004,mex0523-0005,mex0523-0006,mex0523-0007,mex0523-0008,mex0523-0009,mex0523-0010
0,1986-05-14 17:36:04+00:00,151.68124245077357,152.09962336876904,153.9839669104069,147.18510756961996,154.9416067500953,154.22028053472732,150.64733474401484,143.9565795273371,138.30782261103042,150.4769130491905,169.46643475798652
1,1987-07-20 17:36:38+00:00,160.176520918322,157.8367403407845,164.86018370744395,163.04688519697766,165.810998598182,163.24757765823927,156.70641245609815,151.6319326573176,150.93977115945054,161.244889432055,184.11271081801095
2,1989-09-11 17:37:23+00:00,163.82249263523798,157.68121807255753,155.96061320711993,151.97285099398985,158.12850742817048,153.12133163575535,148.97835532193122,151.63437648908885,148.58599010300247,160.40860071464337,178.59928545719563
3,1990-04-23 17:31:37+00:00,154.7776301255917,154.75357911058467,156.7396239231751,153.97275109159511,152.9549813139617,151.5108060289333,153.99532268367798,150.13613616111414,146.05973835447793,154.76222598933677,178.86662949722654
4,1990-05-09 17:31:36+00:00,164.14223631330066,159.9299206174144,160.30772519297466,159.51969567805122,162.70579036909558,157.81906954422456,150.489245045313,146.44577195652613,145.58774975519648,153.54028131277693,180.6508745588185
5,1992-01-23 17:35:38+00:00,154.70573190671973,158.01888874452632,158.3950730656215,154.4807475878651,155.49398974972348,158.08399482205684,151.90496630564763,146.32115545112515,149.0627590801955,158.00045161312025,183.51101915952648
6,1992-02-08 17:35:34+00:00,141.50988514033313,148.61220457059218,149.99521539596844,141.64995483267185,142.06985946187257,151.72843046073191,145.3485736374586,136.7172498404534,131.29295962053428,145.32543573302013,161.56704329323554
7,1992-02-24 17:35:34+00:00,151.4521761707065,156.09089669227444,158.8262789443622,150.4425524836117,152.71513178364432,154.11051307512872,149.9185829344585,137.53616308341356,135.55409705629557,146.4888702327514,169.2644839005851
8,1992-03-11 17:35:33+00:00,149.44078908048704,149.4164201934887,153.61734244099185,150.84409526658624,152.71569543038785,156.38645520146926,149.75708912285492,137.97597189645276,132.35437907803734,148.37989005565566,
9,1993-01-09 17:32:57+00:00,150.6304591876777,148.5502966121997,145.1157451170646,145.85512175150785,144.49977135521686,139.10661365211809,141.28739852751573,132.17494065957476,130.94001961940796,149.0004928067575,169.57057184598384
10,1993-02-10 17:33:18+00:00,156.39270370278848,158.45905419234916,150.74658778621802,152.8819926947936,156.81945079235618,151.13593526722724,146.396968451551,142.8549443077675,135.16246352707444,147.22788784711264,170.08681395728325
11,1993-03-14 17:33:33+00:00,159.67492332887258,153.18024899490024,153.68203151104018,162.499692454222,157.48235383542112,154.39457437778182,150.25180354532765,146.83957852508905,143.5368522684387,148.3745564578348,171.2513445572738
12,1993-03-30 17:33:36+00:00,157.56854143592616,156.24950950739185,157.4541666129483,159.30298325774825,158.18680807744556,157.79670590679274,150.57759690134174,142.03800073090943,139.82741674052963,153.641783771089,173.11342742432782
13,1993-04-15 17:33:44+00:00,152.72018952218454,148.0498067140491,155.2258527255714,152.30008658549352,155.23212307100383,153.73842113277055,148.54630816894993,146.7572367811134,142.45893479309203,154.2161753447703,172.3402021131722
14,1993-05-17 17:33:52+00:00,156.12590303585466,154.12365738505656,153.54077928570422,156.68607382388225,157.56470596333193,156.4205092672868,153.24777063981728,139.00327918200443,138.20261922425962,150.21380711214402,176.3073013218227
15,1993-06-02 17:33:55+00:00,154.28727808219526,155.69455518464625,154.17228480724785,151.8062259436718,159.87187070520002,157.05441010684646,151.2910230439106,148.49418282411577,143.65659271413656,155.99167628846854,178.03512672128912
16,1993-06-18 17:33:53+00:00,161.14926066171935,164.56265265243263,162.53475791825176,159.94076972891986,162.76194647894155,163.7102617359526,154.6926061801845,145.7546542059608,145.48828130388853,158.3156341223463,183.63544692703567
17,1993-07-20 17:33:47+00:00,162.3373498565245,159.85398295078318,165.4010889259228,160.0745459160802,164.10508770970443,167.32285719221585,156.4749250963266,147.14360396888998,144.75291651199987,157.63862733531502,180.53825955134653
18,1993-08-05 17:33:47+00:00,156.09349423139156,152.48484905381184,161.8715179690505,160.1921181695595,160.2245967136217,155.356440755545,152.47310564603896,147.21598127405838,145.521159677659,153.0337651822508,177.85456125930506
19,1993-08-21 17:33:46+00:00,158.37297499783992,161.52757026729498,160.5056615539538,159.80531821106052,163.29614452062367,154.89077123911707,149.19168194689956,150.08477332326052,146.07010634161054,157.58720164233432,181.68545367269954
20,1993-09-06 17:33:44+00:00,155.17772044982223,156.98259462081458,155.4477452315811,157.02045240489105,158.26032690220373,154.62379978604557,148.20451904519211,143.48005624217896,142.35385279251452,155.09588664823553,178.5423071686917
21,1993-09-22 17:33:41+00:00,164.28945922232688,164.19231160348403,166.95888749441391,161.6887361143673,164.74890998387954,164.64954285998562,159.63681006581788,149.83954311958232,148.21931281236638,162.36578443262383,187.6453914339598
22,1993-10-24 17:33:31+00:00,165.68889446766582,162.71564388271764,165.73084098473504,164.71795183140756,165.2962229269814,163.17521090733425,158.6437173681099,151.40455700257175,149.69028142887245,162.82125418159129,184.14655439518774
23,1993-11-09 17:33:23+00:00,161.80913780836252,163.1330318060538,164.53919995122055,161.91710465354274,163.0703628910533,163.1368155378405,156.20835592238913,154.65936301155656,158.48378773703246,174.16423051716512,194.3249111596222
24,1993-11-25 17:33:18+00:00,173.03705748595246,168.19467996311485,167.26632096089241,164.2335700328135,167.9943893884155,168.93290186372874,161.60933872996682,155.46657837642428,155.29711411439033,169.9372379476756,192.55490445451062
25,1993-12-11 17:33:13+00:00,162.32026931231837,156.5099741755861,155.89990319742572,156.33885985206953,163.76724338484559,157.1682163076086,153.8295925595015,147.88334742108995,148.86788638976412,158.04793645984756,178.28215507691633
