dates,sar2300-0000,sar2300-0001,sar2300-0002,sar2300-0003,satname
1984-04-13 09:27:07+00:00,,190.17,194.65,,L5
1984-05-06 09:33:03+00:00,260.13,184.72,193.94,263.91,L5
1984-07-18 09:28:46+00:00,266.87,186.27,194.03,270.13,L5
1984-08-03 09:29:20+00:00,266.78,189.38,193.94,269.92,L5
1984-08-19 09:29:51+00:00,264.61,189.09,193.65,267.88,L5
1984-09-11 09:35:50+00:00,264.74,187.59,193.59,268.48,L5
1984-10-22 09:30:00+00:00,265.86,187.22,193.72,269.49,L5
1984-11-07 09:29:53+00:00,267.08,188.20,193.60,270.88,L5
1984-12-09 09:29:58+00:00,266.32,187.82,193.87,270.27,L5
1985-01-17 09:36:05+00:00,264.78,186.83,193.36,269.57,L5
1985-02-02 09:36:09+00:00,263.48,186.79,193.27,268.89,L5
1985-03-31 09:30:19+00:00,262.56,187.41,192.16,267.47,L5
1985-04-23 09:35:59+00:00,261.36,185.92,191.24,266.15,L5
1985-05-02 09:30:07+00:00,261.51,186.27,191.78,265.87,L5
1985-05-18 09:30:04+00:00,261.60,186.42,192.13,265.75,L5
1985-06-03 09:30:04+00:00,261.27,187.72,191.91,265.20,L5
1985-07-05 09:29:57+00:00,261.64,187.43,191.77,265.35,L5
1985-07-12 09:35:41+00:00,262.00,187.93,191.59,265.47,L5
1985-08-13 09:35:25+00:00,262.01,186.83,191.42,264.35,L5
1985-08-22 09:29:32+00:00,262.85,187.05,191.71,265.27,L5
1985-10-09 09:28:59+00:00,264.34,187.51,191.49,266.97,L5
1985-11-10 09:28:33+00:00,264.84,188.69,191.61,267.65,L5
1985-12-03 09:33:55+00:00,266.10,186.87,191.52,268.98,L5
1986-01-04 09:33:20+00:00,265.26,187.11,191.35,268.35,L5
1986-01-13 09:27:22+00:00,263.61,185.77,192.30,267.39,L5
1986-03-25 09:31:37+00:00,262.63,186.42,193.22,266.65,L5
1986-05-12 09:30:29+00:00,259.86,185.29,194.54,264.06,L5
1986-05-28 09:30:02+00:00,259.06,186.51,194.30,263.12,L5
1986-07-08 09:22:57+00:00,255.99,189.86,196.04,260.01,L5
1986-07-24 09:22:23+00:00,258.16,187.09,192.96,261.63,L5
1986-08-16 09:27:20+00:00,259.73,186.65,193.16,263.25,L5
1986-09-17 09:26:13+00:00,260.94,186.51,193.26,264.53,L5
1986-12-31 09:19:14+00:00,263.06,183.53,192.52,266.90,L5
1987-01-07 09:25:13+00:00,264.37,181.29,190.81,269.29,L5
1987-01-16 09:19:41+00:00,263.36,182.68,191.42,267.73,L5
1987-02-08 09:26:31+00:00,264.17,184.35,194.02,268.65,L5
1987-02-17 09:20:35+00:00,264.89,184.89,191.05,268.87,L5
1987-03-21 09:22:02+00:00,263.97,185.38,190.93,267.91,L5
1987-04-29 09:29:06+00:00,264.60,186.35,191.30,268.33,L5
1987-05-08 09:23:35+00:00,264.30,186.17,191.51,268.49,L5
1987-06-09 09:24:23+00:00,264.25,185.59,191.37,268.40,L5
1987-06-16 09:30:19+00:00,263.44,185.25,190.11,267.62,L5
1987-06-25 09:24:44+00:00,263.64,185.70,190.45,267.62,L5
1987-07-02 09:30:39+00:00,263.49,185.67,190.25,267.42,L5
1987-07-11 09:25:03+00:00,263.31,185.88,190.25,266.95,L5
1987-07-27 09:25:25+00:00,264.35,185.30,190.01,268.06,L5
1987-08-03 09:31:25+00:00,264.48,184.83,190.13,268.17,L5
1987-08-12 09:25:55+00:00,263.74,184.81,189.72,267.32,L5
1987-08-19 09:31:54+00:00,263.15,183.94,191.27,267.04,L5
1987-08-28 09:26:22+00:00,263.38,183.54,190.93,267.24,L5
1987-09-13 09:26:45+00:00,263.90,183.69,191.05,267.75,L5
1987-09-20 09:32:42+00:00,264.29,183.01,191.01,268.17,L5
1987-11-16 09:28:03+00:00,264.38,182.68,190.14,268.36,L5
1987-12-02 09:28:18+00:00,264.15,182.64,190.47,268.00,L5
1988-01-10 09:35:05+00:00,264.90,183.35,192.46,268.68,L5
