,dates,chi0528-0000,chi0528-0001,chi0528-0002,chi0528-0003,chi0528-0004,chi0528-0005,chi0528-0006,chi0528-0007,chi0528-0008,chi0528-0009,chi0528-0010,chi0528-0011,chi0528-0012,chi0528-0013,chi0528-0014,chi0528-0015,chi0528-0016,chi0528-0017,chi0528-0018,chi0528-0019,chi0528-0020,chi0528-0021,chi0528-0022,chi0528-0023,chi0528-0024,chi0528-0025
0,1986-09-02 13:53:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-09-18 13:52:44+00:00,174.75981984203872,167.30523382783704,167.59973040079925,162.06214869423792,159.5638875806778,163.57010045046073,156.83675363108492,158.81974395379888,160.4604436215551,157.38689977113106,163.12020123427195,161.60717551648062,166.0416605141741,159.2597882492887,151.65832265208752,140.61249910635672,134.6404395159447,151.15730108451257,169.94727268072268,170.29992450774586,142.58537489165258,141.87647809428046,166.76207064165666,158.9404576137547,152.28195182267015,98.33679176852526
2,1986-10-04 13:52:14+00:00,188.22583041100114,183.12709521581013,178.65531634616892,177.13022414160395,175.51592591848652,180.76298303461868,167.1310916665731,165.92962644651016,169.0050329966644,169.001530538866,166.54081673134897,166.19764078822703,168.5462365834086,164.10593939386538,162.64084615138245,156.16170070804122,152.57486968974706,160.53270950464855,169.46334940639775,175.23947833746467,161.78098249910215,163.39017846547955,163.83636805164264,175.18618094913654,158.2695851719528,119.8977370761377
3,1987-01-08 13:51:47+00:00,,,,,,,,,,,,,,,,,,,,,,,125.13128070986306,,122.00288333177826,90.89271725309783
4,1998-02-14 14:14:34+00:00,202.9510691500223,203.8988075698088,208.50949654981488,203.33269177020406,205.80616597978644,207.69837855291283,198.15833730243952,195.90962883337556,194.39063020560036,193.38453633909455,197.35021910134583,199.491501216522,199.95281738401547,199.2666922375277,197.3034160362697,193.0795072980797,187.5027804826607,,203.8322549014389,196.7136928453004,181.7418927585621,182.340910607885,187.8570424501347,207.94231354862205,210.86081197706443,
5,1998-04-28 14:09:26+00:00,197.56158205199324,195.0050259358045,193.9141807734208,189.17389834584253,180.88325857068597,188.8394065935215,178.9536206254025,179.3919588085356,177.20552769856633,177.97582092106626,166.1017860591284,173.90433111874694,192.78349039810863,191.23512756470456,179.3412926643759,179.10938680571928,176.2353302302792,178.50010928618565,189.83888653963547,200.22210053391055,176.18556601165514,176.75994684031622,173.60078435973406,193.63645922662408,188.93380832074982,
6,1998-09-10 14:16:46+00:00,,,,,95.61822305579147,113.44492419239411,110.57241659203514,122.61005898992468,133.3210617814903,122.41648571996112,123.34132013802186,111.65337320779172,108.93127597592428,112.25488751330263,93.29998762656601,114.36486624659995,109.63295452962328,134.38578140603482,143.4895447012731,122.65735639085742,104.5959299023544,85.07834994921427,149.4410555504257,120.40399706917283,167.59337864562485,
7,1998-10-28 14:17:20+00:00,,,,,99.04048859217721,131.39392528612055,129.8801800090416,126.36509881972007,126.84838020416045,118.5375086210059,116.82012362239598,122.96825014859944,117.07777311814361,123.10714236569096,110.70109674973337,131.6448283294098,122.46905092006429,,,,,,,,,103.96567375153631
8,1999-03-14 14:11:19+00:00,163.9999527190496,157.56547920702747,151.45313714626022,145.83829289509308,131.0762075070781,150.32143095688187,147.08824812859584,130.30085726652823,138.77857665433376,143.41081104585248,136.49833843600945,137.23494278261063,144.68805229259593,141.02060927372634,131.7620816481952,130.13002878376682,120.40995384720054,137.80543632792669,143.3134614187526,149.70664497876737,135.802720858898,121.20810352760421,148.86920774358674,152.4479185918065,140.43477556963018,96.19415086575702
9,1999-06-02 14:10:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
