,dates,chi0528-0000,chi0528-0001,chi0528-0002,chi0528-0003,chi0528-0004,chi0528-0005,chi0528-0006,chi0528-0007,chi0528-0008,chi0528-0009,chi0528-0010,chi0528-0011,chi0528-0012,chi0528-0013,chi0528-0014,chi0528-0015,chi0528-0016,chi0528-0017,chi0528-0018,chi0528-0019,chi0528-0020,chi0528-0021,chi0528-0022,chi0528-0023,chi0528-0024,chi0528-0025
0,1986-09-02 13:53:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-09-18 13:52:44+00:00,179.55272109296953,172.09813507876785,172.39263165173006,166.85504994516873,164.3567888316086,168.36300170139154,161.62965488201573,163.6126452047297,165.2533448724859,162.17980102206187,167.91310248520276,166.40007676741143,170.83456176510492,164.05268950021951,156.45122390301833,145.40540035728753,139.43334076687552,155.95020233544338,174.7401739316535,175.09282575867667,147.3782761425834,146.66937934521127,171.55497189258747,163.7333588646855,157.07485307360096,103.12969301945608
2,1986-10-04 13:52:14+00:00,188.16421590731588,183.06548071212487,178.59370184248365,177.06860963791868,175.45431141480125,180.70136853093342,167.06947716288784,165.8680119428249,168.94341849297913,168.93991603518074,166.4792022276637,166.13602628454177,168.48462207972332,164.04432489018012,162.57923164769718,156.10008620435596,152.5132551860618,160.4710950009633,169.4017349027125,175.1778638337794,161.7193679954169,163.3285639617943,163.77475354795737,175.12456644545128,158.20797066826754,119.83612257245242
3,1987-01-08 13:51:47+00:00,,,,,,,,,,,,,,,,,,,,,,,131.39063308991618,,128.26223571183138,97.15206963315094
4,1998-02-14 14:14:34+00:00,189.69999031610212,190.64772873588862,195.2584177158947,190.08161293628388,192.55508714586625,194.44729971899264,184.90725846851933,182.65854999945537,181.13955137168017,180.13345750517436,184.09914026742564,186.24042238260182,186.70173855009529,186.01561340360752,184.05233720234952,179.82842846415951,174.25170164874052,,190.5811760675187,183.4626140113802,168.4908139246419,169.08983177396482,174.60596361621452,194.69123471470186,197.60973314314424,
5,1998-04-28 14:09:26+00:00,190.1711964380984,187.61464032190966,186.52379515952597,181.7835127319477,173.49287295679113,181.44902097962665,171.56323501150766,172.00157319464077,169.8151420846715,170.58543530717142,158.71140044523355,166.5139455048521,185.3931047842138,183.84474195080972,171.95090705048108,171.71900119182445,168.84494461638437,171.1097236722908,182.44850092574063,192.8317149200157,168.7951803977603,169.36956122642138,166.21039874583923,186.24607361272925,181.54342270685498,
6,1998-09-10 14:16:46+00:00,,,,,77.27666121599155,95.10336235259419,92.23085475223522,104.26849715012476,114.97949994169038,104.0749238801612,104.99975829822193,93.3118113679918,90.58971413612436,93.91332567350271,74.95842578676609,96.02330440680002,91.29139268982335,116.0442195662349,125.14798286147318,104.3157945510575,86.25436806255448,66.73678810941435,131.09949371062578,102.06243522937291,149.25181680582494,
7,1998-10-28 14:17:20+00:00,,,,,101.01677142290451,133.37020811684786,131.8564628397689,128.34138165044737,128.82466303488775,120.5137914517332,118.79640645312328,124.94453297932674,119.05405594887091,125.08342519641826,112.67737958046067,133.6211111601371,124.44533375079159,,,,,,,,,105.94195658226361
8,1999-03-14 14:11:19+00:00,170.9442774404942,164.50980392847208,158.39746186770483,152.7826176165377,138.0205322285227,157.26575567832649,154.03257285004045,137.24518198797284,145.72290137577838,150.3551357672971,143.44266315745406,144.17926750405525,151.63237701404054,147.96493399517095,138.7064063696398,137.07435350521143,127.35427856864516,144.7497610493713,150.25778614019723,156.650969700212,142.74704558034261,128.15242824904882,155.81353246503136,159.39224331325113,147.3791002910748,103.13847558720164
9,1999-06-02 14:10:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1999-07-12 14:25:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1999-08-21 14:09:46+00:00,173.90459752262166,169.11603425531828,156.0165419716542,131.82505970648575,143.72195283396394,153.20629541167278,164.64930918915778,161.80213997154792,155.15949126149556,156.69322396183563,159.97904170926844,135.07779069992236,145.10919556889422,165.95101074505612,151.56843178302668,162.5659258266492,147.78846655102322,148.54207723640107,160.69686240780356,161.83655498737897,149.13804426369134,142.50041083673838,168.15984975760864,166.14185840061032,161.42372558211682,143.77977416163714
12,1999-10-08 14:08:54+00:00,181.30057438894556,177.7176810725764,174.6123832587843,166.9029177586496,152.9750804442187,141.00769706402497,150.96456232013486,,,,182.74464007639716,153.71802056737064,143.4822404016179,,,159.71055028472708,137.00506266216274,159.76069855419868,163.02271996864962,161.12745112920894,153.46719605916613,155.07107640828815,162.326491831772,151.34104238866465,147.51235405518452,109.5325466924259
13,1999-10-31 14:14:18+00:00,164.75210285690412,169.72050035625972,163.05040967567626,137.2118627267409,128.27479669034284,137.04388513966012,144.7429952060476,139.4862622442595,142.513421110737,135.79071193544434,140.1393681825046,142.9666683787434,151.06880926129372,149.0867311410961,142.6861140196503,141.2934321712974,128.36379791932023,132.89889688160363,153.45545628516808,152.74119048268574,144.25014909153003,142.55447049580323,153.23377841621678,151.45500317000108,138.58789715186558,120.64891276554877
14,2000-06-12 14:24:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2000-07-05 14:30:03+00:00,187.55759604104406,182.29277578964144,183.05557239329573,170.69442214927182,161.7569576630744,171.72749505800073,160.88770304197442,168.19632948170812,167.91399285980918,168.78101545635099,163.69226424569496,169.41493911579647,165.91884302717676,159.7080423613529,157.71461691336503,156.61042228029606,158.61433329641648,167.82957470260612,179.4771698617689,180.4226189743032,165.9252024376363,161.06636161320029,173.8964887524345,159.73090426549356,,65.74059506432698
16,2000-07-14 14:23:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2000-08-22 14:29:04+00:00,199.82410192878677,198.41386346955306,200.89742419428256,183.7352095000851,176.09654611815398,192.03828893500747,190.36137632609268,190.06325984084015,197.94119374867387,194.09074003547363,189.85148309525533,184.514425835687,193.86722844933593,188.03505714833568,,,,,,,,,,,,
