,dates,jap0017-0001,jap0017-0002,jap0017-0003,jap0017-0004,jap0017-0005,jap0017-0006,jap0017-0007,jap0017-0008,jap0017-0009,jap0017-0010,jap0017-0011,jap0017-0012,jap0017-0013,jap0017-0014,jap0017-0015,jap0017-0016,jap0017-0017,jap0017-0018,jap0017-0019,jap0017-0020,jap0017-0021,jap0017-0022,jap0017-0023,jap0017-0024,jap0017-0025,jap0017-0026,jap0017-0027,jap0017-0028,jap0017-0029,jap0017-0030,jap0017-0031
0,1986-05-13 00:19:38+00:00,,85.72637273479253,91.24984684614937,100.45619105899046,116.35851227417503,133.93559507241355,139.79574393489196,144.97780168023,158.09470258158703,167.69327967100008,185.803867421578,,192.02336859237926,184.91438759392878,179.0678081829667,194.9311262399117,187.78926763187326,198.22505523513854,,223.0105133941247,221.105248177559,219.6917133772785,222.05132838972423,211.4379172369957,205.252334735095,196.79676109111568,200.34496987887377,194.31604172179567,188.06534099222267,193.69531374303045,218.87576168566798
1,1986-09-02 00:15:52+00:00,90.54424216092644,69.61686162677967,76.76402855204861,98.45855256966753,109.96008215536634,127.45289891321013,136.13645372306192,146.2544552050479,,162.62821121147644,186.42423302052734,,186.55794201415011,183.28022892358956,173.64062553784055,,200.07748881605298,213.2812740769849,221.1084233953782,221.37141055727736,228.04595050951428,223.20860400982363,224.0831607588314,221.280668776471,207.8268275140135,202.46806173035077,207.06849654062844,199.7052086380797,202.7292981914418,210.77865720012156,207.4306754527021
2,1986-10-20 00:14:19+00:00,,90.00412627939758,100.73768827336741,116.85304182638534,137.80255597499266,151.68590536556496,156.56473255016473,165.26355454365145,170.27775541114954,180.42894221807117,207.8136068770918,204.6609058749414,211.7605845297198,211.56024556397554,209.79332281786444,208.43054171123893,211.15307995561474,229.81527663466304,238.49396623222154,234.7205428677659,234.3837056348286,,,,,180.64458192125082,202.51676136165375,202.77463624679777,206.47901944994524,232.13530555001694,
3,1987-06-01 00:19:08+00:00,,94.55271517446788,107.5591530814071,,131.1651464915272,144.84427894297644,136.58098277169535,146.48664295029982,156.27509160941136,167.55183053339513,188.45007876990454,186.43380382865502,196.90990446818125,196.25626748929704,199.65908405656938,205.5276019928461,207.05353417753142,216.46507472997263,229.43787990455155,230.53549278762162,,227.96262411249614,225.60631234671928,217.22631524522183,205.6463351697768,201.4014056645888,196.58383852513464,197.15984940992468,203.85757392936532,203.9173342370631,201.8946935819181
4,1987-06-17 00:19:29+00:00,,93.95343200261331,,,128.94768562494684,146.22855226898272,147.9602569292758,158.8670468043118,167.5908494805129,180.90234900190174,200.75275467473156,199.18968228498295,200.89181034023815,214.46095998396723,217.65337191263396,206.35436353502536,210.23135376290665,217.80500697118234,227.84496561642922,233.49688222667115,233.59106169045785,229.1271122723293,231.43989826990074,223.60128186288946,217.84051250038289,207.47478740479374,211.64489454737782,204.5539232357444,198.79573427399907,216.6265563064791,217.1677768121502
5,1988-07-05 00:25:33+00:00,,92.59997390992791,,108.14052456517089,121.06772476305596,143.3357213962291,147.42697838239476,152.29398778933665,157.70762662056725,170.3003540964452,191.40256017501568,191.46171225521513,191.73122352036643,186.1390611921835,188.7309972079859,,189.8093130591685,195.37281162640951,210.43261033197442,213.9151305918442,218.64556193809503,,203.6002828497873,207.9949138747369,199.67370966503563,190.5842322620391,187.5052916096728,190.69256985358132,194.99414799947235,197.66549083291878,209.7655543246341
6,1988-09-07 00:25:41+00:00,,92.28263207585742,111.70681223543396,,,146.57201192245645,152.3847890050643,160.97953975010006,167.31792796734177,173.27168077688367,183.7165291218979,191.2598631256867,191.94869406966154,189.08723647704335,193.05762156609478,180.01723723606122,190.5391230009406,212.60922389584186,218.73928886821307,217.99559165880152,228.4100611822223,229.47719239113388,220.93305999839404,217.38717662051653,218.4922275087153,204.68909786443743,199.68462524262657,199.12561299098428,203.56474941989265,208.2856610489014,213.71944314250635
7,1989-01-13 00:25:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1989-08-25 00:21:24+00:00,,108.03669169936984,115.88611028136688,,129.11820855526628,142.5155098591006,143.71406140941156,151.6892579416744,162.1765700358238,170.75782307693467,193.95446187028725,195.8340892706322,188.2583253206603,182.6172555791758,185.7512569484702,191.78512663957414,197.45992818197746,209.11577117228063,217.11939601257077,213.8697183811709,218.1469845997795,222.61636765675203,224.5557359803867,223.561119261046,214.31365641696758,212.56878074283546,205.9278533786326,200.68357967658918,201.70851857042967,210.79405039960182,218.7649641982073
9,1989-11-29 00:18:49+00:00,114.38015842593238,108.98431513272078,138.33230070841694,,144.58539167386036,151.19403562516464,155.77825269418543,163.4891554154572,190.90815191153007,188.88807029667984,190.7769932826809,196.15183728033898,,,,,,220.5228076463966,226.2324400634301,221.94371882449826,222.3606011688284,220.05797677491725,220.05979892342467,222.29840480402623,220.00664942043613,213.51471797099651,191.9260381898178,193.08577256112835,200.2334209151821,215.77403348112333,215.5992808182832
10,1990-02-01 00:16:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1990-05-24 00:15:04+00:00,114.20259380579363,116.83356714694114,121.77510153503648,128.5867144904545,136.3689202127601,141.66200544886252,143.150462049187,156.52937756047368,165.10457151996525,170.80897262013443,191.59097063750903,195.50784515056733,196.79852015577177,196.88672825193436,201.96303065043276,205.95646429966874,215.1011859503301,226.63489492089258,228.49910553064092,227.58023720524596,230.97542265788053,221.64879656685156,215.46248127056236,218.9104844128367,218.2749052975718,206.38041209687321,198.14121780497302,198.99385931476718,199.01433293304493,,216.4194147817504
12,1990-07-27 00:14:57+00:00,110.19765435128676,,116.38040743072911,125.91529632993459,138.1962190553692,148.47321998473578,152.16729551434548,157.86753971537556,164.9242732130679,180.91685016203837,200.0565532548226,,195.88923370303058,194.69601953812182,191.02786605495075,198.59245253537327,209.19765700362544,210.9666485755682,219.51931808214712,219.78821961511463,218.0859406936431,227.4390858002934,225.5519036366488,228.9828151055974,226.3575089690266,208.47074602141814,199.72767808503846,203.11195198745116,210.25426873156036,220.91357453969636,
