,dates,mex0182-0000,mex0182-0001,mex0182-0002,mex0182-0003,mex0182-0004,mex0182-0005,mex0182-0006,mex0182-0007,mex0182-0008,mex0182-0009,mex0182-0010,mex0182-0011,mex0182-0012,mex0182-0013,mex0182-0014,mex0182-0015,mex0182-0016,mex0182-0017,mex0182-0018,mex0182-0019,mex0182-0020,mex0182-0021,mex0182-0022,mex0182-0023,mex0182-0024,mex0182-0025,mex0182-0026,mex0182-0027,mex0182-0028,mex0182-0029,mex0182-0030,mex0182-0031,mex0182-0032,mex0182-0033,mex0182-0034,mex0182-0035,mex0182-0036,mex0182-0037,mex0182-0038,mex0182-0039,mex0182-0040,mex0182-0041,mex0182-0042,mex0182-0043,mex0182-0044,mex0182-0045,mex0182-0046,mex0182-0047,mex0182-0048,mex0182-0049,mex0182-0050,mex0182-0051,mex0182-0052,mex0182-0053,mex0182-0054,mex0182-0055,mex0182-0056,mex0182-0057,mex0182-0058,mex0182-0059,mex0182-0060,mex0182-0061,mex0182-0062,mex0182-0063,mex0182-0064,mex0182-0065,mex0182-0066,mex0182-0067,mex0182-0068,mex0182-0069,mex0182-0070,mex0182-0071,mex0182-0072,mex0182-0073,mex0182-0074,mex0182-0075,mex0182-0076
0,1985-09-26 16:41:31+00:00,234.12674464099916,224.2510123874965,225.48994988660786,228.312481779325,221.9827084506385,217.527006859707,220.5987468633473,212.17667677151908,222.01709151523747,213.7529980878019,206.4683325765063,219.98679384141371,215.9449463110308,209.77282622879335,217.85451656808902,213.46683314540311,200.4572306078495,210.22854287187718,207.3978372899539,202.0231938397097,208.78415267205418,211.69319220797524,216.73878767891205,201.54468640019022,,218.84344634314152,217.57657300508558,219.68122466047342,219.13265540835775,216.4701874838892,219.74810483323304,226.31064853085664,223.3337018084958,223.26580617222723,216.56068897517451,208.6840019781758,209.5447053631943,211.79474847640935,210.9566907235005,212.08554626626278,213.3306914501851,222.39312362123465,225.398673082608,224.00538373079607,236.73502021108072,219.3948695108949,226.42472611827097,,,248.8686527829477,251.21585827435842,247.44528907613812,217.28353336540656,231.41225473690542,236.2701218287239,233.50111363623762,231.00396512045216,224.62845622187996,220.77732764644065,,222.91316702484477,,,,,,,,,,223.9563067527114,218.99500637411074,,223.48703365274542,218.47787772749686,229.69129352083135,218.256729653272
1,1986-04-06 16:38:23+00:00,242.47626931984354,234.72891781505936,239.70544390680251,238.7743625620115,231.66201361124251,227.37166353175417,237.03666965405245,245.72977505343826,251.05214666408398,245.68318885646113,244.42261504995466,241.26222430880628,227.01115845325353,225.08096409286344,246.28412128994202,250.67273802576858,237.54031147119548,230.53977408804005,230.99150387624664,227.3374336304522,228.18011569346223,232.8506011892501,239.36830582225346,240.39825905778864,236.07294095255173,233.2198629536196,231.06963813154113,238.73973097766276,243.55278586166384,241.0486043233393,243.1958485003496,242.11016639056083,240.36300260197729,239.50246725901118,238.05945424562074,233.57593629023594,232.32554630232883,234.51161853922275,238.27379213922725,243.76449441456253,244.3187199042993,251.58406905070814,247.49946792867578,251.1082805334155,252.71938467148632,258.1968270611461,255.87945420173318,255.05820140873337,267.369308256612,263.6385903831141,261.47901791324324,257.9823488621134,255.1534664978866,252.92573220030766,253.57465853487065,251.06978785397314,255.12508460738303,256.5330852383263,245.92751766218308,251.25274155757594,259.9053897414722,261.666339435214,261.3645169508975,255.1264023459332,256.04808929793484,261.7454472683796,261.2347172390266,258.7643075381679,254.42657584762847,257.3101390769451,260.58567182473996,254.5265610195214,255.27294750760194,247.34215271097793,245.48583677733467,250.33101844304153,244.42996985453954
2,1986-04-22 16:38:01+00:00,242.69062970458808,234.64684172642652,240.46859765177842,235.44049405112673,231.77734256030442,226.2098217918464,237.08017480615132,247.24438303775145,249.32333137740216,242.73013796802556,246.5879145120042,237.40416835595568,227.6854996551233,225.4995713240934,241.19286771301196,240.48635504285292,224.83649416989005,226.0079493077374,226.73355679771853,226.73607600620352,230.79973963246536,231.31175226477174,239.6787513346357,240.18201334140505,240.1058807319994,229.13574879910595,235.58041935081582,238.29047510796104,237.59930826829174,241.85126713725492,240.07030128048066,241.45628651545297,235.31832659589043,240.07994139802545,238.2264675028059,234.39037915413255,229.76061136783125,234.36620470778857,240.0591684962921,238.22309068860014,244.92318678480794,243.45099776568648,244.64727546086908,246.5433339597385,251.07371472697247,,257.0620816778496,260.09492591206924,263.7204121506267,265.03788811637185,256.936806209629,255.86451861953364,253.42284603533102,251.69385220965498,250.32212406279825,249.64371812253387,255.99645331501094,253.66473993434235,248.3282973879851,,257.2279255950155,254.34130531332804,260.2870722793328,252.91760819917718,249.81856223318567,249.20569241826385,259.23894372860576,252.58823482510206,252.2912938080159,247.17261235987596,251.11787833693134,250.5502015021528,247.67364260017334,245.76197515549825,244.47526859171563,248.32724784516492,242.3244738309911
3,1987-09-16 16:39:39+00:00,224.14118948910678,219.43354104968708,219.50790550740885,224.85758130307542,216.52767244330295,217.2315748449372,220.69659116895411,216.03896920806412,220.32232483612032,211.21363496063375,207.58435494269267,214.1177664540161,208.72489172158294,208.57604551439505,217.30718234179625,217.078698376407,212.4623705520678,212.06193931400472,204.5373796559492,197.2608854333758,208.38326458478724,211.27576871154795,215.63851023973623,205.47299951926192,216.25041877212817,218.62202189751906,212.58784874753655,217.08580988436057,208.97766083227393,210.50870444894997,211.63516232963525,218.14152881476312,215.58975491737095,217.76243021697977,214.53449928074278,210.73569938647495,206.35272055032397,208.72750411136244,208.46131111596856,206.78369076075495,210.89894384557272,216.6611883745203,221.9835619146016,225.7604393808371,218.8520458904957,230.40515239533258,232.93089375719228,236.25497813797756,230.84372845050197,,231.81916950183862,237.25531027122884,228.59265371887977,234.06394087487115,232.4703970496256,232.36279759575908,231.82985153179644,225.06421296741337,227.56720964328588,221.23909038062462,224.91734371305927,207.9511428761736,217.28652708245812,212.28124706856002,206.5752574938058,201.02580140710037,204.50315460447143,,195.15816315820382,201.66354631547435,203.93473310131296,196.2114597398714,196.85887466881695,202.3660637997065,200.52631654756928,210.37875612045428,216.41085582873825
4,1990-01-27 16:34:51+00:00,234.53102869746988,235.9492877133439,232.01624565796558,234.9717279196998,232.30979852537146,226.52765500087233,235.3004290614021,233.99874471527306,236.95639910894678,228.8780254580473,221.03291316405725,230.35791382151615,219.14323129643213,217.81842249025723,234.1199547332303,230.25990960665956,221.63752891219033,220.01033082676054,224.925293110783,247.02706404303547,230.9073876157023,231.52904197642727,231.82467229703144,229.3351188196977,237.11496192468374,230.78367516703048,229.37579422741584,236.43628891033103,241.56693378951485,237.7791005285702,240.37137679493122,236.07380386780264,237.44451526856045,238.0213575994956,229.2435314326718,229.07295560182337,223.6123818625865,227.8176712984537,230.08298744239897,234.91829659161485,234.2720402571612,234.24026268499222,237.7583954218993,240.08123463967468,240.5157642475637,245.8668088057482,255.08897005063076,256.22994054974015,266.5998020933477,256.81067261164713,258.5845243607484,257.43338073513235,253.36294382094883,254.49023037194857,247.98115344675128,248.83633459700883,245.65640667919862,246.70675900050503,238.41978937014625,240.32250400758107,243.18500335038902,232.1567165019571,250.56648648493888,246.81437082985656,241.2004921430259,239.39024371917347,241.9628321148924,244.33946946073718,231.07533861625942,229.06458251883222,235.6192291503593,233.62154079179084,229.57025669793686,231.98186346776063,224.0103887284497,233.93996089189162,228.9084123211488
5,1990-02-28 16:33:25+00:00,238.930246060104,236.56330371323727,232.49141124627437,237.54559241767305,243.68765066521522,232.05017585423755,238.44496261093366,226.676068984512,237.54703441417055,225.3125293547163,219.32343513191407,227.75579551491478,222.0414275689319,224.34221585616288,233.40127876782626,230.14591351914936,225.08112383408394,225.89546296757433,236.49335709943907,232.24063276976847,237.6320979179753,240.26269527596966,236.54906971961228,239.5418830042322,233.68008391786006,234.37279131064133,231.52594389619037,232.9217625045279,232.0553254626005,231.22592634687965,239.61729901550973,241.3428137791015,239.46759499593972,237.6265376486883,234.54568213470188,232.48118991229802,230.96021098271768,230.23655172728382,236.55851132160237,234.04067427315135,236.98047896231864,238.19140418334698,238.2984123944992,245.38784497699334,241.14852885397076,247.95368115153943,249.84015927298685,246.68849434973635,239.89020767392842,244.9439191574214,257.6013028998711,252.36599251541108,252.11232080899117,252.80924485900616,250.55582101284702,244.1366224659917,250.64026390546994,247.70892533560837,247.4931480937533,248.97362200715665,253.55582163693984,254.7646449051885,255.87699073632464,249.79970377459088,238.95275911615158,235.6407537465903,235.18360030596534,224.92326644316998,218.46686565339112,215.56105929403384,228.01767124179,221.4457462424083,223.90832554150015,230.09780681757803,224.47590430484462,231.88701924155927,235.50377235080035
6,1990-03-16 16:33:16+00:00,242.7821578528641,243.2795309172827,244.53911000807372,238.961459002146,237.77548483312913,232.33328183252246,243.68956656017232,247.47001361901505,249.42593775376318,243.42339392441855,239.50913429305976,240.36297364262379,227.59185448082354,230.45590668132604,240.94604134106615,244.13420161649933,238.91403891338803,232.80690517286453,240.74756420757868,243.4659678751526,246.88296796647697,244.93577269877034,248.48731290087105,245.58197222021857,241.98740850618483,237.19391329011012,239.04204304184708,240.95793535808463,240.12199725588118,240.8811889958824,242.57894932901175,243.07792366440592,238.02622188737934,247.91194777514704,242.61889948088236,241.18360004352903,237.71121004955282,236.94473702963668,241.2501518385453,238.57264547557858,242.9346148990215,241.3499637189488,246.517733757792,252.55648399189332,246.4693144328097,253.76072254132438,254.09843711914596,254.82498947879628,251.16846416058235,249.35839272546016,252.6723592133587,250.1451848315065,245.02956363038882,249.3895644598101,253.76715667786857,250.88591815363077,263.92949411814277,257.94236462547053,258.17591315450204,259.1917787146672,261.87362896202177,264.0149540464414,269.18676040084335,267.7031590614298,257.561938018271,254.84908266016865,253.03982933597504,243.34317181339878,233.1935103276539,236.32217137128137,245.31791711091398,245.79769001779374,242.51092870360264,242.09559826332367,239.57802191026255,246.55008059316367,244.2121676898836
7,1990-05-03 16:32:29+00:00,245.02281485313966,240.97891666255958,246.97516833144172,244.83907955991484,242.12096591852816,232.0612093268993,242.56264669099258,246.19663211383968,250.58384624436408,242.59108248319814,241.0345374045594,242.47535485730194,227.14481644574983,229.2156498519624,232.9475100186063,241.02544716952465,235.6831301707485,241.43262974493894,250.0986544082372,252.87958519884188,253.76184186199217,250.22148454800873,255.13082535757871,247.78638639026974,249.12611279305938,244.52024682052863,241.47901927425087,244.02781287153078,241.24651742303283,244.01930113731223,241.91885760341137,243.78842823114383,246.2128100580279,245.4155915321655,243.33716067719686,243.36444000653015,242.60188769626365,245.63238470398963,248.50486110499605,243.41180929030293,247.07542782484197,246.75375532951398,250.3342079001774,251.0630940816126,252.68706691365014,257.92622874473733,256.8657556463271,257.86054223177047,257.3659650300322,255.97293851895043,253.08875790711141,258.1506005420252,251.73343270850657,253.53323054737447,248.37883979973364,241.80323259220893,245.359556354111,251.48187044587917,251.84157621696966,258.93352878304546,261.853235579571,267.4562744613432,274.08938288375424,268.3580706183888,265.2037816453216,252.58704381529392,250.84766383193346,248.62487226100916,249.03171517750295,245.7912356110086,246.96252559277016,246.12306008338598,237.89498222698757,238.40817644009164,239.86013303787385,248.3036429228406,242.26387472354733
8,1993-01-03 16:33:52+00:00,227.53568607208342,224.35756338138083,228.2147783212491,235.27843438945348,230.61432716226162,228.78022475934773,233.233669243233,231.02311525019135,238.15652769881956,231.50640277025707,223.832743195723,233.7419316325995,226.63087756305498,227.17213634532655,235.01572444919705,235.87698312885993,224.33785975473793,224.66377422500287,223.5501051770253,220.18601311538828,221.23167505899923,220.946722628533,225.39537648085332,218.66836264269358,217.7841904873625,214.66318368606676,216.73483009994362,219.1518902297733,210.06233528230027,228.53584146235912,226.55574467747553,224.6926668152645,225.3931485896053,231.15395128572175,228.90056803329065,228.17504202644452,223.00914806179833,227.1436803309743,227.95651665776433,231.1429439968892,231.3251428468205,224.82100060347005,233.32184308704313,231.04998048834324,236.5889497207326,238.24191966670884,232.5870480046926,216.68173570280754,245.395839532365,246.6636346836237,249.78660302948998,246.16395015347686,247.01610469124768,249.301335308506,250.04993011416457,246.36154086781943,245.35254568196478,246.02586010197777,236.08274775367425,238.22632602997626,232.78668987000867,229.19758212328776,229.66582631671733,231.78939598324953,227.25577210776325,228.39832318723967,234.0828696660487,235.2678066216486,230.01553263359378,230.1329331087566,238.94749293655366,237.39964754681603,249.58983095460962,250.79462821898332,247.49433829807262,249.4285693845013,239.0061505178538
9,1993-01-19 16:34:27+00:00,235.25275166428779,231.5009863950375,228.63704344796858,228.78844106677636,229.59235623297548,225.0418580082568,233.39309342119395,240.4234195461834,244.9247707972591,236.4437781799289,232.36603614957755,238.38613429457402,227.29380966464336,228.24617372053697,239.7668157736373,235.38478432870994,227.3004552765644,228.70275358478102,235.22053380068988,229.36252666856038,225.00828851736378,226.55283657243774,226.65225015906432,230.05558353384237,224.7154396173142,226.26864223183156,223.00450842530466,224.3886981182063,226.83469942906672,219.94543887390108,225.29483747528823,223.4796253921235,228.74073431536297,224.80134103335712,225.60490660679682,235.6270970755273,237.50935176609067,233.83142103277277,237.6914104105556,236.71383825277474,236.67855114656442,234.05106709763157,237.6312211781848,242.00194032312797,240.35115813280876,245.40436899882744,240.18249357289355,240.83095582531746,246.82479178994748,243.0531502493859,245.3721924940257,245.4370107869377,246.78746586388016,244.26829601508567,251.4595613064566,,242.69964793093285,241.85228291924102,244.3929213988247,241.22049298687685,239.92737610831162,237.55883922853275,238.33545753324947,235.17668827098817,231.5169872968595,234.32575969876385,238.7343154326601,240.5906387195866,230.80116162254336,234.7491375874523,237.2937417923644,245.47897257085557,257.05691918567027,257.76465634966297,253.77328766779928,256.8360606585452,245.40869730150857
