,dates,mex0182-0000,mex0182-0001,mex0182-0002,mex0182-0003,mex0182-0004,mex0182-0005,mex0182-0006,mex0182-0007,mex0182-0008,mex0182-0009,mex0182-0010,mex0182-0011,mex0182-0012,mex0182-0013,mex0182-0014,mex0182-0015,mex0182-0016,mex0182-0017,mex0182-0018,mex0182-0019,mex0182-0020,mex0182-0021,mex0182-0022,mex0182-0023,mex0182-0024,mex0182-0025,mex0182-0026,mex0182-0027,mex0182-0028,mex0182-0029,mex0182-0030,mex0182-0031,mex0182-0032,mex0182-0033,mex0182-0034,mex0182-0035,mex0182-0036,mex0182-0037,mex0182-0038,mex0182-0039,mex0182-0040,mex0182-0041,mex0182-0042,mex0182-0043,mex0182-0044,mex0182-0045,mex0182-0046,mex0182-0047,mex0182-0048,mex0182-0049,mex0182-0050,mex0182-0051,mex0182-0052,mex0182-0053,mex0182-0054,mex0182-0055,mex0182-0056,mex0182-0057,mex0182-0058,mex0182-0059,mex0182-0060,mex0182-0061,mex0182-0062,mex0182-0063,mex0182-0064,mex0182-0065,mex0182-0066,mex0182-0067,mex0182-0068,mex0182-0069,mex0182-0070,mex0182-0071,mex0182-0072,mex0182-0073,mex0182-0074,mex0182-0075,mex0182-0076
0,1985-09-26 16:41:31+00:00,232.85456867368976,222.79709699628577,224.29260779972842,226.5031648480405,220.41695341395,215.49152531201196,216.8978713220836,208.10571367612903,220.81974942835802,212.24523397839818,205.3052002635377,218.13635607078186,213.03711552860932,208.31891083758262,214.72300649471205,210.33532307202614,199.35697031179814,207.6841909372584,204.85348535533512,199.309218442783,206.2398007374354,209.29850803421638,215.23102356950832,200.0907710089795,,217.03412941185704,215.7672560738011,218.51809234750482,217.2822176377259,214.9044324472007,218.24034072382932,224.54066457633922,221.87978641728506,220.87112199846837,214.41807681970607,207.05561674001976,207.40209320772587,210.02476452189194,208.6950445593949,209.94293411079434,211.39213759523744,219.67914822430794,223.54823531197616,221.74373756669047,235.46284424377131,217.94095411968416,225.35342004053675,,,245.73714270957072,249.27730441941077,245.6753051216207,216.12040105243796,229.37677318921038,234.7043667920354,231.35850148076918,229.84083280748357,221.91448082495324,218.6347154909722,,220.87768547714973,,,,,,,,,,222.14698982142693,217.18568944282626,,222.38677335669405,216.70789377297945,228.23737812962062,216.44741272198752
1,1986-04-06 16:38:23+00:00,241.64586685989903,233.77988643226564,238.92388865038416,237.59334573009045,230.63997981438774,226.04301959584296,234.62095340694117,243.07248718161588,250.27059140766562,244.69900816319358,243.6633899437197,240.05436618525064,225.11309568766612,224.13193271006972,244.24005369623248,248.62867043205904,236.82212555989213,228.87896916815106,229.33069895635765,225.56590838257063,226.51931077357324,231.28749067641343,238.38412512898591,239.44922767499492,235.33480543260106,232.03884612169855,229.88862129962007,237.9805058714278,242.3449277381082,240.02657052648453,242.21166780708205,240.95482383759457,239.41397121918357,237.9393567461745,236.6608816815037,232.51302114150698,230.92697373821179,233.3562759862565,236.79752109932593,242.3659218504455,243.053344727241,249.81254380282655,246.29160980512015,249.63200949351418,251.88898221154182,257.2477956783524,255.18016791967466,254.35891512667484,266.2139657036457,261.59452278940455,260.21364273618497,256.8270063091471,254.39424139165163,251.59708826439646,252.55262473801588,249.6712152898561,254.36585950114807,254.7615599904447,244.52894509806603,250.0448834340203,258.576745805561,260.64430563835924,259.88824591099615,253.5632918330965,254.6495167338178,260.6382439884536,259.7584461991253,257.4989323611096,253.54081322368768,256.50490032790805,259.4046549928189,253.34554418760035,254.09193067568089,246.62396679967458,244.3304942243684,249.3819870602478,243.24895302261848
2,1986-04-22 16:38:01+00:00,241.68972227758516,233.50294752413748,239.52656713224627,234.01698126605595,230.54545649630086,224.60836990864175,234.1684441094156,244.04147927134215,248.38130085787,241.5438773137999,245.67279915017298,235.9483030075878,225.39771125054523,224.35567712180438,238.7290955850048,238.02258291484577,223.97084450329294,224.0061344537316,224.73174194371273,224.6008068285973,228.79792477845956,229.42769122570746,238.49249068041004,239.03811913911602,239.21618524133015,227.71223601403517,234.15690656574503,237.37535974612982,236.14344291992387,240.61938107325136,238.884040626255,240.0637196604924,234.1744323936014,238.19588035896118,236.54072867837993,233.10921764756884,228.0748725434053,232.973637852828,238.2797775149536,236.53735186417418,243.39799451508924,241.31572858808028,243.19141011250122,244.7639429784,250.07280729996955,,256.21921226563666,259.2520564998563,262.3278452956662,262.5741159883647,255.41161393991032,254.47195176457308,252.5077306734998,250.09240032645033,249.0902379987947,247.95797929810792,255.0813379531797,251.52947075673615,246.64255856355913,,255.62647371181086,253.10941924932447,258.5076812979943,251.0335471601129,248.13282340875972,247.87114918225998,257.45955274726725,251.06304255538336,251.2236592192128,246.20203546096405,249.69436555186056,249.126688717082,246.25012981510255,244.89632548890114,243.08270173675507,247.1833536428759,240.90096104592033
3,1987-09-16 16:39:39+00:00,222.57766867952978,217.64666012445622,218.03635651015992,222.63390726278814,214.60333913920817,214.729941549614,216.1481669956392,211.0357026174177,218.85077583887139,209.36057326039435,206.154850202508,211.84355436735865,205.1511298711212,206.7891645891642,213.4585157336067,213.23003176821746,211.1101363383796,208.93489769485072,201.4103380367952,193.92537437294487,205.25622296563324,208.33267071705006,213.78544853949683,203.68611859403106,214.86062249694862,216.39834785723178,210.36417470724928,215.6563051441759,206.70344874561647,208.5843711448552,209.78210062939584,215.96619551448208,213.8028739921401,214.81933222248188,211.90120107513943,208.7343927502164,203.7194223447206,206.5521708110814,205.68171856560946,204.1503925551516,208.5164359452649,213.32567731408938,219.70934982794415,222.98084683047801,217.2885250809187,228.61827147010172,231.6142446543906,234.93832903517588,228.66839515022093,,229.4366616015308,235.0799769709478,227.1631489786951,231.56230757954796,230.54606374553083,229.72949939015572,230.40034679161175,221.72870190698245,224.93391143768253,218.96487829396716,222.41571041773608,206.02680957207883,214.50693453209902,209.33814907406213,203.94195928820244,198.94110699433105,201.72356205411234,,193.49040762798836,200.14740492436937,201.71105906102568,193.98778569958412,194.63520062852967,201.0138295860183,198.35098324728824,208.59187519522342,214.18718178845097
4,1990-01-27 16:34:51+00:00,233.78982416442528,235.10219681843577,231.31864139157068,233.9175703615919,231.39754679239348,225.34172774800098,233.14419769254508,231.62689020953036,236.25879484255188,227.99956082629072,220.35524044813076,229.27979813708765,217.44904950661592,216.9713315953491,232.29545126727436,228.43540614070363,220.9964871538815,218.52792176067135,223.4428840446938,245.44582770587365,229.42497854961312,230.13383344363743,230.94620766527487,228.48802792478958,236.45611345086633,229.7295176089226,228.32163666930796,235.75861619440454,240.48881810508635,236.86684879559223,239.49291216317465,235.0425627783493,236.59742437365233,236.62614906670575,227.9951869559651,228.12421379952627,222.36403738587978,226.78643020900034,228.76529049476414,233.66995211490814,233.14258573061704,232.6590263478304,236.6802797374708,238.76353769203985,239.7745597145191,245.0197179108401,254.46479781227742,255.6057683113868,265.56856100389433,254.9861691456912,257.45506983420427,256.402139645679,252.68527110502234,253.30430311907722,247.0689017137733,247.58799012030212,244.97873396327213,245.12552266334322,237.17144489343954,239.24438832315258,241.99907609751767,231.24446476897913,249.24878953730405,245.41916229706672,239.9521476663192,238.40197100844733,240.64513516725756,243.21001493419303,230.28472044767852,228.34583872921323,234.56507159225143,232.56738323368296,228.51609913982898,231.3408217094518,222.97914763899635,233.0928699969835,227.85425476304093
5,1990-02-28 16:33:25+00:00,239.13744751477793,236.80010537572178,232.68642438008513,237.8402789309871,243.94266784019854,232.38169818171588,239.04773047907605,227.33911363946862,237.74204754798131,225.5581014491447,219.51287646190167,228.05717944898598,222.51503089390093,224.5790175186474,233.9113131177929,230.655947869116,225.26032509218032,226.30986587692223,236.90776000878697,232.68266253973954,238.0465008273232,240.6527215435912,236.79464181404066,239.7786846667167,233.86426298868133,234.66747782395538,231.82063040950442,233.1112038345155,232.3567093966717,231.48094352186297,239.8628711099381,241.63109406386525,239.70439665842423,238.01656391630985,234.89465300573167,232.74640777428067,231.30918185374748,230.52483201204757,236.92686946324494,234.38964514418115,237.29621451229798,238.63343395331805,238.5997963285704,245.7562031186359,241.3557303086447,248.19048281402394,250.01464470850175,246.86297978525124,240.17848795869216,245.45395350738804,257.91703844985045,252.65427280017482,252.30176213897877,253.14076718648448,250.81083818783034,244.4855933370215,250.82970523545754,248.15095510557944,247.84211896478308,249.27500594122785,253.88734396441816,255.01966208017183,256.2453488779672,250.18973004221243,239.30172998718137,235.91702235282222,235.55195844760792,225.23900199314932,218.68788053837667,215.76198191674797,228.31235775510405,221.74043275572234,224.2030120548142,230.27700807567442,224.76418458960836,232.12382090404378,235.7984588641144
6,1990-03-16 16:33:16+00:00,243.32800206310333,243.90335287184183,245.05284573535772,239.7377707678196,238.44729309188511,233.20663256890526,245.2774769899592,249.21671509178063,249.93967348104718,244.0703203958132,240.00819185670707,241.15692885751724,228.8394983899418,231.07972863588517,242.28965785857815,245.47781813401133,239.38612039251387,233.89859359334304,241.83925262805718,244.63043552366298,247.97465638695547,245.96324415333834,249.1342393722657,246.2057941747777,242.47260335973084,237.97022505578371,239.81835480752068,241.45699292173194,240.91595247077464,241.5529972546384,243.2258758004064,243.83735908734747,238.65004384193847,248.93941922971504,243.53821604549583,241.88228063263526,238.63052661416629,237.70417245257823,242.22054154563727,239.49196204019205,243.76637750510037,242.5144313674592,247.31168897268546,253.5268736989853,247.01515864304895,254.38454449588352,254.5580954014527,255.28464776110303,251.9278995835239,250.70200924297217,253.50412181943756,250.90462025444805,245.52862119403613,250.2629151961929,254.43896493662456,251.80523471824424,264.42855168179005,259.1068322739809,259.09522971911554,259.98573392956064,262.7469796984046,264.6867623051974,270.15715010793537,268.7306305159978,258.4812545828845,255.57687494048764,254.01021904306702,244.17493441947764,233.7757441519091,236.851474847877,246.09422887658758,246.57400178346734,243.28724046927624,242.5676797424495,240.3374573332041,247.1739025477228,244.98847945555718
7,1990-05-03 16:32:29+00:00,244.95075212078933,240.89655925415923,246.9073445833473,244.73659034057215,242.03227332486622,231.94590895513878,242.353009651428,245.96603137031866,250.51602249626967,242.50567480041258,240.9686514778391,242.37053633751964,226.9801016289491,229.13329244356206,232.77012483128243,240.8480619822008,235.62080564547256,241.2885042802383,249.95452894353656,252.72585136982786,253.61771639729153,250.08583705181988,255.04541767479316,247.70402898186939,249.0620570309702,244.41775760118594,241.3765300549082,243.9619269448105,241.14169890325053,243.9306085436503,241.8334499206258,243.6881670383086,246.13045264962756,245.27994403597665,243.21579186481736,243.27219970912174,242.48051888388414,245.5321235111544,248.3767495808177,243.29044047792343,246.96561794697482,246.60002150049996,250.2293893803951,250.93498255743424,252.6150041812998,257.843871336337,256.80507124013735,257.7998578255807,257.265703837197,255.79555333162656,252.97894802924426,258.05033934919,251.66754678178629,253.41793017561395,248.2901472060717,241.68186377982943,245.2936704273907,251.32813661686515,251.72020740459016,258.8287102632632,261.7379352078105,267.3675818676812,273.9612713595759,268.2224231222,265.0824128329421,252.49096017216016,250.7195523077551,248.515062383142,248.95484826299594,245.7213565978204,246.86003637342748,246.0205708640433,237.79249300764488,238.34585191481568,239.75987184503862,248.22128551444024,242.16138550420465
8,1993-01-03 16:33:52+00:00,228.03064858039914,224.92323481945596,228.6806253878992,235.98238106794696,231.22351178788097,229.5721647726529,234.67356017651514,232.60699527680168,238.62237476546966,232.09302500233497,224.2852803461831,234.46187709924055,227.76222043920524,227.73780778340168,236.23409370043578,237.09535238009866,224.7659354376056,225.65369924163434,224.54003019365678,221.2419331331285,222.2216000756307,221.8784167618332,225.98199871293122,219.2340340807687,218.22415716142095,215.36713036456024,217.4387767784371,219.6044273802334,210.78228074894133,229.14502608797847,227.14236690955343,225.38131030509507,225.95882002768042,232.08564541902194,229.73418909992768,228.80859403708865,223.84276912843535,227.83232382080487,228.83645000588118,231.9765650635262,232.07937143092067,225.87692062121027,234.0417885536842,231.9299138364601,237.0839122290483,238.80759110478397,233.00385853801112,217.09854623612605,246.08448302219557,247.88200393486244,250.54083161359014,246.85259364330744,247.46864184170778,250.09327532181118,250.65911473978392,247.19516193445645,245.8050828324249,247.081780119718,236.91636882031128,238.94627149661733,233.57862988331385,229.8067667489071,230.54575966483418,232.72109011654973,228.08939317440027,229.0582731983273,234.96280301416556,236.02203520574875,230.5434926424639,230.61289675318397,239.65143961504714,238.1035942253095,250.2937776331031,251.222703901851,248.1829817879032,249.99424082257642,239.71009719634728
9,1993-01-19 16:34:27+00:00,234.91777956868845,231.11816114292398,228.32177559328684,228.31203630859062,229.18008288454553,224.50590265529786,232.41862914308678,239.35150884026552,244.60950294257736,236.04677421477413,232.05977594788672,237.89890215552043,226.5281591604163,227.86334846842345,238.9422690767774,234.56023763185004,227.0107496803704,228.03280939358234,234.5505896094912,228.6479195312818,224.3383443261651,225.92230086307427,226.25524619390956,229.67275828172885,224.41768664344812,225.79223747364583,222.52810366711893,224.08243791651546,226.34746729001313,219.53316552547113,224.89783351013347,223.01357725911572,228.35790906324945,224.17080532399365,225.04074307736636,235.19833279316015,236.94518823666021,233.365372899765,237.09590446282343,236.14967472334428,236.1681174770797,233.33645996035298,237.1439890391312,241.4064343753958,240.01618603720942,245.02154374671392,239.90041180817832,240.54887406060223,246.3587436569397,242.228603552526,244.861758824541,244.97096265392992,246.48120566218932,243.73234066212672,251.04728795802666,,242.39338772924202,241.13767578196243,243.82875786939425,240.73326084782326,239.39142075535267,237.1465658801028,237.7399515855173,234.5461525616247,230.95282376742904,233.87913023796472,238.13880948492795,240.08020505010188,230.44385805390408,234.42431616141658,236.81733703417865,245.00256781266984,256.58051442748456,257.47495075346893,253.3072395347915,256.45323540643165,244.93229254332283
