dates,nzd0079-0000,nzd0079-0001,nzd0079-0002,nzd0079-0003,nzd0079-0004,nzd0079-0005,nzd0079-0006,nzd0079-0007,nzd0079-0008,nzd0079-0009,nzd0079-0010,nzd0079-0011,nzd0079-0012,nzd0079-0013,nzd0079-0014,nzd0079-0015,nzd0079-0016,nzd0079-0017,nzd0079-0018,nzd0079-0019,nzd0079-0020,nzd0079-0021,nzd0079-0022,nzd0079-0023,nzd0079-0024,nzd0079-0025,nzd0079-0026,nzd0079-0027,nzd0079-0028,nzd0079-0029,nzd0079-0030,nzd0079-0031,satname
2000-11-23 22:08:18+00:00,396.61,416.74,392.51,379.49,386.49,388.72,373.76,377.54,393.13,409.79,405.61,381.02,379.30,383.41,370.23,365.74,371.70,360.90,358.45,363.62,363.01,360.08,379.13,386.17,381.61,377.33,376.44,383.83,377.57,379.60,398.98,409.93,L7
2001-02-11 22:08:25+00:00,,,,381.65,384.98,384.75,378.40,380.15,397.55,437.82,427.02,388.56,388.03,389.39,374.12,374.59,377.76,366.55,360.45,367.50,371.22,364.09,393.08,399.85,399.25,389.12,385.70,393.86,391.28,390.96,402.99,437.53,L7
2001-03-15 22:07:52+00:00,397.18,441.31,410.47,397.64,400.68,398.09,380.13,393.98,,443.17,421.38,389.34,381.81,389.48,375.98,373.98,377.35,361.00,361.86,362.35,367.18,362.54,383.52,397.02,402.84,396.31,401.82,435.46,415.30,408.46,440.66,445.54,L7
2001-03-24 22:01:59+00:00,,447.56,412.76,395.99,396.83,406.06,385.04,398.44,414.00,439.41,428.45,394.95,377.20,381.49,381.04,376.59,379.01,363.47,362.38,372.11,368.03,367.06,395.45,406.11,399.79,397.97,396.04,410.36,408.56,406.00,428.07,451.52,L7
2001-05-18 22:07:50+00:00,,,,345.84,356.36,355.49,351.62,370.22,375.22,397.60,398.97,378.85,357.54,367.89,364.72,375.93,364.11,351.45,352.09,350.36,343.93,354.84,379.93,397.33,403.74,390.44,388.76,393.70,392.30,392.69,397.95,419.40,L7
2001-06-03 22:07:16+00:00,385.35,,,376.42,380.40,,370.31,384.30,391.30,410.77,409.91,384.61,332.76,358.42,369.43,372.95,,,,340.59,329.22,357.80,386.56,409.86,410.19,402.21,399.44,405.98,405.51,406.48,424.01,435.32,L7
2001-06-12 22:01:24+00:00,391.11,460.87,422.91,399.57,403.46,394.98,379.52,383.98,,449.34,420.46,392.12,,369.17,369.95,377.72,,,,,338.83,351.96,385.65,410.10,419.09,402.38,409.03,423.29,415.37,413.42,451.31,460.28,L7
2001-06-19 22:07:29+00:00,388.71,401.32,394.23,402.87,401.32,390.74,369.10,382.31,394.10,410.79,411.32,381.81,,357.95,366.67,368.85,,,,347.52,338.57,,,408.02,411.13,402.59,400.67,413.59,408.51,405.56,416.86,434.93,L7
2001-12-12 22:06:38+00:00,394.83,418.95,388.08,379.37,384.47,387.99,374.94,377.57,390.59,405.90,400.01,381.33,375.57,377.64,374.42,368.67,371.75,358.67,358.94,363.33,362.51,361.12,382.48,388.29,389.67,376.10,378.55,383.27,380.85,379.66,402.56,410.14,L7
2002-01-06 22:00:31+00:00,,429.00,418.70,420.29,413.49,405.01,398.34,416.29,,443.45,421.77,405.43,384.73,387.76,383.50,378.72,,,,,,,,,,,,,,,449.92,,L7
2002-01-22 22:00:40+00:00,395.82,438.03,420.53,408.00,408.48,400.20,388.13,405.68,,448.36,426.54,400.60,388.77,397.65,381.64,381.75,384.07,364.19,366.67,367.02,374.47,369.14,388.56,399.85,404.58,395.66,399.79,409.39,404.68,403.31,445.65,451.11,L7
2002-02-14 22:06:53+00:00,435.25,427.88,406.57,389.29,396.81,398.01,388.92,391.91,401.21,423.13,415.72,395.31,389.03,391.95,378.87,375.35,376.06,368.84,361.40,368.58,368.04,367.67,391.93,403.90,405.80,393.00,390.39,400.82,396.00,396.07,417.28,,L7
2002-03-18 22:06:46+00:00,401.80,409.42,390.31,383.16,386.53,389.42,378.26,386.29,397.30,445.54,420.07,390.60,382.07,387.19,371.92,373.27,371.95,364.32,357.55,367.83,363.33,362.50,388.27,402.87,401.82,390.25,390.23,395.51,395.73,395.51,415.33,441.16,L7
2002-03-27 22:00:37+00:00,428.49,,402.01,399.94,401.21,,377.78,,,,,,,,,,,355.21,354.67,363.85,363.05,362.52,383.98,400.32,398.63,390.34,399.95,412.04,,,,,L7
2002-04-12 22:00:37+00:00,436.04,446.83,405.58,396.04,397.21,402.66,388.43,397.72,408.11,436.74,427.16,395.36,378.58,384.13,380.10,374.87,377.54,361.87,355.68,361.64,362.48,364.74,388.47,408.31,398.80,399.68,399.07,409.07,400.62,404.16,423.07,447.22,L7
2002-06-22 22:06:27+00:00,,,,,,,,347.44,,393.61,,367.63,380.42,,,,,,,,,,,,,,,,,,,,L7
2002-08-09 22:06:10+00:00,418.37,431.29,381.73,390.14,390.82,381.03,354.92,380.93,407.41,429.90,415.67,381.51,355.99,365.34,365.08,368.10,361.37,343.09,343.54,344.28,349.20,355.45,377.98,404.41,399.88,393.10,395.35,408.13,402.18,401.63,426.93,439.18,L7
2002-08-25 22:05:36+00:00,410.19,430.87,400.48,391.16,392.82,395.85,378.45,384.88,395.32,416.16,413.05,381.63,371.78,370.58,369.48,363.54,,,,330.06,339.74,349.07,372.53,394.67,398.53,377.92,381.53,397.43,384.97,390.82,406.13,412.42,L7
2002-11-13 22:05:54+00:00,375.44,415.67,392.92,388.39,393.25,392.77,379.52,384.25,,431.46,414.39,388.05,383.22,385.99,376.98,376.27,379.95,363.70,366.95,362.02,368.92,365.14,384.08,396.45,399.96,391.71,394.10,402.42,397.88,392.41,422.59,428.27,L7
2002-12-31 22:06:20+00:00,,,,,,390.66,378.24,386.37,393.31,416.51,408.44,382.79,379.93,382.93,367.40,367.33,369.90,364.63,359.10,364.38,362.38,360.22,387.93,394.23,392.57,384.85,386.92,397.08,388.35,392.04,407.04,416.67,L7
2003-01-16 22:06:02+00:00,394.23,428.28,397.31,381.76,389.74,394.82,381.84,388.53,399.14,423.28,416.72,387.24,382.11,385.05,375.35,367.92,373.29,362.75,359.55,366.52,363.74,360.17,385.96,392.16,390.25,381.82,383.74,389.44,385.82,385.40,408.42,416.40,L7
2003-02-10 22:00:29+00:00,403.02,431.58,403.88,395.45,397.36,398.31,384.92,399.99,430.31,453.18,423.04,401.03,391.76,388.30,379.32,374.26,376.60,364.02,363.48,367.12,377.26,369.88,393.38,403.48,405.69,395.01,398.15,410.90,405.41,397.90,433.87,438.16,L7
2003-04-06 22:06:44+00:00,402.94,404.78,388.16,380.54,383.65,390.29,379.52,390.01,401.09,444.37,418.33,382.05,364.43,382.86,372.00,373.46,371.54,361.97,354.17,364.18,362.19,363.28,394.42,406.24,402.08,389.86,391.75,396.36,396.44,395.63,414.50,444.43,L7
2003-05-24 22:06:41+00:00,,,,,,,,,,,,,,,,,,,,,339.75,351.47,375.63,404.43,405.95,391.68,394.66,405.98,409.08,400.05,,436.78,L7
2003-07-28 21:48:28+00:00,433.68,407.88,,397.61,399.96,400.16,380.98,378.09,394.07,421.24,407.43,381.34,325.03,352.54,350.60,361.44,,,,,,,,,369.02,,,,,384.59,424.07,447.17,L5
2003-08-13 21:48:45+00:00,407.66,,,390.57,394.80,383.97,368.23,384.61,400.77,422.10,412.51,385.83,360.50,370.55,375.25,375.33,364.53,346.70,344.87,349.52,350.84,365.73,381.14,409.98,406.04,396.41,396.62,407.54,404.63,405.19,426.13,437.21,L5
2003-11-09 22:00:18+00:00,395.72,,,396.00,388.81,,,,,,,,,400.17,385.79,383.21,390.85,374.86,372.19,380.17,377.28,,,,,,,,,399.85,420.21,446.18,L7
2003-12-10 21:56:30+00:00,410.29,426.49,391.12,379.64,399.68,403.24,388.35,394.64,404.48,423.19,408.31,,398.97,381.25,356.42,,,,,,,,,,,,,,,,,,L5
2004-01-19 22:06:59+00:00,,,388.78,380.72,384.19,388.06,374.85,382.43,390.16,410.85,400.47,,,,,361.52,368.87,358.52,356.29,362.88,361.80,359.63,376.28,386.49,393.09,,,,,,,,L7
2004-02-05 21:50:41+00:00,424.19,442.21,401.24,388.20,400.75,401.30,386.75,390.35,407.37,436.56,424.80,390.46,384.17,385.08,376.99,377.21,373.25,367.21,364.23,372.75,369.24,366.12,391.71,402.13,395.45,387.31,390.45,403.23,400.91,397.77,422.03,,L5
2004-04-01 22:01:04+00:00,,401.05,387.52,384.69,388.73,392.00,379.89,387.98,,,,,,,377.22,374.83,376.01,361.15,359.94,365.71,368.25,362.57,,,,,,,,,,,L7
2004-04-08 22:06:49+00:00,402.70,409.99,396.96,386.16,390.74,387.99,381.79,,,,,391.93,369.20,382.78,370.06,370.72,369.63,357.63,350.94,362.80,,,,,,,,,392.70,394.09,408.70,446.30,L7
2004-04-17 22:00:57+00:00,418.99,,,,,,365.03,378.27,400.81,422.78,417.82,388.23,362.96,366.92,,,,,,,,,,,,,,,,,,442.73,L7
2004-05-03 22:00:59+00:00,388.01,431.14,,395.70,396.12,388.48,,,,,,,365.50,374.79,371.85,377.00,363.74,347.96,341.27,351.87,,,,,,,395.26,402.79,398.54,402.13,424.46,439.76,L7
2004-05-18 21:58:38+00:00,409.18,407.15,374.22,385.45,391.07,365.19,357.91,379.18,400.71,427.06,418.86,387.94,360.90,370.43,363.02,378.45,370.11,347.84,351.30,356.88,346.50,350.23,383.73,403.78,402.80,396.66,398.62,408.90,406.71,407.00,432.32,438.64,L5
2004-07-06 22:00:48+00:00,,,,387.52,386.59,388.60,369.39,375.15,,445.03,420.29,,,,,,,,,,324.06,,387.04,407.04,,,,,,,,,L7
2004-07-21 22:00:04+00:00,408.43,410.49,377.71,374.51,382.81,399.93,380.27,387.54,404.13,433.92,406.96,374.75,,,,349.01,,,,,325.49,,376.81,399.05,408.10,394.55,375.10,392.22,394.01,394.00,411.12,428.00,L5
2004-07-22 22:00:44+00:00,,,,,382.55,392.31,362.60,369.73,,442.00,420.31,390.34,,,,,,,,352.47,330.45,352.53,380.51,409.88,413.75,,,,,,,,L7
2004-07-30 21:54:28+00:00,416.63,370.64,364.41,388.00,396.45,376.74,357.52,376.21,404.07,427.70,415.35,388.83,344.33,372.29,364.98,374.85,361.15,338.53,346.04,350.37,340.57,,384.05,408.70,409.71,398.22,402.39,417.23,414.07,410.37,435.71,445.96,L5
2004-08-07 22:00:37+00:00,,416.76,388.77,378.55,,,,,,,393.24,385.25,355.60,369.42,364.51,361.46,360.76,,,,,,,,,,,,,,,,L7
2004-08-30 22:06:20+00:00,,,,394.53,400.65,405.35,381.86,393.92,414.51,450.01,432.78,393.16,,,,,378.01,357.87,358.11,366.99,359.99,362.12,381.68,405.16,400.82,395.32,399.06,,,,,,L7
2004-10-10 22:00:20+00:00,,,376.30,373.45,375.71,378.01,372.51,380.81,380.42,,,,,,,364.17,366.59,356.62,360.78,363.62,363.40,362.84,384.69,,,,,,,,,,L7
2004-11-03 21:56:42+00:00,415.20,428.68,400.26,395.72,397.74,399.26,381.64,394.19,,441.85,420.69,390.76,380.69,390.71,382.49,379.58,377.39,366.57,,,,,,,,,,,,,,,L5
2004-11-18 22:06:34+00:00,385.81,439.93,,418.37,414.57,405.31,395.77,411.73,444.34,,,,,390.16,378.50,376.42,380.13,363.74,363.39,364.72,373.09,368.05,,,,,,407.00,404.65,406.53,451.22,,L7
2004-11-19 21:56:55+00:00,380.13,422.95,415.41,423.33,422.69,408.47,394.99,409.90,443.44,441.73,424.55,410.42,391.84,396.34,391.35,390.09,388.94,371.03,370.97,366.20,374.73,368.18,392.11,402.34,417.58,402.41,403.47,414.38,417.88,424.83,447.91,451.32,L5
2004-12-04 22:07:08+00:00,,,,390.42,392.78,393.63,374.84,390.28,425.32,431.70,410.33,386.67,,,,,375.14,362.41,353.55,362.63,371.85,356.45,,390.00,394.03,395.66,,,,,,,L7
2004-12-13 22:01:00+00:00,,,,,395.92,396.76,387.98,396.43,409.63,441.95,424.23,394.87,,,,,,369.19,366.50,374.61,372.33,375.86,395.00,398.88,395.87,391.97,,,,,,,L7
2005-01-13 22:04:05+00:00,403.40,401.18,390.93,385.71,389.68,383.60,369.54,380.82,392.16,426.72,397.19,375.36,392.34,394.10,379.64,378.07,384.26,372.61,360.88,358.62,360.16,353.70,376.36,391.05,393.41,381.64,385.60,391.54,385.89,385.22,408.29,431.89,L5
2005-01-14 22:01:13+00:00,,,,,396.82,402.86,379.98,389.29,,454.13,432.41,395.07,,,,,,,365.59,364.11,373.59,369.71,397.21,399.85,401.61,392.47,,,,,,,L7
2005-01-21 22:07:23+00:00,395.12,398.52,392.74,,,,,389.57,394.40,421.76,409.24,393.84,391.13,390.74,378.02,377.46,,,,,371.75,369.54,395.47,396.98,400.72,389.88,386.37,394.43,394.31,392.23,399.29,425.99,L7
2005-02-07 21:58:15+00:00,431.31,438.33,392.53,386.86,392.92,387.09,369.15,396.77,423.99,446.29,428.63,404.75,392.27,391.08,371.43,370.76,371.03,358.76,352.31,364.66,375.87,376.47,394.25,404.14,398.11,394.47,397.70,407.89,402.90,403.11,433.05,444.44,L5
2005-02-15 22:01:25+00:00,,,,411.56,412.52,405.91,,,,,,398.39,383.82,385.66,380.36,381.22,384.75,369.32,368.40,,,,,,412.88,398.97,404.67,412.39,407.09,407.98,449.26,,L7
2005-02-23 21:58:31+00:00,431.00,445.12,402.33,393.61,397.22,400.07,386.61,391.09,408.80,449.01,429.13,400.26,384.95,387.18,379.01,378.19,372.18,363.90,360.70,368.77,367.82,368.45,388.43,399.59,396.99,392.66,396.64,407.13,401.75,403.85,433.45,444.59,L5
2005-03-03 22:01:30+00:00,391.55,446.88,428.43,,,,,,,443.01,419.26,399.38,384.15,388.91,382.57,376.02,380.03,,,,,,387.24,395.53,407.45,396.25,402.09,408.85,405.53,405.62,447.15,,L7
2005-03-11 21:58:44+00:00,431.93,440.80,401.28,393.82,399.47,401.65,384.67,386.99,410.73,441.91,430.19,402.25,384.71,387.40,380.61,377.71,377.01,,,,,,,,,,,,,,,,L5
2005-04-03 22:04:40+00:00,396.50,405.88,394.95,386.55,391.00,391.45,379.92,384.16,412.80,443.65,421.49,398.04,383.20,385.08,375.63,376.61,370.37,354.94,354.10,361.91,361.38,353.35,392.42,399.92,403.86,396.55,396.32,409.72,406.28,398.63,426.92,438.11,L5
2005-04-12 21:58:55+00:00,399.99,402.74,,378.03,386.20,387.10,377.60,387.59,398.47,432.14,413.65,387.34,377.21,381.48,373.50,375.62,366.46,357.18,356.20,360.20,358.19,359.00,381.94,386.21,367.63,,,,,,,,L5
2005-05-06 22:01:25+00:00,404.66,418.95,,388.63,,,,,,,413.32,383.57,356.27,368.63,373.29,373.70,368.08,349.67,,,,,,404.11,398.75,394.76,399.05,409.81,408.40,405.30,433.54,438.76,L7
2005-05-30 21:59:15+00:00,381.26,415.30,389.72,377.41,381.04,373.20,354.86,370.06,392.26,407.78,402.89,383.76,,355.95,362.03,371.45,354.66,326.66,329.65,333.07,328.44,336.43,367.94,395.81,407.16,391.24,398.90,413.61,407.40,400.98,428.19,432.50,L5
2005-06-06 22:05:29+00:00,414.73,,,379.68,388.99,367.84,356.66,378.28,403.20,437.91,424.27,399.85,351.65,369.49,371.91,377.02,363.18,346.60,341.64,347.80,343.12,362.43,385.69,416.90,406.38,403.41,406.13,416.14,416.93,412.02,434.80,448.97,L5
2005-06-14 22:07:26+00:00,,,,,414.28,400.19,385.01,405.81,443.14,452.71,427.48,403.53,,,,,,,,,323.29,351.82,382.99,409.01,419.27,405.36,,,,,,,L7
2005-06-30 22:06:59+00:00,,409.49,391.01,390.78,392.77,381.90,,,,,411.92,385.61,,361.46,369.56,372.66,,,,,,,,398.35,408.06,392.49,401.31,408.77,406.00,403.33,429.43,435.22,L7
2005-07-24 22:05:50+00:00,398.75,403.36,372.29,372.20,373.86,381.02,376.08,390.29,410.93,448.74,433.65,395.93,377.01,377.70,370.65,371.53,359.30,342.12,347.10,350.39,332.79,354.59,389.77,412.45,410.40,402.05,401.06,413.10,401.66,399.48,419.36,436.45,L5
2005-08-25 22:05:41+00:00,,443.26,414.26,401.93,400.14,393.74,376.15,390.13,,438.60,420.51,392.63,370.32,382.51,370.57,375.34,380.37,356.37,357.51,356.32,362.41,362.69,377.64,400.63,405.98,394.22,401.83,411.97,409.30,407.85,437.74,449.64,L5
2005-09-03 21:59:56+00:00,420.48,425.57,391.90,391.01,400.92,399.44,387.33,396.24,408.56,438.62,421.48,398.03,374.18,378.00,374.39,376.16,370.68,366.48,363.87,366.76,360.55,366.68,391.95,402.11,400.87,392.15,394.75,407.62,400.30,401.53,426.97,438.44,L5
2005-09-10 22:05:43+00:00,386.68,417.61,385.62,385.82,389.98,388.99,374.97,399.58,,,,,,,,,,,349.90,350.14,378.94,377.09,390.41,400.28,,,,,,,,,L5
2005-09-18 22:07:03+00:00,426.03,458.78,404.82,391.60,,,,382.71,413.52,436.84,416.56,382.28,377.00,374.08,371.06,371.56,367.34,,,,,360.22,378.23,399.59,390.79,388.56,390.33,401.05,396.17,397.51,430.17,438.80,L7
2005-11-14 22:01:17+00:00,438.18,,,,,,383.82,383.56,406.77,433.22,423.22,395.41,388.56,389.16,,,,,,372.85,369.18,368.56,385.60,396.57,395.01,384.57,387.44,396.02,392.38,391.49,414.55,,L7
2005-11-22 22:00:23+00:00,,447.51,411.66,404.85,405.64,403.84,385.58,396.89,440.45,451.70,,399.54,390.79,395.28,384.04,384.54,382.20,370.70,370.78,374.10,381.97,375.38,399.23,400.69,406.48,397.88,398.94,409.21,402.81,395.98,434.48,439.11,L5
2005-11-30 22:01:24+00:00,455.03,453.79,412.45,,,,,,405.76,438.54,420.35,392.52,390.95,394.29,385.80,381.99,,,,,,,394.55,393.80,393.61,385.34,387.72,396.88,389.88,399.40,418.21,438.56,L7
2005-12-23 22:07:15+00:00,,,,,384.65,379.95,369.19,377.37,410.61,424.46,406.37,378.93,373.35,,,,,,,,,,,,,,,,,,,,L7
2006-01-08 22:07:49+00:00,,,,,,,,387.34,413.37,427.13,417.54,386.53,378.84,380.21,372.80,,,,,360.66,,,,389.39,397.83,386.91,387.99,395.77,395.61,387.18,419.55,424.60,L7
2006-03-13 22:07:41+00:00,427.43,435.44,398.97,388.06,398.68,402.21,382.98,,,,,390.98,380.31,381.37,,,,,,,,,,,,393.35,393.67,405.68,403.76,395.80,421.95,426.29,L7
2006-03-22 22:01:54+00:00,,,,,390.84,384.33,375.13,389.57,426.31,443.68,,392.83,,,,,,359.39,358.23,357.41,364.47,366.93,383.61,395.40,402.02,394.11,,,,,,,L7
2006-04-06 22:09:32+00:00,,,370.53,372.76,374.47,381.45,361.72,369.03,387.66,416.94,401.23,379.39,362.46,377.19,365.45,368.05,360.53,345.56,342.53,345.77,347.38,350.18,377.53,389.69,,,,,,,,,L5
2006-04-15 22:03:30+00:00,425.41,431.13,400.96,390.12,392.16,400.39,383.34,398.23,410.34,441.55,425.62,399.59,380.85,384.74,377.44,380.19,375.16,362.37,359.73,366.64,359.99,367.85,394.67,407.52,409.59,405.73,401.39,417.74,410.68,417.39,438.68,,L5
2006-04-30 22:08:02+00:00,,,,,,,,390.89,394.30,430.87,418.09,391.62,367.44,379.98,376.34,380.09,,,,,352.53,357.89,384.70,408.20,407.52,397.96,400.67,406.11,404.82,404.64,426.60,,L7
2006-06-01 22:07:38+00:00,417.09,438.61,395.46,387.29,393.21,397.97,376.40,,,,,389.14,361.68,382.83,374.43,377.31,373.24,353.83,343.83,357.43,,,,,407.26,401.30,405.27,419.21,419.93,403.84,440.84,445.10,L7
2006-06-10 22:01:49+00:00,410.75,,,,,,338.05,379.29,394.74,425.98,417.24,392.25,334.66,369.16,377.42,,,,,,338.35,351.19,384.48,410.30,404.19,402.35,404.08,413.37,411.79,404.20,431.40,444.29,L7
2006-06-26 22:01:44+00:00,,,,381.58,382.73,350.34,338.54,383.06,400.48,429.01,418.58,,,,,,,,,,335.23,,386.88,416.15,408.23,,,,,,,,L7
2006-07-19 22:07:20+00:00,368.28,391.73,,,,376.70,359.67,365.67,,419.42,409.16,383.95,,363.52,358.92,,,,,,328.59,,,397.95,404.97,392.99,393.79,405.29,404.23,394.68,415.32,422.98,L7
2006-07-27 22:11:11+00:00,408.02,419.34,393.37,389.84,393.78,391.02,378.70,390.34,395.33,435.29,421.87,396.92,367.17,377.90,379.92,387.35,371.03,356.00,350.10,357.96,333.10,359.52,392.54,408.62,413.02,402.46,398.09,408.18,405.60,403.64,424.86,448.12,L5
2006-07-28 22:01:30+00:00,,,,,,,373.91,384.16,398.83,448.51,423.14,389.61,,367.35,,,,,,363.00,342.30,356.11,386.04,414.26,408.46,402.86,398.54,405.81,403.00,418.07,,,L7
2006-08-21 22:05:19+00:00,393.17,414.59,379.62,383.08,385.24,376.17,366.57,372.44,388.79,412.50,403.60,381.25,364.80,370.89,373.50,371.12,364.17,352.81,354.89,,,,,,,,365.51,378.33,369.77,379.00,385.07,,L5
2006-09-05 22:07:11+00:00,,,394.61,385.15,391.88,387.56,376.84,387.10,,,392.37,,,,,369.68,371.77,363.49,359.01,363.93,361.08,362.42,391.79,398.70,404.64,,,,,,,,L7
2006-09-13 22:11:23+00:00,,,428.45,398.74,399.69,396.95,380.89,398.69,,449.61,434.64,412.55,392.59,394.50,379.71,377.26,,,,,,,,,,,,,,358.70,360.22,,L5
2006-09-14 22:01:21+00:00,,,,436.80,427.09,417.56,410.19,422.46,,,,,,,377.88,379.52,378.34,367.60,368.36,368.97,375.60,368.74,,,,,,,,,460.46,,L7
2006-09-29 22:11:58+00:00,400.16,413.55,,,,,,,,,,,,,,,,366.15,366.34,367.48,366.41,364.48,383.64,393.07,398.07,387.59,,,416.53,,429.10,427.41,L5
2006-10-16 22:01:19+00:00,,,,,,378.39,370.41,383.65,386.29,420.83,398.61,386.03,,,,,,354.63,356.30,353.83,358.84,358.49,379.56,388.75,390.60,383.12,,,,,,,L7
2006-10-24 22:06:02+00:00,,,,,389.95,393.83,381.70,389.93,406.54,423.38,408.31,393.18,387.51,390.66,377.59,375.35,376.86,364.04,361.87,368.47,369.40,372.59,394.54,404.22,402.58,395.65,398.07,405.74,402.90,403.68,419.94,426.44,L5
2006-11-25 22:06:19+00:00,,,444.32,432.75,,,,,,482.05,,,,,,,,,,,,,,424.85,441.67,,410.67,396.66,401.88,395.16,445.56,451.70,L5
2006-12-10 22:08:08+00:00,,,406.21,396.18,398.30,402.06,380.69,394.17,429.24,446.82,426.38,,,,,370.27,372.50,359.90,354.20,363.63,367.91,359.51,385.39,,,,,,,,,,L7
2006-12-11 22:06:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,464.44,,,,440.09,,,,,L5
2007-01-04 22:02:01+00:00,,,421.43,,,,,,,452.39,431.63,402.37,402.33,403.11,388.24,390.58,383.72,,,,,,398.95,408.20,400.72,399.60,400.14,407.32,400.41,400.53,428.85,,L7
2007-02-12 22:08:24+00:00,365.80,,370.89,365.48,371.63,366.02,367.08,381.67,381.77,,,,,389.14,371.66,364.72,380.37,381.52,373.68,373.13,366.37,359.99,,,,,,,,,,,L7
2007-02-21 22:02:16+00:00,,,,,391.20,394.17,377.08,391.18,412.74,454.96,426.89,392.79,,,,,,364.55,362.77,367.32,368.77,371.34,398.74,404.36,404.73,400.34,,,,,,,L7
2007-04-10 22:02:20+00:00,,,392.35,389.14,390.73,389.73,375.38,385.31,,443.88,427.40,,,,,389.82,381.57,372.42,367.27,372.09,372.87,366.71,389.82,,,,,,,,,,L7
2007-05-28 22:02:04+00:00,369.77,,,,,,,386.66,388.24,418.19,409.40,379.97,322.00,365.49,361.79,,,,,,344.66,354.10,384.87,408.88,402.38,397.74,398.86,407.74,402.14,399.15,413.49,,L7
2007-07-15 22:02:00+00:00,401.31,392.27,,391.45,392.60,368.57,,,,,,,337.68,370.80,365.08,371.17,,,,371.26,,,,,,401.47,402.89,413.18,410.11,405.43,433.09,,L7
2007-07-22 22:08:09+00:00,,,,403.20,406.72,,,,,449.78,,399.12,373.51,384.57,372.94,377.46,,352.61,,,,,379.86,404.55,419.91,405.08,411.28,423.49,419.73,425.63,459.57,,L7
2007-08-07 22:08:04+00:00,,,,380.38,385.52,389.82,364.33,373.58,,427.78,411.34,384.39,,,,,362.55,346.87,342.36,336.56,346.12,349.99,380.25,397.94,401.68,,,,,,,,L7
