,dates,jap0065-0000,jap0065-0001,jap0065-0002,jap0065-0003,jap0065-0004,jap0065-0005,jap0065-0006,jap0065-0007,jap0065-0008,jap0065-0009,jap0065-0010,jap0065-0011,jap0065-0012,jap0065-0013,jap0065-0014,jap0065-0015,jap0065-0016,jap0065-0017,jap0065-0018,jap0065-0019,jap0065-0020,jap0065-0021,jap0065-0022,jap0065-0023,jap0065-0024,jap0065-0025,jap0065-0026,jap0065-0027,jap0065-0028,jap0065-0029,jap0065-0030,jap0065-0031,jap0065-0032,jap0065-0033,jap0065-0034,jap0065-0035,jap0065-0036,jap0065-0037,jap0065-0038,jap0065-0039,jap0065-0040,jap0065-0041,jap0065-0042,jap0065-0043,jap0065-0044,jap0065-0045,jap0065-0046,jap0065-0047,jap0065-0048,jap0065-0049,jap0065-0050,jap0065-0051,jap0065-0052,jap0065-0053,jap0065-0054,jap0065-0055,jap0065-0056,jap0065-0057
0,1984-06-13 00:42:30+00:00,146.28241254087123,146.19283727913637,143.86123579419268,144.9776607398647,139.5058438896849,124.51577588045367,120.87230684620685,119.23573193115988,113.31232937757974,114.72549691086,116.42185324047955,112.05764275065229,123.82642427528671,129.46202790392488,124.10441752441213,116.58731663814928,104.81509196443344,107.51550876617668,106.82453777406354,109.65513403896608,114.5727578213118,105.29671275762661,97.29066339127354,101.89548422998384,101.13429149672882,101.71670552365595,95.14384968026498,101.50124546494109,107.00603149012642,118.03847162249302,117.78544643364106,121.48127731109831,122.81164592557346,123.52842018236277,117.82440217797617,116.55153631195058,115.31901686136507,104.89785630477131,98.29762187171622,92.35973076600817,99.34462869350679,102.71350149651443,99.41808550784458,106.79709936757976,109.99549978282107,122.2088819270095,118.53195175850593,118.33537508854965,118.2961718057954,118.03450956361702,120.92025844052941,119.5296052934664,110.71455879202732,92.08242310747212,72.20758384925782,94.24929744873384,110.43169061397259,117.15616437028467
1,1984-06-20 00:48:23+00:00,147.0865234592179,145.52238122211145,131.36253380302017,135.6163754172949,133.9370284430703,121.59596605834604,119.67438584137409,115.95899634146768,112.182251816633,113.09225652839244,114.20265356354908,118.3187804325794,130.30313623847945,134.60881583981856,133.67856522857278,121.20163076788751,108.82249290993943,113.4993390815577,117.57459315477702,118.9104615365081,100.96944238792588,102.17593223787867,,100.97886276803901,95.3925590710256,89.90944878716323,104.41133304534418,111.48882857833836,115.59284169907673,121.64404259075621,123.66165288314285,129.98127319110083,130.27785842214078,126.48976412739104,118.72927186882958,113.733448904061,116.14503164758482,115.2287140373121,104.53313103813042,98.84824808456617,99.44992768694448,106.8950882893583,112.63092325884297,118.80825088497143,119.3878583244979,119.78752107137751,122.89545905341578,122.14139481040799,120.57265970631029,117.72159677530551,112.4131991341688,105.10275173130138,92.9351960382168,92.04568759592428,,,107.15408123577559,118.09431559301596
2,1984-07-31 00:43:30+00:00,149.14880386696257,147.91082423876534,151.79745085228402,147.8182973384511,139.07722616663293,134.56350837846188,126.56163210940542,122.39681154780591,124.42688031530017,120.48288386610686,123.92228282715372,129.72017103170865,136.73769444660016,139.4229967151468,134.38866533254844,125.59007290528325,115.08760207369474,121.79012662548439,119.72185186348264,121.6141548641147,117.0746800431488,117.49922756479513,100.86080321113269,106.92597640615426,108.32275340509865,107.45835288234086,104.65942926697113,106.1116898810049,121.56849525029257,131.91905680935497,126.77163064704338,131.69490091001867,134.43595019456913,134.42183865139555,131.01369999468372,125.1924906591889,114.61351655808157,111.44643808754279,104.30592220996579,104.26012563543074,104.98827071233573,107.54444839075633,114.28507377145135,117.5146266961194,126.22438531536723,128.40508989558077,122.19485111997638,120.80055323277426,121.89692383621588,126.479555904563,129.05314795869137,124.36289265191652,107.78959727011492,104.56070666329808,101.1274208935935,111.48849217952893,123.7149990354282,130.4577453083926
3,1984-08-07 00:49:31+00:00,146.76904517015393,147.26789395730094,148.69138201656793,151.28362791113656,147.80608583454273,139.4706682892933,134.8671781810732,133.30919731670647,134.45647142745406,130.96632370544964,124.11464991742339,126.98104002034059,128.01291174613334,132.35636029029007,127.78488155943526,120.38829387317122,114.54246725016664,115.61769076437415,120.95011463158721,116.406460202583,118.85243266037354,116.85965015689317,104.27976256634169,105.23290902767987,112.26965373255192,114.56437276451283,105.6861634137161,108.6054361180155,111.52304457872143,123.67397085860395,125.74425466626394,127.77042635458774,134.13589570792473,133.74238099532994,129.96443397250155,124.67679752285319,119.6958729229401,121.23560435340163,110.0072671214882,107.17168147008634,109.8956095260031,112.81022974560726,106.55084926865113,109.77220876963769,118.49326714625363,120.89993542804577,116.14368689224357,116.2312338564256,118.97114593767449,121.5465697608187,127.0311738760618,123.55129163720648,114.0575618374562,108.99303559439642,107.4130515205511,114.4004129655488,126.85683102173707,131.09964747672075
4,1984-10-10 00:50:07+00:00,140.18227755295752,132.71401840606708,131.01523883958876,136.35786843556002,135.31083846505874,134.14042504883673,131.1254956124964,124.90952707618385,118.15406282532146,125.64590141476461,120.64608529381067,121.66252191421486,132.13301690679486,127.98321807473509,124.87919930811324,116.79830492775754,110.30390443268983,103.94137887325257,102.97999258096002,105.0885405695339,109.83746660426425,119.60029185708093,108.66595534850421,110.82168202310565,112.64761440124374,110.01649007285076,102.27085713546772,109.87764657541486,109.97873322800375,112.3355595841877,119.17204596620033,122.38766497895355,125.8248838016419,123.98260827280787,110.92214171924135,110.9263912596881,112.42995818849752,119.13105315920593,110.46245675685488,98.0528829448896,99.5947015678961,104.86885563178623,103.16353729816541,104.11397132401028,112.493313216687,114.35877381805633,113.56217040786167,111.0512511668633,113.69196884661945,110.62630675100567,105.14294646983863,108.75178155390651,102.15944779988236,101.58648010740303,104.04155529545943,106.643985215896,112.56648054516401,123.29618105376068
5,1985-01-07 00:44:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1985-05-31 00:44:21+00:00,,,,,149.3636104757494,147.91149731857686,140.14550970321315,136.09126050968132,127.69901133432262,125.66048684053814,124.98746224553256,121.9782397199337,129.6513068215188,132.22048570792,132.68613121410382,126.44006593889978,122.18076365101061,118.97017200214518,122.98576346176333,125.52548494645407,120.30769730699129,119.50412491176084,105.64826724683806,101.66561147459844,112.23634743888371,117.43311287299422,115.16606956148124,111.68510650448007,114.04752685666952,119.265972784649,123.65125071186202,136.073832960655,134.14423053297315,128.12137442202453,122.45414146836427,122.05331550939319,125.18668725903744,119.04353896640919,116.46215842133459,109.69668551458288,109.74533359015199,112.9701288635093,108.6215541869309,117.38271460887182,120.04876961829046,123.33201409668737,124.9998052710218,127.58587956540492,119.07491847904228,123.75411054260518,128.46050219014103,122.24251332466694,116.87624053997519,109.07729867595071,101.91001780009688,100.48911813315783,104.96494749962747,123.26065347845284
7,1985-06-16 00:44:19+00:00,150.28643603242253,149.73004300162947,149.03864911477606,139.17998873214603,138.4162267311711,135.80044811646127,135.62324165068898,134.29918027908022,134.94127477659643,135.73559506989605,139.89876419320385,143.24965017016933,146.44671889201254,140.09817416152575,130.05388900251697,127.6832467720183,121.51979666154244,125.19590124757696,127.10637991380804,125.8563486069962,115.1730502450118,107.78759094238889,101.34397233775678,101.42695925383592,105.10985107330367,118.5033970479034,115.38865714682834,117.33817363889142,127.09080504858277,132.26379458328387,134.04065862754484,144.89914435660197,142.4649176257452,137.67992291711576,128.80235991083563,121.17849235257118,112.59683676973671,106.36600357605636,107.71116114635309,108.11466670932538,109.87236190655989,116.95221022528139,117.50295411394906,124.05387729661523,126.70697904403201,128.1463939422269,131.44859440383107,127.54853868146336,124.05908233655737,126.91624302997994,125.93703372313317,119.48825524046738,116.72104209804093,111.30880217192549,103.07136397924549,107.99383777357218,115.39704625399663,126.47475473756501
8,1985-08-19 00:43:51+00:00,150.6352446380254,152.55760798101073,151.59471854162948,152.8757152236053,153.65448762931035,153.08563249925112,151.7703338667492,151.1345637180743,152.5410308355527,152.61762157271042,150.8050006345948,150.58748283349925,151.34125085699515,146.3022104950726,143.6677113139314,142.06513624400935,133.33633784495257,130.7830210102423,132.39404291792212,130.212611430123,124.2287696236837,118.25575889783481,116.01023607275329,126.05974048062005,126.48019903806315,135.1276499242164,134.23667011167888,134.00625719500405,136.3006323568683,143.93809621811604,150.93161849210267,155.89670246398597,149.73160239202122,137.00375449833743,132.75358030841278,133.4860833968646,128.77835904896259,127.51422303129597,129.46348730149924,129.66447372772768,130.3727354666494,134.21596238325046,136.23490242683965,138.2224495311373,142.3747158342429,138.58076387192742,137.56499551876456,140.59080626488085,136.70683156041474,131.96108047294763,128.61305923473282,125.18638612095799,119.28713779992592,112.94324760633192,116.00748090530371,120.04605519431666,129.36785492141854,137.32372346910356
9,1985-09-27 00:49:33+00:00,155.57961965422803,153.43254690211293,147.8024005251147,139.2954613523089,143.98856565953915,153.6207765634479,153.49665889362493,151.8459750105135,153.02103135141388,152.43255182114916,151.45313339286966,156.21291219316615,154.06539102978064,146.45936101923417,141.93563568512383,144.97644778231398,144.99882287908164,147.7344944033937,141.76286906930815,131.81974816112552,126.43596338740053,127.02577559404602,120.14451565736928,127.30614814971453,133.81571352270544,135.47652242911883,137.5068886222355,140.56946205505014,141.28061999627428,143.985516821934,146.86353417940182,152.8747778146801,151.91697485152363,147.354655936784,135.55841692429064,125.587999252446,131.03193983678997,131.57181077469394,127.86879887429865,131.13764699255,125.88248810707732,129.030527419486,136.02913941486094,141.49282074269087,139.88190824885626,138.29766879741763,140.62039913385607,143.3424632779511,144.67508739530734,143.31116056255277,140.24382305657235,135.18204169896487,130.32483391972937,130.7819318110666,126.01257797713721,131.08703954986487,137.78461842929548,140.80394696445333
