,dates,nzd0305-0000,nzd0305-0001,nzd0305-0002,nzd0305-0003,nzd0305-0004,nzd0305-0005,nzd0305-0006,nzd0305-0007,nzd0305-0008,nzd0305-0009,nzd0305-0010,nzd0305-0011,nzd0305-0012,nzd0305-0013,nzd0305-0014,nzd0305-0015,nzd0305-0016,nzd0305-0017,nzd0305-0018,nzd0305-0019,nzd0305-0020,nzd0305-0021,nzd0305-0022,nzd0305-0023,nzd0305-0024,nzd0305-0025,nzd0305-0026,nzd0305-0027,nzd0305-0028,nzd0305-0029,nzd0305-0030,nzd0305-0031,nzd0305-0032,nzd0305-0033,nzd0305-0034,nzd0305-0035,nzd0305-0036,nzd0305-0037
0,1999-08-21 21:47:20+00:00,206.08554449814855,198.25637323881614,182.06809664013642,174.98594275170174,170.16247277574863,180.72452951449333,185.51259389523014,,,190.13224936393823,,,200.01802970432828,191.7726752967377,186.7711061709683,186.75837220288503,,184.23819059854085,,186.30107312652282,193.44534854194154,204.61586535148632,205.23883159977976,,211.25153096780937,209.09551355814529,,,,,198.89526380622266,,220.31503491108376,210.9648692378916,179.45046162788267,179.88448398820594,,212.19690010217624
1,1999-09-22 21:47:24+00:00,221.60208786848256,205.82169190256394,205.99723386019053,183.49451821496137,188.00994886575688,206.3821448356464,197.02721075891168,,,,,,218.84929088709492,,206.1531155912265,212.97681962171407,,209.16778513356044,209.9652090792792,213.59217803585585,203.01238072215082,212.42339494893127,235.57397480577544,,232.76777305337802,,,,231.11269057916786,205.12943544480714,223.02153484876115,,,,189.0022242237671,196.78376369150138,,238.62659088832137
2,1999-09-29 21:53:40+00:00,228.3105120901162,210.8859210938706,,189.31874816045672,190.39436055405082,,,,185.84298495467962,200.46400013710067,,,,190.90075859884595,,,,,,,,209.5946864989503,,,229.16865509882786,215.14164691249113,,,,,,,221.52237260578718,224.02690799059232,192.67672489861323,,,
3,1999-10-24 21:47:20+00:00,,,210.40477130725984,186.8765469540155,191.73445330691155,201.1545995924327,214.2639246207299,,,229.9414829423275,249.7374453336312,264.2676649725107,222.24759507438446,213.7215088708753,,216.31073905909463,,221.96612452901238,227.69832258868243,224.60435439844625,219.54106752250811,231.38755124463077,252.54215422615985,,,,229.4679209433388,229.08847298918815,,224.80432611937894,243.28669678154913,,,,217.45780568775322,212.69967649636592,,244.26382721788602
4,2000-01-12 21:47:18+00:00,246.33019500302112,222.6753629319354,,,,215.89984644043489,,211.18663912633255,219.97699697877562,,,,225.554515128965,223.19042578821302,214.83736302848368,210.97509657658622,213.7344469153516,216.40353934091885,216.1540443194711,221.2216732112208,228.40860852161404,234.31727361077677,,,232.7247991375886,238.68384455574528,,,,,,,,231.10984109679967,225.30601335039552,211.09203105995329,,
5,2000-01-19 21:53:25+00:00,247.11287102254704,,212.0457199231433,184.98541889882685,198.99245850644343,219.44456917584728,211.3452151445491,,212.47904959789943,235.6690735956926,241.12664717339823,253.40260875422814,,,,232.33154742694123,,,,237.39033927569906,243.32703975411263,,251.47324953108577,,,,,,256.81475864946793,,252.64720016820917,,,,,,218.61171421379578,239.3743441577286
6,2000-02-04 21:53:25+00:00,229.06359689422152,222.25847800744774,193.12616650498592,178.81463468584732,194.26866522927668,205.6130881546257,210.10368999571784,202.41906137187271,210.09431869315813,236.49932740577202,232.6608721690915,215.0669766061845,188.58634598411146,182.50784401961994,199.51177132807447,212.01379700223546,216.75896779004054,208.17355504590336,203.75020934054947,212.36413162187682,215.34298256315873,229.03362731751554,250.20530440548958,230.2152782775727,197.78581323553465,180.32355377501813,,,234.56899618768745,216.02358645544152,230.29978936198847,,,,215.81300467188555,,,
7,2000-02-20 21:53:17+00:00,226.11974524589843,211.51328377969665,200.87642907822428,180.93684655449616,185.88210820414287,206.35918703341625,215.34800889475514,,,,,232.350257731533,223.6232331963414,213.48113382873817,215.452908562993,214.20126982397534,211.6249461404895,204.36507249888797,209.6313159778828,212.1840495826026,224.61885080652473,226.78768045973143,231.6600476139152,236.05625596998246,228.20747811963793,235.69796590828193,,,,,,,,,210.73421210683904,206.17799114461957,207.4132564791137,215.38233153925034
8,2000-05-03 21:46:43+00:00,228.88800246904322,212.55034049716107,188.8588450108855,188.35596517356868,202.7744265328671,195.86727309799747,,,197.73631878574753,211.25120813436723,231.20531307908806,243.12500074733975,,215.41920513009362,200.83170856062262,198.11307202943755,209.81959648450888,200.5107492248335,203.06226798527942,198.16719635224788,203.74047739867572,218.53366732238896,233.5995771839326,233.8712768337295,227.28303978681865,209.6628879366799,,,,206.2621055120309,225.39892155166817,,,,194.64881773758822,194.7129852968036,202.86648149995983,213.3012449739921
9,2000-05-19 21:46:31+00:00,224.0634687026027,216.0481146279946,203.62719568095204,192.18990161472775,197.2266878141361,188.2147793184332,197.148874387593,196.8076681833623,,,,230.58026367691176,,209.68854170044884,203.3698091705075,203.67133346721488,199.89981379913596,196.64550030633035,196.68420831934662,205.08594103147087,207.88143765059493,221.5079143662172,232.68853282423487,235.97982429321326,219.83620054591597,218.2241411674496,226.37623489699195,,,,,,,224.06887511287744,198.90666350835932,192.74031635475947,195.53818787411453,209.00703270802654
