,dates,chi0455-0000,chi0455-0001,chi0455-0002,chi0455-0003
0,1986-02-04 14:08:23+00:00,185.59338443723811,172.75355982742713,172.74210681743352,174.4515082053729
1,1986-08-15 14:02:41+00:00,205.46764708342832,176.7182516417716,166.32023527240239,
2,1986-10-02 14:01:03+00:00,194.79414172868888,184.30221313850504,182.990173554182,180.93334841485978
3,1986-11-03 14:00:21+00:00,191.1301558654373,180.53867581296467,175.64367245489154,181.18277552474885
4,1986-12-21 14:00:01+00:00,181.7484146557036,177.36862880729086,180.42185421758447,183.65735895603615
5,1987-01-06 14:00:54+00:00,183.4198984356509,175.49697392041267,176.02003357042366,184.77091866454725
6,1987-01-22 14:00:58+00:00,185.5919231584507,173.48619160946032,175.83465607644536,180.83712854154564
7,1987-02-07 14:01:33+00:00,190.1029604498983,179.11816642321594,184.51896846098438,177.25473924277685
8,1987-03-27 14:03:45+00:00,196.21752846551433,175.82332051544776,164.79856914344577,152.33444829307084
9,1998-03-25 14:18:11+00:00,198.36090976793386,180.93618922914396,177.78770872075933,180.87574428706125
10,1998-06-13 14:19:18+00:00,201.64494833123115,,,
11,1998-07-31 14:19:24+00:00,189.4677743829965,176.3117578677062,161.29177635263025,
12,1998-09-17 14:19:50+00:00,198.8699699020841,185.63547561539596,178.88215504858962,184.095814017334
13,1998-10-03 14:20:16+00:00,187.94080718158102,178.92630521633725,174.87535945418085,174.48457797796507
14,1998-12-06 14:20:01+00:00,,160.58148122130842,,
15,1998-12-22 14:20:29+00:00,189.83607349433615,175.82739716426187,175.25539406879824,178.28003019223556
16,1999-07-10 14:33:50+00:00,198.95613964630073,,,
17,1999-09-20 14:17:38+00:00,,143.03074163069047,136.48257855129452,135.0879643302417
18,1999-10-06 14:17:39+00:00,,194.6945013283063,172.85092694247297,166.0629411561215
19,1999-10-14 14:34:02+00:00,195.82432566579615,192.9238934485402,191.90859212791923,187.41150577569923
20,1999-10-30 14:34:20+00:00,197.26034648491563,177.93554381330966,178.7611002994964,187.18668139382476
21,1999-12-01 14:34:14+00:00,192.153812663478,183.77737872310246,178.08270852096823,182.37970904702058
22,1999-12-25 14:16:32+00:00,196.90624571153782,188.98739546844865,180.44061830491648,185.52566419337754
23,2000-01-18 14:33:49+00:00,194.05222142714385,175.98873519358244,183.33213741044278,187.81219349505616
24,2000-02-03 14:34:13+00:00,193.22032363509646,183.06864512867702,182.68661753576322,188.06180626741056
25,2000-02-19 14:33:42+00:00,200.29971619034924,194.85358614969567,199.7133227404983,188.97062777307067
26,2000-03-06 14:34:02+00:00,198.38763250977348,192.28634224832692,192.5669812921932,200.4161021466244
27,2000-05-09 14:33:34+00:00,201.33332466343404,182.79396790598418,181.2237429587002,
28,2000-05-25 14:33:24+00:00,196.11546807639706,188.9372025605432,177.09956272176422,160.6780162934572
29,2000-07-28 14:32:38+00:00,202.97068560661506,190.68099526285675,188.94631193787998,
30,2000-09-30 14:31:29+00:00,211.15462192134729,196.7063045183663,185.3580124738389,181.66994089131296
31,2000-10-16 14:31:11+00:00,195.15309019318275,178.30091696916273,171.0703079685544,171.56653259075384
32,2000-11-01 14:31:25+00:00,182.36695478938177,178.2543441548988,179.51760101052966,179.9359500264303
33,2000-12-03 14:31:23+00:00,189.92457755236748,182.7138671170484,179.57946258038973,179.9391148234366
34,2000-12-19 14:31:52+00:00,194.68929808941135,188.86393398443548,189.87754232880476,188.27771087247376
