dates,nzd0097-0000,nzd0097-0001,nzd0097-0002,nzd0097-0003,nzd0097-0004,nzd0097-0005,nzd0097-0006,nzd0097-0007,nzd0097-0008,nzd0097-0009,nzd0097-0010,nzd0097-0011,nzd0097-0012,nzd0097-0013,nzd0097-0014,nzd0097-0015,nzd0097-0016,nzd0097-0017,nzd0097-0018,nzd0097-0019,nzd0097-0020,nzd0097-0021,nzd0097-0022,nzd0097-0023,nzd0097-0024,nzd0097-0025,nzd0097-0026,nzd0097-0027,nzd0097-0028,satname
2006-05-17 22:03:57+00:00,360.02,396.44,381.45,364.35,364.60,368.96,370.05,377.03,383.64,387.82,388.24,388.10,386.67,383.51,384.86,383.55,381.87,382.40,379.59,379.02,379.24,375.59,380.02,396.50,393.33,368.60,386.90,387.93,397.64,L5
2006-06-10 22:01:49+00:00,377.35,396.44,381.45,364.70,364.59,369.01,370.60,377.53,383.61,388.87,389.06,388.70,388.96,384.68,385.61,383.55,381.87,382.40,379.01,378.65,380.01,377.80,378.99,386.05,388.65,373.04,386.25,390.24,398.31,L7
2006-07-28 22:01:30+00:00,377.35,396.44,381.45,364.70,362.95,367.51,369.35,377.47,381.83,386.57,387.58,388.93,389.60,380.79,385.61,383.55,381.87,382.40,379.01,379.66,379.87,378.41,378.32,383.28,383.55,375.06,387.41,392.17,398.44,L7
2006-11-25 22:06:19+00:00,394.68,,,365.40,350.49,357.79,361.38,367.32,369.36,373.47,376.70,379.93,380.89,365.76,387.88,,,,377.28,380.62,368.60,372.70,369.20,367.84,367.10,374.55,380.04,391.21,390.55,L5
2007-01-04 22:02:01+00:00,,,379.00,362.54,347.53,355.82,360.61,366.82,368.80,371.83,376.18,380.00,379.24,354.54,,385.78,380.38,377.94,373.53,378.48,365.54,369.40,369.58,369.55,364.98,375.13,380.04,388.24,385.67,L7
2007-05-12 22:02:11+00:00,393.19,406.24,379.54,364.38,349.31,357.68,358.75,361.61,364.95,371.97,378.00,381.19,377.84,363.46,383.79,386.84,384.16,381.76,374.31,373.35,364.26,363.67,366.22,370.04,365.13,372.50,374.84,385.63,401.02,L7
2007-05-28 22:02:04+00:00,393.19,406.24,377.43,362.90,359.53,365.34,370.47,377.69,383.61,387.02,391.47,394.79,392.65,383.06,383.79,386.28,384.37,382.50,376.18,373.71,374.85,374.96,380.03,381.52,379.38,381.72,382.04,398.25,424.05,L7
2007-08-16 22:01:50+00:00,383.31,400.61,378.83,362.88,359.02,363.87,366.86,373.78,385.37,387.51,387.74,392.39,387.75,378.35,379.51,384.18,383.44,382.02,376.08,374.50,375.67,375.42,382.00,381.91,380.26,378.99,378.24,398.25,424.05,L7
2007-11-20 22:01:58+00:00,379.69,396.46,378.20,361.22,355.02,359.70,366.27,371.12,376.38,386.00,385.49,389.69,385.06,376.12,376.61,382.31,381.19,380.24,377.04,372.38,371.44,369.23,372.25,375.87,374.02,373.22,373.38,400.08,403.68,L7
2008-04-28 22:01:53+00:00,385.95,400.88,384.18,361.26,356.23,359.16,367.05,368.68,370.48,378.05,381.43,385.25,381.77,378.59,377.97,380.78,381.82,378.54,375.85,370.25,369.12,366.55,367.09,366.48,363.00,358.75,363.35,387.31,387.08,L7
2008-05-14 22:01:48+00:00,392.11,404.21,385.55,369.45,361.01,359.16,367.05,375.60,375.75,382.30,384.96,387.93,386.38,387.27,387.73,387.78,386.04,383.86,377.67,374.38,369.12,366.55,375.54,370.56,367.13,362.45,365.75,387.44,389.01,L7
2008-05-30 22:01:41+00:00,400.20,408.62,387.76,369.45,365.82,368.38,372.56,380.23,380.48,385.15,388.11,391.52,391.64,395.51,394.00,388.90,387.55,383.86,377.52,382.62,381.33,376.10,382.27,372.50,370.52,366.66,367.63,386.55,394.72,L7
2008-08-02 22:01:03+00:00,400.20,408.62,387.76,369.45,365.82,368.38,372.56,380.23,380.48,385.15,388.11,391.52,391.64,395.51,394.00,388.90,387.55,383.86,375.42,380.96,377.35,371.49,378.56,371.50,368.77,366.01,367.94,384.24,393.76,L7
2008-10-21 22:00:36+00:00,400.20,408.62,387.41,368.15,364.46,366.74,370.72,378.45,379.79,383.27,387.37,391.52,391.64,392.55,390.53,387.48,385.99,381.35,374.72,378.85,375.14,369.96,376.94,370.75,367.72,364.24,367.94,384.24,393.76,L7
2009-01-01 21:56:31+00:00,403.77,412.43,389.52,372.12,368.65,368.83,372.37,374.50,383.02,380.50,390.63,399.78,395.06,388.17,387.15,383.24,381.31,376.33,371.91,373.18,374.83,371.44,373.53,374.39,369.20,369.98,378.49,384.80,397.65,L5
2009-02-02 21:57:22+00:00,403.00,408.94,387.85,370.31,367.48,368.43,371.70,375.14,382.82,382.73,390.03,397.05,392.10,387.73,388.82,388.49,386.71,385.31,379.52,377.20,379.13,378.38,377.41,378.06,371.85,372.42,383.54,389.21,404.81,L5
2009-06-02 22:02:15+00:00,403.00,408.94,388.91,374.30,373.93,375.01,377.34,379.42,385.57,385.74,390.54,395.07,391.63,388.28,391.45,393.74,387.98,389.81,385.60,384.14,382.87,382.94,380.36,383.47,376.57,375.51,380.33,387.17,398.83,L7
2009-06-18 22:02:13+00:00,399.14,408.94,388.91,373.16,373.30,374.25,377.58,380.05,384.72,384.88,389.02,392.91,390.46,387.65,391.45,393.74,389.59,388.58,385.23,383.43,385.00,384.12,380.50,382.76,376.52,373.94,380.53,390.59,398.83,L7
2009-07-04 22:02:11+00:00,392.91,405.69,387.02,371.31,372.71,374.44,377.44,381.64,383.84,385.24,385.83,388.83,386.03,383.20,384.76,393.74,389.59,388.58,385.19,382.94,383.67,381.50,378.24,380.06,374.35,366.44,376.53,387.96,391.47,L7
2009-07-20 22:02:06+00:00,393.54,409.03,391.65,373.89,373.04,374.44,377.44,382.18,383.90,385.24,385.76,389.22,386.05,383.77,385.07,391.25,388.59,388.36,385.24,383.88,383.67,381.50,378.24,380.24,374.56,366.13,375.87,389.59,389.49,L7
2009-08-05 22:02:01+00:00,390.65,413.37,396.98,377.26,374.41,375.85,380.02,382.77,383.80,383.16,384.22,387.07,385.27,382.74,381.52,388.08,387.55,386.73,385.34,384.08,384.25,380.31,377.99,379.89,375.23,365.94,375.30,389.92,386.18,L7
2009-08-21 22:01:59+00:00,388.27,410.08,393.81,374.74,370.75,375.85,380.02,381.53,381.54,381.03,382.91,385.48,383.15,381.03,380.09,383.20,384.33,384.05,382.70,382.09,384.25,380.31,377.05,378.54,374.48,366.81,374.30,388.11,386.04,L7
2009-09-06 22:01:59+00:00,386.64,405.89,390.32,370.37,367.78,371.27,376.08,378.85,379.79,380.01,381.37,383.60,383.15,381.03,377.33,379.59,381.68,381.96,380.70,380.04,381.48,377.31,374.44,376.23,372.43,365.13,372.66,388.11,386.04,L7
2009-11-25 22:02:33+00:00,387.19,405.29,390.32,370.37,367.55,370.62,374.66,378.14,379.65,380.00,381.74,384.14,383.45,380.83,378.98,380.68,381.68,381.96,380.08,379.71,381.31,378.21,375.96,376.90,372.43,365.44,372.15,387.29,387.14,L7
2010-01-20 22:02:37+00:00,387.79,403.34,388.52,365.68,362.22,365.43,368.57,371.49,375.24,375.55,379.18,381.87,381.15,380.06,380.10,378.66,375.93,377.53,375.22,375.59,378.49,375.45,374.46,373.37,369.52,366.05,369.20,383.08,389.67,L5
2010-06-21 22:03:58+00:00,399.97,407.52,392.41,372.57,367.93,365.71,371.05,371.84,374.51,377.50,383.98,387.92,384.67,384.25,388.51,391.63,391.03,385.32,379.83,378.07,382.02,381.39,378.19,380.02,377.30,361.24,364.82,390.89,399.39,L7
2010-07-23 22:04:02+00:00,389.92,408.10,386.05,370.87,363.21,363.33,372.41,376.91,372.88,378.27,384.57,388.55,387.09,385.62,383.96,389.58,387.64,385.12,380.35,380.19,380.76,379.88,378.19,380.02,377.30,366.31,366.56,389.50,400.61,L7
2010-09-25 22:04:05+00:00,389.92,408.10,386.05,370.87,363.21,366.89,375.07,380.56,372.88,378.27,384.57,390.64,388.90,389.18,388.64,389.58,387.64,385.12,380.35,380.19,380.76,379.88,378.19,380.02,377.30,366.31,366.56,389.50,397.01,L7
2011-01-07 22:01:44+00:00,396.55,410.53,387.21,368.71,367.12,370.69,374.80,382.47,382.85,385.47,384.72,392.41,392.70,389.65,389.83,389.42,387.52,387.20,382.14,382.39,382.19,378.72,383.00,388.67,376.58,379.21,380.78,392.11,389.99,L5
2011-03-12 22:01:43+00:00,401.33,412.47,392.17,372.60,370.51,372.36,374.17,380.37,381.56,382.74,386.15,392.84,393.91,391.40,391.34,390.42,389.47,388.77,383.98,383.80,385.44,381.41,382.21,384.43,374.04,384.05,391.15,395.41,390.92,L5
2011-04-05 22:05:26+00:00,398.84,411.23,391.32,371.32,370.09,373.10,374.60,380.63,382.18,383.81,386.15,391.85,394.59,391.46,391.52,390.93,388.89,389.74,384.47,384.57,386.29,380.70,381.67,383.54,374.47,382.47,391.15,395.41,391.47,L7
2011-05-07 22:05:25+00:00,393.57,405.66,387.84,367.92,365.17,368.31,374.60,380.63,378.66,379.33,381.37,387.23,387.93,386.69,387.89,386.87,385.59,385.24,380.74,382.10,382.85,380.70,381.67,380.35,374.33,379.65,386.08,391.78,390.17,L7
2011-05-23 22:05:23+00:00,392.82,405.44,387.44,367.29,365.17,368.31,373.58,380.79,379.51,380.36,382.06,388.58,389.03,387.04,389.25,387.45,384.26,384.52,380.74,382.10,382.52,379.66,381.06,381.04,375.42,378.97,384.49,393.10,391.61,L7
2011-07-26 22:05:18+00:00,390.23,403.47,385.48,365.95,362.55,366.58,373.69,380.88,379.25,381.58,382.85,389.38,387.87,386.15,388.51,388.57,384.21,384.19,379.98,382.33,382.78,380.66,381.16,378.41,374.49,374.65,381.52,390.21,389.82,L7
2011-08-11 22:05:13+00:00,386.58,403.47,385.48,363.57,359.15,363.16,370.70,377.94,377.48,380.50,381.83,387.09,385.91,384.26,386.03,388.57,384.21,384.19,379.98,382.33,382.78,380.66,381.16,378.41,374.49,374.65,381.52,390.21,389.82,L7
2011-08-27 22:05:11+00:00,386.58,403.47,385.30,364.23,360.17,363.75,371.37,378.50,378.47,381.49,383.26,388.24,386.71,384.26,386.03,389.30,384.75,384.41,378.99,382.47,383.56,381.36,381.19,378.46,374.94,373.90,381.32,393.01,388.80,L7
2011-09-12 22:05:05+00:00,382.22,398.67,384.35,362.64,358.64,362.22,372.53,378.87,378.88,382.40,383.33,387.71,384.79,382.26,385.43,388.28,384.07,383.68,377.22,382.08,382.99,380.23,380.47,376.89,374.89,372.44,381.04,393.52,388.06,L7
2012-01-18 22:05:49+00:00,374.83,392.42,379.72,358.89,355.77,358.63,367.83,373.78,377.36,382.20,383.24,386.66,384.40,378.76,380.79,388.60,382.31,379.24,374.64,378.02,379.40,377.50,378.20,374.04,371.91,368.03,379.16,390.33,387.53,L7
2012-04-07 22:05:52+00:00,367.95,386.46,369.92,356.17,348.00,350.95,355.65,361.94,368.21,366.21,367.13,374.40,375.15,369.59,375.70,378.75,372.94,368.04,368.12,366.25,366.70,364.67,370.28,371.16,362.24,362.72,364.37,373.70,383.56,L7
2012-05-18 22:00:20+00:00,367.95,386.46,369.92,356.17,353.15,355.41,361.19,368.79,372.54,371.15,372.53,379.31,375.15,369.59,375.70,378.75,372.94,368.04,374.04,370.52,370.20,371.46,373.64,374.78,366.69,364.35,365.55,375.92,383.56,L7
2012-06-26 22:06:18+00:00,374.28,390.22,369.92,356.17,355.18,357.10,363.82,371.48,373.79,373.53,373.52,381.20,377.57,374.91,378.60,379.79,372.94,368.04,374.84,372.80,372.54,372.64,373.95,374.45,368.70,366.65,367.78,376.99,383.60,L7
2012-07-12 22:06:34+00:00,380.50,393.36,373.38,359.19,356.69,358.95,365.07,373.07,374.60,375.28,375.84,382.12,377.57,374.91,383.12,382.45,378.39,374.19,376.45,374.36,373.99,375.09,375.74,376.32,371.28,367.14,366.73,379.34,383.60,L7
2012-08-13 22:06:56+00:00,380.50,393.36,374.93,363.28,359.21,361.19,367.30,376.78,374.74,376.39,376.77,383.24,375.84,374.25,381.64,381.65,380.06,377.63,378.16,377.33,376.86,376.71,374.70,375.84,373.03,366.74,366.64,380.35,378.23,L7
2012-11-17 22:07:47+00:00,388.12,399.83,383.78,364.40,361.40,362.67,368.51,373.71,375.05,379.68,380.80,388.85,387.44,382.00,385.75,386.69,383.64,381.50,378.28,378.65,377.78,376.04,372.90,374.99,377.46,368.30,377.64,389.82,383.14,L7
2013-01-04 22:07:58+00:00,391.88,402.75,380.97,361.51,357.07,357.92,365.27,368.30,369.67,375.71,377.42,382.76,384.80,380.22,387.17,388.29,381.42,379.21,376.08,376.29,374.96,374.50,371.97,372.32,373.49,367.23,381.05,393.23,385.48,L7
2013-03-09 22:07:57+00:00,382.88,396.10,379.42,359.94,352.25,355.01,362.73,365.02,364.19,369.94,372.96,381.25,389.70,383.88,387.77,390.04,381.45,378.34,372.85,372.29,370.98,374.06,371.64,365.34,362.45,364.65,380.01,395.46,389.60,L7
2013-03-25 22:07:51+00:00,372.37,382.45,371.38,350.22,347.14,357.03,363.57,362.64,364.19,369.94,365.98,381.83,386.95,381.97,386.08,388.52,383.17,380.78,375.17,373.37,370.14,372.31,366.21,365.34,362.45,365.92,378.11,389.75,393.15,L7
2013-05-12 22:07:41+00:00,376.61,386.34,374.45,353.50,349.77,359.97,366.20,365.05,370.73,374.17,365.98,381.83,386.69,383.68,386.04,388.66,383.44,381.31,375.68,376.43,373.74,374.87,370.84,373.02,368.21,369.87,378.11,389.75,390.92,L7
2013-05-20 22:13:50+00:00,379.00,379.83,374.50,355.17,351.59,362.46,369.10,368.89,374.04,376.80,371.75,383.07,385.50,383.59,387.45,388.43,383.85,383.00,377.78,378.05,376.00,377.16,374.78,377.46,371.25,371.75,373.24,386.12,391.72,L8
2013-05-28 22:07:35+00:00,383.36,388.64,378.22,359.55,355.96,365.96,372.07,372.50,377.49,379.28,371.75,383.07,389.11,387.21,389.94,391.23,386.88,386.26,380.52,380.46,379.23,380.17,378.52,381.30,374.97,375.65,373.24,386.12,396.07,L7
2013-06-05 22:13:51+00:00,385.23,390.04,378.94,360.08,356.59,366.10,372.62,373.30,378.04,379.66,374.39,384.31,388.81,387.73,388.75,391.73,387.47,386.39,380.54,380.41,379.47,380.93,379.56,381.66,375.47,375.49,372.00,385.87,400.69,L8
2013-06-21 22:13:43+00:00,386.89,393.23,380.27,362.33,357.81,366.85,373.02,374.53,379.08,380.83,377.23,385.97,389.20,388.54,390.03,392.67,388.50,386.56,381.02,380.78,380.13,381.64,380.58,382.47,376.46,375.52,373.19,386.45,400.69,L8
2013-06-29 22:07:21+00:00,387.19,394.03,379.70,362.33,358.20,366.74,372.55,374.85,379.14,380.86,378.35,386.45,388.98,388.21,389.70,391.85,387.64,386.56,381.02,380.68,380.46,381.95,381.00,382.50,376.39,375.36,373.21,387.28,401.58,L7
2013-07-07 22:13:48+00:00,388.30,394.87,381.14,363.69,359.92,368.84,373.83,376.72,381.73,382.84,380.76,390.41,391.22,390.30,389.60,391.96,389.60,388.56,382.75,382.21,382.16,383.87,382.80,385.30,378.30,376.23,372.48,386.91,405.18,L8
2013-07-15 22:07:11+00:00,388.79,395.70,381.55,363.55,359.60,368.15,373.57,376.56,381.53,382.43,381.43,390.41,391.22,389.92,389.35,391.62,388.98,387.76,382.40,381.84,381.84,383.51,382.81,385.44,378.14,376.67,373.44,386.91,405.18,L7
2013-08-16 22:07:07+00:00,388.79,395.70,381.70,363.56,359.51,367.40,373.08,376.33,381.05,382.60,382.10,390.01,390.21,389.64,389.35,391.62,388.45,386.76,381.76,380.64,381.19,382.44,382.03,384.89,377.41,375.69,371.84,386.53,405.72,L7
