dates,nzd0097-0000,nzd0097-0001,nzd0097-0002,nzd0097-0003,nzd0097-0004,nzd0097-0005,nzd0097-0006,nzd0097-0007,nzd0097-0008,nzd0097-0009,nzd0097-0010,nzd0097-0011,nzd0097-0012,nzd0097-0013,nzd0097-0014,nzd0097-0015,nzd0097-0016,nzd0097-0017,nzd0097-0018,nzd0097-0019,nzd0097-0020,nzd0097-0021,nzd0097-0022,nzd0097-0023,nzd0097-0024,nzd0097-0025,nzd0097-0026,nzd0097-0027,nzd0097-0028,satname
2002-01-22 22:00:40+00:00,392.56,396.19,382.33,362.76,359.68,361.47,367.77,373.47,383.05,386.42,387.84,394.18,389.38,387.43,389.26,398.05,390.88,385.18,378.15,376.22,374.97,378.19,379.78,385.08,378.24,380.22,373.87,382.27,400.99,L7
2002-03-27 22:00:37+00:00,375.17,381.81,372.40,353.02,346.87,355.74,356.38,368.98,369.20,376.08,381.77,383.02,381.79,380.45,382.44,375.49,376.13,370.10,366.57,363.40,363.59,363.32,363.82,364.99,363.30,362.24,356.30,375.14,396.74,L7
2002-07-17 22:00:08+00:00,395.89,402.39,382.28,362.70,361.53,362.09,367.48,370.38,381.07,388.69,386.41,391.77,388.18,386.07,387.09,391.32,387.23,388.48,389.67,383.79,381.01,379.86,377.71,376.55,375.75,373.77,382.11,393.95,389.76,L7
2002-08-18 21:59:57+00:00,402.10,,378.01,363.05,355.33,364.35,367.99,373.61,376.91,383.49,385.72,385.92,387.06,384.08,389.16,387.15,388.58,381.44,382.90,379.10,,,,,,,372.98,389.23,387.42,L7
2003-01-09 22:00:09+00:00,,,,,,,,,367.26,367.27,366.53,375.14,375.34,366.44,371.37,379.32,376.87,374.60,371.26,370.56,364.61,360.52,367.21,375.12,363.18,365.74,,,,L7
2003-03-30 22:00:31+00:00,390.11,402.99,384.98,364.86,358.39,355.30,372.35,375.84,372.54,377.18,383.85,385.13,368.44,376.76,385.07,384.78,374.02,376.13,376.40,378.52,375.11,379.57,378.21,369.69,369.03,371.11,,,,L7
2003-08-05 22:00:11+00:00,,,377.49,361.50,360.92,363.80,366.73,371.11,370.96,361.54,366.69,387.60,379.64,378.39,,,378.85,376.40,372.99,369.79,374.38,374.56,375.67,369.92,368.68,366.45,369.14,390.33,392.70,L7
2003-09-14 21:49:18+00:00,410.64,418.79,398.47,383.89,389.77,393.61,396.12,401.99,396.80,398.33,400.31,392.66,391.85,391.31,392.57,394.46,394.21,390.37,393.55,392.92,388.90,387.89,388.25,384.83,382.52,386.45,396.98,402.41,406.99,L5
2003-09-30 21:49:30+00:00,411.81,414.78,400.82,385.12,378.07,379.16,386.46,396.97,393.68,394.24,394.85,400.26,397.06,395.07,395.47,399.62,395.50,396.65,395.69,390.03,386.75,387.34,384.17,380.86,375.67,381.96,385.87,399.50,409.20,L5
2003-11-09 22:00:18+00:00,394.42,403.01,388.49,369.42,368.69,371.36,378.81,386.78,,,,384.73,382.17,381.66,383.51,384.47,380.12,382.36,374.01,373.40,376.65,374.81,373.18,,,,382.08,388.73,401.25,L7
2003-11-25 22:00:29+00:00,,,,333.39,339.39,343.79,339.02,341.10,343.89,353.11,,,,360.96,356.58,361.10,362.46,360.41,355.97,360.45,355.34,353.46,347.11,350.35,347.84,354.88,,,,L7
2004-04-01 22:01:04+00:00,389.04,394.70,383.40,368.06,365.79,367.92,375.19,,,385.97,387.15,390.49,389.90,384.56,386.73,386.12,384.90,384.62,378.91,376.32,375.34,,,,377.36,377.99,381.89,396.54,402.59,L7
2004-06-20 22:00:50+00:00,387.96,396.24,371.38,361.79,358.51,,,364.95,375.32,380.24,374.02,378.99,377.06,375.33,376.73,378.42,374.66,373.66,370.83,370.18,,,372.80,370.30,370.15,371.38,377.99,384.82,391.14,L7
2004-07-06 22:00:48+00:00,389.87,406.49,388.57,369.30,363.68,,,387.46,387.34,389.21,391.29,391.76,384.17,388.16,386.56,388.93,384.37,386.59,380.46,,,,383.82,380.07,375.99,386.27,391.22,396.98,397.41,L7
2004-07-22 22:00:44+00:00,389.00,400.71,380.34,,,,376.11,383.25,383.94,384.24,389.11,380.24,376.28,377.29,377.65,380.03,378.65,385.03,,,,377.86,,,375.66,385.18,390.59,397.98,404.69,L7
2004-07-30 21:54:28+00:00,,,,,,,,,,,,,,,,,391.53,391.85,389.37,394.59,389.82,393.57,392.27,390.54,388.38,385.34,392.68,411.99,413.67,L5
2004-11-03 21:56:42+00:00,407.23,408.34,387.78,367.99,365.76,360.44,363.97,368.51,376.98,375.03,375.44,378.26,385.78,388.66,390.04,389.12,386.60,386.96,383.13,381.07,368.09,370.01,370.24,371.93,364.06,,,,,L5
2004-11-11 22:00:45+00:00,377.96,389.88,371.78,351.83,343.03,350.86,361.21,364.81,377.21,,,378.19,374.76,375.84,378.92,376.24,371.49,374.80,373.60,371.10,368.85,367.54,368.66,367.81,,,,389.00,392.72,L7
2004-11-27 22:00:53+00:00,,404.05,385.63,370.36,370.43,370.91,380.41,388.18,395.49,397.07,398.39,398.50,,,,,,,,,,,,,381.94,385.70,396.12,396.69,393.77,L7
2004-12-21 21:57:36+00:00,399.56,412.96,393.41,374.62,369.47,371.49,378.63,372.35,377.83,383.01,383.92,384.61,381.60,385.80,401.87,396.83,389.94,393.69,389.47,389.57,389.48,376.33,376.32,373.77,363.78,362.45,377.59,397.86,399.43,L5
2005-02-15 22:01:25+00:00,393.02,399.50,381.36,363.81,358.07,365.85,371.99,378.10,381.78,383.32,380.86,,,393.87,387.92,383.65,377.85,378.67,373.82,369.01,372.40,374.15,377.96,382.79,377.57,377.80,,,,L7
2005-02-23 21:58:31+00:00,397.42,397.50,377.22,359.63,358.92,369.74,374.76,383.76,391.33,387.03,390.18,389.48,388.24,385.23,384.32,379.27,372.37,371.86,374.80,380.18,378.50,382.55,382.63,388.48,384.96,379.95,386.85,394.11,393.67,L5
2005-03-03 22:01:30+00:00,,404.94,386.14,365.12,363.71,369.30,378.38,386.32,386.54,386.59,393.94,399.74,,,,387.87,388.26,387.62,379.97,378.06,378.77,376.31,378.64,383.81,378.72,378.30,386.44,391.97,,L7
2005-03-11 21:58:44+00:00,,,,,,,,383.45,386.81,392.73,395.49,393.22,393.81,392.39,388.74,,,384.62,379.71,379.57,373.89,378.10,386.59,389.05,383.06,388.88,397.68,400.36,396.91,L5
2005-04-28 21:58:59+00:00,402.01,408.67,394.72,379.07,379.17,387.35,392.80,397.67,401.46,396.74,403.32,406.70,400.10,391.36,393.01,391.54,401.08,399.51,394.51,398.99,393.84,389.58,393.63,395.80,391.53,393.92,396.73,398.57,406.81,L5
2005-05-22 22:01:24+00:00,393.51,398.01,383.85,370.47,,,,377.62,382.06,388.80,390.58,392.97,391.12,388.12,387.44,387.32,384.42,378.91,378.08,,,,,,,,,,,L7
2005-07-09 22:01:14+00:00,386.89,407.81,392.46,,,371.94,382.09,382.85,387.66,388.45,390.84,398.40,391.25,394.54,389.64,389.05,386.68,,,,385.22,378.85,386.20,384.94,379.50,391.13,391.81,397.13,406.20,L7
2005-07-17 21:59:35+00:00,395.73,400.65,378.44,359.53,359.56,,,,,,,,,,,,,,,,,385.49,384.66,389.75,381.70,379.84,382.69,416.71,402.70,L5
2005-08-10 22:01:10+00:00,394.21,407.70,386.47,,,365.02,368.94,378.09,375.09,372.51,375.47,381.21,378.52,380.80,380.59,383.33,379.53,,,,381.39,376.85,371.91,372.80,369.43,377.09,383.37,397.49,400.52,L7
2005-11-14 22:01:17+00:00,386.33,392.89,,,359.86,364.75,369.88,375.87,377.98,381.62,380.99,386.75,380.96,381.42,384.68,380.69,,,,373.51,370.92,372.70,377.65,375.49,372.99,374.05,380.80,395.38,389.68,L7
2006-03-14 22:02:55+00:00,360.02,377.30,368.57,352.38,356.94,361.92,360.41,371.19,371.15,377.41,375.39,375.03,372.19,369.46,372.46,370.39,373.33,373.74,375.88,378.33,379.32,365.31,,,,340.38,375.10,379.98,378.99,L5
2006-04-07 22:01:51+00:00,,,,,,,370.98,374.64,,,,384.85,379.35,380.42,379.68,380.66,376.51,379.01,375.35,372.57,368.09,368.60,369.68,,,,383.85,381.70,407.65,L7
2006-05-17 22:03:57+00:00,,415.57,394.34,376.31,372.26,376.00,378.76,385.25,396.14,398.22,401.09,404.41,408.48,400.64,402.43,399.60,395.77,394.44,387.55,386.17,390.31,392.86,390.36,396.50,393.33,396.81,401.76,402.12,406.28,L5
2006-06-10 22:01:49+00:00,394.68,,,365.40,364.56,369.11,372.26,379.04,383.54,390.98,390.71,390.51,395.84,388.21,387.88,,,,377.28,377.54,382.32,384.41,376.94,375.60,383.98,381.94,384.31,397.16,400.33,L7
2006-07-28 22:01:30+00:00,,,,,358.06,363.01,364.32,377.25,376.50,379.66,383.13,389.83,392.12,365.21,,,,,,383.69,379.31,380.85,376.29,377.73,373.35,381.13,392.02,399.91,398.94,L7
2006-11-25 22:06:19+00:00,,,,,328.84,341.25,347.57,345.67,348.05,349.78,356.26,359.46,354.70,343.86,,,,,,,344.16,352.84,354.37,350.19,343.97,360.59,363.80,376.56,372.39,L5
2007-01-04 22:02:01+00:00,,,379.00,362.54,355.70,363.20,369.94,377.54,381.85,386.04,389.14,390.70,390.89,,,385.78,380.38,377.94,373.53,373.26,373.14,374.50,378.07,380.74,377.63,383.68,384.30,,,L7
2007-05-12 22:02:11+00:00,393.19,406.24,380.08,366.21,363.40,368.60,,,,380.09,388.61,393.42,387.92,383.06,383.79,387.90,387.95,385.59,375.10,373.43,375.48,,,379.19,373.78,373.24,376.43,394.71,429.66,L7
2007-05-28 22:02:04+00:00,,,373.21,359.94,359.48,364.21,370.99,377.84,385.37,394.94,396.67,400.25,399.13,,,385.15,384.77,383.96,379.91,374.43,375.94,375.42,382.00,384.63,386.74,388.24,385.38,401.79,418.43,L7
2007-08-16 22:01:50+00:00,373.42,394.97,383.19,362.49,354.19,358.81,362.72,369.72,,,377.94,383.49,376.21,373.64,375.24,379.48,377.61,376.52,373.23,375.65,375.60,,,,,375.48,372.90,,,L7
2007-11-20 22:01:58+00:00,385.95,397.94,,,351.38,356.08,365.09,365.80,367.39,377.07,381.86,385.33,379.85,378.59,377.97,,,,377.97,367.07,362.78,363.04,362.51,367.10,361.30,355.93,361.86,398.37,388.92,L7
2008-04-28 22:01:53+00:00,,403.83,384.18,361.26,361.07,362.24,369.01,371.56,373.56,379.03,380.99,385.17,383.69,,,380.78,381.82,378.54,373.72,373.43,375.46,370.05,371.67,365.85,364.71,361.57,364.83,376.25,385.24,L7
2008-05-14 22:01:48+00:00,398.26,410.86,386.92,377.64,370.57,,,389.43,386.30,390.79,392.04,393.28,395.59,395.95,397.49,394.79,390.27,389.18,381.33,382.63,,,392.45,378.73,375.38,369.86,370.56,387.69,392.86,L7
2008-05-30 22:01:41+00:00,402.14,411.18,392.18,,,374.51,376.12,379.69,381.59,385.63,391.31,396.11,395.65,395.07,390.52,391.12,390.56,,,391.81,387.20,382.14,382.69,372.92,371.47,368.56,367.51,395.70,406.05,L7
2008-08-02 22:01:03+00:00,,,,,,,,,,,,,,,,,,,371.22,375.98,369.40,362.28,367.42,368.48,363.51,364.04,368.84,377.30,390.89,L7
2008-10-21 22:00:36+00:00,,,386.36,365.55,361.75,363.48,367.02,373.12,377.72,377.64,385.15,,,386.62,383.58,383.24,381.31,376.33,372.60,370.39,368.51,365.36,370.48,367.76,363.55,357.15,,,,L7
2009-01-01 21:56:31+00:00,403.77,412.43,392.68,378.69,375.56,374.17,377.71,375.88,388.32,383.36,396.12,399.78,395.06,389.72,390.73,,,,,,386.59,386.69,382.70,386.94,380.55,388.74,388.14,392.30,404.41,L5
2009-02-02 21:57:22+00:00,402.22,405.45,384.51,366.70,365.12,367.63,370.37,376.43,382.41,387.20,388.81,394.33,389.14,386.84,392.16,393.74,392.10,394.30,386.45,384.01,382.28,383.08,379.05,379.48,371.46,371.38,378.95,386.12,405.21,L5
2009-06-02 22:02:15+00:00,,,389.53,377.52,381.11,383.22,383.93,385.94,385.99,386.67,386.70,391.10,390.69,,,,383.86,385.32,384.74,384.28,379.74,379.04,379.34,384.00,377.70,366.40,373.91,383.09,386.86,L7
2009-06-18 22:02:13+00:00,391.42,,,369.72,371.40,371.96,378.33,381.93,382.17,382.29,384.47,386.44,386.94,386.38,,,392.80,386.11,384.50,381.99,391.37,387.67,380.89,380.62,376.37,369.23,381.14,400.84,,L7
2009-07-04 22:02:11+00:00,385.08,405.94,,,373.22,374.96,377.12,382.25,384.79,384.81,383.33,383.45,377.35,376.38,377.37,,,,385.06,381.49,381.30,376.19,373.66,376.16,371.87,358.77,372.11,381.78,382.33,L7
2009-07-20 22:02:06+00:00,395.44,415.69,400.92,381.63,374.37,,,384.34,384.14,385.24,385.51,390.80,386.11,385.47,385.67,388.76,385.61,387.72,385.44,387.61,,,,380.95,375.40,364.87,373.23,396.11,383.56,L7
2009-08-05 22:02:01+00:00,,418.48,400.49,380.16,371.93,373.27,380.70,379.39,381.89,376.79,381.08,383.54,,,,387.40,387.92,387.77,386.94,385.01,384.57,378.33,378.07,377.70,374.83,370.44,376.12,387.78,391.96,L7
2009-08-21 22:01:59+00:00,381.14,400.21,384.32,364.65,352.49,,,375.30,370.25,370.39,376.39,377.57,374.64,375.87,377.22,373.45,371.46,373.31,369.52,372.17,,,373.30,371.79,370.74,371.13,369.29,379.07,385.47,L7
2009-09-06 22:01:59+00:00,380.10,389.14,376.36,348.52,349.95,352.93,360.34,362.81,369.29,373.91,372.14,372.27,,,369.07,368.74,368.41,371.52,368.70,367.74,370.44,365.34,361.38,362.38,360.08,355.05,362.83,,,L7
2009-11-25 22:02:33+00:00,389.96,402.26,,,365.89,367.36,367.54,373.19,378.65,379.93,384.33,387.95,384.99,380.06,385.58,385.05,,,375.74,377.42,380.45,382.68,385.08,381.60,372.45,367.59,368.57,382.39,392.68,L7
2010-01-20 22:02:37+00:00,399.97,406.63,392.89,369.38,370.82,368.15,365.72,366.77,376.14,376.72,381.98,388.02,383.83,384.25,388.51,,,,,,,,,,,,,,388.56,L5
2010-06-21 22:03:58+00:00,,408.42,391.94,375.76,365.04,363.28,376.37,376.91,372.88,378.27,385.97,387.82,385.51,,,391.63,391.03,385.32,379.83,378.07,382.02,381.39,378.19,380.02,377.30,361.24,364.82,390.89,410.23,L7
2010-07-23 22:04:02+00:00,389.92,407.77,380.16,365.97,361.37,363.38,368.45,,,,383.17,389.28,388.67,385.62,383.96,387.53,384.25,384.91,380.87,382.30,379.50,378.36,,,,371.37,368.30,388.10,390.99,L7
2010-09-25 22:04:05+00:00,,,,,,374.02,380.40,384.20,,,,394.81,392.53,392.73,393.32,,,,,,,,,,,,,,389.82,L7
2011-01-07 22:01:44+00:00,403.18,413.30,394.26,371.44,372.86,374.67,375.56,380.74,382.85,385.47,386.26,393.13,396.90,390.60,392.21,391.31,390.80,389.49,383.42,382.48,384.88,379.07,383.00,388.67,376.58,387.04,393.26,396.12,389.16,L5
2011-03-12 22:01:43+00:00,399.48,411.64,390.08,373.75,368.16,368.40,366.56,376.16,380.27,380.00,386.04,390.57,392.29,390.87,388.49,389.53,388.13,388.05,384.54,385.12,386.01,383.76,381.42,380.18,371.51,381.06,389.04,394.71,393.78,L5
2011-04-05 22:05:26+00:00,393.85,408.76,389.62,368.77,369.24,376.22,381.69,385.00,383.41,385.96,,,,392.90,393.87,391.94,387.75,391.67,385.44,386.11,387.98,379.27,380.59,381.77,375.31,379.30,,,,L7
2011-05-07 22:05:25+00:00,377.78,388.94,377.39,357.73,350.42,353.93,,,368.11,365.89,371.80,377.98,374.60,372.40,377.00,374.71,375.66,371.73,369.56,374.70,372.54,,,370.78,373.91,371.19,375.95,384.51,387.57,L7
2011-05-23 22:05:23+00:00,389.81,404.55,385.84,364.78,,,370.52,381.26,382.89,384.48,384.12,392.65,392.35,388.45,394.68,389.76,378.94,381.68,,,381.17,376.55,379.24,383.81,379.80,376.28,379.71,397.07,395.91,L7
2011-07-26 22:05:18+00:00,,,384.47,364.73,362.37,367.78,375.97,381.09,381.55,391.55,389.43,396.33,392.25,,,396.91,390.55,387.83,380.38,383.38,386.18,383.04,383.39,375.52,371.92,365.44,381.38,384.56,382.01,L7
2011-08-11 22:05:13+00:00,371.99,,,351.69,345.58,349.48,358.78,366.19,368.66,375.12,377.74,377.90,378.04,376.66,376.12,,,,,,,,,,,,,,,L7
2011-08-27 22:05:11+00:00,,,384.41,368.13,365.27,366.70,374.70,381.31,384.42,387.43,390.45,394.03,390.71,,,392.93,387.47,385.50,375.02,383.06,387.50,384.19,381.30,378.71,377.22,370.15,380.51,404.22,384.72,L7
2011-09-12 22:05:05+00:00,377.68,392.42,,,358.99,359.19,373.54,378.38,383.09,386.37,386.45,387.39,380.81,380.87,385.46,383.45,,,375.72,383.15,382.58,378.10,377.82,370.76,371.20,372.29,387.67,397.22,390.07,L7
2012-01-18 22:05:49+00:00,,,370.28,351.00,346.62,350.01,356.17,361.94,369.09,370.55,372.12,377.65,380.21,,,381.12,368.91,364.40,367.43,362.49,361.34,364.67,370.28,371.16,367.28,364.25,367.09,375.32,393.34,L7
2012-04-07 22:05:52+00:00,367.95,386.46,369.56,361.34,349.39,351.89,355.14,,367.34,361.87,362.14,371.15,370.10,369.59,375.70,376.38,376.97,371.68,368.81,370.01,372.06,,,,357.19,361.18,361.64,372.09,373.79,L7
2012-05-18 22:00:20+00:00,,,,,363.43,364.33,372.25,375.65,381.18,381.04,383.34,389.14,,,,,,,385.88,379.06,377.20,378.24,377.00,378.40,375.59,367.62,367.93,380.35,,L7
2012-06-26 22:06:18+00:00,380.61,393.98,,,361.28,362.16,371.74,376.85,377.56,380.66,376.48,386.86,382.41,380.24,381.50,381.88,,,377.23,379.64,379.56,375.01,374.56,373.80,374.73,373.57,374.47,380.20,383.67,L7
2012-07-12 22:06:34+00:00,392.93,399.64,380.30,365.23,362.72,366.38,370.07,377.83,377.82,382.29,385.11,385.80,,,392.17,390.44,389.30,386.48,382.91,380.61,379.77,382.42,381.12,381.92,381.60,369.10,362.52,388.75,,L7
2012-08-13 22:06:56+00:00,,,,,,,,,369.78,376.10,,,375.01,372.91,377.21,377.91,373.91,374.73,375.99,377.31,375.71,371.18,366.11,369.25,376.05,362.22,,,377.22,L7
2012-11-17 22:07:47+00:00,390.82,405.87,387.27,363.58,360.20,359.48,363.71,366.46,,,,393.89,404.90,392.86,392.14,396.51,387.72,383.30,376.99,377.05,376.08,375.56,369.80,,,,395.94,400.52,388.53,L7
2013-01-04 22:07:58+00:00,,,375.35,355.71,348.29,347.90,362.02,360.62,361.41,368.75,369.72,368.60,374.50,374.89,,,374.73,372.34,368.42,370.21,368.26,368.82,370.84,365.78,362.83,370.36,384.68,390.41,390.68,L7
2013-03-09 22:07:57+00:00,374.94,386.33,375.65,360.52,348.27,357.64,362.45,367.98,366.96,371.13,376.20,,,,383.40,383.57,381.90,379.38,373.15,369.60,368.61,377.79,374.28,364.90,362.08,358.94,359.40,,,L7
2013-03-25 22:07:51+00:00,351.36,355.14,347.26,321.06,331.80,363.09,366.12,355.50,,,352.02,383.01,381.45,378.15,382.69,385.47,388.34,388.10,382.13,376.60,367.61,367.06,349.91,,,368.47,372.41,378.31,400.23,L7
2013-05-12 22:07:41+00:00,389.30,398.03,386.70,366.65,360.28,371.74,376.71,374.70,383.81,382.64,,,385.93,388.80,385.93,389.10,384.53,383.45,377.71,388.67,388.14,385.14,389.37,388.38,379.73,381.69,,,384.26,L7
2013-05-20 22:13:50+00:00,400.38,,387.56,371.90,369.30,371.91,378.22,385.65,383.99,384.69,389.05,397.60,400.14,392.50,397.76,395.56,389.74,391.75,387.51,385.18,387.37,387.01,389.51,390.79,380.34,379.29,376.47,389.64,,L8
2013-05-28 22:07:35+00:00,400.80,415.05,396.78,381.43,377.85,383.46,386.90,390.57,391.28,389.21,,,403.54,401.69,399.91,402.46,402.06,402.55,394.22,392.51,395.41,395.22,397.22,396.63,389.87,395.16,,,409.10,L7
2013-06-05 22:13:51+00:00,394.60,395.66,383.31,363.29,360.31,366.97,375.95,378.08,380.81,381.56,384.95,388.05,387.31,390.35,382.81,394.21,391.01,387.18,380.64,380.10,380.91,385.46,385.81,383.51,377.96,374.51,367.04,385.11,419.18,L8
2013-06-21 22:13:43+00:00,396.83,409.15,389.53,378.06,366.36,372.10,375.81,383.12,385.30,387.82,391.46,392.58,391.55,393.40,397.72,398.35,395.67,387.69,384.41,383.40,384.70,386.62,387.69,387.29,382.40,375.75,379.14,388.80,,L8
2013-06-29 22:07:21+00:00,389.32,398.88,375.16,,361.33,365.88,368.73,377.45,379.59,381.07,385.04,388.87,387.41,385.91,387.37,386.07,380.80,,,379.88,383.13,384.39,384.36,382.73,375.91,374.08,373.33,391.42,406.03,L7
2013-07-07 22:13:48+00:00,397.20,400.70,388.35,366.63,363.78,366.80,373.54,377.39,382.07,384.58,386.62,392.34,392.46,391.63,388.84,392.83,392.36,388.37,382.21,383.96,383.60,386.13,387.09,388.20,378.08,378.20,379.60,388.18,412.25,L8
2013-07-15 22:07:11+00:00,393.15,402.34,385.19,362.45,356.70,361.90,371.24,375.15,379.92,379.13,386.06,,,386.84,387.02,388.61,383.34,381.39,379.66,378.51,378.90,380.26,382.84,386.50,376.93,380.61,380.11,,,L7
2013-08-16 22:07:07+00:00,,,383.18,363.63,358.62,359.89,368.17,374.09,376.78,384.19,387.53,387.64,382.06,387.08,,,383.20,377.77,375.92,368.62,374.69,371.72,374.30,380.00,370.77,365.88,359.02,384.24,409.02,L7
2013-09-17 22:07:29+00:00,376.87,396.31,376.66,355.88,345.57,,,370.02,373.70,373.53,373.59,373.28,370.95,374.75,378.34,374.03,370.75,370.93,366.30,,,,378.58,369.06,365.04,360.11,353.27,365.68,409.52,L7
2013-10-11 22:13:41+00:00,411.65,410.20,392.66,372.80,372.38,378.38,382.18,388.62,394.28,393.00,398.13,397.86,396.42,393.50,393.68,393.06,392.55,392.75,385.77,385.43,385.02,386.09,386.05,383.21,385.42,386.31,387.06,398.90,407.73,L8
2013-10-19 22:07:51+00:00,,,389.65,370.23,365.69,366.91,370.63,379.30,384.20,383.85,385.86,392.45,387.18,,,395.60,387.06,385.97,381.62,380.56,381.69,379.03,377.06,383.26,380.94,377.89,377.33,387.90,396.48,L7
2013-10-27 22:13:31+00:00,405.66,417.05,392.77,371.25,370.49,373.56,379.12,386.18,387.71,390.49,392.32,393.96,395.79,393.52,394.60,394.92,391.73,390.30,386.98,381.19,385.49,388.98,386.48,387.22,387.28,384.30,387.97,399.14,411.79,L8
2013-11-12 22:13:32+00:00,402.22,,382.21,368.59,365.72,366.51,373.48,381.92,383.20,384.91,386.62,393.14,388.81,385.44,385.03,385.55,385.49,384.17,381.23,377.58,380.40,381.16,381.76,379.59,378.66,369.26,364.65,385.85,411.71,L8
2013-12-14 22:13:21+00:00,398.69,408.87,382.85,367.90,366.86,370.04,373.54,383.62,382.86,386.56,392.10,392.56,390.10,387.06,390.43,389.58,390.25,389.09,380.14,382.29,380.36,382.32,375.47,383.73,378.58,367.99,374.71,394.37,396.95,L8
2014-01-31 22:12:52+00:00,373.34,388.13,372.09,360.35,354.82,362.24,361.56,369.76,374.19,373.96,377.51,379.33,378.74,372.64,374.13,375.63,370.95,374.32,369.81,368.06,366.65,363.32,366.51,368.50,365.26,374.22,375.06,,,L8
2014-03-12 22:08:38+00:00,,398.03,377.43,363.99,359.11,363.48,370.73,377.28,379.35,380.22,381.94,386.53,384.76,,,382.45,377.12,378.97,371.36,370.52,370.08,371.88,377.83,376.13,371.75,365.31,370.91,387.38,385.47,L7
2014-03-20 22:12:13+00:00,377.11,390.68,371.63,367.66,363.38,357.08,366.15,369.21,366.76,371.29,370.96,379.46,377.90,,,,,,,,,,,,,368.88,372.62,382.04,377.56,L8
2014-04-05 22:11:58+00:00,376.97,385.28,370.82,357.51,354.62,356.10,363.63,370.97,372.89,376.09,387.66,383.34,378.73,371.81,366.80,367.74,365.30,363.80,365.16,366.26,372.82,373.46,367.31,361.73,364.08,373.12,372.19,390.51,383.30,L8
2014-05-15 22:09:08+00:00,393.11,406.12,,,373.76,377.91,384.26,391.88,391.49,393.99,394.78,396.90,394.58,390.58,391.05,,,,384.71,384.56,386.14,384.22,387.18,384.36,384.07,387.49,391.82,390.09,389.14,L7
2014-05-31 22:09:12+00:00,387.54,395.50,377.98,360.39,359.47,359.86,366.03,372.68,,,,383.22,377.39,377.13,377.88,382.98,381.90,377.87,374.70,377.50,373.36,368.33,370.97,,,,389.35,386.86,380.62,L7
