dates,satname,nzd0042-0000,nzd0042-0001,nzd0042-0002,nzd0042-0003,nzd0042-0004,nzd0042-0005,nzd0042-0006,nzd0042-0007,nzd0042-0008,nzd0042-0009,nzd0042-0010,nzd0042-0011,nzd0042-0012
1999-07-25 22:04:15+00:00,L7,401.13,390.53,390.34,397.50,386.94,398.49,393.79,388.26,398.53,389.50,392.72,396.45,392.54
1999-08-26 22:04:21+00:00,L7,390.89,381.14,382.08,384.96,383.92,378.18,384.53,384.25,385.35,380.16,380.46,381.81,374.61
1999-10-04 22:10:38+00:00,L7,,389.65,390.69,396.00,399.98,399.81,394.37,396.16,405.41,405.71,401.41,414.05,402.14
1999-11-14 22:04:18+00:00,L7,371.24,370.77,377.34,379.16,375.32,373.22,374.62,368.10,371.70,372.39,372.98,378.39,360.19
1999-11-21 22:10:24+00:00,L7,373.87,368.86,373.52,377.65,373.67,376.26,370.16,,375.92,374.21,373.88,378.30,363.03
1999-12-07 22:10:30+00:00,L7,367.51,365.70,376.99,371.57,368.05,369.34,370.79,366.47,372.29,361.83,364.80,373.46,354.29
2000-02-09 22:10:19+00:00,L7,383.38,369.62,379.03,371.70,375.58,371.63,376.33,369.17,376.82,369.44,372.22,375.58,364.08
2000-03-28 22:10:07+00:00,L7,398.89,393.15,395.92,394.32,398.00,396.73,392.30,387.70,391.34,383.69,379.24,382.26,375.41
2000-04-13 22:09:54+00:00,L7,,408.03,416.95,413.67,411.62,411.28,404.71,403.77,402.80,396.26,391.85,397.78,392.51
2000-04-29 22:09:53+00:00,L7,,410.01,417.28,416.61,412.50,411.42,407.28,406.36,404.78,400.71,391.52,399.26,388.07
2000-05-08 22:03:33+00:00,L7,392.06,379.42,382.34,376.85,371.68,366.66,366.35,,361.26,358.61,362.62,348.10,329.12
2000-05-24 22:03:22+00:00,L7,393.00,387.75,387.44,392.03,385.36,390.56,,,390.52,379.95,378.53,380.20,373.19
2000-06-16 22:09:26+00:00,L7,402.73,393.77,393.56,394.31,393.20,394.55,,,,,,,376.60
2000-08-03 22:08:44+00:00,L7,378.62,371.15,379.95,376.91,379.26,372.98,382.47,370.22,376.05,365.50,370.44,374.37,356.98
