,dates,chi0276-0000,chi0276-0001,chi0276-0002,chi0276-0003,chi0276-0004,chi0276-0005,chi0276-0006,chi0276-0007,chi0276-0008,chi0276-0009,chi0276-0010,chi0276-0011,chi0276-0012,chi0276-0013,chi0276-0014,chi0276-0015,chi0276-0016,chi0276-0017,chi0276-0018,chi0276-0019,chi0276-0020,chi0276-0021
0,1985-07-27 14:08:53+00:00,259.3489459687721,213.42803527252224,199.0517244226317,207.9195568442847,210.85554137547928,208.5316266995078,211.95848957770298,197.7587251426938,190.0487695527754,186.85719391501377,184.04816847832763,178.82024752574634,181.34355226294207,179.54851013726574,,165.37913821526107,168.21230698542826,176.43029144267354,173.10963651136032,174.97642837609692,178.18036628776193,190.52361912962039
1,1986-02-04 14:05:59+00:00,237.36555395427771,221.08401367310483,221.74961214677447,230.67020649979418,229.4734003439524,229.94462831990094,226.4542212243569,218.0372286602924,204.94520913775892,203.30062864554682,182.30396401114052,188.8360745994494,196.6034012537115,204.6960060473803,206.55965173043143,197.53649177293156,182.44445442539856,180.40584748473975,177.8995134468223,180.20549035966783,191.67207648389066,203.57099430020844
2,1986-07-30 14:01:16+00:00,244.01381113932504,217.7762319196861,208.8972324095574,,222.36791426187102,222.1086776731678,222.6933795661649,207.47009254212276,196.83055893674032,187.64066092528492,190.46059634431361,184.20587087722598,187.24920712053114,190.1601446516396,186.1651224923054,182.97554574167756,171.320658846804,180.2619902968703,172.73201848883946,178.7837326531968,183.55593330061137,202.65913457557448
3,1986-08-15 14:00:41+00:00,237.44946716085983,223.74450961202209,220.94814382497307,,237.1382774371806,232.12578064392417,236.18219841663844,224.161749772985,207.10226924643095,195.02909207650197,192.1820004155855,190.25522543062579,193.88281726350243,193.4435392142066,189.92968364274776,186.7539514314317,177.6185807925436,182.14398345687593,182.3958153173859,185.24297662612904,185.57955456571568,210.02949329009297
4,1986-08-31 14:00:04+00:00,236.49983054227795,214.49509007547007,206.82351846308617,210.33305676941546,214.94809685043637,216.02552566541402,216.1220659295373,203.7559717036667,196.24912236087653,187.31697701353548,183.07309136856477,184.19555749577663,180.04259028411138,179.85408617178842,181.53829581290185,174.55308399588432,165.2724287058005,170.22146723024144,175.43826848830105,174.099455454127,184.2882661787106,198.85886643794368
5,1986-09-16 13:59:34+00:00,238.85716377596563,222.00982288406843,211.95806039879105,215.8749788334385,222.2135037458408,222.09021081931735,222.36067589561745,206.98174253467926,194.70197779174623,187.54684260119382,185.01221993922536,179.0382498341013,183.94921076714974,186.15823367955645,183.5994625284061,179.31631409439444,168.05158330482342,178.02152594496604,174.86408271503132,176.99481288440325,185.55153358198257,206.79215777893978
6,1986-11-03 13:57:58+00:00,254.2547976052334,229.61940690043934,228.40148398560626,239.18024136585615,243.36589474574959,241.06985871920432,237.92614784165664,224.39291504590975,214.97921394417776,207.128376036887,203.92184312330082,201.6451200374943,202.91635415690442,209.08140495812316,208.5920727343944,198.84063456977074,195.5297550344131,200.78277115373314,193.48992516225283,194.7908201581699,209.53405609468334,215.82452278852818
7,1987-01-22 13:58:58+00:00,241.68623275225355,219.32538639603635,215.14495751727807,222.9111416502555,226.9208863963329,229.18503179772978,233.2453426374737,218.23507455206584,209.9688172739388,202.45565732535397,199.75625820143918,190.84957447085554,189.19838337927817,197.38021937077085,199.79492245580778,187.60865216657143,177.7251679201377,180.89956662733815,176.1360762281316,178.83156528260088,183.96635060730145,198.38466773962688
8,1987-02-07 13:59:33+00:00,240.12045412072973,217.90748502411162,219.04219905974904,231.43523999130696,229.06082942059544,230.0421997453458,226.97127397102832,212.80425609486198,197.75673265961,195.1326098961748,196.2945739629615,192.35678892663864,194.994604937061,201.8786976464556,201.2875098677086,192.42250261556148,183.07691768430485,183.77807263400305,178.8161869908373,176.85099405025738,184.2538782057449,189.15268247901935
9,1987-03-27 14:01:21+00:00,251.5129047644964,233.9423929340057,227.40235633530585,240.2859326625882,243.96964640733168,244.63213244173085,246.4200098651239,233.4781847883898,224.29010407788462,214.20364109674784,213.64066990267713,211.6879406310977,207.46143661981571,217.1543029410735,214.02625099203692,206.41583050114278,194.98187895338614,195.67940401904164,189.97232606259658,186.74181185178983,195.4104682109316,207.99975561824786
10,1987-10-21 14:06:37+00:00,,185.45148085871253,198.25915014978142,209.07336239601946,216.1629022484647,211.46346399196074,216.47720041784123,206.4623795122207,196.17448627524942,184.47120298049126,183.5878002526302,179.27067038590727,180.81216821592866,181.42467814733746,180.82037167808153,178.68644181664192,178.1093572780968,181.23895332112681,181.66342983082103,180.33932066460363,179.45146640037953,194.3902558823697
11,1987-11-06 14:06:56+00:00,,202.03514276728168,205.6947958051046,217.25112557546987,223.7253596751484,224.44939608638154,226.1611458964143,216.9683909297784,208.96868485000735,192.55881067708032,192.6942009143373,188.90772411210554,194.37188594151593,192.40747060253693,190.37668437878088,190.10499721266922,182.64780202103776,188.88565706466255,190.34639597074693,191.019102750811,195.25679733131398,201.27228533790276
12,1987-12-24 14:07:44+00:00,208.4543835227035,209.50185405827858,215.84604000965285,225.80342046692306,223.83461689521243,223.75317660437665,224.10886086581868,212.66618826250323,203.88790639266685,200.13772087779378,195.8683348301594,190.92244331773574,189.0392101708501,194.1319001781316,196.01141083345584,182.6572680304839,176.32950736033223,182.40160461286877,181.16595921387122,183.25501372147136,187.2140960569958,197.21981397246213
13,1988-04-30 14:09:16+00:00,235.00535527758836,227.00805819695847,222.34594808370412,229.62434166650266,231.28328091225467,230.73271516707246,237.00017668713423,221.66790402536714,209.0525721258973,206.24600582267942,201.09243012961105,192.6240206442684,199.5563541662954,203.21612847879496,201.21720571306597,192.28469037331325,182.10402475914503,192.17496936269356,189.6413503161805,193.4409526764193,188.98184528727086,
14,1988-06-01 14:09:33+00:00,237.05368517011118,223.038958979431,216.71408528594162,227.6740104185128,231.5469820606015,231.11427275424998,234.36159535547569,221.90001274938507,213.75614847937288,200.49788896165646,201.43754798531154,196.99967762916035,195.23288539711152,196.12324746327872,196.02538870809772,194.29495752696062,186.17525635490122,190.93546863460685,187.34389728168125,186.07391297220826,187.12083306768238,201.16857077919556
15,1988-07-03 14:09:43+00:00,215.99587051460307,213.10835308767577,210.3895412277343,219.37591475674128,226.3163391163996,225.94178360253682,227.95748274938182,213.85506677898417,204.84476687056838,198.13314507948735,194.50931602162984,192.23454690883491,193.5629024970436,192.68674372452065,192.60785907273595,191.15517624796973,183.17165509955086,188.44015965747928,186.72148873018455,188.62172266570863,194.14765395833618,199.2023900201316
