,dates,chi0276-0000,chi0276-0001,chi0276-0002,chi0276-0003,chi0276-0004,chi0276-0005,chi0276-0006,chi0276-0007,chi0276-0008,chi0276-0009,chi0276-0010,chi0276-0011,chi0276-0012,chi0276-0013,chi0276-0014,chi0276-0015,chi0276-0016,chi0276-0017,chi0276-0018,chi0276-0019,chi0276-0020,chi0276-0021
0,1985-07-27 14:08:53+00:00,260.72810945717606,214.55644176303457,200.0860970389347,209.04796333479703,211.9839478659916,209.56599931581079,212.99286219400597,198.7930977589968,191.0831421690784,187.89156653131676,185.0825410946306,179.7750530177183,182.29835775491404,180.435115236954,,166.33394370723303,169.09891208511652,177.3168965423618,173.9962416110486,175.8630334757852,179.1351717797339,191.41022422930865
1,1986-02-04 14:05:59+00:00,243.18023788889334,225.84148234688126,226.11062509773618,235.4276751735706,234.23086901772882,234.30564127086265,230.8152341753186,222.39824161125412,209.30622208872063,207.66164159650853,186.66497696210223,192.86162501572176,200.62895166998385,208.43401714820465,210.29766283125576,201.5620421892039,186.1824655262229,184.1438585855641,181.63752454764665,183.94350146049217,195.69762690016302,207.30900540103278
2,1986-07-30 14:01:16+00:00,245.5939592624548,219.069080384065,210.08234350190472,,223.6607627262499,223.2937887655151,223.87849065851222,208.65520363447007,198.01567002908763,188.82577201763223,191.64570743666093,185.29981957785427,188.34315582115943,191.17595415936586,187.18093200003165,184.06949444230585,172.33646835453027,181.27779980459655,173.74782799656572,179.79954216092307,184.64988200123966,203.67494408330074
3,1986-08-15 14:00:41+00:00,238.35817607876183,224.48799872666916,221.62967551339958,,237.88176655182767,232.80731233235068,236.86373010506495,224.8432814614115,207.78380093485745,195.71062376492847,192.863532104012,190.88433160455793,194.51192343743458,194.0277092328579,190.51385366139905,187.38305760536383,178.2027508111949,182.72815347552722,182.9799853360372,185.82714664478033,186.20866073964783,210.61366330874426
4,1986-08-31 14:00:04+00:00,230.49838468437545,209.58481619173168,202.3224340696593,205.42278288567707,210.03782296669797,211.52444127198714,211.62098153611043,199.2548873102398,191.74803796744965,182.8158926201086,178.5720069751379,180.0407103633826,175.88774315171736,175.9960138345654,177.68022347567882,170.3982368634903,161.41435636857747,166.3633948930184,171.580196151078,170.24138311690396,180.13341904631656,195.00079410072064
5,1986-09-16 13:59:34+00:00,225.42150510922443,211.0170112476438,201.88131639873515,204.88216719701387,211.22069210941618,212.01346681926145,212.28393189556155,196.90499853462336,184.62523379169033,177.47009860113792,174.93547593916946,169.73663998789584,174.64760092094429,177.5210245366514,174.96225338550104,170.014704248189,159.41437416191837,169.384316802061,166.22687357212627,168.3576037414982,176.24992373577712,198.15494863603473
6,1986-11-03 13:57:58+00:00,245.57430368494403,222.5171846020208,221.89111354538923,232.0780190674376,236.26367244733103,234.5594882789873,231.4157774014396,217.88254460569271,208.46884350396073,200.61800559666997,197.4114726830838,195.63554732344784,196.90678144285795,203.50108743793714,203.0117552142084,192.83106185572427,189.9494375142271,195.20245363354712,187.90960764206682,189.2105026379839,203.52448338063687,210.24420526834217
7,1987-01-22 13:58:58+00:00,249.47729224787116,225.6998896197235,220.9882521389913,229.28564487394266,233.29538962002005,235.028326419443,239.08863725918692,224.07836917377907,215.81211189565204,208.2989519470672,205.5995528231524,196.2433848908985,194.59219379932114,202.38875761795362,204.80346070299055,193.0024625866144,182.73370616732046,185.90810487452092,181.14461447531437,183.84010352978365,189.36016102734442,203.39320598680965
8,1987-02-07 13:59:33+00:00,244.88869263550322,221.80877108165356,222.61837794582914,235.3365260488489,232.96211547813738,233.6183786314259,230.54745285710842,216.38043498094208,201.3329115456901,198.7087887822549,199.8707528490416,195.65787712917412,198.2956931395965,204.94399383452426,204.35280605577725,195.72359081809697,186.1422138723735,186.8433688220717,181.88148317890597,179.91629023832604,187.5549664082804,192.217978667088
9,1987-03-27 14:01:21+00:00,245.30000911295687,228.8591146736552,222.7426845966512,235.2026544022377,238.88636814698117,239.9724607030762,241.76033812646924,228.81851304973515,219.63043233922997,209.5439693580932,208.98099816402248,207.38670518003187,203.1602011687499,213.16029859365523,210.03224664461865,202.11459505007696,190.98787460596787,191.68539967162337,185.9783217151783,182.74780750437156,191.1092327598658,204.0057512708296
