,dates,chi0019-0000,chi0019-0001,chi0019-0002,chi0019-0003,chi0019-0004,chi0019-0005,chi0019-0006,chi0019-0007
0,1985-03-28 14:12:25+00:00,197.87576731792961,186.96513996462585,188.97162038459416,180.05075940615268,172.94037854496014,180.06344925997018,174.0767452917741,180.28462257112085
1,1986-08-06 14:04:00+00:00,186.29004968023793,164.97764115180522,169.74808907642512,165.9452065109594,163.40065678155932,164.59984437583196,175.943567307217,172.47141002731578
2,1986-11-26 14:00:17+00:00,203.92195080328435,186.16128935638895,187.8854372370277,183.32703601511258,172.8672133839942,177.8269708339618,184.49871250892,192.37023027901773
3,1986-12-28 14:01:13+00:00,204.01525479269054,189.8057704072263,191.04570539810874,187.27421743454244,184.49341011691564,193.94224079770208,200.4482418385589,196.3221315550766
4,1987-03-18 14:04:01+00:00,200.5627271925932,190.0685075869863,193.27039893495714,190.62217278669,189.06572898535927,193.14740953668297,201.0214627420923,194.32400872083204
5,1987-11-29 14:10:21+00:00,200.62937726229376,189.3144189667517,193.45811625332587,179.93316394534062,164.8707240786593,171.94844068902444,183.52281380568866,178.23990241704618
6,1987-12-15 14:10:35+00:00,205.32853417702762,195.37360817385078,196.38759712548008,187.57466709407944,179.06200745331813,195.14138367727625,184.9010073981143,174.50337735900402
7,1988-02-01 14:11:26+00:00,209.09524649486332,195.47812407271647,199.08405220059643,196.83415410744624,191.30738545117794,196.36954386669873,206.39536690046134,201.82873073687327
8,1988-02-17 14:11:41+00:00,203.3437460824324,194.76747551171692,195.29316944522924,194.48380612018386,192.5145540648061,198.09748391018888,206.77292949948767,204.1895734869308
9,1988-03-04 14:11:51+00:00,205.5372196785396,198.87043088131963,201.67768881750837,202.89709137135236,199.03622528461693,201.00410161593433,212.00519457590423,213.20533372238313
10,1988-06-08 14:12:34+00:00,207.93061620860178,200.69455291092834,202.28429472795557,193.01662345529488,190.77108892601586,180.57388141845206,204.11419972759015,193.9422896535486
11,1988-08-11 14:12:44+00:00,191.65801480699957,179.8780461376751,179.19875791078337,173.35248249696363,164.18670269710958,169.57353752693479,177.00951606113705,180.60317547161623
12,1988-10-14 14:12:36+00:00,197.440473581985,182.83391088541708,187.11814685802966,177.52694560319526,170.68385529135747,177.4125544734399,184.05415781926874,151.92139423874042
13,1988-12-01 14:12:36+00:00,205.17339977297857,196.4947664305372,201.9335929113144,189.21397720570747,184.986572273084,184.15964422106714,188.60923472474258,188.5705504165842
14,1988-12-17 14:12:23+00:00,203.99732784829473,196.53055213569627,199.23891032728642,185.00867181758377,174.06994433968956,191.18848720571148,195.86894449720242,200.15683761547584
15,1989-03-23 14:10:57+00:00,189.59712431137393,183.4966649062858,185.15648373873546,174.6273283530462,167.81728950017632,176.12956672833866,179.9859459411595,178.45961082980068
16,1989-04-24 14:10:54+00:00,201.81763306624316,177.5906511235975,182.653460537823,169.50317691239871,163.16466414957594,161.88440600711078,176.88524210943245,176.51746442065868
17,1989-05-10 14:10:41+00:00,200.4693170384836,184.8357879459035,185.25556722694006,178.21851933425114,167.81151754371558,168.6550210733021,182.14214197934487,182.43352951476837
18,1989-05-26 14:10:24+00:00,194.019910036934,181.45064835857187,184.0368489868137,171.69359890994036,158.93337370383261,167.23239370314565,,
19,1989-09-15 14:07:51+00:00,199.5161521763174,178.25531203985952,185.9813050806513,175.64224565070512,166.902607369078,173.50925741860289,181.2723484134287,180.36695436205332
20,1989-12-20 14:05:21+00:00,211.27401562898308,203.3045462928537,202.16535151246285,197.6257036063372,199.6792490373063,188.13732178267173,207.41989440111342,209.378457375552
21,1990-01-21 14:04:21+00:00,212.23931575064708,206.9303236625155,206.57081467904578,197.49667437924901,194.2180338830549,202.43156753504303,206.14594120232383,205.86645166367566
22,1990-02-22 14:03:18+00:00,217.9380000489693,214.20214737227138,215.54253976426716,207.39123553020335,201.7690284686156,203.25786534002367,212.6624838505715,208.07166018334266
23,1990-03-10 14:02:44+00:00,195.22775748888992,195.90239414042998,192.5439193347671,188.06425800116347,181.0612790774257,192.46153784997136,190.21663429226703,194.1192553228716
24,1990-04-11 14:02:13+00:00,200.70699998655493,184.45405182148127,186.75444022233228,186.335151785535,173.89466017246582,178.05504835408613,177.83436626406706,177.3925293054291
25,1990-05-13 14:02:18+00:00,200.02624524878792,191.3979464109227,189.0765193001452,187.43610721469292,181.76497428522646,180.89963187856853,181.9715040258481,179.46630360428216
26,1990-12-07 14:01:18+00:00,203.14672118628826,194.5696856849482,198.6673519308685,182.3376197064209,187.79601224678294,187.8577831673045,,
27,1990-12-23 14:01:39+00:00,213.54406447645513,197.90253611882935,198.70760209283014,173.92594767729923,179.50195605133496,164.79388244463215,185.93210172340045,187.18778447911234
28,1991-01-08 14:02:04+00:00,209.28882610331948,201.96496091798616,201.03279400766064,189.4453734743655,191.49350624381387,190.04038698928304,205.4285189622393,204.8319839584258
29,1991-02-09 14:02:42+00:00,213.53735574224123,205.41116049416635,207.72361702689523,203.30776833793368,193.62701386558513,201.37935994260516,204.69360914994832,206.5166044746901
30,1991-03-29 14:03:36+00:00,204.36784543676185,198.18992208480375,199.17553108155897,206.98769679435918,197.35131904798908,203.74301147573712,206.09352536011633,205.4844792166245
31,1991-04-14 14:03:58+00:00,203.46518715074373,196.87248013076731,191.91466462209542,196.064764390142,191.56322953991045,190.97537908225962,193.19166626312966,189.89855083455703
32,1991-04-30 14:04:13+00:00,195.65444031343594,190.59942104271965,189.8680610414064,186.46327859413432,185.80306257253577,186.92771858611906,195.16170763217988,191.34495857967465
33,1991-06-01 14:04:45+00:00,186.84784640979035,176.41553713029444,181.3212781300862,170.67681081144724,169.46808557832492,169.7756394238179,,
34,1991-12-26 14:06:22+00:00,206.9912363303963,198.21735676065455,204.9956734755522,195.24967887870724,192.32998274024828,196.32253163285102,206.55419829681802,201.1476107378095
35,1992-02-28 14:06:12+00:00,203.6843389012509,199.37718366920305,199.64490581246295,194.75898116190214,193.91740228623814,202.61095107087516,210.09520447125823,206.8861396746937
36,1992-03-15 14:06:13+00:00,203.20683645827015,199.7725875037004,198.62173683263512,198.10916895942194,197.18651948564082,200.62709964159268,211.0872647149896,208.4498110957008
37,1992-05-18 14:05:41+00:00,185.328479953456,181.89089872350993,183.9426891856078,179.08173443232104,168.2092588600408,179.4574348351071,,
38,1993-01-13 14:03:39+00:00,199.7537543178835,190.41758715851637,189.69425356780772,185.09598318847526,182.5562002709592,184.44114271928288,182.9831983509202,180.7845707451866
39,1993-01-29 14:03:50+00:00,,184.1590420082344,186.66410877814437,181.14287280831874,170.34488739805036,175.70690049767558,176.70708829481953,165.9959302911701
40,1993-02-14 14:03:59+00:00,206.53633412004095,201.34668570092714,198.8565661072413,201.71226348932868,193.16862928045484,197.6837408166006,203.03296653829995,193.96336010678368
41,1993-03-18 14:04:12+00:00,209.84682976790162,208.81785750879123,205.90379505174965,206.18978978355165,201.35655778611806,202.73548425241682,207.32660061953433,202.79065254707734
42,1993-04-19 14:04:25+00:00,185.92624828839104,181.60053437979394,180.47190885663625,175.34296758557855,162.4678062186429,168.21603669509363,176.14210115618118,177.03000611787647
43,1993-05-05 14:04:29+00:00,192.7857970649469,177.73805651853158,173.84431789666445,167.5441448350117,159.71259617477097,164.6096109226001,176.37433443338733,176.4861724182901
44,1993-06-06 14:04:35+00:00,189.84831753209602,167.05096618102425,175.9691722802112,169.98931654024312,159.4359888598306,163.84815658235235,176.5777958141613,171.2336784096717
45,1993-09-10 14:04:23+00:00,194.56276083604783,178.7705879754349,176.7771719408337,,140.99917236688736,171.76643514116165,,186.42062620865465
46,1993-10-28 14:04:09+00:00,,178.9642474503631,162.48813308490995,154.55232766620486,138.6080506260002,138.65346780901498,142.48083501938336,
